ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Leeftijd;Regiokenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
8242;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Oost-Nederland (LD);2008/'09;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
8243;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Oost-Nederland (LD);2009/'10;;;0.0;;0.0;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;0.0
8244;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;West-Nederland (LD);2006/'07;20.0;;;10.0;0.0;;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;;
8245;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;West-Nederland (LD);2007/'08;30.0;;;20.0;;10.0;;;0.0;;;0.0;0.0;;;;;10.0;;
8246;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;West-Nederland (LD);2008/'09;;;;;0.0;;;;0.0;0.0;0.0;;0.0;;0.0;;0.0;;;0.0
8247;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;West-Nederland (LD);2009/'10;20.0;;;10.0;0.0;;;;0.0;0.0;;;0.0;0.0;;;0.0;;;
8248;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Nederland (LD);2006/'07;10.0;;;;0.0;;;;0.0;;0.0;0.0;0.0;;;0.0;0.0;;;
8249;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Nederland (LD);2007/'08;10.0;0.0;;10.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;
8250;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Nederland (LD);2008/'09;10.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
8251;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Nederland (LD);2009/'10;;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8252;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Groningen (PV);2006/'07;;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;
8253;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Groningen (PV);2007/'08;;;;;;;;;;;;;;;;;;;;
8254;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Groningen (PV);2008/'09;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8255;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Groningen (PV);2009/'10;;;;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0
8256;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Friesland (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8257;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Friesland (PV);2007/'08;;;;;;;;;;;;;;;;;;;;
8258;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Friesland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8259;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Friesland (PV);2009/'10;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
8260;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Drenthe (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8261;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Drenthe (PV);2007/'08;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8262;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Drenthe (PV);2008/'09;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8263;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Drenthe (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8264;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Overijssel (PV);2006/'07;;;0.0;;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8265;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Overijssel (PV);2007/'08;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8266;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Overijssel (PV);2008/'09;;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0
8267;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Overijssel (PV);2009/'10;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.0
8268;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Flevoland (PV);2006/'07;;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8269;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Flevoland (PV);2007/'08;;;;;;;;;;;;;;;;;;;;
8270;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Flevoland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8271;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Flevoland (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8272;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Gelderland (PV);2006/'07;;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8273;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Gelderland (PV);2007/'08;;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;
8274;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Gelderland (PV);2008/'09;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8275;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Gelderland (PV);2009/'10;;;0.0;;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8276;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Utrecht (PV);2006/'07;;;;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;
8277;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Utrecht (PV);2007/'08;;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8278;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Utrecht (PV);2008/'09;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8279;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Utrecht (PV);2009/'10;;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8280;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Holland (PV);2006/'07;;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0
8281;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Holland (PV);2007/'08;10.0;;;;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;
8282;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Holland (PV);2008/'09;;0.0;;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;0.0
8283;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Holland (PV);2009/'10;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;
8284;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Holland (PV);2006/'07;;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;
8285;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Holland (PV);2007/'08;10.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;
8286;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Holland (PV);2008/'09;;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8287;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zuid-Holland (PV);2009/'10;;;;;0.0;0.0;;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;;
8288;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zeeland (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8289;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zeeland (PV);2007/'08;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8290;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zeeland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8291;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Zeeland (PV);2009/'10;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8292;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Brabant (PV);2006/'07;10.0;;;;0.0;;;;0.0;;0.0;0.0;0.0;;;0.0;0.0;;;
8293;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Brabant (PV);2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;
8294;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Brabant (PV);2008/'09;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
8295;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Noord-Brabant (PV);2009/'10;;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8296;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Limburg (PV);2006/'07;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8297;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Limburg (PV);2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;
8298;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Limburg (PV);2008/'09;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8299;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;20 tot 25 jaar;Limburg (PV);2009/'10;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8300;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Nederland;2006/'07;30.0;;;30.0;0.0;10.0;;20.0;0.0;;0.0;0.0;0.0;;;;0.0;;;10.0
8301;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Nederland;2007/'08;40.0;;;30.0;;;;20.0;0.0;0.0;0.0;;0.0;;;;;;;20.0
8302;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Nederland;2008/'09;30.0;0.0;;20.0;;10.0;10.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;;;10.0;
8303;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Nederland;2009/'10;30.0;;;20.0;;;10.0;10.0;0.0;0.0;;;0.0;;;;;;10.0;
8304;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Vier grootste gemeenten (G4);2006/'07;;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8305;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Vier grootste gemeenten (G4);2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;
8306;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Vier grootste gemeenten (G4);2008/'09;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8307;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Vier grootste gemeenten (G4);2009/'10;;;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;
8308;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Amsterdam;2006/'07;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
8309;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Amsterdam;2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;
8310;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Amsterdam;2008/'09;;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0
8311;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Amsterdam;2009/'10;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8312;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Rotterdam;2006/'07;;;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8313;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Rotterdam;2007/'08;;;;;;;;;;;;;;;;;;;;
8314;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Rotterdam;2008/'09;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8315;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Rotterdam;2009/'10;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8316;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Den Haag;2006/'07;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8317;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Den Haag;2007/'08;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8318;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Den Haag;2008/'09;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8319;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Den Haag;2009/'10;;;;;;;;;;;;;;;;;;;;
8320;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (stad);2006/'07;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8321;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (stad);2007/'08;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8322;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (stad);2008/'09;;;;;;;;;;;;;;;;;;;;
8323;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (stad);2009/'10;;;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;
8324;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;10.0;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;;
8325;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;;;;;;0.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;;0.0;0.0;
8326;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;10.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;;;;;0.0
8327;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;20.0;;;10.0;0.0;;10.0;;0.0;0.0;;;0.0;;0.0;;0.0;;;
8328;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten < 100 000 inwoners;2006/'07;20.0;0.0;;10.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8329;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten < 100 000 inwoners;2007/'08;20.0;0.0;;20.0;;;;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
8330;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten < 100 000 inwoners;2008/'09;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8331;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gemeenten < 100 000 inwoners;2009/'10;10.0;0.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;
8332;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Woongemeente onbekend;2006/'07;;;;;;;;;;;;;;;;;;;;
8333;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Woongemeente onbekend;2007/'08;;;;;;;;;;;;;;;;;;;;
8334;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Woongemeente onbekend;2008/'09;;;;;;;;;;;;;;;;;;;;
8335;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Woongemeente onbekend;2009/'10;;;;;;;;;;;;;;;;;;;;
8336;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Nederland (LD);2006/'07;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;0.0
8337;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Nederland (LD);2007/'08;;0.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;
8338;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Nederland (LD);2008/'09;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0
8339;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Nederland (LD);2009/'10;10.0;0.0;;10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;
8340;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Oost-Nederland (LD);2006/'07;;0.0;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8341;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Oost-Nederland (LD);2007/'08;;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;
8342;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Oost-Nederland (LD);2008/'09;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;0.0
8343;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Oost-Nederland (LD);2009/'10;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0
8344;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;West-Nederland (LD);2006/'07;20.0;;0.0;20.0;0.0;;;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;10.0
8345;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;West-Nederland (LD);2007/'08;10.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;
8346;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;West-Nederland (LD);2008/'09;20.0;0.0;;10.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8347;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;West-Nederland (LD);2009/'10;10.0;;;;0.0;;;;0.0;0.0;;;0.0;;;;0.0;;;
8348;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Nederland (LD);2006/'07;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;
8349;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Nederland (LD);2007/'08;10.0;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;;
8350;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Nederland (LD);2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8351;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Nederland (LD);2009/'10;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8352;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Groningen (PV);2006/'07;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
8353;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Groningen (PV);2007/'08;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
8354;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Groningen (PV);2008/'09;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
8355;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Groningen (PV);2009/'10;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;
8356;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Friesland (PV);2006/'07;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8357;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Friesland (PV);2007/'08;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
8358;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Friesland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
