ID;Baankenmerken;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
294;Totaal ;Nederland;Zuidwest-Gelderland (CR);2021 december;107.7;19.9
295;Totaal ;Nederland;Zuidwest-Gelderland (CR);2022 december;110.7;19.8
296;Totaal ;Nederland;Zuidwest-Gelderland (CR);2023 december;111.4;19.5
297;Totaal ;Nederland;Utrecht (CR);2021 december;766.6;24.3
298;Totaal ;Nederland;Utrecht (CR);2022 december;788.2;24.6
299;Totaal ;Nederland;Utrecht (CR);2023 december;803.3;25.2
300;Totaal ;Nederland;Kop van Noord-Holland (CR);2021 december;146.2;16.5
301;Totaal ;Nederland;Kop van Noord-Holland (CR);2022 december;147.2;16.3
302;Totaal ;Nederland;Kop van Noord-Holland (CR);2023 december;154.5;18.8
303;Totaal ;Nederland;Alkmaar en omgeving (CR);2021 december;103.0;14.6
304;Totaal ;Nederland;Alkmaar en omgeving (CR);2022 december;104.8;14.6
305;Totaal ;Nederland;Alkmaar en omgeving (CR);2023 december;106.6;14.8
306;Totaal ;Nederland;IJmond (CR);2021 december;72.8;15.3
307;Totaal ;Nederland;IJmond (CR);2022 december;74.4;15.6
308;Totaal ;Nederland;IJmond (CR);2023 december;74.5;15.3
309;Totaal ;Nederland;Agglomeratie Haarlem (CR);2021 december;83.0;16.1
310;Totaal ;Nederland;Agglomeratie Haarlem (CR);2022 december;85.3;16.4
311;Totaal ;Nederland;Agglomeratie Haarlem (CR);2023 december;84.8;15.7
312;Totaal ;Nederland;Zaanstreek (CR);2021 december;61.1;17.4
313;Totaal ;Nederland;Zaanstreek (CR);2022 december;62.0;16.5
314;Totaal ;Nederland;Zaanstreek (CR);2023 december;63.0;16.8
315;Totaal ;Nederland;Groot-Amsterdam (CR);2021 december;977.6;24.6
316;Totaal ;Nederland;Groot-Amsterdam (CR);2022 december;1016.5;24.8
317;Totaal ;Nederland;Groot-Amsterdam (CR);2023 december;1045.8;25.2
318;Totaal ;Nederland;Het Gooi en Vechtstreek (CR);2021 december;106.2;20.8
319;Totaal ;Nederland;Het Gooi en Vechtstreek (CR);2022 december;109.0;20.8
320;Totaal ;Nederland;Het Gooi en Vechtstreek (CR);2023 december;101.4;20.8
321;Totaal ;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2021 december;180.2;14.2
322;Totaal ;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2022 december;184.1;14.2
323;Totaal ;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2023 december;187.6;14.0
324;Totaal ;Nederland;Agglomeratie 's-Gravenhage (CR);2021 december;406.2;17.7
325;Totaal ;Nederland;Agglomeratie 's-Gravenhage (CR);2022 december;422.1;18.8
326;Totaal ;Nederland;Agglomeratie 's-Gravenhage (CR);2023 december;425.3;18.6
327;Totaal ;Nederland;Delft en Westland (CR);2021 december;132.0;15.9
328;Totaal ;Nederland;Delft en Westland (CR);2022 december;135.6;15.7
329;Totaal ;Nederland;Delft en Westland (CR);2023 december;137.6;15.1
330;Totaal ;Nederland;Oost-Zuid-Holland (CR);2021 december;130.8;17.2
331;Totaal ;Nederland;Oost-Zuid-Holland (CR);2022 december;133.0;16.6
332;Totaal ;Nederland;Oost-Zuid-Holland (CR);2023 december;134.1;16.4
333;Totaal ;Nederland;Groot-Rijnmond (CR);2021 december;696.5;18.4
334;Totaal ;Nederland;Groot-Rijnmond (CR);2022 december;711.8;18.5
335;Totaal ;Nederland;Groot-Rijnmond (CR);2023 december;713.0;18.5
336;Totaal ;Nederland;Zuidoost-Zuid-Holland (CR);2021 december;173.2;20.5
337;Totaal ;Nederland;Zuidoost-Zuid-Holland (CR);2022 december;179.6;21.2
338;Totaal ;Nederland;Zuidoost-Zuid-Holland (CR);2023 december;181.8;21.1
339;Totaal ;Nederland;Zeeuwsch-Vlaanderen (CR);2021 december;39.9;16.0
340;Totaal ;Nederland;Zeeuwsch-Vlaanderen (CR);2022 december;41.3;16.7
341;Totaal ;Nederland;Zeeuwsch-Vlaanderen (CR);2023 december;40.4;17.0
342;Totaal ;Nederland;Overig Zeeland (CR);2021 december;115.8;16.0
343;Totaal ;Nederland;Overig Zeeland (CR);2022 december;118.4;15.9
344;Totaal ;Nederland;Overig Zeeland (CR);2023 december;121.0;16.5
345;Totaal ;Nederland;West-Noord-Brabant (CR);2021 december;296.6;19.0
346;Totaal ;Nederland;West-Noord-Brabant (CR);2022 december;302.4;18.3
347;Totaal ;Nederland;West-Noord-Brabant (CR);2023 december;304.5;18.4
348;Totaal ;Nederland;Midden-Noord-Brabant (CR);2021 december;241.7;20.8
349;Totaal ;Nederland;Midden-Noord-Brabant (CR);2022 december;245.4;19.6
350;Totaal ;Nederland;Midden-Noord-Brabant (CR);2023 december;243.8;19.3
351;Totaal ;Nederland;Noordoost-Noord-Brabant (CR);2021 december;324.9;18.6
352;Totaal ;Nederland;Noordoost-Noord-Brabant (CR);2022 december;334.4;18.0
353;Totaal ;Nederland;Noordoost-Noord-Brabant (CR);2023 december;339.1;18.2
354;Totaal ;Nederland;Zuidoost-Noord-Brabant (CR);2021 december;415.7;19.4
355;Totaal ;Nederland;Zuidoost-Noord-Brabant (CR);2022 december;431.5;19.4
356;Totaal ;Nederland;Zuidoost-Noord-Brabant (CR);2023 december;434.3;18.3
357;Totaal ;Nederland;Noord-Limburg (CR);2021 december;131.3;15.1
358;Totaal ;Nederland;Noord-Limburg (CR);2022 december;134.6;14.5
359;Totaal ;Nederland;Noord-Limburg (CR);2023 december;134.4;15.1
360;Totaal ;Nederland;Midden-Limburg (CR);2021 december;94.7;16.4
361;Totaal ;Nederland;Midden-Limburg (CR);2022 december;97.3;16.0
362;Totaal ;Nederland;Midden-Limburg (CR);2023 december;97.1;16.5
363;Totaal ;Nederland;Zuid-Limburg (CR);2021 december;246.4;16.8
364;Totaal ;Nederland;Zuid-Limburg (CR);2022 december;249.3;16.0
365;Totaal ;Nederland;Zuid-Limburg (CR);2023 december;248.7;16.6
366;Totaal ;Nederland;Flevoland (CR);2021 december;160.2;20.6
367;Totaal ;Nederland;Flevoland (CR);2022 december;165.1;20.3
368;Totaal ;Nederland;Flevoland (CR);2023 december;166.0;20.5
369;Totaal ;Nederland;Niet in te delen (CR);2021 december;9.2;
370;Totaal ;Nederland;Niet in te delen (CR);2022 december;9.6;
371;Totaal ;Nederland;Niet in te delen (CR);2023 december;11.1;
372;Totaal ;"Nederland; niet in te delen";Nederland, Buitenland, Niet in te delen;2021 december;294.7;
373;Totaal ;"Nederland; niet in te delen";Nederland, Buitenland, Niet in te delen;2022 december;311.1;
374;Totaal ;"Nederland; niet in te delen";Nederland, Buitenland, Niet in te delen;2023 december;307.8;
375;Totaal ;"Nederland; niet in te delen";Nederland;2021 december;286.0;
376;Totaal ;"Nederland; niet in te delen";Nederland;2022 december;300.5;
377;Totaal ;"Nederland; niet in te delen";Nederland;2023 december;295.6;
378;Totaal ;"Nederland; niet in te delen";"Nederland; niet in te delen";2021 december;8.7;
379;Totaal ;"Nederland; niet in te delen";"Nederland; niet in te delen";2022 december;10.6;
380;Totaal ;"Nederland; niet in te delen";"Nederland; niet in te delen";2023 december;12.1;
381;Totaal ;"Nederland; niet in te delen";Noord-Nederland (LD);2021 december;9.3;
382;Totaal ;"Nederland; niet in te delen";Noord-Nederland (LD);2022 december;9.7;
383;Totaal ;"Nederland; niet in te delen";Noord-Nederland (LD);2023 december;9.7;
384;Totaal ;"Nederland; niet in te delen";Oost-Nederland (LD);2021 december;53.3;
385;Totaal ;"Nederland; niet in te delen";Oost-Nederland (LD);2022 december;55.9;
386;Totaal ;"Nederland; niet in te delen";Oost-Nederland (LD);2023 december;55.9;
387;Totaal ;"Nederland; niet in te delen";West-Nederland (LD);2021 december;111.9;
388;Totaal ;"Nederland; niet in te delen";West-Nederland (LD);2022 december;119.6;
389;Totaal ;"Nederland; niet in te delen";West-Nederland (LD);2023 december;119.0;
390;Totaal ;"Nederland; niet in te delen";Zuid-Nederland (LD);2021 december;111.4;
391;Totaal ;"Nederland; niet in te delen";Zuid-Nederland (LD);2022 december;115.2;
392;Totaal ;"Nederland; niet in te delen";Zuid-Nederland (LD);2023 december;111.0;
393;Totaal ;"Nederland; niet in te delen";Niet in te delen (LD);2021 december;8.8;
394;Totaal ;"Nederland; niet in te delen";Niet in te delen (LD);2022 december;10.6;
395;Totaal ;"Nederland; niet in te delen";Niet in te delen (LD);2023 december;12.1;
396;Totaal ;"Nederland; niet in te delen";Groningen (PV);2021 december;3.0;
397;Totaal ;"Nederland; niet in te delen";Groningen (PV);2022 december;3.3;
398;Totaal ;"Nederland; niet in te delen";Groningen (PV);2023 december;3.0;
399;Totaal ;"Nederland; niet in te delen";Fryslân (PV);2021 december;1.8;
400;Totaal ;"Nederland; niet in te delen";Fryslân (PV);2022 december;1.9;
401;Totaal ;"Nederland; niet in te delen";Fryslân (PV);2023 december;2.4;
402;Totaal ;"Nederland; niet in te delen";Drenthe (PV);2021 december;4.5;
403;Totaal ;"Nederland; niet in te delen";Drenthe (PV);2022 december;4.4;
404;Totaal ;"Nederland; niet in te delen";Drenthe (PV);2023 december;4.3;
405;Totaal ;"Nederland; niet in te delen";Overijssel (PV);2021 december;14.7;
406;Totaal ;"Nederland; niet in te delen";Overijssel (PV);2022 december;15.8;
407;Totaal ;"Nederland; niet in te delen";Overijssel (PV);2023 december;15.1;
408;Totaal ;"Nederland; niet in te delen";Flevoland (PV);2021 december;7.3;
409;Totaal ;"Nederland; niet in te delen";Flevoland (PV);2022 december;6.3;
410;Totaal ;"Nederland; niet in te delen";Flevoland (PV);2023 december;6.0;
411;Totaal ;"Nederland; niet in te delen";Gelderland (PV);2021 december;31.3;
412;Totaal ;"Nederland; niet in te delen";Gelderland (PV);2022 december;33.9;
413;Totaal ;"Nederland; niet in te delen";Gelderland (PV);2023 december;34.8;
414;Totaal ;"Nederland; niet in te delen";Utrecht (PV);2021 december;11.6;
415;Totaal ;"Nederland; niet in te delen";Utrecht (PV);2022 december;13.8;
416;Totaal ;"Nederland; niet in te delen";Utrecht (PV);2023 december;15.3;
417;Totaal ;"Nederland; niet in te delen";Noord-Holland (PV);2021 december;35.7;
418;Totaal ;"Nederland; niet in te delen";Noord-Holland (PV);2022 december;38.6;
419;Totaal ;"Nederland; niet in te delen";Noord-Holland (PV);2023 december;38.7;
420;Totaal ;"Nederland; niet in te delen";Zuid-Holland (PV);2021 december;58.9;
421;Totaal ;"Nederland; niet in te delen";Zuid-Holland (PV);2022 december;60.4;
422;Totaal ;"Nederland; niet in te delen";Zuid-Holland (PV);2023 december;58.4;
423;Totaal ;"Nederland; niet in te delen";Zeeland (PV);2021 december;5.7;
424;Totaal ;"Nederland; niet in te delen";Zeeland (PV);2022 december;6.9;
425;Totaal ;"Nederland; niet in te delen";Zeeland (PV);2023 december;6.6;
426;Totaal ;"Nederland; niet in te delen";Noord-Brabant (PV);2021 december;62.2;
427;Totaal ;"Nederland; niet in te delen";Noord-Brabant (PV);2022 december;64.5;
428;Totaal ;"Nederland; niet in te delen";Noord-Brabant (PV);2023 december;62.0;
429;Totaal ;"Nederland; niet in te delen";Limburg (PV);2021 december;49.2;
430;Totaal ;"Nederland; niet in te delen";Limburg (PV);2022 december;50.7;
431;Totaal ;"Nederland; niet in te delen";Limburg (PV);2023 december;48.9;
432;Totaal ;"Nederland; niet in te delen";Niet in te delen (PV);2021 december;8.8;
433;Totaal ;"Nederland; niet in te delen";Niet in te delen (PV);2022 december;10.6;
434;Totaal ;"Nederland; niet in te delen";Niet in te delen (PV);2023 december;12.1;
435;Totaal ;"Nederland; niet in te delen";Oost-Groningen (CR);2021 december;0.7;
436;Totaal ;"Nederland; niet in te delen";Oost-Groningen (CR);2022 december;0.8;
437;Totaal ;"Nederland; niet in te delen";Oost-Groningen (CR);2023 december;0.7;
438;Totaal ;"Nederland; niet in te delen";Delfzijl en omgeving (CR);2021 december;0.4;
439;Totaal ;"Nederland; niet in te delen";Delfzijl en omgeving (CR);2022 december;0.4;
440;Totaal ;"Nederland; niet in te delen";Delfzijl en omgeving (CR);2023 december;0.4;
441;Totaal ;"Nederland; niet in te delen";Overig Groningen (CR);2021 december;1.9;
442;Totaal ;"Nederland; niet in te delen";Overig Groningen (CR);2022 december;2.2;
443;Totaal ;"Nederland; niet in te delen";Overig Groningen (CR);2023 december;1.9;
444;Totaal ;"Nederland; niet in te delen";Noord-Friesland (CR);2021 december;1.1;
445;Totaal ;"Nederland; niet in te delen";Noord-Friesland (CR);2022 december;1.3;
446;Totaal ;"Nederland; niet in te delen";Noord-Friesland (CR);2023 december;1.5;
447;Totaal ;"Nederland; niet in te delen";Zuidwest-Friesland (CR);2021 december;0.3;
448;Totaal ;"Nederland; niet in te delen";Zuidwest-Friesland (CR);2022 december;0.3;
449;Totaal ;"Nederland; niet in te delen";Zuidwest-Friesland (CR);2023 december;0.3;
450;Totaal ;"Nederland; niet in te delen";Zuidoost-Friesland (CR);2021 december;0.4;
451;Totaal ;"Nederland; niet in te delen";Zuidoost-Friesland (CR);2022 december;0.4;
452;Totaal ;"Nederland; niet in te delen";Zuidoost-Friesland (CR);2023 december;0.7;
453;Totaal ;"Nederland; niet in te delen";Noord-Drenthe (CR);2021 december;1.0;
454;Totaal ;"Nederland; niet in te delen";Noord-Drenthe (CR);2022 december;0.8;
455;Totaal ;"Nederland; niet in te delen";Noord-Drenthe (CR);2023 december;0.9;
456;Totaal ;"Nederland; niet in te delen";Zuidoost-Drenthe (CR);2021 december;2.0;
457;Totaal ;"Nederland; niet in te delen";Zuidoost-Drenthe (CR);2022 december;1.9;
458;Totaal ;"Nederland; niet in te delen";Zuidoost-Drenthe (CR);2023 december;1.9;
459;Totaal ;"Nederland; niet in te delen";Zuidwest-Drenthe (CR);2021 december;1.5;
460;Totaal ;"Nederland; niet in te delen";Zuidwest-Drenthe (CR);2022 december;1.7;
461;Totaal ;"Nederland; niet in te delen";Zuidwest-Drenthe (CR);2023 december;1.5;
462;Totaal ;"Nederland; niet in te delen";Noord-Overijssel (CR);2021 december;2.9;
463;Totaal ;"Nederland; niet in te delen";Noord-Overijssel (CR);2022 december;3.1;
464;Totaal ;"Nederland; niet in te delen";Noord-Overijssel (CR);2023 december;2.8;
465;Totaal ;"Nederland; niet in te delen";Zuidwest-Overijssel (CR);2021 december;2.1;
466;Totaal ;"Nederland; niet in te delen";Zuidwest-Overijssel (CR);2022 december;2.2;
467;Totaal ;"Nederland; niet in te delen";Zuidwest-Overijssel (CR);2023 december;1.9;
468;Totaal ;"Nederland; niet in te delen";Twente (CR);2021 december;9.6;
469;Totaal ;"Nederland; niet in te delen";Twente (CR);2022 december;10.5;
470;Totaal ;"Nederland; niet in te delen";Twente (CR);2023 december;10.4;
471;Totaal ;"Nederland; niet in te delen";Veluwe (CR);2021 december;6.1;
472;Totaal ;"Nederland; niet in te delen";Veluwe (CR);2022 december;6.2;
473;Totaal ;"Nederland; niet in te delen";Veluwe (CR);2023 december;5.9;
474;Totaal ;"Nederland; niet in te delen";Achterhoek (CR);2021 december;7.6;
475;Totaal ;"Nederland; niet in te delen";Achterhoek (CR);2022 december;8.1;
476;Totaal ;"Nederland; niet in te delen";Achterhoek (CR);2023 december;9.2;
477;Totaal ;"Nederland; niet in te delen";Arnhem/Nijmegen (CR);2021 december;12.1;
478;Totaal ;"Nederland; niet in te delen";Arnhem/Nijmegen (CR);2022 december;13.6;
479;Totaal ;"Nederland; niet in te delen";Arnhem/Nijmegen (CR);2023 december;13.1;
480;Totaal ;"Nederland; niet in te delen";Zuidwest-Gelderland (CR);2021 december;5.5;
481;Totaal ;"Nederland; niet in te delen";Zuidwest-Gelderland (CR);2022 december;6.1;
482;Totaal ;"Nederland; niet in te delen";Zuidwest-Gelderland (CR);2023 december;6.7;
483;Totaal ;"Nederland; niet in te delen";Utrecht (CR);2021 december;11.6;
484;Totaal ;"Nederland; niet in te delen";Utrecht (CR);2022 december;13.8;
485;Totaal ;"Nederland; niet in te delen";Utrecht (CR);2023 december;15.3;
486;Totaal ;"Nederland; niet in te delen";Kop van Noord-Holland (CR);2021 december;5.4;
487;Totaal ;"Nederland; niet in te delen";Kop van Noord-Holland (CR);2022 december;5.5;
488;Totaal ;"Nederland; niet in te delen";Kop van Noord-Holland (CR);2023 december;5.6;
489;Totaal ;"Nederland; niet in te delen";Alkmaar en omgeving (CR);2021 december;1.4;
490;Totaal ;"Nederland; niet in te delen";Alkmaar en omgeving (CR);2022 december;1.4;
491;Totaal ;"Nederland; niet in te delen";Alkmaar en omgeving (CR);2023 december;1.4;
492;Totaal ;"Nederland; niet in te delen";IJmond (CR);2021 december;1.1;
493;Totaal ;"Nederland; niet in te delen";IJmond (CR);2022 december;1.1;
494;Totaal ;"Nederland; niet in te delen";IJmond (CR);2023 december;1.1;
495;Totaal ;"Nederland; niet in te delen";Agglomeratie Haarlem (CR);2021 december;2.7;
496;Totaal ;"Nederland; niet in te delen";Agglomeratie Haarlem (CR);2022 december;2.3;
497;Totaal ;"Nederland; niet in te delen";Agglomeratie Haarlem (CR);2023 december;2.0;
498;Totaal ;"Nederland; niet in te delen";Zaanstreek (CR);2021 december;2.2;
499;Totaal ;"Nederland; niet in te delen";Zaanstreek (CR);2022 december;2.0;
500;Totaal ;"Nederland; niet in te delen";Zaanstreek (CR);2023 december;2.0;
501;Totaal ;"Nederland; niet in te delen";Groot-Amsterdam (CR);2021 december;21.4;
502;Totaal ;"Nederland; niet in te delen";Groot-Amsterdam (CR);2022 december;24.9;
503;Totaal ;"Nederland; niet in te delen";Groot-Amsterdam (CR);2023 december;25.9;
504;Totaal ;"Nederland; niet in te delen";Het Gooi en Vechtstreek (CR);2021 december;1.5;
505;Totaal ;"Nederland; niet in te delen";Het Gooi en Vechtstreek (CR);2022 december;1.6;
506;Totaal ;"Nederland; niet in te delen";Het Gooi en Vechtstreek (CR);2023 december;0.8;
507;Totaal ;"Nederland; niet in te delen";Agglomeratie Leiden en Bollenstreek (CR);2021 december;3.8;
508;Totaal ;"Nederland; niet in te delen";Agglomeratie Leiden en Bollenstreek (CR);2022 december;4.3;
509;Totaal ;"Nederland; niet in te delen";Agglomeratie Leiden en Bollenstreek (CR);2023 december;4.4;
510;Totaal ;"Nederland; niet in te delen";Agglomeratie 's-Gravenhage (CR);2021 december;14.5;
511;Totaal ;"Nederland; niet in te delen";Agglomeratie 's-Gravenhage (CR);2022 december;14.5;
512;Totaal ;"Nederland; niet in te delen";Agglomeratie 's-Gravenhage (CR);2023 december;13.5;
513;Totaal ;"Nederland; niet in te delen";Delft en Westland (CR);2021 december;9.4;
514;Totaal ;"Nederland; niet in te delen";Delft en Westland (CR);2022 december;8.8;
515;Totaal ;"Nederland; niet in te delen";Delft en Westland (CR);2023 december;8.8;
516;Totaal ;"Nederland; niet in te delen";Oost-Zuid-Holland (CR);2021 december;2.5;
517;Totaal ;"Nederland; niet in te delen";Oost-Zuid-Holland (CR);2022 december;2.1;
518;Totaal ;"Nederland; niet in te delen";Oost-Zuid-Holland (CR);2023 december;2.6;
519;Totaal ;"Nederland; niet in te delen";Groot-Rijnmond (CR);2021 december;20.0;
520;Totaal ;"Nederland; niet in te delen";Groot-Rijnmond (CR);2022 december;21.4;
521;Totaal ;"Nederland; niet in te delen";Groot-Rijnmond (CR);2023 december;20.3;
522;Totaal ;"Nederland; niet in te delen";Zuidoost-Zuid-Holland (CR);2021 december;8.7;
523;Totaal ;"Nederland; niet in te delen";Zuidoost-Zuid-Holland (CR);2022 december;9.2;
524;Totaal ;"Nederland; niet in te delen";Zuidoost-Zuid-Holland (CR);2023 december;8.8;
525;Totaal ;"Nederland; niet in te delen";Zeeuwsch-Vlaanderen (CR);2021 december;2.7;
526;Totaal ;"Nederland; niet in te delen";Zeeuwsch-Vlaanderen (CR);2022 december;2.9;
527;Totaal ;"Nederland; niet in te delen";Zeeuwsch-Vlaanderen (CR);2023 december;2.8;
528;Totaal ;"Nederland; niet in te delen";Overig Zeeland (CR);2021 december;3.0;
529;Totaal ;"Nederland; niet in te delen";Overig Zeeland (CR);2022 december;4.0;
530;Totaal ;"Nederland; niet in te delen";Overig Zeeland (CR);2023 december;3.8;
531;Totaal ;"Nederland; niet in te delen";West-Noord-Brabant (CR);2021 december;17.4;
532;Totaal ;"Nederland; niet in te delen";West-Noord-Brabant (CR);2022 december;18.9;
533;Totaal ;"Nederland; niet in te delen";West-Noord-Brabant (CR);2023 december;18.6;
534;Totaal ;"Nederland; niet in te delen";Midden-Noord-Brabant (CR);2021 december;11.8;
535;Totaal ;"Nederland; niet in te delen";Midden-Noord-Brabant (CR);2022 december;11.8;
536;Totaal ;"Nederland; niet in te delen";Midden-Noord-Brabant (CR);2023 december;10.9;
537;Totaal ;"Nederland; niet in te delen";Noordoost-Noord-Brabant (CR);2021 december;12.2;
538;Totaal ;"Nederland; niet in te delen";Noordoost-Noord-Brabant (CR);2022 december;12.4;
539;Totaal ;"Nederland; niet in te delen";Noordoost-Noord-Brabant (CR);2023 december;11.5;
540;Totaal ;"Nederland; niet in te delen";Zuidoost-Noord-Brabant (CR);2021 december;20.8;
541;Totaal ;"Nederland; niet in te delen";Zuidoost-Noord-Brabant (CR);2022 december;21.4;
542;Totaal ;"Nederland; niet in te delen";Zuidoost-Noord-Brabant (CR);2023 december;21.0;
543;Totaal ;"Nederland; niet in te delen";Noord-Limburg (CR);2021 december;18.6;
544;Totaal ;"Nederland; niet in te delen";Noord-Limburg (CR);2022 december;20.7;
