ID;BestemmingEindverwerking;Indelingen;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
5656;Verbranden;Discontinue systemen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5657;Verbranden;Discontinue systemen;2003;106;38;21;17;2;1;13;1;38;6;0;1;0;0
5658;Verbranden;Discontinue systemen;2004;70;30;22;8;2;1;8;1;30;4;0;1;0;0
5659;Verbranden;Discontinue systemen;2005;50;22;16;6;1;1;6;1;22;3;0;0;0;0
5660;Verbranden;Discontinue systemen;2006;59;30;8;22;2;1;9;1;27;4;0;1;0;0
5661;Verbranden;Discontinue systemen;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5662;Verbranden;Discontinue systemen;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5663;Verbranden;Discontinue systemen;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5664;Verbranden;Discontinue systemen;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5665;Verbranden;Discontinue systemen;2011;43;13;5;8;1;0;8;1;25;3;0;1;0;0
5666;Verbranden;Discontinue systemen;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5667;Verbranden;Discontinue systemen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5668;Verbranden;Parallelle installaties;1981;6800;182;81;101;11;6;153;15;348;153;1;5;0;3
5669;Verbranden;Parallelle installaties;1985;4700;165;74;91;8;4;141;7;280;99;1;4;1;3
5670;Verbranden;Parallelle installaties;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5671;Verbranden;Parallelle installaties;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5672;Verbranden;Parallelle installaties;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5673;Verbranden;Parallelle installaties;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5674;Verbranden;Parallelle installaties;1994;23143;6364;2312;4052;299;121;3150;479;7708;1172;19;306;8;39
5675;Verbranden;Parallelle installaties;1995;28366;6822;2997;3825;309;227;3792;417;8312;1307;17;290;11;46
5676;Verbranden;Parallelle installaties;1996;26362;6591;2834;3757;325;169;3394;600;7994;1252;16;277;17;39
5677;Verbranden;Parallelle installaties;1997;4411;1522;567;955;68;39;737;108;1488;217;2;63;2;8
5678;Verbranden;Parallelle installaties;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5679;Verbranden;Parallelle installaties;1999;8769;2002;781;1221;89;67;711;105;2258;402;4;44;4;15
5680;Verbranden;Parallelle installaties;2000;23824;5490;2310;3180;279;192;2280;248;6208;1019;10;112;9;28
5681;Verbranden;Parallelle installaties;2001;24897;5454;2072;3382;320;186;2035;213;5872;945;10;143;6;25
5682;Verbranden;Parallelle installaties;2002;53319;12380;5131;7249;594;377;5052;748;13784;1727;19;443;15;72
5683;Verbranden;Parallelle installaties;2003;50981;11174;4259;6915;591;319;4051;542;12893;1216;15;338;12;59
5684;Verbranden;Parallelle installaties;2004;52085;11846;4593;7253;605;332;4819;624;15202;1485;17;433;14;68
5685;Verbranden;Parallelle installaties;2005;33386;7728;3053;4675;384;205;2413;446;7796;561;7;257;4;33
5686;Verbranden;Parallelle installaties;2006;26543;5457;1507;3950;276;221;1815;344;5725;418;6;221;4;24
5687;Verbranden;Parallelle installaties;2007;26676;5378;2155;3223;288;86;2217;442;6628;578;7;250;5;36
5688;Verbranden;Parallelle installaties;2008;32553;6914;2434;4480;348;234;2390;396;7287;626;7;224;5;37
5689;Verbranden;Parallelle installaties;2009;46674;9746;2932;6814;504;307;2478;595;7595;665;8;298;8;51
5690;Verbranden;Parallelle installaties;2010;44318;9698;3055;6643;554;332;2187;388;7132;491;8;217;5;55
5691;Verbranden;Parallelle installaties;2011;28601;6292;1837;4455;351;185;1520;161;4563;487;6;124;4;76
5692;Verbranden;Parallelle installaties;2012;27869;5837;1688;4149;347;200;1219;143;4105;452;7;122;4;71
5693;Verbranden;Parallelle installaties;2013;22784;4870;1491;3379;299;154;1444;135;4722;463;5;101;5;63
5694;Verbranden;Tweetrapsinstallaties;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5695;Verbranden;Tweetrapsinstallaties;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5696;Verbranden;Tweetrapsinstallaties;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5697;Verbranden;Tweetrapsinstallaties;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5698;Verbranden;Tweetrapsinstallaties;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5699;Verbranden;Tweetrapsinstallaties;1993;19259;4007;1838;2169;179;126;2652;203;6337;2132;23;142;10;66
5700;Verbranden;Tweetrapsinstallaties;1994;61954;14692;6294;8398;669;248;7915;842;21977;5057;69;541;33;223
5701;Verbranden;Tweetrapsinstallaties;1995;69127;15369;7103;8266;674;439;7612;925;20481;4303;55;513;31;248
5702;Verbranden;Tweetrapsinstallaties;1996;61892;13990;6294;7696;649;312;7052;777;17793;3422;68;475;32;166
5703;Verbranden;Tweetrapsinstallaties;1997;45339;10571;4892;5679;450;233;6166;516;13585;2793;45;359;23;149
5704;Verbranden;Tweetrapsinstallaties;1998;67696;18414;8301;10113;768;431;9067;967;22508;4195;69;819;28;264
5705;Verbranden;Tweetrapsinstallaties;1999;112101;29736;13531;16205;1094;568;18259;1672;36956;6121;105;1012;44;429
5706;Verbranden;Tweetrapsinstallaties;2000;89335;24254;10473;13781;989;705;12585;1286;30167;5336;70;822;32;331
5707;Verbranden;Tweetrapsinstallaties;2001;86089;24455;10756;13699;1096;670;13259;1209;27037;5418;63;905;35;302
5708;Verbranden;Tweetrapsinstallaties;2002;68616;20381;8460;11921;859;558;11830;812;25530;4846;58;701;30;296
5709;Verbranden;Tweetrapsinstallaties;2003;58308;17889;7478;10411;817;504;11171;759;21748;3686;52;545;26;236
5710;Verbranden;Tweetrapsinstallaties;2004;57397;17408;7152;10256;792;514;10906;852;22349;3437;48;548;19;234
5711;Verbranden;Tweetrapsinstallaties;2005;73051;21347;8630;12717;996;513;12608;1035;26060;4226;44;646;28;265
5712;Verbranden;Tweetrapsinstallaties;2006;145788;36409;13296;23113;1593;993;19185;1352;41071;5606;60;938;38;412
5713;Verbranden;Tweetrapsinstallaties;2007;79527;22752;9013;13739;1070;684;12265;769;26924;4161;45;559;26;330
5714;Verbranden;Tweetrapsinstallaties;2008;80978;23059;9143;13916;1071;781;13551;802;29728;3982;34;611;24;336
5715;Verbranden;Tweetrapsinstallaties;2009;68913;19231;7353;11878;896;470;11255;641;24605;3387;27;492;21;221
5716;Verbranden;Tweetrapsinstallaties;2010;72467;20674;8205;12469;1042;686;12403;764;27982;3718;35;567;22;264
5717;Verbranden;Tweetrapsinstallaties;2011;68301;19935;7757;12178;937;724;11937;713;26202;3309;32;548;21;275
5718;Verbranden;Tweetrapsinstallaties;2012;78810;20381;7650;12731;1079;695;12242;732;25987;3647;40;577;19;267
5719;Verbranden;Tweetrapsinstallaties;2013;83518;20401;7669;12732;1098;727;11217;727;23269;2829;29;558;18;299
5720;Verbranden;Membraanbioreactors;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5721;Verbranden;Membraanbioreactors;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5722;Verbranden;Membraanbioreactors;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5723;Verbranden;Membraanbioreactors;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5724;Verbranden;Membraanbioreactors;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5725;Verbranden;Membraanbioreactors;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5726;Verbranden;Membraanbioreactors;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5727;Verbranden;Membraanbioreactors;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5728;Verbranden;Membraanbioreactors;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5729;Verbranden;Membraanbioreactors;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5730;Verbranden;Membraanbioreactors;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5731;Verbranden;Membraanbioreactors;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5732;Verbranden;Membraanbioreactors;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5733;Verbranden;Membraanbioreactors;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5734;Verbranden;Membraanbioreactors;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5735;Verbranden;Membraanbioreactors;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5736;Verbranden;Membraanbioreactors;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5737;Verbranden;Membraanbioreactors;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5738;Verbranden;Membraanbioreactors;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5739;Verbranden;Membraanbioreactors;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5740;Verbranden;Membraanbioreactors;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5741;Verbranden;Membraanbioreactors;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5742;Verbranden;Membraanbioreactors;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5743;Verbranden;Membraanbioreactors;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5744;Verbranden;Membraanbioreactors;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5745;Verbranden;Membraanbioreactors;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5746;Verbranden;Compactinstallaties;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5747;Verbranden;Compactinstallaties;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5748;Verbranden;Compactinstallaties;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5749;Verbranden;Compactinstallaties;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5750;Verbranden;Compactinstallaties;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5751;Verbranden;Compactinstallaties;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5752;Verbranden;Compactinstallaties;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5753;Verbranden;Compactinstallaties;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5754;Verbranden;Compactinstallaties;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5755;Verbranden;Compactinstallaties;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5756;Verbranden;Compactinstallaties;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5757;Verbranden;Compactinstallaties;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5758;Verbranden;Compactinstallaties;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5759;Verbranden;Compactinstallaties;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5760;Verbranden;Compactinstallaties;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5761;Verbranden;Compactinstallaties;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5762;Verbranden;Compactinstallaties;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5763;Verbranden;Compactinstallaties;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5764;Verbranden;Compactinstallaties;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5765;Verbranden;Compactinstallaties;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5766;Verbranden;Compactinstallaties;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5767;Verbranden;Compactinstallaties;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5768;Verbranden;Compactinstallaties;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5769;Verbranden;Compactinstallaties;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5770;Verbranden;Compactinstallaties;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5771;Verbranden;Compactinstallaties;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5772;Verbranden;Slibverwerkingsinrichtingen;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5773;Verbranden;Slibverwerkingsinrichtingen;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5774;Verbranden;Slibverwerkingsinrichtingen;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5775;Verbranden;Slibverwerkingsinrichtingen;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5776;Verbranden;Slibverwerkingsinrichtingen;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5777;Verbranden;Slibverwerkingsinrichtingen;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5778;Verbranden;Slibverwerkingsinrichtingen;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5779;Verbranden;Slibverwerkingsinrichtingen;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5780;Verbranden;Slibverwerkingsinrichtingen;1996;6426;1555;498;1057;82;37;575;135;1353;269;5;68;2;9
5781;Verbranden;Slibverwerkingsinrichtingen;1997;20377;5261;1947;3314;218;55;1873;447;4872;940;16;214;4;34
5782;Verbranden;Slibverwerkingsinrichtingen;1998;65489;16980;6262;10718;727;184;5237;1495;15587;2604;83;782;17;119
5783;Verbranden;Slibverwerkingsinrichtingen;1999;64828;16654;9145;7509;954;146;6330;1102;15767;2483;27;676;20;168
5784;Verbranden;Slibverwerkingsinrichtingen;2000;83984;20369;5658;14711;1127;223;5909;1555;18536;2825;44;702;20;118
5785;Verbranden;Slibverwerkingsinrichtingen;2001;112661;36704;9238;27466;2111;328;11881;1758;35317;5256;81;1079;37;420
5786;Verbranden;Slibverwerkingsinrichtingen;2002;101939;40222;19063;21159;3029;1498;14931;1726;43874;6133;80;1290;48;400
5787;Verbranden;Slibverwerkingsinrichtingen;2003;113129;57686;22200;35486;1680;1761;23230;1971;54526;7420;99;1462;56;512
5788;Verbranden;Slibverwerkingsinrichtingen;2004;113964;65617;23597;42020;1542;1577;24329;2305;62314;8342;124;2011;59;604
5789;Verbranden;Slibverwerkingsinrichtingen;2005;111638;64863;20985;43878;3648;1071;23410;1979;103767;6994;121;1461;77;645
5790;Verbranden;Slibverwerkingsinrichtingen;2006;85000;37592;12395;25197;1598;1205;11988;1317;29447;3519;61;873;28;299
5791;Verbranden;Slibverwerkingsinrichtingen;2007;60922;15976;4527;11449;747;433;5472;695;13740;1980;30;563;11;117
5792;Verbranden;Slibverwerkingsinrichtingen;2008;65253;19599;3920;15679;711;383;6319;799;16426;1881;21;548;13;151
5793;Verbranden;Slibverwerkingsinrichtingen;2009;62143;16442;4930;11512;474;216;5657;788;13240;1628;44;460;12;109
5794;Verbranden;Slibverwerkingsinrichtingen;2010;62583;16209;4863;11346;1000;494;6435;729;14491;1994;83;519;16;84
5795;Verbranden;Slibverwerkingsinrichtingen;2011;66804;16432;4601;11831;973;462;6193;723;13785;1462;30;542;15;79
5796;Verbranden;Slibverwerkingsinrichtingen;2012;88462;36750;10782;25968;2389;1219;13732;1441;33835;3683;49;1053;24;250
5797;Verbranden;Slibverwerkingsinrichtingen;2013;74537;25009;6455;18554;1436;818;8614;818;20229;1939;27;615;15;172
5798;Verbranden;Cap. klasse NL: 0 i.e.;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5799;Verbranden;Cap. klasse NL: 0 i.e.;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5800;Verbranden;Cap. klasse NL: 0 i.e.;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5801;Verbranden;Cap. klasse NL: 0 i.e.;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5802;Verbranden;Cap. klasse NL: 0 i.e.;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5803;Verbranden;Cap. klasse NL: 0 i.e.;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5804;Verbranden;Cap. klasse NL: 0 i.e.;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5805;Verbranden;Cap. klasse NL: 0 i.e.;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5806;Verbranden;Cap. klasse NL: 0 i.e.;1996;6426;1555;498;1057;82;37;575;135;1353;269;5;68;2;9
5807;Verbranden;Cap. klasse NL: 0 i.e.;1997;20377;5261;1947;3314;218;55;1873;447;4872;940;16;214;4;34
5808;Verbranden;Cap. klasse NL: 0 i.e.;1998;65489;16980;6262;10718;727;184;5237;1495;15587;2604;83;782;17;119
5809;Verbranden;Cap. klasse NL: 0 i.e.;1999;64828;16654;9145;7509;954;146;6330;1102;15767;2483;27;676;20;168
5810;Verbranden;Cap. klasse NL: 0 i.e.;2000;83984;20369;5658;14711;1127;223;5909;1555;18536;2825;44;702;20;118
5811;Verbranden;Cap. klasse NL: 0 i.e.;2001;112661;36704;9238;27466;2111;328;11881;1758;35317;5256;81;1079;37;420
5812;Verbranden;Cap. klasse NL: 0 i.e.;2002;101939;40222;19063;21159;3029;1498;14931;1726;43874;6133;80;1290;48;400
5813;Verbranden;Cap. klasse NL: 0 i.e.;2003;113129;57686;22200;35486;1680;1761;23230;1971;54526;7420;99;1462;56;512
5814;Verbranden;Cap. klasse NL: 0 i.e.;2004;113964;65617;23597;42020;1542;1577;24329;2305;62314;8342;124;2011;59;604
5815;Verbranden;Cap. klasse NL: 0 i.e.;2005;111638;64863;20985;43878;3648;1071;23410;1979;103767;6994;121;1461;77;645
5816;Verbranden;Cap. klasse NL: 0 i.e.;2006;85000;37592;12395;25197;1598;1205;11988;1317;29447;3519;61;873;28;299
5817;Verbranden;Cap. klasse NL: 0 i.e.;2007;60922;15976;4527;11449;747;433;5472;695;13740;1980;30;563;11;117
5818;Verbranden;Cap. klasse NL: 0 i.e.;2008;65253;19599;3920;15679;711;383;6319;799;16426;1881;21;548;13;151
5819;Verbranden;Cap. klasse NL: 0 i.e.;2009;62143;16442;4930;11512;474;216;5657;788;13240;1628;44;460;12;109
5820;Verbranden;Cap. klasse NL: 0 i.e.;2010;62583;16209;4863;11346;1000;494;6435;729;14491;1994;83;519;16;84
5821;Verbranden;Cap. klasse NL: 0 i.e.;2011;66804;16432;4601;11831;973;462;6193;723;13785;1462;30;542;15;79
5822;Verbranden;Cap. klasse NL: 0 i.e.;2012;88462;36750;10782;25968;2389;1219;13732;1441;33835;3683;49;1053;24;250
5823;Verbranden;Cap. klasse NL: 0 i.e.;2013;74537;25009;6455;18554;1436;818;8614;818;20229;1939;27;615;15;172
5824;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5825;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1985;132;19;8;11;1;1;8;1;23;5;0;0;0;0
5826;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5827;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5828;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5829;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5830;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1994;18993;738;251;487;44;14;220;17;521;90;2;11;1;9
5831;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1995;19318;731;249;482;40;18;254;22;629;123;2;14;1;8
5832;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5833;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5834;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1998;10570;2114;719;1395;119;46;724;37;2142;378;3;49;2;25
5835;Verbranden;Cap. klasse NL: tot 5 000 i.e.;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5836;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5837;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5838;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5839;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5840;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5841;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5842;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5843;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5844;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5845;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5846;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5847;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5848;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5849;Verbranden;Cap. klasse NL: tot 5 000 i.e.;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5850;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5851;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1985;38;7;5;2;0;0;1;0;5;2;0;1;0;0
5852;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5853;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5854;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5855;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1993;633;126;43;83;8;2;38;2;85;10;0;1;0;1
5856;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1994;9989;582;198;384;35;11;209;13;516;79;1;9;1;5
5857;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1995;9653;581;197;384;32;14;234;16;516;95;1;10;1;8
5858;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1996;1192;219;70;149;13;5;67;5;189;23;0;3;0;1
5859;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1997;1046;196;67;129;11;4;82;5;244;27;0;4;0;1
5860;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1998;1056;200;68;132;11;4;80;4;225;32;0;4;0;1
5861;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;1999;1086;200;72;128;11;3;75;7;208;33;1;5;0;1
5862;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2000;1276;323;113;210;18;7;158;7;332;46;1;8;0;2
5863;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2001;1060;202;67;135;11;4;63;4;166;17;0;3;0;1
5864;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2002;991;190;57;133;10;5;63;3;166;20;0;3;0;1
5865;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2003;1192;241;73;168;14;6;84;5;229;30;0;3;0;1
5866;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2004;1138;232;67;165;14;5;83;4;208;18;0;3;0;1
5867;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2005;1137;230;66;164;14;7;72;4;183;17;0;4;0;1
5868;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2006;1106;230;58;172;14;7;79;5;194;21;0;4;0;1
5869;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2007;1102;215;52;163;14;7;80;4;177;15;0;3;0;0
5870;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2008;1089;207;49;158;14;6;56;4;192;17;0;3;0;1
5871;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2009;964;184;41;143;11;5;42;4;165;14;0;3;0;1
5872;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2010;140;23;5;18;2;0;6;1;29;3;0;0;0;0
5873;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2011;43;13;5;8;1;0;8;1;25;3;0;1;0;0
5874;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5875;Verbranden;Cap. klasse NL: 5 000 tot 10 000 i.e.;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5876;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1981;6800;182;81;101;11;6;153;15;348;153;1;5;0;3
5877;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1985;5128;198;88;110;10;5;164;9;314;107;1;6;1;3
5878;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5879;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5880;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5881;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1993;8693;1773;603;1170;107;35;558;37;1498;246;3;35;2;18
5882;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1994;36953;2811;965;1846;158;52;967;83;2408;439;4;67;3;29
5883;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1995;32823;2370;808;1562;129;57;866;70;1986;369;5;67;8;18
5884;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1996;18222;3618;1165;2453;213;81;1281;87;2978;415;3;79;4;25
5885;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1997;19977;3892;1307;2585;217;84;1380;120;3356;489;6;91;4;27
5886;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1998;6592;1232;424;808;67;25;443;43;1039;177;2;38;1;12
5887;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;1999;13836;3089;1153;1936;166;48;1111;91;2762;471;11;80;3;41
5888;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2000;15787;3459;1116;2343;192;76;1316;82;3026;501;5;77;3;32
5889;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2001;11452;2403;783;1620;133;46;843;70;2165;330;4;62;3;25
5890;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2002;10365;2134;733;1401;123;55;788;60;1929;269;3;51;2;16
