ID;Zorgvormen;RegioS;Perioden;JongerenMetKostenZvwGGZ_1;GedeclareerdeEnToegekendeKosten_2
2812;1e lijns geestelijke gezondheidszorg;Dantumadiel;2011;25.0;10.0
2813;1e lijns geestelijke gezondheidszorg;Dantumadiel;2012;35.0;6.0
2814;1e lijns geestelijke gezondheidszorg;Dantumadiel;2013;25.0;7.0
2815;1e lijns geestelijke gezondheidszorg;Dantumadiel;2014;;
2816;1e lijns geestelijke gezondheidszorg;Delft;2011;330.0;117.0
2817;1e lijns geestelijke gezondheidszorg;Delft;2012;340.0;77.0
2818;1e lijns geestelijke gezondheidszorg;Delft;2013;290.0;64.0
2819;1e lijns geestelijke gezondheidszorg;Delft;2014;;
2820;1e lijns geestelijke gezondheidszorg;Delfzijl;2011;60.0;28.0
2821;1e lijns geestelijke gezondheidszorg;Delfzijl;2012;45.0;9.0
2822;1e lijns geestelijke gezondheidszorg;Delfzijl;2013;40.0;8.0
2823;1e lijns geestelijke gezondheidszorg;Delfzijl;2014;;
2824;1e lijns geestelijke gezondheidszorg;Deurne;2011;20.0;6.0
2825;1e lijns geestelijke gezondheidszorg;Deurne;2012;30.0;7.0
2826;1e lijns geestelijke gezondheidszorg;Deurne;2013;45.0;10.0
2827;1e lijns geestelijke gezondheidszorg;Deurne;2014;;
2828;1e lijns geestelijke gezondheidszorg;Deventer;2011;355.0;138.0
2829;1e lijns geestelijke gezondheidszorg;Deventer;2012;470.0;112.0
2830;1e lijns geestelijke gezondheidszorg;Deventer;2013;325.0;84.0
2831;1e lijns geestelijke gezondheidszorg;Deventer;2014;;
2832;1e lijns geestelijke gezondheidszorg;Diemen;2011;30.0;11.0
2833;1e lijns geestelijke gezondheidszorg;Diemen;2012;35.0;8.0
2834;1e lijns geestelijke gezondheidszorg;Diemen;2013;40.0;10.0
2835;1e lijns geestelijke gezondheidszorg;Diemen;2014;;
2836;1e lijns geestelijke gezondheidszorg;Dinkelland;2011;100.0;40.0
2837;1e lijns geestelijke gezondheidszorg;Dinkelland;2012;115.0;28.0
2838;1e lijns geestelijke gezondheidszorg;Dinkelland;2013;115.0;30.0
2839;1e lijns geestelijke gezondheidszorg;Dinkelland;2014;;
2840;1e lijns geestelijke gezondheidszorg;Dirksland;2011;25.0;7.0
2841;1e lijns geestelijke gezondheidszorg;Dirksland;2012;15.0;3.0
2842;1e lijns geestelijke gezondheidszorg;Dirksland;2013;;
2843;1e lijns geestelijke gezondheidszorg;Dirksland;2014;;
2844;1e lijns geestelijke gezondheidszorg;Doesburg;2011;90.0;29.0
2845;1e lijns geestelijke gezondheidszorg;Doesburg;2012;70.0;16.0
2846;1e lijns geestelijke gezondheidszorg;Doesburg;2013;60.0;13.0
2847;1e lijns geestelijke gezondheidszorg;Doesburg;2014;;
2848;1e lijns geestelijke gezondheidszorg;Doetinchem;2011;275.0;107.0
2849;1e lijns geestelijke gezondheidszorg;Doetinchem;2012;225.0;53.0
2850;1e lijns geestelijke gezondheidszorg;Doetinchem;2013;225.0;55.0
2851;1e lijns geestelijke gezondheidszorg;Doetinchem;2014;;
2852;1e lijns geestelijke gezondheidszorg;Dongen;2011;160.0;62.0
2853;1e lijns geestelijke gezondheidszorg;Dongen;2012;135.0;33.0
2854;1e lijns geestelijke gezondheidszorg;Dongen;2013;100.0;21.0
2855;1e lijns geestelijke gezondheidszorg;Dongen;2014;;
2856;1e lijns geestelijke gezondheidszorg;Dongeradeel;2011;40.0;15.0
2857;1e lijns geestelijke gezondheidszorg;Dongeradeel;2012;45.0;10.0
2858;1e lijns geestelijke gezondheidszorg;Dongeradeel;2013;40.0;10.0
2859;1e lijns geestelijke gezondheidszorg;Dongeradeel;2014;;
2860;1e lijns geestelijke gezondheidszorg;Dordrecht;2011;525.0;188.0
2861;1e lijns geestelijke gezondheidszorg;Dordrecht;2012;500.0;111.0
2862;1e lijns geestelijke gezondheidszorg;Dordrecht;2013;490.0;101.0
2863;1e lijns geestelijke gezondheidszorg;Dordrecht;2014;;
2864;1e lijns geestelijke gezondheidszorg;Drechterland;2011;65.0;24.0
2865;1e lijns geestelijke gezondheidszorg;Drechterland;2012;55.0;12.0
2866;1e lijns geestelijke gezondheidszorg;Drechterland;2013;45.0;10.0
2867;1e lijns geestelijke gezondheidszorg;Drechterland;2014;;
2868;1e lijns geestelijke gezondheidszorg;Drimmelen;2011;90.0;31.0
2869;1e lijns geestelijke gezondheidszorg;Drimmelen;2012;70.0;18.0
2870;1e lijns geestelijke gezondheidszorg;Drimmelen;2013;75.0;16.0
2871;1e lijns geestelijke gezondheidszorg;Drimmelen;2014;;
2872;1e lijns geestelijke gezondheidszorg;Dronten;2011;170.0;57.0
2873;1e lijns geestelijke gezondheidszorg;Dronten;2012;125.0;36.0
2874;1e lijns geestelijke gezondheidszorg;Dronten;2013;125.0;30.0
2875;1e lijns geestelijke gezondheidszorg;Dronten;2014;;
2876;1e lijns geestelijke gezondheidszorg;Druten;2011;165.0;65.0
2877;1e lijns geestelijke gezondheidszorg;Druten;2012;175.0;51.0
2878;1e lijns geestelijke gezondheidszorg;Druten;2013;195.0;51.0
2879;1e lijns geestelijke gezondheidszorg;Druten;2014;;
2880;1e lijns geestelijke gezondheidszorg;Duiven;2011;160.0;59.0
2881;1e lijns geestelijke gezondheidszorg;Duiven;2012;165.0;41.0
2882;1e lijns geestelijke gezondheidszorg;Duiven;2013;215.0;61.0
2883;1e lijns geestelijke gezondheidszorg;Duiven;2014;;
2884;1e lijns geestelijke gezondheidszorg;Echt-Susteren;2011;65.0;23.0
2885;1e lijns geestelijke gezondheidszorg;Echt-Susteren;2012;55.0;12.0
2886;1e lijns geestelijke gezondheidszorg;Echt-Susteren;2013;50.0;12.0
2887;1e lijns geestelijke gezondheidszorg;Echt-Susteren;2014;;
2888;1e lijns geestelijke gezondheidszorg;Edam-Volendam;2011;30.0;9.0
2889;1e lijns geestelijke gezondheidszorg;Edam-Volendam;2012;35.0;7.0
2890;1e lijns geestelijke gezondheidszorg;Edam-Volendam;2013;30.0;6.0
2891;1e lijns geestelijke gezondheidszorg;Edam-Volendam;2014;;
2892;1e lijns geestelijke gezondheidszorg;Ede;2011;530.0;214.0
2893;1e lijns geestelijke gezondheidszorg;Ede;2012;580.0;150.0
2894;1e lijns geestelijke gezondheidszorg;Ede;2013;500.0;120.0
2895;1e lijns geestelijke gezondheidszorg;Ede;2014;;
2896;1e lijns geestelijke gezondheidszorg;Eemnes;2011;70.0;25.0
2897;1e lijns geestelijke gezondheidszorg;Eemnes;2012;80.0;18.0
2898;1e lijns geestelijke gezondheidszorg;Eemnes;2013;75.0;20.0
2899;1e lijns geestelijke gezondheidszorg;Eemnes;2014;;
2900;1e lijns geestelijke gezondheidszorg;Eemsmond;2011;30.0;12.0
2901;1e lijns geestelijke gezondheidszorg;Eemsmond;2012;30.0;7.0
2902;1e lijns geestelijke gezondheidszorg;Eemsmond;2013;40.0;10.0
2903;1e lijns geestelijke gezondheidszorg;Eemsmond;2014;;
2904;1e lijns geestelijke gezondheidszorg;Eersel;2011;145.0;56.0
2905;1e lijns geestelijke gezondheidszorg;Eersel;2012;145.0;37.0
2906;1e lijns geestelijke gezondheidszorg;Eersel;2013;180.0;44.0
2907;1e lijns geestelijke gezondheidszorg;Eersel;2014;;
2908;1e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2011;200.0;73.0
2909;1e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2012;155.0;36.0
2910;1e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2013;160.0;37.0
2911;1e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2014;;
2912;1e lijns geestelijke gezondheidszorg;Eindhoven;2011;460.0;159.0
2913;1e lijns geestelijke gezondheidszorg;Eindhoven;2012;505.0;117.0
2914;1e lijns geestelijke gezondheidszorg;Eindhoven;2013;580.0;121.0
2915;1e lijns geestelijke gezondheidszorg;Eindhoven;2014;;
2916;1e lijns geestelijke gezondheidszorg;Elburg;2011;20.0;6.0
2917;1e lijns geestelijke gezondheidszorg;Elburg;2012;35.0;10.0
2918;1e lijns geestelijke gezondheidszorg;Elburg;2013;30.0;6.0
2919;1e lijns geestelijke gezondheidszorg;Elburg;2014;;
2920;1e lijns geestelijke gezondheidszorg;Emmen;2011;80.0;25.0
2921;1e lijns geestelijke gezondheidszorg;Emmen;2012;100.0;22.0
2922;1e lijns geestelijke gezondheidszorg;Emmen;2013;95.0;24.0
2923;1e lijns geestelijke gezondheidszorg;Emmen;2014;;
2924;1e lijns geestelijke gezondheidszorg;Enkhuizen;2011;85.0;33.0
2925;1e lijns geestelijke gezondheidszorg;Enkhuizen;2012;90.0;23.0
2926;1e lijns geestelijke gezondheidszorg;Enkhuizen;2013;145.0;37.0
2927;1e lijns geestelijke gezondheidszorg;Enkhuizen;2014;;
2928;1e lijns geestelijke gezondheidszorg;Enschede;2011;490.0;222.0
2929;1e lijns geestelijke gezondheidszorg;Enschede;2012;455.0;127.0
2930;1e lijns geestelijke gezondheidszorg;Enschede;2013;405.0;108.0
2931;1e lijns geestelijke gezondheidszorg;Enschede;2014;;
2932;1e lijns geestelijke gezondheidszorg;Epe;2011;100.0;37.0
2933;1e lijns geestelijke gezondheidszorg;Epe;2012;105.0;26.0
2934;1e lijns geestelijke gezondheidszorg;Epe;2013;100.0;22.0
2935;1e lijns geestelijke gezondheidszorg;Epe;2014;;
2936;1e lijns geestelijke gezondheidszorg;Ermelo;2011;170.0;72.0
2937;1e lijns geestelijke gezondheidszorg;Ermelo;2012;130.0;31.0
2938;1e lijns geestelijke gezondheidszorg;Ermelo;2013;115.0;29.0
2939;1e lijns geestelijke gezondheidszorg;Ermelo;2014;;
2940;1e lijns geestelijke gezondheidszorg;Etten-Leur;2011;170.0;66.0
2941;1e lijns geestelijke gezondheidszorg;Etten-Leur;2012;150.0;38.0
2942;1e lijns geestelijke gezondheidszorg;Etten-Leur;2013;150.0;37.0
2943;1e lijns geestelijke gezondheidszorg;Etten-Leur;2014;;
2944;1e lijns geestelijke gezondheidszorg;Ferwerderadiel;2011;25.0;10.0
2945;1e lijns geestelijke gezondheidszorg;Ferwerderadiel;2012;30.0;7.0
2946;1e lijns geestelijke gezondheidszorg;Ferwerderadiel;2013;35.0;8.0
2947;1e lijns geestelijke gezondheidszorg;Ferwerderadiel;2014;;
2948;1e lijns geestelijke gezondheidszorg;Franekeradeel;2011;55.0;17.0
2949;1e lijns geestelijke gezondheidszorg;Franekeradeel;2012;55.0;12.0
2950;1e lijns geestelijke gezondheidszorg;Franekeradeel;2013;45.0;9.0
2951;1e lijns geestelijke gezondheidszorg;Franekeradeel;2014;;
2952;1e lijns geestelijke gezondheidszorg;De Friese Meren;2011;;
2953;1e lijns geestelijke gezondheidszorg;De Friese Meren;2012;;
2954;1e lijns geestelijke gezondheidszorg;De Friese Meren;2013;;
2955;1e lijns geestelijke gezondheidszorg;De Friese Meren;2014;;
2956;1e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2011;55.0;21.0
2957;1e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2012;45.0;11.0
2958;1e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2013;40.0;10.0
2959;1e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2014;;
2960;1e lijns geestelijke gezondheidszorg;Geertruidenberg;2011;100.0;37.0
2961;1e lijns geestelijke gezondheidszorg;Geertruidenberg;2012;85.0;19.0
2962;1e lijns geestelijke gezondheidszorg;Geertruidenberg;2013;80.0;18.0
2963;1e lijns geestelijke gezondheidszorg;Geertruidenberg;2014;;
2964;1e lijns geestelijke gezondheidszorg;Geldermalsen;2011;200.0;71.0
2965;1e lijns geestelijke gezondheidszorg;Geldermalsen;2012;215.0;55.0
2966;1e lijns geestelijke gezondheidszorg;Geldermalsen;2013;175.0;38.0
2967;1e lijns geestelijke gezondheidszorg;Geldermalsen;2014;;
2968;1e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2011;145.0;53.0
2969;1e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2012;135.0;28.0
2970;1e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2013;105.0;21.0
2971;1e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2014;;
2972;1e lijns geestelijke gezondheidszorg;Gemert-Bakel;2011;125.0;47.0
2973;1e lijns geestelijke gezondheidszorg;Gemert-Bakel;2012;75.0;19.0
2974;1e lijns geestelijke gezondheidszorg;Gemert-Bakel;2013;85.0;19.0
2975;1e lijns geestelijke gezondheidszorg;Gemert-Bakel;2014;;
2976;1e lijns geestelijke gezondheidszorg;Gennep;2011;50.0;21.0
2977;1e lijns geestelijke gezondheidszorg;Gennep;2012;40.0;9.0
2978;1e lijns geestelijke gezondheidszorg;Gennep;2013;40.0;10.0
2979;1e lijns geestelijke gezondheidszorg;Gennep;2014;;
2980;1e lijns geestelijke gezondheidszorg;Giessenlanden;2011;105.0;36.0
2981;1e lijns geestelijke gezondheidszorg;Giessenlanden;2012;120.0;27.0
2982;1e lijns geestelijke gezondheidszorg;Giessenlanden;2013;105.0;25.0
2983;1e lijns geestelijke gezondheidszorg;Giessenlanden;2014;;
2984;1e lijns geestelijke gezondheidszorg;Gilze en Rijen;2011;95.0;36.0
2985;1e lijns geestelijke gezondheidszorg;Gilze en Rijen;2012;95.0;21.0
2986;1e lijns geestelijke gezondheidszorg;Gilze en Rijen;2013;80.0;18.0
2987;1e lijns geestelijke gezondheidszorg;Gilze en Rijen;2014;;
2988;1e lijns geestelijke gezondheidszorg;Goedereede;2011;15.0;4.0
2989;1e lijns geestelijke gezondheidszorg;Goedereede;2012;20.0;5.0
2990;1e lijns geestelijke gezondheidszorg;Goedereede;2013;;
2991;1e lijns geestelijke gezondheidszorg;Goedereede;2014;;
2992;1e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2011;;
2993;1e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2012;;
2994;1e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2013;80.0;16.0
2995;1e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2014;;
2996;1e lijns geestelijke gezondheidszorg;Goes;2011;55.0;18.0
2997;1e lijns geestelijke gezondheidszorg;Goes;2012;110.0;23.0
2998;1e lijns geestelijke gezondheidszorg;Goes;2013;115.0;25.0
2999;1e lijns geestelijke gezondheidszorg;Goes;2014;;
3000;1e lijns geestelijke gezondheidszorg;Goirle;2011;120.0;40.0
3001;1e lijns geestelijke gezondheidszorg;Goirle;2012;85.0;21.0
3002;1e lijns geestelijke gezondheidszorg;Goirle;2013;75.0;20.0
3003;1e lijns geestelijke gezondheidszorg;Goirle;2014;;
3004;1e lijns geestelijke gezondheidszorg;Gorinchem;2011;150.0;47.0
3005;1e lijns geestelijke gezondheidszorg;Gorinchem;2012;135.0;32.0
3006;1e lijns geestelijke gezondheidszorg;Gorinchem;2013;115.0;25.0
3007;1e lijns geestelijke gezondheidszorg;Gorinchem;2014;;
3008;1e lijns geestelijke gezondheidszorg;Gouda;2011;200.0;73.0
3009;1e lijns geestelijke gezondheidszorg;Gouda;2012;155.0;36.0
3010;1e lijns geestelijke gezondheidszorg;Gouda;2013;145.0;30.0
3011;1e lijns geestelijke gezondheidszorg;Gouda;2014;;
3012;1e lijns geestelijke gezondheidszorg;Graafstroom;2011;35.0;12.0
3013;1e lijns geestelijke gezondheidszorg;Graafstroom;2012;40.0;10.0
3014;1e lijns geestelijke gezondheidszorg;Graafstroom;2013;;
3015;1e lijns geestelijke gezondheidszorg;Graafstroom;2014;;
3016;1e lijns geestelijke gezondheidszorg;Graft-De Rijp;2011;10.0;3.0
3017;1e lijns geestelijke gezondheidszorg;Graft-De Rijp;2012;15.0;3.0
3018;1e lijns geestelijke gezondheidszorg;Graft-De Rijp;2013;25.0;7.0
3019;1e lijns geestelijke gezondheidszorg;Graft-De Rijp;2014;;
3020;1e lijns geestelijke gezondheidszorg;Grave;2011;55.0;18.0
3021;1e lijns geestelijke gezondheidszorg;Grave;2012;55.0;13.0
3022;1e lijns geestelijke gezondheidszorg;Grave;2013;60.0;14.0
3023;1e lijns geestelijke gezondheidszorg;Grave;2014;;
3024;1e lijns geestelijke gezondheidszorg;'s-Gravenhage (gemeente);2011;1290.0;449.0
3025;1e lijns geestelijke gezondheidszorg;'s-Gravenhage (gemeente);2012;1270.0;302.0
3026;1e lijns geestelijke gezondheidszorg;'s-Gravenhage (gemeente);2013;1405.0;302.0
3027;1e lijns geestelijke gezondheidszorg;'s-Gravenhage (gemeente);2014;;
3028;1e lijns geestelijke gezondheidszorg;Groesbeek;2011;110.0;48.0
3029;1e lijns geestelijke gezondheidszorg;Groesbeek;2012;110.0;29.0
3030;1e lijns geestelijke gezondheidszorg;Groesbeek;2013;85.0;20.0
3031;1e lijns geestelijke gezondheidszorg;Groesbeek;2014;;
3032;1e lijns geestelijke gezondheidszorg;Groningen (gemeente);2011;490.0;182.0
3033;1e lijns geestelijke gezondheidszorg;Groningen (gemeente);2012;525.0;131.0
3034;1e lijns geestelijke gezondheidszorg;Groningen (gemeente);2013;520.0;123.0
3035;1e lijns geestelijke gezondheidszorg;Groningen (gemeente);2014;;
3036;1e lijns geestelijke gezondheidszorg;Grootegast;2011;30.0;12.0
3037;1e lijns geestelijke gezondheidszorg;Grootegast;2012;40.0;9.0
3038;1e lijns geestelijke gezondheidszorg;Grootegast;2013;35.0;9.0
3039;1e lijns geestelijke gezondheidszorg;Grootegast;2014;;
3040;1e lijns geestelijke gezondheidszorg;Gulpen-Wittem;2011;85.0;33.0
3041;1e lijns geestelijke gezondheidszorg;Gulpen-Wittem;2012;70.0;19.0
3042;1e lijns geestelijke gezondheidszorg;Gulpen-Wittem;2013;75.0;19.0
3043;1e lijns geestelijke gezondheidszorg;Gulpen-Wittem;2014;;
3044;1e lijns geestelijke gezondheidszorg;Haaksbergen;2011;150.0;64.0
3045;1e lijns geestelijke gezondheidszorg;Haaksbergen;2012;135.0;34.0
3046;1e lijns geestelijke gezondheidszorg;Haaksbergen;2013;120.0;28.0
3047;1e lijns geestelijke gezondheidszorg;Haaksbergen;2014;;
3048;1e lijns geestelijke gezondheidszorg;Haaren;2011;125.0;46.0
3049;1e lijns geestelijke gezondheidszorg;Haaren;2012;105.0;27.0
3050;1e lijns geestelijke gezondheidszorg;Haaren;2013;95.0;22.0
3051;1e lijns geestelijke gezondheidszorg;Haaren;2014;;
3052;1e lijns geestelijke gezondheidszorg;Haarlem;2011;480.0;156.0
3053;1e lijns geestelijke gezondheidszorg;Haarlem;2012;515.0;115.0
3054;1e lijns geestelijke gezondheidszorg;Haarlem;2013;530.0;121.0
3055;1e lijns geestelijke gezondheidszorg;Haarlem;2014;;
3056;1e lijns geestelijke gezondheidszorg;Haarlemmerliede en Spaarnwoude;2011;15.0;4.0
3057;1e lijns geestelijke gezondheidszorg;Haarlemmerliede en Spaarnwoude;2012;20.0;9.0
3058;1e lijns geestelijke gezondheidszorg;Haarlemmerliede en Spaarnwoude;2013;15.0;4.0
3059;1e lijns geestelijke gezondheidszorg;Haarlemmerliede en Spaarnwoude;2014;;
3060;1e lijns geestelijke gezondheidszorg;Haarlemmermeer;2011;470.0;148.0
3061;1e lijns geestelijke gezondheidszorg;Haarlemmermeer;2012;465.0;106.0
3062;1e lijns geestelijke gezondheidszorg;Haarlemmermeer;2013;490.0;102.0
3063;1e lijns geestelijke gezondheidszorg;Haarlemmermeer;2014;;
3064;1e lijns geestelijke gezondheidszorg;Halderberge;2011;150.0;61.0
3065;1e lijns geestelijke gezondheidszorg;Halderberge;2012;140.0;33.0
3066;1e lijns geestelijke gezondheidszorg;Halderberge;2013;155.0;36.0
3067;1e lijns geestelijke gezondheidszorg;Halderberge;2014;;
3068;1e lijns geestelijke gezondheidszorg;Hardenberg;2011;235.0;75.0
3069;1e lijns geestelijke gezondheidszorg;Hardenberg;2012;230.0;48.0
3070;1e lijns geestelijke gezondheidszorg;Hardenberg;2013;235.0;51.0
3071;1e lijns geestelijke gezondheidszorg;Hardenberg;2014;;
3072;1e lijns geestelijke gezondheidszorg;Harderwijk;2011;190.0;80.0
3073;1e lijns geestelijke gezondheidszorg;Harderwijk;2012;185.0;112.0
3074;1e lijns geestelijke gezondheidszorg;Harderwijk;2013;210.0;55.0
3075;1e lijns geestelijke gezondheidszorg;Harderwijk;2014;;
3076;1e lijns geestelijke gezondheidszorg;Hardinxveld-Giessendam;2011;80.0;30.0
3077;1e lijns geestelijke gezondheidszorg;Hardinxveld-Giessendam;2012;115.0;26.0
3078;1e lijns geestelijke gezondheidszorg;Hardinxveld-Giessendam;2013;90.0;19.0
3079;1e lijns geestelijke gezondheidszorg;Hardinxveld-Giessendam;2014;;
3080;1e lijns geestelijke gezondheidszorg;Haren;2011;105.0;38.0
3081;1e lijns geestelijke gezondheidszorg;Haren;2012;115.0;33.0
3082;1e lijns geestelijke gezondheidszorg;Haren;2013;105.0;27.0
3083;1e lijns geestelijke gezondheidszorg;Haren;2014;;
3084;1e lijns geestelijke gezondheidszorg;Harenkarspel;2011;35.0;13.0
3085;1e lijns geestelijke gezondheidszorg;Harenkarspel;2012;45.0;16.0
3086;1e lijns geestelijke gezondheidszorg;Harenkarspel;2013;;
3087;1e lijns geestelijke gezondheidszorg;Harenkarspel;2014;;
3088;1e lijns geestelijke gezondheidszorg;Harlingen;2011;70.0;17.0
3089;1e lijns geestelijke gezondheidszorg;Harlingen;2012;65.0;11.0
3090;1e lijns geestelijke gezondheidszorg;Harlingen;2013;55.0;8.0
3091;1e lijns geestelijke gezondheidszorg;Harlingen;2014;;
3092;1e lijns geestelijke gezondheidszorg;Hattem;2011;15.0;5.0
3093;1e lijns geestelijke gezondheidszorg;Hattem;2012;15.0;3.0
3094;1e lijns geestelijke gezondheidszorg;Hattem;2013;20.0;4.0
3095;1e lijns geestelijke gezondheidszorg;Hattem;2014;;
3096;1e lijns geestelijke gezondheidszorg;Heemskerk;2011;90.0;33.0
3097;1e lijns geestelijke gezondheidszorg;Heemskerk;2012;100.0;24.0
3098;1e lijns geestelijke gezondheidszorg;Heemskerk;2013;105.0;25.0
3099;1e lijns geestelijke gezondheidszorg;Heemskerk;2014;;
3100;1e lijns geestelijke gezondheidszorg;Heemstede;2011;145.0;39.0
3101;1e lijns geestelijke gezondheidszorg;Heemstede;2012;155.0;36.0
3102;1e lijns geestelijke gezondheidszorg;Heemstede;2013;160.0;33.0
3103;1e lijns geestelijke gezondheidszorg;Heemstede;2014;;
3104;1e lijns geestelijke gezondheidszorg;Heerde;2011;20.0;8.0
3105;1e lijns geestelijke gezondheidszorg;Heerde;2012;35.0;8.0
3106;1e lijns geestelijke gezondheidszorg;Heerde;2013;30.0;7.0
3107;1e lijns geestelijke gezondheidszorg;Heerde;2014;;
3108;1e lijns geestelijke gezondheidszorg;Heerenveen;2011;115.0;37.0
3109;1e lijns geestelijke gezondheidszorg;Heerenveen;2012;120.0;26.0
3110;1e lijns geestelijke gezondheidszorg;Heerenveen;2013;110.0;23.0
3111;1e lijns geestelijke gezondheidszorg;Heerenveen;2014;;
3112;1e lijns geestelijke gezondheidszorg;Heerhugowaard;2011;260.0;105.0
3113;1e lijns geestelijke gezondheidszorg;Heerhugowaard;2012;245.0;56.0
3114;1e lijns geestelijke gezondheidszorg;Heerhugowaard;2013;260.0;65.0
3115;1e lijns geestelijke gezondheidszorg;Heerhugowaard;2014;;
3116;1e lijns geestelijke gezondheidszorg;Heerlen;2011;310.0;119.0
3117;1e lijns geestelijke gezondheidszorg;Heerlen;2012;295.0;70.0
3118;1e lijns geestelijke gezondheidszorg;Heerlen;2013;310.0;77.0
3119;1e lijns geestelijke gezondheidszorg;Heerlen;2014;;
3120;1e lijns geestelijke gezondheidszorg;Heeze-Leende;2011;55.0;15.0
3121;1e lijns geestelijke gezondheidszorg;Heeze-Leende;2012;55.0;14.0
3122;1e lijns geestelijke gezondheidszorg;Heeze-Leende;2013;40.0;9.0
3123;1e lijns geestelijke gezondheidszorg;Heeze-Leende;2014;;
3124;1e lijns geestelijke gezondheidszorg;Heiloo;2011;55.0;18.0
3125;1e lijns geestelijke gezondheidszorg;Heiloo;2012;65.0;14.0
3126;1e lijns geestelijke gezondheidszorg;Heiloo;2013;75.0;17.0
3127;1e lijns geestelijke gezondheidszorg;Heiloo;2014;;
3128;1e lijns geestelijke gezondheidszorg;Den Helder;2011;150.0;52.0
3129;1e lijns geestelijke gezondheidszorg;Den Helder;2012;155.0;40.0
3130;1e lijns geestelijke gezondheidszorg;Den Helder;2013;135.0;37.0
3131;1e lijns geestelijke gezondheidszorg;Den Helder;2014;;
3132;1e lijns geestelijke gezondheidszorg;Hellendoorn;2011;225.0;87.0
