ID;Woningtype;Bouwjaarklasse;RegioS;Perioden;BeginstandWoningvoorraad_1;GemiddeldeOppervlakte_2
8271;Totaal;1000 tot 1850;Beekdaelen;2023;365.0;322.0
8272;Totaal;1000 tot 1850;Beekdaelen;2024;366.0;322.0
8273;Totaal;1000 tot 1850;Beekdaelen;2025;371.0;320.0
8274;Totaal;1000 tot 1850;Beemster;2012;96.0;364.0
8275;Totaal;1000 tot 1850;Beemster;2013;97.0;361.0
8276;Totaal;1000 tot 1850;Beemster;2014;97.0;361.0
8277;Totaal;1000 tot 1850;Beemster;2015;96.0;364.0
8278;Totaal;1000 tot 1850;Beemster;2016;94.0;372.0
8279;Totaal;1000 tot 1850;Beemster;2017;93.0;371.0
8280;Totaal;1000 tot 1850;Beemster;2018;96.0;369.0
8281;Totaal;1000 tot 1850;Beemster;2019;106.0;343.0
8282;Totaal;1000 tot 1850;Beemster;2020;107.0;359.0
8283;Totaal;1000 tot 1850;Beemster;2021;106.0;375.0
8284;Totaal;1000 tot 1850;Beemster;2022;;
8285;Totaal;1000 tot 1850;Beemster;2023;;
8286;Totaal;1000 tot 1850;Beemster;2024;;
8287;Totaal;1000 tot 1850;Beemster;2025;;
8288;Totaal;1000 tot 1850;Beesel;2012;47.0;253.0
8289;Totaal;1000 tot 1850;Beesel;2013;47.0;253.0
8290;Totaal;1000 tot 1850;Beesel;2014;48.0;246.0
8291;Totaal;1000 tot 1850;Beesel;2015;49.0;243.0
8292;Totaal;1000 tot 1850;Beesel;2016;49.0;243.0
8293;Totaal;1000 tot 1850;Beesel;2017;49.0;243.0
8294;Totaal;1000 tot 1850;Beesel;2018;49.0;243.0
8295;Totaal;1000 tot 1850;Beesel;2019;49.0;243.0
8296;Totaal;1000 tot 1850;Beesel;2020;49.0;243.0
8297;Totaal;1000 tot 1850;Beesel;2021;49.0;243.0
8298;Totaal;1000 tot 1850;Beesel;2022;49.0;255.0
8299;Totaal;1000 tot 1850;Beesel;2023;49.0;255.0
8300;Totaal;1000 tot 1850;Beesel;2024;48.0;256.0
8301;Totaal;1000 tot 1850;Beesel;2025;48.0;256.0
8302;Totaal;1000 tot 1850;Bellingwedde;2012;6.0;
8303;Totaal;1000 tot 1850;Bellingwedde;2013;6.0;
8304;Totaal;1000 tot 1850;Bellingwedde;2014;6.0;
8305;Totaal;1000 tot 1850;Bellingwedde;2015;6.0;
8306;Totaal;1000 tot 1850;Bellingwedde;2016;6.0;
8307;Totaal;1000 tot 1850;Bellingwedde;2017;6.0;
8308;Totaal;1000 tot 1850;Bellingwedde;2018;;
8309;Totaal;1000 tot 1850;Bellingwedde;2019;;
8310;Totaal;1000 tot 1850;Bellingwedde;2020;;
8311;Totaal;1000 tot 1850;Bellingwedde;2021;;
8312;Totaal;1000 tot 1850;Bellingwedde;2022;;
8313;Totaal;1000 tot 1850;Bellingwedde;2023;;
8314;Totaal;1000 tot 1850;Bellingwedde;2024;;
8315;Totaal;1000 tot 1850;Bellingwedde;2025;;
8316;Totaal;1000 tot 1850;Berg en Dal;2012;;
8317;Totaal;1000 tot 1850;Berg en Dal;2013;;
8318;Totaal;1000 tot 1850;Berg en Dal;2014;;
8319;Totaal;1000 tot 1850;Berg en Dal;2015;;
8320;Totaal;1000 tot 1850;Berg en Dal;2016;62.0;312.0
8321;Totaal;1000 tot 1850;Berg en Dal;2017;65.0;303.0
8322;Totaal;1000 tot 1850;Berg en Dal;2018;66.0;304.0
8323;Totaal;1000 tot 1850;Berg en Dal;2019;65.0;298.0
8324;Totaal;1000 tot 1850;Berg en Dal;2020;67.0;293.0
8325;Totaal;1000 tot 1850;Berg en Dal;2021;67.0;306.0
8326;Totaal;1000 tot 1850;Berg en Dal;2022;67.0;310.0
8327;Totaal;1000 tot 1850;Berg en Dal;2023;66.0;308.0
8328;Totaal;1000 tot 1850;Berg en Dal;2024;66.0;308.0
8329;Totaal;1000 tot 1850;Berg en Dal;2025;65.0;310.0
8330;Totaal;1000 tot 1850;Bergambacht;2012;38.0;335.0
8331;Totaal;1000 tot 1850;Bergambacht;2013;37.0;342.0
8332;Totaal;1000 tot 1850;Bergambacht;2014;36.0;355.0
8333;Totaal;1000 tot 1850;Bergambacht;2015;;
8334;Totaal;1000 tot 1850;Bergambacht;2016;;
8335;Totaal;1000 tot 1850;Bergambacht;2017;;
8336;Totaal;1000 tot 1850;Bergambacht;2018;;
8337;Totaal;1000 tot 1850;Bergambacht;2019;;
8338;Totaal;1000 tot 1850;Bergambacht;2020;;
8339;Totaal;1000 tot 1850;Bergambacht;2021;;
8340;Totaal;1000 tot 1850;Bergambacht;2022;;
8341;Totaal;1000 tot 1850;Bergambacht;2023;;
8342;Totaal;1000 tot 1850;Bergambacht;2024;;
8343;Totaal;1000 tot 1850;Bergambacht;2025;;
8344;Totaal;1000 tot 1850;Bergeijk;2012;28.0;290.0
8345;Totaal;1000 tot 1850;Bergeijk;2013;29.0;277.0
8346;Totaal;1000 tot 1850;Bergeijk;2014;29.0;277.0
8347;Totaal;1000 tot 1850;Bergeijk;2015;29.0;277.0
8348;Totaal;1000 tot 1850;Bergeijk;2016;30.0;272.0
8349;Totaal;1000 tot 1850;Bergeijk;2017;30.0;272.0
8350;Totaal;1000 tot 1850;Bergeijk;2018;30.0;275.0
8351;Totaal;1000 tot 1850;Bergeijk;2019;43.0;229.0
8352;Totaal;1000 tot 1850;Bergeijk;2020;43.0;229.0
8353;Totaal;1000 tot 1850;Bergeijk;2021;43.0;229.0
8354;Totaal;1000 tot 1850;Bergeijk;2022;42.0;228.0
8355;Totaal;1000 tot 1850;Bergeijk;2023;43.0;233.0
8356;Totaal;1000 tot 1850;Bergeijk;2024;43.0;246.0
8357;Totaal;1000 tot 1850;Bergeijk;2025;43.0;246.0
8358;Totaal;1000 tot 1850;Bergen (L.);2012;15.0;
8359;Totaal;1000 tot 1850;Bergen (L.);2013;15.0;
8360;Totaal;1000 tot 1850;Bergen (L.);2014;15.0;
8361;Totaal;1000 tot 1850;Bergen (L.);2015;15.0;
8362;Totaal;1000 tot 1850;Bergen (L.);2016;16.0;
8363;Totaal;1000 tot 1850;Bergen (L.);2017;16.0;
8364;Totaal;1000 tot 1850;Bergen (L.);2018;16.0;
8365;Totaal;1000 tot 1850;Bergen (L.);2019;16.0;
8366;Totaal;1000 tot 1850;Bergen (L.);2020;16.0;
8367;Totaal;1000 tot 1850;Bergen (L.);2021;16.0;
8368;Totaal;1000 tot 1850;Bergen (L.);2022;16.0;
8369;Totaal;1000 tot 1850;Bergen (L.);2023;16.0;
8370;Totaal;1000 tot 1850;Bergen (L.);2024;16.0;
8371;Totaal;1000 tot 1850;Bergen (L.);2025;17.0;
8372;Totaal;1000 tot 1850;Bergen (NH.);2012;64.0;334.0
8373;Totaal;1000 tot 1850;Bergen (NH.);2013;62.0;336.0
8374;Totaal;1000 tot 1850;Bergen (NH.);2014;58.0;351.0
8375;Totaal;1000 tot 1850;Bergen (NH.);2015;58.0;335.0
8376;Totaal;1000 tot 1850;Bergen (NH.);2016;58.0;336.0
8377;Totaal;1000 tot 1850;Bergen (NH.);2017;59.0;331.0
8378;Totaal;1000 tot 1850;Bergen (NH.);2018;57.0;315.0
8379;Totaal;1000 tot 1850;Bergen (NH.);2019;57.0;315.0
8380;Totaal;1000 tot 1850;Bergen (NH.);2020;62.0;295.0
8381;Totaal;1000 tot 1850;Bergen (NH.);2021;62.0;293.0
8382;Totaal;1000 tot 1850;Bergen (NH.);2022;63.0;289.0
8383;Totaal;1000 tot 1850;Bergen (NH.);2023;66.0;282.0
8384;Totaal;1000 tot 1850;Bergen (NH.);2024;64.0;276.0
8385;Totaal;1000 tot 1850;Bergen (NH.);2025;64.0;280.0
8386;Totaal;1000 tot 1850;Bergen op Zoom;2012;625.0;178.0
8387;Totaal;1000 tot 1850;Bergen op Zoom;2013;628.0;179.0
8388;Totaal;1000 tot 1850;Bergen op Zoom;2014;630.0;178.0
8389;Totaal;1000 tot 1850;Bergen op Zoom;2015;625.0;179.0
8390;Totaal;1000 tot 1850;Bergen op Zoom;2016;628.0;177.0
8391;Totaal;1000 tot 1850;Bergen op Zoom;2017;628.0;178.0
8392;Totaal;1000 tot 1850;Bergen op Zoom;2018;634.0;178.0
8393;Totaal;1000 tot 1850;Bergen op Zoom;2019;647.0;177.0
8394;Totaal;1000 tot 1850;Bergen op Zoom;2020;654.0;178.0
8395;Totaal;1000 tot 1850;Bergen op Zoom;2021;658.0;181.0
8396;Totaal;1000 tot 1850;Bergen op Zoom;2022;664.0;180.0
8397;Totaal;1000 tot 1850;Bergen op Zoom;2023;669.0;180.0
8398;Totaal;1000 tot 1850;Bergen op Zoom;2024;691.0;175.0
8399;Totaal;1000 tot 1850;Bergen op Zoom;2025;696.0;174.0
8400;Totaal;1000 tot 1850;Berkelland;2012;93.0;242.0
8401;Totaal;1000 tot 1850;Berkelland;2013;97.0;237.0
8402;Totaal;1000 tot 1850;Berkelland;2014;101.0;229.0
8403;Totaal;1000 tot 1850;Berkelland;2015;103.0;241.0
8404;Totaal;1000 tot 1850;Berkelland;2016;105.0;238.0
8405;Totaal;1000 tot 1850;Berkelland;2017;102.0;249.0
8406;Totaal;1000 tot 1850;Berkelland;2018;103.0;248.0
8407;Totaal;1000 tot 1850;Berkelland;2019;106.0;245.0
8408;Totaal;1000 tot 1850;Berkelland;2020;110.0;236.0
8409;Totaal;1000 tot 1850;Berkelland;2021;108.0;237.0
8410;Totaal;1000 tot 1850;Berkelland;2022;106.0;238.0
8411;Totaal;1000 tot 1850;Berkelland;2023;108.0;241.0
8412;Totaal;1000 tot 1850;Berkelland;2024;112.0;239.0
8413;Totaal;1000 tot 1850;Berkelland;2025;110.0;239.0
8414;Totaal;1000 tot 1850;Bernheze;2012;30.0;205.0
8415;Totaal;1000 tot 1850;Bernheze;2013;30.0;205.0
8416;Totaal;1000 tot 1850;Bernheze;2014;30.0;205.0
8417;Totaal;1000 tot 1850;Bernheze;2015;29.0;207.0
8418;Totaal;1000 tot 1850;Bernheze;2016;30.0;205.0
8419;Totaal;1000 tot 1850;Bernheze;2017;30.0;205.0
8420;Totaal;1000 tot 1850;Bernheze;2018;30.0;205.0
8421;Totaal;1000 tot 1850;Bernheze;2019;30.0;207.0
8422;Totaal;1000 tot 1850;Bernheze;2020;39.0;214.0
8423;Totaal;1000 tot 1850;Bernheze;2021;43.0;287.0
8424;Totaal;1000 tot 1850;Bernheze;2022;41.0;294.0
8425;Totaal;1000 tot 1850;Bernheze;2023;54.0;225.0
8426;Totaal;1000 tot 1850;Bernheze;2024;54.0;223.0
8427;Totaal;1000 tot 1850;Bernheze;2025;56.0;230.0
8428;Totaal;1000 tot 1850;Bernisse;2012;85.0;294.0
8429;Totaal;1000 tot 1850;Bernisse;2013;84.0;294.0
8430;Totaal;1000 tot 1850;Bernisse;2014;85.0;295.0
8431;Totaal;1000 tot 1850;Bernisse;2015;;
8432;Totaal;1000 tot 1850;Bernisse;2016;;
8433;Totaal;1000 tot 1850;Bernisse;2017;;
8434;Totaal;1000 tot 1850;Bernisse;2018;;
8435;Totaal;1000 tot 1850;Bernisse;2019;;
8436;Totaal;1000 tot 1850;Bernisse;2020;;
8437;Totaal;1000 tot 1850;Bernisse;2021;;
8438;Totaal;1000 tot 1850;Bernisse;2022;;
8439;Totaal;1000 tot 1850;Bernisse;2023;;
8440;Totaal;1000 tot 1850;Bernisse;2024;;
8441;Totaal;1000 tot 1850;Bernisse;2025;;
8442;Totaal;1000 tot 1850;Best;2012;13.0;
8443;Totaal;1000 tot 1850;Best;2013;13.0;
8444;Totaal;1000 tot 1850;Best;2014;13.0;
8445;Totaal;1000 tot 1850;Best;2015;13.0;
8446;Totaal;1000 tot 1850;Best;2016;13.0;
8447;Totaal;1000 tot 1850;Best;2017;13.0;
8448;Totaal;1000 tot 1850;Best;2018;13.0;
8449;Totaal;1000 tot 1850;Best;2019;13.0;
8450;Totaal;1000 tot 1850;Best;2020;13.0;
8451;Totaal;1000 tot 1850;Best;2021;14.0;
8452;Totaal;1000 tot 1850;Best;2022;14.0;
8453;Totaal;1000 tot 1850;Best;2023;13.0;
8454;Totaal;1000 tot 1850;Best;2024;13.0;
8455;Totaal;1000 tot 1850;Best;2025;14.0;
8456;Totaal;1000 tot 1850;Beuningen;2012;61.0;332.0
8457;Totaal;1000 tot 1850;Beuningen;2013;61.0;331.0
8458;Totaal;1000 tot 1850;Beuningen;2014;62.0;350.0
8459;Totaal;1000 tot 1850;Beuningen;2015;63.0;347.0
8460;Totaal;1000 tot 1850;Beuningen;2016;63.0;347.0
8461;Totaal;1000 tot 1850;Beuningen;2017;63.0;350.0
8462;Totaal;1000 tot 1850;Beuningen;2018;62.0;355.0
8463;Totaal;1000 tot 1850;Beuningen;2019;64.0;347.0
8464;Totaal;1000 tot 1850;Beuningen;2020;65.0;335.0
8465;Totaal;1000 tot 1850;Beuningen;2021;63.0;318.0
8466;Totaal;1000 tot 1850;Beuningen;2022;63.0;360.0
8467;Totaal;1000 tot 1850;Beuningen;2023;68.0;345.0
8468;Totaal;1000 tot 1850;Beuningen;2024;65.0;362.0
8469;Totaal;1000 tot 1850;Beuningen;2025;66.0;362.0
8470;Totaal;1000 tot 1850;Beverwijk;2012;15.0;
8471;Totaal;1000 tot 1850;Beverwijk;2013;15.0;
8472;Totaal;1000 tot 1850;Beverwijk;2014;15.0;
8473;Totaal;1000 tot 1850;Beverwijk;2015;15.0;
8474;Totaal;1000 tot 1850;Beverwijk;2016;14.0;
8475;Totaal;1000 tot 1850;Beverwijk;2017;14.0;
8476;Totaal;1000 tot 1850;Beverwijk;2018;14.0;
8477;Totaal;1000 tot 1850;Beverwijk;2019;14.0;
8478;Totaal;1000 tot 1850;Beverwijk;2020;14.0;
8479;Totaal;1000 tot 1850;Beverwijk;2021;14.0;
8480;Totaal;1000 tot 1850;Beverwijk;2022;14.0;
8481;Totaal;1000 tot 1850;Beverwijk;2023;14.0;
8482;Totaal;1000 tot 1850;Beverwijk;2024;14.0;
8483;Totaal;1000 tot 1850;Beverwijk;2025;14.0;
8484;Totaal;1000 tot 1850;het Bildt;2012;124.0;189.0
8485;Totaal;1000 tot 1850;het Bildt;2013;124.0;189.0
8486;Totaal;1000 tot 1850;het Bildt;2014;134.0;382.0
8487;Totaal;1000 tot 1850;het Bildt;2015;130.0;416.0
8488;Totaal;1000 tot 1850;het Bildt;2016;130.0;418.0
8489;Totaal;1000 tot 1850;het Bildt;2017;130.0;415.0
8490;Totaal;1000 tot 1850;het Bildt;2018;;
8491;Totaal;1000 tot 1850;het Bildt;2019;;
8492;Totaal;1000 tot 1850;het Bildt;2020;;
8493;Totaal;1000 tot 1850;het Bildt;2021;;
8494;Totaal;1000 tot 1850;het Bildt;2022;;
8495;Totaal;1000 tot 1850;het Bildt;2023;;
8496;Totaal;1000 tot 1850;het Bildt;2024;;
8497;Totaal;1000 tot 1850;het Bildt;2025;;
8498;Totaal;1000 tot 1850;De Bilt;2012;91.0;244.0
8499;Totaal;1000 tot 1850;De Bilt;2013;95.0;238.0
8500;Totaal;1000 tot 1850;De Bilt;2014;97.0;241.0
8501;Totaal;1000 tot 1850;De Bilt;2015;96.0;248.0
8502;Totaal;1000 tot 1850;De Bilt;2016;95.0;251.0
8503;Totaal;1000 tot 1850;De Bilt;2017;95.0;250.0
8504;Totaal;1000 tot 1850;De Bilt;2018;95.0;251.0
8505;Totaal;1000 tot 1850;De Bilt;2019;94.0;238.0
8506;Totaal;1000 tot 1850;De Bilt;2020;95.0;235.0
8507;Totaal;1000 tot 1850;De Bilt;2021;95.0;235.0
8508;Totaal;1000 tot 1850;De Bilt;2022;95.0;235.0
8509;Totaal;1000 tot 1850;De Bilt;2023;95.0;232.0
8510;Totaal;1000 tot 1850;De Bilt;2024;95.0;231.0
8511;Totaal;1000 tot 1850;De Bilt;2025;96.0;248.0
8512;Totaal;1000 tot 1850;Binnenmaas;2012;29.0;268.0
8513;Totaal;1000 tot 1850;Binnenmaas;2013;29.0;268.0
8514;Totaal;1000 tot 1850;Binnenmaas;2014;32.0;285.0
8515;Totaal;1000 tot 1850;Binnenmaas;2015;32.0;285.0
8516;Totaal;1000 tot 1850;Binnenmaas;2016;32.0;285.0
8517;Totaal;1000 tot 1850;Binnenmaas;2017;32.0;285.0
8518;Totaal;1000 tot 1850;Binnenmaas;2018;33.0;284.0
8519;Totaal;1000 tot 1850;Binnenmaas;2019;;
8520;Totaal;1000 tot 1850;Binnenmaas;2020;;
8521;Totaal;1000 tot 1850;Binnenmaas;2021;;
8522;Totaal;1000 tot 1850;Binnenmaas;2022;;
8523;Totaal;1000 tot 1850;Binnenmaas;2023;;
8524;Totaal;1000 tot 1850;Binnenmaas;2024;;
8525;Totaal;1000 tot 1850;Binnenmaas;2025;;
8526;Totaal;1000 tot 1850;Bladel;2012;23.0;237.0
8527;Totaal;1000 tot 1850;Bladel;2013;23.0;237.0
8528;Totaal;1000 tot 1850;Bladel;2014;25.0;237.0
8529;Totaal;1000 tot 1850;Bladel;2015;25.0;237.0
8530;Totaal;1000 tot 1850;Bladel;2016;25.0;237.0
8531;Totaal;1000 tot 1850;Bladel;2017;25.0;237.0
8532;Totaal;1000 tot 1850;Bladel;2018;25.0;240.0
8533;Totaal;1000 tot 1850;Bladel;2019;25.0;240.0
8534;Totaal;1000 tot 1850;Bladel;2020;25.0;240.0
8535;Totaal;1000 tot 1850;Bladel;2021;25.0;244.0
8536;Totaal;1000 tot 1850;Bladel;2022;25.0;241.0
8537;Totaal;1000 tot 1850;Bladel;2023;25.0;246.0
8538;Totaal;1000 tot 1850;Bladel;2024;25.0;250.0
8539;Totaal;1000 tot 1850;Bladel;2025;25.0;246.0
8540;Totaal;1000 tot 1850;Blaricum;2012;18.0;
8541;Totaal;1000 tot 1850;Blaricum;2013;18.0;
8542;Totaal;1000 tot 1850;Blaricum;2014;18.0;
8543;Totaal;1000 tot 1850;Blaricum;2015;17.0;
8544;Totaal;1000 tot 1850;Blaricum;2016;17.0;
8545;Totaal;1000 tot 1850;Blaricum;2017;17.0;
8546;Totaal;1000 tot 1850;Blaricum;2018;18.0;
8547;Totaal;1000 tot 1850;Blaricum;2019;18.0;
8548;Totaal;1000 tot 1850;Blaricum;2020;18.0;
8549;Totaal;1000 tot 1850;Blaricum;2021;17.0;
8550;Totaal;1000 tot 1850;Blaricum;2022;22.0;260.0
8551;Totaal;1000 tot 1850;Blaricum;2023;22.0;259.0
8552;Totaal;1000 tot 1850;Blaricum;2024;22.0;259.0
8553;Totaal;1000 tot 1850;Blaricum;2025;22.0;261.0
8554;Totaal;1000 tot 1850;Bloemendaal;2012;30.0;234.0
8555;Totaal;1000 tot 1850;Bloemendaal;2013;31.0;294.0
8556;Totaal;1000 tot 1850;Bloemendaal;2014;30.0;297.0
8557;Totaal;1000 tot 1850;Bloemendaal;2015;34.0;294.0
8558;Totaal;1000 tot 1850;Bloemendaal;2016;50.0;280.0
8559;Totaal;1000 tot 1850;Bloemendaal;2017;51.0;276.0
8560;Totaal;1000 tot 1850;Bloemendaal;2018;52.0;273.0
8561;Totaal;1000 tot 1850;Bloemendaal;2019;72.0;242.0
8562;Totaal;1000 tot 1850;Bloemendaal;2020;71.0;215.0
8563;Totaal;1000 tot 1850;Bloemendaal;2021;105.0;241.0
8564;Totaal;1000 tot 1850;Bloemendaal;2022;106.0;236.0
8565;Totaal;1000 tot 1850;Bloemendaal;2023;110.0;233.0
8566;Totaal;1000 tot 1850;Bloemendaal;2024;110.0;230.0
8567;Totaal;1000 tot 1850;Bloemendaal;2025;110.0;230.0
8568;Totaal;1000 tot 1850;Boarnsterhim;2012;195.0;229.0
8569;Totaal;1000 tot 1850;Boarnsterhim;2013;195.0;229.0
8570;Totaal;1000 tot 1850;Boarnsterhim;2014;;
8571;Totaal;1000 tot 1850;Boarnsterhim;2015;;
8572;Totaal;1000 tot 1850;Boarnsterhim;2016;;
8573;Totaal;1000 tot 1850;Boarnsterhim;2017;;
8574;Totaal;1000 tot 1850;Boarnsterhim;2018;;
8575;Totaal;1000 tot 1850;Boarnsterhim;2019;;
8576;Totaal;1000 tot 1850;Boarnsterhim;2020;;
8577;Totaal;1000 tot 1850;Boarnsterhim;2021;;
8578;Totaal;1000 tot 1850;Boarnsterhim;2022;;
8579;Totaal;1000 tot 1850;Boarnsterhim;2023;;
8580;Totaal;1000 tot 1850;Boarnsterhim;2024;;
8581;Totaal;1000 tot 1850;Boarnsterhim;2025;;
8582;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2012;97.0;228.0
8583;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2013;105.0;222.0
8584;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2014;99.0;225.0
8585;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2015;97.0;228.0
8586;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2016;97.0;229.0
8587;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2017;95.0;231.0
8588;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2018;95.0;231.0
8589;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2019;93.0;233.0
8590;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2020;93.0;233.0
8591;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2021;93.0;232.0
8592;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2022;94.0;236.0
8593;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2023;93.0;243.0
8594;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2024;93.0;246.0
8595;Totaal;1000 tot 1850;Bodegraven-Reeuwijk;2025;93.0;254.0
8596;Totaal;1000 tot 1850;Boekel;2012;7.0;
8597;Totaal;1000 tot 1850;Boekel;2013;8.0;
8598;Totaal;1000 tot 1850;Boekel;2014;8.0;
8599;Totaal;1000 tot 1850;Boekel;2015;8.0;
8600;Totaal;1000 tot 1850;Boekel;2016;8.0;
8601;Totaal;1000 tot 1850;Boekel;2017;8.0;
8602;Totaal;1000 tot 1850;Boekel;2018;8.0;
8603;Totaal;1000 tot 1850;Boekel;2019;7.0;
8604;Totaal;1000 tot 1850;Boekel;2020;7.0;
8605;Totaal;1000 tot 1850;Boekel;2021;7.0;
8606;Totaal;1000 tot 1850;Boekel;2022;6.0;
8607;Totaal;1000 tot 1850;Boekel;2023;6.0;
8608;Totaal;1000 tot 1850;Boekel;2024;5.0;
8609;Totaal;1000 tot 1850;Boekel;2025;5.0;
8610;Totaal;1000 tot 1850;Ten Boer;2012;14.0;
8611;Totaal;1000 tot 1850;Ten Boer;2013;13.0;
8612;Totaal;1000 tot 1850;Ten Boer;2014;13.0;
8613;Totaal;1000 tot 1850;Ten Boer;2015;13.0;
8614;Totaal;1000 tot 1850;Ten Boer;2016;13.0;
8615;Totaal;1000 tot 1850;Ten Boer;2017;17.0;
8616;Totaal;1000 tot 1850;Ten Boer;2018;17.0;
8617;Totaal;1000 tot 1850;Ten Boer;2019;;
8618;Totaal;1000 tot 1850;Ten Boer;2020;;
8619;Totaal;1000 tot 1850;Ten Boer;2021;;
8620;Totaal;1000 tot 1850;Ten Boer;2022;;
8621;Totaal;1000 tot 1850;Ten Boer;2023;;
8622;Totaal;1000 tot 1850;Ten Boer;2024;;
8623;Totaal;1000 tot 1850;Ten Boer;2025;;
8624;Totaal;1000 tot 1850;Borger-Odoorn;2012;13.0;
8625;Totaal;1000 tot 1850;Borger-Odoorn;2013;13.0;
8626;Totaal;1000 tot 1850;Borger-Odoorn;2014;13.0;
8627;Totaal;1000 tot 1850;Borger-Odoorn;2015;12.0;
8628;Totaal;1000 tot 1850;Borger-Odoorn;2016;12.0;
8629;Totaal;1000 tot 1850;Borger-Odoorn;2017;12.0;
8630;Totaal;1000 tot 1850;Borger-Odoorn;2018;11.0;
8631;Totaal;1000 tot 1850;Borger-Odoorn;2019;10.0;
8632;Totaal;1000 tot 1850;Borger-Odoorn;2020;10.0;
8633;Totaal;1000 tot 1850;Borger-Odoorn;2021;11.0;
8634;Totaal;1000 tot 1850;Borger-Odoorn;2022;11.0;
8635;Totaal;1000 tot 1850;Borger-Odoorn;2023;11.0;
8636;Totaal;1000 tot 1850;Borger-Odoorn;2024;11.0;
8637;Totaal;1000 tot 1850;Borger-Odoorn;2025;11.0;
8638;Totaal;1000 tot 1850;Borne;2012;21.0;253.0
8639;Totaal;1000 tot 1850;Borne;2013;21.0;253.0
8640;Totaal;1000 tot 1850;Borne;2014;21.0;253.0
8641;Totaal;1000 tot 1850;Borne;2015;22.0;252.0
8642;Totaal;1000 tot 1850;Borne;2016;22.0;252.0
8643;Totaal;1000 tot 1850;Borne;2017;21.0;255.0
8644;Totaal;1000 tot 1850;Borne;2018;21.0;255.0
8645;Totaal;1000 tot 1850;Borne;2019;22.0;273.0
8646;Totaal;1000 tot 1850;Borne;2020;22.0;270.0
8647;Totaal;1000 tot 1850;Borne;2021;22.0;271.0
8648;Totaal;1000 tot 1850;Borne;2022;21.0;254.0
8649;Totaal;1000 tot 1850;Borne;2023;21.0;254.0
8650;Totaal;1000 tot 1850;Borne;2024;21.0;254.0
8651;Totaal;1000 tot 1850;Borne;2025;21.0;254.0
8652;Totaal;1000 tot 1850;Borsele;2012;128.0;302.0
8653;Totaal;1000 tot 1850;Borsele;2013;129.0;303.0
8654;Totaal;1000 tot 1850;Borsele;2014;129.0;303.0
8655;Totaal;1000 tot 1850;Borsele;2015;128.0;303.0
8656;Totaal;1000 tot 1850;Borsele;2016;129.0;302.0
8657;Totaal;1000 tot 1850;Borsele;2017;130.0;301.0
8658;Totaal;1000 tot 1850;Borsele;2018;130.0;301.0
8659;Totaal;1000 tot 1850;Borsele;2019;129.0;303.0
8660;Totaal;1000 tot 1850;Borsele;2020;129.0;303.0
8661;Totaal;1000 tot 1850;Borsele;2021;127.0;307.0
8662;Totaal;1000 tot 1850;Borsele;2022;127.0;307.0
8663;Totaal;1000 tot 1850;Borsele;2023;127.0;324.0
8664;Totaal;1000 tot 1850;Borsele;2024;128.0;325.0
8665;Totaal;1000 tot 1850;Borsele;2025;127.0;323.0
8666;Totaal;1000 tot 1850;Boskoop;2012;3.0;
8667;Totaal;1000 tot 1850;Boskoop;2013;3.0;
8668;Totaal;1000 tot 1850;Boskoop;2014;;
8669;Totaal;1000 tot 1850;Boskoop;2015;;
8670;Totaal;1000 tot 1850;Boskoop;2016;;
8671;Totaal;1000 tot 1850;Boskoop;2017;;
8672;Totaal;1000 tot 1850;Boskoop;2018;;
8673;Totaal;1000 tot 1850;Boskoop;2019;;
8674;Totaal;1000 tot 1850;Boskoop;2020;;
8675;Totaal;1000 tot 1850;Boskoop;2021;;
8676;Totaal;1000 tot 1850;Boskoop;2022;;
8677;Totaal;1000 tot 1850;Boskoop;2023;;
8678;Totaal;1000 tot 1850;Boskoop;2024;;
8679;Totaal;1000 tot 1850;Boskoop;2025;;
8680;Totaal;1000 tot 1850;Boxmeer;2012;66.0;283.0
8681;Totaal;1000 tot 1850;Boxmeer;2013;67.0;280.0
8682;Totaal;1000 tot 1850;Boxmeer;2014;68.0;282.0
8683;Totaal;1000 tot 1850;Boxmeer;2015;70.0;274.0
8684;Totaal;1000 tot 1850;Boxmeer;2016;74.0;267.0
8685;Totaal;1000 tot 1850;Boxmeer;2017;75.0;266.0
8686;Totaal;1000 tot 1850;Boxmeer;2018;76.0;266.0
8687;Totaal;1000 tot 1850;Boxmeer;2019;76.0;269.0
8688;Totaal;1000 tot 1850;Boxmeer;2020;76.0;265.0
8689;Totaal;1000 tot 1850;Boxmeer;2021;76.0;257.0
8690;Totaal;1000 tot 1850;Boxmeer;2022;;
8691;Totaal;1000 tot 1850;Boxmeer;2023;;
8692;Totaal;1000 tot 1850;Boxmeer;2024;;
