ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1BuitenlandseOuder_5;k_2eGeneratieMet2BuitenlandseOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
5063;32 jaar;Totaal mannen en vrouwen;2014;146384;67951;42449;25502;11733;13769;42772;25179
5064;32 jaar;Totaal mannen en vrouwen;2015;141484;68042;43104;24938;11426;13512;43296;24746
5065;32 jaar;Totaal mannen en vrouwen;2016;139889;68436;43246;25190;11311;13879;43878;24558
5066;32 jaar;Totaal mannen en vrouwen;2017;143367;69336;43558;25778;11734;14044;44701;24635
5067;32 jaar;Totaal mannen en vrouwen;2018;146450;69785;43631;26154;11749;14405;45170;24615
5068;32 jaar;Totaal mannen en vrouwen;2019;150907;70866;43473;27393;12403;14990;46017;24849
5069;32 jaar;Totaal mannen en vrouwen;2020;151817;71746;43473;28273;12360;15913;47085;24661
5070;32 jaar;Totaal mannen en vrouwen;2021;149843;73445;43520;29925;12704;17221;48649;24796
5071;32 jaar;Totaal mannen en vrouwen;2022;151057;74347;43559;30788;12753;18035;49759;24588
5072;32 jaar;Totaal mannen en vrouwen;2023;156773;76421;43453;32968;13659;19309;51547;24874
5073;32 jaar;Totaal mannen en vrouwen;2024;156542;76974;43314;33660;13967;19693;51996;24978
5074;32 jaar;Totaal mannen en vrouwen;2025;153772;77871;43401;34470;14053;20417;53085;24786
5075;32 jaar;Totaal mannen en vrouwen;2026;152584;77934;43311;34623;14274;20349;53185;24749
5076;32 jaar;Totaal mannen en vrouwen;2027;152294;79421;43354;36067;14428;21639;54505;24916
5077;32 jaar;Totaal mannen en vrouwen;2028;148011;79524;43473;36051;14516;21535;54504;25020
5078;32 jaar;Totaal mannen en vrouwen;2029;146706;80668;43850;36818;14540;22278;55598;25070
5079;32 jaar;Totaal mannen en vrouwen;2030;146656;82769;44096;38673;15185;23488;57524;25245
5080;32 jaar;Totaal mannen en vrouwen;2031;150609;85079;44188;40891;16136;24755;59289;25790
5081;32 jaar;Totaal mannen en vrouwen;2032;150866;86340;43958;42382;16627;25755;59857;26483
5082;32 jaar;Totaal mannen en vrouwen;2033;155678;86078;43945;42133;16479;25654;59436;26642
5083;32 jaar;Totaal mannen en vrouwen;2034;154483;87167;43917;43250;17188;26062;60018;27149
5084;32 jaar;Totaal mannen en vrouwen;2035;152137;88181;43899;44282;17889;26393;60508;27673
5085;32 jaar;Totaal mannen en vrouwen;2036;148946;89076;43883;45193;18567;26626;60882;28194
5086;32 jaar;Totaal mannen en vrouwen;2037;145674;89908;43875;46033;19220;26813;61207;28701
5087;32 jaar;Totaal mannen en vrouwen;2038;142330;90721;43871;46850;19846;27004;61538;29183
5088;32 jaar;Totaal mannen en vrouwen;2039;139206;91442;43873;47569;20442;27127;61798;29644
5089;32 jaar;Totaal mannen en vrouwen;2040;136404;92047;43870;48177;20984;27193;61977;30070
5090;32 jaar;Totaal mannen en vrouwen;2041;134129;92581;43882;48699;21490;27209;62111;30470
5091;32 jaar;Totaal mannen en vrouwen;2042;132192;93027;43890;49137;21957;27180;62193;30834
5092;32 jaar;Totaal mannen en vrouwen;2043;130888;93387;43898;49489;22378;27111;62234;31153
5093;32 jaar;Totaal mannen en vrouwen;2044;130140;93681;43907;49774;22754;27020;62251;31430
5094;32 jaar;Totaal mannen en vrouwen;2045;129792;93914;43917;49997;23089;26908;62255;31659
5095;32 jaar;Totaal mannen en vrouwen;2046;129872;94087;43924;50163;23385;26778;62241;31846
5096;32 jaar;Totaal mannen en vrouwen;2047;130263;94206;43928;50278;23640;26638;62217;31989
5097;32 jaar;Totaal mannen en vrouwen;2048;130881;94280;43935;50345;23863;26482;62180;32100
5098;32 jaar;Totaal mannen en vrouwen;2049;131723;94310;43938;50372;23931;26441;62145;32165
5099;32 jaar;Totaal mannen en vrouwen;2050;132749;94315;43945;50370;23977;26393;62109;32206
5100;32 jaar;Mannen;2000;105549;26244;18116;8128;6438;1690;14421;11823
5101;32 jaar;Mannen;2001;104585;28100;19764;8336;6593;1743;16001;12099
5102;32 jaar;Mannen;2002;109532;29375;20470;8905;6966;1939;16701;12674
5103;32 jaar;Mannen;2003;105467;29591;20840;8751;6651;2100;17264;12327
5104;32 jaar;Mannen;2004;100392;29013;20423;8590;6313;2277;16997;12016
5105;32 jaar;Mannen;2005;93962;28874;20381;8493;6085;2408;17076;11798
5106;32 jaar;Mannen;2006;85862;27782;19926;7856;5347;2509;16646;11136
5107;32 jaar;Mannen;2007;81855;28212;20136;8076;5257;2819;17128;11084
5108;32 jaar;Mannen;2008;77656;28052;19577;8475;5238;3237;16863;11189
5109;32 jaar;Mannen;2009;77096;28419;19299;9120;5304;3816;17039;11380
5110;32 jaar;Mannen;2010;74718;29246;19718;9528;5281;4247;17980;11266
5111;32 jaar;Mannen;2011;75000;30284;19904;10380;5521;4859;18671;11613
5112;32 jaar;Mannen;2012;73873;31206;20034;11172;5640;5532;19473;11733
5113;32 jaar;Mannen;2013;76017;32547;20078;12469;6004;6465;20451;12096
5114;32 jaar;Mannen;2014;73754;33542;20497;13045;6016;7029;21487;12055
5115;32 jaar;Mannen;2015;71636;33625;20848;12777;5827;6950;21831;11794
5116;32 jaar;Mannen;2016;70808;33631;20843;12788;5766;7022;21976;11655
5117;32 jaar;Mannen;2017;72682;34116;20927;13189;5992;7197;22356;11760
5118;32 jaar;Mannen;2018;73902;34279;20920;13359;6087;7272;22544;11735
5119;32 jaar;Mannen;2019;75895;34854;20933;13921;6335;7586;23006;11848
5120;32 jaar;Mannen;2020;77113;35285;20928;14357;6309;8048;23465;11820
5121;32 jaar;Mannen;2021;75803;36150;20945;15205;6390;8815;24401;11749
5122;32 jaar;Mannen;2022;76044;36769;21013;15756;6510;9246;24978;11791
5123;32 jaar;Mannen;2023;79659;37671;20974;16697;6939;9758;25770;11901
5124;32 jaar;Mannen;2024;79085;38065;20857;17208;7133;10075;26055;12010
5125;32 jaar;Mannen;2025;77889;38597;20968;17629;7094;10535;26774;11823
5126;32 jaar;Mannen;2026;77082;38566;20904;17662;7351;10311;26593;11973
5127;32 jaar;Mannen;2027;77071;39366;20918;18448;7407;11041;27339;12027
5128;32 jaar;Mannen;2028;74830;39425;21004;18421;7402;11019;27317;12108
5129;32 jaar;Mannen;2029;74513;40114;21172;18942;7480;11462;27876;12238
5130;32 jaar;Mannen;2030;73937;41026;21252;19774;7781;11993;28757;12269
5131;32 jaar;Mannen;2031;76195;42218;21295;20923;8262;12661;29648;12570
5132;32 jaar;Mannen;2032;76484;42947;21223;21724;8532;13192;29966;12981
5133;32 jaar;Mannen;2033;78789;42755;21215;21540;8425;13115;29777;12978
5134;32 jaar;Mannen;2034;78170;43313;21201;22112;8789;13323;30070;13243
5135;32 jaar;Mannen;2035;76972;43829;21189;22640;9146;13494;30315;13514
5136;32 jaar;Mannen;2036;75354;44287;21179;23108;9494;13614;30502;13785
5137;32 jaar;Mannen;2037;73689;44715;21175;23540;9831;13709;30667;14048
5138;32 jaar;Mannen;2038;71995;45129;21172;23957;10147;13810;30834;14295
5139;32 jaar;Mannen;2039;70406;45498;21174;24324;10451;13873;30964;14534
5140;32 jaar;Mannen;2040;68980;45812;21174;24638;10732;13906;31055;14757
5141;32 jaar;Mannen;2041;67823;46085;21182;24903;10988;13915;31121;14964
5142;32 jaar;Mannen;2042;66832;46319;21186;25133;11232;13901;31166;15153
5143;32 jaar;Mannen;2043;66174;46501;21191;25310;11443;13867;31182;15319
5144;32 jaar;Mannen;2044;65795;46654;21197;25457;11638;13819;31191;15463
5145;32 jaar;Mannen;2045;65622;46770;21198;25572;11810;13762;31189;15581
5146;32 jaar;Mannen;2046;65660;46861;21202;25659;11962;13697;31183;15678
5147;32 jaar;Mannen;2047;65851;46926;21208;25718;12095;13623;31173;15753
5148;32 jaar;Mannen;2048;66170;46961;21210;25751;12206;13545;31151;15810
5149;32 jaar;Mannen;2049;66601;46975;21210;25765;12240;13525;31132;15843
5150;32 jaar;Mannen;2050;67126;46981;21214;25767;12263;13504;31114;15867
5151;32 jaar;Vrouwen;2000;101420;24916;16942;7974;6295;1679;12323;12593
5152;32 jaar;Vrouwen;2001;101265;26756;18691;8065;6304;1761;14251;12505
5153;32 jaar;Vrouwen;2002;105535;28334;19727;8607;6810;1797;15178;13156
5154;32 jaar;Vrouwen;2003;102184;29064;20792;8272;6283;1989;16202;12862
5155;32 jaar;Vrouwen;2004;96957;29257;21076;8181;6064;2117;16527;12730
5156;32 jaar;Vrouwen;2005;91759;29697;21570;8127;5767;2360;17138;12559
5157;32 jaar;Vrouwen;2006;83391;29185;21542;7643;5223;2420;16998;12187
5158;32 jaar;Vrouwen;2007;79132;29616;21820;7796;5188;2608;17344;12272
5159;32 jaar;Vrouwen;2008;75439;29347;21239;8108;4980;3128;17166;12181
5160;32 jaar;Vrouwen;2009;74257;29524;20921;8603;5001;3602;17140;12384
5161;32 jaar;Vrouwen;2010;72451;31115;21906;9209;5047;4162;18571;12544
5162;32 jaar;Vrouwen;2011;72884;32013;21945;10068;5322;4746;19188;12825
5163;32 jaar;Vrouwen;2012;72378;32671;22092;10579;5345;5234;19779;12892
5164;32 jaar;Vrouwen;2013;73952;34013;22006;12007;5743;6264;20763;13250
5165;32 jaar;Vrouwen;2014;72635;34404;21952;12452;5712;6740;21283;13121
5166;32 jaar;Vrouwen;2015;69847;34418;22258;12160;5597;6563;21466;12952
5167;32 jaar;Vrouwen;2016;69081;34805;22401;12404;5546;6858;21906;12899
5168;32 jaar;Vrouwen;2017;70682;35223;22633;12590;5743;6847;22346;12877
5169;32 jaar;Vrouwen;2018;72549;35506;22713;12793;5659;7134;22624;12882
5170;32 jaar;Vrouwen;2019;75014;36010;22536;13474;6069;7405;23011;12999
5171;32 jaar;Vrouwen;2020;74704;36462;22547;13915;6050;7865;23621;12841
5172;32 jaar;Vrouwen;2021;74037;37297;22577;14720;6313;8407;24246;13051
5173;32 jaar;Vrouwen;2022;75013;37578;22547;15031;6240;8791;24781;12797
5174;32 jaar;Vrouwen;2023;77114;38750;22479;16271;6719;9552;25777;12973
5175;32 jaar;Vrouwen;2024;77457;38908;22458;16450;6831;9619;25940;12968
5176;32 jaar;Vrouwen;2025;75883;39274;22434;16840;6956;9884;26311;12963
5177;32 jaar;Vrouwen;2026;75506;39364;22405;16959;6919;10040;26591;12773
5178;32 jaar;Vrouwen;2027;75219;40059;22437;17622;7024;10598;27168;12891
5179;32 jaar;Vrouwen;2028;73181;40099;22472;17627;7111;10516;27189;12910
5180;32 jaar;Vrouwen;2029;72196;40551;22675;17876;7061;10815;27720;12831
5181;32 jaar;Vrouwen;2030;72718;41744;22847;18897;7401;11496;28768;12976
5182;32 jaar;Vrouwen;2031;74414;42861;22893;19968;7873;12095;29641;13220
5183;32 jaar;Vrouwen;2032;74383;43392;22733;20659;8093;12566;29890;13502
5184;32 jaar;Vrouwen;2033;76893;43318;22728;20590;8051;12539;29655;13663
5185;32 jaar;Vrouwen;2034;76312;43855;22718;21137;8400;12737;29947;13908
5186;32 jaar;Vrouwen;2035;75163;44355;22713;21642;8742;12900;30195;14160
5187;32 jaar;Vrouwen;2036;73590;44791;22705;22086;9073;13013;30380;14411
5188;32 jaar;Vrouwen;2037;71982;45196;22700;22496;9391;13105;30542;14654
5189;32 jaar;Vrouwen;2038;70339;45589;22697;22892;9698;13194;30702;14887
5190;32 jaar;Vrouwen;2039;68803;45941;22698;23243;9990;13253;30831;15110
5191;32 jaar;Vrouwen;2040;67423;46236;22698;23538;10252;13286;30923;15313
5192;32 jaar;Vrouwen;2041;66308;46494;22701;23793;10499;13294;30990;15504
5193;32 jaar;Vrouwen;2042;65355;46713;22705;24008;10729;13279;31031;15682
5194;32 jaar;Vrouwen;2043;64718;46882;22705;24177;10932;13245;31049;15833
5195;32 jaar;Vrouwen;2044;64347;47025;22711;24314;11115;13199;31058;15967
5196;32 jaar;Vrouwen;2045;64175;47139;22717;24422;11278;13144;31061;16078
5197;32 jaar;Vrouwen;2046;64215;47223;22719;24504;11423;13081;31058;16165
5198;32 jaar;Vrouwen;2047;64408;47284;22723;24561;11550;13011;31047;16237
5199;32 jaar;Vrouwen;2048;64713;47317;22726;24591;11656;12935;31028;16289
5200;32 jaar;Vrouwen;2049;65125;47332;22727;24605;11690;12915;31013;16319
5201;32 jaar;Vrouwen;2050;65626;47331;22729;24602;11711;12891;30993;16338
5202;33 jaar;Totaal mannen en vrouwen;2000;207507;52733;36774;15959;12623;3336;28600;24133
5203;33 jaar;Totaal mannen en vrouwen;2001;206657;52225;36133;16092;12725;3367;27438;24787
5204;33 jaar;Totaal mannen en vrouwen;2002;205545;55858;39470;16388;12888;3500;30865;24993
5205;33 jaar;Totaal mannen en vrouwen;2003;214705;58693;41196;17497;13763;3734;32484;26209
5206;33 jaar;Totaal mannen en vrouwen;2004;207324;59607;42596;17011;12927;4084;34037;25570
5207;33 jaar;Totaal mannen en vrouwen;2005;197075;59236;42479;16757;12367;4390;34116;25120
5208;33 jaar;Totaal mannen en vrouwen;2006;185498;59510;42901;16609;11847;4762;34783;24727
5209;33 jaar;Totaal mannen en vrouwen;2007;169115;57912;42426;15486;10563;4923;34227;23685
5210;33 jaar;Totaal mannen en vrouwen;2008;160878;58740;42877;15863;10441;5422;35045;23695
5211;33 jaar;Totaal mannen en vrouwen;2009;153022;58300;41727;16573;10214;6359;34608;23692
5212;33 jaar;Totaal mannen en vrouwen;2010;151286;58828;41116;17712;10299;7413;34760;24068
5213;33 jaar;Totaal mannen en vrouwen;2011;147124;61211;42487;18724;10319;8405;37111;24100
5214;33 jaar;Totaal mannen en vrouwen;2012;147820;63119;42683;20436;10836;9600;38411;24708
5215;33 jaar;Totaal mannen en vrouwen;2013;146190;64674;42936;21738;10978;10760;39799;24875
5216;33 jaar;Totaal mannen en vrouwen;2014;149876;67331;42868;24463;11744;12719;41754;25577
5217;33 jaar;Totaal mannen en vrouwen;2015;146305;68689;43205;25484;11726;13758;43296;25393
5218;33 jaar;Totaal mannen en vrouwen;2016;141430;68756;43832;24924;11422;13502;43809;24947
5219;33 jaar;Totaal mannen en vrouwen;2017;139841;69141;43965;25176;11305;13871;44398;24743
5220;33 jaar;Totaal mannen en vrouwen;2018;143296;70038;44272;25766;11731;14035;45226;24812
5221;33 jaar;Totaal mannen en vrouwen;2019;146364;70479;44341;26138;11740;14398;45698;24781
5222;33 jaar;Totaal mannen en vrouwen;2020;150798;71557;44178;27379;12399;14980;46548;25009
5223;33 jaar;Totaal mannen en vrouwen;2021;151706;72434;44178;28256;12353;15903;47621;24813
5224;33 jaar;Totaal mannen en vrouwen;2022;149734;74130;44221;29909;12698;17211;49182;24948
5225;33 jaar;Totaal mannen en vrouwen;2023;150936;75029;44259;30770;12744;18026;50293;24736
5226;33 jaar;Totaal mannen en vrouwen;2024;156612;77101;44150;32951;13652;19299;52082;25019
5227;33 jaar;Totaal mannen en vrouwen;2025;156381;77660;44017;33643;13959;19684;52536;25124
5228;33 jaar;Totaal mannen en vrouwen;2026;153625;78551;44099;34452;14045;20407;53620;24931
5229;33 jaar;Totaal mannen en vrouwen;2027;152445;78614;44013;34601;14265;20336;53722;24892
5230;33 jaar;Totaal mannen en vrouwen;2028;152142;80108;44058;36050;14424;21626;55045;25063
5231;33 jaar;Totaal mannen en vrouwen;2029;147881;80207;44175;36032;14509;21523;55045;25162
5232;33 jaar;Totaal mannen en vrouwen;2030;146580;81341;44542;36799;14534;22265;56132;25209
5233;33 jaar;Totaal mannen en vrouwen;2031;146523;83436;44783;38653;15176;23477;58055;25381
5234;33 jaar;Totaal mannen en vrouwen;2032;150450;85740;44871;40869;16127;24742;59816;25924
5235;33 jaar;Totaal mannen en vrouwen;2033;150700;87008;44648;42360;16617;25743;60392;26616
5236;33 jaar;Totaal mannen en vrouwen;2034;155494;86747;44636;42111;16471;25640;59971;26776
5237;33 jaar;Totaal mannen en vrouwen;2035;154295;87844;44614;43230;17180;26050;60559;27285
5238;33 jaar;Totaal mannen en vrouwen;2036;151960;88856;44599;44257;17878;26379;61049;27807
5239;33 jaar;Totaal mannen en vrouwen;2037;148773;89759;44587;45172;18559;26613;61429;28330
5240;33 jaar;Totaal mannen en vrouwen;2038;145516;90589;44579;46010;19210;26800;61756;28833
5241;33 jaar;Totaal mannen en vrouwen;2039;142188;91404;44577;46827;19836;26991;62087;29317
5242;33 jaar;Totaal mannen en vrouwen;2040;139081;92120;44577;47543;20430;27113;62345;29775
5243;33 jaar;Totaal mannen en vrouwen;2041;136284;92735;44581;48154;20974;27180;62531;30204
5244;33 jaar;Totaal mannen en vrouwen;2042;134021;93265;44591;48674;21479;27195;62664;30601
5245;33 jaar;Totaal mannen en vrouwen;2043;132088;93715;44600;49115;21947;27168;62748;30967
5246;33 jaar;Totaal mannen en vrouwen;2044;130792;94075;44610;49465;22366;27099;62788;31287
5247;33 jaar;Totaal mannen en vrouwen;2045;130043;94371;44620;49751;22746;27005;62807;31564
5248;33 jaar;Totaal mannen en vrouwen;2046;129699;94602;44628;49974;23081;26893;62809;31793
5249;33 jaar;Totaal mannen en vrouwen;2047;129774;94776;44635;50141;23376;26765;62798;31978
5250;33 jaar;Totaal mannen en vrouwen;2048;130160;94898;44643;50255;23632;26623;62774;32124
5251;33 jaar;Totaal mannen en vrouwen;2049;130778;94968;44647;50321;23852;26469;62737;32231
5252;33 jaar;Totaal mannen en vrouwen;2050;131615;94998;44651;50347;23919;26428;62702;32296
5253;33 jaar;Mannen;2000;105619;27560;19482;8078;6374;1704;15663;11897
5254;33 jaar;Mannen;2001;105319;26737;18615;8122;6433;1689;14747;11990
5255;33 jaar;Mannen;2002;104361;28564;20235;8329;6587;1742;16291;12273
5256;33 jaar;Mannen;2003;109275;29830;20933;8897;6959;1938;16991;12839
5257;33 jaar;Mannen;2004;105230;30045;21301;8744;6646;2098;17543;12502
5258;33 jaar;Mannen;2005;100184;29491;20907;8584;6309;2275;17297;12194
5259;33 jaar;Mannen;2006;93791;29342;20856;8486;6081;2405;17370;11972
5260;33 jaar;Mannen;2007;85737;28264;20415;7849;5344;2505;16955;11309
5261;33 jaar;Mannen;2008;81749;28677;20608;8069;5254;2815;17431;11246
5262;33 jaar;Mannen;2009;77575;28512;20043;8469;5237;3232;17173;11339
5263;33 jaar;Mannen;2010;77017;28874;19761;9113;5300;3813;17353;11521
5264;33 jaar;Mannen;2011;74654;29692;20172;9520;5275;4245;18282;11410
5265;33 jaar;Mannen;2012;74927;30717;20344;10373;5517;4856;18972;11745
5266;33 jaar;Mannen;2013;73802;31630;20465;11165;5636;5529;19774;11856
5267;33 jaar;Mannen;2014;75926;32959;20499;12460;6001;6459;20750;12209
5268;33 jaar;Mannen;2015;73673;33937;20899;13038;6014;7024;21772;12165
5269;33 jaar;Mannen;2016;71576;34001;21234;12767;5824;6943;22106;11895
5270;33 jaar;Mannen;2017;70744;34011;21233;12778;5761;7017;22259;11752
5271;33 jaar;Mannen;2018;72607;34496;21316;13180;5986;7194;22645;11851
5272;33 jaar;Mannen;2019;73816;34666;21314;13352;6086;7266;22844;11822
5273;33 jaar;Mannen;2020;75798;35239;21326;13913;6334;7579;23308;11931
5274;33 jaar;Mannen;2021;77014;35666;21320;14346;6304;8042;23768;11898
5275;33 jaar;Mannen;2022;75707;36530;21335;15195;6386;8809;24706;11824
5276;33 jaar;Mannen;2023;75942;37149;21403;15746;6506;9240;25282;11867
5277;33 jaar;Mannen;2024;79527;38053;21366;16687;6935;9752;26077;11976
5278;33 jaar;Mannen;2025;78954;38451;21251;17200;7131;10069;26367;12084
5279;33 jaar;Mannen;2026;77770;38972;21355;17617;7089;10528;27078;11894
5280;33 jaar;Mannen;2027;76964;38949;21298;17651;7350;10301;26903;12046
5281;33 jaar;Mannen;2028;76953;39746;21309;18437;7403;11034;27648;12098
5282;33 jaar;Mannen;2029;74720;39805;21394;18411;7400;11011;27626;12179
5283;33 jaar;Mannen;2030;74408;40487;21558;18929;7476;11453;28182;12305
5284;33 jaar;Mannen;2031;73828;41397;21634;19763;7775;11988;29063;12334
5285;33 jaar;Mannen;2032;76068;42586;21677;20909;8256;12653;29953;12633
5286;33 jaar;Mannen;2033;76352;43320;21609;21711;8528;13183;30277;13043
5287;33 jaar;Mannen;2034;78641;43133;21604;21529;8422;13107;30091;13042
5288;33 jaar;Mannen;2035;78026;43690;21589;22101;8783;13318;30384;13306
5289;33 jaar;Mannen;2036;76836;44205;21578;22627;9140;13487;30627;13578
5290;33 jaar;Mannen;2037;75220;44665;21569;23096;9489;13607;30818;13847
5291;33 jaar;Mannen;2038;73567;45090;21567;23523;9821;13702;30983;14107
5292;33 jaar;Mannen;2039;71877;45510;21566;23944;10144;13800;31152;14358
5293;33 jaar;Mannen;2040;70293;45881;21567;24314;10450;13864;31283;14598
5294;33 jaar;Mannen;2041;68878;46192;21568;24624;10728;13896;31373;14819
5295;33 jaar;Mannen;2042;67725;46464;21574;24890;10982;13908;31440;15024
5296;33 jaar;Mannen;2043;66741;46697;21581;25116;11224;13892;31481;15216
5297;33 jaar;Mannen;2044;66082;46885;21588;25297;11439;13858;31504;15381
5298;33 jaar;Mannen;2045;65708;47034;21589;25445;11633;13812;31510;15524
5299;33 jaar;Mannen;2046;65527;47158;21598;25560;11805;13755;31512;15646
5300;33 jaar;Mannen;2047;65568;47244;21599;25645;11955;13690;31503;15741
5301;33 jaar;Mannen;2048;65765;47303;21600;25703;12085;13618;31489;15814
5302;33 jaar;Mannen;2049;66077;47341;21604;25737;12198;13539;31470;15871
5303;33 jaar;Mannen;2050;66502;47359;21607;25752;12232;13520;31453;15906
5304;33 jaar;Vrouwen;2000;101888;25173;17292;7881;6249;1632;12937;12236
5305;33 jaar;Vrouwen;2001;101336;25489;17519;7970;6292;1678;12693;12796
5306;33 jaar;Vrouwen;2002;101182;27296;19235;8061;6301;1760;14575;12721
5307;33 jaar;Vrouwen;2003;105430;28863;20261;8602;6805;1797;15492;13371
5308;33 jaar;Vrouwen;2004;102093;29563;21294;8269;6283;1986;16495;13068
5309;33 jaar;Vrouwen;2005;96885;29750;21574;8176;6061;2115;16822;12928
5310;33 jaar;Vrouwen;2006;91706;30169;22046;8123;5764;2359;17413;12756
5311;33 jaar;Vrouwen;2007;83376;29651;22014;7637;5219;2418;17273;12378
5312;33 jaar;Vrouwen;2008;79128;30063;22269;7794;5188;2606;17615;12448
5313;33 jaar;Vrouwen;2009;75448;29787;21683;8104;4979;3125;17433;12354
5314;33 jaar;Vrouwen;2010;74267;29957;21357;8600;4998;3602;17412;12545
5315;33 jaar;Vrouwen;2011;72471;31518;22314;9204;5045;4159;18828;12690
5316;33 jaar;Vrouwen;2012;72892;32403;22339;10064;5320;4744;19440;12963
5317;33 jaar;Vrouwen;2013;72387;33044;22470;10574;5342;5232;20026;13018
5318;33 jaar;Vrouwen;2014;73949;34374;22371;12003;5742;6261;21006;13368
5319;33 jaar;Vrouwen;2015;72632;34752;22305;12447;5710;6737;21524;13228
5320;33 jaar;Vrouwen;2016;69853;34755;22599;12156;5595;6561;21705;13050
5321;33 jaar;Vrouwen;2017;69095;35132;22734;12398;5544;6854;22140;12992
5322;33 jaar;Vrouwen;2018;70693;35538;22955;12583;5740;6843;22577;12961
5323;33 jaar;Vrouwen;2019;72547;35814;23027;12787;5656;7131;22853;12961
5324;33 jaar;Vrouwen;2020;74996;36322;22854;13468;6069;7399;23244;13078
5325;33 jaar;Vrouwen;2021;74691;36769;22861;13908;6047;7861;23853;12916
