ID;RegioS;Kiesgerechtigden_1;Opkomst_2;TotaalStemmen_3;GeldigeStemmen_4;CDA_5;CU_6;D66_7;GL_8;PvdA_9;SGP_10;SP_11;VVD_12;OverigeLandelijkeGroeperingEn_13;LokaleConfessioneleGroeperingEn_14;LokaleOnafhankelijkeGroeperingEn_15;LokaleProgressieveGroeperingEn_16;CDA_17;CU_18;D66_19;GL_20;PvdA_21;SGP_22;SP_23;VVD_24;OverigeLandelijkeGroeperingEn_25;LokaleConfessioneleGroeperingEn_26;LokaleOnafhankelijkeGroeperingEn_27;LokaleProgressieveGroeperingEn_28;TotaalPolitiekeGroeperingen_29;CDA_30;CU_31;D66_32;GL_33;PvdA_34;SGP_35;SP_36;VVD_37;OverigeLandelijkeGroeperingEn_38;LokaleConfessioneleGroeperingEn_39;LokaleOnafhankelijkeGroeperingEn_40;LokaleProgressieveGroeperingEn_41;TotaalPolitiekeGroeperingen_42;CDA_43;CU_44;D66_45;GL_46;PvdA_47;SGP_48;SP_49;VVD_50;OverigeLandelijkeGroeperingEn_51;LokaleConfessioneleGroeperingEn_52;LokaleOnafhankelijkeGroeperingEn_53;LokaleProgressieveGroeperingEn_54;TotaalPolitiekeGroeperingen_55;CDA_56;CU_57;D66_58;GL_59;PvdA_60;SGP_61;SP_62;VVD_63;OverigeLandelijkeGroeperingEn_64;LokaleConfessioneleGroeperingEn_65;LokaleOnafhankelijkeGroeperingEn_66;LokaleProgressieveGroeperingEn_67;TotaalPolitiekeGroeperingen_68;CDA_69;CU_70;D66_71;GL_72;PvdA_73;SGP_74;SP_75;VVD_76;OverigeLandelijkeGroeperingEn_77;LokaleConfessioneleGroeperingEn_78;LokaleOnafhankelijkeGroeperingEn_79;LokaleProgressieveGroeperingEn_80;TotaalPolitiekeGroeperingen_81;CDA_82;CU_83;D66_84;GL_85;PvdA_86;SGP_87;SP_88;VVD_89;OverigeLandelijkeGroeperingEn_90;LokaleConfessioneleGroeperingEn_91;LokaleOnafhankelijkeGroeperingEn_92;LokaleProgressieveGroeperingEn_93;TotaalPolitiekeGroeperingen_94;CDA_95;CU_96;D66_97;GL_98;PvdA_99;SGP_100;SP_101;VVD_102;OverigeLandelijkeGroeperingEn_103;LokaleConfessioneleGroeperingEn_104;LokaleOnafhankelijkeGroeperingEn_105;LokaleProgressieveGroeperingEn_106;TotaalPolitiekeGroeperingen_107;CDA_108;CU_109;D66_110;GL_111;PvdA_112;SGP_113;SP_114;VVD_115;OverigeLandelijkeGroeperingEn_116;LokaleConfessioneleGroeperingEn_117;LokaleOnafhankelijkeGroeperingEn_118;LokaleProgressieveGroeperingEn_119;TotaalPolitiekeGroeperingen_120;CDA_121;CU_122;D66_123;GL_124;PvdA_125;SGP_126;SP_127;VVD_128;OverigeLandelijkeGroeperingEn_129;LokaleConfessioneleGroeperingEn_130;LokaleOnafhankelijkeGroeperingEn_131;LokaleProgressieveGroeperingEn_132;TotaalPolitiekeGroeperingen_133;CDA_134;CU_135;D66_136;GL_137;PvdA_138;SGP_139;SP_140;VVD_141;OverigeLandelijkeGroeperingEn_142;LokaleConfessioneleGroeperingEn_143;LokaleOnafhankelijkeGroeperingEn_144;LokaleProgressieveGroeperingEn_145;Mannen_146;Vrouwen_147;LandsdeelCode_148;ProvincieCode_149;KamerkieskringCode_150;CoropCode_151;GemeenteCode_152
30;Baarle Nassau;5191;63.5;3294;3290;1358;0;0;0;0;0;0;275;0;0;1657;0;41.3;0.0;0.0;0.0;0.0;0.0;0.0;8.4;0.0;0.0;50.4;0.0;13;5;0;0;0;0;0;0;1;0;0;7;0;11;4;0;0;0;0;0;0;1;0;0;6;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;17;34;744
31;Baarn;18706;64.6;12076;12070;1678;0;516;611;1718;0;0;1830;0;1022;4695;0;13.9;0.0;4.3;5.1;14.2;0.0;0.0;15.2;0.0;8.5;38.9;0.0;19;3;0;1;1;3;0;0;3;0;1;7;0;14;1;0;1;1;3;0;0;2;0;1;5;0;5;2;0;0;0;0;0;0;1;0;0;2;0;4;0;0;0;0;0;0;0;2;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;     ;CDA  ;3;26;8;17;308
32;Barendrecht;25270;57.6;14563;14516;3544;0;1298;1203;2134;0;0;4014;0;2323;0;0;24.4;0.0;8.9;8.3;14.7;0.0;0.0;27.7;0.0;16.0;0.0;0.0;23;6;0;2;2;3;0;0;6;0;4;0;0;18;4;0;1;2;2;0;0;5;0;4;0;0;5;2;0;1;0;1;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;1;0;1;0;0;3;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;14;29;489
33;Barneveld;34268;73.8;25297;25289;6686;3696;0;0;0;5982;0;2917;0;0;803;5205;26.4;14.6;0.0;0.0;0.0;23.7;0.0;11.5;0.0;0.0;3.2;20.6;29;8;4;0;0;0;7;0;3;0;0;1;6;25;7;3;0;0;0;7;0;3;0;0;1;4;4;1;1;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;1;0;0;0;0;0;1;4;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;13;203
34;Bathmen;4092;77.5;3170;3161;476;0;0;0;679;0;0;656;0;0;1350;0;15.1;0.0;0.0;0.0;21.5;0.0;0.0;20.8;0.0;0.0;42.7;0.0;11;2;0;0;0;2;0;0;2;0;0;5;0;7;2;0;0;0;1;0;0;1;0;0;3;0;4;0;0;0;0;1;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;2;23;4;11;144
35;Bedum;8115;73.0;5921;5908;1628;949;0;0;1218;0;0;609;0;0;1504;0;27.6;16.1;0.0;0.0;20.6;0.0;0.0;10.3;0.0;0.0;25.5;0.0;15;4;2;0;0;3;0;0;2;0;0;4;0;14;4;2;0;0;3;0;0;1;0;0;4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;1;20;1;3;5
36;Beek;13336;65.7;8759;8738;2920;0;339;0;0;0;0;1389;0;0;3076;1014;33.4;0.0;3.9;0.0;0.0;0.0;0.0;15.9;0.0;0.0;35.2;11.6;17;6;0;0;0;0;0;0;3;0;0;6;2;13;5;0;0;0;0;0;0;2;0;0;5;1;4;1;0;0;0;0;0;0;1;0;0;1;1;3;1;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D66  ;     ;4;31;19;39;888
37;Beemster;6555;69.4;4550;4521;833;0;0;0;1084;0;0;1008;0;0;1596;0;18.4;0.0;0.0;0.0;24.0;0.0;0.0;22.3;0.0;0.0;35.3;0.0;13;2;0;0;0;3;0;0;3;0;0;5;0;8;0;0;0;0;2;0;0;2;0;0;4;0;5;2;0;0;0;1;0;0;1;0;0;1;0;3;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D66  ;     ;3;27;11;23;370
38;Beesel;10314;59.6;6150;6141;1116;0;0;0;680;0;0;931;0;0;3414;0;18.2;0.0;0.0;0.0;11.1;0.0;0.0;15.2;0.0;0.0;55.6;0.0;15;3;0;0;0;2;0;0;2;0;0;8;0;13;2;0;0;0;2;0;0;2;0;0;7;0;2;1;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;31;19;37;889
39;Bellingwedde;7629;57.9;4417;4413;732;0;0;687;1918;0;0;1076;0;0;0;0;16.6;0.0;0.0;15.6;43.5;0.0;0.0;24.4;0.0;0.0;0.0;0.0;13;2;0;0;2;6;0;0;3;0;0;0;0;11;2;0;0;2;4;0;0;3;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;20;1;1;7
40;Bennebroek;4234;70.1;2969;2941;989;0;0;0;536;0;0;1416;0;0;0;0;33.6;0.0;0.0;0.0;18.2;0.0;0.0;48.1;0.0;0.0;0.0;0.0;11;4;0;0;0;2;0;0;5;0;0;0;0;6;1;0;0;0;2;0;0;3;0;0;0;0;5;3;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;D66  ;3;27;10;21;372
41;Bergambacht;6932;73.6;5101;5096;633;0;0;0;874;0;0;568;0;1082;1939;0;12.4;0.0;0.0;0.0;17.2;0.0;0.0;11.1;0.0;21.2;38.0;0.0;13;2;0;0;0;2;0;0;1;0;3;5;0;11;2;0;0;0;2;0;0;0;0;3;4;0;2;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;15;28;491
42;Bergeijk;13667;67.7;9258;9237;3226;0;0;0;1047;0;0;1080;0;0;3884;0;34.9;0.0;0.0;0.0;11.3;0.0;0.0;11.7;0.0;0.0;42.0;0.0;17;6;0;0;0;2;0;0;2;0;0;7;0;15;5;0;0;0;2;0;0;2;0;0;6;0;2;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;30;18;36;1724
43;Bergen (L);10281;58.3;5989;5978;2397;0;0;0;0;0;0;890;0;0;1297;1394;40.1;0.0;0.0;0.0;0.0;0.0;0.0;14.9;0.0;0.0;21.7;23.3;15;6;0;0;0;0;0;0;2;0;0;3;4;15;6;0;0;0;0;0;0;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;31;19;37;893
44;Bergen op Zoom;50430;55.9;28171;28109;4219;0;0;1987;2905;0;0;4128;0;0;12483;2387;15.0;0.0;0.0;7.1;10.3;0.0;0.0;14.7;0.0;0.0;44.4;8.5;33;5;0;0;2;3;0;0;5;0;0;15;3;29;5;0;0;2;2;0;0;4;0;0;14;2;4;0;0;0;0;1;0;0;1;0;0;1;1;4;1;0;0;0;1;0;0;1;0;0;1;0;4;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;30;17;33;748
45;Bergh;14327;57.3;8211;8196;2882;0;0;0;1097;0;0;1304;0;0;2252;661;35.2;0.0;0.0;0.0;13.4;0.0;0.0;15.9;0.0;0.0;27.5;8.1;17;6;0;0;0;2;0;0;3;0;0;5;1;14;5;0;0;0;1;0;0;3;0;0;4;1;3;1;0;0;0;1;0;0;0;0;0;1;0;4;2;0;0;0;1;0;0;0;0;0;0;1;4;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;2;25;7;14;207
46;Bergschenhoek;9773;64.0;6254;6246;1422;758;0;0;937;0;0;1325;0;0;1804;0;22.8;12.1;0.0;0.0;15.0;0.0;0.0;21.2;0.0;0.0;28.9;0.0;15;4;2;0;0;2;0;0;3;0;0;4;0;13;3;2;0;0;2;0;0;2;0;0;4;0;2;1;0;0;0;0;0;0;1;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;3;28;15;29;492
47;Berkel en Rodenrijs;12599;62.7;7905;7878;3299;1128;0;0;1401;0;0;2050;0;0;0;0;41.9;14.3;0.0;0.0;17.8;0.0;0.0;26.0;0.0;0.0;0.0;0.0;17;7;3;0;0;3;0;0;4;0;0;0;0;10;5;2;0;0;1;0;0;2;0;0;0;0;7;2;1;0;0;2;0;0;2;0;0;0;0;3;0;1;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;CDA  ;3;28;15;29;493
48;Bernheze;21136;62.3;13163;13148;3315;0;0;0;0;0;0;1135;0;0;6618;2080;25.2;0.0;0.0;0.0;0.0;0.0;0.0;8.6;0.0;0.0;50.3;15.8;21;6;0;0;0;0;0;0;2;0;0;10;3;20;6;0;0;0;0;0;0;2;0;0;9;3;1;0;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;0;0;0;0;0;0;0;1;1;4;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;CDA  ;4;30;18;35;1721
49;Bernisse;9881;56.5;5584;5567;1720;0;761;0;1246;0;0;1840;0;0;0;0;30.9;0.0;13.7;0.0;22.4;0.0;0.0;33.1;0.0;0.0;0.0;0.0;15;5;0;2;0;3;0;0;5;0;0;0;0;12;3;0;1;0;3;0;0;5;0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;14;29;568
50;Best;20625;63.3;13047;13024;3693;0;793;0;1829;0;0;2050;0;0;4659;0;28.4;0.0;6.1;0.0;14.0;0.0;0.0;15.7;0.0;0.0;35.8;0.0;21;6;0;1;0;3;0;0;3;0;0;8;0;15;5;0;0;0;3;0;0;2;0;0;5;0;6;1;0;1;0;0;0;0;1;0;0;3;0;3;1;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;D66  ;4;30;18;36;753
51;Beuningen;18807;54.0;10157;10104;1354;0;0;998;1366;0;0;1257;0;0;5129;0;13.4;0.0;0.0;9.9;13.5;0.0;0.0;12.4;0.0;0.0;50.8;0.0;21;3;0;0;2;3;0;0;3;0;0;10;0;16;2;0;0;2;3;0;0;1;0;0;8;0;5;1;0;0;0;0;0;0;2;0;0;2;0;4;1;0;0;0;0;0;0;1;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;2;25;6;15;209
52;Beverwijk;28231;49.9;14079;14055;3005;0;431;2147;3690;0;0;2363;0;0;2419;0;21.4;0.0;3.1;15.3;26.3;0.0;0.0;16.8;0.0;0.0;17.2;0.0;25;6;0;0;4;7;0;0;4;0;0;4;0;20;4;0;0;3;6;0;0;4;0;0;3;0;5;2;0;0;1;1;0;0;0;0;0;1;0;5;2;0;0;0;2;0;0;1;0;0;0;0;5;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;3;27;10;20;375
53;het Bildt;7931;62.6;4966;4961;1797;0;0;0;902;0;0;911;0;0;1351;0;36.2;0.0;0.0;0.0;18.2;0.0;0.0;18.4;0.0;0.0;27.2;0.0;15;5;0;0;0;3;0;0;3;0;0;4;0;10;3;0;0;0;2;0;0;3;0;0;2;0;5;2;0;0;0;1;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;21;2;4;63
54;Binnenmaas;15108;62.2;9402;9389;1705;0;519;0;1547;1184;0;2162;0;0;2272;0;18.2;0.0;5.5;0.0;16.5;12.6;0.0;23.0;0.0;0.0;24.2;0.0;17;3;0;1;0;3;2;0;4;0;0;4;0;15;3;0;1;0;2;2;0;3;0;0;4;0;2;0;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;14;29;585
55;Bladel;14503;62.4;9049;9018;2154;0;0;516;1623;0;0;835;0;0;3890;0;23.9;0.0;0.0;5.7;18.0;0.0;0.0;9.3;0.0;0.0;43.1;0.0;17;4;0;0;1;3;0;0;2;0;0;7;0;14;4;0;0;1;2;0;0;1;0;0;6;0;3;0;0;0;0;1;0;0;1;0;0;1;0;4;0;0;0;0;1;0;0;0;0;0;3;0;3;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;36;1728
56;Blaricum;7378;72.3;5337;5333;670;0;257;0;557;0;0;592;0;0;3257;0;12.6;0.0;4.8;0.0;10.4;0.0;0.0;11.1;0.0;0.0;61.1;0.0;13;2;0;0;0;1;0;0;2;0;0;8;0;8;1;0;0;0;1;0;0;2;0;0;4;0;5;1;0;0;0;0;0;0;0;0;0;4;0;3;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;     ;3;27;10;24;376
57;Bleiswijk;7499;65.5;4913;4892;1839;643;0;0;813;0;0;1597;0;0;0;0;37.6;13.1;0.0;0.0;16.6;0.0;0.0;32.6;0.0;0.0;0.0;0.0;15;6;2;0;0;2;0;0;5;0;0;0;0;11;5;2;0;0;1;0;0;3;0;0;0;0;4;1;0;0;0;1;0;0;2;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;15;29;495
58;Bloemendaal;13053;69.7;9103;9085;1949;0;0;594;924;0;0;3112;0;0;1614;892;21.5;0.0;0.0;6.5;10.2;0.0;0.0;34.3;0.0;0.0;17.8;9.8;17;3;0;0;1;2;0;0;6;0;0;3;2;12;3;0;0;1;1;0;0;3;0;0;3;1;5;0;0;0;0;1;0;0;3;0;0;0;1;3;1;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;3;27;10;21;377
59;Boarnsterhim;14344;66.0;9465;9426;1541;0;0;0;2577;0;0;1831;0;0;3477;0;16.3;0.0;0.0;0.0;27.3;0.0;0.0;19.4;0.0;0.0;36.9;0.0;17;3;0;0;0;5;0;0;3;0;0;6;0;12;2;0;0;0;3;0;0;2;0;0;5;0;5;1;0;0;0;2;0;0;1;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;21;2;4;55
60;Bodegraven;14309;63.7;9116;9094;2666;1080;0;0;1202;796;0;1303;0;0;2047;0;29.3;11.9;0.0;0.0;13.2;8.8;0.0;14.3;0.0;0.0;22.5;0.0;17;5;2;0;0;2;2;0;2;0;0;4;0;13;3;2;0;0;2;2;0;1;0;0;3;0;4;2;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;15;28;497
61;Boekel;6888;70.5;4855;4847;1536;0;0;0;0;0;0;0;0;0;3311;0;31.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.3;0.0;13;4;0;0;0;0;0;0;0;0;0;9;0;10;3;0;0;0;0;0;0;0;0;0;7;0;3;1;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;35;755
62;Ten Boer;5287;72.8;3849;3849;900;695;166;0;867;0;0;582;0;0;639;0;23.4;18.1;4.3;0.0;22.5;0.0;0.0;15.1;0.0;0.0;16.6;0.0;13;3;3;0;0;3;0;0;2;0;0;2;0;9;2;2;0;0;2;0;0;2;0;0;1;0;4;1;1;0;0;1;0;0;0;0;0;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;1;20;1;3;9
63;Bolsward;7077;65.3;4621;4616;1596;0;0;416;551;0;0;735;0;0;1318;0;34.6;0.0;0.0;9.0;11.9;0.0;0.0;15.9;0.0;0.0;28.6;0.0;13;4;0;0;1;2;0;0;2;0;0;4;0;10;4;0;0;1;1;0;0;1;0;0;3;0;3;0;0;0;0;1;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;1;21;2;5;64
64;Borculo;8063;68.6;5535;5526;1133;0;0;0;1674;0;0;1750;0;0;969;0;20.5;0.0;0.0;0.0;30.3;0.0;0.0;31.7;0.0;0.0;17.5;0.0;15;3;0;0;0;4;0;0;5;0;0;3;0;13;3;0;0;0;3;0;0;5;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;2;25;7;14;211
