ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
428;Totaal over alle leeftijden ;55 tot 60 jaar;2039;257933
429;Totaal over alle leeftijden ;55 tot 60 jaar;2040;260459
430;Totaal over alle leeftijden ;55 tot 60 jaar;2041;263132
431;Totaal over alle leeftijden ;55 tot 60 jaar;2042;267497
432;Totaal over alle leeftijden ;55 tot 60 jaar;2043;272650
433;Totaal over alle leeftijden ;55 tot 60 jaar;2044;277500
434;Totaal over alle leeftijden ;55 tot 60 jaar;2045;281755
435;Totaal over alle leeftijden ;55 tot 60 jaar;2046;286283
436;Totaal over alle leeftijden ;55 tot 60 jaar;2047;289657
437;Totaal over alle leeftijden ;55 tot 60 jaar;2048;291976
438;Totaal over alle leeftijden ;55 tot 60 jaar;2049;293725
439;Totaal over alle leeftijden ;55 tot 60 jaar;2050;294982
440;Totaal over alle leeftijden ;55 tot 60 jaar;2051;294694
441;Totaal over alle leeftijden ;55 tot 60 jaar;2052;294296
442;Totaal over alle leeftijden ;55 tot 60 jaar;2053;294371
443;Totaal over alle leeftijden ;55 tot 60 jaar;2054;295441
444;Totaal over alle leeftijden ;55 tot 60 jaar;2055;296472
445;Totaal over alle leeftijden ;55 tot 60 jaar;2056;298251
446;Totaal over alle leeftijden ;55 tot 60 jaar;2057;299163
447;Totaal over alle leeftijden ;55 tot 60 jaar;2058;299174
448;Totaal over alle leeftijden ;55 tot 60 jaar;2059;298094
449;Totaal over alle leeftijden ;55 tot 60 jaar;2060;295702
450;Totaal over alle leeftijden ;60 tot 65 jaar;2016;125521
451;Totaal over alle leeftijden ;60 tot 65 jaar;2017;133488
452;Totaal over alle leeftijden ;60 tot 65 jaar;2018;140154
453;Totaal over alle leeftijden ;60 tot 65 jaar;2019;146301
454;Totaal over alle leeftijden ;60 tot 65 jaar;2020;152757
455;Totaal over alle leeftijden ;60 tot 65 jaar;2021;158648
456;Totaal over alle leeftijden ;60 tot 65 jaar;2022;164187
457;Totaal over alle leeftijden ;60 tot 65 jaar;2023;169339
458;Totaal over alle leeftijden ;60 tot 65 jaar;2024;174183
459;Totaal over alle leeftijden ;60 tot 65 jaar;2025;178150
460;Totaal over alle leeftijden ;60 tot 65 jaar;2026;180605
461;Totaal over alle leeftijden ;60 tot 65 jaar;2027;181614
462;Totaal over alle leeftijden ;60 tot 65 jaar;2028;182099
463;Totaal over alle leeftijden ;60 tot 65 jaar;2029;182886
464;Totaal over alle leeftijden ;60 tot 65 jaar;2030;184783
465;Totaal over alle leeftijden ;60 tot 65 jaar;2031;185557
466;Totaal over alle leeftijden ;60 tot 65 jaar;2032;184404
467;Totaal over alle leeftijden ;60 tot 65 jaar;2033;181300
468;Totaal over alle leeftijden ;60 tot 65 jaar;2034;175549
469;Totaal over alle leeftijden ;60 tot 65 jaar;2035;168603
470;Totaal over alle leeftijden ;60 tot 65 jaar;2036;161701
471;Totaal over alle leeftijden ;60 tot 65 jaar;2037;156348
472;Totaal over alle leeftijden ;60 tot 65 jaar;2038;152642
473;Totaal over alle leeftijden ;60 tot 65 jaar;2039;151398
474;Totaal over alle leeftijden ;60 tot 65 jaar;2040;151195
475;Totaal over alle leeftijden ;60 tot 65 jaar;2041;152531
476;Totaal over alle leeftijden ;60 tot 65 jaar;2042;153537
477;Totaal over alle leeftijden ;60 tot 65 jaar;2043;154213
478;Totaal over alle leeftijden ;60 tot 65 jaar;2044;154810
479;Totaal over alle leeftijden ;60 tot 65 jaar;2045;156246
480;Totaal over alle leeftijden ;60 tot 65 jaar;2046;157759
481;Totaal over alle leeftijden ;60 tot 65 jaar;2047;160073
482;Totaal over alle leeftijden ;60 tot 65 jaar;2048;162663
483;Totaal over alle leeftijden ;60 tot 65 jaar;2049;164982
484;Totaal over alle leeftijden ;60 tot 65 jaar;2050;166945
485;Totaal over alle leeftijden ;60 tot 65 jaar;2051;169098
486;Totaal over alle leeftijden ;60 tot 65 jaar;2052;170625
487;Totaal over alle leeftijden ;60 tot 65 jaar;2053;171549
488;Totaal over alle leeftijden ;60 tot 65 jaar;2054;172171
489;Totaal over alle leeftijden ;60 tot 65 jaar;2055;172622
490;Totaal over alle leeftijden ;60 tot 65 jaar;2056;172276
491;Totaal over alle leeftijden ;60 tot 65 jaar;2057;171953
492;Totaal over alle leeftijden ;60 tot 65 jaar;2058;171966
493;Totaal over alle leeftijden ;60 tot 65 jaar;2059;172616
494;Totaal over alle leeftijden ;60 tot 65 jaar;2060;173254
495;Totaal over alle leeftijden ;65 tot 70 jaar;2016;57504
496;Totaal over alle leeftijden ;65 tot 70 jaar;2017;58925
497;Totaal over alle leeftijden ;65 tot 70 jaar;2018;61385
498;Totaal over alle leeftijden ;65 tot 70 jaar;2019;64248
499;Totaal over alle leeftijden ;65 tot 70 jaar;2020;67573
500;Totaal over alle leeftijden ;65 tot 70 jaar;2021;70760
501;Totaal over alle leeftijden ;65 tot 70 jaar;2022;74174
502;Totaal over alle leeftijden ;65 tot 70 jaar;2023;76971
503;Totaal over alle leeftijden ;65 tot 70 jaar;2024;79669
504;Totaal over alle leeftijden ;65 tot 70 jaar;2025;82496
505;Totaal over alle leeftijden ;65 tot 70 jaar;2026;84661
506;Totaal over alle leeftijden ;65 tot 70 jaar;2027;86750
507;Totaal over alle leeftijden ;65 tot 70 jaar;2028;88515
508;Totaal over alle leeftijden ;65 tot 70 jaar;2029;90407
509;Totaal over alle leeftijden ;65 tot 70 jaar;2030;92084
510;Totaal over alle leeftijden ;65 tot 70 jaar;2031;93140
511;Totaal over alle leeftijden ;65 tot 70 jaar;2032;93363
512;Totaal over alle leeftijden ;65 tot 70 jaar;2033;93423
513;Totaal over alle leeftijden ;65 tot 70 jaar;2034;93447
514;Totaal over alle leeftijden ;65 tot 70 jaar;2035;93940
515;Totaal over alle leeftijden ;65 tot 70 jaar;2036;93883
516;Totaal over alle leeftijden ;65 tot 70 jaar;2037;93100
517;Totaal over alle leeftijden ;65 tot 70 jaar;2038;91381
518;Totaal over alle leeftijden ;65 tot 70 jaar;2039;88850
519;Totaal over alle leeftijden ;65 tot 70 jaar;2040;86142
520;Totaal over alle leeftijden ;65 tot 70 jaar;2041;83531
521;Totaal over alle leeftijden ;65 tot 70 jaar;2042;81832
522;Totaal over alle leeftijden ;65 tot 70 jaar;2043;80407
523;Totaal over alle leeftijden ;65 tot 70 jaar;2044;79944
524;Totaal over alle leeftijden ;65 tot 70 jaar;2045;79790
525;Totaal over alle leeftijden ;65 tot 70 jaar;2046;80319
526;Totaal over alle leeftijden ;65 tot 70 jaar;2047;80695
527;Totaal over alle leeftijden ;65 tot 70 jaar;2048;80898
528;Totaal over alle leeftijden ;65 tot 70 jaar;2049;81317
529;Totaal over alle leeftijden ;65 tot 70 jaar;2050;81763
530;Totaal over alle leeftijden ;65 tot 70 jaar;2051;82228
531;Totaal over alle leeftijden ;65 tot 70 jaar;2052;83061
532;Totaal over alle leeftijden ;65 tot 70 jaar;2053;84040
533;Totaal over alle leeftijden ;65 tot 70 jaar;2054;84913
534;Totaal over alle leeftijden ;65 tot 70 jaar;2055;85670
535;Totaal over alle leeftijden ;65 tot 70 jaar;2056;86545
536;Totaal over alle leeftijden ;65 tot 70 jaar;2057;87151
537;Totaal over alle leeftijden ;65 tot 70 jaar;2058;87498
538;Totaal over alle leeftijden ;65 tot 70 jaar;2059;87724
539;Totaal over alle leeftijden ;65 tot 70 jaar;2060;87925
540;Totaal over alle leeftijden ;70 tot 75 jaar;2016;26520
541;Totaal over alle leeftijden ;70 tot 75 jaar;2017;28937
542;Totaal over alle leeftijden ;70 tot 75 jaar;2018;30831
543;Totaal over alle leeftijden ;70 tot 75 jaar;2019;32340
544;Totaal over alle leeftijden ;70 tot 75 jaar;2020;33667
545;Totaal over alle leeftijden ;70 tot 75 jaar;2021;35211
546;Totaal over alle leeftijden ;70 tot 75 jaar;2022;35641
547;Totaal over alle leeftijden ;70 tot 75 jaar;2023;36405
548;Totaal over alle leeftijden ;70 tot 75 jaar;2024;37406
549;Totaal over alle leeftijden ;70 tot 75 jaar;2025;38752
550;Totaal over alle leeftijden ;70 tot 75 jaar;2026;39895
551;Totaal over alle leeftijden ;70 tot 75 jaar;2027;41172
552;Totaal over alle leeftijden ;70 tot 75 jaar;2028;42257
553;Totaal over alle leeftijden ;70 tot 75 jaar;2029;43357
554;Totaal over alle leeftijden ;70 tot 75 jaar;2030;44463
555;Totaal over alle leeftijden ;70 tot 75 jaar;2031;45447
556;Totaal over alle leeftijden ;70 tot 75 jaar;2032;46336
557;Totaal over alle leeftijden ;70 tot 75 jaar;2033;47095
558;Totaal over alle leeftijden ;70 tot 75 jaar;2034;47799
559;Totaal over alle leeftijden ;70 tot 75 jaar;2035;48394
560;Totaal over alle leeftijden ;70 tot 75 jaar;2036;48736
561;Totaal over alle leeftijden ;70 tot 75 jaar;2037;48789
562;Totaal over alle leeftijden ;70 tot 75 jaar;2038;48552
563;Totaal over alle leeftijden ;70 tot 75 jaar;2039;48336
564;Totaal over alle leeftijden ;70 tot 75 jaar;2040;48382
565;Totaal over alle leeftijden ;70 tot 75 jaar;2041;48239
566;Totaal over alle leeftijden ;70 tot 75 jaar;2042;48055
567;Totaal over alle leeftijden ;70 tot 75 jaar;2043;47338
568;Totaal over alle leeftijden ;70 tot 75 jaar;2044;46168
569;Totaal over alle leeftijden ;70 tot 75 jaar;2045;44748
570;Totaal over alle leeftijden ;70 tot 75 jaar;2046;43379
571;Totaal over alle leeftijden ;70 tot 75 jaar;2047;42316
572;Totaal over alle leeftijden ;70 tot 75 jaar;2048;41534
573;Totaal over alle leeftijden ;70 tot 75 jaar;2049;41417
574;Totaal over alle leeftijden ;70 tot 75 jaar;2050;41260
575;Totaal over alle leeftijden ;70 tot 75 jaar;2051;41403
576;Totaal over alle leeftijden ;70 tot 75 jaar;2052;41469
577;Totaal over alle leeftijden ;70 tot 75 jaar;2053;41461
578;Totaal over alle leeftijden ;70 tot 75 jaar;2054;41416
579;Totaal over alle leeftijden ;70 tot 75 jaar;2055;41547
580;Totaal over alle leeftijden ;70 tot 75 jaar;2056;41687
581;Totaal over alle leeftijden ;70 tot 75 jaar;2057;42020
582;Totaal over alle leeftijden ;70 tot 75 jaar;2058;42449
583;Totaal over alle leeftijden ;70 tot 75 jaar;2059;42860
584;Totaal over alle leeftijden ;70 tot 75 jaar;2060;43223
585;Totaal over alle leeftijden ;75 tot 80 jaar;2016;17435
586;Totaal over alle leeftijden ;75 tot 80 jaar;2017;17542
587;Totaal over alle leeftijden ;75 tot 80 jaar;2018;18103
588;Totaal over alle leeftijden ;75 tot 80 jaar;2019;18529
589;Totaal over alle leeftijden ;75 tot 80 jaar;2020;19069
590;Totaal over alle leeftijden ;75 tot 80 jaar;2021;19337
591;Totaal over alle leeftijden ;75 tot 80 jaar;2022;20779
592;Totaal over alle leeftijden ;75 tot 80 jaar;2023;21885
593;Totaal over alle leeftijden ;75 tot 80 jaar;2024;22724
594;Totaal over alle leeftijden ;75 tot 80 jaar;2025;23444
595;Totaal over alle leeftijden ;75 tot 80 jaar;2026;24234
596;Totaal over alle leeftijden ;75 tot 80 jaar;2027;24240
597;Totaal over alle leeftijden ;75 tot 80 jaar;2028;24497
598;Totaal over alle leeftijden ;75 tot 80 jaar;2029;24953
599;Totaal over alle leeftijden ;75 tot 80 jaar;2030;25528
600;Totaal over alle leeftijden ;75 tot 80 jaar;2031;26136
601;Totaal over alle leeftijden ;75 tot 80 jaar;2032;26806
602;Totaal over alle leeftijden ;75 tot 80 jaar;2033;27384
603;Totaal over alle leeftijden ;75 tot 80 jaar;2034;27955
604;Totaal over alle leeftijden ;75 tot 80 jaar;2035;28526
605;Totaal over alle leeftijden ;75 tot 80 jaar;2036;29027
606;Totaal over alle leeftijden ;75 tot 80 jaar;2037;29539
607;Totaal over alle leeftijden ;75 tot 80 jaar;2038;29889
608;Totaal over alle leeftijden ;75 tot 80 jaar;2039;30209
609;Totaal over alle leeftijden ;75 tot 80 jaar;2040;30483
610;Totaal over alle leeftijden ;75 tot 80 jaar;2041;30617
611;Totaal over alle leeftijden ;75 tot 80 jaar;2042;30637
612;Totaal over alle leeftijden ;75 tot 80 jaar;2043;30523
613;Totaal over alle leeftijden ;75 tot 80 jaar;2044;30357
614;Totaal over alle leeftijden ;75 tot 80 jaar;2045;30278
615;Totaal over alle leeftijden ;75 tot 80 jaar;2046;30094
616;Totaal over alle leeftijden ;75 tot 80 jaar;2047;29754
617;Totaal over alle leeftijden ;75 tot 80 jaar;2048;29254
618;Totaal over alle leeftijden ;75 tot 80 jaar;2049;28570
619;Totaal over alle leeftijden ;75 tot 80 jaar;2050;27645
620;Totaal over alle leeftijden ;75 tot 80 jaar;2051;26733
621;Totaal over alle leeftijden ;75 tot 80 jaar;2052;26001
622;Totaal over alle leeftijden ;75 tot 80 jaar;2053;25439
623;Totaal over alle leeftijden ;75 tot 80 jaar;2054;25167
624;Totaal over alle leeftijden ;75 tot 80 jaar;2055;25003
625;Totaal over alle leeftijden ;75 tot 80 jaar;2056;25052
626;Totaal over alle leeftijden ;75 tot 80 jaar;2057;25089
627;Totaal over alle leeftijden ;75 tot 80 jaar;2058;25088
628;Totaal over alle leeftijden ;75 tot 80 jaar;2059;25060
629;Totaal over alle leeftijden ;75 tot 80 jaar;2060;25127
630;Totaal over alle leeftijden ;80 tot 85 jaar;2016;12258
631;Totaal over alle leeftijden ;80 tot 85 jaar;2017;12357
632;Totaal over alle leeftijden ;80 tot 85 jaar;2018;12269
633;Totaal over alle leeftijden ;80 tot 85 jaar;2019;12526
634;Totaal over alle leeftijden ;80 tot 85 jaar;2020;12675
635;Totaal over alle leeftijden ;80 tot 85 jaar;2021;12976
636;Totaal over alle leeftijden ;80 tot 85 jaar;2022;13144
637;Totaal over alle leeftijden ;80 tot 85 jaar;2023;13557
638;Totaal over alle leeftijden ;80 tot 85 jaar;2024;13917
639;Totaal over alle leeftijden ;80 tot 85 jaar;2025;14379
640;Totaal over alle leeftijden ;80 tot 85 jaar;2026;14633
641;Totaal over alle leeftijden ;80 tot 85 jaar;2027;15710
642;Totaal over alle leeftijden ;80 tot 85 jaar;2028;16594
643;Totaal over alle leeftijden ;80 tot 85 jaar;2029;17241
644;Totaal over alle leeftijden ;80 tot 85 jaar;2030;17736
645;Totaal over alle leeftijden ;80 tot 85 jaar;2031;18312
646;Totaal over alle leeftijden ;80 tot 85 jaar;2032;18241
647;Totaal over alle leeftijden ;80 tot 85 jaar;2033;18349
648;Totaal over alle leeftijden ;80 tot 85 jaar;2034;18600
649;Totaal over alle leeftijden ;80 tot 85 jaar;2035;18949
650;Totaal over alle leeftijden ;80 tot 85 jaar;2036;19337
651;Totaal over alle leeftijden ;80 tot 85 jaar;2037;19789
652;Totaal over alle leeftijden ;80 tot 85 jaar;2038;20174
653;Totaal over alle leeftijden ;80 tot 85 jaar;2039;20571
654;Totaal over alle leeftijden ;80 tot 85 jaar;2040;20976
655;Totaal over alle leeftijden ;80 tot 85 jaar;2041;21334
656;Totaal over alle leeftijden ;80 tot 85 jaar;2042;21716
657;Totaal over alle leeftijden ;80 tot 85 jaar;2043;22014
658;Totaal over alle leeftijden ;80 tot 85 jaar;2044;22278
659;Totaal over alle leeftijden ;80 tot 85 jaar;2045;22479
660;Totaal over alle leeftijden ;80 tot 85 jaar;2046;22583
661;Totaal over alle leeftijden ;80 tot 85 jaar;2047;22526
662;Totaal over alle leeftijden ;80 tot 85 jaar;2048;22418
663;Totaal over alle leeftijden ;80 tot 85 jaar;2049;22279
664;Totaal over alle leeftijden ;80 tot 85 jaar;2050;22179
665;Totaal over alle leeftijden ;80 tot 85 jaar;2051;22020
666;Totaal over alle leeftijden ;80 tot 85 jaar;2052;21749
667;Totaal over alle leeftijden ;80 tot 85 jaar;2053;21362
668;Totaal over alle leeftijden ;80 tot 85 jaar;2054;20784
669;Totaal over alle leeftijden ;80 tot 85 jaar;2055;20049
670;Totaal over alle leeftijden ;80 tot 85 jaar;2056;19331
671;Totaal over alle leeftijden ;80 tot 85 jaar;2057;18740
672;Totaal over alle leeftijden ;80 tot 85 jaar;2058;18287
673;Totaal over alle leeftijden ;80 tot 85 jaar;2059;18064
674;Totaal over alle leeftijden ;80 tot 85 jaar;2060;17935
675;Totaal over alle leeftijden ;85 tot 90 jaar;2016;7449
676;Totaal over alle leeftijden ;85 tot 90 jaar;2017;7442
677;Totaal over alle leeftijden ;85 tot 90 jaar;2018;7563
678;Totaal over alle leeftijden ;85 tot 90 jaar;2019;7553
679;Totaal over alle leeftijden ;85 tot 90 jaar;2020;7638
680;Totaal over alle leeftijden ;85 tot 90 jaar;2021;7660
681;Totaal over alle leeftijden ;85 tot 90 jaar;2022;7778
682;Totaal over alle leeftijden ;85 tot 90 jaar;2023;7810
683;Totaal over alle leeftijden ;85 tot 90 jaar;2024;8028
684;Totaal over alle leeftijden ;85 tot 90 jaar;2025;8197
685;Totaal over alle leeftijden ;85 tot 90 jaar;2026;8452
686;Totaal over alle leeftijden ;85 tot 90 jaar;2027;8615
687;Totaal over alle leeftijden ;85 tot 90 jaar;2028;8915
688;Totaal over alle leeftijden ;85 tot 90 jaar;2029;9230
689;Totaal over alle leeftijden ;85 tot 90 jaar;2030;9609
690;Totaal over alle leeftijden ;85 tot 90 jaar;2031;9853
691;Totaal over alle leeftijden ;85 tot 90 jaar;2032;10718
692;Totaal over alle leeftijden ;85 tot 90 jaar;2033;11432
693;Totaal over alle leeftijden ;85 tot 90 jaar;2034;11920
694;Totaal over alle leeftijden ;85 tot 90 jaar;2035;12281
695;Totaal over alle leeftijden ;85 tot 90 jaar;2036;12653
696;Totaal over alle leeftijden ;85 tot 90 jaar;2037;12607
697;Totaal over alle leeftijden ;85 tot 90 jaar;2038;12708
698;Totaal over alle leeftijden ;85 tot 90 jaar;2039;12909
699;Totaal over alle leeftijden ;85 tot 90 jaar;2040;13181
700;Totaal over alle leeftijden ;85 tot 90 jaar;2041;13483
701;Totaal over alle leeftijden ;85 tot 90 jaar;2042;13841
702;Totaal over alle leeftijden ;85 tot 90 jaar;2043;14153
703;Totaal over alle leeftijden ;85 tot 90 jaar;2044;14484
704;Totaal over alle leeftijden ;85 tot 90 jaar;2045;14826
705;Totaal over alle leeftijden ;85 tot 90 jaar;2046;15120
706;Totaal over alle leeftijden ;85 tot 90 jaar;2047;15438
707;Totaal over alle leeftijden ;85 tot 90 jaar;2048;15704
708;Totaal over alle leeftijden ;85 tot 90 jaar;2049;15948
709;Totaal over alle leeftijden ;85 tot 90 jaar;2050;16147
710;Totaal over alle leeftijden ;85 tot 90 jaar;2051;16257
711;Totaal over alle leeftijden ;85 tot 90 jaar;2052;16250
712;Totaal over alle leeftijden ;85 tot 90 jaar;2053;16202
713;Totaal over alle leeftijden ;85 tot 90 jaar;2054;16123
714;Totaal over alle leeftijden ;85 tot 90 jaar;2055;16096
715;Totaal over alle leeftijden ;85 tot 90 jaar;2056;16022
716;Totaal over alle leeftijden ;85 tot 90 jaar;2057;15854
717;Totaal over alle leeftijden ;85 tot 90 jaar;2058;15587
718;Totaal over alle leeftijden ;85 tot 90 jaar;2059;15154
719;Totaal over alle leeftijden ;85 tot 90 jaar;2060;14598
720;Totaal over alle leeftijden ;90 tot 95 jaar;2016;2951
721;Totaal over alle leeftijden ;90 tot 95 jaar;2017;2942
722;Totaal over alle leeftijden ;90 tot 95 jaar;2018;2897
723;Totaal over alle leeftijden ;90 tot 95 jaar;2019;2906
724;Totaal over alle leeftijden ;90 tot 95 jaar;2020;2923
725;Totaal over alle leeftijden ;90 tot 95 jaar;2021;3026
726;Totaal over alle leeftijden ;90 tot 95 jaar;2022;3059
727;Totaal over alle leeftijden ;90 tot 95 jaar;2023;3131
728;Totaal over alle leeftijden ;90 tot 95 jaar;2024;3155
729;Totaal over alle leeftijden ;90 tot 95 jaar;2025;3214
730;Totaal over alle leeftijden ;90 tot 95 jaar;2026;3249
731;Totaal over alle leeftijden ;90 tot 95 jaar;2027;3324
732;Totaal over alle leeftijden ;90 tot 95 jaar;2028;3372
733;Totaal over alle leeftijden ;90 tot 95 jaar;2029;3498
734;Totaal over alle leeftijden ;90 tot 95 jaar;2030;3618
735;Totaal over alle leeftijden ;90 tot 95 jaar;2031;3765
736;Totaal over alle leeftijden ;90 tot 95 jaar;2032;3875
737;Totaal over alle leeftijden ;90 tot 95 jaar;2033;4040
738;Totaal over alle leeftijden ;90 tot 95 jaar;2034;4233
739;Totaal over alle leeftijden ;90 tot 95 jaar;2035;4460
740;Totaal over alle leeftijden ;90 tot 95 jaar;2036;4605
741;Totaal over alle leeftijden ;90 tot 95 jaar;2037;5122
742;Totaal over alle leeftijden ;90 tot 95 jaar;2038;5532
743;Totaal over alle leeftijden ;90 tot 95 jaar;2039;5802
744;Totaal over alle leeftijden ;90 tot 95 jaar;2040;5999
745;Totaal over alle leeftijden ;90 tot 95 jaar;2041;6188
746;Totaal over alle leeftijden ;90 tot 95 jaar;2042;6214
747;Totaal over alle leeftijden ;90 tot 95 jaar;2043;6321
748;Totaal over alle leeftijden ;90 tot 95 jaar;2044;6469
749;Totaal over alle leeftijden ;90 tot 95 jaar;2045;6648
750;Totaal over alle leeftijden ;90 tot 95 jaar;2046;6847
751;Totaal over alle leeftijden ;90 tot 95 jaar;2047;7066
752;Totaal over alle leeftijden ;90 tot 95 jaar;2048;7275
753;Totaal over alle leeftijden ;90 tot 95 jaar;2049;7495
754;Totaal over alle leeftijden ;90 tot 95 jaar;2050;7727
755;Totaal over alle leeftijden ;90 tot 95 jaar;2051;7940
756;Totaal over alle leeftijden ;90 tot 95 jaar;2052;8169
757;Totaal over alle leeftijden ;90 tot 95 jaar;2053;8375
758;Totaal over alle leeftijden ;90 tot 95 jaar;2054;8564
759;Totaal over alle leeftijden ;90 tot 95 jaar;2055;8738
760;Totaal over alle leeftijden ;90 tot 95 jaar;2056;8848
761;Totaal over alle leeftijden ;90 tot 95 jaar;2057;8901
762;Totaal over alle leeftijden ;90 tot 95 jaar;2058;8924
763;Totaal over alle leeftijden ;90 tot 95 jaar;2059;8944
764;Totaal over alle leeftijden ;90 tot 95 jaar;2060;8998
