ID;CPA2008;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
8485;6920A2 Financiële advisering door..;2003;;;
8486;6920A2 Financiële advisering door..;2004 1e kwartaal;;;
8487;6920A2 Financiële advisering door..;2004 2e kwartaal;;;
8488;6920A2 Financiële advisering door..;2004 3e kwartaal;;;
8489;6920A2 Financiële advisering door..;2004 4e kwartaal;;;
8490;6920A2 Financiële advisering door..;2004;;;
8491;6920A2 Financiële advisering door..;2005 1e kwartaal;;;
8492;6920A2 Financiële advisering door..;2005 2e kwartaal;;;
8493;6920A2 Financiële advisering door..;2005 3e kwartaal;;;
8494;6920A2 Financiële advisering door..;2005 4e kwartaal;;;
8495;6920A2 Financiële advisering door..;2005;;;
8496;6920A2 Financiële advisering door..;2006 1e kwartaal;99.0;;
8497;6920A2 Financiële advisering door..;2006 2e kwartaal;99.8;0.8;
8498;6920A2 Financiële advisering door..;2006 3e kwartaal;101.0;1.2;
8499;6920A2 Financiële advisering door..;2006 4e kwartaal;101.3;0.2;
8500;6920A2 Financiële advisering door..;2006;100.3;;
8501;6920A2 Financiële advisering door..;2007 1e kwartaal;101.3;0.0;2.3
8502;6920A2 Financiële advisering door..;2007 2e kwartaal;105.0;3.6;5.2
8503;6920A2 Financiële advisering door..;2007 3e kwartaal;107.8;2.7;6.7
8504;6920A2 Financiële advisering door..;2007 4e kwartaal;103.6;-3.9;2.3
8505;6920A2 Financiële advisering door..;2007;104.4;;4.1
8506;6920A2 Financiële advisering door..;2008 1e kwartaal;103.7;0.1;2.4
8507;6920A2 Financiële advisering door..;2008 2e kwartaal;102.9;-0.7;-2.0
8508;6920A2 Financiële advisering door..;2008 3e kwartaal;105.0;2.0;-2.6
8509;6920A2 Financiële advisering door..;2008 4e kwartaal;105.4;0.3;1.7
8510;6920A2 Financiële advisering door..;2008;104.2;;-0.2
8511;6920A2 Financiële advisering door..;2009 1e kwartaal;103.9;-1.4;0.2
8512;6920A2 Financiële advisering door..;2009 2e kwartaal;106.4;2.4;3.3
8513;6920A2 Financiële advisering door..;2009 3e kwartaal;102.7;-3.4;-2.2
8514;6920A2 Financiële advisering door..;2009 4e kwartaal;103.0;0.3;-2.2
8515;6920A2 Financiële advisering door..;2009;104.0;;-0.2
8516;6920A2 Financiële advisering door..;2010 1e kwartaal;103.2;0.2;-0.7
8517;6920A2 Financiële advisering door..;2010 2e kwartaal;101.9;-1.3;-4.2
8518;6920A2 Financiële advisering door..;2010 3e kwartaal;101.5;-0.4;-1.2
8519;6920A2 Financiële advisering door..;2010 4e kwartaal;105.6;4.1;2.5
8520;6920A2 Financiële advisering door..;2010;103.0;;-0.9
8521;6920A2 Financiële advisering door..;2011 1e kwartaal;105.5;-0.1;2.2
8522;6920A2 Financiële advisering door..;2011 2e kwartaal;102.5;-2.8;0.6
8523;6920A2 Financiële advisering door..;2011 3e kwartaal;103.2;0.6;1.7
8524;6920A2 Financiële advisering door..;2011 4e kwartaal;101.1;-2.0;-4.2
8525;6920A2 Financiële advisering door..;2011;103.1;;0.0
8526;6920A2 Financiële advisering door..;2012 1e kwartaal;103.9;2.8;-1.5
8527;6920A2 Financiële advisering door..;2012 2e kwartaal;102.1;-1.7;-0.4
8528;6920A2 Financiële advisering door..;2012 3e kwartaal;101.2;-1.0;-2.0
8529;6920A2 Financiële advisering door..;2012 4e kwartaal;101.5;0.3;0.4
8530;6920A2 Financiële advisering door..;2012;102.2;;-0.9
8531;6920A2 Financiële advisering door..;2013 1e kwartaal;103.3;1.8;-0.6
8532;6920A2 Financiële advisering door..;2013 2e kwartaal;101.7;-1.6;-0.5
8533;6920A2 Financiële advisering door..;2013 3e kwartaal;99.5;-2.1;-1.6
8534;6920A2 Financiële advisering door..;2013 4e kwartaal;100.5;1.0;-1.0
8535;6920A2 Financiële advisering door..;2013;101.2;;-0.9
8536;6920A2 Financiële advisering door..;2014 1e kwartaal;102.8;2.3;-0.5
8537;6920A2 Financiële advisering door..;2014 2e kwartaal;100.5;-2.3;-1.2
8538;6920A2 Financiële advisering door..;2014 3e kwartaal;100.5;0.1;1.0
8539;6920A2 Financiële advisering door..;2014 4e kwartaal;101.2;0.7;0.7
8540;6920A2 Financiële advisering door..;2014;101.2;;0.0
8541;6920A2 Financiële advisering door..;2015 1e kwartaal;101.0;-0.2;-1.8
8542;6920A2 Financiële advisering door..;2015 2e kwartaal;98.6;-2.4;-1.8
8543;6920A2 Financiële advisering door..;2015 3e kwartaal;98.5;-0.1;-2.0
8544;6920A2 Financiële advisering door..;2015 4e kwartaal;101.8;3.3;0.6
8545;6920A2 Financiële advisering door..;2015;100.0;;-1.2
8546;6920A2 Financiële advisering door..;2016 1e kwartaal;103.8;1.9;2.8
8547;6920A2 Financiële advisering door..;2016 2e kwartaal;103.5;-0.3;4.9
8548;6920A2 Financiële advisering door..;2016 3e kwartaal;99.8;-3.5;1.3
8549;6920A2 Financiële advisering door..;2016 4e kwartaal;101.5;1.7;-0.3
8550;6920A2 Financiële advisering door..;2016;102.2;;2.2
8551;6920A2 Financiële advisering door..;2017 1e kwartaal;100.7;-0.8;-3.0
8552;6920A2 Financiële advisering door..;2017 2e kwartaal;100.9;0.1;-2.5
8553;6920A2 Financiële advisering door..;2017 3e kwartaal;100.7;-0.1;0.9
8554;6920A2 Financiële advisering door..;2017 4e kwartaal;101.5;0.7;0.0
8555;6920A2 Financiële advisering door..;2017;101.0;;-1.2
8556;6920A2 Financiële advisering door..;2018 1e kwartaal;103.1;1.5;2.3
8557;6920A2 Financiële advisering door..;2018 2e kwartaal;102.1;-0.9;1.2
8558;6920A2 Financiële advisering door..;2018 3e kwartaal;101.5;-0.6;0.7
8559;6920A2 Financiële advisering door..;2018 4e kwartaal;102.7;1.2;1.2
8560;6920A2 Financiële advisering door..;2018;102.3;;1.4
8561;6920A2 Financiële advisering door..;2019 1e kwartaal;105.5;2.7;2.3
8562;6920A2 Financiële advisering door..;2019 2e kwartaal;102.7;-2.6;0.6
8563;6920A2 Financiële advisering door..;2019 3e kwartaal;102.4;-0.3;0.9
8564;6920A2 Financiële advisering door..;2019 4e kwartaal;104.8;2.3;2.1
8565;6920A2 Financiële advisering door..;2019;103.8;;1.5
8566;6920A2 Financiële advisering door..;2020 1e kwartaal;107.1;2.2;1.6
8567;6920A2 Financiële advisering door..;2020 2e kwartaal;104.3;-2.6;1.6
8568;6920A2 Financiële advisering door..;2020 3e kwartaal;104.1;-0.2;1.6
8569;6920A2 Financiële advisering door..;2020 4e kwartaal;104.2;0.1;-0.6
8570;6920A2 Financiële advisering door..;2020;104.9;;1.0
8571;6920A2 Financiële advisering door..;2021 1e kwartaal;104.2;0.1;-2.7
8572;6920A2 Financiële advisering door..;2021 2e kwartaal;106.0;1.7;1.6
8573;6920A2 Financiële advisering door..;2021 3e kwartaal;105.5;-0.4;1.4
8574;6920A2 Financiële advisering door..;2021 4e kwartaal;104.9;-0.6;0.7
8575;6920A2 Financiële advisering door..;2021;105.2;;0.2
8576;6920A2 Financiële advisering door..;2022 1e kwartaal;107.2;2.2;2.8
8577;6920A2 Financiële advisering door..;2022 2e kwartaal;108.3;1.0;2.2
8578;6920A2 Financiële advisering door..;2022 3e kwartaal;108.9;0.6;3.2
8579;6920A2 Financiële advisering door..;2022 4e kwartaal;110.1;1.0;4.9
8580;6920A2 Financiële advisering door..;2022;108.6;;3.3
8581;6920A2 Financiële advisering door..;2023 1e kwartaal;114.7;4.2;7.0
8582;6920A2 Financiële advisering door..;2023 2e kwartaal;114.5;-0.1;5.8
8583;6920A2 Financiële advisering door..;2023 3e kwartaal;114.5;0.0;5.1
8584;6920A2 Financiële advisering door..;2023 4e kwartaal;115.7;1.1;5.1
8585;6920A2 Financiële advisering door..;2023;114.8;;5.7
8586;69202 Boekhoudkundige diensten;2002 4e kwartaal;;;
8587;69202 Boekhoudkundige diensten;2003 1e kwartaal;;;
8588;69202 Boekhoudkundige diensten;2003 2e kwartaal;;;
8589;69202 Boekhoudkundige diensten;2003 3e kwartaal;;;
8590;69202 Boekhoudkundige diensten;2003 4e kwartaal;;;
8591;69202 Boekhoudkundige diensten;2003;;;
8592;69202 Boekhoudkundige diensten;2004 1e kwartaal;;;
8593;69202 Boekhoudkundige diensten;2004 2e kwartaal;;;
8594;69202 Boekhoudkundige diensten;2004 3e kwartaal;;;
8595;69202 Boekhoudkundige diensten;2004 4e kwartaal;;;
8596;69202 Boekhoudkundige diensten;2004;;;
8597;69202 Boekhoudkundige diensten;2005 1e kwartaal;;;
8598;69202 Boekhoudkundige diensten;2005 2e kwartaal;;;
8599;69202 Boekhoudkundige diensten;2005 3e kwartaal;;;
8600;69202 Boekhoudkundige diensten;2005 4e kwartaal;;;
8601;69202 Boekhoudkundige diensten;2005;;;
8602;69202 Boekhoudkundige diensten;2006 1e kwartaal;76.0;;
8603;69202 Boekhoudkundige diensten;2006 2e kwartaal;74.2;-2.4;
8604;69202 Boekhoudkundige diensten;2006 3e kwartaal;74.6;0.6;
8605;69202 Boekhoudkundige diensten;2006 4e kwartaal;76.1;2.0;
8606;69202 Boekhoudkundige diensten;2006;75.3;;
8607;69202 Boekhoudkundige diensten;2007 1e kwartaal;75.7;-0.6;-0.4
8608;69202 Boekhoudkundige diensten;2007 2e kwartaal;77.8;2.8;4.8
8609;69202 Boekhoudkundige diensten;2007 3e kwartaal;79.1;1.7;6.0
8610;69202 Boekhoudkundige diensten;2007 4e kwartaal;79.6;0.6;4.5
8611;69202 Boekhoudkundige diensten;2007;78.0;;3.7
8612;69202 Boekhoudkundige diensten;2008 1e kwartaal;81.9;2.9;8.2
8613;69202 Boekhoudkundige diensten;2008 2e kwartaal;81.7;-0.2;5.0
8614;69202 Boekhoudkundige diensten;2008 3e kwartaal;82.4;0.9;4.2
8615;69202 Boekhoudkundige diensten;2008 4e kwartaal;82.5;0.1;3.7
8616;69202 Boekhoudkundige diensten;2008;82.1;;5.2
8617;69202 Boekhoudkundige diensten;2009 1e kwartaal;86.3;4.6;5.4
8618;69202 Boekhoudkundige diensten;2009 2e kwartaal;86.5;0.3;6.0
8619;69202 Boekhoudkundige diensten;2009 3e kwartaal;87.0;0.5;5.5
8620;69202 Boekhoudkundige diensten;2009 4e kwartaal;86.9;0.0;5.3
8621;69202 Boekhoudkundige diensten;2009;86.7;;5.6
8622;69202 Boekhoudkundige diensten;2010 1e kwartaal;88.4;1.7;2.5
8623;69202 Boekhoudkundige diensten;2010 2e kwartaal;89.1;0.8;3.0
8624;69202 Boekhoudkundige diensten;2010 3e kwartaal;88.5;-0.7;1.8
8625;69202 Boekhoudkundige diensten;2010 4e kwartaal;89.5;1.1;2.9
8626;69202 Boekhoudkundige diensten;2010;88.9;;2.5
8627;69202 Boekhoudkundige diensten;2011 1e kwartaal;92.7;3.6;4.8
8628;69202 Boekhoudkundige diensten;2011 2e kwartaal;93.8;1.2;5.3
8629;69202 Boekhoudkundige diensten;2011 3e kwartaal;94.0;0.2;6.2
8630;69202 Boekhoudkundige diensten;2011 4e kwartaal;92.4;-1.6;3.3
8631;69202 Boekhoudkundige diensten;2011;93.2;;4.9
8632;69202 Boekhoudkundige diensten;2012 1e kwartaal;93.0;0.6;0.3
8633;69202 Boekhoudkundige diensten;2012 2e kwartaal;94.7;1.9;1.0
8634;69202 Boekhoudkundige diensten;2012 3e kwartaal;94.6;-0.1;0.6
8635;69202 Boekhoudkundige diensten;2012 4e kwartaal;94.9;0.3;2.7
8636;69202 Boekhoudkundige diensten;2012;94.3;;1.1
8637;69202 Boekhoudkundige diensten;2013 1e kwartaal;95.6;0.7;2.8
8638;69202 Boekhoudkundige diensten;2013 2e kwartaal;94.9;-0.7;0.1
8639;69202 Boekhoudkundige diensten;2013 3e kwartaal;95.2;0.4;0.6
8640;69202 Boekhoudkundige diensten;2013 4e kwartaal;96.1;1.0;1.3
8641;69202 Boekhoudkundige diensten;2013;95.4;;1.2
8642;69202 Boekhoudkundige diensten;2014 1e kwartaal;96.0;-0.1;0.4
8643;69202 Boekhoudkundige diensten;2014 2e kwartaal;95.9;-0.1;1.1
8644;69202 Boekhoudkundige diensten;2014 3e kwartaal;97.0;1.1;1.9
8645;69202 Boekhoudkundige diensten;2014 4e kwartaal;98.2;1.3;2.1
8646;69202 Boekhoudkundige diensten;2014;96.8;;1.4
8647;69202 Boekhoudkundige diensten;2015 1e kwartaal;99.5;1.3;3.7
8648;69202 Boekhoudkundige diensten;2015 2e kwartaal;101.1;1.6;5.4
8649;69202 Boekhoudkundige diensten;2015 3e kwartaal;100.0;-1.1;3.1
8650;69202 Boekhoudkundige diensten;2015 4e kwartaal;99.4;-0.5;1.3
8651;69202 Boekhoudkundige diensten;2015;100.0;;3.3
8652;69202 Boekhoudkundige diensten;2016 1e kwartaal;102.3;2.8;2.8
8653;69202 Boekhoudkundige diensten;2016 2e kwartaal;102.5;0.2;1.4
8654;69202 Boekhoudkundige diensten;2016 3e kwartaal;101.2;-1.2;1.3
8655;69202 Boekhoudkundige diensten;2016 4e kwartaal;101.3;0.1;1.9
8656;69202 Boekhoudkundige diensten;2016;101.8;;1.8
8657;69202 Boekhoudkundige diensten;2017 1e kwartaal;102.6;1.3;0.4
8658;69202 Boekhoudkundige diensten;2017 2e kwartaal;102.7;0.1;0.2
8659;69202 Boekhoudkundige diensten;2017 3e kwartaal;102.3;-0.4;1.0
8660;69202 Boekhoudkundige diensten;2017 4e kwartaal;102.3;0.0;1.0
8661;69202 Boekhoudkundige diensten;2017;102.5;;0.6
8662;69202 Boekhoudkundige diensten;2018 1e kwartaal;104.8;2.4;2.1
8663;69202 Boekhoudkundige diensten;2018 2e kwartaal;105.9;1.1;3.1
8664;69202 Boekhoudkundige diensten;2018 3e kwartaal;105.6;-0.3;3.2
8665;69202 Boekhoudkundige diensten;2018 4e kwartaal;105.9;0.3;3.5
8666;69202 Boekhoudkundige diensten;2018;105.5;;3.0
8667;69202 Boekhoudkundige diensten;2019 1e kwartaal;109.3;3.2;4.3
8668;69202 Boekhoudkundige diensten;2019 2e kwartaal;109.2;-0.1;3.0
8669;69202 Boekhoudkundige diensten;2019 3e kwartaal;108.9;-0.2;3.2
8670;69202 Boekhoudkundige diensten;2019 4e kwartaal;109.4;0.4;3.3
8671;69202 Boekhoudkundige diensten;2019;109.2;;3.5
8672;69202 Boekhoudkundige diensten;2020 1e kwartaal;111.7;2.1;2.2
8673;69202 Boekhoudkundige diensten;2020 2e kwartaal;112.1;0.3;2.7
8674;69202 Boekhoudkundige diensten;2020 3e kwartaal;111.4;-0.6;2.3
8675;69202 Boekhoudkundige diensten;2020 4e kwartaal;111.2;-0.2;1.6
8676;69202 Boekhoudkundige diensten;2020;111.6;;2.2
8677;69202 Boekhoudkundige diensten;2021 1e kwartaal;113.8;2.4;1.9
8678;69202 Boekhoudkundige diensten;2021 2e kwartaal;113.2;-0.5;1.0
8679;69202 Boekhoudkundige diensten;2021 3e kwartaal;113.4;0.2;1.8
8680;69202 Boekhoudkundige diensten;2021 4e kwartaal;113.8;0.3;2.4
8681;69202 Boekhoudkundige diensten;2021;113.6;;1.8
8682;69202 Boekhoudkundige diensten;2022 1e kwartaal;117.2;3.0;2.9
8683;69202 Boekhoudkundige diensten;2022 2e kwartaal;117.6;0.4;3.8
8684;69202 Boekhoudkundige diensten;2022 3e kwartaal;118.1;0.4;4.1
8685;69202 Boekhoudkundige diensten;2022 4e kwartaal;119.7;1.4;5.2
8686;69202 Boekhoudkundige diensten;2022;118.2;;4.0
8687;69202 Boekhoudkundige diensten;2023 1e kwartaal;126.7;5.8;8.1
8688;69202 Boekhoudkundige diensten;2023 2e kwartaal;126.5;-0.1;7.6
8689;69202 Boekhoudkundige diensten;2023 3e kwartaal;126.6;0.1;7.2
8690;69202 Boekhoudkundige diensten;2023 4e kwartaal;127.2;0.5;6.3
8691;69202 Boekhoudkundige diensten;2023;126.8;;7.3
8692;69202A Financiële administratie;2002 4e kwartaal;;;
8693;69202A Financiële administratie;2003 1e kwartaal;;;
8694;69202A Financiële administratie;2003 2e kwartaal;;;
8695;69202A Financiële administratie;2003 3e kwartaal;;;
8696;69202A Financiële administratie;2003 4e kwartaal;;;
8697;69202A Financiële administratie;2003;;;
8698;69202A Financiële administratie;2004 1e kwartaal;;;
8699;69202A Financiële administratie;2004 2e kwartaal;;;
8700;69202A Financiële administratie;2004 3e kwartaal;;;
8701;69202A Financiële administratie;2004 4e kwartaal;;;
8702;69202A Financiële administratie;2004;;;
8703;69202A Financiële administratie;2005 1e kwartaal;;;
8704;69202A Financiële administratie;2005 2e kwartaal;;;
8705;69202A Financiële administratie;2005 3e kwartaal;;;
8706;69202A Financiële administratie;2005 4e kwartaal;;;
8707;69202A Financiële administratie;2005;;;
8708;69202A Financiële administratie;2006 1e kwartaal;80.2;;
8709;69202A Financiële administratie;2006 2e kwartaal;78.0;-2.8;
8710;69202A Financiële administratie;2006 3e kwartaal;79.1;1.4;
8711;69202A Financiële administratie;2006 4e kwartaal;81.0;2.5;
8712;69202A Financiële administratie;2006;79.6;;
8713;69202A Financiële administratie;2007 1e kwartaal;80.0;-1.3;-0.3
8714;69202A Financiële administratie;2007 2e kwartaal;82.8;3.4;6.1
8715;69202A Financiële administratie;2007 3e kwartaal;82.7;0.0;4.6
8716;69202A Financiële administratie;2007 4e kwartaal;83.4;0.8;2.9
8717;69202A Financiële administratie;2007;82.2;;3.3
8718;69202A Financiële administratie;2008 1e kwartaal;84.8;1.7;6.0
8719;69202A Financiële administratie;2008 2e kwartaal;84.3;-0.6;1.9
8720;69202A Financiële administratie;2008 3e kwartaal;84.9;0.7;2.7
8721;69202A Financiële administratie;2008 4e kwartaal;84.4;-0.7;1.2
8722;69202A Financiële administratie;2008;84.6;;2.9
8723;69202A Financiële administratie;2009 1e kwartaal;88.7;5.1;4.6
8724;69202A Financiële administratie;2009 2e kwartaal;87.8;-1.0;4.2
8725;69202A Financiële administratie;2009 3e kwartaal;88.5;0.7;4.2
8726;69202A Financiële administratie;2009 4e kwartaal;88.8;0.3;5.2
8727;69202A Financiële administratie;2009;88.4;;4.5
8728;69202A Financiële administratie;2010 1e kwartaal;90.5;2.0;2.0
8729;69202A Financiële administratie;2010 2e kwartaal;90.7;0.2;3.2
8730;69202A Financiële administratie;2010 3e kwartaal;90.1;-0.6;1.8
8731;69202A Financiële administratie;2010 4e kwartaal;91.5;1.6;3.1
8732;69202A Financiële administratie;2010;90.7;;2.5
8733;69202A Financiële administratie;2011 1e kwartaal;93.7;2.4;3.5
8734;69202A Financiële administratie;2011 2e kwartaal;94.9;1.3;4.7
8735;69202A Financiële administratie;2011 3e kwartaal;95.0;0.1;5.4
8736;69202A Financiële administratie;2011 4e kwartaal;94.0;-1.0;2.7
8737;69202A Financiële administratie;2011;94.4;;4.1
8738;69202A Financiële administratie;2012 1e kwartaal;94.6;0.6;1.0
8739;69202A Financiële administratie;2012 2e kwartaal;96.3;1.8;1.5
8740;69202A Financiële administratie;2012 3e kwartaal;96.0;-0.3;1.1
8741;69202A Financiële administratie;2012 4e kwartaal;96.2;0.2;2.3
8742;69202A Financiële administratie;2012;95.8;;1.5
8743;69202A Financiële administratie;2013 1e kwartaal;97.1;0.9;2.6
8744;69202A Financiële administratie;2013 2e kwartaal;96.3;-0.8;0.0
8745;69202A Financiële administratie;2013 3e kwartaal;96.8;0.5;0.8
8746;69202A Financiële administratie;2013 4e kwartaal;97.7;0.9;1.5
8747;69202A Financiële administratie;2013;96.9;;1.2
8748;69202A Financiële administratie;2014 1e kwartaal;97.5;-0.2;0.4
8749;69202A Financiële administratie;2014 2e kwartaal;97.3;-0.2;1.0
8750;69202A Financiële administratie;2014 3e kwartaal;98.7;1.4;2.0
8751;69202A Financiële administratie;2014 4e kwartaal;99.9;1.3;2.3
8752;69202A Financiële administratie;2014;98.3;;1.4
8753;69202A Financiële administratie;2015 1e kwartaal;100.8;0.9;3.4
8754;69202A Financiële administratie;2015 2e kwartaal;100.2;-0.6;3.0
8755;69202A Financiële administratie;2015 3e kwartaal;99.0;-1.3;0.3
8756;69202A Financiële administratie;2015 4e kwartaal;100.0;1.0;0.1
8757;69202A Financiële administratie;2015;100.0;;1.7
8758;69202A Financiële administratie;2016 1e kwartaal;102.8;2.8;2.0
8759;69202A Financiële administratie;2016 2e kwartaal;103.5;0.7;3.3
8760;69202A Financiële administratie;2016 3e kwartaal;102.1;-1.4;3.1
8761;69202A Financiële administratie;2016 4e kwartaal;101.9;-0.1;1.9
8762;69202A Financiële administratie;2016;102.6;;2.6
8763;69202A Financiële administratie;2017 1e kwartaal;103.6;1.7;0.8
8764;69202A Financiële administratie;2017 2e kwartaal;103.6;0.0;0.1
8765;69202A Financiële administratie;2017 3e kwartaal;103.3;-0.3;1.2
8766;69202A Financiële administratie;2017 4e kwartaal;103.3;0.1;1.3
8767;69202A Financiële administratie;2017;103.4;;0.8
8768;69202A Financiële administratie;2018 1e kwartaal;106.4;3.0;2.7
8769;69202A Financiële administratie;2018 2e kwartaal;108.0;1.6;4.3
8770;69202A Financiële administratie;2018 3e kwartaal;107.0;-1.0;3.6
8771;69202A Financiële administratie;2018 4e kwartaal;107.6;0.6;4.2
8772;69202A Financiële administratie;2018;107.3;;3.7
8773;69202A Financiële administratie;2019 1e kwartaal;111.1;3.3;4.5
8774;69202A Financiële administratie;2019 2e kwartaal;111.1;0.0;2.9
8775;69202A Financiële administratie;2019 3e kwartaal;110.8;-0.3;3.5
8776;69202A Financiële administratie;2019 4e kwartaal;111.3;0.5;3.4
8777;69202A Financiële administratie;2019;111.1;;3.6
8778;69202A Financiële administratie;2020 1e kwartaal;114.2;2.6;2.7
8779;69202A Financiële administratie;2020 2e kwartaal;114.2;0.0;2.7
8780;69202A Financiële administratie;2020 3e kwartaal;113.8;-0.3;2.7
8781;69202A Financiële administratie;2020 4e kwartaal;113.5;-0.3;2.0
8782;69202A Financiële administratie;2020;113.9;;2.5
8783;69202A Financiële administratie;2021 1e kwartaal;115.6;1.9;1.3
8784;69202A Financiële administratie;2021 2e kwartaal;115.0;-0.5;0.8
8785;69202A Financiële administratie;2021 3e kwartaal;115.3;0.3;1.3
8786;69202A Financiële administratie;2021 4e kwartaal;115.6;0.3;1.9
8787;69202A Financiële administratie;2021;115.4;;1.3
8788;69202A Financiële administratie;2022 1e kwartaal;119.3;3.2;3.1
8789;69202A Financiële administratie;2022 2e kwartaal;119.7;0.3;4.0
8790;69202A Financiële administratie;2022 3e kwartaal;120.7;0.8;4.6
8791;69202A Financiële administratie;2022 4e kwartaal;122.6;1.6;6.1
8792;69202A Financiële administratie;2022;120.6;;4.5
8793;69202A Financiële administratie;2023 1e kwartaal;130.4;6.3;9.3
8794;69202A Financiële administratie;2023 2e kwartaal;129.8;-0.5;8.4
8795;69202A Financiële administratie;2023 3e kwartaal;129.9;0.1;7.6
8796;69202A Financiële administratie;2023 4e kwartaal;130.9;0.8;6.8
8797;69202A Financiële administratie;2023;130.2;;8.0
8798;692029 Andere boekhoudkundige diensten;2002 4e kwartaal;;;
8799;692029 Andere boekhoudkundige diensten;2003 1e kwartaal;;;
8800;692029 Andere boekhoudkundige diensten;2003 2e kwartaal;;;
8801;692029 Andere boekhoudkundige diensten;2003 3e kwartaal;;;
8802;692029 Andere boekhoudkundige diensten;2003 4e kwartaal;;;
8803;692029 Andere boekhoudkundige diensten;2003;;;
8804;692029 Andere boekhoudkundige diensten;2004 1e kwartaal;;;
8805;692029 Andere boekhoudkundige diensten;2004 2e kwartaal;;;
8806;692029 Andere boekhoudkundige diensten;2004 3e kwartaal;;;
8807;692029 Andere boekhoudkundige diensten;2004 4e kwartaal;;;
8808;692029 Andere boekhoudkundige diensten;2004;;;
8809;692029 Andere boekhoudkundige diensten;2005 1e kwartaal;;;
8810;692029 Andere boekhoudkundige diensten;2005 2e kwartaal;;;
8811;692029 Andere boekhoudkundige diensten;2005 3e kwartaal;;;
8812;692029 Andere boekhoudkundige diensten;2005 4e kwartaal;;;
8813;692029 Andere boekhoudkundige diensten;2005;;;
8814;692029 Andere boekhoudkundige diensten;2006 1e kwartaal;65.5;;
8815;692029 Andere boekhoudkundige diensten;2006 2e kwartaal;64.7;-1.2;
8816;692029 Andere boekhoudkundige diensten;2006 3e kwartaal;63.6;-1.7;
8817;692029 Andere boekhoudkundige diensten;2006 4e kwartaal;64.1;0.7;
8818;692029 Andere boekhoudkundige diensten;2006;64.5;;
8819;692029 Andere boekhoudkundige diensten;2007 1e kwartaal;65.0;1.4;-0.8
8820;692029 Andere boekhoudkundige diensten;2007 2e kwartaal;65.5;0.9;1.2
8821;692029 Andere boekhoudkundige diensten;2007 3e kwartaal;69.9;6.7;9.9
8822;692029 Andere boekhoudkundige diensten;2007 4e kwartaal;70.0;0.1;9.3
8823;692029 Andere boekhoudkundige diensten;2007;67.6;;4.9
8824;692029 Andere boekhoudkundige diensten;2008 1e kwartaal;74.5;6.3;14.6
8825;692029 Andere boekhoudkundige diensten;2008 2e kwartaal;74.9;0.6;14.3
8826;692029 Andere boekhoudkundige diensten;2008 3e kwartaal;76.0;1.4;8.6
8827;692029 Andere boekhoudkundige diensten;2008 4e kwartaal;77.7;2.3;11.0
8828;692029 Andere boekhoudkundige diensten;2008;75.8;;12.0
8829;692029 Andere boekhoudkundige diensten;2009 1e kwartaal;80.1;3.1;7.6
8830;692029 Andere boekhoudkundige diensten;2009 2e kwartaal;82.9;3.5;10.7
8831;692029 Andere boekhoudkundige diensten;2009 3e kwartaal;82.8;-0.1;9.1
8832;692029 Andere boekhoudkundige diensten;2009 4e kwartaal;82.1;-0.8;5.7
8833;692029 Andere boekhoudkundige diensten;2009;82.0;;8.2
8834;692029 Andere boekhoudkundige diensten;2010 1e kwartaal;81.4;-1.0;1.5
8835;692029 Andere boekhoudkundige diensten;2010 2e kwartaal;87.2;7.2;5.2
8836;692029 Andere boekhoudkundige diensten;2010 3e kwartaal;85.9;-1.6;3.7
8837;692029 Andere boekhoudkundige diensten;2010 4e kwartaal;83.0;-3.4;1.0
8838;692029 Andere boekhoudkundige diensten;2010;84.4;;2.9
8839;692029 Andere boekhoudkundige diensten;2011 1e kwartaal;96.5;16.3;18.6
8840;692029 Andere boekhoudkundige diensten;2011 2e kwartaal;97.4;0.9;11.7
8841;692029 Andere boekhoudkundige diensten;2011 3e kwartaal;98.5;1.1;14.7
8842;692029 Andere boekhoudkundige diensten;2011 4e kwartaal;90.8;-7.8;9.4
8843;692029 Andere boekhoudkundige diensten;2011;95.8;;13.6
8844;692029 Andere boekhoudkundige diensten;2012 1e kwartaal;90.8;0.1;-5.9
8845;692029 Andere boekhoudkundige diensten;2012 2e kwartaal;93.5;2.9;-4.0
8846;692029 Andere boekhoudkundige diensten;2012 3e kwartaal;94.9;1.5;-3.6
8847;692029 Andere boekhoudkundige diensten;2012 4e kwartaal;96.3;1.4;6.1
8848;692029 Andere boekhoudkundige diensten;2012;93.9;;-2.0
8849;692029 Andere boekhoudkundige diensten;2013 1e kwartaal;95.3;-1.0;4.9
8850;692029 Andere boekhoudkundige diensten;2013 2e kwartaal;95.1;-0.2;1.7
8851;692029 Andere boekhoudkundige diensten;2013 3e kwartaal;94.3;-0.9;-0.7
8852;692029 Andere boekhoudkundige diensten;2013 4e kwartaal;95.5;1.3;-0.8
8853;692029 Andere boekhoudkundige diensten;2013;95.1;;1.3
8854;692029 Andere boekhoudkundige diensten;2014 1e kwartaal;95.8;0.2;0.5
8855;692029 Andere boekhoudkundige diensten;2014 2e kwartaal;96.9;1.1;1.8
8856;692029 Andere boekhoudkundige diensten;2014 3e kwartaal;94.9;-2.0;0.6
8857;692029 Andere boekhoudkundige diensten;2014 4e kwartaal;96.2;1.3;0.7
8858;692029 Andere boekhoudkundige diensten;2014;95.9;;0.9
