ID;BelastingenEnWettelijkePremies;Perioden;OntvangenBelastingenEnWettPremies_1
7194;Verbruiksbelasting op alcoholvrije dra..;2016 4e kwartaal;57.0
7195;Verbruiksbelasting op alcoholvrije dra..;2016;256.0
7196;Verbruiksbelasting op alcoholvrije dra..;2017 1e kwartaal;60.0
7197;Verbruiksbelasting op alcoholvrije dra..;2017 2e kwartaal;76.0
7198;Verbruiksbelasting op alcoholvrije dra..;2017 3e kwartaal;62.0
7199;Verbruiksbelasting op alcoholvrije dra..;2017 4e kwartaal;67.0
7200;Verbruiksbelasting op alcoholvrije dra..;2017;265.0
7201;Verbruiksbelasting op alcoholvrije dra..;2018 1e kwartaal;59.0
7202;Verbruiksbelasting op alcoholvrije dra..;2018 2e kwartaal;74.0
7203;Verbruiksbelasting op alcoholvrije dra..;2018 3e kwartaal;82.0
7204;Verbruiksbelasting op alcoholvrije dra..;2018 4e kwartaal;63.0
7205;Verbruiksbelasting op alcoholvrije dra..;2018;278.0
7206;Verbruiksbelasting op alcoholvrije dra..;2019 1e kwartaal;60.0
7207;Verbruiksbelasting op alcoholvrije dra..;2019 2e kwartaal;78.0
7208;Verbruiksbelasting op alcoholvrije dra..;2019 3e kwartaal;73.0
7209;Verbruiksbelasting op alcoholvrije dra..;2019 4e kwartaal;58.0
7210;Verbruiksbelasting op alcoholvrije dra..;2019;269.0
7211;Verbruiksbelasting op alcoholvrije dra..;2020 1e kwartaal;61.0
7212;Verbruiksbelasting op alcoholvrije dra..;2020 2e kwartaal;64.0
7213;Verbruiksbelasting op alcoholvrije dra..;2020 3e kwartaal;76.0
7214;Verbruiksbelasting op alcoholvrije dra..;2020 4e kwartaal;68.0
7215;Verbruiksbelasting op alcoholvrije dra..;2020;269.0
7216;Verbruiksbelasting op alcoholvrije dra..;2021 1e kwartaal;60.0
7217;Verbruiksbelasting op alcoholvrije dra..;2021 2e kwartaal;74.0
7218;Verbruiksbelasting op alcoholvrije dra..;2021 3e kwartaal;59.0
7219;Verbruiksbelasting op alcoholvrije dra..;2021 4e kwartaal;75.0
7220;Verbruiksbelasting op alcoholvrije dra..;2021;268.0
7221;Verbruiksbelasting op alcoholvrije dra..;2022 1e kwartaal;60.0
7222;Verbruiksbelasting op alcoholvrije dra..;2022 2e kwartaal;56.0
7223;Verbruiksbelasting op alcoholvrije dra..;2022 3e kwartaal;112.0
7224;Verbruiksbelasting op alcoholvrije dra..;2022 4e kwartaal;63.0
7225;Verbruiksbelasting op alcoholvrije dra..;2022;291.0
7226;Verbruiksbelasting op alcoholvrije dra..;2023 1e kwartaal;64.0
7227;Verbruiksbelasting op alcoholvrije dra..;2023 2e kwartaal;75.0
7228;Verbruiksbelasting op alcoholvrije dra..;2023 3e kwartaal;83.0
7229;Verbruiksbelasting op alcoholvrije dra..;2023 4e kwartaal;61.0
7230;Verbruiksbelasting op alcoholvrije dra..;2023;283.0
7231;Verbruiksbelasting op alcoholvrije dra..;2024 1e kwartaal;139.0
7232;Verbruiksbelasting op alcoholvrije dra..;2024 2e kwartaal;163.0
7233;Verbruiksbelasting op alcoholvrije dra..;2024 3e kwartaal;158.0
7234;Verbruiksbelasting op alcoholvrije dra..;2024 4e kwartaal;152.0
7235;Verbruiksbelasting op alcoholvrije dra..;2024;612.0
7236;Verhuurderheffing;1995;0.0
7237;Verhuurderheffing;1996;0.0
7238;Verhuurderheffing;1997;0.0
7239;Verhuurderheffing;1998;0.0
7240;Verhuurderheffing;1999 1e kwartaal;
7241;Verhuurderheffing;1999 2e kwartaal;
7242;Verhuurderheffing;1999 3e kwartaal;
7243;Verhuurderheffing;1999 4e kwartaal;
7244;Verhuurderheffing;1999;0.0
7245;Verhuurderheffing;2000 1e kwartaal;
7246;Verhuurderheffing;2000 2e kwartaal;
7247;Verhuurderheffing;2000 3e kwartaal;
7248;Verhuurderheffing;2000 4e kwartaal;
7249;Verhuurderheffing;2000;0.0
7250;Verhuurderheffing;2001 1e kwartaal;
7251;Verhuurderheffing;2001 2e kwartaal;
7252;Verhuurderheffing;2001 3e kwartaal;
7253;Verhuurderheffing;2001 4e kwartaal;
7254;Verhuurderheffing;2001;0.0
7255;Verhuurderheffing;2002 1e kwartaal;
7256;Verhuurderheffing;2002 2e kwartaal;
7257;Verhuurderheffing;2002 3e kwartaal;
7258;Verhuurderheffing;2002 4e kwartaal;
7259;Verhuurderheffing;2002;0.0
7260;Verhuurderheffing;2003 1e kwartaal;
7261;Verhuurderheffing;2003 2e kwartaal;
7262;Verhuurderheffing;2003 3e kwartaal;
7263;Verhuurderheffing;2003 4e kwartaal;
7264;Verhuurderheffing;2003;0.0
7265;Verhuurderheffing;2004 1e kwartaal;
7266;Verhuurderheffing;2004 2e kwartaal;
7267;Verhuurderheffing;2004 3e kwartaal;
7268;Verhuurderheffing;2004 4e kwartaal;
7269;Verhuurderheffing;2004;0.0
7270;Verhuurderheffing;2005 1e kwartaal;
7271;Verhuurderheffing;2005 2e kwartaal;
7272;Verhuurderheffing;2005 3e kwartaal;
7273;Verhuurderheffing;2005 4e kwartaal;
7274;Verhuurderheffing;2005;0.0
7275;Verhuurderheffing;2006 1e kwartaal;
7276;Verhuurderheffing;2006 2e kwartaal;
7277;Verhuurderheffing;2006 3e kwartaal;
7278;Verhuurderheffing;2006 4e kwartaal;
7279;Verhuurderheffing;2006;0.0
7280;Verhuurderheffing;2007 1e kwartaal;
7281;Verhuurderheffing;2007 2e kwartaal;
7282;Verhuurderheffing;2007 3e kwartaal;
7283;Verhuurderheffing;2007 4e kwartaal;
7284;Verhuurderheffing;2007;0.0
7285;Verhuurderheffing;2008 1e kwartaal;0.0
7286;Verhuurderheffing;2008 2e kwartaal;0.0
7287;Verhuurderheffing;2008 3e kwartaal;0.0
7288;Verhuurderheffing;2008 4e kwartaal;0.0
7289;Verhuurderheffing;2008;0.0
7290;Verhuurderheffing;2009 1e kwartaal;0.0
7291;Verhuurderheffing;2009 2e kwartaal;0.0
7292;Verhuurderheffing;2009 3e kwartaal;0.0
7293;Verhuurderheffing;2009 4e kwartaal;0.0
7294;Verhuurderheffing;2009;0.0
7295;Verhuurderheffing;2010 1e kwartaal;0.0
7296;Verhuurderheffing;2010 2e kwartaal;0.0
7297;Verhuurderheffing;2010 3e kwartaal;0.0
7298;Verhuurderheffing;2010 4e kwartaal;0.0
7299;Verhuurderheffing;2010;0.0
7300;Verhuurderheffing;2011 1e kwartaal;0.0
7301;Verhuurderheffing;2011 2e kwartaal;0.0
7302;Verhuurderheffing;2011 3e kwartaal;0.0
7303;Verhuurderheffing;2011 4e kwartaal;0.0
7304;Verhuurderheffing;2011;0.0
7305;Verhuurderheffing;2012 1e kwartaal;0.0
7306;Verhuurderheffing;2012 2e kwartaal;0.0
7307;Verhuurderheffing;2012 3e kwartaal;0.0
7308;Verhuurderheffing;2012 4e kwartaal;0.0
7309;Verhuurderheffing;2012;0.0
7310;Verhuurderheffing;2013 1e kwartaal;12.0
7311;Verhuurderheffing;2013 2e kwartaal;13.0
7312;Verhuurderheffing;2013 3e kwartaal;13.0
7313;Verhuurderheffing;2013 4e kwartaal;10.0
7314;Verhuurderheffing;2013;48.0
7315;Verhuurderheffing;2014 1e kwartaal;306.0
7316;Verhuurderheffing;2014 2e kwartaal;306.0
7317;Verhuurderheffing;2014 3e kwartaal;306.0
7318;Verhuurderheffing;2014 4e kwartaal;306.0
7319;Verhuurderheffing;2014;1224.0
7320;Verhuurderheffing;2015 1e kwartaal;337.0
7321;Verhuurderheffing;2015 2e kwartaal;336.0
7322;Verhuurderheffing;2015 3e kwartaal;336.0
7323;Verhuurderheffing;2015 4e kwartaal;336.0
7324;Verhuurderheffing;2015;1345.0
7325;Verhuurderheffing;2016 1e kwartaal;368.0
7326;Verhuurderheffing;2016 2e kwartaal;368.0
7327;Verhuurderheffing;2016 3e kwartaal;369.0
7328;Verhuurderheffing;2016 4e kwartaal;369.0
7329;Verhuurderheffing;2016;1474.0
7330;Verhuurderheffing;2017 1e kwartaal;417.0
7331;Verhuurderheffing;2017 2e kwartaal;416.0
7332;Verhuurderheffing;2017 3e kwartaal;416.0
7333;Verhuurderheffing;2017 4e kwartaal;369.0
7334;Verhuurderheffing;2017;1618.0
7335;Verhuurderheffing;2018 1e kwartaal;427.0
7336;Verhuurderheffing;2018 2e kwartaal;428.0
7337;Verhuurderheffing;2018 3e kwartaal;428.0
7338;Verhuurderheffing;2018 4e kwartaal;455.0
7339;Verhuurderheffing;2018;1738.0
7340;Verhuurderheffing;2019 1e kwartaal;422.0
7341;Verhuurderheffing;2019 2e kwartaal;422.0
7342;Verhuurderheffing;2019 3e kwartaal;421.0
7343;Verhuurderheffing;2019 4e kwartaal;421.0
7344;Verhuurderheffing;2019;1686.0
7345;Verhuurderheffing;2020 1e kwartaal;472.0
7346;Verhuurderheffing;2020 2e kwartaal;472.0
7347;Verhuurderheffing;2020 3e kwartaal;472.0
7348;Verhuurderheffing;2020 4e kwartaal;472.0
7349;Verhuurderheffing;2020;1888.0
7350;Verhuurderheffing;2021 1e kwartaal;461.0
7351;Verhuurderheffing;2021 2e kwartaal;459.0
7352;Verhuurderheffing;2021 3e kwartaal;459.0
7353;Verhuurderheffing;2021 4e kwartaal;459.0
7354;Verhuurderheffing;2021;1838.0
7355;Verhuurderheffing;2022 1e kwartaal;229.0
7356;Verhuurderheffing;2022 2e kwartaal;229.0
7357;Verhuurderheffing;2022 3e kwartaal;230.0
7358;Verhuurderheffing;2022 4e kwartaal;230.0
7359;Verhuurderheffing;2022;918.0
7360;Verhuurderheffing;2023 1e kwartaal;0.0
7361;Verhuurderheffing;2023 2e kwartaal;0.0
7362;Verhuurderheffing;2023 3e kwartaal;0.0
7363;Verhuurderheffing;2023 4e kwartaal;0.0
7364;Verhuurderheffing;2023;0.0
7365;Verhuurderheffing;2024 1e kwartaal;0.0
7366;Verhuurderheffing;2024 2e kwartaal;0.0
7367;Verhuurderheffing;2024 3e kwartaal;0.0
7368;Verhuurderheffing;2024 4e kwartaal;0.0
7369;Verhuurderheffing;2024;0.0
7370;Vermogensbelasting;1995;671.0
7371;Vermogensbelasting;1996;648.0
7372;Vermogensbelasting;1997;764.0
7373;Vermogensbelasting;1998;729.0
7374;Vermogensbelasting;1999 1e kwartaal;
7375;Vermogensbelasting;1999 2e kwartaal;
7376;Vermogensbelasting;1999 3e kwartaal;
7377;Vermogensbelasting;1999 4e kwartaal;
7378;Vermogensbelasting;1999;780.0
7379;Vermogensbelasting;2000 1e kwartaal;
7380;Vermogensbelasting;2000 2e kwartaal;
7381;Vermogensbelasting;2000 3e kwartaal;
7382;Vermogensbelasting;2000 4e kwartaal;
7383;Vermogensbelasting;2000;824.0
7384;Vermogensbelasting;2001 1e kwartaal;
7385;Vermogensbelasting;2001 2e kwartaal;
7386;Vermogensbelasting;2001 3e kwartaal;
7387;Vermogensbelasting;2001 4e kwartaal;
7388;Vermogensbelasting;2001;91.0
7389;Vermogensbelasting;2002 1e kwartaal;
7390;Vermogensbelasting;2002 2e kwartaal;
7391;Vermogensbelasting;2002 3e kwartaal;
7392;Vermogensbelasting;2002 4e kwartaal;
7393;Vermogensbelasting;2002;49.0
7394;Vermogensbelasting;2003 1e kwartaal;
7395;Vermogensbelasting;2003 2e kwartaal;
7396;Vermogensbelasting;2003 3e kwartaal;
7397;Vermogensbelasting;2003 4e kwartaal;
7398;Vermogensbelasting;2003;38.0
7399;Vermogensbelasting;2004 1e kwartaal;
7400;Vermogensbelasting;2004 2e kwartaal;
7401;Vermogensbelasting;2004 3e kwartaal;
7402;Vermogensbelasting;2004 4e kwartaal;
7403;Vermogensbelasting;2004;44.0
7404;Vermogensbelasting;2005 1e kwartaal;
7405;Vermogensbelasting;2005 2e kwartaal;
7406;Vermogensbelasting;2005 3e kwartaal;
7407;Vermogensbelasting;2005 4e kwartaal;
7408;Vermogensbelasting;2005;60.0
7409;Vermogensbelasting;2006 1e kwartaal;
7410;Vermogensbelasting;2006 2e kwartaal;
7411;Vermogensbelasting;2006 3e kwartaal;
7412;Vermogensbelasting;2006 4e kwartaal;
7413;Vermogensbelasting;2006;-6.0
7414;Vermogensbelasting;2007 1e kwartaal;
7415;Vermogensbelasting;2007 2e kwartaal;
7416;Vermogensbelasting;2007 3e kwartaal;
7417;Vermogensbelasting;2007 4e kwartaal;
7418;Vermogensbelasting;2007;30.0
7419;Vermogensbelasting;2008 1e kwartaal;4.0
7420;Vermogensbelasting;2008 2e kwartaal;2.0
7421;Vermogensbelasting;2008 3e kwartaal;4.0
7422;Vermogensbelasting;2008 4e kwartaal;10.0
7423;Vermogensbelasting;2008;20.0
7424;Vermogensbelasting;2009 1e kwartaal;2.0
7425;Vermogensbelasting;2009 2e kwartaal;2.0
7426;Vermogensbelasting;2009 3e kwartaal;3.0
7427;Vermogensbelasting;2009 4e kwartaal;18.0
7428;Vermogensbelasting;2009;25.0
7429;Vermogensbelasting;2010 1e kwartaal;7.0
7430;Vermogensbelasting;2010 2e kwartaal;7.0
7431;Vermogensbelasting;2010 3e kwartaal;5.0
7432;Vermogensbelasting;2010 4e kwartaal;4.0
7433;Vermogensbelasting;2010;23.0
7434;Vermogensbelasting;2011 1e kwartaal;-4.0
7435;Vermogensbelasting;2011 2e kwartaal;-2.0
7436;Vermogensbelasting;2011 3e kwartaal;0.0
7437;Vermogensbelasting;2011 4e kwartaal;17.0
7438;Vermogensbelasting;2011;11.0
7439;Vermogensbelasting;2012 1e kwartaal;4.0
7440;Vermogensbelasting;2012 2e kwartaal;-6.0
7441;Vermogensbelasting;2012 3e kwartaal;4.0
7442;Vermogensbelasting;2012 4e kwartaal;0.0
7443;Vermogensbelasting;2012;2.0
7444;Vermogensbelasting;2013 1e kwartaal;0.0
7445;Vermogensbelasting;2013 2e kwartaal;0.0
7446;Vermogensbelasting;2013 3e kwartaal;1.0
7447;Vermogensbelasting;2013 4e kwartaal;0.0
7448;Vermogensbelasting;2013;1.0
7449;Vermogensbelasting;2014 1e kwartaal;0.0
7450;Vermogensbelasting;2014 2e kwartaal;0.0
7451;Vermogensbelasting;2014 3e kwartaal;0.0
7452;Vermogensbelasting;2014 4e kwartaal;0.0
7453;Vermogensbelasting;2014;0.0
7454;Vermogensbelasting;2015 1e kwartaal;0.0
7455;Vermogensbelasting;2015 2e kwartaal;0.0
7456;Vermogensbelasting;2015 3e kwartaal;0.0
7457;Vermogensbelasting;2015 4e kwartaal;0.0
7458;Vermogensbelasting;2015;0.0
7459;Vermogensbelasting;2016 1e kwartaal;0.0
7460;Vermogensbelasting;2016 2e kwartaal;0.0
7461;Vermogensbelasting;2016 3e kwartaal;0.0
7462;Vermogensbelasting;2016 4e kwartaal;0.0
7463;Vermogensbelasting;2016;0.0
7464;Vermogensbelasting;2017 1e kwartaal;0.0
7465;Vermogensbelasting;2017 2e kwartaal;0.0
7466;Vermogensbelasting;2017 3e kwartaal;0.0
7467;Vermogensbelasting;2017 4e kwartaal;0.0
7468;Vermogensbelasting;2017;0.0
7469;Vermogensbelasting;2018 1e kwartaal;0.0
7470;Vermogensbelasting;2018 2e kwartaal;0.0
7471;Vermogensbelasting;2018 3e kwartaal;0.0
7472;Vermogensbelasting;2018 4e kwartaal;0.0
7473;Vermogensbelasting;2018;0.0
7474;Vermogensbelasting;2019 1e kwartaal;0.0
7475;Vermogensbelasting;2019 2e kwartaal;0.0
7476;Vermogensbelasting;2019 3e kwartaal;0.0
7477;Vermogensbelasting;2019 4e kwartaal;0.0
7478;Vermogensbelasting;2019;0.0
7479;Vermogensbelasting;2020 1e kwartaal;0.0
7480;Vermogensbelasting;2020 2e kwartaal;0.0
7481;Vermogensbelasting;2020 3e kwartaal;0.0
7482;Vermogensbelasting;2020 4e kwartaal;0.0
7483;Vermogensbelasting;2020;0.0
7484;Vermogensbelasting;2021 1e kwartaal;0.0
7485;Vermogensbelasting;2021 2e kwartaal;0.0
7486;Vermogensbelasting;2021 3e kwartaal;0.0
7487;Vermogensbelasting;2021 4e kwartaal;0.0
7488;Vermogensbelasting;2021;0.0
7489;Vermogensbelasting;2022 1e kwartaal;0.0
7490;Vermogensbelasting;2022 2e kwartaal;0.0
7491;Vermogensbelasting;2022 3e kwartaal;0.0
7492;Vermogensbelasting;2022 4e kwartaal;0.0
7493;Vermogensbelasting;2022;0.0
7494;Vermogensbelasting;2023 1e kwartaal;0.0
7495;Vermogensbelasting;2023 2e kwartaal;0.0
7496;Vermogensbelasting;2023 3e kwartaal;0.0
7497;Vermogensbelasting;2023 4e kwartaal;0.0
7498;Vermogensbelasting;2023;0.0
7499;Vermogensbelasting;2024 1e kwartaal;0.0
7500;Vermogensbelasting;2024 2e kwartaal;0.0
7501;Vermogensbelasting;2024 3e kwartaal;0.0
7502;Vermogensbelasting;2024 4e kwartaal;0.0
7503;Vermogensbelasting;2024;0.0
7504;Verpakkingenbelasting;1995;0.0
7505;Verpakkingenbelasting;1996;0.0
7506;Verpakkingenbelasting;1997;0.0
7507;Verpakkingenbelasting;1998;0.0
7508;Verpakkingenbelasting;1999 1e kwartaal;
7509;Verpakkingenbelasting;1999 2e kwartaal;
7510;Verpakkingenbelasting;1999 3e kwartaal;
7511;Verpakkingenbelasting;1999 4e kwartaal;
7512;Verpakkingenbelasting;1999;0.0
7513;Verpakkingenbelasting;2000 1e kwartaal;
7514;Verpakkingenbelasting;2000 2e kwartaal;
7515;Verpakkingenbelasting;2000 3e kwartaal;
7516;Verpakkingenbelasting;2000 4e kwartaal;
7517;Verpakkingenbelasting;2000;0.0
7518;Verpakkingenbelasting;2001 1e kwartaal;
7519;Verpakkingenbelasting;2001 2e kwartaal;
7520;Verpakkingenbelasting;2001 3e kwartaal;
7521;Verpakkingenbelasting;2001 4e kwartaal;
7522;Verpakkingenbelasting;2001;0.0
7523;Verpakkingenbelasting;2002 1e kwartaal;
7524;Verpakkingenbelasting;2002 2e kwartaal;
7525;Verpakkingenbelasting;2002 3e kwartaal;
7526;Verpakkingenbelasting;2002 4e kwartaal;
7527;Verpakkingenbelasting;2002;0.0
7528;Verpakkingenbelasting;2003 1e kwartaal;
7529;Verpakkingenbelasting;2003 2e kwartaal;
7530;Verpakkingenbelasting;2003 3e kwartaal;
7531;Verpakkingenbelasting;2003 4e kwartaal;
7532;Verpakkingenbelasting;2003;0.0
7533;Verpakkingenbelasting;2004 1e kwartaal;
7534;Verpakkingenbelasting;2004 2e kwartaal;
7535;Verpakkingenbelasting;2004 3e kwartaal;
7536;Verpakkingenbelasting;2004 4e kwartaal;
7537;Verpakkingenbelasting;2004;0.0
7538;Verpakkingenbelasting;2005 1e kwartaal;
7539;Verpakkingenbelasting;2005 2e kwartaal;
7540;Verpakkingenbelasting;2005 3e kwartaal;
7541;Verpakkingenbelasting;2005 4e kwartaal;
7542;Verpakkingenbelasting;2005;0.0
7543;Verpakkingenbelasting;2006 1e kwartaal;
7544;Verpakkingenbelasting;2006 2e kwartaal;
7545;Verpakkingenbelasting;2006 3e kwartaal;
7546;Verpakkingenbelasting;2006 4e kwartaal;
7547;Verpakkingenbelasting;2006;0.0
7548;Verpakkingenbelasting;2007 1e kwartaal;
7549;Verpakkingenbelasting;2007 2e kwartaal;
7550;Verpakkingenbelasting;2007 3e kwartaal;
7551;Verpakkingenbelasting;2007 4e kwartaal;
7552;Verpakkingenbelasting;2007;0.0
7553;Verpakkingenbelasting;2008 1e kwartaal;40.0
7554;Verpakkingenbelasting;2008 2e kwartaal;40.0
7555;Verpakkingenbelasting;2008 3e kwartaal;40.0
7556;Verpakkingenbelasting;2008 4e kwartaal;41.0
7557;Verpakkingenbelasting;2008;161.0
7558;Verpakkingenbelasting;2009 1e kwartaal;84.0
7559;Verpakkingenbelasting;2009 2e kwartaal;61.0
7560;Verpakkingenbelasting;2009 3e kwartaal;64.0
7561;Verpakkingenbelasting;2009 4e kwartaal;66.0
7562;Verpakkingenbelasting;2009;275.0
7563;Verpakkingenbelasting;2010 1e kwartaal;83.0
7564;Verpakkingenbelasting;2010 2e kwartaal;73.0
7565;Verpakkingenbelasting;2010 3e kwartaal;72.0
7566;Verpakkingenbelasting;2010 4e kwartaal;71.0
7567;Verpakkingenbelasting;2010;299.0
7568;Verpakkingenbelasting;2011 1e kwartaal;72.0
7569;Verpakkingenbelasting;2011 2e kwartaal;73.0
7570;Verpakkingenbelasting;2011 3e kwartaal;72.0
7571;Verpakkingenbelasting;2011 4e kwartaal;71.0
7572;Verpakkingenbelasting;2011;288.0
7573;Verpakkingenbelasting;2012 1e kwartaal;69.0
7574;Verpakkingenbelasting;2012 2e kwartaal;72.0
7575;Verpakkingenbelasting;2012 3e kwartaal;70.0
7576;Verpakkingenbelasting;2012 4e kwartaal;73.0
7577;Verpakkingenbelasting;2012;284.0
7578;Verpakkingenbelasting;2013 1e kwartaal;48.0
7579;Verpakkingenbelasting;2013 2e kwartaal;34.0
7580;Verpakkingenbelasting;2013 3e kwartaal;47.0
7581;Verpakkingenbelasting;2013 4e kwartaal;42.0
7582;Verpakkingenbelasting;2013;171.0
7583;Verpakkingenbelasting;2014 1e kwartaal;44.0
7584;Verpakkingenbelasting;2014 2e kwartaal;43.0
7585;Verpakkingenbelasting;2014 3e kwartaal;43.0
7586;Verpakkingenbelasting;2014 4e kwartaal;43.0
7587;Verpakkingenbelasting;2014;173.0
7588;Verpakkingenbelasting;2015 1e kwartaal;43.0
7589;Verpakkingenbelasting;2015 2e kwartaal;45.0
7590;Verpakkingenbelasting;2015 3e kwartaal;45.0
7591;Verpakkingenbelasting;2015 4e kwartaal;45.0
7592;Verpakkingenbelasting;2015;178.0
7593;Verpakkingenbelasting;2016 1e kwartaal;65.0
7594;Verpakkingenbelasting;2016 2e kwartaal;64.0
7595;Verpakkingenbelasting;2016 3e kwartaal;64.0
7596;Verpakkingenbelasting;2016 4e kwartaal;64.0
7597;Verpakkingenbelasting;2016;257.0
7598;Verpakkingenbelasting;2017 1e kwartaal;63.0
7599;Verpakkingenbelasting;2017 2e kwartaal;65.0
7600;Verpakkingenbelasting;2017 3e kwartaal;65.0
7601;Verpakkingenbelasting;2017 4e kwartaal;65.0
7602;Verpakkingenbelasting;2017;258.0
7603;Verpakkingenbelasting;2018 1e kwartaal;66.0
7604;Verpakkingenbelasting;2018 2e kwartaal;66.0
7605;Verpakkingenbelasting;2018 3e kwartaal;66.0
7606;Verpakkingenbelasting;2018 4e kwartaal;66.0
7607;Verpakkingenbelasting;2018;264.0
7608;Verpakkingenbelasting;2019 1e kwartaal;67.0
7609;Verpakkingenbelasting;2019 2e kwartaal;67.0
7610;Verpakkingenbelasting;2019 3e kwartaal;67.0
7611;Verpakkingenbelasting;2019 4e kwartaal;67.0
7612;Verpakkingenbelasting;2019;268.0
7613;Verpakkingenbelasting;2020 1e kwartaal;66.0
7614;Verpakkingenbelasting;2020 2e kwartaal;67.0
7615;Verpakkingenbelasting;2020 3e kwartaal;67.0
7616;Verpakkingenbelasting;2020 4e kwartaal;67.0
7617;Verpakkingenbelasting;2020;267.0
7618;Verpakkingenbelasting;2021 1e kwartaal;75.0
7619;Verpakkingenbelasting;2021 2e kwartaal;75.0
7620;Verpakkingenbelasting;2021 3e kwartaal;75.0
7621;Verpakkingenbelasting;2021 4e kwartaal;75.0
7622;Verpakkingenbelasting;2021;300.0
7623;Verpakkingenbelasting;2022 1e kwartaal;77.0
7624;Verpakkingenbelasting;2022 2e kwartaal;78.0
7625;Verpakkingenbelasting;2022 3e kwartaal;78.0
7626;Verpakkingenbelasting;2022 4e kwartaal;78.0
7627;Verpakkingenbelasting;2022;311.0
7628;Verpakkingenbelasting;2023 1e kwartaal;100.0
7629;Verpakkingenbelasting;2023 2e kwartaal;101.0
7630;Verpakkingenbelasting;2023 3e kwartaal;101.0
7631;Verpakkingenbelasting;2023 4e kwartaal;101.0
7632;Verpakkingenbelasting;2023;403.0
7633;Verpakkingenbelasting;2024 1e kwartaal;109.0
7634;Verpakkingenbelasting;2024 2e kwartaal;109.0
7635;Verpakkingenbelasting;2024 3e kwartaal;109.0
7636;Verpakkingenbelasting;2024 4e kwartaal;109.0
7637;Verpakkingenbelasting;2024;436.0
7638;Vliegbelasting;1995;0.0
7639;Vliegbelasting;1996;0.0
7640;Vliegbelasting;1997;0.0
7641;Vliegbelasting;1998;0.0
7642;Vliegbelasting;1999 1e kwartaal;
7643;Vliegbelasting;1999 2e kwartaal;
7644;Vliegbelasting;1999 3e kwartaal;
7645;Vliegbelasting;1999 4e kwartaal;
7646;Vliegbelasting;1999;0.0
7647;Vliegbelasting;2000 1e kwartaal;
7648;Vliegbelasting;2000 2e kwartaal;
7649;Vliegbelasting;2000 3e kwartaal;
7650;Vliegbelasting;2000 4e kwartaal;
7651;Vliegbelasting;2000;0.0
7652;Vliegbelasting;2001 1e kwartaal;
7653;Vliegbelasting;2001 2e kwartaal;
7654;Vliegbelasting;2001 3e kwartaal;
7655;Vliegbelasting;2001 4e kwartaal;
7656;Vliegbelasting;2001;0.0
7657;Vliegbelasting;2002 1e kwartaal;
7658;Vliegbelasting;2002 2e kwartaal;
7659;Vliegbelasting;2002 3e kwartaal;
7660;Vliegbelasting;2002 4e kwartaal;
7661;Vliegbelasting;2002;0.0
7662;Vliegbelasting;2003 1e kwartaal;
7663;Vliegbelasting;2003 2e kwartaal;
7664;Vliegbelasting;2003 3e kwartaal;
7665;Vliegbelasting;2003 4e kwartaal;
7666;Vliegbelasting;2003;0.0
7667;Vliegbelasting;2004 1e kwartaal;
7668;Vliegbelasting;2004 2e kwartaal;
7669;Vliegbelasting;2004 3e kwartaal;
7670;Vliegbelasting;2004 4e kwartaal;
7671;Vliegbelasting;2004;0.0
7672;Vliegbelasting;2005 1e kwartaal;
7673;Vliegbelasting;2005 2e kwartaal;
7674;Vliegbelasting;2005 3e kwartaal;
7675;Vliegbelasting;2005 4e kwartaal;
7676;Vliegbelasting;2005;0.0
7677;Vliegbelasting;2006 1e kwartaal;
7678;Vliegbelasting;2006 2e kwartaal;
7679;Vliegbelasting;2006 3e kwartaal;
7680;Vliegbelasting;2006 4e kwartaal;
7681;Vliegbelasting;2006;0.0
7682;Vliegbelasting;2007 1e kwartaal;
7683;Vliegbelasting;2007 2e kwartaal;
7684;Vliegbelasting;2007 3e kwartaal;
7685;Vliegbelasting;2007 4e kwartaal;
7686;Vliegbelasting;2007;0.0
7687;Vliegbelasting;2008 1e kwartaal;37.0
7688;Vliegbelasting;2008 2e kwartaal;37.0
7689;Vliegbelasting;2008 3e kwartaal;37.0
7690;Vliegbelasting;2008 4e kwartaal;37.0
7691;Vliegbelasting;2008;148.0
7692;Vliegbelasting;2009 1e kwartaal;54.0
7693;Vliegbelasting;2009 2e kwartaal;64.0
7694;Vliegbelasting;2009 3e kwartaal;0.0
7695;Vliegbelasting;2009 4e kwartaal;0.0
7696;Vliegbelasting;2009;118.0
7697;Vliegbelasting;2010 1e kwartaal;0.0
7698;Vliegbelasting;2010 2e kwartaal;0.0
7699;Vliegbelasting;2010 3e kwartaal;0.0
7700;Vliegbelasting;2010 4e kwartaal;0.0
7701;Vliegbelasting;2010;0.0
7702;Vliegbelasting;2011 1e kwartaal;0.0
7703;Vliegbelasting;2011 2e kwartaal;0.0
7704;Vliegbelasting;2011 3e kwartaal;0.0
7705;Vliegbelasting;2011 4e kwartaal;0.0
7706;Vliegbelasting;2011;0.0
7707;Vliegbelasting;2012 1e kwartaal;0.0
7708;Vliegbelasting;2012 2e kwartaal;0.0
7709;Vliegbelasting;2012 3e kwartaal;0.0
7710;Vliegbelasting;2012 4e kwartaal;0.0
7711;Vliegbelasting;2012;0.0
7712;Vliegbelasting;2013 1e kwartaal;0.0
7713;Vliegbelasting;2013 2e kwartaal;0.0
7714;Vliegbelasting;2013 3e kwartaal;0.0
7715;Vliegbelasting;2013 4e kwartaal;0.0
