ID;Bestedingscategorieen;Perioden;JaarmutatieHICP_1;Wegingscoefficient_2;BijdrageAanDeJaarmutatieHICP_3;ImpactOpDeJaarmutatieHICP_4
5808;052000 Huishoudtextiel;2019 oktober;1.0;776;0.0;-0.02
5809;052000 Huishoudtextiel;2019 november;2.2;776;0.01;0.0
5810;052000 Huishoudtextiel;2019 december;1.4;776;0.01;-0.01
5811;052000 Huishoudtextiel;2019;1.3;776;0.01;-0.01
5812;052000 Huishoudtextiel;2020 januari;-0.8;749;-0.01;-0.02
5813;052000 Huishoudtextiel;2020 februari;5.4;749;0.04;0.03
5814;052000 Huishoudtextiel;2020 maart;1.7;749;0.01;0.0
5815;052000 Huishoudtextiel;2020 april;1.8;749;0.01;0.01
5816;052000 Huishoudtextiel;2020 mei;6.0;749;0.05;0.04
5817;052000 Huishoudtextiel;2020 juni;8.6;749;0.06;0.05
5818;052000 Huishoudtextiel;2020 juli;4.4;749;0.03;0.02
5819;052000 Huishoudtextiel;2020 augustus;6.8;749;0.05;0.05
5820;052000 Huishoudtextiel;2020 september;7.6;749;0.06;0.05
5821;052000 Huishoudtextiel;2020 oktober;2.5;749;0.02;0.01
5822;052000 Huishoudtextiel;2020 november;2.2;749;0.02;0.01
5823;052000 Huishoudtextiel;2020 december;5.8;749;0.04;0.04
5824;052000 Huishoudtextiel;2020;4.3;749;0.03;0.02
5825;052000 Huishoudtextiel;2021 januari;6.9;921;0.04;0.03
5826;052000 Huishoudtextiel;2021 februari;-2.9;921;-0.03;-0.04
5827;052000 Huishoudtextiel;2021 maart;-1.1;921;-0.01;-0.03
5828;052000 Huishoudtextiel;2021 april;-1.7;921;-0.02;-0.04
5829;052000 Huishoudtextiel;2021 mei;-2.8;921;-0.03;-0.04
5830;052000 Huishoudtextiel;2021 juni;-3.3;921;-0.03;-0.05
5831;052000 Huishoudtextiel;2021 juli;-0.4;921;-0.01;-0.02
5832;052000 Huishoudtextiel;2021 augustus;-1.6;921;-0.01;-0.04
5833;052000 Huishoudtextiel;2021 september;-2.3;921;-0.02;-0.05
5834;052000 Huishoudtextiel;2021 oktober;2.5;921;0.01;-0.02
5835;052000 Huishoudtextiel;2021 november;0.0;921;0.0;-0.06
5836;052000 Huishoudtextiel;2021 december;-4.3;921;-0.04;-0.1
5837;052000 Huishoudtextiel;2021;-1.0;921;-0.01;-0.04
5838;052000 Huishoudtextiel;2022 januari;-2.6;796;-0.02;-0.09
5839;052000 Huishoudtextiel;2022 februari;1.3;796;0.01;-0.05
5840;052000 Huishoudtextiel;2022 maart;-1.4;796;-0.01;-0.11
5841;052000 Huishoudtextiel;2022 april;3.6;796;0.03;-0.06
5842;052000 Huishoudtextiel;2022 mei;-0.5;796;-0.01;-0.09
5843;052000 Huishoudtextiel;2022 juni;4.7;796;0.04;-0.05
5844;052000 Huishoudtextiel;2022 juli;-1.8;796;-0.02;-0.12
5845;052000 Huishoudtextiel;2022 augustus;3.0;796;0.02;-0.09
5846;052000 Huishoudtextiel;2022 september;1.5;796;0.01;-0.13
5847;052000 Huishoudtextiel;2022 oktober;9.5;796;0.08;-0.06
5848;052000 Huishoudtextiel;2022 november;6.2;796;0.05;-0.04
5849;052000 Huishoudtextiel;2022 december;13.4;796;0.11;0.02
5850;052000 Huishoudtextiel;2022;3.0;796;0.02;-0.07
5851;052000 Huishoudtextiel;2023 januari;14.4;831;0.11;0.05
5852;052000 Huishoudtextiel;2023 februari;9.7;831;0.08;0.01
5853;052000 Huishoudtextiel;2023 maart;15.7;831;0.12;0.08
5854;052000 Huishoudtextiel;2023 april;10.9;831;0.08;0.04
5855;052000 Huishoudtextiel;2023 mei;15.9;831;0.12;0.07
5856;052000 Huishoudtextiel;2023 juni;10.9;831;0.09;0.04
5857;052000 Huishoudtextiel;2023 juli;19.7;831;0.15;0.11
5858;052000 Huishoudtextiel;2023 augustus;4.9;831;0.04;0.01
5859;052000 Huishoudtextiel;2023 september;10.2;831;0.07;0.08
5860;052000 Huishoudtextiel;2023 oktober;3.0;831;0.02;0.03
5861;052000 Huishoudtextiel;2023 november;3.3;831;0.02;0.01
5862;052000 Huishoudtextiel;2023 december;-0.5;831;0.0;-0.01
5863;052000 Huishoudtextiel;2023;9.6;831;0.08;0.04
5864;052000 Huishoudtextiel;2024 januari;-2.6;805;-0.02;-0.05
5865;052000 Huishoudtextiel;2024 februari;-4.5;805;-0.04;-0.06
5866;052000 Huishoudtextiel;2024 maart;-8.5;805;-0.07;-0.1
5867;052000 Huishoudtextiel;2024 april;-9.2;805;-0.07;-0.1
5868;052000 Huishoudtextiel;2024 mei;-10.5;805;-0.09;-0.11
5869;052000 Huishoudtextiel;2024 juni;-10.6;805;-0.09;-0.12
5870;052000 Huishoudtextiel;2024 juli;-17.1;805;-0.15;-0.18
5871;052000 Huishoudtextiel;2024 augustus;-10.9;805;-0.09;-0.11
5872;052000 Huishoudtextiel;2024 september;-9.8;805;-0.08;-0.11
5873;052000 Huishoudtextiel;2024 oktober;-11.0;805;-0.09;-0.12
5874;052000 Huishoudtextiel;2024 november;-3.7;805;-0.03;-0.06
5875;052000 Huishoudtextiel;2024 december;-4.3;805;-0.03;-0.07
5876;052000 Huishoudtextiel;2024;-8.6;805;-0.07;-0.1
5877;052000 Huishoudtextiel;2025 januari;-5.1;767;-0.04;-0.06
5878;052000 Huishoudtextiel;2025 februari;-3.2;767;-0.02;-0.05
5879;052000 Huishoudtextiel;2025 maart;4.4;767;0.03;0.01
5880;053000 Huishoudelijke apparaten;2016 januari;0.5;798;0.0;0.0
5881;053000 Huishoudelijke apparaten;2016 februari;0.5;798;0.0;0.0
5882;053000 Huishoudelijke apparaten;2016 maart;1.4;798;0.01;0.01
5883;053000 Huishoudelijke apparaten;2016 april;0.4;798;0.0;0.0
5884;053000 Huishoudelijke apparaten;2016 mei;0.2;798;0.0;0.0
5885;053000 Huishoudelijke apparaten;2016 juni;-0.6;798;0.0;0.0
5886;053000 Huishoudelijke apparaten;2016 juli;-1.1;798;-0.01;0.0
5887;053000 Huishoudelijke apparaten;2016 augustus;-2.2;798;-0.02;-0.02
5888;053000 Huishoudelijke apparaten;2016 september;-2.0;798;-0.02;-0.02
5889;053000 Huishoudelijke apparaten;2016 oktober;-2.6;798;-0.02;-0.02
5890;053000 Huishoudelijke apparaten;2016 november;-2.1;798;-0.02;-0.02
5891;053000 Huishoudelijke apparaten;2016 december;-2.4;798;-0.02;-0.03
5892;053000 Huishoudelijke apparaten;2016;-0.9;798;-0.01;-0.01
5893;053000 Huishoudelijke apparaten;2017 januari;-1.5;787;-0.01;-0.03
5894;053000 Huishoudelijke apparaten;2017 februari;-4.9;787;-0.04;-0.05
5895;053000 Huishoudelijke apparaten;2017 maart;-3.5;787;-0.03;-0.03
5896;053000 Huishoudelijke apparaten;2017 april;-2.9;787;-0.02;-0.03
5897;053000 Huishoudelijke apparaten;2017 mei;-4.6;787;-0.04;-0.04
5898;053000 Huishoudelijke apparaten;2017 juni;-3.6;787;-0.03;-0.04
5899;053000 Huishoudelijke apparaten;2017 juli;-1.6;787;-0.01;-0.02
5900;053000 Huishoudelijke apparaten;2017 augustus;-2.3;787;-0.02;-0.03
5901;053000 Huishoudelijke apparaten;2017 september;-2.2;787;-0.02;-0.03
5902;053000 Huishoudelijke apparaten;2017 oktober;-0.4;787;0.0;-0.01
5903;053000 Huishoudelijke apparaten;2017 november;-0.6;787;0.0;-0.02
5904;053000 Huishoudelijke apparaten;2017 december;-0.9;787;-0.01;-0.02
5905;053000 Huishoudelijke apparaten;2017;-2.4;787;-0.02;-0.03
5906;053000 Huishoudelijke apparaten;2018 januari;-2.8;811;-0.02;-0.03
5907;053000 Huishoudelijke apparaten;2018 februari;-2.6;811;-0.02;-0.03
5908;053000 Huishoudelijke apparaten;2018 maart;-2.4;811;-0.02;-0.03
5909;053000 Huishoudelijke apparaten;2018 april;-2.2;811;-0.02;-0.03
5910;053000 Huishoudelijke apparaten;2018 mei;1.7;811;0.01;0.0
5911;053000 Huishoudelijke apparaten;2018 juni;1.6;811;0.01;0.0
5912;053000 Huishoudelijke apparaten;2018 juli;-0.1;811;0.0;-0.02
5913;053000 Huishoudelijke apparaten;2018 augustus;2.6;811;0.02;0.01
5914;053000 Huishoudelijke apparaten;2018 september;2.9;811;0.02;0.01
5915;053000 Huishoudelijke apparaten;2018 oktober;2.2;811;0.02;0.0
5916;053000 Huishoudelijke apparaten;2018 november;2.1;811;0.02;0.0
5917;053000 Huishoudelijke apparaten;2018 december;2.9;811;0.02;0.01
5918;053000 Huishoudelijke apparaten;2018;0.5;811;0.0;-0.01
5919;053000 Huishoudelijke apparaten;2019 januari;5.8;748;0.05;0.03
5920;053000 Huishoudelijke apparaten;2019 februari;6.8;748;0.05;0.03
5921;053000 Huishoudelijke apparaten;2019 maart;5.9;748;0.05;0.02
5922;053000 Huishoudelijke apparaten;2019 april;6.8;748;0.05;0.03
5923;053000 Huishoudelijke apparaten;2019 mei;4.7;748;0.04;0.02
5924;053000 Huishoudelijke apparaten;2019 juni;4.7;748;0.04;0.02
5925;053000 Huishoudelijke apparaten;2019 juli;4.2;748;0.03;0.01
5926;053000 Huishoudelijke apparaten;2019 augustus;4.6;748;0.03;0.01
5927;053000 Huishoudelijke apparaten;2019 september;4.3;748;0.03;0.01
5928;053000 Huishoudelijke apparaten;2019 oktober;3.0;748;0.02;0.0
5929;053000 Huishoudelijke apparaten;2019 november;4.4;748;0.03;0.01
5930;053000 Huishoudelijke apparaten;2019 december;1.2;748;0.01;-0.01
5931;053000 Huishoudelijke apparaten;2019;4.7;748;0.04;0.02
5932;053000 Huishoudelijke apparaten;2020 januari;2.0;760;0.02;0.0
5933;053000 Huishoudelijke apparaten;2020 februari;3.1;760;0.02;0.01
5934;053000 Huishoudelijke apparaten;2020 maart;4.3;760;0.03;0.03
5935;053000 Huishoudelijke apparaten;2020 april;2.4;760;0.02;0.01
5936;053000 Huishoudelijke apparaten;2020 mei;3.3;760;0.03;0.02
5937;053000 Huishoudelijke apparaten;2020 juni;2.8;760;0.02;0.01
5938;053000 Huishoudelijke apparaten;2020 juli;3.1;760;0.02;0.01
5939;053000 Huishoudelijke apparaten;2020 augustus;-0.7;760;-0.01;-0.01
5940;053000 Huishoudelijke apparaten;2020 september;0.5;760;0.0;0.0
5941;053000 Huishoudelijke apparaten;2020 oktober;1.7;760;0.01;0.01
5942;053000 Huishoudelijke apparaten;2020 november;1.5;760;0.01;0.01
5943;053000 Huishoudelijke apparaten;2020 december;4.4;760;0.03;0.03
5944;053000 Huishoudelijke apparaten;2020;2.4;760;0.02;0.01
5945;053000 Huishoudelijke apparaten;2021 januari;4.4;940;0.04;0.03
5946;053000 Huishoudelijke apparaten;2021 februari;4.0;940;0.03;0.02
5947;053000 Huishoudelijke apparaten;2021 maart;2.3;940;0.02;0.01
5948;053000 Huishoudelijke apparaten;2021 april;1.4;940;0.01;0.0
5949;053000 Huishoudelijke apparaten;2021 mei;-0.2;940;0.0;-0.02
5950;053000 Huishoudelijke apparaten;2021 juni;0.3;940;0.0;-0.01
5951;053000 Huishoudelijke apparaten;2021 juli;1.2;940;0.01;0.0
5952;053000 Huishoudelijke apparaten;2021 augustus;5.7;940;0.05;0.02
5953;053000 Huishoudelijke apparaten;2021 september;3.5;940;0.03;0.0
5954;053000 Huishoudelijke apparaten;2021 oktober;2.4;940;0.02;-0.01
5955;053000 Huishoudelijke apparaten;2021 november;3.4;940;0.03;-0.02
5956;053000 Huishoudelijke apparaten;2021 december;5.8;940;0.05;-0.01
5957;053000 Huishoudelijke apparaten;2021;2.8;940;0.03;0.0
5958;053000 Huishoudelijke apparaten;2022 januari;2.8;913;0.03;-0.05
5959;053000 Huishoudelijke apparaten;2022 februari;6.4;913;0.06;-0.01
5960;053000 Huishoudelijke apparaten;2022 maart;4.8;913;0.05;-0.07
5961;053000 Huishoudelijke apparaten;2022 april;7.8;913;0.07;-0.03
5962;053000 Huishoudelijke apparaten;2022 mei;8.2;913;0.08;-0.02
5963;053000 Huishoudelijke apparaten;2022 juni;9.0;913;0.08;-0.01
5964;053000 Huishoudelijke apparaten;2022 juli;9.6;913;0.09;-0.02
5965;053000 Huishoudelijke apparaten;2022 augustus;8.3;913;0.08;-0.05
5966;053000 Huishoudelijke apparaten;2022 september;11.9;913;0.11;-0.05
5967;053000 Huishoudelijke apparaten;2022 oktober;12.7;913;0.11;-0.04
5968;053000 Huishoudelijke apparaten;2022 november;10.9;913;0.1;0.0
5969;053000 Huishoudelijke apparaten;2022 december;8.1;913;0.07;-0.03
5970;053000 Huishoudelijke apparaten;2022;8.4;913;0.08;-0.03
5971;053000 Huishoudelijke apparaten;2023 januari;9.2;862;0.08;0.01
5972;053000 Huishoudelijke apparaten;2023 februari;9.0;862;0.08;0.0
5973;053000 Huishoudelijke apparaten;2023 maart;11.3;862;0.1;0.06
5974;053000 Huishoudelijke apparaten;2023 april;9.5;862;0.08;0.03
5975;053000 Huishoudelijke apparaten;2023 mei;9.4;862;0.08;0.02
5976;053000 Huishoudelijke apparaten;2023 juni;8.6;862;0.08;0.02
5977;053000 Huishoudelijke apparaten;2023 juli;6.8;862;0.06;0.01
5978;053000 Huishoudelijke apparaten;2023 augustus;7.5;862;0.06;0.04
5979;053000 Huishoudelijke apparaten;2023 september;3.4;862;0.03;0.03
5980;053000 Huishoudelijke apparaten;2023 oktober;3.0;862;0.02;0.03
5981;053000 Huishoudelijke apparaten;2023 november;2.0;862;0.02;0.0
5982;053000 Huishoudelijke apparaten;2023 december;3.6;862;0.03;0.02
5983;053000 Huishoudelijke apparaten;2023;6.9;862;0.06;0.02
5984;053000 Huishoudelijke apparaten;2024 januari;4.1;871;0.04;0.01
5985;053000 Huishoudelijke apparaten;2024 februari;2.1;871;0.02;-0.01
5986;053000 Huishoudelijke apparaten;2024 maart;1.0;871;0.01;-0.02
5987;053000 Huishoudelijke apparaten;2024 april;-0.9;871;-0.01;-0.03
5988;053000 Huishoudelijke apparaten;2024 mei;-0.2;871;0.0;-0.02
5989;053000 Huishoudelijke apparaten;2024 juni;-1.1;871;-0.01;-0.04
5990;053000 Huishoudelijke apparaten;2024 juli;-0.6;871;-0.01;-0.04
5991;053000 Huishoudelijke apparaten;2024 augustus;-0.5;871;0.0;-0.03
5992;053000 Huishoudelijke apparaten;2024 september;0.2;871;0.0;-0.03
5993;053000 Huishoudelijke apparaten;2024 oktober;-0.6;871;0.0;-0.03
5994;053000 Huishoudelijke apparaten;2024 november;-5.5;871;-0.05;-0.08
5995;053000 Huishoudelijke apparaten;2024 december;-6.4;871;-0.06;-0.09
5996;053000 Huishoudelijke apparaten;2024;-0.7;871;-0.01;-0.03
5997;053000 Huishoudelijke apparaten;2025 januari;-4.3;1130;-0.03;-0.05
5998;053000 Huishoudelijke apparaten;2025 februari;-5.0;1130;-0.03;-0.07
5999;053000 Huishoudelijke apparaten;2025 maart;-6.5;1130;-0.05;-0.09
6000;053100 Grote huishoudelijke apparaten;2016 januari;-0.3;595;0.0;0.0
6001;053100 Grote huishoudelijke apparaten;2016 februari;-0.2;595;0.0;0.0
6002;053100 Grote huishoudelijke apparaten;2016 maart;-0.1;595;0.0;0.0
6003;053100 Grote huishoudelijke apparaten;2016 april;-1.3;595;-0.01;-0.01
6004;053100 Grote huishoudelijke apparaten;2016 mei;-1.0;595;-0.01;0.0
6005;053100 Grote huishoudelijke apparaten;2016 juni;-1.6;595;-0.01;-0.01
6006;053100 Grote huishoudelijke apparaten;2016 juli;-2.4;595;-0.01;-0.01
6007;053100 Grote huishoudelijke apparaten;2016 augustus;-3.6;595;-0.02;-0.02
6008;053100 Grote huishoudelijke apparaten;2016 september;-3.5;595;-0.02;-0.02
6009;053100 Grote huishoudelijke apparaten;2016 oktober;-4.0;595;-0.02;-0.03
6010;053100 Grote huishoudelijke apparaten;2016 november;-3.5;595;-0.02;-0.02
6011;053100 Grote huishoudelijke apparaten;2016 december;-3.2;595;-0.02;-0.02
6012;053100 Grote huishoudelijke apparaten;2016;-2.1;595;-0.01;-0.01
6013;053100 Grote huishoudelijke apparaten;2017 januari;-2.8;599;-0.02;-0.03
6014;053100 Grote huishoudelijke apparaten;2017 februari;-6.4;599;-0.04;-0.05
6015;053100 Grote huishoudelijke apparaten;2017 maart;-3.9;599;-0.02;-0.03
6016;053100 Grote huishoudelijke apparaten;2017 april;-3.6;599;-0.02;-0.03
6017;053100 Grote huishoudelijke apparaten;2017 mei;-6.0;599;-0.04;-0.04
6018;053100 Grote huishoudelijke apparaten;2017 juni;-3.9;599;-0.02;-0.03
6019;053100 Grote huishoudelijke apparaten;2017 juli;-1.0;599;-0.01;-0.02
6020;053100 Grote huishoudelijke apparaten;2017 augustus;-2.5;599;-0.01;-0.02
6021;053100 Grote huishoudelijke apparaten;2017 september;-2.2;599;-0.01;-0.02
6022;053100 Grote huishoudelijke apparaten;2017 oktober;0.3;599;0.0;-0.01
6023;053100 Grote huishoudelijke apparaten;2017 november;-0.3;599;0.0;-0.01
6024;053100 Grote huishoudelijke apparaten;2017 december;-1.6;599;-0.01;-0.02
6025;053100 Grote huishoudelijke apparaten;2017;-2.8;599;-0.02;-0.02
6026;053100 Grote huishoudelijke apparaten;2018 januari;-3.3;611;-0.02;-0.03
6027;053100 Grote huishoudelijke apparaten;2018 februari;-3.5;611;-0.02;-0.03
6028;053100 Grote huishoudelijke apparaten;2018 maart;-2.9;611;-0.02;-0.02
6029;053100 Grote huishoudelijke apparaten;2018 april;-2.1;611;-0.01;-0.02
6030;053100 Grote huishoudelijke apparaten;2018 mei;2.2;611;0.01;0.0
6031;053100 Grote huishoudelijke apparaten;2018 juni;1.8;611;0.01;0.0
6032;053100 Grote huishoudelijke apparaten;2018 juli;-0.3;611;0.0;-0.01
6033;053100 Grote huishoudelijke apparaten;2018 augustus;3.7;611;0.02;0.01
6034;053100 Grote huishoudelijke apparaten;2018 september;4.0;611;0.02;0.01
6035;053100 Grote huishoudelijke apparaten;2018 oktober;2.4;611;0.02;0.0
6036;053100 Grote huishoudelijke apparaten;2018 november;2.9;611;0.02;0.01
6037;053100 Grote huishoudelijke apparaten;2018 december;4.3;611;0.03;0.02
6038;053100 Grote huishoudelijke apparaten;2018;0.8;611;0.0;-0.01
6039;053100 Grote huishoudelijke apparaten;2019 januari;6.9;545;0.04;0.03
6040;053100 Grote huishoudelijke apparaten;2019 februari;8.4;545;0.05;0.04
6041;053100 Grote huishoudelijke apparaten;2019 maart;6.6;545;0.04;0.02
6042;053100 Grote huishoudelijke apparaten;2019 april;6.8;545;0.04;0.02
6043;053100 Grote huishoudelijke apparaten;2019 mei;4.8;545;0.03;0.02
6044;053100 Grote huishoudelijke apparaten;2019 juni;4.2;545;0.02;0.01
6045;053100 Grote huishoudelijke apparaten;2019 juli;3.7;545;0.02;0.01
6046;053100 Grote huishoudelijke apparaten;2019 augustus;4.1;545;0.02;0.01
6047;053100 Grote huishoudelijke apparaten;2019 september;4.9;545;0.03;0.01
6048;053100 Grote huishoudelijke apparaten;2019 oktober;2.8;545;0.01;0.0
6049;053100 Grote huishoudelijke apparaten;2019 november;3.7;545;0.02;0.01
6050;053100 Grote huishoudelijke apparaten;2019 december;-0.9;545;0.0;-0.02
6051;053100 Grote huishoudelijke apparaten;2019;4.6;545;0.03;0.01
6052;053100 Grote huishoudelijke apparaten;2020 januari;1.1;536;0.01;0.0
6053;053100 Grote huishoudelijke apparaten;2020 februari;2.5;536;0.01;0.01
6054;053100 Grote huishoudelijke apparaten;2020 maart;4.7;536;0.03;0.02
6055;053100 Grote huishoudelijke apparaten;2020 april;2.1;536;0.01;0.01
6056;053100 Grote huishoudelijke apparaten;2020 mei;3.8;536;0.02;0.02
6057;053100 Grote huishoudelijke apparaten;2020 juni;1.8;536;0.01;0.0
6058;053100 Grote huishoudelijke apparaten;2020 juli;2.0;536;0.01;0.0
6059;053100 Grote huishoudelijke apparaten;2020 augustus;-2.0;536;-0.01;-0.01
6060;053100 Grote huishoudelijke apparaten;2020 september;-1.4;536;-0.01;-0.01
6061;053100 Grote huishoudelijke apparaten;2020 oktober;0.8;536;0.01;0.0
6062;053100 Grote huishoudelijke apparaten;2020 november;0.4;536;0.0;0.0
6063;053100 Grote huishoudelijke apparaten;2020 december;5.2;536;0.03;0.02
6064;053100 Grote huishoudelijke apparaten;2020;1.7;536;0.01;0.0
6065;053100 Grote huishoudelijke apparaten;2021 januari;5.1;678;0.03;0.02
6066;053100 Grote huishoudelijke apparaten;2021 februari;4.5;678;0.03;0.02
6067;053100 Grote huishoudelijke apparaten;2021 maart;2.5;678;0.02;0.01
6068;053100 Grote huishoudelijke apparaten;2021 april;2.9;678;0.02;0.01
6069;053100 Grote huishoudelijke apparaten;2021 mei;-0.8;678;-0.01;-0.02
6070;053100 Grote huishoudelijke apparaten;2021 juni;2.0;678;0.01;0.0
6071;053100 Grote huishoudelijke apparaten;2021 juli;2.9;678;0.02;0.01
6072;053100 Grote huishoudelijke apparaten;2021 augustus;7.5;678;0.05;0.03
6073;053100 Grote huishoudelijke apparaten;2021 september;4.6;678;0.03;0.01
6074;053100 Grote huishoudelijke apparaten;2021 oktober;4.0;678;0.03;0.0
6075;053100 Grote huishoudelijke apparaten;2021 november;5.1;678;0.03;0.0
6076;053100 Grote huishoudelijke apparaten;2021 december;7.9;678;0.05;0.01
6077;053100 Grote huishoudelijke apparaten;2021;4.0;678;0.03;0.01
6078;053100 Grote huishoudelijke apparaten;2022 januari;4.2;668;0.03;-0.02
6079;053100 Grote huishoudelijke apparaten;2022 februari;7.8;668;0.05;0.0
6080;053100 Grote huishoudelijke apparaten;2022 maart;5.3;668;0.04;-0.04
6081;053100 Grote huishoudelijke apparaten;2022 april;8.5;668;0.06;-0.02
6082;053100 Grote huishoudelijke apparaten;2022 mei;9.3;668;0.06;0.0
6083;053100 Grote huishoudelijke apparaten;2022 juni;8.9;668;0.06;-0.01
6084;053100 Grote huishoudelijke apparaten;2022 juli;9.0;668;0.06;-0.02
6085;053100 Grote huishoudelijke apparaten;2022 augustus;7.4;668;0.05;-0.04
6086;053100 Grote huishoudelijke apparaten;2022 september;12.2;668;0.08;-0.03
6087;053100 Grote huishoudelijke apparaten;2022 oktober;11.5;668;0.08;-0.03
6088;053100 Grote huishoudelijke apparaten;2022 november;10.6;668;0.07;0.0
6089;053100 Grote huishoudelijke apparaten;2022 december;7.5;668;0.05;-0.02
6090;053100 Grote huishoudelijke apparaten;2022;8.5;668;0.06;-0.02
6091;053100 Grote huishoudelijke apparaten;2023 januari;8.2;625;0.05;0.0
6092;053100 Grote huishoudelijke apparaten;2023 februari;8.5;625;0.06;0.0
6093;053100 Grote huishoudelijke apparaten;2023 maart;11.0;625;0.07;0.04
6094;053100 Grote huishoudelijke apparaten;2023 april;8.5;625;0.05;0.02
6095;053100 Grote huishoudelijke apparaten;2023 mei;9.1;625;0.06;0.01
6096;053100 Grote huishoudelijke apparaten;2023 juni;8.6;625;0.05;0.01
6097;053100 Grote huishoudelijke apparaten;2023 juli;6.9;625;0.04;0.01
6098;053100 Grote huishoudelijke apparaten;2023 augustus;7.8;625;0.05;0.03
6099;053100 Grote huishoudelijke apparaten;2023 september;2.7;625;0.02;0.02
6100;053100 Grote huishoudelijke apparaten;2023 oktober;2.7;625;0.02;0.02
6101;053100 Grote huishoudelijke apparaten;2023 november;1.2;625;0.01;0.0
6102;053100 Grote huishoudelijke apparaten;2023 december;3.7;625;0.02;0.02
6103;053100 Grote huishoudelijke apparaten;2023;6.5;625;0.04;0.01
6104;053100 Grote huishoudelijke apparaten;2024 januari;2.9;636;0.02;0.0
6105;053100 Grote huishoudelijke apparaten;2024 februari;0.3;636;0.0;-0.02
6106;053100 Grote huishoudelijke apparaten;2024 maart;-1.2;636;-0.01;-0.03
6107;053100 Grote huishoudelijke apparaten;2024 april;-1.8;636;-0.01;-0.03
6108;053100 Grote huishoudelijke apparaten;2024 mei;-1.5;636;-0.01;-0.03
6109;053100 Grote huishoudelijke apparaten;2024 juni;-3.3;636;-0.02;-0.04
6110;053100 Grote huishoudelijke apparaten;2024 juli;-0.6;636;0.0;-0.03
6111;053100 Grote huishoudelijke apparaten;2024 augustus;-1.7;636;-0.01;-0.03
6112;053100 Grote huishoudelijke apparaten;2024 september;-1.2;636;-0.01;-0.03
6113;053100 Grote huishoudelijke apparaten;2024 oktober;-1.0;636;-0.01;-0.03
6114;053100 Grote huishoudelijke apparaten;2024 november;-4.2;636;-0.03;-0.05
6115;053100 Grote huishoudelijke apparaten;2024 december;-6.7;636;-0.04;-0.07
6116;053100 Grote huishoudelijke apparaten;2024;-1.7;636;-0.01;-0.03
6117;053100 Grote huishoudelijke apparaten;2025 januari;-2.9;864;-0.01;-0.02
6118;053100 Grote huishoudelijke apparaten;2025 februari;-3.6;864;-0.02;-0.04
6119;053100 Grote huishoudelijke apparaten;2025 maart;-5.1;864;-0.03;-0.05
6120;053200 Kleine elektr. huish. apparaten;2016 januari;4.0;172;0.01;0.01
6121;053200 Kleine elektr. huish. apparaten;2016 februari;3.5;172;0.01;0.01
6122;053200 Kleine elektr. huish. apparaten;2016 maart;7.5;172;0.01;0.01
6123;053200 Kleine elektr. huish. apparaten;2016 april;7.2;172;0.01;0.01
6124;053200 Kleine elektr. huish. apparaten;2016 mei;5.0;172;0.01;0.01
