ID;Bromfietssoort;AantalVoertuigenInHuishouden;Huishoudkenmerken;Perioden;HuishoudensInBezitVanBromfiets_1;HuishoudensInBezitVanBromfiets_2
293;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2015;97000;6.3
294;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2010;49700;3.3
295;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2011;58200;3.9
296;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2012;65600;4.3
297;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2013;70500;4.6
298;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2014;74900;4.9
299;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2015;80600;5.2
300;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2010;800;1.0
301;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2011;1000;0.8
302;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2012;900;0.8
303;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2013;1300;1.1
304;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2014;1600;1.3
305;Snorfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2015;2000;1.5
306;Snorfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2010;37900;4.6
307;Snorfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2011;44700;5.3
308;Snorfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2012;51500;5.9
309;Snorfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2013;57400;6.4
310;Snorfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2014;63100;6.8
311;Snorfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2015;65900;7.2
312;Snorfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2010;91000;3.6
313;Snorfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2011;98200;3.8
314;Snorfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2012;102600;3.8
315;Snorfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2013;107000;3.9
316;Snorfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2014;112400;4.1
317;Snorfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2015;118000;4.2
318;Snorfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2010;76300;3.7
319;Snorfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2011;81200;3.8
320;Snorfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2012;83800;3.9
321;Snorfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2013;87300;4.0
322;Snorfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2014;91300;4.1
323;Snorfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2015;94200;4.1
324;Snorfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2010;14400;3.2
325;Snorfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2011;16600;3.5
326;Snorfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2012;18300;3.7
327;Snorfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2013;19300;3.8
328;Snorfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2014;20600;4.1
329;Snorfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2015;23300;4.4
330;Snorfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2010;400;3.1
331;Snorfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2011;400;3.6
332;Snorfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2012;400;3.8
333;Snorfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2013;400;4.2
334;Snorfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2014;500;4.2
335;Snorfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2015;500;4.5
336;Snorfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2010;800;1.0
337;Snorfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2011;1000;0.8
338;Snorfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2012;900;0.8
339;Snorfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2013;1300;1.1
340;Snorfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2014;1600;1.3
341;Snorfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2015;2000;1.5
342;Snorfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2010;173900;4.4
343;Snorfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2011;191900;4.9
344;Snorfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2012;209200;5.4
345;Snorfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2013;223100;5.8
346;Snorfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2014;232800;6.1
347;Snorfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2015;246800;6.5
348;Snorfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2010;61200;3.7
349;Snorfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2011;68600;4.0
350;Snorfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2012;75500;4.4
351;Snorfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2013;81400;4.7
352;Snorfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2014;88500;4.9
353;Snorfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2015;99800;5.2
354;Snorfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2010;106800;5.1
355;Snorfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2011;116400;5.5
356;Snorfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2012;125000;5.8
357;Snorfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2013;132600;6.1
358;Snorfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2014;136200;6.5
359;Snorfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2015;157500;6.6
360;Snorfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2010;57800;4.2
361;Snorfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2011;64400;4.7
362;Snorfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2012;73400;5.1
363;Snorfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2013;76700;5.4
364;Snorfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2014;83700;5.7
365;Snorfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2015;75700;6.0
366;Snorfiets;Eén voertuig;Stedelijkheid: Weinig stedelijk;2010;54300;3.7
367;Snorfiets;Eén voertuig;Stedelijkheid: Weinig stedelijk;2011;61300;4.0
368;Snorfiets;Eén voertuig;Stedelijkheid: Weinig stedelijk;2012;63300;4.3
369;Snorfiets;Eén voertuig;Stedelijkheid: Weinig stedelijk;2013;70500;4.6
370;Snorfiets;Eén voertuig;Stedelijkheid: Weinig stedelijk;2014;72700;4.8
371;Snorfiets;Eén voertuig;Stedelijkheid: Weinig stedelijk;2015;73400;4.9
372;Snorfiets;Eén voertuig;Stedelijkheid: niet stedelijk;2010;23500;3.1
373;Snorfiets;Eén voertuig;Stedelijkheid: niet stedelijk;2011;24900;3.4
374;Snorfiets;Eén voertuig;Stedelijkheid: niet stedelijk;2012;26900;3.6
375;Snorfiets;Eén voertuig;Stedelijkheid: niet stedelijk;2013;27500;3.8
376;Snorfiets;Eén voertuig;Stedelijkheid: niet stedelijk;2014;28800;4.1
377;Snorfiets;Eén voertuig;Stedelijkheid: niet stedelijk;2015;26300;4.2
378;Snorfiets;Eén voertuig;Stedelijkheid: onbekend;2010;200;1.7
379;Snorfiets;Eén voertuig;Stedelijkheid: onbekend;2011;100;2.1
380;Snorfiets;Eén voertuig;Stedelijkheid: onbekend;2012;100;2.8
381;Snorfiets;Eén voertuig;Stedelijkheid: onbekend;2013;0;3.1
382;Snorfiets;Eén voertuig;Stedelijkheid: onbekend;2014;0;1.4
383;Snorfiets;Eén voertuig;Stedelijkheid: onbekend;2015;0;1.5
384;Snorfiets;Twee voertuigen;Particuliere huishoudens;2010;42600;0.6
385;Snorfiets;Twee voertuigen;Particuliere huishoudens;2011;48300;0.6
386;Snorfiets;Twee voertuigen;Particuliere huishoudens;2012;51800;0.7
387;Snorfiets;Twee voertuigen;Particuliere huishoudens;2013;54700;0.7
388;Snorfiets;Twee voertuigen;Particuliere huishoudens;2014;56900;0.7
389;Snorfiets;Twee voertuigen;Particuliere huishoudens;2015;58600;0.8
390;Snorfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2010;3900;0.1
391;Snorfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2011;4700;0.2
392;Snorfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2012;5100;0.2
393;Snorfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2013;5500;0.2
394;Snorfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2014;5900;0.2
395;Snorfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2015;6300;0.2
396;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2010;38700;0.8
397;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2011;43700;0.9
398;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2012;46700;1.0
399;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2013;49200;1.0
400;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2014;51000;1.1
401;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2015;52300;1.1
402;Snorfiets;Twee voertuigen;Type: Eenoudergezin;2010;2600;0.6
403;Snorfiets;Twee voertuigen;Type: Eenoudergezin;2011;3200;0.6
404;Snorfiets;Twee voertuigen;Type: Eenoudergezin;2012;3600;0.7
405;Snorfiets;Twee voertuigen;Type: Eenoudergezin;2013;3800;0.7
406;Snorfiets;Twee voertuigen;Type: Eenoudergezin;2014;4100;0.8
407;Snorfiets;Twee voertuigen;Type: Eenoudergezin;2015;4300;0.8
408;Snorfiets;Twee voertuigen;Type: Paar, totaal;2010;35400;0.9
409;Snorfiets;Twee voertuigen;Type: Paar, totaal;2011;39900;1.0
410;Snorfiets;Twee voertuigen;Type: Paar, totaal;2012;42500;1.0
411;Snorfiets;Twee voertuigen;Type: Paar, totaal;2013;44800;1.1
412;Snorfiets;Twee voertuigen;Type: Paar, totaal;2014;46300;1.1
413;Snorfiets;Twee voertuigen;Type: Paar, totaal;2015;47300;1.1
414;Snorfiets;Twee voertuigen;Type: Paar, met kind(eren);2010;17200;0.9
415;Snorfiets;Twee voertuigen;Type: Paar, met kind(eren);2011;20800;1.0
416;Snorfiets;Twee voertuigen;Type: Paar, met kind(eren);2012;22800;1.1
417;Snorfiets;Twee voertuigen;Type: Paar, met kind(eren);2013;24300;1.2
418;Snorfiets;Twee voertuigen;Type: Paar, met kind(eren);2014;25200;1.2
419;Snorfiets;Twee voertuigen;Type: Paar, met kind(eren);2015;25800;1.3
420;Snorfiets;Twee voertuigen;Type: Paar, zonder kind;2010;18200;0.8
421;Snorfiets;Twee voertuigen;Type: Paar, zonder kind;2011;19100;0.9
422;Snorfiets;Twee voertuigen;Type: Paar, zonder kind;2012;19700;0.9
423;Snorfiets;Twee voertuigen;Type: Paar, zonder kind;2013;20600;1.0
424;Snorfiets;Twee voertuigen;Type: Paar, zonder kind;2014;21200;1.0
425;Snorfiets;Twee voertuigen;Type: Paar, zonder kind;2015;21500;1.0
426;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2010;700;0.8
427;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2011;500;1.0
428;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2012;600;1.0
429;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2013;600;1.1
430;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2014;600;1.2
431;Snorfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2015;700;1.3
432;Snorfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2010;3900;0.1
433;Snorfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2011;4700;0.2
434;Snorfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2012;5100;0.2
435;Snorfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2013;5500;0.2
436;Snorfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2014;5900;0.2
437;Snorfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2015;6300;0.2
438;Snorfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2010;18700;0.8
439;Snorfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2011;20600;0.8
440;Snorfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2012;21500;0.9
441;Snorfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2013;22400;0.9
442;Snorfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2014;23200;0.9
443;Snorfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2015;23600;0.9
444;Snorfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2010;8400;0.9
445;Snorfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2011;9600;1.1
446;Snorfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2012;10600;1.2
447;Snorfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2013;11400;1.2
448;Snorfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2014;12000;1.3
449;Snorfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2015;12300;1.3
450;Snorfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2010;8200;0.8
451;Snorfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2011;9500;1.0
452;Snorfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2012;10400;1.1
453;Snorfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2013;11000;1.1
454;Snorfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2014;11400;1.2
455;Snorfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2015;11700;1.2
456;Snorfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2010;3500;0.8
457;Snorfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2011;3900;0.9
458;Snorfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2012;4200;1.0
459;Snorfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2013;4400;1.1
460;Snorfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2014;4400;1.1
461;Snorfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2015;4700;1.2
462;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2010;5800;0.4
463;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2011;6700;0.5
464;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2012;7100;0.5
465;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2013;7500;0.5
466;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2014;7600;0.5
467;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;7700;0.5
468;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2010;9400;0.7
469;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2011;10300;0.7
470;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2012;10400;0.7
471;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2013;11100;0.7
472;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2014;11400;0.8
473;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;11500;0.8
474;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2010;10200;0.7
475;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2011;11400;0.8
476;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2012;12000;0.8
477;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2013;12700;0.8
478;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2014;13200;0.9
479;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;13400;0.9
480;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2010;9800;0.7
481;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2011;11300;0.8
482;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2012;12500;0.8
483;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2013;13000;0.9
484;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2014;13600;0.9
485;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;14200;0.9
486;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2010;7200;0.5
487;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2011;8600;0.6
488;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2012;9700;0.6
489;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2013;10400;0.7
490;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2014;11000;0.7
491;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;11600;0.7
492;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2010;100;0.1
493;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2011;100;0.1
494;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2012;100;0.1
495;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2013;100;0.1
496;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2014;100;0.1
497;Snorfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2015;200;0.1
498;Snorfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2010;5900;0.7
499;Snorfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2011;7200;0.9
500;Snorfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2012;8200;1.0
501;Snorfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2013;9200;1.0
502;Snorfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2014;10000;1.1
503;Snorfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2015;10300;1.1
504;Snorfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2010;13900;0.5
505;Snorfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2011;15100;0.6
506;Snorfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2012;15300;0.6
507;Snorfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2013;15700;0.6
508;Snorfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2014;16200;0.6
509;Snorfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2015;16500;0.6
510;Snorfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2010;12500;0.6
511;Snorfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2011;13300;0.6
512;Snorfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2012;13400;0.6
513;Snorfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2013;13800;0.6
514;Snorfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2014;14100;0.6
515;Snorfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2015;14200;0.6
516;Snorfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2010;1400;0.3
517;Snorfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2011;1700;0.4
518;Snorfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2012;1900;0.4
519;Snorfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2013;1900;0.4
520;Snorfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2014;2000;0.4
521;Snorfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2015;2200;0.4
522;Snorfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2010;0;0.3
523;Snorfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2011;0;0.2
524;Snorfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2012;0;0.3
525;Snorfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2013;0;0.3
526;Snorfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2014;0;0.3
527;Snorfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2015;0;0.4
528;Snorfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2010;100;0.1
529;Snorfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2011;100;0.1
530;Snorfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2012;100;0.1
531;Snorfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2013;100;0.1
532;Snorfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2014;100;0.1
533;Snorfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2015;200;0.1
534;Snorfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2010;22800;0.6
535;Snorfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2011;26000;0.7
536;Snorfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2012;28100;0.7
537;Snorfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2013;29800;0.8
538;Snorfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2014;30600;0.8
539;Snorfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2015;31600;0.8
540;Snorfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2010;8300;0.5
541;Snorfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2011;9600;0.6
542;Snorfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2012;10200;0.6
543;Snorfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2013;10600;0.6
544;Snorfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2014;11600;0.6
545;Snorfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2015;12700;0.7
546;Snorfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2010;15300;0.7
547;Snorfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2011;17100;0.8
548;Snorfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2012;18300;0.9
549;Snorfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2013;19200;0.9
550;Snorfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2014;19600;0.9
551;Snorfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2015;21900;0.9
552;Snorfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2010;7900;0.6
553;Snorfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2011;9100;0.7
554;Snorfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2012;10200;0.7
555;Snorfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2013;10700;0.7
556;Snorfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2014;11300;0.8
557;Snorfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2015;10100;0.8
558;Snorfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2010;7700;0.5
559;Snorfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2011;9000;0.6
560;Snorfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2012;9300;0.6
561;Snorfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2013;10300;0.7
562;Snorfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2014;10300;0.7
563;Snorfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2015;10200;0.7
564;Snorfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2010;3300;0.4
565;Snorfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2011;3600;0.5
566;Snorfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2012;3800;0.5
567;Snorfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2013;3900;0.5
568;Snorfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2014;4100;0.6
569;Snorfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2015;3700;0.6
