ID;AfzetEnInvoer;ProductenVolgensPRODCOMLijst;Perioden;PrijsindexcijfersExclusiefAccijns_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3
4489;Totale afzet;C Industriële producten;2007 mei;109.3;1.0;3.6
4490;Totale afzet;C Industriële producten;2007 juni;109.7;0.4;3.7
4491;Totale afzet;C Industriële producten;2007 juli;110.5;0.7;3.3
4492;Totale afzet;C Industriële producten;2007 augustus;110.3;-0.2;3.2
4493;Totale afzet;C Industriële producten;2007 september;111.2;0.9;5.7
4494;Totale afzet;C Industriële producten;2007 oktober;112.3;0.9;6.9
4495;Totale afzet;C Industriële producten;2007 november;113.8;1.3;8.7
4496;Totale afzet;C Industriële producten;2007 december;113.8;0.0;8.4
4497;Totale afzet;C Industriële producten;2007;109.7;;4.4
4498;Totale afzet;C Industriële producten;2008 januari;114.6;0.7;9.2
4499;Totale afzet;C Industriële producten;2008 februari;115.1;0.4;9.1
4500;Totale afzet;C Industriële producten;2008 maart;116.1;0.9;9.2
4501;Totale afzet;C Industriële producten;2008 april;117.5;1.2;8.6
4502;Totale afzet;C Industriële producten;2008 mei;120.3;2.4;10.1
4503;Totale afzet;C Industriële producten;2008 juni;122.2;1.6;11.4
4504;Totale afzet;C Industriële producten;2008 juli;123.6;1.2;11.8
4505;Totale afzet;C Industriële producten;2008 augustus;122.1;-1.3;10.7
4506;Totale afzet;C Industriële producten;2008 september;121.4;-0.5;9.1
4507;Totale afzet;C Industriële producten;2008 oktober;117.0;-3.6;4.2
4508;Totale afzet;C Industriële producten;2008 november;111.5;-4.7;-2.0
4509;Totale afzet;C Industriële producten;2008 december;106.2;-4.8;-6.6
4510;Totale afzet;C Industriële producten;2008;117.3;;7.0
4511;Totale afzet;C Industriële producten;2009 januari;104.2;-1.9;-9.1
4512;Totale afzet;C Industriële producten;2009 februari;104.1;0.0;-9.5
4513;Totale afzet;C Industriële producten;2009 maart;104.1;-0.1;-10.4
4514;Totale afzet;C Industriële producten;2009 april;103.6;-0.4;-11.8
4515;Totale afzet;C Industriële producten;2009 mei;104.8;1.1;-12.9
4516;Totale afzet;C Industriële producten;2009 juni;106.3;1.5;-13.0
4517;Totale afzet;C Industriële producten;2009 juli;106.0;-0.3;-14.2
4518;Totale afzet;C Industriële producten;2009 augustus;107.4;1.3;-12.0
4519;Totale afzet;C Industriële producten;2009 september;106.7;-0.7;-12.1
4520;Totale afzet;C Industriële producten;2009 oktober;107.0;0.3;-8.5
4521;Totale afzet;C Industriële producten;2009 november;107.8;0.7;-3.4
4522;Totale afzet;C Industriële producten;2009 december;107.9;0.2;1.6
4523;Totale afzet;C Industriële producten;2009;105.8;;-9.8
4524;Totale afzet;C Industriële producten;2010 januari;109.8;1.7;5.4
4525;Totale afzet;C Industriële producten;2010 februari;110.7;0.9;6.3
4526;Totale afzet;C Industriële producten;2010 maart;112.3;1.5;8.0
4527;Totale afzet;C Industriële producten;2010 april;114.6;2.0;10.6
4528;Totale afzet;C Industriële producten;2010 mei;115.4;0.7;10.1
4529;Totale afzet;C Industriële producten;2010 juni;115.8;0.4;8.9
4530;Totale afzet;C Industriële producten;2010 juli;114.9;-0.7;8.4
4531;Totale afzet;C Industriële producten;2010 augustus;115.1;0.2;7.2
4532;Totale afzet;C Industriële producten;2010 september;115.7;0.5;8.5
4533;Totale afzet;C Industriële producten;2010 oktober;116.6;0.8;8.9
4534;Totale afzet;C Industriële producten;2010 november;117.6;0.9;9.1
4535;Totale afzet;C Industriële producten;2010 december;119.4;1.5;10.7
4536;Totale afzet;C Industriële producten;2010;114.8;;8.5
4537;Totale afzet;C Industriële producten;2011 januari;122.1;2.2;11.2
4538;Totale afzet;C Industriële producten;2011 februari;124.4;1.9;12.4
4539;Totale afzet;C Industriële producten;2011 maart;126.2;1.5;12.4
4540;Totale afzet;C Industriële producten;2011 april;127.7;1.2;11.5
4541;Totale afzet;C Industriële producten;2011 mei;127.4;-0.3;10.5
4542;Totale afzet;C Industriële producten;2011 juni;126.2;-1.0;9.0
4543;Totale afzet;C Industriële producten;2011 juli;126.9;0.5;10.4
4544;Totale afzet;C Industriële producten;2011 augustus;126.2;-0.5;9.6
4545;Totale afzet;C Industriële producten;2011 september;126.8;0.5;9.6
4546;Totale afzet;C Industriële producten;2011 oktober;126.0;-0.6;8.1
4547;Totale afzet;C Industriële producten;2011 november;126.2;0.2;7.3
4548;Totale afzet;C Industriële producten;2011 december;126.1;-0.1;5.6
4549;Totale afzet;C Industriële producten;2011;126.0;;9.8
4550;Totale afzet;C Industriële producten;2012 januari;128.4;1.9;5.2
4551;Totale afzet;C Industriële producten;2012 februari;129.9;1.1;4.4
4552;Totale afzet;C Industriële producten;2012 maart;131.1;1.0;3.9
4553;Totale afzet;C Industriële producten;2012 april;131.0;-0.1;2.5
4554;Totale afzet;C Industriële producten;2012 mei;129.7;-1.0;1.8
4555;Totale afzet;C Industriële producten;2012 juni;127.3;-1.9;0.8
4556;Totale afzet;C Industriële producten;2012 juli;128.7;1.1;1.4
4557;Totale afzet;C Industriële producten;2012 augustus;131.2;1.9;3.9
4558;Totale afzet;C Industriële producten;2012 september;131.9;0.6;4.0
4559;Totale afzet;C Industriële producten;2012 oktober;131.2;-0.6;4.1
4560;Totale afzet;C Industriële producten;2012 november;130.5;-0.5;3.4
4561;Totale afzet;C Industriële producten;2012 december;129.6;-0.6;2.8
4562;Totale afzet;C Industriële producten;2012;130.0;;3.2
4563;Totale afzet;10  Voedingsmiddelen;2000 januari;92.3;;
4564;Totale afzet;10  Voedingsmiddelen;2000 februari;93.1;0.9;
4565;Totale afzet;10  Voedingsmiddelen;2000 maart;93.5;0.5;
4566;Totale afzet;10  Voedingsmiddelen;2000 april;93.7;0.2;
4567;Totale afzet;10  Voedingsmiddelen;2000 mei;94.4;0.7;
4568;Totale afzet;10  Voedingsmiddelen;2000 juni;94.7;0.3;
4569;Totale afzet;10  Voedingsmiddelen;2000 juli;95.1;0.5;
4570;Totale afzet;10  Voedingsmiddelen;2000 augustus;95.6;0.5;
4571;Totale afzet;10  Voedingsmiddelen;2000 september;96.1;0.6;
4572;Totale afzet;10  Voedingsmiddelen;2000 oktober;97.3;1.3;
4573;Totale afzet;10  Voedingsmiddelen;2000 november;98.0;0.7;
4574;Totale afzet;10  Voedingsmiddelen;2000 december;98.4;0.4;
4575;Totale afzet;10  Voedingsmiddelen;2000;95.2;;
4576;Totale afzet;10  Voedingsmiddelen;2001 januari;98.4;0.0;6.7
4577;Totale afzet;10  Voedingsmiddelen;2001 februari;99.5;1.1;6.9
4578;Totale afzet;10  Voedingsmiddelen;2001 maart;100.4;1.0;7.4
4579;Totale afzet;10  Voedingsmiddelen;2001 april;100.3;-0.1;7.1
4580;Totale afzet;10  Voedingsmiddelen;2001 mei;99.6;-0.7;5.6
4581;Totale afzet;10  Voedingsmiddelen;2001 juni;99.7;0.1;5.3
4582;Totale afzet;10  Voedingsmiddelen;2001 juli;100.1;0.4;5.2
4583;Totale afzet;10  Voedingsmiddelen;2001 augustus;100.1;0.0;4.7
4584;Totale afzet;10  Voedingsmiddelen;2001 september;99.9;-0.1;4.0
4585;Totale afzet;10  Voedingsmiddelen;2001 oktober;100.4;0.4;3.1
4586;Totale afzet;10  Voedingsmiddelen;2001 november;100.6;0.2;2.6
4587;Totale afzet;10  Voedingsmiddelen;2001 december;99.9;-0.6;1.6
4588;Totale afzet;10  Voedingsmiddelen;2001;99.9;;5.0
4589;Totale afzet;10  Voedingsmiddelen;2002 januari;99.9;-0.1;1.5
4590;Totale afzet;10  Voedingsmiddelen;2002 februari;99.7;-0.1;0.3
4591;Totale afzet;10  Voedingsmiddelen;2002 maart;100.0;0.3;-0.4
4592;Totale afzet;10  Voedingsmiddelen;2002 april;99.7;-0.3;-0.7
4593;Totale afzet;10  Voedingsmiddelen;2002 mei;99.2;-0.5;-0.4
4594;Totale afzet;10  Voedingsmiddelen;2002 juni;98.4;-0.8;-1.3
4595;Totale afzet;10  Voedingsmiddelen;2002 juli;98.7;0.4;-1.4
4596;Totale afzet;10  Voedingsmiddelen;2002 augustus;99.6;0.9;-0.5
4597;Totale afzet;10  Voedingsmiddelen;2002 september;100.8;1.1;0.8
4598;Totale afzet;10  Voedingsmiddelen;2002 oktober;101.1;0.3;0.7
4599;Totale afzet;10  Voedingsmiddelen;2002 november;100.6;-0.5;0.0
4600;Totale afzet;10  Voedingsmiddelen;2002 december;101.2;0.6;1.3
4601;Totale afzet;10  Voedingsmiddelen;2002;99.9;;0.0
4602;Totale afzet;10  Voedingsmiddelen;2003 januari;100.5;-0.7;0.6
4603;Totale afzet;10  Voedingsmiddelen;2003 februari;100.3;-0.2;0.6
4604;Totale afzet;10  Voedingsmiddelen;2003 maart;99.0;-1.3;-1.0
4605;Totale afzet;10  Voedingsmiddelen;2003 april;98.9;-0.1;-0.8
4606;Totale afzet;10  Voedingsmiddelen;2003 mei;98.0;-0.9;-1.2
4607;Totale afzet;10  Voedingsmiddelen;2003 juni;97.9;-0.1;-0.5
4608;Totale afzet;10  Voedingsmiddelen;2003 juli;98.1;0.2;-0.7
4609;Totale afzet;10  Voedingsmiddelen;2003 augustus;98.5;0.4;-1.2
4610;Totale afzet;10  Voedingsmiddelen;2003 september;100.2;1.8;-0.5
4611;Totale afzet;10  Voedingsmiddelen;2003 oktober;100.2;0.0;-0.9
4612;Totale afzet;10  Voedingsmiddelen;2003 november;101.1;0.9;0.5
4613;Totale afzet;10  Voedingsmiddelen;2003 december;99.8;-1.2;-1.3
4614;Totale afzet;10  Voedingsmiddelen;2003;99.4;;-0.5
4615;Totale afzet;10  Voedingsmiddelen;2004 januari;100.1;0.3;-0.4
4616;Totale afzet;10  Voedingsmiddelen;2004 februari;101.0;1.0;0.7
4617;Totale afzet;10  Voedingsmiddelen;2004 maart;101.7;0.6;2.7
4618;Totale afzet;10  Voedingsmiddelen;2004 april;101.5;-0.2;2.6
4619;Totale afzet;10  Voedingsmiddelen;2004 mei;100.7;-0.8;2.7
4620;Totale afzet;10  Voedingsmiddelen;2004 juni;101.0;0.3;3.2
4621;Totale afzet;10  Voedingsmiddelen;2004 juli;100.8;-0.2;2.8
4622;Totale afzet;10  Voedingsmiddelen;2004 augustus;101.3;0.5;2.9
4623;Totale afzet;10  Voedingsmiddelen;2004 september;101.6;0.3;1.4
4624;Totale afzet;10  Voedingsmiddelen;2004 oktober;100.5;-1.1;0.3
4625;Totale afzet;10  Voedingsmiddelen;2004 november;100.9;0.3;-0.2
4626;Totale afzet;10  Voedingsmiddelen;2004 december;100.7;-0.2;0.9
4627;Totale afzet;10  Voedingsmiddelen;2004;101.0;;1.6
4628;Totale afzet;10  Voedingsmiddelen;2005 januari;99.3;-1.4;-0.7
4629;Totale afzet;10  Voedingsmiddelen;2005 februari;99.3;0.0;-1.7
4630;Totale afzet;10  Voedingsmiddelen;2005 maart;99.3;0.0;-2.3
4631;Totale afzet;10  Voedingsmiddelen;2005 april;98.9;-0.4;-2.5
4632;Totale afzet;10  Voedingsmiddelen;2005 mei;99.3;0.3;-1.5
4633;Totale afzet;10  Voedingsmiddelen;2005 juni;100.1;0.9;-0.9
4634;Totale afzet;10  Voedingsmiddelen;2005 juli;100.3;0.1;-0.5
4635;Totale afzet;10  Voedingsmiddelen;2005 augustus;100.1;-0.1;-1.1
4636;Totale afzet;10  Voedingsmiddelen;2005 september;100.6;0.4;-1.0
4637;Totale afzet;10  Voedingsmiddelen;2005 oktober;100.8;0.2;0.2
4638;Totale afzet;10  Voedingsmiddelen;2005 november;100.8;0.1;0.0
4639;Totale afzet;10  Voedingsmiddelen;2005 december;101.1;0.3;0.4
4640;Totale afzet;10  Voedingsmiddelen;2005;100.0;;-1.0
4641;Totale afzet;10  Voedingsmiddelen;2006 januari;101.1;0.0;1.8
4642;Totale afzet;10  Voedingsmiddelen;2006 februari;101.6;0.5;2.3
4643;Totale afzet;10  Voedingsmiddelen;2006 maart;101.6;0.0;2.3
4644;Totale afzet;10  Voedingsmiddelen;2006 april;101.6;0.0;2.7
4645;Totale afzet;10  Voedingsmiddelen;2006 mei;101.2;-0.4;2.0
4646;Totale afzet;10  Voedingsmiddelen;2006 juni;101.5;0.3;1.3
4647;Totale afzet;10  Voedingsmiddelen;2006 juli;101.4;-0.1;1.1
4648;Totale afzet;10  Voedingsmiddelen;2006 augustus;101.9;0.5;1.7
4649;Totale afzet;10  Voedingsmiddelen;2006 september;102.5;0.6;1.9
4650;Totale afzet;10  Voedingsmiddelen;2006 oktober;103.6;1.0;2.8
4651;Totale afzet;10  Voedingsmiddelen;2006 november;103.7;0.1;2.8
4652;Totale afzet;10  Voedingsmiddelen;2006 december;104.8;1.1;3.6
4653;Totale afzet;10  Voedingsmiddelen;2006;102.2;;2.2
4654;Totale afzet;10  Voedingsmiddelen;2007 januari;105.6;0.8;4.4
4655;Totale afzet;10  Voedingsmiddelen;2007 februari;106.2;0.5;4.5
4656;Totale afzet;10  Voedingsmiddelen;2007 maart;107.0;0.8;5.3
4657;Totale afzet;10  Voedingsmiddelen;2007 april;109.0;1.8;7.2
4658;Totale afzet;10  Voedingsmiddelen;2007 mei;109.9;0.9;8.6
4659;Totale afzet;10  Voedingsmiddelen;2007 juni;110.5;0.5;8.9
4660;Totale afzet;10  Voedingsmiddelen;2007 juli;113.2;2.4;11.7
4661;Totale afzet;10  Voedingsmiddelen;2007 augustus;114.8;1.5;12.7
4662;Totale afzet;10  Voedingsmiddelen;2007 september;117.0;1.9;14.1
4663;Totale afzet;10  Voedingsmiddelen;2007 oktober;118.2;1.0;14.1
4664;Totale afzet;10  Voedingsmiddelen;2007 november;118.8;0.5;14.6
4665;Totale afzet;10  Voedingsmiddelen;2007 december;119.2;0.3;13.7
4666;Totale afzet;10  Voedingsmiddelen;2007;112.4;;10.0
4667;Totale afzet;10  Voedingsmiddelen;2008 januari;120.1;0.8;13.7
4668;Totale afzet;10  Voedingsmiddelen;2008 februari;120.8;0.7;13.8
4669;Totale afzet;10  Voedingsmiddelen;2008 maart;120.6;-0.2;12.7
4670;Totale afzet;10  Voedingsmiddelen;2008 april;120.7;0.1;10.8
4671;Totale afzet;10  Voedingsmiddelen;2008 mei;121.4;0.6;10.4
4672;Totale afzet;10  Voedingsmiddelen;2008 juni;122.4;0.9;10.8
4673;Totale afzet;10  Voedingsmiddelen;2008 juli;121.6;-0.7;7.5
4674;Totale afzet;10  Voedingsmiddelen;2008 augustus;121.4;-0.2;5.7
4675;Totale afzet;10  Voedingsmiddelen;2008 september;120.9;-0.4;3.4
4676;Totale afzet;10  Voedingsmiddelen;2008 oktober;119.1;-1.5;0.7
4677;Totale afzet;10  Voedingsmiddelen;2008 november;116.8;-1.9;-1.6
4678;Totale afzet;10  Voedingsmiddelen;2008 december;115.7;-1.0;-2.9
4679;Totale afzet;10  Voedingsmiddelen;2008;120.1;;6.8
4680;Totale afzet;10  Voedingsmiddelen;2009 januari;114.9;-0.7;-4.3
4681;Totale afzet;10  Voedingsmiddelen;2009 februari;114.5;-0.3;-5.2
4682;Totale afzet;10  Voedingsmiddelen;2009 maart;113.8;-0.6;-5.6
4683;Totale afzet;10  Voedingsmiddelen;2009 april;112.8;-0.9;-6.5
4684;Totale afzet;10  Voedingsmiddelen;2009 mei;112.7;-0.1;-7.1
4685;Totale afzet;10  Voedingsmiddelen;2009 juni;112.8;0.1;-7.9
4686;Totale afzet;10  Voedingsmiddelen;2009 juli;112.7;-0.1;-7.3
4687;Totale afzet;10  Voedingsmiddelen;2009 augustus;112.7;0.0;-7.2
4688;Totale afzet;10  Voedingsmiddelen;2009 september;112.6;-0.1;-6.9
4689;Totale afzet;10  Voedingsmiddelen;2009 oktober;112.4;-0.2;-5.6
4690;Totale afzet;10  Voedingsmiddelen;2009 november;113.1;0.7;-3.2
4691;Totale afzet;10  Voedingsmiddelen;2009 december;113.8;0.6;-1.6
4692;Totale afzet;10  Voedingsmiddelen;2009;113.2;;-5.7
4693;Totale afzet;10  Voedingsmiddelen;2010 januari;114.5;0.6;-0.4
4694;Totale afzet;10  Voedingsmiddelen;2010 februari;114.8;0.3;0.3
4695;Totale afzet;10  Voedingsmiddelen;2010 maart;115.3;0.4;1.3
4696;Totale afzet;10  Voedingsmiddelen;2010 april;116.0;0.7;2.8
4697;Totale afzet;10  Voedingsmiddelen;2010 mei;117.5;1.3;4.3
4698;Totale afzet;10  Voedingsmiddelen;2010 juni;118.7;1.0;5.2
4699;Totale afzet;10  Voedingsmiddelen;2010 juli;118.8;0.1;5.4
4700;Totale afzet;10  Voedingsmiddelen;2010 augustus;119.9;0.9;6.3
4701;Totale afzet;10  Voedingsmiddelen;2010 september;120.6;0.6;7.1
4702;Totale afzet;10  Voedingsmiddelen;2010 oktober;122.3;1.3;8.8
4703;Totale afzet;10  Voedingsmiddelen;2010 november;123.5;1.0;9.2
4704;Totale afzet;10  Voedingsmiddelen;2010 december;125.3;1.4;10.1
4705;Totale afzet;10  Voedingsmiddelen;2010;118.9;;5.0
4706;Totale afzet;10  Voedingsmiddelen;2011 januari;128.1;2.3;11.9
4707;Totale afzet;10  Voedingsmiddelen;2011 februari;129.9;1.3;13.1
4708;Totale afzet;10  Voedingsmiddelen;2011 maart;130.7;0.6;13.4
4709;Totale afzet;10  Voedingsmiddelen;2011 april;131.3;0.5;13.1
4710;Totale afzet;10  Voedingsmiddelen;2011 mei;131.6;0.3;12.0
4711;Totale afzet;10  Voedingsmiddelen;2011 juni;131.1;-0.4;10.5
4712;Totale afzet;10  Voedingsmiddelen;2011 juli;131.6;0.4;10.8
4713;Totale afzet;10  Voedingsmiddelen;2011 augustus;130.7;-0.7;9.0
4714;Totale afzet;10  Voedingsmiddelen;2011 september;130.6;-0.1;8.2
4715;Totale afzet;10  Voedingsmiddelen;2011 oktober;130.5;0.0;6.8
4716;Totale afzet;10  Voedingsmiddelen;2011 november;131.1;0.4;6.1
4717;Totale afzet;10  Voedingsmiddelen;2011 december;131.6;0.4;5.1
4718;Totale afzet;10  Voedingsmiddelen;2011;130.7;;9.9
4719;Totale afzet;10  Voedingsmiddelen;2012 januari;132.3;0.6;3.3
4720;Totale afzet;10  Voedingsmiddelen;2012 februari;132.3;0.0;1.9
4721;Totale afzet;10  Voedingsmiddelen;2012 maart;132.7;0.3;1.5
4722;Totale afzet;10  Voedingsmiddelen;2012 april;132.9;0.2;1.2
4723;Totale afzet;10  Voedingsmiddelen;2012 mei;133.2;0.2;1.2
4724;Totale afzet;10  Voedingsmiddelen;2012 juni;134.0;0.6;2.2
4725;Totale afzet;10  Voedingsmiddelen;2012 juli;135.3;1.0;2.9
4726;Totale afzet;10  Voedingsmiddelen;2012 augustus;137.0;1.2;4.8
4727;Totale afzet;10  Voedingsmiddelen;2012 september;137.6;0.5;5.4
4728;Totale afzet;10  Voedingsmiddelen;2012 oktober;138.5;0.6;6.1
4729;Totale afzet;10  Voedingsmiddelen;2012 november;138.9;0.3;5.9
4730;Totale afzet;10  Voedingsmiddelen;2012 december;138.4;-0.4;5.2
4731;Totale afzet;10  Voedingsmiddelen;2012;135.3;;3.5
4732;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 januari;80.6;;
4733;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 februari;83.2;3.2;
4734;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 maart;83.9;0.8;
4735;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 april;84.0;0.1;
4736;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 mei;86.7;3.2;
4737;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 juni;88.6;2.1;
4738;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 juli;88.8;0.3;
4739;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 augustus;89.9;1.2;
4740;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 september;91.6;1.9;
4741;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 oktober;95.2;4.0;
4742;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 november;96.0;0.9;
4743;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000 december;96.0;0.0;
4744;Totale afzet;101 Verduurzaamd vlees en vleesp...;2000;88.7;;
4745;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 januari;92.6;-3.5;14.9
4746;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 februari;97.0;4.7;16.5
4747;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 maart;103.3;6.6;23.1
4748;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 april;102.4;-0.9;21.8
4749;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 mei;98.4;-3.9;13.5
4750;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 juni;96.4;-2.1;8.9
4751;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 juli;93.5;-3.0;5.3
4752;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 augustus;95.5;2.2;6.3
4753;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 september;95.6;0.1;4.4
4754;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 oktober;94.1;-1.6;-1.1
4755;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 november;93.6;-0.6;-2.6
4756;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001 december;90.5;-3.3;-5.7
4757;Totale afzet;101 Verduurzaamd vlees en vleesp...;2001;96.1;;8.3
4758;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 januari;89.6;-1.0;-3.3
4759;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 februari;87.5;-2.3;-9.7
4760;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 maart;87.5;0.0;-15.3
4761;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 april;84.6;-3.3;-17.4
4762;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 mei;84.3;-0.3;-14.3
4763;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 juni;82.8;-1.8;-14.1
4764;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 juli;84.0;1.4;-10.2
4765;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 augustus;86.7;3.3;-9.2
4766;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 september;89.6;3.3;-6.3
4767;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 oktober;90.0;0.5;-4.4
4768;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 november;88.7;-1.4;-5.2
4769;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002 december;90.6;2.1;0.1
4770;Totale afzet;101 Verduurzaamd vlees en vleesp...;2002;87.2;;-9.3
4771;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 januari;89.3;-1.4;-0.3
4772;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 februari;90.3;1.1;3.2
4773;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 maart;87.2;-3.5;-0.4
4774;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 april;87.1;-0.1;3.0
4775;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 mei;85.6;-1.7;1.5
4776;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 juni;86.0;0.5;3.9
4777;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 juli;86.2;0.1;2.6
4778;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 augustus;87.7;1.7;1.1
4779;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 september;93.9;7.2;4.9
4780;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 oktober;91.5;-2.5;1.7
4781;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 november;91.2;-0.4;2.8
4782;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003 december;88.4;-3.1;-2.4
4783;Totale afzet;101 Verduurzaamd vlees en vleesp...;2003;88.7;;1.8
4784;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 januari;89.9;1.7;0.6
4785;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 februari;90.6;0.8;0.3
4786;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 maart;92.5;2.2;6.2
4787;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 april;91.2;-1.4;4.7
4788;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 mei;90.7;-0.6;6.0
4789;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 juni;93.0;2.6;8.2
4790;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 juli;94.6;1.6;9.7
4791;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 augustus;96.7;2.2;10.3
4792;Totale afzet;101 Verduurzaamd vlees en vleesp...;2004 september;101.4;4.9;7.9
