ID;Regions;SIC93;Periods;OutputBasicPrices_1;IntermediateConsumption_2;GrossValueAdded_3;CompensationOfEmployees_4;TaxesNotProductRelated_5;SubsidiesNotProductRelated_6;GrossOperatingSurplus_7;LabourInputOfEmployees_8
7379;Noord-Friesland;92 Culture, sports and recreation;1996;208.74;126.15;82.59;42.2;0.91;0.91;40.84;1.29
7380;Noord-Friesland;92 Culture, sports and recreation;1997;219.0;129.0;90.0;43.0;1.0;1.0;47.0;1.3
7381;Noord-Friesland;92 Culture, sports and recreation;1998;224.0;134.0;90.0;46.0;1.0;2.0;45.0;1.4
7382;Noord-Friesland;92 Culture, sports and recreation;1999;239.0;143.0;95.0;48.0;1.0;1.0;48.0;1.4
7383;Noord-Friesland;92 Culture, sports and recreation;2000;260.0;157.0;103.0;52.0;1.0;2.0;52.0;1.4
7384;Noord-Friesland;92 Culture, sports and recreation;2001;283.0;170.0;113.0;57.0;1.0;2.0;57.0;1.5
7385;Noord-Friesland;93 Other service activities;1995;162.45;61.26;101.19;50.37;0.45;0.0;50.37;1.78
7386;Noord-Friesland;93 Other service activities;1996;158.37;59.45;98.92;48.1;0.45;0.45;50.82;1.67
7387;Noord-Friesland;93 Other service activities;1997;167.0;63.0;104.0;53.0;0.0;0.0;52.0;1.9
7388;Noord-Friesland;93 Other service activities;1998;188.0;70.0;118.0;60.0;0.0;1.0;59.0;2.1
7389;Noord-Friesland;93 Other service activities;1999;206.0;75.0;130.0;66.0;1.0;1.0;64.0;2.3
7390;Noord-Friesland;93 Other service activities;2000;208.0;78.0;130.0;68.0;1.0;1.0;63.0;2.2
7391;Noord-Friesland;93 Other service activities;2001;227.0;84.0;142.0;76.0;1.0;1.0;67.0;2.4
7392;Zuidwest-Friesland;Total economic activities;1995;2476.28;1247.44;1228.38;631.21;18.15;5.45;584.47;22.54
7393;Zuidwest-Friesland;Total economic activities;1996;2570.21;1293.27;1276.48;662.07;18.15;8.62;605.34;23.75
7394;Zuidwest-Friesland;Total economic activities;1997;2734.0;1383.0;1351.0;681.0;19.0;9.0;660.0;24.1
7395;Zuidwest-Friesland;Total economic activities;1998;2819.0;1409.0;1410.0;734.0;19.0;17.0;673.0;24.8
7396;Zuidwest-Friesland;Total economic activities;1999;2993.0;1479.0;1514.0;801.0;21.0;16.0;708.0;26.2
7397;Zuidwest-Friesland;Total economic activities;2000;3235.0;1609.0;1626.0;858.0;23.0;16.0;761.0;26.7
7398;Zuidwest-Friesland;Total economic activities;2001;3372.0;1657.0;1715.0;920.0;25.0;20.0;790.0;27.2
7399;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;1995;216.45;67.61;148.84;13.61;4.08;1.82;133.41;0.56
7400;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;1996;205.56;64.89;140.67;13.61;3.63;2.27;125.7;0.55
7401;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;1997;225.0;65.0;160.0;16.0;5.0;0.0;140.0;0.6
7402;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;1998;235.0;84.0;151.0;15.0;5.0;5.0;135.0;0.6
7403;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;1999;231.0;84.0;146.0;17.0;5.0;2.0;126.0;0.6
7404;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;2000;238.0;85.0;153.0;15.0;5.0;1.0;134.0;0.5
7405;Zuidwest-Friesland;A+B Agriculture hunting forestry fishing;2001;255.0;91.0;164.0;16.0;6.0;4.0;145.0;0.6
7406;Zuidwest-Friesland;C-F Industry;1995;1093.0;773.0;320.0;219.0;4.0;2.0;99.0;7.5
7407;Zuidwest-Friesland;C-F Industry;1996;1125.0;792.0;334.0;223.0;3.0;2.0;109.0;7.8
7408;Zuidwest-Friesland;C-F Industry;1997;1205.0;854.0;351.0;233.0;3.0;3.0;118.0;7.9
7409;Zuidwest-Friesland;C-F Industry;1998;1203.0;828.0;374.0;259.0;3.0;5.0;118.0;8.3
7410;Zuidwest-Friesland;C-F Industry;1999;1248.0;837.0;411.0;283.0;2.0;4.0;130.0;8.8
7411;Zuidwest-Friesland;C-F Industry;2000;1345.0;903.0;442.0;302.0;3.0;5.0;142.0;9.0
7412;Zuidwest-Friesland;C-F Industry;2001;1373.0;909.0;464.0;322.0;3.0;5.0;143.0;9.2
7413;Zuidwest-Friesland;C Mining and quarrying;1995;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7414;Zuidwest-Friesland;C Mining and quarrying;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7415;Zuidwest-Friesland;C Mining and quarrying;1997;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7416;Zuidwest-Friesland;C Mining and quarrying;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7417;Zuidwest-Friesland;C Mining and quarrying;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7418;Zuidwest-Friesland;C Mining and quarrying;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7419;Zuidwest-Friesland;C Mining and quarrying;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7420;Zuidwest-Friesland;D+E Manufacture, public utilities;1995;866.0;632.0;234.0;159.0;3.0;2.0;73.0;5.4
7421;Zuidwest-Friesland;D+E Manufacture, public utilities;1996;886.0;644.0;242.0;158.0;3.0;2.0;83.0;5.4
7422;Zuidwest-Friesland;D+E Manufacture, public utilities;1997;941.0;691.0;249.0;160.0;3.0;3.0;89.0;5.4
7423;Zuidwest-Friesland;D+E Manufacture, public utilities;1998;910.0;643.0;267.0;182.0;2.0;4.0;86.0;5.8
7424;Zuidwest-Friesland;D+E Manufacture, public utilities;1999;909.0;629.0;280.0;192.0;2.0;2.0;89.0;6.0
7425;Zuidwest-Friesland;D+E Manufacture, public utilities;2000;966.0;672.0;294.0;202.0;2.0;2.0;92.0;6.1
7426;Zuidwest-Friesland;D+E Manufacture, public utilities;2001;946.0;650.0;296.0;209.0;2.0;2.0;88.0;6.1
7427;Zuidwest-Friesland;DA Food, beverages and tobacco;1995;374.82;328.54;46.29;34.49;2.72;0.45;9.53;1.1
7428;Zuidwest-Friesland;DA Food, beverages and tobacco;1996;380.72;324.91;55.36;33.58;1.82;0.45;20.42;1.06
7429;Zuidwest-Friesland;DA Food, beverages and tobacco;1997;396.0;341.0;55.0;34.0;2.0;0.0;19.0;1.1
7430;Zuidwest-Friesland;DA Food, beverages and tobacco;1998;317.0;269.0;47.0;38.0;1.0;0.0;8.0;1.2
7431;Zuidwest-Friesland;DA Food, beverages and tobacco;1999;274.0;229.0;45.0;37.0;1.0;1.0;8.0;1.1
7432;Zuidwest-Friesland;DA Food, beverages and tobacco;2000;285.0;235.0;50.0;39.0;1.0;0.0;10.0;1.1
7433;Zuidwest-Friesland;DA Food, beverages and tobacco;2001;240.0;196.0;44.0;36.0;1.0;0.0;8.0;1.0
7434;Zuidwest-Friesland;DB+DC Textile and leather products;1995;31.31;21.33;10.44;8.17;0.0;0.0;2.27;0.31
7435;Zuidwest-Friesland;DB+DC Textile and leather products;1996;29.5;19.06;10.44;7.26;0.0;0.0;3.18;0.28
7436;Zuidwest-Friesland;DB+DC Textile and leather products;1997;27.0;17.0;10.0;7.0;0.0;0.0;3.0;0.3
7437;Zuidwest-Friesland;DB+DC Textile and leather products;1998;31.0;19.0;11.0;8.0;0.0;0.0;3.0;0.3
7438;Zuidwest-Friesland;DB+DC Textile and leather products;1999;34.0;21.0;13.0;8.0;0.0;0.0;5.0;0.3
7439;Zuidwest-Friesland;DB+DC Textile and leather products;2000;33.0;21.0;12.0;8.0;0.0;0.0;4.0;0.2
7440;Zuidwest-Friesland;DB+DC Textile and leather products;2001;30.0;19.0;11.0;7.0;0.0;0.0;4.0;0.2
7441;Zuidwest-Friesland;21 Paper and paper products;1995;39.03;23.14;16.34;9.98;0.0;0.0;6.35;0.33
7442;Zuidwest-Friesland;21 Paper and paper products;1996;40.84;24.5;16.79;10.44;0.0;0.0;5.45;0.33
7443;Zuidwest-Friesland;21 Paper and paper products;1997;47.0;30.0;18.0;12.0;0.0;0.0;6.0;0.3
7444;Zuidwest-Friesland;21 Paper and paper products;1998;58.0;36.0;22.0;15.0;0.0;0.0;7.0;0.4
7445;Zuidwest-Friesland;21 Paper and paper products;1999;54.0;33.0;21.0;12.0;0.0;0.0;9.0;0.4
7446;Zuidwest-Friesland;21 Paper and paper products;2000;60.0;37.0;23.0;13.0;0.0;0.0;10.0;0.4
7447;Zuidwest-Friesland;21 Paper and paper products;2001;64.0;40.0;24.0;14.0;0.0;0.0;9.0;0.4
7448;Zuidwest-Friesland;22 Publishing and printing;1995;;;;;;;;
7449;Zuidwest-Friesland;22 Publishing and printing;1996;;;;;;;;
7450;Zuidwest-Friesland;22 Publishing and printing;1997;;;;;;;;
7451;Zuidwest-Friesland;22 Publishing and printing;1998;;;;;;;;
7452;Zuidwest-Friesland;22 Publishing and printing;1999;;;;;;;;
7453;Zuidwest-Friesland;22 Publishing and printing;2000;;;;;;;;
7454;Zuidwest-Friesland;22 Publishing and printing;2001;;;;;;;;
7455;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7456;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7457;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7458;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7459;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7460;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7461;Zuidwest-Friesland;DF Coke, refined petroleum, nuclear fuel;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7462;Zuidwest-Friesland;DG Chemical products;1995;22.24;14.07;8.17;5.45;0.0;0.0;2.72;0.15
7463;Zuidwest-Friesland;DG Chemical products;1996;19.06;11.8;7.26;4.99;0.0;0.0;2.27;0.14
7464;Zuidwest-Friesland;DG Chemical products;1997;20.0;12.0;8.0;5.0;0.0;0.0;3.0;0.1
7465;Zuidwest-Friesland;DG Chemical products;1998;25.0;15.0;11.0;7.0;0.0;0.0;4.0;0.1
7466;Zuidwest-Friesland;DG Chemical products;1999;29.0;20.0;9.0;5.0;0.0;0.0;3.0;0.2
7467;Zuidwest-Friesland;DG Chemical products;2000;29.0;22.0;8.0;6.0;0.0;0.0;2.0;0.2
7468;Zuidwest-Friesland;DG Chemical products;2001;31.0;23.0;8.0;6.0;0.0;0.0;2.0;0.2
7469;Zuidwest-Friesland;DH Rubber and plastic products;1995;;;;;;;;
7470;Zuidwest-Friesland;DH Rubber and plastic products;1996;;;;;;;;
7471;Zuidwest-Friesland;DH Rubber and plastic products;1997;;;;;;;;
7472;Zuidwest-Friesland;DH Rubber and plastic products;1998;;;;;;;;
7473;Zuidwest-Friesland;DH Rubber and plastic products;1999;;;;;;;;
7474;Zuidwest-Friesland;DH Rubber and plastic products;2000;;;;;;;;
7475;Zuidwest-Friesland;DH Rubber and plastic products;2001;;;;;;;;
7476;Zuidwest-Friesland;27 Manufacture of basic metals;1995;83.04;53.09;30.4;23.14;0.0;0.0;7.26;0.75
7477;Zuidwest-Friesland;27 Manufacture of basic metals;1996;81.68;49.92;31.76;23.14;0.0;0.0;8.62;0.76
7478;Zuidwest-Friesland;27 Manufacture of basic metals;1997;105.0;68.0;36.0;27.0;0.0;0.0;10.0;0.9
7479;Zuidwest-Friesland;27 Manufacture of basic metals;1998;113.0;73.0;40.0;29.0;0.0;0.0;11.0;0.9
7480;Zuidwest-Friesland;27 Manufacture of basic metals;1999;114.0;74.0;41.0;30.0;0.0;0.0;10.0;0.9
7481;Zuidwest-Friesland;27 Manufacture of basic metals;2000;112.0;74.0;37.0;29.0;0.0;0.0;8.0;0.8
7482;Zuidwest-Friesland;27 Manufacture of basic metals;2001;118.0;78.0;40.0;33.0;0.0;0.0;8.0;0.9
7483;Zuidwest-Friesland;28 Manufacture of metal products;1995;;;;;;;;
7484;Zuidwest-Friesland;28 Manufacture of metal products;1996;;;;;;;;
7485;Zuidwest-Friesland;28 Manufacture of metal products;1997;;;;;;;;
7486;Zuidwest-Friesland;28 Manufacture of metal products;1998;;;;;;;;
7487;Zuidwest-Friesland;28 Manufacture of metal products;1999;;;;;;;;
7488;Zuidwest-Friesland;28 Manufacture of metal products;2000;;;;;;;;
7489;Zuidwest-Friesland;28 Manufacture of metal products;2001;;;;;;;;
7490;Zuidwest-Friesland;DK Machinery and equipment;1995;88.94;58.54;30.4;24.5;0.0;0.0;5.9;0.73
7491;Zuidwest-Friesland;DK Machinery and equipment;1996;90.76;62.62;28.13;23.14;0.0;0.45;5.45;0.71
7492;Zuidwest-Friesland;DK Machinery and equipment;1997;95.0;63.0;32.0;23.0;0.0;0.0;9.0;0.7
7493;Zuidwest-Friesland;DK Machinery and equipment;1998;109.0;69.0;41.0;27.0;0.0;1.0;14.0;0.8
7494;Zuidwest-Friesland;DK Machinery and equipment;1999;123.0;79.0;44.0;31.0;0.0;0.0;13.0;0.9
7495;Zuidwest-Friesland;DK Machinery and equipment;2000;146.0;95.0;51.0;34.0;0.0;0.0;17.0;0.9
7496;Zuidwest-Friesland;DK Machinery and equipment;2001;157.0;102.0;54.0;38.0;0.0;0.0;16.0;1.0
7497;Zuidwest-Friesland;DL Electrical and optical equipment;1995;6.35;3.63;2.72;1.36;0.0;0.0;1.36;0.03
7498;Zuidwest-Friesland;DL Electrical and optical equipment;1996;7.26;4.08;3.18;1.36;0.0;0.0;1.36;0.03
7499;Zuidwest-Friesland;DL Electrical and optical equipment;1997;8.0;5.0;3.0;1.0;0.0;0.0;2.0;0.1
7500;Zuidwest-Friesland;DL Electrical and optical equipment;1998;9.0;5.0;4.0;2.0;0.0;0.0;2.0;0.1
7501;Zuidwest-Friesland;DL Electrical and optical equipment;1999;8.0;5.0;4.0;2.0;0.0;0.0;2.0;0.1
7502;Zuidwest-Friesland;DL Electrical and optical equipment;2000;9.0;5.0;4.0;2.0;0.0;0.0;2.0;0.1
7503;Zuidwest-Friesland;DL Electrical and optical equipment;2001;8.0;5.0;4.0;2.0;0.0;0.0;1.0;0.1
7504;Zuidwest-Friesland;DM Manufacture of transport equipment;1995;72.15;46.74;25.41;17.24;0.0;0.45;9.08;0.63
7505;Zuidwest-Friesland;DM Manufacture of transport equipment;1996;81.68;53.55;28.13;19.06;0.0;0.91;9.98;0.66
7506;Zuidwest-Friesland;DM Manufacture of transport equipment;1997;94.0;64.0;30.0;16.0;0.0;1.0;16.0;0.6
7507;Zuidwest-Friesland;DM Manufacture of transport equipment;1998;102.0;71.0;31.0;19.0;0.0;2.0;14.0;0.7
7508;Zuidwest-Friesland;DM Manufacture of transport equipment;1999;98.0;64.0;34.0;24.0;0.0;0.0;11.0;0.8
7509;Zuidwest-Friesland;DM Manufacture of transport equipment;2000;100.0;67.0;34.0;25.0;0.0;0.0;9.0;0.8
7510;Zuidwest-Friesland;DM Manufacture of transport equipment;2001;94.0;64.0;31.0;24.0;0.0;0.0;7.0;0.7
7511;Zuidwest-Friesland;Manufacturing n.e.c.;1995;147.93;83.5;63.98;36.76;0.45;0.0;26.32;1.42
7512;Zuidwest-Friesland;Manufacturing n.e.c.;1996;154.74;92.57;61.71;37.21;0.45;0.0;24.05;1.41
7513;Zuidwest-Friesland;Manufacturing n.e.c.;1997;148.0;92.0;56.0;36.0;0.0;0.0;21.0;1.3
7514;Zuidwest-Friesland;Manufacturing n.e.c.;1998;148.0;87.0;61.0;38.0;0.0;0.0;23.0;1.4
7515;Zuidwest-Friesland;Manufacturing n.e.c.;1999;174.0;104.0;70.0;42.0;0.0;1.0;29.0;1.4
7516;Zuidwest-Friesland;Manufacturing n.e.c.;2000;191.0;116.0;75.0;46.0;0.0;1.0;30.0;1.5
7517;Zuidwest-Friesland;Manufacturing n.e.c.;2001;205.0;124.0;81.0;49.0;0.0;0.0;33.0;1.6
7518;Zuidwest-Friesland;E Electricity, gas and water supply;1995;;;;;;;;
7519;Zuidwest-Friesland;E Electricity, gas and water supply;1996;;;;;;;;
7520;Zuidwest-Friesland;E Electricity, gas and water supply;1997;;;;;;;;
7521;Zuidwest-Friesland;E Electricity, gas and water supply;1998;;;;;;;;
7522;Zuidwest-Friesland;E Electricity, gas and water supply;1999;;;;;;;;
7523;Zuidwest-Friesland;E Electricity, gas and water supply;2000;;;;;;;;
7524;Zuidwest-Friesland;E Electricity, gas and water supply;2001;;;;;;;;
7525;Zuidwest-Friesland;F Construction;1995;227.0;141.0;86.0;59.0;0.0;0.0;27.0;2.0
7526;Zuidwest-Friesland;F Construction;1996;239.0;148.0;91.0;65.0;0.0;0.0;26.0;2.4
7527;Zuidwest-Friesland;F Construction;1997;264.0;162.0;102.0;73.0;0.0;1.0;29.0;2.5
7528;Zuidwest-Friesland;F Construction;1998;293.0;185.0;108.0;76.0;0.0;1.0;32.0;2.5
7529;Zuidwest-Friesland;F Construction;1999;339.0;208.0;131.0;92.0;1.0;2.0;41.0;2.8
7530;Zuidwest-Friesland;F Construction;2000;380.0;231.0;148.0;100.0;1.0;2.0;50.0;2.9
7531;Zuidwest-Friesland;F Construction;2001;426.0;259.0;168.0;113.0;1.0;2.0;56.0;3.1
7532;Zuidwest-Friesland;452 Civil commercial industrial building;1995;158.82;105.73;53.55;37.66;0.0;0.0;15.43;1.22
7533;Zuidwest-Friesland;452 Civil commercial industrial building;1996;151.56;100.29;51.28;38.12;0.0;0.45;13.16;1.36
7534;Zuidwest-Friesland;452 Civil commercial industrial building;1997;173.0;113.0;60.0;44.0;0.0;0.0;16.0;1.5
7535;Zuidwest-Friesland;452 Civil commercial industrial building;1998;186.0;125.0;61.0;43.0;0.0;1.0;19.0;1.4
7536;Zuidwest-Friesland;452 Civil commercial industrial building;1999;227.0;145.0;82.0;58.0;0.0;1.0;25.0;1.7
7537;Zuidwest-Friesland;452 Civil commercial industrial building;2000;248.0;158.0;90.0;62.0;0.0;2.0;29.0;1.7
7538;Zuidwest-Friesland;452 Civil commercial industrial building;2001;279.0;179.0;101.0;71.0;0.0;2.0;32.0;1.9
7539;Zuidwest-Friesland;451-455 Civil engineering;1995;17.24;10.89;6.35;4.08;0.0;0.0;2.27;0.16
7540;Zuidwest-Friesland;451-455 Civil engineering;1996;34.94;21.33;13.61;10.89;0.0;0.0;2.72;0.37
7541;Zuidwest-Friesland;451-455 Civil engineering;1997;36.0;23.0;13.0;9.0;0.0;0.0;3.0;0.3
7542;Zuidwest-Friesland;451-455 Civil engineering;1998;48.0;32.0;16.0;12.0;0.0;0.0;4.0;0.4
7543;Zuidwest-Friesland;451-455 Civil engineering;1999;44.0;30.0;14.0;9.0;0.0;0.0;5.0;0.3
7544;Zuidwest-Friesland;451-455 Civil engineering;2000;48.0;32.0;16.0;10.0;0.0;0.0;6.0;0.3
7545;Zuidwest-Friesland;451-455 Civil engineering;2001;55.0;37.0;18.0;11.0;0.0;0.0;8.0;0.3
7546;Zuidwest-Friesland;453-454 Other construction;1995;51.73;24.96;26.32;18.6;0.0;0.0;7.71;0.67
7547;Zuidwest-Friesland;453-454 Other construction;1996;53.55;27.23;26.32;17.24;0.0;0.0;9.08;0.7
7548;Zuidwest-Friesland;453-454 Other construction;1997;55.0;26.0;29.0;20.0;0.0;0.0;9.0;0.8
7549;Zuidwest-Friesland;453-454 Other construction;1998;59.0;28.0;31.0;21.0;0.0;0.0;9.0;0.7
7550;Zuidwest-Friesland;453-454 Other construction;1999;69.0;34.0;35.0;24.0;0.0;0.0;11.0;0.8
7551;Zuidwest-Friesland;453-454 Other construction;2000;83.0;40.0;43.0;28.0;0.0;0.0;14.0;0.9
7552;Zuidwest-Friesland;453-454 Other construction;2001;92.0;44.0;48.0;32.0;0.0;0.0;17.0;0.9
7553;Zuidwest-Friesland;G-K Commercial services;1995;749.0;274.0;475.0;223.0;9.0;1.0;245.0;8.8
7554;Zuidwest-Friesland;G-K Commercial services;1996;807.0;299.0;508.0;240.0;9.0;2.0;261.0;9.5
7555;Zuidwest-Friesland;G-K Commercial services;1997;867.0;328.0;539.0;245.0;9.0;3.0;288.0;9.5
7556;Zuidwest-Friesland;G-K Commercial services;1998;925.0;350.0;575.0;263.0;10.0;3.0;305.0;9.7
7557;Zuidwest-Friesland;G-K Commercial services;1999;1029.0;402.0;627.0;292.0;11.0;5.0;329.0;10.4
7558;Zuidwest-Friesland;G-K Commercial services;2000;1136.0;454.0;682.0;320.0;12.0;6.0;356.0;10.7
7559;Zuidwest-Friesland;G-K Commercial services;2001;1185.0;472.0;712.0;341.0;14.0;7.0;364.0;10.8
7560;Zuidwest-Friesland;G Trade and repair consumer articles;1995;228.0;83.0;146.0;86.0;1.0;0.0;59.0;3.7
7561;Zuidwest-Friesland;G Trade and repair consumer articles;1996;240.0;91.0;149.0;89.0;1.0;1.0;59.0;3.8
7562;Zuidwest-Friesland;G Trade and repair consumer articles;1997;242.0;90.0;152.0;90.0;1.0;1.0;61.0;3.8
7563;Zuidwest-Friesland;G Trade and repair consumer articles;1998;256.0;96.0;160.0;96.0;1.0;1.0;64.0;3.8
7564;Zuidwest-Friesland;G Trade and repair consumer articles;1999;292.0;115.0;177.0;108.0;1.0;1.0;69.0;4.3
7565;Zuidwest-Friesland;G Trade and repair consumer articles;2000;312.0;124.0;189.0;117.0;1.0;2.0;72.0;4.5
7566;Zuidwest-Friesland;G Trade and repair consumer articles;2001;339.0;137.0;202.0;130.0;2.0;2.0;73.0;4.6
7567;Zuidwest-Friesland;51 Wholesale trade;1995;99.38;35.85;63.53;40.39;0.45;0.45;22.69;1.24
7568;Zuidwest-Friesland;51 Wholesale trade;1996;101.19;38.12;63.08;41.29;0.45;0.45;21.78;1.25
7569;Zuidwest-Friesland;51 Wholesale trade;1997;97.0;34.0;63.0;39.0;0.0;0.0;24.0;1.2
7570;Zuidwest-Friesland;51 Wholesale trade;1998;110.0;39.0;70.0;45.0;0.0;0.0;25.0;1.3
7571;Zuidwest-Friesland;51 Wholesale trade;1999;118.0;47.0;71.0;48.0;0.0;1.0;23.0;1.3
7572;Zuidwest-Friesland;51 Wholesale trade;2000;128.0;52.0;76.0;52.0;0.0;1.0;25.0;1.4
7573;Zuidwest-Friesland;51 Wholesale trade;2001;153.0;63.0;90.0;64.0;1.0;1.0;27.0;1.6
7574;Zuidwest-Friesland;50+52 Retail trade, cars, repair;1995;129.33;46.74;82.59;46.74;0.91;0.0;34.94;2.44
7575;Zuidwest-Friesland;50+52 Retail trade, cars, repair;1996;139.31;53.09;86.22;49.46;0.91;0.45;36.3;2.56
7576;Zuidwest-Friesland;50+52 Retail trade, cars, repair;1997;145.0;56.0;89.0;51.0;1.0;0.0;38.0;2.6
7577;Zuidwest-Friesland;50+52 Retail trade, cars, repair;1998;146.0;57.0;90.0;50.0;1.0;1.0;39.0;2.5
7578;Zuidwest-Friesland;50+52 Retail trade, cars, repair;1999;174.0;68.0;106.0;60.0;1.0;1.0;46.0;3.0
7579;Zuidwest-Friesland;50+52 Retail trade, cars, repair;2000;184.0;72.0;112.0;65.0;1.0;1.0;47.0;3.1
7580;Zuidwest-Friesland;50+52 Retail trade, cars, repair;2001;185.0;74.0;112.0;66.0;1.0;1.0;46.0;3.0
7581;Zuidwest-Friesland;H Hotels and restaurants;1995;59.45;32.22;27.23;13.61;0.45;0.0;13.16;0.74
7582;Zuidwest-Friesland;H Hotels and restaurants;1996;60.81;31.76;28.59;13.61;0.91;0.0;14.52;0.82
7583;Zuidwest-Friesland;H Hotels and restaurants;1997;69.0;36.0;33.0;14.0;1.0;0.0;18.0;0.8
7584;Zuidwest-Friesland;H Hotels and restaurants;1998;74.0;39.0;35.0;15.0;1.0;0.0;19.0;0.8
7585;Zuidwest-Friesland;H Hotels and restaurants;1999;85.0;44.0;41.0;18.0;1.0;1.0;23.0;0.9
7586;Zuidwest-Friesland;H Hotels and restaurants;2000;95.0;49.0;45.0;20.0;1.0;1.0;25.0;0.9
7587;Zuidwest-Friesland;H Hotels and restaurants;2001;91.0;47.0;44.0;20.0;1.0;1.0;24.0;0.9
7588;Zuidwest-Friesland;I Transport, storage and communications;1995;112.0;50.0;62.0;37.0;1.0;0.0;25.0;1.2
7589;Zuidwest-Friesland;I Transport, storage and communications;1996;125.0;56.0;70.0;41.0;1.0;1.0;28.0;1.4
7590;Zuidwest-Friesland;I Transport, storage and communications;1997;131.0;63.0;69.0;34.0;0.0;1.0;35.0;1.1
7591;Zuidwest-Friesland;I Transport, storage and communications;1998;141.0;64.0;77.0;39.0;1.0;1.0;37.0;1.2
7592;Zuidwest-Friesland;I Transport, storage and communications;1999;162.0;80.0;82.0;44.0;1.0;1.0;39.0;1.3
7593;Zuidwest-Friesland;I Transport, storage and communications;2000;186.0;94.0;92.0;50.0;1.0;2.0;42.0;1.5
7594;Zuidwest-Friesland;I Transport, storage and communications;2001;190.0;96.0;94.0;52.0;1.0;2.0;42.0;1.5
7595;Zuidwest-Friesland;60 Land transport;1995;58.08;20.87;37.21;25.87;0.45;0.0;10.89;0.87
7596;Zuidwest-Friesland;60 Land transport;1996;68.07;24.96;43.56;29.95;0.45;0.0;12.71;0.98
7597;Zuidwest-Friesland;60 Land transport;1997;54.0;21.0;34.0;21.0;0.0;0.0;12.0;0.7
7598;Zuidwest-Friesland;60 Land transport;1998;62.0;22.0;39.0;27.0;1.0;0.0;12.0;0.8
7599;Zuidwest-Friesland;60 Land transport;1999;68.0;27.0;42.0;29.0;1.0;0.0;12.0;0.9
7600;Zuidwest-Friesland;60 Land transport;2000;76.0;31.0;45.0;33.0;1.0;0.0;12.0;1.0
7601;Zuidwest-Friesland;60 Land transport;2001;78.0;32.0;47.0;35.0;1.0;0.0;12.0;1.0
7602;Zuidwest-Friesland;61+62 Air transport, water transport;1995;31.31;17.7;13.61;4.54;0.0;0.0;9.53;0.13
7603;Zuidwest-Friesland;61+62 Air transport, water transport;1996;33.58;18.6;14.97;4.54;0.0;0.45;10.89;0.14
7604;Zuidwest-Friesland;61+62 Air transport, water transport;1997;54.0;30.0;24.0;5.0;0.0;1.0;19.0;0.2
7605;Zuidwest-Friesland;61+62 Air transport, water transport;1998;55.0;29.0;26.0;6.0;0.0;0.0;21.0;0.1
7606;Zuidwest-Friesland;61+62 Air transport, water transport;1999;67.0;39.0;28.0;7.0;0.0;1.0;22.0;0.2
7607;Zuidwest-Friesland;61+62 Air transport, water transport;2000;71.0;43.0;28.0;6.0;0.0;1.0;23.0;0.1
7608;Zuidwest-Friesland;61+62 Air transport, water transport;2001;68.0;43.0;25.0;6.0;0.0;1.0;21.0;0.1
7609;Zuidwest-Friesland;63 Auxiliary transport activities;1995;22.69;11.8;10.89;7.26;0.0;0.0;3.63;0.24
7610;Zuidwest-Friesland;63 Auxiliary transport activities;1996;23.6;12.25;10.89;7.26;0.0;0.0;4.08;0.25
7611;Zuidwest-Friesland;63 Auxiliary transport activities;1997;23.0;12.0;11.0;7.0;0.0;0.0;4.0;0.2
7612;Zuidwest-Friesland;63 Auxiliary transport activities;1998;24.0;13.0;11.0;7.0;0.0;0.0;4.0;0.2
7613;Zuidwest-Friesland;63 Auxiliary transport activities;1999;26.0;14.0;12.0;8.0;0.0;0.0;4.0;0.3
7614;Zuidwest-Friesland;63 Auxiliary transport activities;2000;39.0;20.0;19.0;11.0;0.0;0.0;8.0;0.3
