ID;BedrijfstakkenEnSectoren;TypeKapitaalgoederen;Perioden;KapitaalgoederenvoorraadBeginbalans_1;Herwaardering_2;InvestInVasteActivaProdEnInvoer_3;Afschrijvingen_4;HandelEnOverigeMutaties_5;StatistischVerschil_6;KapitaalgoederenvoorraadEindbalans_7;VolumeIndexcijfers2021100_8
9317;20 Chemische industrie;Computerprogrammatuur en databanken;2003;352.0;2.0;116.0;115.0;0.0;-1.0;354.0;70.1
9318;20 Chemische industrie;Computerprogrammatuur en databanken;2004;354.0;3.0;128.0;117.0;0.0;0.0;368.0;72.3
9319;20 Chemische industrie;Computerprogrammatuur en databanken;2005;368.0;5.0;137.0;122.0;0.0;0.0;388.0;75.2
9320;20 Chemische industrie;Computerprogrammatuur en databanken;2006;388.0;8.0;158.0;130.0;0.0;-1.0;423.0;80.3
9321;20 Chemische industrie;Computerprogrammatuur en databanken;2007;423.0;16.0;175.0;143.0;0.0;1.0;472.0;86.3
9322;20 Chemische industrie;Computerprogrammatuur en databanken;2008;472.0;7.0;190.0;155.0;0.0;0.0;514.0;92.6
9323;20 Chemische industrie;Computerprogrammatuur en databanken;2009;514.0;-2.0;167.0;162.0;0.0;0.0;517.0;93.5
9324;20 Chemische industrie;Computerprogrammatuur en databanken;2010;517.0;9.0;177.0;169.0;0.0;0.0;534.0;95.0
9325;20 Chemische industrie;Computerprogrammatuur en databanken;2011;534.0;-16.0;197.0;170.0;0.0;0.0;545.0;99.9
9326;20 Chemische industrie;Computerprogrammatuur en databanken;2012;545.0;-10.0;221.0;176.0;0.0;0.0;580.0;108.3
9327;20 Chemische industrie;Computerprogrammatuur en databanken;2013;580.0;1.0;208.0;186.0;0.0;0.0;603.0;112.4
9328;20 Chemische industrie;Computerprogrammatuur en databanken;2014;603.0;-4.0;171.0;189.0;0.0;0.0;581.0;109.0
9329;20 Chemische industrie;Computerprogrammatuur en databanken;2015;581.0;9.0;178.0;191.0;0.0;1.0;578.0;106.8
9330;20 Chemische industrie;Computerprogrammatuur en databanken;2016;578.0;-4.0;189.0;189.0;0.0;-1.0;573.0;106.6
9331;20 Chemische industrie;Computerprogrammatuur en databanken;2017;573.0;2.0;173.0;188.0;0.0;1.0;561.0;104.0
9332;20 Chemische industrie;Computerprogrammatuur en databanken;2018;561.0;16.0;183.0;190.0;0.0;0.0;570.0;102.8
9333;20 Chemische industrie;Computerprogrammatuur en databanken;2019;570.0;15.0;184.0;192.0;0.0;0.0;577.0;101.4
9334;20 Chemische industrie;Computerprogrammatuur en databanken;2020;577.0;12.0;184.0;193.0;0.0;-1.0;579.0;99.7
9335;20 Chemische industrie;Computerprogrammatuur en databanken;2021;579.0;4.0;194.0;193.0;0.0;1.0;585.0;100.0
9336;20 Chemische industrie;Computerprogrammatuur en databanken;2022;585.0;18.0;183.0;196.0;0.0;-1.0;589.0;97.7
9337;20 Chemische industrie;Computerprogrammatuur en databanken;2023;;;;;;;;
9338;20 Chemische industrie;Overige immateriële activa;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9339;20 Chemische industrie;Overige immateriële activa;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9340;20 Chemische industrie;Overige immateriële activa;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9341;20 Chemische industrie;Overige immateriële activa;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9342;20 Chemische industrie;Overige immateriële activa;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9343;20 Chemische industrie;Overige immateriële activa;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9344;20 Chemische industrie;Overige immateriële activa;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9345;20 Chemische industrie;Overige immateriële activa;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9346;20 Chemische industrie;Overige immateriële activa;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9347;20 Chemische industrie;Overige immateriële activa;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9348;20 Chemische industrie;Overige immateriële activa;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9349;20 Chemische industrie;Overige immateriële activa;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9350;20 Chemische industrie;Overige immateriële activa;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9351;20 Chemische industrie;Overige immateriële activa;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9352;20 Chemische industrie;Overige immateriële activa;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9353;20 Chemische industrie;Overige immateriële activa;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9354;20 Chemische industrie;Overige immateriële activa;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9355;20 Chemische industrie;Overige immateriële activa;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9356;20 Chemische industrie;Overige immateriële activa;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9357;20 Chemische industrie;Overige immateriële activa;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9358;20 Chemische industrie;Overige immateriële activa;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9359;20 Chemische industrie;Overige immateriële activa;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9360;20 Chemische industrie;Overige immateriële activa;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9361;20 Chemische industrie;Overige immateriële activa;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9362;20 Chemische industrie;Overige immateriële activa;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9363;20 Chemische industrie;Overige immateriële activa;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9364;20 Chemische industrie;Overige immateriële activa;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9365;20 Chemische industrie;Overige immateriële activa;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9366;20 Chemische industrie;Overige immateriële activa;2023;;;;;;;;
9367;21 Farmaceutische industrie;Totaal kapitaalgoederen;1995;6084.0;129.0;547.0;520.0;0.0;1.0;6241.0;109.8
9368;21 Farmaceutische industrie;Totaal kapitaalgoederen;1996;6241.0;77.0;555.0;528.0;0.0;0.0;6345.0;110.3
9369;21 Farmaceutische industrie;Totaal kapitaalgoederen;1997;6345.0;80.0;566.0;535.0;0.0;1.0;6457.0;110.8
9370;21 Farmaceutische industrie;Totaal kapitaalgoederen;1998;6457.0;90.0;606.0;541.0;0.0;-1.0;6611.0;111.9
9371;21 Farmaceutische industrie;Totaal kapitaalgoederen;1999;6611.0;101.0;721.0;554.0;0.0;1.0;6880.0;114.7
9372;21 Farmaceutische industrie;Totaal kapitaalgoederen;2000;6880.0;238.0;688.0;580.0;0.0;0.0;7226.0;116.4
9373;21 Farmaceutische industrie;Totaal kapitaalgoederen;2001;7226.0;243.0;657.0;609.0;0.0;-1.0;7516.0;117.2
9374;21 Farmaceutische industrie;Totaal kapitaalgoederen;2002;7516.0;277.0;688.0;637.0;0.0;1.0;7845.0;118.0
9375;21 Farmaceutische industrie;Totaal kapitaalgoederen;2003;7845.0;121.0;692.0;654.0;0.0;-1.0;8003.0;118.5
9376;21 Farmaceutische industrie;Totaal kapitaalgoederen;2004;8003.0;118.0;650.0;671.0;0.0;0.0;8100.0;118.2
9377;21 Farmaceutische industrie;Totaal kapitaalgoederen;2005;8100.0;132.0;662.0;686.0;0.0;0.0;8208.0;117.9
9378;21 Farmaceutische industrie;Totaal kapitaalgoederen;2006;8208.0;197.0;722.0;710.0;0.0;0.0;8417.0;118.0
9379;21 Farmaceutische industrie;Totaal kapitaalgoederen;2007;8417.0;170.0;669.0;731.0;0.0;1.0;8526.0;117.2
9380;21 Farmaceutische industrie;Totaal kapitaalgoederen;2008;8526.0;266.0;735.0;758.0;0.0;0.0;8769.0;116.9
9381;21 Farmaceutische industrie;Totaal kapitaalgoederen;2009;8769.0;232.0;830.0;785.0;0.0;0.0;9046.0;117.5
9382;21 Farmaceutische industrie;Totaal kapitaalgoederen;2010;9046.0;115.0;805.0;802.0;0.0;0.0;9164.0;117.5
9383;21 Farmaceutische industrie;Totaal kapitaalgoederen;2011;9164.0;79.0;766.0;819.0;0.0;0.0;9190.0;116.8
9384;21 Farmaceutische industrie;Totaal kapitaalgoederen;2012;9190.0;122.0;709.0;836.0;0.0;-1.0;9184.0;115.2
9385;21 Farmaceutische industrie;Totaal kapitaalgoederen;2013;9184.0;75.0;298.0;823.0;0.0;1.0;8735.0;108.7
9386;21 Farmaceutische industrie;Totaal kapitaalgoederen;2014;8735.0;67.0;355.0;793.0;0.0;0.0;8364.0;103.3
9387;21 Farmaceutische industrie;Totaal kapitaalgoederen;2015;8364.0;86.0;350.0;766.0;0.0;0.0;8034.0;98.2
9388;21 Farmaceutische industrie;Totaal kapitaalgoederen;2016;8034.0;51.0;477.0;738.0;0.0;0.0;7824.0;95.0
9389;21 Farmaceutische industrie;Totaal kapitaalgoederen;2017;7824.0;45.0;435.0;711.0;0.0;1.0;7594.0;91.7
9390;21 Farmaceutische industrie;Totaal kapitaalgoederen;2018;7594.0;114.0;840.0;694.0;0.0;0.0;7854.0;93.4
9391;21 Farmaceutische industrie;Totaal kapitaalgoederen;2019;7854.0;188.0;811.0;687.0;0.0;-1.0;8165.0;94.9
9392;21 Farmaceutische industrie;Totaal kapitaalgoederen;2020;8165.0;169.0;903.0;680.0;0.0;1.0;8558.0;97.4
9393;21 Farmaceutische industrie;Totaal kapitaalgoederen;2021;8558.0;235.0;916.0;684.0;0.0;0.0;9025.0;100.0
9394;21 Farmaceutische industrie;Totaal kapitaalgoederen;2022;9025.0;494.0;968.0;745.0;0.0;1.0;9743.0;102.4
9395;21 Farmaceutische industrie;Totaal kapitaalgoederen;2023;;;;;;;;
9396;21 Farmaceutische industrie;Woningen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9397;21 Farmaceutische industrie;Woningen;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9398;21 Farmaceutische industrie;Woningen;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9399;21 Farmaceutische industrie;Woningen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9400;21 Farmaceutische industrie;Woningen;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9401;21 Farmaceutische industrie;Woningen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9402;21 Farmaceutische industrie;Woningen;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9403;21 Farmaceutische industrie;Woningen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9404;21 Farmaceutische industrie;Woningen;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9405;21 Farmaceutische industrie;Woningen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9406;21 Farmaceutische industrie;Woningen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9407;21 Farmaceutische industrie;Woningen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9408;21 Farmaceutische industrie;Woningen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9409;21 Farmaceutische industrie;Woningen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9410;21 Farmaceutische industrie;Woningen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9411;21 Farmaceutische industrie;Woningen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9412;21 Farmaceutische industrie;Woningen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9413;21 Farmaceutische industrie;Woningen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9414;21 Farmaceutische industrie;Woningen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9415;21 Farmaceutische industrie;Woningen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9416;21 Farmaceutische industrie;Woningen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9417;21 Farmaceutische industrie;Woningen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9418;21 Farmaceutische industrie;Woningen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9419;21 Farmaceutische industrie;Woningen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9420;21 Farmaceutische industrie;Woningen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9421;21 Farmaceutische industrie;Woningen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9422;21 Farmaceutische industrie;Woningen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9423;21 Farmaceutische industrie;Woningen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9424;21 Farmaceutische industrie;Woningen;2023;;;;;;;;
9425;21 Farmaceutische industrie;Bedrijfsgebouwen;1995;1681.0;100.0;66.0;79.0;0.0;1.0;1769.0;125.8
9426;21 Farmaceutische industrie;Bedrijfsgebouwen;1996;1769.0;65.0;58.0;81.0;0.0;0.0;1811.0;124.2
9427;21 Farmaceutische industrie;Bedrijfsgebouwen;1997;1811.0;39.0;81.0;83.0;0.0;1.0;1849.0;124.1
9428;21 Farmaceutische industrie;Bedrijfsgebouwen;1998;1849.0;57.0;73.0;86.0;0.0;1.0;1894.0;123.4
9429;21 Farmaceutische industrie;Bedrijfsgebouwen;1999;1894.0;58.0;118.0;88.0;0.0;0.0;1982.0;125.3
9430;21 Farmaceutische industrie;Bedrijfsgebouwen;2000;1982.0;105.0;80.0;93.0;0.0;1.0;2075.0;124.5
9431;21 Farmaceutische industrie;Bedrijfsgebouwen;2001;2075.0;123.0;57.0;99.0;0.0;1.0;2157.0;122.2
9432;21 Farmaceutische industrie;Bedrijfsgebouwen;2002;2157.0;100.0;76.0;101.0;0.0;0.0;2232.0;120.9
9433;21 Farmaceutische industrie;Bedrijfsgebouwen;2003;2232.0;51.0;43.0;102.0;0.0;-1.0;2223.0;117.7
9434;21 Farmaceutische industrie;Bedrijfsgebouwen;2004;2223.0;36.0;71.0;105.0;0.0;1.0;2226.0;116.0
9435;21 Farmaceutische industrie;Bedrijfsgebouwen;2005;2226.0;51.0;42.0;105.0;0.0;0.0;2214.0;112.8
9436;21 Farmaceutische industrie;Bedrijfsgebouwen;2006;2214.0;72.0;56.0;105.0;0.0;0.0;2237.0;110.3
9437;21 Farmaceutische industrie;Bedrijfsgebouwen;2007;2237.0;55.0;41.0;106.0;0.0;0.0;2227.0;107.2
9438;21 Farmaceutische industrie;Bedrijfsgebouwen;2008;2227.0;79.0;47.0;108.0;0.0;0.0;2245.0;104.4
9439;21 Farmaceutische industrie;Bedrijfsgebouwen;2009;2245.0;89.0;54.0;109.0;0.0;-1.0;2278.0;101.9
9440;21 Farmaceutische industrie;Bedrijfsgebouwen;2010;2278.0;46.0;46.0;110.0;0.0;1.0;2261.0;99.1
9441;21 Farmaceutische industrie;Bedrijfsgebouwen;2011;2261.0;5.0;17.0;108.0;0.0;1.0;2176.0;95.2
9442;21 Farmaceutische industrie;Bedrijfsgebouwen;2012;2176.0;-3.0;21.0;108.0;0.0;2.0;2088.0;91.5
9443;21 Farmaceutische industrie;Bedrijfsgebouwen;2013;2088.0;31.0;42.0;105.0;0.0;2.0;2058.0;88.8
9444;21 Farmaceutische industrie;Bedrijfsgebouwen;2014;2058.0;7.0;42.0;101.0;0.0;-1.0;2005.0;86.2
9445;21 Farmaceutische industrie;Bedrijfsgebouwen;2015;2005.0;-43.0;17.0;97.0;0.0;1.0;1883.0;82.8
9446;21 Farmaceutische industrie;Bedrijfsgebouwen;2016;1883.0;-15.0;30.0;93.0;0.0;0.0;1805.0;80.0
9447;21 Farmaceutische industrie;Bedrijfsgebouwen;2017;1805.0;-1.0;31.0;90.0;0.0;0.0;1745.0;77.4
9448;21 Farmaceutische industrie;Bedrijfsgebouwen;2018;1745.0;23.0;286.0;93.0;0.0;0.0;1961.0;85.8
9449;21 Farmaceutische industrie;Bedrijfsgebouwen;2019;1961.0;47.0;262.0;100.0;0.0;0.0;2170.0;92.7
9450;21 Farmaceutische industrie;Bedrijfsgebouwen;2020;2170.0;86.0;224.0;108.0;0.0;0.0;2372.0;97.5
9451;21 Farmaceutische industrie;Bedrijfsgebouwen;2021;2372.0;79.0;177.0;115.0;0.0;1.0;2514.0;100.0
9452;21 Farmaceutische industrie;Bedrijfsgebouwen;2022;2514.0;71.0;194.0;122.0;0.0;2.0;2659.0;102.9
9453;21 Farmaceutische industrie;Bedrijfsgebouwen;2023;;;;;;;;
9454;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;1995;245.0;0.0;2.0;7.0;0.0;1.0;241.0;107.3
9455;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;1996;241.0;5.0;4.0;7.0;0.0;0.0;243.0;106.0
9456;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;1997;243.0;4.0;5.0;7.0;0.0;0.0;245.0;105.1
9457;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;1998;245.0;5.0;5.0;7.0;0.0;0.0;248.0;104.3
9458;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;1999;248.0;5.0;8.0;7.0;0.0;-1.0;253.0;104.3
9459;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2000;253.0;9.0;11.0;7.0;0.0;0.0;266.0;105.9
9460;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2001;266.0;12.0;7.0;8.0;0.0;0.0;277.0;105.5
9461;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2002;277.0;11.0;4.0;8.0;0.0;0.0;284.0;104.0
9462;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2003;284.0;7.0;3.0;8.0;0.0;0.0;286.0;102.2
9463;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2004;286.0;1.0;5.0;8.0;0.0;0.0;284.0;101.2
9464;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2005;284.0;0.0;1.0;8.0;0.0;0.0;277.0;98.7
9465;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2006;277.0;8.0;3.0;8.0;0.0;0.0;280.0;96.9
9466;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2007;280.0;9.0;4.0;8.0;0.0;-1.0;284.0;95.3
9467;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2008;284.0;12.0;2.0;8.0;0.0;0.0;290.0;93.3
9468;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2009;290.0;-2.0;3.0;8.0;0.0;0.0;283.0;91.7
9469;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2010;283.0;7.0;0.0;8.0;0.0;0.0;282.0;89.2
9470;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2011;282.0;6.0;0.0;8.0;0.0;0.0;280.0;86.7
9471;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2012;280.0;5.0;0.0;8.0;0.0;0.0;277.0;84.3
9472;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2013;277.0;3.0;1.0;8.0;0.0;-1.0;272.0;81.9
9473;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2014;272.0;0.0;0.0;8.0;0.0;1.0;265.0;79.8
9474;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2015;265.0;0.0;0.0;8.0;0.0;0.0;257.0;77.3
9475;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2016;257.0;-1.0;0.0;8.0;0.0;1.0;249.0;75.2
9476;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2017;249.0;7.0;0.0;8.0;0.0;-1.0;247.0;72.6
9477;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2018;247.0;9.0;9.0;8.0;0.0;0.0;257.0;72.9
9478;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2019;257.0;7.0;12.0;8.0;0.0;0.0;268.0;74.0
9479;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2020;268.0;1.0;36.0;8.0;0.0;0.0;297.0;81.7
9480;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2021;297.0;15.0;80.0;10.0;0.0;0.0;382.0;100.0
9481;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2022;382.0;49.0;38.0;12.0;0.0;0.0;457.0;106.0
9482;21 Farmaceutische industrie;Grond- weg- en waterbouwkundige werken;2023;;;;;;;;
9483;21 Farmaceutische industrie;Overdrachtskosten op grond;1995;5.0;0.0;0.0;0.0;0.0;-1.0;4.0;0.0
9484;21 Farmaceutische industrie;Overdrachtskosten op grond;1996;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
9485;21 Farmaceutische industrie;Overdrachtskosten op grond;1997;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
9486;21 Farmaceutische industrie;Overdrachtskosten op grond;1998;4.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0
9487;21 Farmaceutische industrie;Overdrachtskosten op grond;1999;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
9488;21 Farmaceutische industrie;Overdrachtskosten op grond;2000;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
9489;21 Farmaceutische industrie;Overdrachtskosten op grond;2001;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
9490;21 Farmaceutische industrie;Overdrachtskosten op grond;2002;5.0;0.0;0.0;0.0;0.0;-1.0;4.0;0.0
9491;21 Farmaceutische industrie;Overdrachtskosten op grond;2003;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
9492;21 Farmaceutische industrie;Overdrachtskosten op grond;2004;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
9493;21 Farmaceutische industrie;Overdrachtskosten op grond;2005;4.0;0.0;0.0;0.0;0.0;-1.0;3.0;0.0
9494;21 Farmaceutische industrie;Overdrachtskosten op grond;2006;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9495;21 Farmaceutische industrie;Overdrachtskosten op grond;2007;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9496;21 Farmaceutische industrie;Overdrachtskosten op grond;2008;3.0;0.0;0.0;0.0;0.0;-1.0;2.0;0.0
9497;21 Farmaceutische industrie;Overdrachtskosten op grond;2009;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9498;21 Farmaceutische industrie;Overdrachtskosten op grond;2010;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9499;21 Farmaceutische industrie;Overdrachtskosten op grond;2011;2.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0
9500;21 Farmaceutische industrie;Overdrachtskosten op grond;2012;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9501;21 Farmaceutische industrie;Overdrachtskosten op grond;2013;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9502;21 Farmaceutische industrie;Overdrachtskosten op grond;2014;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9503;21 Farmaceutische industrie;Overdrachtskosten op grond;2015;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9504;21 Farmaceutische industrie;Overdrachtskosten op grond;2016;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9505;21 Farmaceutische industrie;Overdrachtskosten op grond;2017;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9506;21 Farmaceutische industrie;Overdrachtskosten op grond;2018;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9507;21 Farmaceutische industrie;Overdrachtskosten op grond;2019;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9508;21 Farmaceutische industrie;Overdrachtskosten op grond;2020;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9509;21 Farmaceutische industrie;Overdrachtskosten op grond;2021;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0
9510;21 Farmaceutische industrie;Overdrachtskosten op grond;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9511;21 Farmaceutische industrie;Overdrachtskosten op grond;2023;;;;;;;;
9512;21 Farmaceutische industrie;Totaal vervoermiddelen;1995;5.0;0.0;1.0;1.0;0.0;0.0;5.0;62.5
9513;21 Farmaceutische industrie;Totaal vervoermiddelen;1996;5.0;0.0;0.0;1.0;0.0;0.0;4.0;50.0
9514;21 Farmaceutische industrie;Totaal vervoermiddelen;1997;4.0;0.0;2.0;1.0;0.0;0.0;5.0;62.5
9515;21 Farmaceutische industrie;Totaal vervoermiddelen;1998;5.0;0.0;1.0;1.0;0.0;0.0;5.0;62.5
9516;21 Farmaceutische industrie;Totaal vervoermiddelen;1999;5.0;0.0;1.0;1.0;0.0;0.0;5.0;62.5
9517;21 Farmaceutische industrie;Totaal vervoermiddelen;2000;5.0;0.0;1.0;1.0;0.0;0.0;5.0;62.5
9518;21 Farmaceutische industrie;Totaal vervoermiddelen;2001;5.0;0.0;1.0;1.0;0.0;0.0;5.0;62.5
9519;21 Farmaceutische industrie;Totaal vervoermiddelen;2002;5.0;0.0;2.0;1.0;0.0;0.0;6.0;75.0
9520;21 Farmaceutische industrie;Totaal vervoermiddelen;2003;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9521;21 Farmaceutische industrie;Totaal vervoermiddelen;2004;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9522;21 Farmaceutische industrie;Totaal vervoermiddelen;2005;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9523;21 Farmaceutische industrie;Totaal vervoermiddelen;2006;6.0;0.0;2.0;2.0;0.0;1.0;7.0;87.5
9524;21 Farmaceutische industrie;Totaal vervoermiddelen;2007;7.0;0.0;1.0;2.0;0.0;1.0;7.0;87.5
9525;21 Farmaceutische industrie;Totaal vervoermiddelen;2008;7.0;0.0;2.0;2.0;0.0;1.0;8.0;100.0
9526;21 Farmaceutische industrie;Totaal vervoermiddelen;2009;8.0;0.0;0.0;2.0;0.0;0.0;6.0;75.0
9527;21 Farmaceutische industrie;Totaal vervoermiddelen;2010;6.0;0.0;1.0;2.0;0.0;1.0;6.0;75.0
9528;21 Farmaceutische industrie;Totaal vervoermiddelen;2011;6.0;0.0;3.0;1.0;0.0;0.0;8.0;100.0
9529;21 Farmaceutische industrie;Totaal vervoermiddelen;2012;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9530;21 Farmaceutische industrie;Totaal vervoermiddelen;2013;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9531;21 Farmaceutische industrie;Totaal vervoermiddelen;2014;8.0;0.0;1.0;1.0;0.0;-1.0;7.0;87.5
9532;21 Farmaceutische industrie;Totaal vervoermiddelen;2015;7.0;0.0;1.0;1.0;0.0;0.0;7.0;87.5
9533;21 Farmaceutische industrie;Totaal vervoermiddelen;2016;7.0;0.0;1.0;1.0;0.0;0.0;7.0;87.5
9534;21 Farmaceutische industrie;Totaal vervoermiddelen;2017;7.0;0.0;3.0;1.0;0.0;0.0;9.0;112.5
9535;21 Farmaceutische industrie;Totaal vervoermiddelen;2018;9.0;0.0;1.0;1.0;0.0;0.0;9.0;112.5
