ID;Geslacht;Leeftijd;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbescherming_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclassering_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
755;Vrouwen;7 jaar;30 juni 2015;5030;4765;4385;440;4055;3505;285.0;580;630;545;40.0;;55.0;835.0;605.0;600.0;;230.0;230.0;;;;;;;;;;
756;Vrouwen;7 jaar;31 december 2015;4480;4225;3850;510;3425;2875;295.0;570;610;540;40.0;;40.0;820.0;575.0;565.0;10.0;245.0;245.0;;;;;;;;;;
757;Vrouwen;7 jaar;30 juni 2016;5340;5115;4665;820;3995;3380;255.0;645;655;550;35.0;;85.0;785.0;540.0;535.0;;245.0;245.0;;;;;;;;;;
758;Vrouwen;7 jaar;31 december 2016;4740;4520;4060;835;3390;2830;220.0;600;665;540;45.0;;100.0;760.0;535.0;530.0;;225.0;225.0;;;;;;;;;;
759;Vrouwen;7 jaar;30 juni 2017;5560;5345;4930;1080;4115;3585;250.0;570;650;510;45.0;;120.0;775.0;545.0;535.0;;230.0;230.0;;;;;;;;;;
760;Vrouwen;7 jaar;31 december 2017;5005;4775;4380;1025;3575;2985;265.0;620;625;480;50.0;;120.0;785.0;560.0;545.0;15.0;225.0;220.0;;;;;;;;;;
761;Vrouwen;7 jaar;30 juni 2018;6055;5845;5440;1145;4595;3765;325.0;880;620;480;65.0;;95.0;820.0;580.0;575.0;;245.0;240.0;;;;;;;;;;
762;Vrouwen;7 jaar;31 december 2018;5505;5300;4915;1065;4115;3310;320.0;850;600;450;70.0;;90.0;780.0;555.0;555.0;;225.0;225.0;;;;;;;;;;
763;Vrouwen;7 jaar;30 juni 2019;5975;5750;5400;1260;4470;3510;335.0;980;575;450;60.0;;75.0;815.0;610.0;605.0;;205.0;205.0;;;;;;;;;;
764;Vrouwen;7 jaar;31 december 2019;5520;5255;4915;1165;4015;3150;330.0;925;550;435;60.0;;65.0;850.0;630.0;620.0;10.0;220.0;215.0;;;;;;;;;;
765;Vrouwen;7 jaar;30 juni 2020;5570;5305;4960;1140;4085;3175;320.0;955;550;430;60.0;;75.0;835.0;610.0;605.0;10.0;220.0;215.0;;;;;;;;;;
766;Vrouwen;7 jaar;31 december 2020;5180;4910;4580;1100;3755;2835;310.0;935;520;400;45.0;;85.0;830.0;615.0;605.0;10.0;215.0;210.0;;;;;;;;;;
767;Vrouwen;8 jaar;31 maart 2015;7000;6705;6275;375;5980;5235;355.0;710;710;565;45.0;;120.0;900.0;640.0;640.0;;260.0;255.0;;;;;;;;;;
768;Vrouwen;8 jaar;30 juni 2015;7305;7045;6650;475;6275;5535;380.0;720;670;550;40.0;;95.0;845.0;610.0;600.0;10.0;240.0;240.0;;;;;;;;;;
769;Vrouwen;8 jaar;31 december 2015;7005;6780;6420;590;5980;5250;380.0;745;620;530;40.0;;65.0;760.0;550.0;545.0;;210.0;210.0;;;;;;;;;;
770;Vrouwen;8 jaar;30 juni 2016;7625;7390;6900;920;6180;5385;335.0;825;730;570;65.0;;120.0;850.0;580.0;575.0;;270.0;270.0;;;;;;;;;;
771;Vrouwen;8 jaar;31 december 2016;7510;7285;6810;990;6035;5170;340.0;885;730;580;55.0;;120.0;860.0;570.0;565.0;10.0;290.0;290.0;;;;;;;;;;
772;Vrouwen;8 jaar;30 juni 2017;7935;7735;7285;1190;6410;5655;410.0;755;755;585;50.0;;140.0;830.0;550.0;540.0;10.0;275.0;275.0;;;;;;;;;;
773;Vrouwen;8 jaar;31 december 2017;7360;7125;6685;1060;5915;5175;360.0;745;740;580;55.0;;140.0;840.0;575.0;565.0;10.0;265.0;265.0;;;;;;;;;;
774;Vrouwen;8 jaar;30 juni 2018;8595;8375;7985;1280;7045;5865;395.0;1210;675;505;80.0;;105.0;855.0;600.0;595.0;10.0;255.0;250.0;;;;;;;;;;
775;Vrouwen;8 jaar;31 december 2018;8545;8305;7910;1285;6975;5850;410.0;1185;675;490;90.0;;115.0;880.0;620.0;615.0;;265.0;260.0;;;;;;;;;;
776;Vrouwen;8 jaar;30 juni 2019;8940;8725;8340;1410;7305;6075;415.0;1290;685;530;55.0;;105.0;900.0;625.0;620.0;;275.0;270.0;;;;;;;;;;
777;Vrouwen;8 jaar;31 december 2019;8185;7930;7545;1300;6590;5420;385.0;1235;640;470;70.0;;110.0;905.0;650.0;645.0;;255.0;250.0;;;;;;;;;;
778;Vrouwen;8 jaar;30 juni 2020;8120;7850;7475;1305;6540;5385;375.0;1245;625;445;60.0;;125.0;920.0;670.0;665.0;;255.0;245.0;;;;;;;;;;
779;Vrouwen;8 jaar;31 december 2020;7825;7545;7165;1270;6225;5070;395.0;1215;610;450;65.0;;110.0;955.0;700.0;690.0;;255.0;245.0;;;;;;;;;;
780;Vrouwen;9 jaar;31 maart 2015;8225;7935;7555;390;7255;6405;430.0;875;680;550;60.0;;95.0;885.0;640.0;640.0;;245.0;240.0;;;;;;;;;;
781;Vrouwen;9 jaar;30 juni 2015;8720;8455;8115;520;7715;6835;465.0;900;665;530;55.0;;100.0;865.0;630.0;625.0;;235.0;235.0;;;;;;;;;;
782;Vrouwen;9 jaar;31 december 2015;8915;8660;8300;665;7790;6875;450.0;890;685;540;60.0;;95.0;865.0;605.0;600.0;;270.0;265.0;;;;;;;;;;
783;Vrouwen;9 jaar;30 juni 2016;9230;9005;8495;990;7730;6765;410.0;930;775;570;70.0;;155.0;850.0;560.0;550.0;10.0;290.0;285.0;;;;;;;;;;
784;Vrouwen;9 jaar;31 december 2016;9130;8925;8465;1060;7665;6655;420.0;1005;710;550;55.0;;120.0;795.0;535.0;525.0;10.0;260.0;255.0;;;;;;;;;;
785;Vrouwen;9 jaar;30 juni 2017;9475;9240;8755;1275;7815;6825;475.0;960;820;610;65.0;;175.0;950.0;640.0;630.0;10.0;310.0;305.0;;;;;;;;;;
786;Vrouwen;9 jaar;31 december 2017;9390;9165;8680;1190;7805;6750;500.0;1010;815;605;70.0;;165.0;935.0;620.0;610.0;10.0;315.0;315.0;;;;;;;;;;
787;Vrouwen;9 jaar;30 juni 2018;10465;10250;9800;1295;8865;7510;510.0;1335;785;590;85.0;;130.0;915.0;615.0;605.0;10.0;300.0;295.0;;;;;;;;;;
788;Vrouwen;9 jaar;31 december 2018;10625;10400;9990;1360;9050;7655;495.0;1455;775;570;85.0;;145.0;915.0;620.0;620.0;;295.0;290.0;;;;;;;;;;
789;Vrouwen;9 jaar;30 juni 2019;10800;10575;10180;1555;9070;7670;400.0;1540;760;540;85.0;;150.0;930.0;640.0;630.0;15.0;290.0;285.0;;;;;;;;;;
790;Vrouwen;9 jaar;31 december 2019;10745;10480;10105;1525;8990;7560;420.0;1550;700;495;75.0;;150.0;1000.0;700.0;685.0;10.0;305.0;295.0;;;;;;;;;;
791;Vrouwen;9 jaar;30 juni 2020;10235;9935;9515;1390;8520;7140;420.0;1480;725;520;80.0;;150.0;1045.0;745.0;735.0;10.0;300.0;295.0;;;;;;;;;;
792;Vrouwen;9 jaar;31 december 2020;9760;9475;9045;1295;8125;6780;430.0;1455;710;505;80.0;;140.0;1025.0;720.0;710.0;10.0;305.0;300.0;;;;;;;;;;
793;Vrouwen;10 jaar;31 maart 2015;8240;7920;7495;395;7190;6375;425.0;810;725;565;60.0;;110.0;970.0;685.0;680.0;;285.0;285.0;;;;;;;;;;
794;Vrouwen;10 jaar;30 juni 2015;8775;8500;8070;535;7685;6845;450.0;875;740;575;70.0;;115.0;920.0;630.0;630.0;;290.0;290.0;;;;;;;;;;
795;Vrouwen;10 jaar;31 december 2015;8855;8615;8205;710;7655;6755;525.0;950;755;585;80.0;;115.0;880.0;600.0;595.0;;285.0;285.0;;;;;;;;;;
796;Vrouwen;10 jaar;30 juni 2016;8945;8750;8270;965;7535;6570;515.0;930;780;565;85.0;;160.0;840.0;550.0;545.0;;290.0;285.0;;;;;;;;;;
797;Vrouwen;10 jaar;31 december 2016;9200;8965;8455;1060;7640;6650;495.0;960;810;565;90.0;;190.0;890.0;585.0;580.0;;310.0;305.0;;;;;;;;;;
798;Vrouwen;10 jaar;30 juni 2017;9110;8880;8350;1240;7430;6500;485.0;895;860;605;90.0;;195.0;905.0;590.0;580.0;;315.0;315.0;;;;;;;;;;
799;Vrouwen;10 jaar;31 december 2017;9110;8860;8355;1225;7450;6470;495.0;905;815;590;80.0;;180.0;905.0;610.0;600.0;10.0;295.0;290.0;;;;;;;;;;
800;Vrouwen;10 jaar;30 juni 2018;10020;9770;9290;1425;8310;7000;525.0;1330;855;610;110.0;;165.0;1005.0;670.0;665.0;;335.0;330.0;;;;;;;;;;
801;Vrouwen;10 jaar;31 december 2018;10650;10415;9940;1370;8995;7630;530.0;1405;840;590;105.0;;170.0;990.0;650.0;640.0;;345.0;340.0;;;;;;;;;;
802;Vrouwen;10 jaar;30 juni 2019;10585;10355;9895;1500;8860;7465;470.0;1540;845;625;80.0;;175.0;990.0;665.0;660.0;10.0;325.0;315.0;;;;;;;;;;
803;Vrouwen;10 jaar;31 december 2019;10645;10380;9960;1455;8950;7555;420.0;1580;775;560;75.0;;170.0;985.0;660.0;650.0;10.0;320.0;315.0;;;;;;;;;;
804;Vrouwen;10 jaar;30 juni 2020;10150;9860;9430;1535;8345;7015;425.0;1445;765;530;90.0;;175.0;1025.0;695.0;685.0;10.0;335.0;325.0;;;;;;;;;;
805;Vrouwen;10 jaar;31 december 2020;10120;9810;9385;1470;8320;6960;430.0;1480;750;515;95.0;;180.0;1070.0;745.0;735.0;10.0;325.0;315.0;;;;;;;;;;
806;Vrouwen;11 jaar;31 maart 2015;7505;7145;6685;385;6380;5590;420.0;825;795;615;75.0;;125.0;1040.0;720.0;710.0;10.0;320.0;320.0;;;;;;;;;;
807;Vrouwen;11 jaar;30 juni 2015;7925;7610;7165;495;6795;6010;450.0;845;800;610;75.0;;135.0;1010.0;710.0;700.0;10.0;300.0;300.0;;;;;;;;;;
808;Vrouwen;11 jaar;31 december 2015;8230;7925;7505;690;6985;6180;465.0;845;775;590;80.0;;120.0;950.0;630.0;625.0;;320.0;320.0;;;;;;;;;;
809;Vrouwen;11 jaar;30 juni 2016;8295;8070;7530;985;6755;5930;445.0;835;860;590;95.0;10.0;200.0;880.0;550.0;545.0;;335.0;335.0;;;;;;;;;;
810;Vrouwen;11 jaar;31 december 2016;8495;8285;7750;1040;6960;6000;520.0;930;885;600;105.0;;215.0;880.0;550.0;545.0;;330.0;325.0;;;;;;;;;;
811;Vrouwen;11 jaar;30 juni 2017;8345;8115;7600;1340;6575;5775;505.0;790;880;595;95.0;;225.0;910.0;590.0;585.0;;320.0;315.0;;;;;;;;;;
812;Vrouwen;11 jaar;31 december 2017;8320;8080;7525;1175;6675;5820;475.0;855;895;585;95.0;;250.0;935.0;625.0;620.0;;315.0;310.0;;;;;;;;;;
813;Vrouwen;11 jaar;30 juni 2018;8855;8655;8155;1270;7230;6090;485.0;1175;845;580;120.0;;160.0;915.0;575.0;565.0;10.0;340.0;335.0;;;;;;;;;;
814;Vrouwen;11 jaar;31 december 2018;9395;9160;8670;1330;7745;6560;490.0;1240;840;580;120.0;;170.0;920.0;605.0;600.0;;315.0;310.0;;;;;;;;;;
815;Vrouwen;11 jaar;30 juni 2019;9275;9025;8500;1500;7465;6240;440.0;1355;905;625;95.0;;220.0;1025.0;665.0;660.0;;360.0;355.0;;;;;;;;;;
816;Vrouwen;11 jaar;31 december 2019;9855;9610;9100;1490;8035;6765;430.0;1425;875;595;100.0;;200.0;1060.0;690.0;685.0;10.0;365.0;365.0;;;;;;;;;;
817;Vrouwen;11 jaar;30 juni 2020;9220;8930;8430;1425;7420;6165;430.0;1425;850;600;85.0;;200.0;1060.0;705.0;700.0;;355.0;345.0;;;;;;;;;;
818;Vrouwen;11 jaar;31 december 2020;9365;9045;8580;1440;7535;6275;415.0;1395;840;585;100.0;;205.0;1060.0;695.0;695.0;;360.0;355.0;;;;;;;;;;
819;Vrouwen;12 jaar;31 maart 2015;6620;6310;5770;390;5470;4755;380.0;765;890;615;95.0;15.0;195.0;1010.0;675.0;670.0;;335.0;335.0;;;;;;;;;;
820;Vrouwen;12 jaar;30 juni 2015;7045;6760;6260;465;5890;5125;405.0;820;865;615;95.0;15.0;175.0;1010.0;660.0;655.0;10.0;350.0;350.0;;;;;;;;;;
821;Vrouwen;12 jaar;31 december 2015;7195;6930;6455;615;5985;5225;425.0;850;840;625;90.0;10.0;145.0;955.0;595.0;585.0;10.0;360.0;355.0;;;;;;;;;;
822;Vrouwen;12 jaar;30 juni 2016;7490;7220;6675;885;6005;5190;405.0;840;900;610;105.0;15.0;225.0;945.0;600.0;590.0;;345.0;345.0;;;;;;;;;;
823;Vrouwen;12 jaar;31 december 2016;7375;7125;6595;1010;5825;5035;425.0;830;900;605;110.0;15.0;215.0;915.0;555.0;555.0;;360.0;355.0;;;;;;;;;;
824;Vrouwen;12 jaar;30 juni 2017;7600;7395;6835;1405;5735;5060;390.0;710;965;625;115.0;15.0;265.0;890.0;525.0;520.0;;370.0;370.0;;;;;;;;;;
825;Vrouwen;12 jaar;31 december 2017;7280;7040;6485;1145;5620;4940;430.0;660;945;615;120.0;10.0;255.0;935.0;580.0;580.0;;355.0;350.0;;;;;;;;;;
826;Vrouwen;12 jaar;30 juni 2018;7635;7410;6880;1150;6055;5115;400.0;1010;865;555;125.0;10.0;210.0;940.0;600.0;585.0;10.0;340.0;340.0;;;;;;;;;;
827;Vrouwen;12 jaar;31 december 2018;8035;7810;7280;1185;6430;5410;450.0;1075;880;565;130.0;;215.0;945.0;585.0;575.0;10.0;355.0;350.0;;;;;;;;;;
828;Vrouwen;12 jaar;30 juni 2019;8115;7885;7345;1290;6430;5305;455.0;1225;940;620;120.0;10.0;230.0;955.0;595.0;590.0;;360.0;355.0;;;;;;;;;;
829;Vrouwen;12 jaar;31 december 2019;8080;7810;7285;1265;6385;5250;405.0;1250;870;570;105.0;10.0;215.0;945.0;600.0;595.0;;340.0;335.0;;;;;;;;;;
830;Vrouwen;12 jaar;30 juni 2020;8025;7740;7205;1340;6290;5165;420.0;1245;895;585;110.0;10.0;225.0;1050.0;650.0;650.0;;395.0;390.0;;;;;;;;;;
831;Vrouwen;12 jaar;31 december 2020;8210;7915;7370;1320;6385;5195;415.0;1335;915;600;110.0;10.0;220.0;1135.0;730.0;720.0;15.0;405.0;400.0;;;;;;;;;;
832;Vrouwen;13 jaar;31 maart 2015;6580;6205;5650;430;5315;4595;345.0;825;995;625;105.0;35.0;270.0;1165.0;755.0;755.0;;410.0;405.0;;;10.0;10.0;;;;;;
833;Vrouwen;13 jaar;30 juni 2015;6880;6555;6010;560;5605;4850;375.0;860;995;625;110.0;35.0;265.0;1095.0;705.0;700.0;;390.0;385.0;;;15.0;15.0;;;;;;
834;Vrouwen;13 jaar;31 december 2015;6970;6680;6145;670;5625;4880;395.0;850;955;605;115.0;30.0;245.0;1020.0;655.0;645.0;10.0;375.0;370.0;;;10.0;10.0;;;;;;
835;Vrouwen;13 jaar;30 juni 2016;7360;7115;6445;930;5755;4940;405.0;845;1050;640;130.0;30.0;300.0;1010.0;610.0;600.0;10.0;400.0;395.0;;;10.0;;;;;;;
836;Vrouwen;13 jaar;31 december 2016;7450;7185;6550;975;5790;4960;410.0;905;1005;630;110.0;20.0;295.0;960.0;575.0;565.0;;385.0;380.0;;;;;;;;;;
837;Vrouwen;13 jaar;30 juni 2017;7910;7665;7025;1400;5970;5260;400.0;805;1095;625;130.0;40.0;370.0;995.0;620.0;610.0;10.0;380.0;370.0;;;;;;;;;;
838;Vrouwen;13 jaar;31 december 2017;7540;7305;6645;1420;5570;4830;390.0;795;1055;615;135.0;35.0;325.0;995.0;600.0;590.0;;395.0;390.0;;;;;;;;;;
839;Vrouwen;13 jaar;30 juni 2018;7695;7460;6865;1250;6000;5070;360.0;1040;1000;590;150.0;35.0;270.0;975.0;590.0;580.0;10.0;380.0;380.0;;;;;;;;;;
840;Vrouwen;13 jaar;31 december 2018;7980;7735;7165;1155;6370;5400;390.0;1070;935;540;140.0;25.0;270.0;970.0;585.0;575.0;15.0;385.0;380.0;;;;;;;;;;
841;Vrouwen;13 jaar;30 juni 2019;8130;7875;7300;1395;6300;5270;360.0;1140;955;575;115.0;25.0;270.0;980.0;610.0;595.0;10.0;375.0;370.0;;;;;;;;;;
842;Vrouwen;13 jaar;31 december 2019;8060;7785;7230;1310;6300;5175;425.0;1210;930;585;120.0;25.0;245.0;1020.0;640.0;625.0;15.0;385.0;375.0;;;;;;;;;;
843;Vrouwen;13 jaar;30 juni 2020;7765;7505;6890;1285;5955;4900;400.0;1190;975;595;120.0;20.0;285.0;995.0;605.0;595.0;10.0;390.0;380.0;;;;;;;;;;
844;Vrouwen;13 jaar;31 december 2020;7995;7735;7170;1280;6305;5160;365.0;1290;955;555;125.0;25.0;290.0;1000.0;630.0;625.0;;370.0;360.0;;;;;;;;;;
845;Vrouwen;14 jaar;31 maart 2015;7430;7055;6435;480;6070;5315;360.0;915;1110;580;130.0;75.0;380.0;1130.0;760.0;750.0;10.0;370.0;370.0;;;55.0;35.0;20.0;;;;;
846;Vrouwen;14 jaar;30 juni 2015;7870;7530;6910;630;6430;5630;400.0;990;1175;610;130.0;85.0;410.0;1150.0;740.0;730.0;10.0;410.0;410.0;;;55.0;40.0;20.0;;;;;
847;Vrouwen;14 jaar;31 december 2015;7985;7675;7115;765;6560;5690;425.0;1065;1160;630;135.0;85.0;365.0;1105.0;680.0;665.0;10.0;430.0;430.0;;;45.0;30.0;15.0;;;;;
848;Vrouwen;14 jaar;30 juni 2016;8165;7900;7165;1115;6330;5490;370.0;940;1235;640;120.0;80.0;460.0;1075.0;650.0;635.0;15.0;425.0;420.0;;;55.0;40.0;10.0;;;;;
849;Vrouwen;14 jaar;31 december 2016;8230;7975;7255;1155;6405;5525;400.0;985;1180;625;135.0;80.0;390.0;1050.0;635.0;625.0;15.0;415.0;410.0;;;45.0;30.0;10.0;;;;;
850;Vrouwen;14 jaar;30 juni 2017;9035;8800;8035;1440;7020;6200;425.0;950;1325;660;155.0;85.0;475.0;1085.0;655.0;645.0;15.0;430.0;425.0;;;40.0;30.0;10.0;;;;;
851;Vrouwen;14 jaar;31 december 2017;8740;8480;7745;1360;6755;5960;380.0;925;1245;655;120.0;75.0;465.0;1040.0;620.0;605.0;15.0;425.0;420.0;;;25.0;20.0;10.0;;;;;
852;Vrouwen;14 jaar;30 juni 2018;9070;8810;8125;1375;7155;6165;360.0;1165;1175;585;165.0;85.0;390.0;1075.0;665.0;650.0;10.0;410.0;405.0;;;35.0;25.0;10.0;;;;;
853;Vrouwen;14 jaar;31 december 2018;9190;8950;8305;1330;7405;6330;370.0;1265;1110;570;190.0;70.0;335.0;1035.0;625.0;615.0;10.0;410.0;405.0;;;30.0;25.0;;;;;;
854;Vrouwen;14 jaar;30 juni 2019;9560;9300;8595;1515;7595;6455;390.0;1365;1165;600;135.0;75.0;415.0;1050.0;645.0;635.0;10.0;400.0;395.0;;;30.0;25.0;;;;;;
855;Vrouwen;14 jaar;31 december 2019;9405;9150;8490;1465;7490;6310;385.0;1380;1075;555;140.0;50.0;375.0;1050.0;645.0;630.0;15.0;405.0;400.0;;;25.0;25.0;;;;;;
856;Vrouwen;14 jaar;30 juni 2020;8770;8505;7855;1385;6890;5740;375.0;1350;1065;580;130.0;55.0;355.0;1080.0;680.0;670.0;10.0;400.0;390.0;;;15.0;15.0;;;;;;
857;Vrouwen;14 jaar;31 december 2020;9290;9020;8395;1420;7395;6220;395.0;1350;1050;580;125.0;45.0;340.0;1095.0;685.0;675.0;10.0;410.0;400.0;;;15.0;15.0;;;;;;
858;Vrouwen;15 jaar;31 maart 2015;8550;8200;7420;525;7035;6135;380.0;1130;1495;620;170.0;135.0;630.0;1240.0;865.0;850.0;20.0;375.0;370.0;;;170.0;135.0;35.0;;;;;
859;Vrouwen;15 jaar;30 juni 2015;8915;8590;7845;635;7390;6480;405.0;1170;1465;605;170.0;140.0;625.0;1215.0;830.0;810.0;20.0;385.0;380.0;;;155.0;130.0;30.0;;;;;
860;Vrouwen;15 jaar;31 december 2015;9010;8660;7955;850;7330;6455;435.0;1120;1375;630;155.0;115.0;550.0;1210.0;800.0;785.0;15.0;410.0;405.0;;;135.0;115.0;30.0;;;;;
861;Vrouwen;15 jaar;30 juni 2016;9390;9095;8225;1175;7380;6465;385.0;1035;1450;620;140.0;115.0;635.0;1175.0;715.0;690.0;25.0;455.0;455.0;;;140.0;105.0;35.0;;;;;
862;Vrouwen;15 jaar;31 december 2016;9480;9185;8335;1235;7435;6400;450.0;1130;1470;650;155.0;115.0;625.0;1210.0;745.0;730.0;15.0;465.0;460.0;;;115.0;90.0;25.0;;;;;
863;Vrouwen;15 jaar;30 juni 2017;10185;9900;8995;1755;7690;6865;390.0;975;1535;690;135.0;110.0;680.0;1215.0;750.0;735.0;15.0;465.0;460.0;;;120.0;100.0;20.0;;;;;
864;Vrouwen;15 jaar;31 december 2017;9880;9620;8705;1375;7760;6855;435.0;1025;1530;670;180.0;130.0;635.0;1165.0;700.0;680.0;15.0;465.0;455.0;;;110.0;95.0;15.0;;;;;
865;Vrouwen;15 jaar;30 juni 2018;10445;10160;9360;1480;8355;7280;375.0;1340;1390;650;185.0;105.0;510.0;1190.0;715.0;700.0;15.0;475.0;470.0;;;80.0;65.0;15.0;;;;;
866;Vrouwen;15 jaar;31 december 2018;10705;10420;9645;1390;8750;7670;370.0;1385;1305;630;165.0;95.0;475.0;1180.0;720.0;705.0;10.0;465.0;455.0;;;70.0;55.0;15.0;;;;;
867;Vrouwen;15 jaar;30 juni 2019;10730;10475;9685;1580;8615;7370;405.0;1490;1355;620;160.0;105.0;525.0;1135.0;690.0;680.0;10.0;445.0;430.0;10.0;10.0;90.0;75.0;15.0;;;;;
868;Vrouwen;15 jaar;31 december 2019;10475;10190;9455;1460;8480;7250;385.0;1510;1300;590;180.0;110.0;485.0;1125.0;700.0;685.0;15.0;425.0;415.0;;10.0;75.0;65.0;10.0;;;;;
869;Vrouwen;15 jaar;30 juni 2020;10060;9775;9010;1520;7980;6780;385.0;1470;1225;570;150.0;70.0;490.0;1120.0;695.0;675.0;15.0;430.0;420.0;;;65.0;55.0;10.0;;;;;
870;Vrouwen;15 jaar;31 december 2020;10570;10285;9495;1460;8480;7245;390.0;1480;1255;585;160.0;75.0;485.0;1165.0;730.0;715.0;15.0;435.0;425.0;;;45.0;45.0;;;;;;
871;Vrouwen;16 jaar;31 maart 2015;8800;8360;7565;465;7200;6345;340.0;1055;1600;625;160.0;135.0;755.0;1330.0;955.0;950.0;10.0;375.0;370.0;;;260.0;210.0;55.0;;;;;
872;Vrouwen;16 jaar;30 juni 2015;9200;8795;8055;615;7595;6725;355.0;1105;1635;610;170.0;145.0;790.0;1295.0;915.0;905.0;10.0;380.0;375.0;;;260.0;220.0;40.0;;;;;
873;Vrouwen;16 jaar;31 december 2015;9475;9120;8355;835;7735;6815;410.0;1165;1620;610;195.0;135.0;760.0;1220.0;815.0;795.0;15.0;410.0;405.0;;;235.0;195.0;45.0;;;;;
874;Vrouwen;16 jaar;30 juni 2016;9870;9520;8465;1115;7655;6695;370.0;1060;1695;630;170.0;135.0;855.0;1245.0;790.0;775.0;15.0;455.0;450.0;;;225.0;200.0;20.0;;;;;
875;Vrouwen;16 jaar;31 december 2016;10035;9675;8680;1250;7775;6805;375.0;1105;1610;630;150.0;145.0;780.0;1295.0;810.0;795.0;20.0;485.0;475.0;;;220.0;190.0;25.0;;;;;
876;Vrouwen;16 jaar;30 juni 2017;10735;10445;9385;1740;8125;7315;390.0;920;1765;650;170.0;140.0;895.0;1285.0;785.0;770.0;15.0;500.0;495.0;;;210.0;175.0;35.0;;;;;
877;Vrouwen;16 jaar;31 december 2017;10430;10125;9095;1670;7870;6955;405.0;1010;1770;685;175.0;150.0;870.0;1345.0;840.0;830.0;10.0;505.0;500.0;;;185.0;160.0;25.0;;;;;
878;Vrouwen;16 jaar;30 juni 2018;11035;10720;9760;1385;8830;7730;355.0;1315;1635;670;200.0;160.0;695.0;1320.0;820.0;805.0;15.0;505.0;500.0;;;195.0;175.0;20.0;;;;;
879;Vrouwen;16 jaar;31 december 2018;11640;11295;10420;1480;9430;8275;395.0;1405;1525;630;200.0;120.0;630.0;1290.0;785.0;775.0;;505.0;495.0;10.0;;185.0;160.0;25.0;;;;;
880;Vrouwen;16 jaar;30 juni 2019;11570;11255;10330;1650;9275;8085;365.0;1505;1590;675;190.0;120.0;660.0;1310.0;795.0;775.0;20.0;510.0;500.0;10.0;;155.0;135.0;20.0;;;;;
881;Vrouwen;16 jaar;31 december 2019;11570;11230;10405;1585;9345;8110;365.0;1535;1410;645;155.0;90.0;575.0;1240.0;750.0;730.0;20.0;490.0;485.0;;;140.0;120.0;20.0;;;;;
882;Vrouwen;16 jaar;30 juni 2020;10915;10620;9755;1460;8770;7510;385.0;1520;1390;600;150.0;80.0;635.0;1220.0;760.0;745.0;15.0;460.0;445.0;;10.0;140.0;115.0;25.0;;;;;
883;Vrouwen;16 jaar;31 december 2020;11095;10785;9885;1465;8890;7670;390.0;1490;1460;585;175.0;100.0;660.0;1225.0;760.0;745.0;10.0;465.0;450.0;;10.0;105.0;95.0;10.0;;;;;
884;Vrouwen;17 jaar;31 maart 2015;8490;7925;7030;435;6710;5935;270.0;955;1675;580;150.0;105.0;890.0;1400.0;1000.0;995.0;10.0;395.0;395.0;;;425.0;380.0;55.0;;;;;
885;Vrouwen;17 jaar;30 juni 2015;9100;8585;7680;515;7320;6500;330.0;1020;1770;600;160.0;120.0;960.0;1370.0;960.0;950.0;10.0;410.0;410.0;;;420.0;370.0;60.0;;;;;
886;Vrouwen;17 jaar;31 december 2015;9655;9185;8320;715;7795;6945;345.0;1090;1710;605;145.0;125.0;915.0;1235.0;820.0;810.0;10.0;420.0;415.0;;;405.0;335.0;70.0;;;;;
887;Vrouwen;17 jaar;30 juni 2016;9815;9400;8270;1030;7535;6740;295.0;885;1820;590;150.0;130.0;1015.0;1250.0;810.0;795.0;15.0;440.0;435.0;;;410.0;340.0;60.0;;;;;15.0
888;Vrouwen;17 jaar;31 december 2016;9975;9535;8485;1120;7670;6805;340.0;975;1775;585;155.0;125.0;995.0;1210.0;750.0;745.0;;465.0;460.0;;;380.0;335.0;35.0;;;;;
889;Vrouwen;17 jaar;30 juni 2017;10880;10500;9370;1605;8195;7395;355.0;890;1880;590;150.0;120.0;1095.0;1275.0;770.0;765.0;10.0;505.0;495.0;;;320.0;270.0;50.0;;;;;
890;Vrouwen;17 jaar;31 december 2017;10720;10285;9130;1545;7975;7180;360.0;860;1830;600;155.0;130.0;1035.0;1315.0;785.0;775.0;;530.0;525.0;;;345.0;305.0;40.0;;;;;
