ID;Leeftijd;TweedeNationaliteit;Perioden;PersonenMetNederlandseNationaliteit_1;MannenMetNederlandseNationaliteit_2;VrouwenMetNederlandseNationaliteit_3
8351;1;316;2002;68.0;38.0;30.0
8352;1;316;2003;94.0;54.0;40.0
8353;1;316;2004;84.0;38.0;46.0
8354;1;316;2005;84.0;38.0;46.0
8355;1;316;2006;58.0;26.0;32.0
8356;1;316;2007;65.0;28.0;37.0
8357;1;316;2008;56.0;26.0;30.0
8358;1;316;2009;51.0;23.0;28.0
8359;1;316;2010;49.0;25.0;24.0
8360;1;316;2011;43.0;20.0;23.0
8361;1;316;2012;43.0;24.0;19.0
8362;1;316;2013;33.0;13.0;20.0
8363;1;316;2014;23.0;13.0;10.0
8364;1;64;1998;484.0;234.0;250.0
8365;1;64;1999;472.0;242.0;230.0
8366;1;64;2000;487.0;264.0;223.0
8367;1;64;2001;508.0;268.0;240.0
8368;1;64;2002;615.0;306.0;309.0
8369;1;64;2003;565.0;303.0;262.0
8370;1;64;2004;518.0;280.0;238.0
8371;1;64;2005;575.0;294.0;281.0
8372;1;64;2006;541.0;269.0;272.0
8373;1;64;2007;596.0;313.0;283.0
8374;1;64;2008;563.0;291.0;272.0
8375;1;64;2009;567.0;318.0;249.0
8376;1;64;2010;556.0;277.0;279.0
8377;1;64;2011;596.0;306.0;290.0
8378;1;64;2012;660.0;326.0;334.0
8379;1;64;2013;620.0;302.0;318.0
8380;1;64;2014;653.0;351.0;302.0
8381;1;120;1998;5.0;3.0;2.0
8382;1;120;1999;4.0;1.0;3.0
8383;1;120;2000;5.0;4.0;1.0
8384;1;120;2001;7.0;4.0;3.0
8385;1;120;2002;7.0;2.0;5.0
8386;1;120;2003;7.0;4.0;3.0
8387;1;120;2004;3.0;1.0;2.0
8388;1;120;2005;4.0;3.0;1.0
8389;1;120;2006;14.0;7.0;7.0
8390;1;120;2007;8.0;4.0;4.0
8391;1;120;2008;10.0;5.0;5.0
8392;1;120;2009;8.0;5.0;3.0
8393;1;120;2010;8.0;3.0;5.0
8394;1;120;2011;3.0;1.0;2.0
8395;1;120;2012;8.0;4.0;4.0
8396;1;120;2013;10.0;7.0;3.0
8397;1;120;2014;11.0;3.0;8.0
8398;1;214;1998;6.0;1.0;5.0
8399;1;214;1999;6.0;2.0;4.0
8400;1;214;2000;5.0;1.0;4.0
8401;1;214;2001;4.0;2.0;2.0
8402;1;214;2002;5.0;3.0;2.0
8403;1;214;2003;5.0;2.0;3.0
8404;1;214;2004;9.0;6.0;3.0
8405;1;214;2005;6.0;3.0;3.0
8406;1;214;2006;7.0;4.0;3.0
8407;1;214;2007;6.0;3.0;3.0
8408;1;214;2008;5.0;4.0;1.0
8409;1;214;2009;7.0;3.0;4.0
8410;1;214;2010;4.0;2.0;2.0
8411;1;214;2011;6.0;4.0;2.0
8412;1;214;2012;4.0;2.0;2.0
8413;1;214;2013;5.0;2.0;3.0
8414;1;214;2014;10.0;4.0;6.0
8415;1;317;1998;19.0;9.0;10.0
8416;1;317;1999;15.0;6.0;9.0
8417;1;317;2000;28.0;14.0;14.0
8418;1;317;2001;26.0;16.0;10.0
8419;1;317;2002;35.0;18.0;17.0
8420;1;317;2003;43.0;19.0;24.0
8421;1;317;2004;34.0;14.0;20.0
8422;1;317;2005;37.0;20.0;17.0
8423;1;317;2006;32.0;11.0;21.0
8424;1;317;2007;34.0;14.0;20.0
8425;1;317;2008;40.0;20.0;20.0
8426;1;317;2009;38.0;22.0;16.0
8427;1;317;2010;52.0;31.0;21.0
8428;1;317;2011;40.0;23.0;17.0
8429;1;317;2012;34.0;24.0;10.0
8430;1;317;2013;50.0;29.0;21.0
8431;1;317;2014;46.0;28.0;18.0
8432;1;Jemenitisch;1998;0.0;0.0;0.0
8433;1;Jemenitisch;1999;0.0;0.0;0.0
8434;1;Jemenitisch;2000;2.0;0.0;2.0
8435;1;Jemenitisch;2001;3.0;2.0;1.0
8436;1;Jemenitisch;2002;2.0;2.0;0.0
8437;1;Jemenitisch;2003;2.0;1.0;1.0
8438;1;Jemenitisch;2004;6.0;3.0;3.0
8439;1;Jemenitisch;2005;3.0;3.0;0.0
8440;1;Jemenitisch;2006;7.0;2.0;5.0
8441;1;Jemenitisch;2007;2.0;1.0;1.0
8442;1;Jemenitisch;2008;4.0;4.0;0.0
8443;1;Jemenitisch;2009;2.0;1.0;1.0
8444;1;Jemenitisch;2010;1.0;1.0;0.0
8445;1;Jemenitisch;2011;2.0;2.0;0.0
8446;1;Jemenitisch;2012;4.0;2.0;2.0
8447;1;Jemenitisch;2013;2.0;2.0;0.0
8448;1;Jemenitisch;2014;6.0;2.0;4.0
8449;1;65;1998;123.0;62.0;61.0
8450;1;65;1999;156.0;87.0;69.0
8451;1;65;2000;205.0;102.0;103.0
8452;1;65;2001;199.0;111.0;88.0
8453;1;65;2002;211.0;96.0;115.0
8454;1;65;2003;266.0;145.0;121.0
8455;1;65;2004;247.0;130.0;117.0
8456;1;65;2005;250.0;109.0;141.0
8457;1;65;2006;110.0;54.0;56.0
8458;1;65;2007;56.0;23.0;33.0
8459;1;65;2008;14.0;5.0;9.0
8460;1;65;2009;14.0;8.0;6.0
8461;1;65;2010;3.0;2.0;1.0
8462;1;65;2011;1.0;1.0;0.0
8463;1;65;2012;1.0;0.0;1.0
8464;1;65;2013;0.0;0.0;0.0
8465;1;65;2014;0.0;0.0;0.0
8466;1;319;1998;27.0;14.0;13.0
8467;1;319;1999;18.0;9.0;9.0
8468;1;319;2000;22.0;19.0;3.0
8469;1;319;2001;28.0;10.0;18.0
8470;1;319;2002;27.0;13.0;14.0
8471;1;319;2003;25.0;9.0;16.0
8472;1;319;2004;28.0;13.0;15.0
8473;1;319;2005;16.0;4.0;12.0
8474;1;319;2006;30.0;15.0;15.0
8475;1;319;2007;26.0;14.0;12.0
8476;1;319;2008;27.0;15.0;12.0
8477;1;319;2009;13.0;8.0;5.0
8478;1;319;2010;28.0;11.0;17.0
8479;1;319;2011;20.0;8.0;12.0
8480;1;319;2012;19.0;7.0;12.0
8481;1;319;2013;13.0;7.0;6.0
8482;1;319;2014;20.0;8.0;12.0
8483;1;121;1998;3.0;1.0;2.0
8484;1;121;1999;9.0;4.0;5.0
8485;1;121;2000;8.0;5.0;3.0
8486;1;121;2001;13.0;2.0;11.0
8487;1;121;2002;2.0;1.0;1.0
8488;1;121;2003;13.0;6.0;7.0
8489;1;121;2004;13.0;6.0;7.0
8490;1;121;2005;40.0;24.0;16.0
8491;1;121;2006;15.0;6.0;9.0
8492;1;121;2007;12.0;4.0;8.0
8493;1;121;2008;9.0;5.0;4.0
8494;1;121;2009;11.0;5.0;6.0
8495;1;121;2010;9.0;3.0;6.0
8496;1;121;2011;11.0;8.0;3.0
8497;1;121;2012;8.0;4.0;4.0
8498;1;121;2013;8.0;5.0;3.0
8499;1;121;2014;6.0;1.0;5.0
8500;1;122;1998;4.0;0.0;4.0
8501;1;122;1999;11.0;6.0;5.0
8502;1;122;2000;9.0;7.0;2.0
8503;1;122;2001;10.0;6.0;4.0
8504;1;122;2002;13.0;7.0;6.0
8505;1;122;2003;8.0;3.0;5.0
8506;1;122;2004;16.0;11.0;5.0
8507;1;122;2005;22.0;9.0;13.0
8508;1;122;2006;13.0;6.0;7.0
8509;1;122;2007;17.0;9.0;8.0
8510;1;122;2008;18.0;9.0;9.0
8511;1;122;2009;13.0;6.0;7.0
8512;1;122;2010;15.0;7.0;8.0
8513;1;122;2011;13.0;7.0;6.0
8514;1;122;2012;11.0;3.0;8.0
8515;1;122;2013;14.0;8.0;6.0
8516;1;122;2014;17.0;8.0;9.0
8517;1;333;1998;0.0;0.0;0.0
8518;1;333;1999;0.0;0.0;0.0
8519;1;333;2000;0.0;0.0;0.0
8520;1;333;2001;0.0;0.0;0.0
8521;1;333;2002;0.0;0.0;0.0
8522;1;333;2003;0.0;0.0;0.0
8523;1;333;2004;0.0;0.0;0.0
8524;1;333;2005;0.0;0.0;0.0
8525;1;333;2006;0.0;0.0;0.0
8526;1;333;2007;0.0;0.0;0.0
8527;1;333;2008;0.0;0.0;0.0
8528;1;333;2009;0.0;0.0;0.0
8529;1;333;2010;0.0;0.0;0.0
8530;1;333;2011;0.0;0.0;0.0
8531;1;333;2012;0.0;0.0;0.0
8532;1;333;2013;0.0;0.0;0.0
8533;1;333;2014;0.0;0.0;0.0
8534;1;37;1998;0.0;0.0;0.0
8535;1;37;1999;0.0;0.0;0.0
8536;1;37;2000;1.0;1.0;0.0
8537;1;37;2001;2.0;1.0;1.0
8538;1;37;2002;1.0;1.0;0.0
8539;1;37;2003;1.0;0.0;1.0
8540;1;37;2004;2.0;1.0;1.0
8541;1;37;2005;1.0;0.0;1.0
8542;1;37;2006;1.0;1.0;0.0
8543;1;37;2007;2.0;1.0;1.0
8544;1;37;2008;0.0;0.0;0.0
8545;1;37;2009;0.0;0.0;0.0
8546;1;37;2010;2.0;1.0;1.0
8547;1;37;2011;0.0;0.0;0.0
8548;1;37;2012;1.0;0.0;1.0
8549;1;37;2013;4.0;1.0;3.0
8550;1;37;2014;2.0;0.0;2.0
8551;1;123;1998;4.0;2.0;2.0
8552;1;123;1999;4.0;2.0;2.0
8553;1;123;2000;4.0;2.0;2.0
8554;1;123;2001;10.0;4.0;6.0
8555;1;123;2002;7.0;5.0;2.0
8556;1;123;2003;9.0;6.0;3.0
8557;1;123;2004;14.0;8.0;6.0
8558;1;123;2005;12.0;9.0;3.0
8559;1;123;2006;7.0;3.0;4.0
8560;1;123;2007;8.0;2.0;6.0
8561;1;123;2008;11.0;7.0;4.0
8562;1;123;2009;8.0;5.0;3.0
8563;1;123;2010;10.0;6.0;4.0
8564;1;123;2011;6.0;2.0;4.0
8565;1;123;2012;10.0;6.0;4.0
8566;1;123;2013;26.0;17.0;9.0
8567;1;123;2014;28.0;15.0;13.0
8568;1;445;1998;0.0;0.0;0.0
8569;1;445;1999;0.0;0.0;0.0
8570;1;445;2000;0.0;0.0;0.0
8571;1;445;2001;0.0;0.0;0.0
8572;1;445;2002;0.0;0.0;0.0
8573;1;445;2003;0.0;0.0;0.0
8574;1;445;2004;0.0;0.0;0.0
8575;1;445;2005;0.0;0.0;0.0
8576;1;445;2006;0.0;0.0;0.0
8577;1;445;2007;0.0;0.0;0.0
8578;1;445;2008;0.0;0.0;0.0
8579;1;445;2009;0.0;0.0;0.0
8580;1;445;2010;0.0;0.0;0.0
8581;1;445;2011;0.0;0.0;0.0
8582;1;445;2012;0.0;0.0;0.0
8583;1;445;2013;0.0;0.0;0.0
8584;1;445;2014;0.0;0.0;0.0
8585;1;320;1998;0.0;0.0;0.0
8586;1;320;1999;0.0;0.0;0.0
8587;1;320;2000;0.0;0.0;0.0
8588;1;320;2001;0.0;0.0;0.0
8589;1;320;2002;0.0;0.0;0.0
8590;1;320;2003;0.0;0.0;0.0
8591;1;320;2004;0.0;0.0;0.0
8592;1;320;2005;0.0;0.0;0.0
8593;1;320;2006;0.0;0.0;0.0
8594;1;320;2007;0.0;0.0;0.0
8595;1;320;2008;0.0;0.0;0.0
8596;1;320;2009;0.0;0.0;0.0
8597;1;320;2010;0.0;0.0;0.0
8598;1;320;2011;0.0;0.0;0.0
8599;1;320;2012;0.0;0.0;0.0
8600;1;320;2013;0.0;0.0;0.0
8601;1;320;2014;0.0;0.0;0.0
8602;1;87;1998;;;
8603;1;87;1999;;;
8604;1;87;2000;;;
8605;1;87;2001;;;
8606;1;87;2002;;;
8607;1;87;2003;;;
8608;1;87;2004;;;
8609;1;87;2005;;;
8610;1;87;2006;;;
8611;1;87;2007;;;
8612;1;87;2008;;;
8613;1;87;2009;0.0;0.0;0.0
8614;1;87;2010;1.0;1.0;0.0
8615;1;87;2011;2.0;2.0;0.0
8616;1;87;2012;5.0;3.0;2.0
8617;1;87;2013;9.0;4.0;5.0
8618;1;87;2014;17.0;3.0;14.0
8619;1;43;1998;19.0;10.0;9.0
8620;1;43;1999;23.0;13.0;10.0
8621;1;43;2000;37.0;16.0;21.0
8622;1;43;2001;17.0;11.0;6.0
8623;1;43;2002;20.0;12.0;8.0
8624;1;43;2003;29.0;12.0;17.0
8625;1;43;2004;29.0;16.0;13.0
8626;1;43;2005;37.0;12.0;25.0
8627;1;43;2006;26.0;13.0;13.0
8628;1;43;2007;28.0;14.0;14.0
8629;1;43;2008;25.0;15.0;10.0
8630;1;43;2009;15.0;10.0;5.0
8631;1;43;2010;16.0;8.0;8.0
8632;1;43;2011;18.0;11.0;7.0
8633;1;43;2012;15.0;5.0;10.0
8634;1;43;2013;14.0;5.0;9.0
8635;1;43;2014;15.0;8.0;7.0
8636;1;35;1998;0.0;0.0;0.0
8637;1;35;1999;0.0;0.0;0.0
8638;1;35;2000;0.0;0.0;0.0
8639;1;35;2001;0.0;0.0;0.0
8640;1;35;2002;0.0;0.0;0.0
8641;1;35;2003;0.0;0.0;0.0
8642;1;35;2004;1.0;1.0;0.0
8643;1;35;2005;0.0;0.0;0.0
8644;1;35;2006;0.0;0.0;0.0
8645;1;35;2007;0.0;0.0;0.0
8646;1;35;2008;0.0;0.0;0.0
8647;1;35;2009;1.0;1.0;0.0
8648;1;35;2010;0.0;0.0;0.0
8649;1;35;2011;0.0;0.0;0.0
8650;1;35;2012;0.0;0.0;0.0
8651;1;35;2013;1.0;1.0;0.0
8652;1;35;2014;1.0;1.0;0.0
8653;1;321;1998;0.0;0.0;0.0
8654;1;321;1999;0.0;0.0;0.0
8655;1;321;2000;0.0;0.0;0.0
8656;1;321;2001;0.0;0.0;0.0
8657;1;321;2002;0.0;0.0;0.0
8658;1;321;2003;2.0;1.0;1.0
8659;1;321;2004;0.0;0.0;0.0
8660;1;321;2005;0.0;0.0;0.0
8661;1;321;2006;0.0;0.0;0.0
8662;1;321;2007;0.0;0.0;0.0
8663;1;321;2008;0.0;0.0;0.0
8664;1;321;2009;0.0;0.0;0.0
8665;1;321;2010;0.0;0.0;0.0
8666;1;321;2011;0.0;0.0;0.0
8667;1;321;2012;1.0;1.0;0.0
8668;1;321;2013;0.0;0.0;0.0
8669;1;321;2014;0.0;0.0;0.0
8670;1;125;1998;0.0;0.0;0.0
8671;1;125;1999;0.0;0.0;0.0
8672;1;125;2000;0.0;0.0;0.0
8673;1;125;2001;0.0;0.0;0.0
8674;1;125;2002;1.0;0.0;1.0
8675;1;125;2003;0.0;0.0;0.0
8676;1;125;2004;0.0;0.0;0.0
8677;1;125;2005;2.0;0.0;2.0
8678;1;125;2006;0.0;0.0;0.0
8679;1;125;2007;0.0;0.0;0.0
8680;1;125;2008;0.0;0.0;0.0
8681;1;125;2009;0.0;0.0;0.0
8682;1;125;2010;0.0;0.0;0.0
8683;1;125;2011;0.0;0.0;0.0
8684;1;125;2012;0.0;0.0;0.0
8685;1;125;2013;0.0;0.0;0.0
8686;1;125;2014;0.0;0.0;0.0
8687;1;44;1998;2.0;1.0;1.0
8688;1;44;1999;0.0;0.0;0.0
8689;1;44;2000;2.0;1.0;1.0
8690;1;44;2001;1.0;0.0;1.0
8691;1;44;2002;2.0;1.0;1.0
8692;1;44;2003;2.0;0.0;2.0
8693;1;44;2004;5.0;2.0;3.0
8694;1;44;2005;3.0;1.0;2.0
8695;1;44;2006;3.0;1.0;2.0
8696;1;44;2007;1.0;0.0;1.0
8697;1;44;2008;2.0;1.0;1.0
8698;1;44;2009;3.0;2.0;1.0
8699;1;44;2010;5.0;4.0;1.0
8700;1;44;2011;4.0;3.0;1.0
8701;1;44;2012;3.0;2.0;1.0
8702;1;44;2013;4.0;3.0;1.0
8703;1;44;2014;5.0;3.0;2.0
8704;1;322;1998;32.0;17.0;15.0
8705;1;322;1999;33.0;16.0;17.0
8706;1;322;2000;59.0;31.0;28.0
8707;1;322;2001;55.0;30.0;25.0
8708;1;322;2002;58.0;31.0;27.0
8709;1;322;2003;67.0;37.0;30.0
8710;1;322;2004;51.0;28.0;23.0
8711;1;322;2005;63.0;33.0;30.0
8712;1;322;2006;41.0;15.0;26.0
8713;1;322;2007;39.0;18.0;21.0
8714;1;322;2008;40.0;20.0;20.0
8715;1;322;2009;38.0;18.0;20.0
8716;1;322;2010;33.0;21.0;12.0
8717;1;322;2011;33.0;16.0;17.0
8718;1;322;2012;38.0;14.0;24.0
8719;1;322;2013;26.0;16.0;10.0
8720;1;322;2014;14.0;7.0;7.0
8721;1;126;1998;8.0;1.0;7.0
8722;1;126;1999;8.0;3.0;5.0
8723;1;126;2000;8.0;4.0;4.0
8724;1;126;2001;6.0;1.0;5.0
8725;1;126;2002;3.0;1.0;2.0
8726;1;126;2003;7.0;5.0;2.0
8727;1;126;2004;10.0;5.0;5.0
8728;1;126;2005;6.0;2.0;4.0
8729;1;126;2006;5.0;3.0;2.0
8730;1;126;2007;5.0;1.0;4.0
8731;1;126;2008;5.0;3.0;2.0
8732;1;126;2009;6.0;4.0;2.0
8733;1;126;2010;4.0;2.0;2.0
8734;1;126;2011;9.0;6.0;3.0
8735;1;126;2012;2.0;0.0;2.0
8736;1;126;2013;3.0;2.0;1.0
8737;1;126;2014;11.0;7.0;4.0
8738;1;127;1998;2.0;2.0;0.0
8739;1;127;1999;2.0;2.0;0.0
8740;1;127;2000;4.0;2.0;2.0
8741;1;127;2001;1.0;1.0;0.0
8742;1;127;2002;4.0;3.0;1.0
8743;1;127;2003;4.0;1.0;3.0
8744;1;127;2004;5.0;2.0;3.0
8745;1;127;2005;2.0;0.0;2.0
8746;1;127;2006;6.0;2.0;4.0
8747;1;127;2007;4.0;3.0;1.0
8748;1;127;2008;2.0;1.0;1.0
8749;1;127;2009;5.0;4.0;1.0
8750;1;127;2010;5.0;4.0;1.0
8751;1;127;2011;5.0;2.0;3.0
8752;1;127;2012;3.0;3.0;0.0
8753;1;127;2013;4.0;2.0;2.0
8754;1;127;2014;3.0;0.0;3.0
8755;1;66;1998;0.0;0.0;0.0
8756;1;66;1999;0.0;0.0;0.0
8757;1;66;2000;0.0;0.0;0.0
8758;1;66;2001;0.0;0.0;0.0
8759;1;66;2002;0.0;0.0;0.0
8760;1;66;2003;0.0;0.0;0.0
8761;1;66;2004;0.0;0.0;0.0
8762;1;66;2005;0.0;0.0;0.0
8763;1;66;2006;0.0;0.0;0.0
8764;1;66;2007;0.0;0.0;0.0
8765;1;66;2008;0.0;0.0;0.0
8766;1;66;2009;0.0;0.0;0.0
8767;1;66;2010;0.0;0.0;0.0
8768;1;66;2011;0.0;0.0;0.0
8769;1;66;2012;0.0;0.0;0.0
8770;1;66;2013;1.0;0.0;1.0
8771;1;66;2014;0.0;0.0;0.0
8772;1;46;1998;6.0;4.0;2.0
8773;1;46;1999;2.0;0.0;2.0
8774;1;46;2000;7.0;4.0;3.0
8775;1;46;2001;4.0;2.0;2.0
8776;1;46;2002;5.0;2.0;3.0
8777;1;46;2003;7.0;2.0;5.0
8778;1;46;2004;7.0;5.0;2.0
8779;1;46;2005;9.0;5.0;4.0
8780;1;46;2006;7.0;2.0;5.0
8781;1;46;2007;2.0;1.0;1.0
8782;1;46;2008;6.0;2.0;4.0
8783;1;46;2009;8.0;4.0;4.0
8784;1;46;2010;5.0;0.0;5.0
8785;1;46;2011;10.0;4.0;6.0
8786;1;46;2012;14.0;6.0;8.0
8787;1;46;2013;20.0;10.0;10.0
8788;1;46;2014;26.0;9.0;17.0
8789;1;67;1998;11.0;5.0;6.0
8790;1;67;1999;5.0;4.0;1.0
8791;1;67;2000;9.0;6.0;3.0
8792;1;67;2001;3.0;2.0;1.0
8793;1;67;2002;12.0;6.0;6.0
8794;1;67;2003;2.0;0.0;2.0
8795;1;67;2004;8.0;4.0;4.0
8796;1;67;2005;10.0;5.0;5.0
8797;1;67;2006;11.0;6.0;5.0
8798;1;67;2007;9.0;5.0;4.0
8799;1;67;2008;5.0;3.0;2.0
8800;1;67;2009;7.0;4.0;3.0
8801;1;67;2010;8.0;4.0;4.0
8802;1;67;2011;4.0;2.0;2.0
8803;1;67;2012;15.0;6.0;9.0
8804;1;67;2013;4.0;4.0;0.0
8805;1;67;2014;10.0;4.0;6.0
8806;1;86;1998;13.0;8.0;5.0
8807;1;86;1999;14.0;6.0;8.0
8808;1;86;2000;22.0;12.0;10.0
8809;1;86;2001;12.0;10.0;2.0
8810;1;86;2002;26.0;12.0;14.0
8811;1;86;2003;13.0;9.0;4.0
8812;1;86;2004;40.0;22.0;18.0
8813;1;86;2005;16.0;8.0;8.0
8814;1;86;2006;23.0;13.0;10.0
8815;1;86;2007;21.0;15.0;6.0
8816;1;86;2008;20.0;9.0;11.0
8817;1;86;2009;15.0;6.0;9.0
8818;1;86;2010;15.0;9.0;6.0
8819;1;86;2011;23.0;10.0;13.0
8820;1;86;2012;17.0;5.0;12.0
8821;1;86;2013;22.0;11.0;11.0
8822;1;86;2014;17.0;8.0;9.0
8823;1;128;1998;0.0;0.0;0.0
8824;1;128;1999;0.0;0.0;0.0
8825;1;128;2000;0.0;0.0;0.0
8826;1;128;2001;0.0;0.0;0.0
8827;1;128;2002;0.0;0.0;0.0
8828;1;128;2003;0.0;0.0;0.0
8829;1;128;2004;0.0;0.0;0.0
8830;1;128;2005;0.0;0.0;0.0
8831;1;128;2006;2.0;2.0;0.0
8832;1;128;2007;0.0;0.0;0.0
8833;1;128;2008;1.0;1.0;0.0
8834;1;128;2009;0.0;0.0;0.0
8835;1;128;2010;1.0;1.0;0.0
8836;1;128;2011;1.0;0.0;1.0
8837;1;128;2012;1.0;1.0;0.0
8838;1;128;2013;1.0;0.0;1.0
8839;1;128;2014;0.0;0.0;0.0
8840;1;129;1998;1.0;1.0;0.0
8841;1;129;1999;1.0;0.0;1.0
8842;1;129;2000;0.0;0.0;0.0
8843;1;129;2001;1.0;0.0;1.0
8844;1;129;2002;0.0;0.0;0.0
8845;1;129;2003;0.0;0.0;0.0
8846;1;129;2004;1.0;0.0;1.0
8847;1;129;2005;2.0;1.0;1.0
8848;1;129;2006;0.0;0.0;0.0
8849;1;129;2007;1.0;1.0;0.0
8850;1;129;2008;1.0;0.0;1.0
8851;1;129;2009;0.0;0.0;0.0
8852;1;129;2010;0.0;0.0;0.0
8853;1;129;2011;1.0;0.0;1.0
8854;1;129;2012;3.0;1.0;2.0
8855;1;129;2013;2.0;2.0;0.0
8856;1;129;2014;0.0;0.0;0.0
8857;1;324;1998;0.0;0.0;0.0
8858;1;324;1999;0.0;0.0;0.0
8859;1;324;2000;0.0;0.0;0.0
8860;1;324;2001;0.0;0.0;0.0
8861;1;324;2002;1.0;1.0;0.0
8862;1;324;2003;0.0;0.0;0.0
8863;1;324;2004;0.0;0.0;0.0
8864;1;324;2005;0.0;0.0;0.0
8865;1;324;2006;0.0;0.0;0.0
8866;1;324;2007;0.0;0.0;0.0
8867;1;324;2008;0.0;0.0;0.0
8868;1;324;2009;0.0;0.0;0.0
8869;1;324;2010;0.0;0.0;0.0
8870;1;324;2011;0.0;0.0;0.0
8871;1;324;2012;0.0;0.0;0.0
8872;1;324;2013;0.0;0.0;0.0
8873;1;324;2014;0.0;0.0;0.0
8874;1;325;1998;13.0;6.0;7.0
8875;1;325;1999;16.0;8.0;8.0
8876;1;325;2000;17.0;9.0;8.0
8877;1;325;2001;17.0;6.0;11.0
8878;1;325;2002;23.0;9.0;14.0
8879;1;325;2003;14.0;4.0;10.0
8880;1;325;2004;11.0;3.0;8.0
8881;1;325;2005;8.0;3.0;5.0
8882;1;325;2006;9.0;5.0;4.0
8883;1;325;2007;4.0;2.0;2.0
8884;1;325;2008;5.0;4.0;1.0
8885;1;325;2009;5.0;4.0;1.0
8886;1;325;2010;9.0;7.0;2.0
8887;1;325;2011;1.0;1.0;0.0
8888;1;325;2012;6.0;3.0;3.0
8889;1;325;2013;4.0;3.0;1.0
8890;1;325;2014;1.0;0.0;1.0
8891;1;130;1998;1.0;0.0;1.0
8892;1;130;1999;2.0;0.0;2.0
8893;1;130;2000;0.0;0.0;0.0
8894;1;130;2001;0.0;0.0;0.0
8895;1;130;2002;1.0;1.0;0.0
8896;1;130;2003;1.0;0.0;1.0
8897;1;130;2004;1.0;1.0;0.0
8898;1;130;2005;2.0;1.0;1.0
8899;1;130;2006;3.0;2.0;1.0
8900;1;130;2007;3.0;0.0;3.0
8901;1;130;2008;2.0;1.0;1.0
8902;1;130;2009;1.0;0.0;1.0
8903;1;130;2010;1.0;0.0;1.0
8904;1;130;2011;2.0;1.0;1.0
8905;1;130;2012;5.0;4.0;1.0
8906;1;130;2013;4.0;1.0;3.0
8907;1;130;2014;2.0;1.0;1.0
8908;1;68;1998;1.0;1.0;0.0
8909;1;68;1999;0.0;0.0;0.0
8910;1;68;2000;2.0;1.0;1.0
8911;1;68;2001;1.0;1.0;0.0
8912;1;68;2002;1.0;1.0;0.0
8913;1;68;2003;4.0;1.0;3.0
8914;1;68;2004;3.0;1.0;2.0
8915;1;68;2005;3.0;2.0;1.0
8916;1;68;2006;3.0;0.0;3.0
8917;1;68;2007;1.0;1.0;0.0
8918;1;68;2008;5.0;4.0;1.0
8919;1;68;2009;3.0;2.0;1.0
8920;1;68;2010;2.0;1.0;1.0
8921;1;68;2011;4.0;2.0;2.0
8922;1;68;2012;3.0;3.0;0.0
8923;1;68;2013;1.0;1.0;0.0
8924;1;68;2014;4.0;3.0;1.0
8925;1;76;1998;0.0;0.0;0.0
8926;1;76;1999;0.0;0.0;0.0
8927;1;76;2000;0.0;0.0;0.0
8928;1;76;2001;0.0;0.0;0.0
8929;1;76;2002;0.0;0.0;0.0
8930;1;76;2003;0.0;0.0;0.0
8931;1;76;2004;0.0;0.0;0.0
8932;1;76;2005;0.0;0.0;0.0
8933;1;76;2006;0.0;0.0;0.0
8934;1;76;2007;0.0;0.0;0.0
8935;1;76;2008;0.0;0.0;0.0
8936;1;76;2009;0.0;0.0;0.0
8937;1;76;2010;0.0;0.0;0.0
8938;1;76;2011;0.0;0.0;0.0
8939;1;76;2012;0.0;0.0;0.0
8940;1;76;2013;0.0;0.0;0.0
8941;1;76;2014;0.0;0.0;0.0
8942;1;131;1998;2957.0;1510.0;1447.0
8943;1;131;1999;3566.0;1783.0;1783.0
8944;1;131;2000;4150.0;2078.0;2072.0
8945;1;131;2001;4614.0;2366.0;2248.0
8946;1;131;2002;5436.0;2747.0;2689.0
8947;1;131;2003;5692.0;2898.0;2794.0
8948;1;131;2004;6083.0;3067.0;3016.0
8949;1;131;2005;6459.0;3319.0;3140.0
8950;1;131;2006;6766.0;3457.0;3309.0
8951;1;131;2007;6782.0;3418.0;3364.0
8952;1;131;2008;6731.0;3384.0;3347.0
8953;1;131;2009;6710.0;3369.0;3341.0
8954;1;131;2010;7184.0;3679.0;3505.0
8955;1;131;2011;7322.0;3740.0;3582.0
8956;1;131;2012;7474.0;3761.0;3713.0
8957;1;131;2013;7557.0;3887.0;3670.0
8958;1;131;2014;7442.0;3810.0;3632.0
8959;1;47;1998;0.0;0.0;0.0
8960;1;47;1999;0.0;0.0;0.0
8961;1;47;2000;0.0;0.0;0.0
8962;1;47;2001;0.0;0.0;0.0
8963;1;47;2002;0.0;0.0;0.0
8964;1;47;2003;0.0;0.0;0.0
8965;1;47;2004;0.0;0.0;0.0
8966;1;47;2005;0.0;0.0;0.0
8967;1;47;2006;0.0;0.0;0.0
8968;1;47;2007;0.0;0.0;0.0
8969;1;47;2008;0.0;0.0;0.0
8970;1;47;2009;0.0;0.0;0.0
8971;1;47;2010;0.0;0.0;0.0
8972;1;47;2011;0.0;0.0;0.0
8973;1;47;2012;0.0;0.0;0.0
8974;1;47;2013;0.0;0.0;0.0
8975;1;47;2014;0.0;0.0;0.0
8976;1;132;1998;1.0;1.0;0.0
8977;1;132;1999;1.0;1.0;0.0
8978;1;132;2000;0.0;0.0;0.0
8979;1;132;2001;2.0;1.0;1.0
8980;1;132;2002;0.0;0.0;0.0
