ID;BedrijfstakkenBranchesSBI2008;GrootteklassenBedrijven;Perioden;TotaalMilieucompartimenten_1;Totaal_2;Totaal_3;CompartimentBodem_4;CompartimentAfval_5;CompartimentGeluid_6;CompartimentLandschap_7;TotaalKosten_8;TotaalKapitaallasten_9;Afschrijvingen_10;Rente_11;LopendeKosten_12;OverigeKosten_13;TotaalKosten_14;TotaalKapitaallasten_15;Afschrijvingen_16;Rente_17;LopendeKosten_18;AfvoerWaterzuiveringsslib_19;TotaalKosten_20;TotaalKapitaallasten_21;Afschrijvingen_22;Rente_23;LopendeKosten_24;AfvoerAfvalLuchtzuiveringsinstallaties_25;TotaalKosten_26;TotaalKapitaallasten_27;Afschrijvingen_28;Rente_29;LopendeKosten_30;Bodemsanering_31;TotaalKosten_32;TotaalKapitaallasten_33;Afschrijvingen_34;Rente_35;LopendeKosten_36;TotaalKosten_37;TotaalKapitaallasten_38;Afschrijvingen_39;Rente_40;LopendeKosten_41;TotaalKosten_42;TotaalKapitaallasten_43;Afschrijvingen_44;Rente_45;LopendeKosten_46;TotaalKosten_47;EigenMilieuonderzoek_48;Personeelskosten_49;ArbeidEigenPersoneel_50;TotaalBetaaldeOverdrachten_51;TotaalMilieuheffingenEnLeges_52;WVOHeffing_53;Rioolrecht_54;HeffingGrondwateronttrekking_55;LegesMilieuvergunningen_56;TotaalAfvoerVanAfvalstoffen_57;GevaarlijkAfval_58;OverigVastAfval_59;TotaalUitbestedeMilieuactiviteiten_60;WaterzuiveringDoorParticulieren_61;SchadebetalingenEnMilieuboeten_62;MilieuonderzoekDoorDerden_63;MilieucoordinatieDoorDerden_64;TotaalOntvangenOverdrachten_65;TotaalMilieucompartimenten_66;Totaal_67;Totaal_68;CompartimentBodem_69;CompartimentAfval_70;CompartimentGeluid_71;CompartimentLandschap_72;CompartimentAlgemeen_73
202;314000;50 tot 200 werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
203;314000;50 tot 200 werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;314000;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;314000;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;314000;200 en meer werknemers;2010;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;314000;200 en meer werknemers;2011;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;315200;10 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;315200;10 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;315200;10 en meer werknemers;2010;0.0;;;0.0;;;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;2.0;;0.0;0.0;;0.0;;0.0;;;;;;;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0
211;315200;10 en meer werknemers;2011;;0.0;;;0.0;0.0;0.0;;;;;0.0;1.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;;1.0;0.0;;0.0;;;1.0;;;0.0;;;;4.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0
212;315200;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;315200;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;315200;10 tot 50 werknemers;2010;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;;;0.0;0.0;0.0;;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;315200;10 tot 50 werknemers;2011;;0.0;0.0;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;;;;0.0;;0.0;;;;0.0;;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;315200;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;315200;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;315200;50 tot 200 werknemers;2010;0.0;;;0.0;;;0.0;1.0;0.0;0.0;0.0;;1.0;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;1.0;0.0;;0.0;;0.0;;;;;;0.0;;;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
219;315200;50 tot 200 werknemers;2011;;0.0;;;0.0;0.0;0.0;;;;;0.0;1.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;2.0;1.0;;;;0.0;;;;;;0.0;;;;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
220;315200;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;315200;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;315200;200 en meer werknemers;2010;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;315200;200 en meer werknemers;2011;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;315805;10 en meer werknemers;2008;13.0;0.0;10.0;0.0;1.0;0.0;0.0;49.0;23.0;17.0;6.0;19.0;7.0;6.0;3.0;2.0;1.0;2.0;0.0;26.0;13.0;10.0;3.0;12.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;5.0;3.0;2.0;1.0;1.0;3.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;1.0;5.0;56.0;30.0;3.0;2.0;1.0;0.0;0.0;25.0;2.0;23.0;2.0;0.0;0.0;1.0;1.0;2.0;77.0;9.0;25.0;3.0;29.0;3.0;1.0;7.0
225;315805;10 en meer werknemers;2009;9.0;1.0;7.0;0.0;1.0;0.0;0.0;44.0;23.0;17.0;6.0;16.0;6.0;5.0;3.0;2.0;1.0;2.0;1.0;24.0;13.0;10.0;3.0;10.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;5.0;3.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;1.0;3.0;54.0;26.0;4.0;2.0;1.0;0.0;0.0;20.0;2.0;18.0;2.0;0.0;0.0;1.0;1.0;2.0;68.0;9.0;22.0;2.0;24.0;2.0;1.0;7.0
226;315805;10 en meer werknemers;2010;11.0;;6.0;;;;0.0;43.0;22.0;16.0;6.0;16.0;;;;;;2.0;1.0;23.0;13.0;9.0;3.0;;;;;;;1.0;;;;;;2.0;;;;;0.0;1.0;0.0;0.0;0.0;1.0;4.0;;;;25.0;;2.0;1.0;0.0;;19.0;1.0;17.0;;0.0;0.0;;;2.0;66.0;9.0;21.0;3.0;24.0;2.0;1.0;6.0
227;315805;10 en meer werknemers;2011;9.0;;6.0;0.0;2.0;;;43.0;20.0;15.0;5.0;;;;;;;2.0;1.0;22.0;12.0;9.0;3.0;;;3.0;1.0;1.0;0.0;1.0;0.0;5.0;3.0;2.0;1.0;2.0;;;;;0.0;;;;;1.0;5.0;;;;23.0;3.0;2.0;1.0;0.0;0.0;18.0;1.0;16.0;2.0;0.0;0.0;;;2.0;64.0;9.0;20.0;3.0;23.0;2.0;1.0;6.0
228;315805;10 tot 50 werknemers;2008;1.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0;6.0;5.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;4.0;3.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;2.0;6.0;1.0;8.0;1.0;0.0;1.0
229;315805;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;315805;10 tot 50 werknemers;2010;;;;;;;0.0;;;;;4.0;0.0;;;;;0.0;;;;;;;;;;;;0.0;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;;4.0;0.0;4.0;;;0.0;0.0;0.0;;13.0;1.0;4.0;0.0;5.0;0.0;0.0;1.0
231;315805;10 tot 50 werknemers;2011;;0.0;;;;0.0;0.0;;;;;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;0.0;;;;4.0;0.0;3.0;;;0.0;;;;13.0;1.0;4.0;0.0;5.0;0.0;0.0;1.0
232;315805;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;315805;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;315805;50 tot 200 werknemers;2010;;0.0;;;;;0.0;;;;;5.0;;2.0;1.0;0.0;0.0;1.0;;;;;;;;;;;;0.0;;;;;;1.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;1.0;;0.0;;7.0;1.0;6.0;;;0.0;;;0.0;21.0;3.0;7.0;1.0;8.0;1.0;0.0;1.0
235;315805;50 tot 200 werknemers;2011;;0.0;;;;0.0;0.0;;;;;5.0;;1.0;1.0;0.0;0.0;;;;;;;;;;;;;0.0;;;;;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;1.0;;;;6.0;1.0;4.0;;;0.0;;;;18.0;2.0;6.0;0.0;7.0;1.0;0.0;1.0
236;315805;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;315805;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;315805;200 en meer werknemers;2010;8.0;0.0;;;;;0.0;21.0;9.0;7.0;2.0;7.0;3.0;2.0;1.0;1.0;0.0;1.0;;;;;;;;;;;;0.0;;;;;;1.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;12.0;;1.0;;0.0;;9.0;1.0;8.0;;;0.0;1.0;;1.0;32.0;4.0;10.0;1.0;11.0;1.0;1.0;4.0
239;315805;200 en meer werknemers;2011;8.0;;6.0;;;;;22.0;9.0;7.0;2.0;;;;;;;1.0;;11.0;6.0;4.0;1.0;;;;;;;0.0;;;;;;1.0;;;;;0.0;;;;;0.0;3.0;;;;12.0;;1.0;;;;9.0;1.0;7.0;;;0.0;;1.0;1.0;32.0;4.0;10.0;1.0;11.0;1.0;1.0;4.0
240;315800;10 en meer werknemers;2008;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;1.0;3.0;0.0;6.0;0.0;0.0;1.0
241;315800;10 en meer werknemers;2009;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;1.0;2.0;0.0;5.0;0.0;0.0;1.0
242;315800;10 en meer werknemers;2010;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0;2.0;1.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;5.0;;0.0;0.0;0.0;;4.0;0.0;4.0;;0.0;0.0;;;1.0;10.0;1.0;3.0;1.0;5.0;0.0;0.0;1.0
243;315800;10 en meer werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;;;1.0;9.0;1.0;2.0;1.0;4.0;0.0;0.0;1.0
244;315800;10 tot 50 werknemers;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0
245;315800;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;315800;10 tot 50 werknemers;2010;;0.0;;0.0;0.0;;0.0;;;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
247;315800;10 tot 50 werknemers;2011;;0.0;;0.0;0.0;0.0;0.0;;;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;0.0;0.0;;;0.0;2.0;0.0;1.0;;;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
248;315800;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;315800;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;315800;50 tot 200 werknemers;2010;;0.0;;0.0;0.0;;0.0;;;;;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;;0.0;;2.0;0.0;2.0;;;0.0;;;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
251;315800;50 tot 200 werknemers;2011;;0.0;;0.0;0.0;0.0;0.0;;;;;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;;;0.0;2.0;0.0;1.0;;;0.0;;;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
252;315800;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;315800;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;315800;200 en meer werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;1.0;;0.0;;0.0;0.0;1.0;0.0;1.0;;0.0;0.0;0.0;;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
255;315800;200 en meer werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;1.0;0.0;0.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
256;317105;10 en meer werknemers;2008;7.0;1.0;3.0;0.0;1.0;1.0;0.0;50.0;25.0;19.0;6.0;17.0;7.0;14.0;5.0;4.0;1.0;5.0;2.0;17.0;11.0;8.0;3.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;8.0;5.0;4.0;1.0;4.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;2.0;4.0;65.0;37.0;7.0;6.0;0.0;0.0;0.0;26.0;3.0;23.0;4.0;2.0;0.0;0.0;0.0;9.0;77.0;22.0;8.0;2.0;34.0;2.0;1.0;7.0
257;317105;10 en meer werknemers;2009;9.0;1.0;6.0;0.0;1.0;0.0;0.0;46.0;24.0;19.0;5.0;15.0;7.0;13.0;5.0;4.0;1.0;5.0;2.0;15.0;11.0;8.0;3.0;5.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;8.0;5.0;4.0;1.0;4.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;1.0;4.0;60.0;35.0;7.0;6.0;0.0;0.0;0.0;24.0;3.0;21.0;4.0;2.0;0.0;1.0;0.0;9.0;71.0;21.0;6.0;2.0;32.0;2.0;1.0;7.0
258;317105;10 en meer werknemers;2010;10.0;2.0;6.0;0.0;0.0;1.0;0.0;46.0;24.0;18.0;5.0;16.0;6.0;12.0;5.0;3.0;1.0;5.0;;16.0;10.0;9.0;3.0;;;2.0;2.0;0.0;0.0;1.0;;9.0;5.0;4.0;1.0;4.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;4.0;56.0;;;5.0;0.0;;;20.0;3.0;17.0;;;0.0;0.0;0.0;;67.0;20.0;7.0;2.0;28.0;2.0;1.0;6.0
259;317105;10 en meer werknemers;2011;8.0;;5.0;0.0;1.0;0.0;;43.0;21.0;17.0;5.0;16.0;6.0;;;;;;;15.0;10.0;8.0;3.0;;;2.0;2.0;0.0;0.0;;;8.0;4.0;4.0;1.0;4.0;2.0;1.0;1.0;0.0;0.0;;;;;1.0;4.0;2.0;3.0;58.0;29.0;;5.0;0.0;;;20.0;2.0;17.0;;;0.0;0.0;0.0;9.0;63.0;20.0;6.0;2.0;27.0;2.0;1.0;6.0
260;317105;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;317105;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;317105;10 tot 50 werknemers;2010;1.0;0.0;;;;0.0;0.0;9.0;5.0;4.0;1.0;;1.0;1.0;1.0;0.0;0.0;;0.0;;;;;;0.0;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;1.0;;;;4.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;2.0;11.0;2.0;2.0;0.0;4.0;0.0;0.0;1.0
263;317105;10 tot 50 werknemers;2011;1.0;0.0;1.0;0.0;;;0.0;10.0;5.0;4.0;1.0;;;1.0;0.0;0.0;0.0;;;4.0;2.0;2.0;0.0;;;1.0;0.0;0.0;0.0;;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;14.0;;1.0;0.0;;;;4.0;0.0;3.0;;0.0;0.0;;0.0;;11.0;2.0;2.0;1.0;4.0;0.0;0.0;1.0
264;317105;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;317105;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;317105;50 tot 200 werknemers;2010;;;1.0;;;;0.0;;;;;6.0;;;;;;2.0;1.0;6.0;4.0;3.0;1.0;;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;2.0;;;;;;2.0;0.0;;;;;5.0;;;0.0;0.0;0.0;;25.0;9.0;3.0;0.0;9.0;1.0;0.0;2.0
267;317105;50 tot 200 werknemers;2011;2.0;;1.0;;;;;17.0;8.0;7.0;2.0;;;;;;;2.0;1.0;6.0;4.0;3.0;1.0;;;;;;;0.0;;;;;;1.0;;;;;0.0;;;;;0.0;2.0;0.0;1.0;21.0;;3.0;3.0;0.0;;;7.0;1.0;6.0;;;0.0;;0.0;;27.0;10.0;2.0;1.0;11.0;1.0;1.0;2.0
268;317105;200 en meer werknemers;2008;4.0;1.0;1.0;0.0;0.0;1.0;0.0;21.0;10.0;8.0;2.0;7.0;4.0;7.0;3.0;2.0;1.0;2.0;2.0;6.0;4.0;3.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;28.0;19.0;3.0;3.0;0.0;0.0;0.0;14.0;1.0;13.0;2.0;1.0;0.0;0.0;0.0;4.0;37.0;11.0;3.0;1.0;17.0;1.0;1.0;4.0
269;317105;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;317105;200 en meer werknemers;2010;;;;;;;0.0;;;;;7.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;1.0;0.0;1.0;22.0;;;3.0;0.0;;;;;;2.0;1.0;0.0;0.0;0.0;;30.0;9.0;2.0;1.0;15.0;1.0;1.0;2.0
271;317105;200 en meer werknemers;2011;5.0;;3.0;;;;0.0;16.0;8.0;6.0;2.0;;;;;;;2.0;;5.0;4.0;2.0;1.0;;;;;;;0.0;;;;;;1.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;22.0;;3.0;3.0;;;;9.0;1.0;7.0;;;0.0;;0.0;;25.0;7.0;2.0;1.0;12.0;1.0;1.0;3.0
