ID;WijkenEnBuurten1997;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;AdressenMetDezelfdePostcode_9;Inwoners_10;Mannen_11;Vouwen_12;Personen014Jaar_13;Personen1524Jaar_14;Personen2544Jaar_15;Personen4564Jaar_16;Personen65JaarEnOuder_17;NietInGezinsverbandLevendePersonen_18;Gezinnen_19;GezinnenMetKinderen_20;GezinsgrootteGemiddelde_21;Allochtonen_22;GemiddeldInkomenPerInwoner_23;GemiddeldInkomenPerInkomensontvanger_24;HogeInkomens_25;LageInkomens_26;NietActieven_27;GemiddeldeWOZWaardeVanWoningen_28;Vestigingen_29;IndustrieEnNijverheid_30;TotaalCommercieleDienstverlening_31;Groothandel_32;Detailhandel_33;Horeca_34;ZakelijkeDienstverlening_35;OverigeCommercieleDienstverlening_36;OverigeNietCommDienstverlening_37
5541;32705;W   ;3.0;Leusden                            ;327;05 ;   ;1175.0;;;1900;950;950;24.0;7.0;46.0;15.0;7.0;19.0;490;65.0;3.1;;9711.0;16200.0;28.0;27.0;10.0;94.0;3;;;;;;;;
5542;3270500;B   ;3.0;Leusden                            ;327;05 ;00 ;1175.0;3831.0;1.0;1900;950;950;24.0;7.0;46.0;15.0;7.0;19.0;490;65.0;3.1;1.0;9711.0;16200.0;28.0;27.0;10.0;94.0;3;;;;;;;;
5543;329;G   ;5.0;Loenen                             ;329;   ;   ;299.0;;;8450;4160;4290;19.0;10.0;31.0;27.0;13.0;19.0;2260;61.0;3.0;1.0;11140.0;16949.0;30.0;32.0;13.0;136.0;6;19.0;63.0;10.0;11.0;5.0;18.0;19.0;18.0
5544;32900;W   ;5.0;Loenen                             ;329;00 ;   ;321.0;;;6670;3270;3400;18.0;10.0;31.0;27.0;14.0;19.0;1780;61.0;3.0;1.0;11050.0;16790.0;29.0;32.0;14.0;135.0;6;21.0;62.0;10.0;12.0;6.0;16.0;19.0;17.0
5545;3290000;B   ;5.0;Loenen                             ;329;00 ;00 ;451.0;3632.0;1.0;3610;1750;1870;18.0;11.0;30.0;26.0;15.0;19.0;950;64.0;3.1;1.0;10618.0;16132.0;27.0;33.0;14.0;121.0;5;15.0;65.0;8.0;19.0;8.0;14.0;16.0;19.0
5546;3290001;B   ;5.0;Loenen                             ;329;00 ;01 ;124.0;3631.0;2.0;260;130;130;15.0;8.0;27.0;39.0;11.0;27.0;70;50.0;2.7;;12320.0;17970.0;39.0;;;221.0;2;;;;;;;;
5547;3290002;B   ;5.0;Loenen                             ;329;00 ;02 ;67.0;3632.0;1.0;120;60;70;;;31.0;29.0;18.0;17.0;40;;;;9461.0;16200.0;;;;;2;;;;;;;;
5548;3290003;B   ;5.0;Loenen                             ;329;00 ;03 ;97.0;3634.0;1.0;540;280;260;18.0;7.0;34.0;31.0;10.0;18.0;150;55.0;2.8;;14702.0;21827.0;47.0;17.0;15.0;141.0;3;;;;;;;;
5549;3290004;B   ;5.0;Loenen                             ;329;00 ;04 ;232.0;3633.0;1.0;1580;770;810;21.0;6.0;32.0;25.0;16.0;18.0;440;57.0;3.0;1.0;11186.0;16881.0;29.0;35.0;16.0;135.0;4;19.0;67.0;10.0;12.0;7.0;18.0;22.0;14.0
5550;3290009;B   ;5.0;Loenen                             ;329;00 ;09 ;163.0;3633.0;6.0;560;290;270;16.0;14.0;29.0;31.0;9.0;15.0;140;72.0;3.4;;10165.0;15814.0;21.0;36.0;;206.0;3;;;;;;;;
5551;32901;W   ;5.0;Loenen                             ;329;01 ;   ;299.0;;;530;270;270;18.0;9.0;26.0;31.0;17.0;21.0;140;51.0;3.0;;11571.0;17539.0;32.0;30.0;;192.0;3;;;;;;;;
5552;3290100;B   ;5.0;Loenen                             ;329;01 ;00 ;380.0;3632.0;1.0;360;180;180;19.0;8.0;26.0;31.0;16.0;21.0;100;49.0;3.0;;10959.0;17584.0;33.0;29.0;;198.0;3;;;;;;;;
5553;3290101;B   ;5.0;Loenen                             ;329;01 ;01 ;103.0;3631.0;2.0;170;90;90;16.0;10.0;25.0;30.0;18.0;20.0;40;;;;12706.0;17471.0;30.0;31.0;;178.0;2;;;;;;;;
5554;32902;W   ;5.0;Loenen                             ;329;02 ;   ;166.0;;;1240;630;620;22.0;9.0;38.0;24.0;8.0;16.0;340;62.0;3.0;1.0;11140.0;18015.0;35.0;31.0;10.0;126.0;3;;;;;;;;
5555;3290200;B   ;5.0;Loenen                             ;329;02 ;00 ;178.0;1393.0;1.0;1010;510;500;23.0;8.0;40.0;21.0;8.0;16.0;280;64.0;3.1;1.0;10913.0;17561.0;35.0;32.0;10.0;115.0;3;;;;;;;;
5556;3290209;B   ;5.0;Loenen                             ;329;02 ;09 ;117.0;1393.0;1.0;230;120;110;19.0;11.0;27.0;36.0;7.0;12.0;70;54.0;3.0;;12774.0;21350.0;38.0;26.0;;197.0;2;;;;;;;;
5557;330;G   ;4.0;Loosdrecht                         ;330;   ;   ;531.0;;;8920;4320;4600;16.0;10.0;28.0;28.0;18.0;22.0;2380;58.0;2.9;0.0;11163.0;16041.0;28.0;36.0;16.0;146.0;7;17.0;67.0;12.0;12.0;8.0;15.0;20.0;16.0
5558;33000;W   ;4.0;Loosdrecht                         ;330;00 ;   ;531.0;;;8920;4330;4600;16.0;10.0;28.0;28.0;18.0;22.0;2380;58.0;2.9;0.0;11163.0;16041.0;28.0;36.0;16.0;146.0;7;17.0;67.0;12.0;12.0;8.0;15.0;20.0;16.0
5559;3300000;B   ;5.0;Loosdrecht                         ;330;00 ;00 ;165.0;1231.0;1.0;1320;690;630;14.0;10.0;35.0;29.0;13.0;30.0;330;56.0;2.8;1.0;11345.0;14453.0;25.0;41.0;17.0;165.0;5;15.0;66.0;11.0;9.0;15.0;12.0;19.0;19.0
5560;3300001;B   ;5.0;Loosdrecht                         ;330;00 ;01 ;147.0;1231.0;1.0;380;180;190;16.0;14.0;28.0;27.0;15.0;20.0;90;64.0;3.2;;10618.0;16949.0;33.0;43.0;;200.0;3;;;;;;;;
5561;3300002;B   ;5.0;Loosdrecht                         ;330;00 ;02 ;169.0;1231.0;1.0;640;340;300;16.0;13.0;25.0;33.0;13.0;18.0;170;62.0;3.0;;10959.0;16608.0;26.0;27.0;18.0;196.0;4;28.0;66.0;11.0;5.0;8.0;12.0;30.0;6.0
5562;3300003;B   ;5.0;Loosdrecht                         ;330;00 ;03 ;335.0;1231.0;1.0;20;10;0;;;;;;;0;;;;;;;;;;1;;;;;;;;
5563;3300004;B   ;5.0;Loosdrecht                         ;330;00 ;04 ;52.0;1231.0;1.0;140;70;60;;;26.0;38.0;21.0;30.0;40;;;;19263.0;28928.0;57.0;;;349.0;2;;;;;;;;
5564;3300005;B   ;4.0;Loosdrecht                         ;330;00 ;05 ;739.0;1231.0;1.0;5980;2800;3170;16.0;10.0;27.0;26.0;21.0;20.0;1630;58.0;3.0;0.0;10641.0;15542.0;26.0;37.0;16.0;123.0;6;14.0;68.0;9.0;20.0;3.0;18.0;17.0;19.0
5565;3300008;B   ;4.0;Loosdrecht                         ;330;00 ;08 ;882.0;1231.0;1.0;180;100;90;13.0;;38.0;36.0;;32.0;50;;;;14498.0;17448.0;27.0;20.0;;125.0;3;;;;;;;;
5566;3300009;B   ;5.0;Loosdrecht                         ;330;00 ;09 ;66.0;3625.0;2.0;270;130;140;11.0;11.0;27.0;36.0;15.0;22.0;80;51.0;2.7;;14271.0;21169.0;45.0;27.0;;282.0;3;;;;;;;;
5567;331;G   ;5.0;Lopik                              ;331;   ;   ;289.0;;;13230;6780;6460;22.0;14.0;34.0;22.0;9.0;12.0;3540;67.0;3.3;1.0;9325.0;15383.0;23.0;32.0;10.0;87.0;7;33.0;56.0;12.0;14.0;4.0;9.0;17.0;11.0
5568;33100;W   ;5.0;Lopik                              ;331;00 ;   ;289.0;;;13230;6780;6460;22.0;14.0;34.0;22.0;9.0;12.0;3530;67.0;3.3;2.0;9325.0;15406.0;23.0;33.0;10.0;88.0;7;33.0;56.0;12.0;14.0;4.0;9.0;17.0;11.0
5569;3310000;B   ;4.0;Lopik                              ;331;00 ;00 ;524.0;3411.0;1.0;5000;2540;2460;22.0;13.0;37.0;21.0;7.0;13.0;1360;66.0;3.2;3.0;9484.0;15519.0;23.0;31.0;12.0;83.0;5;24.0;58.0;8.0;19.0;5.0;11.0;14.0;18.0
5570;3310001;B   ;5.0;Lopik                              ;331;00 ;01 ;105.0;3411.0;1.0;600;310;280;23.0;10.0;30.0;24.0;14.0;14.0;160;63.0;3.3;;9076.0;15088.0;24.0;40.0;19.0;96.0;3;;;;;;;;
5571;3310002;B   ;5.0;Lopik                              ;331;00 ;02 ;90.0;3412.0;4.0;480;250;240;20.0;12.0;35.0;24.0;10.0;12.0;140;66.0;3.1;;9484.0;15633.0;29.0;31.0;18.0;91.0;2;;;;;;;;
5572;3310003;B   ;5.0;Lopik                              ;331;00 ;03 ;51.0;3412.0;1.0;460;230;230;23.0;16.0;29.0;22.0;9.0;8.0;120;73.0;3.5;;7896.0;14158.0;20.0;40.0;;93.0;3;;;;;;;;
5573;3310004;B   ;5.0;Lopik                              ;331;00 ;04 ;65.0;3413.0;1.0;280;140;150;28.0;9.0;37.0;15.0;10.0;8.0;70;68.0;3.4;;9507.0;16495.0;23.0;32.0;;69.0;1;;;;;;;;
5574;3310005;B   ;5.0;Lopik                              ;331;00 ;05 ;176.0;3411.0;1.0;420;230;190;20.0;14.0;30.0;28.0;8.0;6.0;120;66.0;3.4;;9892.0;14498.0;18.0;30.0;;114.0;2;;;;;;;;
5575;3310006;B   ;5.0;Lopik                              ;331;00 ;06 ;87.0;3411.0;1.0;550;280;260;21.0;14.0;34.0;23.0;8.0;8.0;150;69.0;3.4;;9824.0;15451.0;26.0;32.0;93.0;96.0;0;;;;;;;;
5576;3310007;B   ;5.0;Lopik                              ;331;00 ;07 ;70.0;3411.0;1.0;180;90;80;22.0;11.0;32.0;22.0;14.0;13.0;50;;;;9847.0;14271.0;21.0;36.0;;;2;;;;;;;;
5577;3310008;B   ;5.0;Lopik                              ;331;00 ;08 ;106.0;3411.0;1.0;420;230;190;18.0;17.0;25.0;28.0;12.0;17.0;110;64.0;3.3;;9802.0;16155.0;22.0;30.0;17.0;101.0;1;;;;;;;;
5578;3310009;B   ;5.0;Lopik                              ;331;00 ;09 ;110.0;3411.0;3.0;160;90;60;16.0;15.0;31.0;28.0;9.0;14.0;40;;;;10596.0;17176.0;41.0;25.0;;;4;40.0;55.0;21.0;2.0;0.0;8.0;24.0;5.0
5579;3310010;B   ;5.0;Lopik                              ;331;00 ;10 ;234.0;3405.0;2.0;2760;1390;1390;23.0;14.0;36.0;19.0;9.0;12.0;740;67.0;3.3;0.0;9121.0;14975.0;22.0;36.0;94.0;83.0;0;24.0;54.0;11.0;17.0;4.0;6.0;15.0;23.0
5580;3310019;B   ;5.0;Lopik                              ;331;00 ;19 ;80.0;3405.0;1.0;1140;610;530;22.0;13.0;25.0;26.0;13.0;10.0;290;69.0;3.5;;8985.0;15769.0;28.0;27.0;84.0;107.0;0;34.0;62.0;15.0;6.0;7.0;14.0;20.0;4.0
5581;3310020;B   ;5.0;Lopik                              ;331;00 ;20 ;88.0;3415.0;1.0;20;10;10;;;;;;;10;;;;;;;;;;1;;;;;;;;
5582;3310029;B   ;5.0;Lopik                              ;331;00 ;29 ;57.0;3415.0;1.0;770;380;380;22.0;18.0;29.0;21.0;10.0;9.0;190;71.0;3.7;;9257.0;15973.0;24.0;34.0;;88.0;3;;;;;;;;
5583;332;G   ;5.0;Maarn                              ;332;   ;   ;364.0;;;5900;2940;2960;16.0;12.0;26.0;28.0;17.0;18.0;1680;52.0;2.9;1.0;11798.0;18038.0;34.0;31.0;13.0;139.0;6;12.0;65.0;14.0;9.0;5.0;18.0;19.0;23.0
5584;33200;W   ;5.0;Maarn                              ;332;00 ;   ;364.0;;;5900;2940;2960;16.0;12.0;26.0;28.0;17.0;18.0;1680;52.0;2.9;1.0;11798.0;18038.0;34.0;31.0;13.0;139.0;6;12.0;65.0;14.0;9.0;5.0;18.0;19.0;23.0
5585;3320000;B   ;5.0;Maarn                              ;332;00 ;00 ;446.0;3951.0;1.0;4250;2060;2190;15.0;10.0;25.0;30.0;20.0;17.0;1260;48.0;2.8;0.0;12434.0;18265.0;35.0;30.0;15.0;137.0;5;11.0;63.0;10.0;13.0;3.0;20.0;17.0;25.0
5586;3320002;B   ;5.0;Maarn                              ;332;00 ;02 ;111.0;3953.0;1.0;840;420;410;22.0;10.0;33.0;25.0;11.0;14.0;230;63.0;3.1;;11481.0;17970.0;35.0;31.0;;141.0;4;13.0;67.0;22.0;3.0;5.0;15.0;22.0;19.0
5587;3320003;B   ;5.0;Maarn                              ;332;00 ;03 ;27.0;3953.0;1.0;230;160;70;19.0;38.0;20.0;18.0;5.0;48.0;40;;;11.0;5060.0;13976.0;;38.0;;137.0;1;;;;;;;;
5588;3320008;B   ;5.0;Maarn                              ;332;00 ;08 ;145.0;3951.0;3.0;400;200;190;17.0;16.0;25.0;29.0;13.0;22.0;100;62.0;3.0;;11095.0;18537.0;36.0;37.0;;176.0;2;;;;;;;;
5589;3320009;B   ;5.0;Maarn                              ;332;00 ;09 ;79.0;3953.0;2.0;190;90;100;16.0;18.0;29.0;24.0;13.0;12.0;50;69.0;3.2;;8463.0;14702.0;17.0;33.0;;;2;;;;;;;;
5590;333;G   ;3.0;Maarssen                           ;333;   ;   ;1417.0;;;41240;20320;20920;21.0;12.0;35.0;23.0;9.0;17.0;10880;68.0;3.1;5.0;9915.0;15633.0;27.0;35.0;14.0;104.0;8;16.0;68.0;12.0;13.0;5.0;19.0;19.0;15.0
5591;33300;W   ;3.0;Maarssen                           ;333;00 ;   ;1259.0;;;13530;6580;6950;18.0;10.0;32.0;25.0;16.0;20.0;3630;60.0;3.0;2.0;10664.0;15973.0;28.0;36.0;14.0;114.0;7;16.0;67.0;8.0;18.0;8.0;18.0;16.0;17.0
5592;3330000;B   ;3.0;Maarssen                           ;333;00 ;00 ;1494.0;3603.0;6.0;4910;2450;2460;16.0;12.0;31.0;28.0;14.0;22.0;1280;60.0;3.0;1.0;11549.0;17017.0;31.0;33.0;13.0;132.0;6;16.0;69.0;7.0;16.0;10.0;19.0;18.0;15.0
5593;3330001;B   ;3.0;Maarssen                           ;333;00 ;01 ;1118.0;3601.0;3.0;8620;4130;4490;19.0;9.0;33.0;22.0;17.0;20.0;2350;59.0;3.0;3.0;10187.0;15406.0;26.0;39.0;15.0;105.0;5;15.0;64.0;11.0;21.0;2.0;17.0;12.0;21.0
5594;33301;W   ;2.0;Maarssen                           ;333;01 ;   ;1612.0;;;25540;12660;12880;23.0;13.0;37.0;22.0;5.0;16.0;6620;74.0;3.2;6.0;9461.0;15497.0;27.0;34.0;14.0;94.0;7;15.0;69.0;16.0;11.0;3.0;20.0;19.0;15.0
5595;3330100;B   ;2.0;Maarssen                           ;333;01 ;00 ;1911.0;3605.0;5.0;10400;5120;5280;20.0;14.0;37.0;21.0;7.0;23.0;2590;70.0;3.1;10.0;9234.0;13931.0;18.0;39.0;19.0;83.0;6;11.0;72.0;8.0;22.0;5.0;18.0;18.0;17.0
5596;3330101;B   ;3.0;Maarssen                           ;333;01 ;01 ;1488.0;3607.0;1.0;11010;5480;5530;28.0;11.0;41.0;18.0;2.0;11.0;2890;78.0;3.4;3.0;9597.0;17176.0;35.0;29.0;96.0;107.0;0;15.0;61.0;10.0;6.0;2.0;28.0;15.0;24.0
5597;3330102;B   ;3.0;Maarssen                           ;333;01 ;02 ;1096.0;3608.0;2.0;4130;2060;2070;18.0;17.0;29.0;31.0;5.0;12.0;1140;71.0;3.2;4.0;9734.0;15633.0;29.0;32.0;13.0;97.0;6;20.0;72.0;26.0;4.0;1.0;18.0;22.0;9.0
5598;33302;W   ;5.0;Maarssen                           ;333;02 ;   ;361.0;;;490;250;240;15.0;10.0;30.0;31.0;14.0;13.0;150;52.0;2.8;2.0;10369.0;15678.0;25.0;37.0;;144.0;3;;;;;;;;
5599;3330200;B   ;5.0;Maarssen                           ;333;02 ;00 ;361.0;3611.0;1.0;480;250;230;15.0;10.0;30.0;31.0;14.0;13.0;150;52.0;2.8;2.0;10369.0;15678.0;25.0;37.0;;144.0;3;;;;;;;;
5600;33303;W   ;5.0;Maarssen                           ;333;03 ;   ;89.0;;;1680;830;850;17.0;12.0;29.0;30.0;11.0;14.0;480;62.0;3.0;;10573.0;15292.0;21.0;37.0;18.0;157.0;5;26.0;65.0;8.0;6.0;10.0;12.0;30.0;8.0
5601;3330300;B   ;5.0;Maarssen                           ;333;03 ;00 ;82.0;3612.0;1.0;480;230;250;20.0;13.0;29.0;31.0;7.0;11.0;140;62.0;3.1;;10823.0;19626.0;39.0;26.0;17.0;164.0;2;;;;;;;;
5602;3330301;B   ;5.0;Maarssen                           ;333;03 ;01 ;72.0;3612.0;1.0;260;140;130;17.0;11.0;36.0;24.0;12.0;21.0;70;72.0;3.1;;10142.0;14952.0;;31.0;;134.0;1;;;;;;;;
5603;3330308;B   ;5.0;Maarssen                           ;333;03 ;08 ;59.0;3612.0;3.0;200;100;100;20.0;12.0;26.0;29.0;13.0;12.0;50;61.0;3.1;;8690.0;13523.0;;48.0;;;1;;;;;;;;
5604;3330309;B   ;5.0;Maarssen                           ;333;03 ;09 ;106.0;3602.0;5.0;730;380;370;15.0;13.0;28.0;32.0;12.0;15.0;210;59.0;3.0;;10755.0;14385.0;17.0;40.0;19.0;158.0;4;29.0;67.0;8.0;6.0;10.0;10.0;33.0;4.0
5605;334;G   ;5.0;Maartensdijk                       ;334;   ;   ;339.0;;;9400;4640;4760;20.0;12.0;28.0;26.0;14.0;15.0;2520;60.0;3.2;1.0;9960.0;16245.0;30.0;33.0;12.0;138.0;6;21.0;60.0;10.0;11.0;5.0;18.0;16.0;19.0
5606;33400;W   ;5.0;Maartensdijk                       ;334;00 ;   ;132.0;;;1240;600;620;17.0;10.0;27.0;28.0;18.0;19.0;350;53.0;2.8;1.0;12388.0;18151.0;41.0;28.0;14.0;172.0;4;13.0;73.0;8.0;8.0;8.0;30.0;18.0;14.0
5607;3340000;B   ;5.0;Maartensdijk                       ;334;00 ;00 ;143.0;3739.0;1.0;1110;540;570;17.0;9.0;29.0;27.0;17.0;18.0;310;55.0;2.9;1.0;12229.0;18015.0;41.0;27.0;15.0;168.0;3;;;;;;;;
5608;3340009;B   ;5.0;Maartensdijk                       ;334;00 ;09 ;40.0;3739.0;1.0;120;70;60;13.0;17.0;13.0;32.0;25.0;32.0;30;;;;13568.0;19127.0;41.0;;;;1;;;;;;;;
5609;33401;W   ;5.0;Maartensdijk                       ;334;01 ;   ;488.0;;;5170;2540;2620;21.0;13.0;28.0;26.0;12.0;14.0;1380;63.0;3.2;1.0;9076.0;15202.0;26.0;35.0;13.0;120.0;5;22.0;59.0;11.0;14.0;4.0;15.0;15.0;19.0
5610;3340100;B   ;4.0;Maartensdijk                       ;334;01 ;00 ;509.0;3738.0;1.0;4870;2390;2470;21.0;13.0;29.0;26.0;11.0;14.0;1300;63.0;3.2;1.0;9098.0;15247.0;27.0;35.0;14.0;118.0;5;23.0;58.0;11.0;14.0;4.0;14.0;15.0;20.0
5611;3340101;B   ;5.0;Maartensdijk                       ;334;01 ;01 ;27.0;3738.0;1.0;100;50;50;13.0;38.0;17.0;23.0;10.0;30.0;30;;;;9212.0;16971.0;;41.0;;;1;;;;;;;;
5612;3340102;B   ;5.0;Maartensdijk                       ;334;01 ;02 ;58.0;3737.0;1.0;200;100;90;17.0;10.0;20.0;37.0;16.0;10.0;50;48.0;3.1;;8418.0;13182.0;;36.0;;148.0;2;;;;;;;;
5613;33402;W   ;5.0;Maartensdijk                       ;334;02 ;   ;224.0;;;1710;850;860;18.0;10.0;24.0;30.0;18.0;19.0;460;53.0;3.0;;12524.0;18809.0;37.0;32.0;14.0;167.0;4;24.0;57.0;9.0;10.0;3.0;19.0;16.0;19.0
5614;3340200;B   ;5.0;Maartensdijk                       ;334;02 ;00 ;196.0;3737.0;1.0;1600;790;800;18.0;11.0;24.0;30.0;18.0;19.0;420;52.0;3.0;;12547.0;18877.0;37.0;32.0;15.0;169.0;4;21.0;58.0;8.0;11.0;2.0;19.0;17.0;21.0
5615;3340201;B   ;4.0;Maartensdijk                       ;334;02 ;01 ;603.0;3737.0;1.0;110;60;50;20.0;;27.0;35.0;;15.0;40;;;;12297.0;17697.0;;31.0;;;2;;;;;;;;
5616;33403;W   ;5.0;Maartensdijk                       ;334;03 ;   ;80.0;;;1290;640;650;24.0;12.0;32.0;20.0;12.0;11.0;340;69.0;3.4;1.0;8259.0;14907.0;22.0;33.0;;136.0;4;19.0;55.0;7.0;6.0;10.0;15.0;19.0;25.0
5617;3340300;B   ;5.0;Maartensdijk                       ;334;03 ;00 ;80.0;3615.0;1.0;1300;640;650;24.0;12.0;32.0;20.0;12.0;11.0;340;69.0;3.4;1.0;8259.0;14907.0;22.0;33.0;;136.0;4;19.0;55.0;7.0;6.0;10.0;15.0;19.0;25.0
5618;335;G   ;4.0;Montfoort                          ;335;   ;   ;581.0;;;13250;6730;6530;21.0;14.0;33.0;24.0;8.0;13.0;3480;71.0;3.3;1.0;9620.0;15905.0;27.0;32.0;10.0;90.0;7;23.0;61.0;12.0;14.0;4.0;13.0;18.0;15.0
5619;33500;W   ;4.0;Montfoort                          ;335;00 ;   ;735.0;;;7630;3860;3780;21.0;14.0;33.0;24.0;8.0;14.0;1990;70.0;3.3;1.0;9756.0;16064.0;28.0;32.0;11.0;87.0;6;23.0;61.0;9.0;20.0;4.0;15.0;13.0;16.0
5620;3350000;B   ;4.0;Montfoort                          ;335;00 ;00 ;723.0;3417.0;1.0;4730;2390;2350;20.0;14.0;32.0;25.0;10.0;16.0;1220;71.0;3.2;1.0;10051.0;16064.0;28.0;32.0;10.0;86.0;6;24.0;62.0;9.0;21.0;5.0;13.0;14.0;15.0
5621;3350001;B   ;4.0;Montfoort                          ;335;00 ;01 ;758.0;3417.0;1.0;2910;1470;1440;22.0;13.0;35.0;24.0;6.0;12.0;770;69.0;3.3;1.0;9348.0;16064.0;27.0;31.0;11.0;88.0;3;;;;;;;;
5622;33501;W   ;5.0;Montfoort                          ;335;01 ;   ;370.0;;;4860;2460;2400;23.0;15.0;33.0;23.0;7.0;11.0;1280;72.0;3.4;2.0;9439.0;15769.0;26.0;33.0;96.0;96.0;0;22.0;61.0;15.0;10.0;3.0;10.0;23.0;17.0
5623;3350100;B   ;5.0;Montfoort                          ;335;01 ;00 ;416.0;3461.0;1.0;3650;1840;1810;24.0;14.0;34.0;22.0;6.0;12.0;950;73.0;3.4;3.0;9529.0;15769.0;27.0;32.0;11.0;88.0;5;16.0;58.0;11.0;11.0;6.0;13.0;18.0;26.0
5624;3350101;B   ;5.0;Montfoort                          ;335;01 ;01 ;307.0;3461.0;1.0;70;40;30;20.0;;36.0;23.0;;;20;;;;;;;;;;1;;;;;;;;
5625;3350102;B   ;5.0;Montfoort                          ;335;01 ;02 ;128.0;3461.0;1.0;80;50;40;29.0;;28.0;19.0;;12.0;20;;;;;;;;;;1;;;;;;;;
5626;3350103;B   ;5.0;Montfoort                          ;335;01 ;03 ;157.0;3417.0;1.0;310;160;150;16.0;15.0;25.0;29.0;15.0;10.0;90;57.0;3.1;;11072.0;17176.0;23.0;35.0;;132.0;3;;;;;;;;
5627;3350108;B   ;5.0;Montfoort                          ;335;01 ;08 ;269.0;3461.0;5.0;290;140;140;17.0;20.0;27.0;26.0;10.0;10.0;70;75.0;3.5;;9325.0;14612.0;18.0;39.0;;143.0;3;;;;;;;;
5628;3350109;B   ;5.0;Montfoort                          ;335;01 ;09 ;294.0;3417.0;1.0;460;230;230;21.0;13.0;29.0;29.0;9.0;10.0;130;72.0;3.3;;8350.0;14997.0;24.0;31.0;;119.0;3;;;;;;;;
5629;33502;W   ;5.0;Montfoort                          ;335;02 ;   ;237.0;;;760;400;350;19.0;13.0;33.0;24.0;11.0;11.0;200;66.0;3.3;;9166.0;15723.0;24.0;32.0;10.0;102.0;3;;;;;;;;
5630;3350200;B   ;5.0;Montfoort                          ;335;02 ;00 ;216.0;3417.0;1.0;580;310;280;20.0;11.0;34.0;25.0;10.0;12.0;160;62.0;3.2;;9734.0;16018.0;24.0;31.0;11.0;101.0;3;;;;;;;;
5631;3350201;B   ;5.0;Montfoort                          ;335;02 ;01 ;268.0;3417.0;1.0;170;100;60;17.0;19.0;30.0;22.0;12.0;9.0;40;;;;7465.0;14339.0;25.0;36.0;;;1;;;;;;;;
5632;3350202;B   ;4.0;Montfoort                          ;335;02 ;02 ;728.0;3417.0;1.0;10;10;0;;;;;;;10;;;;;;;;;;1;;;;;;;;
5633;3350209;B   ;;Montfoort                          ;335;02 ;09 ;;;;0;0;0;;;;;;;0;;;;;;;;;;1;;;;;;;;
5634;339;G   ;5.0;Renswoude                          ;339;   ;   ;302.0;;;4010;2020;1980;25.0;14.0;31.0;21.0;9.0;11.0;1040;69.0;3.4;0.0;8463.0;14680.0;23.0;35.0;12.0;103.0;5;25.0;61.0;13.0;14.0;5.0;6.0;23.0;14.0
5635;33900;W   ;5.0;Renswoude                          ;339;00 ;   ;302.0;;;4000;2020;1970;25.0;14.0;31.0;21.0;9.0;11.0;1040;69.0;3.4;0.0;8463.0;14680.0;23.0;35.0;12.0;103.0;5;25.0;61.0;13.0;14.0;5.0;6.0;23.0;14.0
5636;3390000;B   ;5.0;Renswoude                          ;339;00 ;00 ;347.0;3927.0;1.0;3100;1560;1550;25.0;14.0;33.0;20.0;9.0;12.0;820;68.0;3.3;0.0;8622.0;14657.0;22.0;37.0;14.0;100.0;5;26.0;57.0;10.0;19.0;3.0;7.0;18.0;17.0
5637;3390009;B   ;5.0;Renswoude                          ;339;00 ;09 ;120.0;3927.0;1.0;900;470;430;26.0;15.0;27.0;24.0;8.0;9.0;220;76.0;3.7;;7941.0;14748.0;26.0;31.0;;132.0;3;;;;;;;;
5638;340;G   ;4.0;Rhenen                             ;340;   ;   ;826.0;;;16990;8450;8540;19.0;13.0;28.0;26.0;14.0;17.0;4550;58.0;3.1;2.0;9325.0;14907.0;22.0;39.0;18.0;106.0;7;23.0;59.0;9.0;17.0;5.0;9.0;18.0;18.0
5639;34000;W   ;3.0;Rhenen                             ;340;00 ;   ;1082.0;;;10640;5200;5440;17.0;12.0;29.0;26.0;16.0;20.0;2870;56.0;3.0;3.0;9824.0;14997.0;22.0;38.0;19.0;97.0;6;16.0;62.0;7.0;22.0;6.0;11.0;16.0;22.0
5640;3400000;B   ;3.0;Rhenen                             ;340;00 ;00 ;1099.0;3911.0;1.0;10320;5040;5270;17.0;12.0;29.0;26.0;16.0;19.0;2780;56.0;3.0;3.0;9756.0;14861.0;21.0;38.0;19.0;95.0;6;15.0;62.0;7.0;23.0;6.0;10.0;16.0;23.0
5641;3400009;B   ;5.0;Rhenen                             ;340;00 ;09 ;281.0;3911.0;1.0;320;150;170;15.0;8.0;29.0;32.0;15.0;24.0;80;52.0;2.9;;12093.0;19626.0;37.0;27.0;;171.0;2;;;;;;;;
5642;34001;W   ;5.0;Rhenen                             ;340;01 ;   ;367.0;;;3650;1830;1820;19.0;12.0;30.0;27.0;12.0;12.0;1050;58.0;3.1;0.0;8622.0;14430.0;23.0;39.0;14.0;111.0;5;34.0;52.0;11.0;11.0;4.0;6.0;20.0;14.0
