ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
447;49411 Freight transport services by road;2016 2nd quarter;106.3;0.4;-0.1
448;49411 Freight transport services by road;2016 3rd quarter;106.4;0.1;0.1
449;49411 Freight transport services by road;2016 4th quarter;106.6;0.2;0.7
450;49411 Freight transport services by road;2016 Year average;106.3;;0.1
451;49411 Freight transport services by road;2017 1st quarter;107.5;0.8;1.6
452;49411 Freight transport services by road;2017 2nd quarter;107.8;0.3;1.4
453;49411 Freight transport services by road;2017 3rd quarter;107.8;0.0;1.3
454;49411 Freight transport services by road;2017 4th quarter;108.1;0.3;1.4
455;49411 Freight transport services by road;2017 Year average;107.8;;1.4
456;494111 Road transport services of..;2002 4th quarter;;;
457;494111 Road transport services of..;2003 1st quarter;96.0;;
458;494111 Road transport services of..;2003 2nd quarter;96.2;0.2;
459;494111 Road transport services of..;2003 3rd quarter;96.2;0.0;
460;494111 Road transport services of..;2003 4th quarter;96.2;0.1;
461;494111 Road transport services of..;2003 Year average;96.1;;
462;494111 Road transport services of..;2004 1st quarter;96.5;0.3;0.5
463;494111 Road transport services of..;2004 2nd quarter;96.4;-0.1;0.2
464;494111 Road transport services of..;2004 3rd quarter;96.7;0.3;0.5
465;494111 Road transport services of..;2004 4th quarter;98.0;1.4;1.9
466;494111 Road transport services of..;2004 Year average;96.9;;0.8
467;494111 Road transport services of..;2005 1st quarter;99.0;1.0;2.6
468;494111 Road transport services of..;2005 2nd quarter;100.0;1.1;3.8
469;494111 Road transport services of..;2005 3rd quarter;99.6;-0.5;3.0
470;494111 Road transport services of..;2005 4th quarter;99.4;-0.2;1.4
471;494111 Road transport services of..;2005 Year average;99.5;;2.7
472;494111 Road transport services of..;2006 1st quarter;100.2;0.8;1.2
473;494111 Road transport services of..;2006 2nd quarter;100.6;0.4;0.6
474;494111 Road transport services of..;2006 3rd quarter;101.2;0.6;1.7
475;494111 Road transport services of..;2006 4th quarter;101.0;-0.2;1.6
476;494111 Road transport services of..;2006 Year average;100.8;;1.3
477;494111 Road transport services of..;2007 1st quarter;101.2;0.2;0.9
478;494111 Road transport services of..;2007 2nd quarter;102.0;0.8;1.3
479;494111 Road transport services of..;2007 3rd quarter;101.3;-0.6;0.1
480;494111 Road transport services of..;2007 4th quarter;101.6;0.3;0.6
481;494111 Road transport services of..;2007 Year average;101.5;;0.7
482;494111 Road transport services of..;2008 1st quarter;103.0;1.4;1.8
483;494111 Road transport services of..;2008 2nd quarter;104.6;1.5;2.6
484;494111 Road transport services of..;2008 3rd quarter;105.4;0.8;4.0
485;494111 Road transport services of..;2008 4th quarter;103.1;-2.2;1.4
486;494111 Road transport services of..;2008 Year average;104.0;;2.5
487;494111 Road transport services of..;2009 1st quarter;103.3;0.2;0.3
488;494111 Road transport services of..;2009 2nd quarter;103.0;-0.3;-1.6
489;494111 Road transport services of..;2009 3rd quarter;101.9;-1.0;-3.3
490;494111 Road transport services of..;2009 4th quarter;101.8;-0.1;-1.2
491;494111 Road transport services of..;2009 Year average;102.5;;-1.5
492;494111 Road transport services of..;2010 1st quarter;102.4;0.6;-0.9
493;494111 Road transport services of..;2010 2nd quarter;100.3;-2.1;-2.6
494;494111 Road transport services of..;2010 3rd quarter;98.6;-1.7;-3.3
495;494111 Road transport services of..;2010 4th quarter;98.7;0.2;-3.0
496;494111 Road transport services of..;2010 Year average;100.0;;-2.4
497;494111 Road transport services of..;2011 1st quarter;100.2;1.5;-2.2
498;494111 Road transport services of..;2011 2nd quarter;100.0;-0.2;-0.3
499;494111 Road transport services of..;2011 3rd quarter;99.9;-0.1;1.4
500;494111 Road transport services of..;2011 4th quarter;100.1;0.2;1.4
501;494111 Road transport services of..;2011 Year average;100.0;;0.0
502;494111 Road transport services of..;2012 1st quarter;101.5;1.4;1.3
503;494111 Road transport services of..;2012 2nd quarter;101.6;0.0;1.6
504;494111 Road transport services of..;2012 3rd quarter;101.2;-0.4;1.3
505;494111 Road transport services of..;2012 4th quarter;101.3;0.1;1.2
506;494111 Road transport services of..;2012 Year average;101.4;;1.3
507;494111 Road transport services of..;2013 1st quarter;102.3;1.0;0.7
508;494111 Road transport services of..;2013 2nd quarter;102.3;0.0;0.7
509;494111 Road transport services of..;2013 3rd quarter;102.3;0.0;1.1
510;494111 Road transport services of..;2013 4th quarter;102.3;0.0;1.1
511;494111 Road transport services of..;2013 Year average;102.3;;0.9
512;494111 Road transport services of..;2014 1st quarter;102.5;0.2;0.2
513;494111 Road transport services of..;2014 2nd quarter;102.7;0.2;0.4
514;494111 Road transport services of..;2014 3rd quarter;102.6;-0.1;0.3
515;494111 Road transport services of..;2014 4th quarter;102.1;-0.5;-0.2
516;494111 Road transport services of..;2014 Year average;102.5;;0.2
517;494111 Road transport services of..;2015 1st quarter;102.2;0.1;-0.3
518;494111 Road transport services of..;2015 2nd quarter;102.7;0.5;0.0
519;494111 Road transport services of..;2015 3rd quarter;102.2;-0.5;-0.5
520;494111 Road transport services of..;2015 4th quarter;101.8;-0.4;-0.4
521;494111 Road transport services of..;2015 Year average;102.2;;-0.3
522;494111 Road transport services of..;2016 1st quarter;101.5;-0.3;-0.7
523;494111 Road transport services of..;2016 2nd quarter;102.0;0.5;-0.7
524;494111 Road transport services of..;2016 3rd quarter;102.1;0.1;-0.1
525;494111 Road transport services of..;2016 4th quarter;102.5;0.4;0.7
526;494111 Road transport services of..;2016 Year average;102.0;;-0.2
527;494111 Road transport services of..;2017 1st quarter;103.0;0.4;1.4
528;494111 Road transport services of..;2017 2nd quarter;103.2;0.2;1.2
529;494111 Road transport services of..;2017 3rd quarter;103.3;0.2;1.3
530;494111 Road transport services of..;2017 4th quarter;104.0;0.6;1.4
531;494111 Road transport services of..;2017 Year average;103.4;;1.3
532;49411A TanksRoad transport services of..;2002 4th quarter;;;
533;49411A TanksRoad transport services of..;2003 1st quarter;91.7;;
534;49411A TanksRoad transport services of..;2003 2nd quarter;92.5;0.9;
535;49411A TanksRoad transport services of..;2003 3rd quarter;92.5;0.0;
536;49411A TanksRoad transport services of..;2003 4th quarter;92.7;0.2;
537;49411A TanksRoad transport services of..;2003 Year average;92.3;;
538;49411A TanksRoad transport services of..;2004 1st quarter;92.7;0.1;1.2
539;49411A TanksRoad transport services of..;2004 2nd quarter;92.6;-0.1;0.1
540;49411A TanksRoad transport services of..;2004 3rd quarter;92.7;0.1;0.2
541;49411A TanksRoad transport services of..;2004 4th quarter;93.2;0.5;0.6
542;49411A TanksRoad transport services of..;2004 Year average;92.8;;0.5
543;49411A TanksRoad transport services of..;2005 1st quarter;94.5;1.4;1.9
544;49411A TanksRoad transport services of..;2005 2nd quarter;94.8;0.3;2.4
545;49411A TanksRoad transport services of..;2005 3rd quarter;95.3;0.5;2.7
546;49411A TanksRoad transport services of..;2005 4th quarter;95.5;0.2;2.4
547;49411A TanksRoad transport services of..;2005 Year average;95.0;;2.4
548;49411A TanksRoad transport services of..;2006 1st quarter;96.7;1.3;2.3
549;49411A TanksRoad transport services of..;2006 2nd quarter;96.4;-0.3;1.7
550;49411A TanksRoad transport services of..;2006 3rd quarter;96.4;0.0;1.2
551;49411A TanksRoad transport services of..;2006 4th quarter;97.4;1.0;2.1
552;49411A TanksRoad transport services of..;2006 Year average;96.8;;1.8
553;49411A TanksRoad transport services of..;2007 1st quarter;98.0;0.6;1.4
554;49411A TanksRoad transport services of..;2007 2nd quarter;98.6;0.6;2.3
555;49411A TanksRoad transport services of..;2007 3rd quarter;99.2;0.6;2.9
556;49411A TanksRoad transport services of..;2007 4th quarter;100.5;1.3;3.2
557;49411A TanksRoad transport services of..;2007 Year average;99.1;;2.4
558;49411A TanksRoad transport services of..;2008 1st quarter;102.3;1.8;4.4
559;49411A TanksRoad transport services of..;2008 2nd quarter;102.8;0.5;4.3
560;49411A TanksRoad transport services of..;2008 3rd quarter;104.2;1.3;5.0
561;49411A TanksRoad transport services of..;2008 4th quarter;104.0;-0.2;3.4
562;49411A TanksRoad transport services of..;2008 Year average;103.3;;4.3
563;49411A TanksRoad transport services of..;2009 1st quarter;100.8;-3.1;-1.5
564;49411A TanksRoad transport services of..;2009 2nd quarter;100.2;-0.6;-2.6
565;49411A TanksRoad transport services of..;2009 3rd quarter;100.9;0.7;-3.1
566;49411A TanksRoad transport services of..;2009 4th quarter;100.6;-0.3;-3.2
567;49411A TanksRoad transport services of..;2009 Year average;100.6;;-2.6
568;49411A TanksRoad transport services of..;2010 1st quarter;99.8;-0.9;-1.0
569;49411A TanksRoad transport services of..;2010 2nd quarter;99.9;0.1;-0.3
570;49411A TanksRoad transport services of..;2010 3rd quarter;100.1;0.1;-0.9
571;49411A TanksRoad transport services of..;2010 4th quarter;100.3;0.2;-0.4
572;49411A TanksRoad transport services of..;2010 Year average;100.0;;-0.6
573;49411A TanksRoad transport services of..;2011 1st quarter;103.0;2.7;3.2
574;49411A TanksRoad transport services of..;2011 2nd quarter;103.7;0.7;3.8
575;49411A TanksRoad transport services of..;2011 3rd quarter;105.5;1.7;5.4
576;49411A TanksRoad transport services of..;2011 4th quarter;105.7;0.3;5.5
577;49411A TanksRoad transport services of..;2011 Year average;104.5;;4.5
578;49411A TanksRoad transport services of..;2012 1st quarter;105.5;-0.2;2.5
579;49411A TanksRoad transport services of..;2012 2nd quarter;105.7;0.1;1.9
580;49411A TanksRoad transport services of..;2012 3rd quarter;105.8;0.1;0.3
581;49411A TanksRoad transport services of..;2012 4th quarter;106.4;0.5;0.6
582;49411A TanksRoad transport services of..;2012 Year average;105.8;;1.3
583;49411A TanksRoad transport services of..;2013 1st quarter;105.9;-0.5;0.3
584;49411A TanksRoad transport services of..;2013 2nd quarter;105.5;-0.3;-0.1
585;49411A TanksRoad transport services of..;2013 3rd quarter;105.7;0.1;-0.1
586;49411A TanksRoad transport services of..;2013 4th quarter;105.8;0.1;-0.6
587;49411A TanksRoad transport services of..;2013 Year average;105.7;;-0.1
588;49411A TanksRoad transport services of..;2014 1st quarter;106.8;0.9;0.9
589;49411A TanksRoad transport services of..;2014 2nd quarter;105.9;-0.8;0.3
590;49411A TanksRoad transport services of..;2014 3rd quarter;105.9;0.0;0.2
591;49411A TanksRoad transport services of..;2014 4th quarter;105.5;-0.3;-0.2
592;49411A TanksRoad transport services of..;2014 Year average;106.0;;0.3
593;49411A TanksRoad transport services of..;2015 1st quarter;104.6;-0.9;-2.0
594;49411A TanksRoad transport services of..;2015 2nd quarter;104.9;0.3;-0.9
595;49411A TanksRoad transport services of..;2015 3rd quarter;104.5;-0.4;-1.3
596;49411A TanksRoad transport services of..;2015 4th quarter;104.2;-0.3;-1.3
597;49411A TanksRoad transport services of..;2015 Year average;104.6;;-1.4
598;49411A TanksRoad transport services of..;2016 1st quarter;103.4;-0.7;-1.1
599;49411A TanksRoad transport services of..;2016 2nd quarter;103.7;0.3;-1.1
600;49411A TanksRoad transport services of..;2016 3rd quarter;104.0;0.3;-0.5
601;49411A TanksRoad transport services of..;2016 4th quarter;104.8;0.8;0.6
602;49411A TanksRoad transport services of..;2016 Year average;104.0;;-0.5
603;49411A TanksRoad transport services of..;2017 1st quarter;105.5;0.6;1.9
604;49411A TanksRoad transport services of..;2017 2nd quarter;104.9;-0.5;1.1
605;49411A TanksRoad transport services of..;2017 3rd quarter;104.8;-0.1;0.7
606;49411A TanksRoad transport services of..;2017 4th quarter;104.7;-0.1;-0.1
607;49411A TanksRoad transport services of..;2017 Year average;105.0;;0.9
608;494114 Intermodal container road transp.;2002 4th quarter;;;
609;494114 Intermodal container road transp.;2003 1st quarter;88.2;;
610;494114 Intermodal container road transp.;2003 2nd quarter;88.2;-0.1;
611;494114 Intermodal container road transp.;2003 3rd quarter;88.4;0.2;
612;494114 Intermodal container road transp.;2003 4th quarter;88.1;-0.3;
613;494114 Intermodal container road transp.;2003 Year average;88.2;;
614;494114 Intermodal container road transp.;2004 1st quarter;88.4;0.3;0.2
615;494114 Intermodal container road transp.;2004 2nd quarter;88.3;-0.1;0.1
616;494114 Intermodal container road transp.;2004 3rd quarter;88.4;0.1;0.0
617;494114 Intermodal container road transp.;2004 4th quarter;88.9;0.6;0.9
618;494114 Intermodal container road transp.;2004 Year average;88.5;;0.3
619;494114 Intermodal container road transp.;2005 1st quarter;90.9;2.3;2.9
620;494114 Intermodal container road transp.;2005 2nd quarter;91.3;0.4;3.4
621;494114 Intermodal container road transp.;2005 3rd quarter;91.8;0.5;3.8
622;494114 Intermodal container road transp.;2005 4th quarter;92.7;1.0;4.3
623;494114 Intermodal container road transp.;2005 Year average;91.7;;3.6
624;494114 Intermodal container road transp.;2006 1st quarter;93.1;0.5;2.4
625;494114 Intermodal container road transp.;2006 2nd quarter;93.6;0.5;2.5
626;494114 Intermodal container road transp.;2006 3rd quarter;94.1;0.5;2.5
627;494114 Intermodal container road transp.;2006 4th quarter;94.2;0.2;1.6
628;494114 Intermodal container road transp.;2006 Year average;93.7;;2.3
629;494114 Intermodal container road transp.;2007 1st quarter;96.3;2.2;3.5
630;494114 Intermodal container road transp.;2007 2nd quarter;96.5;0.2;3.1
631;494114 Intermodal container road transp.;2007 3rd quarter;97.4;1.0;3.6
632;494114 Intermodal container road transp.;2007 4th quarter;97.5;0.1;3.5
633;494114 Intermodal container road transp.;2007 Year average;96.9;;3.4
634;494114 Intermodal container road transp.;2008 1st quarter;101.7;4.3;5.6
635;494114 Intermodal container road transp.;2008 2nd quarter;101.7;0.0;5.4
636;494114 Intermodal container road transp.;2008 3rd quarter;104.3;2.5;7.0
637;494114 Intermodal container road transp.;2008 4th quarter;103.4;-0.8;6.0
638;494114 Intermodal container road transp.;2008 Year average;102.8;;6.0
639;494114 Intermodal container road transp.;2009 1st quarter;100.0;-3.3;-1.7
640;494114 Intermodal container road transp.;2009 2nd quarter;100.1;0.1;-1.6
641;494114 Intermodal container road transp.;2009 3rd quarter;98.9;-1.2;-5.2
642;494114 Intermodal container road transp.;2009 4th quarter;99.1;0.2;-4.2
643;494114 Intermodal container road transp.;2009 Year average;99.5;;-3.2
644;494114 Intermodal container road transp.;2010 1st quarter;98.9;-0.2;-1.1
645;494114 Intermodal container road transp.;2010 2nd quarter;100.4;1.5;0.3
646;494114 Intermodal container road transp.;2010 3rd quarter;100.4;0.0;1.5
647;494114 Intermodal container road transp.;2010 4th quarter;100.4;0.0;1.3
648;494114 Intermodal container road transp.;2010 Year average;100.0;;0.5
649;494114 Intermodal container road transp.;2011 1st quarter;105.0;4.6;6.2
650;494114 Intermodal container road transp.;2011 2nd quarter;108.0;2.9;7.7
651;494114 Intermodal container road transp.;2011 3rd quarter;108.4;0.3;8.0
652;494114 Intermodal container road transp.;2011 4th quarter;108.4;0.0;8.0
653;494114 Intermodal container road transp.;2011 Year average;107.5;;7.5
654;494114 Intermodal container road transp.;2012 1st quarter;109.8;1.2;4.5
655;494114 Intermodal container road transp.;2012 2nd quarter;110.9;1.0;2.6
656;494114 Intermodal container road transp.;2012 3rd quarter;110.8;-0.1;2.2
657;494114 Intermodal container road transp.;2012 4th quarter;110.9;0.1;2.3
658;494114 Intermodal container road transp.;2012 Year average;110.6;;2.9
659;494114 Intermodal container road transp.;2013 1st quarter;110.8;0.0;1.0
660;494114 Intermodal container road transp.;2013 2nd quarter;111.7;0.8;0.8
661;494114 Intermodal container road transp.;2013 3rd quarter;111.5;-0.2;0.6
662;494114 Intermodal container road transp.;2013 4th quarter;111.7;0.2;0.8
663;494114 Intermodal container road transp.;2013 Year average;111.5;;0.8
664;494114 Intermodal container road transp.;2014 1st quarter;111.5;-0.2;0.6
665;494114 Intermodal container road transp.;2014 2nd quarter;111.2;-0.3;-0.5
666;494114 Intermodal container road transp.;2014 3rd quarter;111.8;0.6;0.3
667;494114 Intermodal container road transp.;2014 4th quarter;111.7;-0.1;0.0
668;494114 Intermodal container road transp.;2014 Year average;111.6;;0.1
669;494114 Intermodal container road transp.;2015 1st quarter;110.8;-0.8;-0.6
670;494114 Intermodal container road transp.;2015 2nd quarter;111.3;0.5;0.1
