ID;HerkomstBestemming;Perioden;CO2_1;N2O_2;CH4_3;BroeikasgasEquivalent_4;NOx_5;SO2_6;NH3_7;ZuurEquivalent_8;CFK12Equivalent_9;PM10_10;FijnStofEquivalent_11;CO_12;NMVOS_13
769;I Vervoer, opslag en communicatie;1999;27421.0;0.7;0.8;27671.0;270.9;86.4;0.2;8.6;1.6;13.5;13.5;61.6;17.2
770;I Vervoer, opslag en communicatie;2000;27213.0;0.8;0.9;27470.0;273.6;84.5;0.2;8.6;0.5;13.7;13.7;58.5;16.3
771;I Vervoer, opslag en communicatie;2001;27197.0;0.8;0.8;27451.0;270.0;80.2;0.2;8.4;0.2;12.5;12.5;54.3;15.3
772;I Vervoer, opslag en communicatie;2002;26582.0;0.7;0.7;26832.0;257.6;75.3;0.2;8.0;0.0;11.4;11.4;51.0;14.2
773;I Vervoer, opslag en communicatie;2003;26783.0;0.8;0.7;27034.0;265.5;80.5;0.2;8.3;0.0;11.3;11.3;50.6;13.7
774;I Vervoer, opslag en communicatie;2004;27269.0;0.8;0.6;27527.0;271.6;84.6;0.2;8.6;0.0;11.0;11.0;50.0;11.9
775;I Vervoer, opslag en communicatie;2005;27946.0;0.8;0.6;28210.0;276.6;87.3;0.2;8.7;0.0;11.2;11.2;50.6;15.8
776;I Vervoer, opslag en communicatie;2006;27700.0;0.8;0.6;27967.0;248.9;71.0;0.2;7.6;0.0;9.9;9.9;47.9;16.1
777;I Vervoer, opslag en communicatie;2007;29076.0;0.8;0.6;29351.0;280.3;85.9;0.2;8.8;0.0;10.7;10.7;50.9;16.5
778;I Vervoer, opslag en communicatie;2008;28464.0;0.8;0.6;28736.0;253.6;53.8;0.2;7.2;0.0;9.9;9.9;51.2;16.6
779;I Vervoer, opslag en communicatie;2009;26805.0;0.8;0.6;27061.0;240.6;53.3;0.2;6.9;0.0;8.8;8.8;47.4;15.0
780;60 Vervoer over land;1990;5195.0;0.1;0.4;5237.0;65.1;7.0;0.1;1.6;74.2;7.2;7.2;25.4;9.9
781;60 Vervoer over land;1991;5698.0;0.1;0.4;5743.0;69.7;7.7;0.1;1.8;58.5;7.4;7.4;26.2;10.2
782;60 Vervoer over land;1992;6216.0;0.1;0.4;6264.0;71.9;8.4;0.1;1.8;43.5;7.4;7.4;27.2;10.1
783;60 Vervoer over land;1993;6268.0;0.1;0.4;6318.0;69.9;8.5;0.1;1.8;29.3;7.0;7.0;26.5;9.3
784;60 Vervoer over land;1994;6379.0;0.1;0.4;6429.0;67.2;8.4;0.1;1.7;15.7;6.6;6.6;26.1;8.8
785;60 Vervoer over land;1995;6961.0;0.1;0.4;7015.0;68.7;8.4;0.1;1.8;2.9;6.5;6.5;26.3;8.5
786;60 Vervoer over land;1996;6817.0;0.2;0.3;6871.0;64.0;6.2;0.1;1.6;2.4;5.8;5.8;23.7;7.4
787;60 Vervoer over land;1997;6765.0;0.2;0.3;6821.0;60.5;2.7;0.1;1.4;1.8;5.3;5.3;21.1;6.5
788;60 Vervoer over land;1998;7021.0;0.2;0.3;7081.0;59.6;2.8;0.1;1.4;1.3;5.1;5.1;19.2;5.9
789;60 Vervoer over land;1999;7398.0;0.2;0.3;7464.0;60.6;2.9;0.1;1.4;0.7;5.0;5.0;18.0;5.6
790;60 Vervoer over land;2000;6745.0;0.2;0.3;6812.0;56.1;1.6;0.1;1.3;0.2;4.6;4.6;15.6;4.8
791;60 Vervoer over land;2001;6671.0;0.2;0.2;6734.0;50.8;0.4;0.1;1.1;0.1;3.9;3.9;13.2;4.0
792;60 Vervoer over land;2002;6539.0;0.2;0.2;6602.0;48.2;0.3;0.1;1.1;0.0;3.5;3.5;12.1;3.5
793;60 Vervoer over land;2003;6547.0;0.2;0.2;6611.0;47.0;0.3;0.1;1.0;0.0;3.3;3.3;11.3;3.2
794;60 Vervoer over land;2004;6877.0;0.2;0.2;6946.0;48.3;0.4;0.1;1.1;0.0;3.3;3.3;11.2;3.0
795;60 Vervoer over land;2005;7043.0;0.2;0.2;7114.0;47.8;0.2;0.1;1.1;0.0;3.2;3.2;11.0;2.8
796;60 Vervoer over land;2006;7194.0;0.2;0.1;7268.0;46.9;0.2;0.1;1.0;0.0;3.2;3.2;10.9;2.5
797;60 Vervoer over land;2007;7464.0;0.2;0.1;7539.0;48.0;0.2;0.1;1.1;0.0;3.1;3.1;11.0;2.4
798;60 Vervoer over land;2008;7289.0;0.2;0.1;7363.0;40.8;0.1;0.1;0.9;0.0;2.6;2.6;11.0;2.1
799;60 Vervoer over land;2009;7050.0;0.2;0.1;7121.0;38.5;0.1;0.1;0.8;0.0;2.4;2.4;10.1;1.8
800;61 Vervoer over water;1990;5178.0;0.1;0.2;5219.0;110.5;44.5;0.0;3.8;9.2;4.5;4.5;21.1;4.8
801;61 Vervoer over water;1991;5176.0;0.1;0.2;5217.0;107.7;42.1;0.0;3.7;7.0;4.4;4.4;20.8;4.7
802;61 Vervoer over water;1992;5566.0;0.1;0.2;5610.0;114.9;45.4;0.0;3.9;5.1;4.7;4.7;21.9;5.0
803;61 Vervoer over water;1993;5798.0;0.1;0.2;5843.0;118.7;48.1;0.0;4.1;3.3;4.9;4.9;22.6;5.2
804;61 Vervoer over water;1994;6174.0;0.1;0.3;6222.0;124.9;51.1;0.0;4.3;1.7;5.3;5.3;24.1;5.5
805;61 Vervoer over water;1995;6092.0;0.1;0.2;6139.0;123.7;51.3;0.0;4.3;0.3;5.2;5.2;23.0;5.3
806;61 Vervoer over water;1996;6112.0;0.1;0.2;6160.0;124.6;53.2;0.0;4.4;0.2;5.2;5.2;23.0;5.2
807;61 Vervoer over water;1997;6696.0;0.2;0.3;6748.0;134.9;56.5;0.0;4.7;0.2;5.7;5.7;25.1;5.7
808;61 Vervoer over water;1998;6732.0;0.1;0.3;6784.0;140.0;62.9;0.0;5.0;0.1;6.0;6.0;24.7;5.5
809;61 Vervoer over water;1999;7456.0;0.2;0.3;7514.0;159.4;77.1;0.0;5.9;0.1;7.0;7.0;27.3;6.0
810;61 Vervoer over water;2000;7587.0;0.2;0.3;7646.0;163.2;80.8;0.0;6.1;0.0;7.4;7.4;27.9;6.1
811;61 Vervoer over water;2001;7641.0;0.2;0.3;7701.0;163.9;77.8;0.0;6.0;0.0;6.9;6.9;27.7;6.1
812;61 Vervoer over water;2002;7166.0;0.2;0.3;7222.0;153.7;73.2;0.0;5.6;0.0;6.4;6.4;25.6;5.6
813;61 Vervoer over water;2003;7503.0;0.2;0.3;7562.0;161.3;77.7;0.0;5.9;0.0;6.6;6.6;26.5;5.8
814;61 Vervoer over water;2004;7394.0;0.2;0.3;7451.0;161.2;80.7;0.0;6.0;0.0;6.3;6.3;25.8;5.5
815;61 Vervoer over water;2005;7518.0;0.2;0.3;7576.0;164.1;82.6;0.0;6.2;0.0;6.7;6.7;26.1;5.5
816;61 Vervoer over water;2006;6386.0;0.1;0.2;6436.0;136.2;65.4;0.0;5.0;0.0;5.5;5.5;21.7;4.6
817;61 Vervoer over water;2007;7227.0;0.2;0.2;7282.0;161.8;82.3;0.0;6.1;0.0;6.4;6.4;24.3;5.1
818;61 Vervoer over water;2008;7239.0;0.2;0.3;7295.0;150.3;51.6;0.0;4.9;0.0;6.0;6.0;24.8;5.1
819;61 Vervoer over water;2009;6608.0;0.1;0.2;6659.0;141.0;50.3;0.0;4.6;0.0;5.1;5.1;23.0;4.5
820;62 Vervoer door de lucht;1990;5835.0;0.2;0.1;5894.0;22.2;3.0;0.0;0.6;17.9;0.1;0.1;11.7;1.5
821;62 Vervoer door de lucht;1991;6270.0;0.2;0.1;6334.0;23.8;3.2;0.0;0.6;14.0;0.1;0.1;12.2;1.4
822;62 Vervoer door de lucht;1992;7065.0;0.2;0.1;7137.0;26.8;3.6;0.0;0.7;10.4;0.1;0.1;13.0;1.5
823;62 Vervoer door de lucht;1993;7931.0;0.3;0.1;8012.0;29.9;4.1;0.0;0.8;6.9;0.1;0.1;13.8;1.6
824;62 Vervoer door de lucht;1994;8303.0;0.3;0.1;8387.0;31.3;4.3;0.0;0.8;3.7;0.1;0.1;14.7;1.6
825;62 Vervoer door de lucht;1995;9017.0;0.3;0.2;9109.0;33.9;4.6;0.0;0.9;0.7;0.1;0.1;12.3;1.6
826;62 Vervoer door de lucht;1996;10059.0;0.3;0.2;10161.0;37.9;5.2;0.0;1.0;0.6;0.1;0.1;13.0;1.6
827;62 Vervoer door de lucht;1997;10928.0;0.3;0.2;11038.0;41.4;5.7;0.0;1.1;0.4;0.2;0.2;14.1;1.7
828;62 Vervoer door de lucht;1998;11554.0;0.4;0.2;11669.0;44.4;6.0;0.0;1.2;0.3;0.2;0.2;14.8;1.6
829;62 Vervoer door de lucht;1999;12070.0;0.4;0.2;12191.0;48.4;6.3;0.0;1.3;0.2;0.2;0.2;15.2;1.6
830;62 Vervoer door de lucht;2000;12380.0;0.4;0.2;12505.0;51.7;1.9;0.0;1.2;0.0;0.2;0.2;14.1;1.9
831;62 Vervoer door de lucht;2001;12324.0;0.4;0.2;12448.0;52.6;2.0;0.0;1.2;0.0;0.2;0.2;12.5;1.7
832;62 Vervoer door de lucht;2002;12297.0;0.4;0.2;12420.0;53.0;1.7;0.0;1.2;0.0;0.2;0.2;12.5;1.6
833;62 Vervoer door de lucht;2003;12169.0;0.4;0.2;12290.0;54.6;2.4;0.0;1.3;0.0;0.2;0.2;12.0;1.5
834;62 Vervoer door de lucht;2004;12408.0;0.4;0.1;12532.0;59.5;3.4;0.0;1.4;0.0;0.2;0.2;12.2;1.3
835;62 Vervoer door de lucht;2005;12801.0;0.4;0.1;12929.0;61.9;4.5;0.0;1.5;0.0;0.2;0.2;12.8;1.3
836;62 Vervoer door de lucht;2006;13503.0;0.4;0.1;13638.0;63.2;5.4;0.0;1.5;0.0;0.2;0.2;14.6;1.4
837;62 Vervoer door de lucht;2007;13785.0;0.4;0.1;13922.0;67.7;3.4;0.0;1.6;0.0;0.2;0.2;14.8;1.4
838;62 Vervoer door de lucht;2008;13312.0;0.4;0.1;13446.0;60.2;2.1;0.0;1.4;0.0;0.2;0.2;14.7;1.3
839;62 Vervoer door de lucht;2009;12540.0;0.4;0.1;12665.0;59.0;2.9;0.0;1.4;0.0;0.2;0.2;13.6;1.3
840;63 Dienstverlening voor het vervoer;1990;196.0;0.0;0.0;197.0;1.1;0.2;0.0;0.0;38.0;1.5;1.5;0.7;15.0
841;63 Dienstverlening voor het vervoer;1991;203.0;0.0;0.0;204.0;1.1;0.1;0.0;0.0;29.8;1.5;1.5;0.6;13.5
842;63 Dienstverlening voor het vervoer;1992;204.0;0.0;0.1;206.0;1.0;0.1;0.0;0.0;22.0;1.4;1.4;0.6;12.0
843;63 Dienstverlening voor het vervoer;1993;268.0;0.0;0.1;270.0;0.8;0.0;0.0;0.0;14.7;1.4;1.4;0.5;10.4
844;63 Dienstverlening voor het vervoer;1994;264.0;0.0;0.1;266.0;0.8;0.1;0.0;0.0;7.8;1.3;1.3;0.5;8.9
845;63 Dienstverlening voor het vervoer;1995;282.0;0.0;0.1;284.0;0.7;0.1;0.0;0.0;1.3;1.3;1.3;0.3;7.3
846;63 Dienstverlening voor het vervoer;1996;313.0;0.0;0.1;317.0;0.8;0.0;0.0;0.0;0.8;1.3;1.3;0.3;5.9
847;63 Dienstverlening voor het vervoer;1997;301.0;0.0;0.1;304.0;1.2;0.0;0.0;0.0;0.3;1.3;1.3;0.5;4.0
848;63 Dienstverlening voor het vervoer;1998;307.0;0.0;0.1;310.0;1.1;0.0;0.0;0.0;0.0;1.2;1.2;0.4;4.8
849;63 Dienstverlening voor het vervoer;1999;266.0;0.0;0.1;269.0;1.1;0.0;0.0;0.0;0.2;1.2;1.2;0.4;3.8
850;63 Dienstverlening voor het vervoer;2000;288.0;0.0;0.1;292.0;1.3;0.0;0.0;0.0;0.1;1.4;1.4;0.3;3.3
851;63 Dienstverlening voor het vervoer;2001;339.0;0.0;0.1;343.0;1.4;0.0;0.0;0.0;0.0;1.3;1.3;0.3;3.3
852;63 Dienstverlening voor het vervoer;2002;354.0;0.0;0.1;358.0;1.4;0.0;0.0;0.0;0.0;1.2;1.2;0.3;3.2
853;63 Dienstverlening voor het vervoer;2003;338.0;0.0;0.1;342.0;1.4;0.0;0.0;0.0;0.0;1.1;1.1;0.4;3.1
854;63 Dienstverlening voor het vervoer;2004;341.0;0.0;0.1;345.0;1.3;0.0;0.0;0.0;0.0;1.1;1.1;0.3;1.9
855;63 Dienstverlening voor het vervoer;2005;336.0;0.0;0.1;340.0;1.4;0.0;0.0;0.0;0.0;1.0;1.0;0.4;6.0
856;63 Dienstverlening voor het vervoer;2006;366.0;0.0;0.1;370.0;1.4;0.0;0.0;0.0;0.0;0.9;0.9;0.4;7.5
857;63 Dienstverlening voor het vervoer;2007;357.0;0.0;0.1;362.0;1.4;0.0;0.0;0.0;0.0;1.0;1.0;0.4;7.5
858;63 Dienstverlening voor het vervoer;2008;380.0;0.0;0.1;385.0;1.3;0.0;0.0;0.0;0.0;1.0;1.0;0.4;7.9
859;63 Dienstverlening voor het vervoer;2009;371.0;0.0;0.1;376.0;1.2;0.0;0.0;0.0;0.0;1.0;1.0;0.4;7.3
860;64 Post en telecommunicatie;1990;285.0;0.0;0.0;287.0;2.2;0.3;0.0;0.1;42.7;0.2;0.2;0.9;0.4
861;64 Post en telecommunicatie;1991;310.0;0.0;0.0;312.0;2.2;0.3;0.0;0.1;34.5;0.2;0.2;0.9;0.4
862;64 Post en telecommunicatie;1992;292.0;0.0;0.0;294.0;1.9;0.3;0.0;0.1;26.3;0.2;0.2;0.7;0.3
863;64 Post en telecommunicatie;1993;208.0;0.0;0.0;210.0;1.6;0.2;0.0;0.0;18.1;0.1;0.1;0.7;0.3
864;64 Post en telecommunicatie;1994;184.0;0.0;0.0;185.0;1.3;0.2;0.0;0.0;9.9;0.1;0.1;0.5;0.2
865;64 Post en telecommunicatie;1995;178.0;0.0;0.0;180.0;1.0;0.2;0.0;0.0;1.7;0.1;0.1;0.4;0.2
866;64 Post en telecommunicatie;1996;181.0;0.0;0.0;183.0;0.9;0.1;0.0;0.0;1.4;0.1;0.1;0.6;0.2
867;64 Post en telecommunicatie;1997;219.0;0.0;0.0;221.0;1.3;0.1;0.0;0.0;1.1;0.1;0.1;0.6;0.2
868;64 Post en telecommunicatie;1998;239.0;0.0;0.0;242.0;1.3;0.1;0.0;0.0;0.7;0.1;0.1;0.8;0.3
869;64 Post en telecommunicatie;1999;231.0;0.0;0.0;234.0;1.4;0.1;0.0;0.0;0.4;0.1;0.1;0.7;0.2
870;64 Post en telecommunicatie;2000;213.0;0.0;0.0;216.0;1.3;0.0;0.0;0.0;0.1;0.1;0.1;0.6;0.2
871;64 Post en telecommunicatie;2001;222.0;0.0;0.0;225.0;1.3;0.0;0.0;0.0;0.1;0.1;0.1;0.5;0.2
872;64 Post en telecommunicatie;2002;226.0;0.0;0.0;229.0;1.3;0.0;0.0;0.0;0.0;0.1;0.1;0.5;0.2
873;64 Post en telecommunicatie;2003;226.0;0.0;0.0;229.0;1.3;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.2
874;64 Post en telecommunicatie;2004;249.0;0.0;0.0;253.0;1.4;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.2
875;64 Post en telecommunicatie;2005;248.0;0.0;0.0;252.0;1.4;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.2
876;64 Post en telecommunicatie;2006;251.0;0.0;0.0;255.0;1.3;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.1
877;64 Post en telecommunicatie;2007;243.0;0.0;0.0;246.0;1.3;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.1
878;64 Post en telecommunicatie;2008;244.0;0.0;0.0;248.0;1.1;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.1
879;64 Post en telecommunicatie;2009;236.0;0.0;0.0;240.0;1.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3;0.1
880;J en K Onr.goed,financiële+zakl.diensten;1990;2629.0;0.1;0.4;2655.0;18.2;1.7;0.1;0.5;428.8;1.5;1.5;26.6;7.9
881;J en K Onr.goed,financiële+zakl.diensten;1991;2750.0;0.1;0.4;2778.0;18.5;1.7;0.2;0.5;316.0;1.5;1.5;24.2;7.2
882;J en K Onr.goed,financiële+zakl.diensten;1992;2813.0;0.1;0.5;2845.0;19.0;1.9;0.2;0.5;219.1;1.5;1.5;24.1;6.9
883;J en K Onr.goed,financiële+zakl.diensten;1993;2955.0;0.1;0.5;2988.0;17.9;1.9;0.2;0.5;155.4;1.4;1.4;22.0;6.2
884;J en K Onr.goed,financiële+zakl.diensten;1994;2921.0;0.1;0.6;2955.0;16.6;1.8;0.2;0.4;74.1;1.4;1.4;20.3;5.6
885;J en K Onr.goed,financiële+zakl.diensten;1995;3115.0;0.1;0.7;3152.0;16.1;1.7;0.2;0.4;19.0;1.3;1.3;18.8;5.0
886;J en K Onr.goed,financiële+zakl.diensten;1996;3350.0;0.1;0.9;3393.0;16.1;1.7;0.2;0.4;15.6;1.2;1.2;18.2;4.8
887;J en K Onr.goed,financiële+zakl.diensten;1997;3470.0;0.1;0.9;3515.0;17.1;1.0;0.2;0.4;12.3;1.4;1.4;17.2;4.5
888;J en K Onr.goed,financiële+zakl.diensten;1998;3577.0;0.1;0.9;3623.0;16.7;1.0;0.3;0.4;8.7;1.3;1.3;16.2;4.2
889;J en K Onr.goed,financiële+zakl.diensten;1999;3745.0;0.1;0.9;3795.0;18.3;0.9;0.3;0.4;2.9;1.4;1.4;17.3;4.3
890;J en K Onr.goed,financiële+zakl.diensten;2000;4190.0;0.1;1.0;4252.0;20.6;0.6;0.3;0.5;1.6;1.6;1.6;18.4;4.4
891;J en K Onr.goed,financiële+zakl.diensten;2001;4434.0;0.1;0.9;4497.0;20.8;0.2;0.3;0.5;0.7;1.5;1.5;16.8;4.0
892;J en K Onr.goed,financiële+zakl.diensten;2002;4351.0;0.1;0.8;4413.0;20.0;0.2;0.3;0.5;0.0;1.4;1.4;15.3;3.6
893;J en K Onr.goed,financiële+zakl.diensten;2003;4424.0;0.1;0.8;4487.0;19.7;0.2;0.3;0.5;0.0;1.4;1.4;13.5;3.3
894;J en K Onr.goed,financiële+zakl.diensten;2004;4529.0;0.1;0.7;4593.0;19.6;0.2;0.3;0.4;0.0;1.4;1.4;13.2;3.1
895;J en K Onr.goed,financiële+zakl.diensten;2005;4414.0;0.1;0.7;4481.0;19.1;0.1;0.3;0.4;0.0;1.3;1.3;12.4;2.9
896;J en K Onr.goed,financiële+zakl.diensten;2006;4770.0;0.1;0.8;4839.0;19.3;0.1;0.3;0.4;0.0;1.3;1.3;12.2;2.9
897;J en K Onr.goed,financiële+zakl.diensten;2007;4714.0;0.1;0.8;4786.0;19.5;0.1;0.3;0.4;0.0;1.3;1.3;12.2;2.9
898;J en K Onr.goed,financiële+zakl.diensten;2008;4910.0;0.1;0.8;4984.0;17.3;0.0;0.3;0.4;0.0;1.2;1.2;12.5;2.9
899;J en K Onr.goed,financiële+zakl.diensten;2009;4771.0;0.1;0.8;4844.0;16.0;0.0;0.3;0.4;0.0;1.1;1.1;11.6;2.6
900;7500f Overheid+gesubsidieerd onderwijs;1990;2963.0;0.1;0.5;2991.0;19.8;4.7;0.2;0.6;431.8;1.1;1.1;24.0;7.1
901;7500f Overheid+gesubsidieerd onderwijs;1991;3059.0;0.1;0.6;3089.0;18.7;4.3;0.2;0.6;337.2;1.0;1.0;21.0;6.0
902;7500f Overheid+gesubsidieerd onderwijs;1992;2903.0;0.1;0.7;2937.0;18.3;4.3;0.2;0.5;248.2;0.9;0.9;21.1;5.6
903;7500f Overheid+gesubsidieerd onderwijs;1993;2902.0;0.1;0.7;2937.0;18.5;4.2;0.2;0.5;164.9;0.9;0.9;21.2;5.2
904;7500f Overheid+gesubsidieerd onderwijs;1994;2665.0;0.1;1.0;2706.0;16.5;3.8;0.2;0.5;87.3;0.8;0.8;19.3;4.5
905;7500f Overheid+gesubsidieerd onderwijs;1995;2860.0;0.1;0.8;2899.0;16.4;4.0;0.2;0.5;15.3;0.7;0.7;19.1;4.2
906;7500f Overheid+gesubsidieerd onderwijs;1996;3008.0;0.1;1.0;3050.0;16.2;3.6;0.2;0.5;12.4;0.7;0.7;19.2;4.1
907;7500f Overheid+gesubsidieerd onderwijs;1997;2801.0;0.1;1.1;2844.0;15.2;3.6;0.2;0.5;9.6;0.7;0.7;17.7;3.6
908;7500f Overheid+gesubsidieerd onderwijs;1998;3011.0;0.1;1.1;3053.0;16.3;3.8;0.2;0.5;6.7;0.8;0.8;16.2;3.3
909;7500f Overheid+gesubsidieerd onderwijs;1999;2940.0;0.1;1.1;2981.0;17.5;4.1;0.2;0.5;3.8;0.8;0.8;15.2;3.1
910;7500f Overheid+gesubsidieerd onderwijs;2000;2852.0;0.1;1.0;2894.0;16.4;3.6;0.2;0.5;1.0;0.8;0.8;14.4;2.9
911;7500f Overheid+gesubsidieerd onderwijs;2001;3121.0;0.1;1.0;3161.0;14.8;2.9;0.2;0.4;0.4;0.6;0.6;13.1;2.6
912;7500f Overheid+gesubsidieerd onderwijs;2002;3380.0;0.1;1.0;3422.0;16.0;3.3;0.2;0.5;0.0;0.7;0.7;13.3;2.6
913;7500f Overheid+gesubsidieerd onderwijs;2003;3458.0;0.1;1.0;3501.0;14.8;2.6;0.2;0.4;0.0;0.6;0.6;11.8;2.4
914;7500f Overheid+gesubsidieerd onderwijs;2004;3478.0;0.1;0.9;3520.0;14.0;2.4;0.2;0.4;0.0;0.6;0.6;11.3;2.2
915;7500f Overheid+gesubsidieerd onderwijs;2005;3178.0;0.1;0.9;3221.0;12.9;2.3;0.2;0.4;0.0;0.5;0.5;10.4;2.1
916;7500f Overheid+gesubsidieerd onderwijs;2006;3422.0;0.1;0.9;3464.0;12.9;2.3;0.2;0.4;0.0;0.5;0.5;10.4;2.0
917;7500f Overheid+gesubsidieerd onderwijs;2007;3071.0;0.0;0.9;3114.0;11.6;2.0;0.2;0.3;0.0;0.5;0.5;9.5;1.9
918;7500f Overheid+gesubsidieerd onderwijs;2008;3223.0;0.1;0.9;3267.0;10.7;1.2;0.2;0.3;0.0;0.5;0.5;9.9;1.8
919;7500f Overheid+gesubsidieerd onderwijs;2009;3363.0;0.1;1.0;3409.0;10.6;1.3;0.2;0.3;0.0;0.4;0.4;9.7;1.8
920;"L Openbaar bestuur;sociale verzekeringen";1990;1836.0;0.0;0.3;1856.0;17.2;4.5;0.1;0.5;260.6;1.0;1.0;19.6;5.5
921;"L Openbaar bestuur;sociale verzekeringen";1991;1944.0;0.0;0.3;1965.0;16.5;4.2;0.1;0.5;203.7;1.0;1.0;17.8;4.7
922;"L Openbaar bestuur;sociale verzekeringen";1992;1815.0;0.1;0.3;1838.0;15.8;4.2;0.1;0.5;150.1;0.9;0.9;17.2;4.2
923;"L Openbaar bestuur;sociale verzekeringen";1993;1841.0;0.1;0.4;1865.0;15.8;4.1;0.1;0.5;99.7;0.8;0.8;17.7;4.1
924;"L Openbaar bestuur;sociale verzekeringen";1994;1742.0;0.1;0.4;1766.0;14.5;3.7;0.1;0.4;52.7;0.7;0.7;16.1;3.5
925;"L Openbaar bestuur;sociale verzekeringen";1995;1902.0;0.1;0.4;1928.0;14.6;3.9;0.1;0.4;9.0;0.7;0.7;15.9;3.3
926;"L Openbaar bestuur;sociale verzekeringen";1996;2012.0;0.1;0.5;2041.0;14.2;3.6;0.2;0.4;7.3;0.6;0.6;16.4;3.2
927;"L Openbaar bestuur;sociale verzekeringen";1997;1873.0;0.1;0.6;1901.0;13.7;3.6;0.2;0.4;5.6;0.6;0.6;15.5;2.9
928;"L Openbaar bestuur;sociale verzekeringen";1998;2039.0;0.0;0.5;2066.0;14.8;3.8;0.1;0.4;3.9;0.7;0.7;13.6;2.6
929;"L Openbaar bestuur;sociale verzekeringen";1999;2082.0;0.1;0.5;2108.0;16.0;4.1;0.1;0.5;2.2;0.8;0.8;12.7;2.4
930;"L Openbaar bestuur;sociale verzekeringen";2000;2020.0;0.0;0.5;2048.0;15.0;3.6;0.1;0.4;0.6;0.7;0.7;12.1;2.3
931;"L Openbaar bestuur;sociale verzekeringen";2001;2163.0;0.0;0.5;2190.0;13.3;2.9;0.1;0.4;0.2;0.6;0.6;10.9;2.0
932;"L Openbaar bestuur;sociale verzekeringen";2002;2361.0;0.0;0.5;2390.0;14.4;3.3;0.1;0.4;0.0;0.7;0.7;11.3;2.0
933;"L Openbaar bestuur;sociale verzekeringen";2003;2406.0;0.0;0.5;2436.0;13.2;2.5;0.1;0.4;0.0;0.6;0.6;10.0;1.8
934;"L Openbaar bestuur;sociale verzekeringen";2004;2409.0;0.0;0.5;2438.0;12.6;2.3;0.1;0.4;0.0;0.5;0.5;9.7;1.7
935;"L Openbaar bestuur;sociale verzekeringen";2005;2221.0;0.0;0.5;2250.0;11.7;2.2;0.1;0.3;0.0;0.5;0.5;8.9;1.5
936;"L Openbaar bestuur;sociale verzekeringen";2006;2346.0;0.0;0.5;2376.0;11.6;2.3;0.1;0.3;0.0;0.5;0.5;8.9;1.5
937;"L Openbaar bestuur;sociale verzekeringen";2007;2144.0;0.0;0.5;2174.0;10.5;2.0;0.1;0.3;0.0;0.5;0.5;8.0;1.3
938;"L Openbaar bestuur;sociale verzekeringen";2008;2267.0;0.0;0.5;2298.0;9.8;1.2;0.1;0.3;0.0;0.4;0.4;8.3;1.3
939;"L Openbaar bestuur;sociale verzekeringen";2009;2332.0;0.0;0.5;2364.0;9.7;1.3;0.1;0.3;0.0;0.4;0.4;8.3;1.3
940;8010a Gesubsidieerd onderwijs;1990;1127.0;0.0;0.2;1135.0;2.5;0.2;0.1;0.1;171.2;0.1;0.1;4.4;1.6
941;8010a Gesubsidieerd onderwijs;1991;1115.0;0.0;0.3;1124.0;2.3;0.2;0.1;0.1;133.5;0.0;0.0;3.2;1.3
942;8010a Gesubsidieerd onderwijs;1992;1088.0;0.0;0.3;1099.0;2.5;0.1;0.1;0.1;98.1;0.0;0.0;3.9;1.4
943;8010a Gesubsidieerd onderwijs;1993;1061.0;0.0;0.4;1072.0;2.8;0.1;0.1;0.1;65.2;0.0;0.0;3.4;1.2
944;8010a Gesubsidieerd onderwijs;1994;923.0;0.0;0.6;940.0;2.0;0.1;0.1;0.1;34.6;0.0;0.0;3.3;1.0
945;8010a Gesubsidieerd onderwijs;1995;958.0;0.0;0.4;970.0;1.8;0.1;0.1;0.0;6.3;0.0;0.0;3.2;0.9
946;8010a Gesubsidieerd onderwijs;1996;996.0;0.0;0.5;1010.0;2.1;0.1;0.1;0.1;5.1;0.0;0.0;2.8;0.9
947;8010a Gesubsidieerd onderwijs;1997;928.0;0.0;0.5;942.0;1.5;0.1;0.1;0.0;4.0;0.0;0.0;2.1;0.7
948;8010a Gesubsidieerd onderwijs;1998;972.0;0.0;0.5;986.0;1.5;0.1;0.1;0.0;2.8;0.0;0.0;2.6;0.8
949;8010a Gesubsidieerd onderwijs;1999;859.0;0.0;0.5;873.0;1.5;0.0;0.1;0.0;1.6;0.0;0.0;2.5;0.7
950;8010a Gesubsidieerd onderwijs;2000;832.0;0.0;0.5;846.0;1.4;0.0;0.1;0.0;0.4;0.0;0.0;2.3;0.7
951;8010a Gesubsidieerd onderwijs;2001;958.0;0.0;0.5;971.0;1.6;0.0;0.1;0.0;0.2;0.0;0.0;2.2;0.6
952;8010a Gesubsidieerd onderwijs;2002;1018.0;0.0;0.5;1032.0;1.6;0.1;0.1;0.0;0.0;0.0;0.0;2.0;0.6
953;8010a Gesubsidieerd onderwijs;2003;1051.0;0.0;0.5;1065.0;1.6;0.0;0.1;0.0;0.0;0.0;0.0;1.8;0.6
