ID;RegioS;BedrijfstakkenBranchesSBI93;Perioden;Investeringen_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8
1800;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2000;322.8;2.9;36.5;3.3;13.2;13.6;242.6;10.7
1801;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2001;205.9;5.4;27.0;0.7;11.9;13.5;135.2;12.2
1802;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2002;187.4;1.9;21.6;0.9;11.8;10.2;128.5;12.5
1803;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2003;162.1;1.4;20.6;0.8;10.4;7.0;111.4;10.5
1804;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2004;167.4;4.5;22.4;1.0;12.0;6.7;110.1;10.7
1805;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2005;176.4;0.4;27.5;1.1;12.0;8.7;115.3;11.4
1806;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2006;235.5;2.0;47.6;1.4;12.4;7.3;151.8;13.0
1807;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2007;;;;;;;;
1808;Zuid-Nederland;DJ Basismetaal- en metaalproductenind.;2008;250.8;5.8;55.7;1.4;17.0;7.0;145.5;18.3
1809;Zuid-Nederland;27 Basismetaalindustrie;2000;;;;;;;;
1810;Zuid-Nederland;27 Basismetaalindustrie;2001;;;;;;;;
1811;Zuid-Nederland;27 Basismetaalindustrie;2002;;;;;;;;
1812;Zuid-Nederland;27 Basismetaalindustrie;2003;;;;;;;;
1813;Zuid-Nederland;27 Basismetaalindustrie;2004;;;;;;;;
1814;Zuid-Nederland;27 Basismetaalindustrie;2005;;;;;;;;
1815;Zuid-Nederland;27 Basismetaalindustrie;2006;;;;;;;;
1816;Zuid-Nederland;27 Basismetaalindustrie;2007;;;;;;;;
1817;Zuid-Nederland;27 Basismetaalindustrie;2008;38.0;0.0;2.0;0.1;1.2;0.6;28.6;5.5
1818;Zuid-Nederland;28 Metaalproductenindustrie;2000;;;;;;;;
1819;Zuid-Nederland;28 Metaalproductenindustrie;2001;163.6;5.4;24.8;0.6;10.9;12.1;99.3;10.5
1820;Zuid-Nederland;28 Metaalproductenindustrie;2002;140.0;1.4;19.5;0.9;11.2;9.0;87.3;10.7
1821;Zuid-Nederland;28 Metaalproductenindustrie;2003;128.4;1.4;19.1;0.7;9.7;6.0;82.5;9.1
1822;Zuid-Nederland;28 Metaalproductenindustrie;2004;129.8;4.4;16.1;1.0;11.3;6.0;81.4;9.6
1823;Zuid-Nederland;28 Metaalproductenindustrie;2005;133.8;0.4;20.6;1.1;11.1;7.3;86.1;7.2
1824;Zuid-Nederland;28 Metaalproductenindustrie;2006;186.8;2.0;45.0;1.0;11.0;6.1;110.6;11.0
1825;Zuid-Nederland;28 Metaalproductenindustrie;2007;;;;;;;;
1826;Zuid-Nederland;28 Metaalproductenindustrie;2008;212.8;5.7;53.8;1.3;15.8;6.4;116.9;12.8
1827;Zuid-Nederland;DK Machine- en apparatenindustrie;2000;288.6;10.8;59.8;0.5;7.5;32.8;162.6;14.6
1828;Zuid-Nederland;DK Machine- en apparatenindustrie;2001;367.9;3.7;51.0;2.3;12.1;59.8;228.6;10.4
1829;Zuid-Nederland;DK Machine- en apparatenindustrie;2002;210.9;2.1;34.7;5.2;4.6;35.5;114.3;14.4
1830;Zuid-Nederland;DK Machine- en apparatenindustrie;2003;137.2;0.5;25.1;0.6;6.8;12.1;67.1;25.0
1831;Zuid-Nederland;DK Machine- en apparatenindustrie;2004;152.4;2.8;21.7;0.6;7.2;15.2;54.5;50.5
1832;Zuid-Nederland;DK Machine- en apparatenindustrie;2005;144.4;0.1;14.3;0.3;7.5;20.1;60.8;41.2
1833;Zuid-Nederland;DK Machine- en apparatenindustrie;2006;177.5;0.8;14.2;1.0;6.9;19.6;91.9;43.1
1834;Zuid-Nederland;DK Machine- en apparatenindustrie;2007;;;;;;;;
1835;Zuid-Nederland;DK Machine- en apparatenindustrie;2008;228.0;2.3;21.5;3.6;7.4;15.9;157.5;19.7
1836;Zuid-Nederland;29 Machine- en apparatenindustrie;2000;288.6;10.8;59.8;0.5;7.5;32.8;162.6;14.6
1837;Zuid-Nederland;29 Machine- en apparatenindustrie;2001;367.9;3.7;51.0;2.3;12.1;59.8;228.6;10.4
1838;Zuid-Nederland;29 Machine- en apparatenindustrie;2002;210.9;2.1;34.7;5.2;4.6;35.5;114.3;14.4
1839;Zuid-Nederland;29 Machine- en apparatenindustrie;2003;137.2;0.5;25.1;0.6;6.8;12.1;67.1;25.0
1840;Zuid-Nederland;29 Machine- en apparatenindustrie;2004;152.4;2.8;21.7;0.6;7.2;15.2;54.5;50.5
1841;Zuid-Nederland;29 Machine- en apparatenindustrie;2005;144.4;0.1;14.3;0.3;7.5;20.1;60.8;41.2
1842;Zuid-Nederland;29 Machine- en apparatenindustrie;2006;177.5;0.8;14.2;1.0;6.9;19.6;91.9;43.1
1843;Zuid-Nederland;29 Machine- en apparatenindustrie;2007;;;;;;;;
1844;Zuid-Nederland;29 Machine- en apparatenindustrie;2008;228.0;2.3;21.5;3.6;7.4;15.9;157.5;19.7
1845;Zuid-Nederland;DL Elektrische en optische apparatenind.;2000;261.7;2.0;41.2;1.3;16.1;21.2;155.7;24.3
1846;Zuid-Nederland;DL Elektrische en optische apparatenind.;2001;277.4;2.4;31.7;0.7;3.3;32.7;164.5;42.1
1847;Zuid-Nederland;DL Elektrische en optische apparatenind.;2002;315.1;1.1;128.5;0.3;3.6;21.1;137.2;23.4
1848;Zuid-Nederland;DL Elektrische en optische apparatenind.;2003;224.9;0.3;35.5;0.8;4.0;22.8;141.6;19.9
1849;Zuid-Nederland;DL Elektrische en optische apparatenind.;2004;;;;;;;;
1850;Zuid-Nederland;DL Elektrische en optische apparatenind.;2005;196.6;0.0;61.7;0.1;3.1;7.2;88.7;35.6
1851;Zuid-Nederland;DL Elektrische en optische apparatenind.;2006;365.5;2.6;157.2;0.3;2.7;9.5;166.1;27.0
1852;Zuid-Nederland;DL Elektrische en optische apparatenind.;2007;;;;;;;;
1853;Zuid-Nederland;DL Elektrische en optische apparatenind.;2008;186.3;0.9;49.6;0.1;4.8;8.5;97.5;25.0
1854;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2000;;;;;;;;
1855;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2001;;;;;;;;
1856;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2002;;;;;;;;
1857;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2003;;;;;;;;
1858;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2004;;;;;;;;
1859;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2005;;;;;;;;
1860;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2006;;;;;;;;
1861;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2007;;;;;;;;
1862;Zuid-Nederland;30 Kantoormachine- en computerindustrie;2008;;;;;;;;
1863;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2000;;;;;;;;
1864;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2001;;;;;;;;
1865;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2002;;;;;;;;
1866;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2003;;;;;;;;
1867;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2004;;;;;;;;
1868;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2005;;;;;;;;
1869;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2006;;;;;;;;
1870;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2007;;;;;;;;
1871;Zuid-Nederland;32 Audio-, video-, telecomapparatenind.;2008;35.0;0.2;6.1;0.0;0.2;1.1;24.6;2.8
1872;Zuid-Nederland;DM Transportmiddelenindustrie;2000;73.9;0.7;11.3;0.6;2.3;5.5;47.3;6.2
1873;Zuid-Nederland;DM Transportmiddelenindustrie;2001;138.6;0.1;22.6;1.1;2.2;4.3;94.0;14.3
1874;Zuid-Nederland;DM Transportmiddelenindustrie;2002;69.1;0.0;10.7;0.7;2.2;3.6;43.3;8.6
1875;Zuid-Nederland;DM Transportmiddelenindustrie;2003;105.4;0.9;28.1;0.6;2.7;4.9;57.2;11.0
1876;Zuid-Nederland;DM Transportmiddelenindustrie;2004;122.8;2.3;26.3;1.3;3.3;3.2;62.0;24.3
1877;Zuid-Nederland;DM Transportmiddelenindustrie;2005;152.3;2.1;17.9;0.1;4.3;4.4;114.7;8.8
1878;Zuid-Nederland;DM Transportmiddelenindustrie;2006;144.4;1.9;35.2;0.1;5.4;8.7;83.0;10.0
1879;Zuid-Nederland;DM Transportmiddelenindustrie;2007;;;;;;;;
1880;Zuid-Nederland;DM Transportmiddelenindustrie;2008;228.0;14.0;32.1;3.5;3.9;7.3;144.9;22.2
1881;Zuid-Nederland;35 Overige transportmiddelenindustrie;2000;13.1;0.6;6.2;0.3;0.7;1.0;3.6;0.7
1882;Zuid-Nederland;35 Overige transportmiddelenindustrie;2001;11.4;0.1;2.9;0.2;0.5;1.1;4.7;1.9
1883;Zuid-Nederland;35 Overige transportmiddelenindustrie;2002;16.3;0.0;3.4;0.1;0.5;0.9;9.2;2.3
1884;Zuid-Nederland;35 Overige transportmiddelenindustrie;2003;31.0;0.9;7.7;0.4;0.5;1.3;18.8;1.5
1885;Zuid-Nederland;35 Overige transportmiddelenindustrie;2004;28.2;0.0;12.1;0.4;1.0;0.7;12.6;1.5
1886;Zuid-Nederland;35 Overige transportmiddelenindustrie;2005;24.3;2.1;8.5;0.0;0.9;2.1;10.1;0.7
1887;Zuid-Nederland;35 Overige transportmiddelenindustrie;2006;38.6;1.9;14.4;0.0;3.7;5.4;12.3;0.8
1888;Zuid-Nederland;35 Overige transportmiddelenindustrie;2007;;;;;;;;
1889;Zuid-Nederland;35 Overige transportmiddelenindustrie;2008;46.3;2.8;13.0;1.7;1.3;3.8;21.5;2.2
1890;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2000;123.1;8.8;34.7;1.3;8.3;5.9;54.9;9.1
1891;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2001;109.4;2.8;25.8;1.4;8.2;8.2;51.5;11.6
1892;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2002;101.2;3.6;26.1;3.5;8.6;8.5;40.2;10.6
1893;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2003;89.4;1.6;18.3;1.1;8.6;8.0;42.3;9.6
1894;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2004;86.1;0.3;17.3;0.5;10.1;7.8;40.6;9.6
1895;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2005;89.8;0.3;24.8;1.4;9.6;6.8;37.8;9.2
1896;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2006;99.9;1.8;23.4;1.3;9.4;5.6;46.2;12.1
1897;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2007;;;;;;;;
1898;Zuid-Nederland;DN Meubel- en overige industrie n.e.g.;2008;;;;;;;;
1899;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2000;104.2;4.3;32.8;1.1;7.2;5.9;44.7;8.3
1900;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2001;89.6;1.7;23.9;0.8;6.9;7.7;38.8;9.9
1901;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2002;78.2;0.3;20.5;1.3;6.6;8.0;31.6;10.0
1902;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2003;78.8;1.6;17.9;0.7;7.2;7.6;34.7;9.1
1903;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2004;69.5;0.1;15.9;0.3;8.3;7.5;28.0;9.3
1904;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2005;72.2;0.0;22.5;0.9;8.7;6.2;25.0;9.0
1905;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2006;81.4;1.8;20.9;0.4;7.4;4.9;34.3;11.7
1906;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2007;;;;;;;;
1907;Zuid-Nederland;36 Meubelind en overige industrie n.e.g.;2008;;;;;;;;
1908;Zuid-Nederland;E Openbare voorzieningsbedrijven;2000;;;;;;;;
1909;Zuid-Nederland;E Openbare voorzieningsbedrijven;2001;;;;;;;;
1910;Zuid-Nederland;E Openbare voorzieningsbedrijven;2002;;;;;;;;
1911;Zuid-Nederland;E Openbare voorzieningsbedrijven;2003;277.7;3.3;32.0;92.0;2.3;10.3;128.0;9.7
1912;Zuid-Nederland;E Openbare voorzieningsbedrijven;2004;270.2;1.3;21.4;135.8;1.5;11.7;90.4;8.1
1913;Zuid-Nederland;E Openbare voorzieningsbedrijven;2005;266.0;1.4;21.1;66.5;1.9;8.7;155.9;10.5
1914;Zuid-Nederland;E Openbare voorzieningsbedrijven;2006;270.6;1.9;8.2;106.6;2.9;7.8;124.6;18.6
1915;Zuid-Nederland;E Openbare voorzieningsbedrijven;2007;;;;;;;;
1916;Zuid-Nederland;E Openbare voorzieningsbedrijven;2008;564.7;1.6;26.5;208.6;12.9;3.8;296.0;15.4
1917;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2000;;;;;;;;
1918;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2001;136.3;1.1;10.2;56.8;0.6;6.7;48.8;12.1
1919;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2002;;;;;;;;
1920;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2003;;;;;;;;
1921;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2004;;;;;;;;
1922;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2005;;;;;;;;
1923;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2006;;;;;;;;
1924;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2007;;;;;;;;
1925;Zuid-Nederland;40 Openbare energievoorzieningbedr.;2008;;;;;;;;
1926;Zuid-Nederland;41 Waterleidingbedrijven;2000;;;;;;;;
1927;Zuid-Nederland;41 Waterleidingbedrijven;2001;;;;;;;;
1928;Zuid-Nederland;41 Waterleidingbedrijven;2002;;;;;;;;
1929;Zuid-Nederland;41 Waterleidingbedrijven;2003;;;;;;;;
1930;Zuid-Nederland;41 Waterleidingbedrijven;2004;;;;;;;;
1931;Zuid-Nederland;41 Waterleidingbedrijven;2005;;;;;;;;
1932;Zuid-Nederland;41 Waterleidingbedrijven;2006;;;;;;;;
1933;Zuid-Nederland;41 Waterleidingbedrijven;2007;;;;;;;;
1934;Zuid-Nederland;41 Waterleidingbedrijven;2008;;;;;;;;
1935;Zuid-Nederland;F Bouwnijverheid;2000;373.6;11.7;63.1;4.8;100.0;29.0;123.3;41.6
1936;Zuid-Nederland;F Bouwnijverheid;2001;385.1;12.1;52.6;3.1;105.6;33.4;127.0;51.4
1937;Zuid-Nederland;F Bouwnijverheid;2002;306.1;13.8;41.7;7.3;77.5;21.4;101.6;42.8
1938;Zuid-Nederland;F Bouwnijverheid;2003;257.4;6.3;46.1;2.7;62.4;18.1;96.4;25.4
1939;Zuid-Nederland;F Bouwnijverheid;2004;257.2;12.9;34.8;2.3;76.1;14.7;88.8;27.5
1940;Zuid-Nederland;F Bouwnijverheid;2005;280.6;25.6;26.4;2.1;74.0;19.8;100.9;31.8
1941;Zuid-Nederland;F Bouwnijverheid;2006;348.6;31.4;48.7;5.6;81.4;17.0;128.6;35.9
1942;Zuid-Nederland;F Bouwnijverheid;2007;;;;;;;;
1943;Zuid-Nederland;F Bouwnijverheid;2008;497.1;31.3;100.1;7.2;120.3;24.7;159.4;54.1
1944;Zuid-Nederland;45 Bouwnijverheid;2000;373.6;11.7;63.1;4.8;100.0;29.0;123.3;41.6
1945;Zuid-Nederland;45 Bouwnijverheid;2001;385.1;12.1;52.6;3.1;105.6;33.4;127.0;51.4
1946;Zuid-Nederland;45 Bouwnijverheid;2002;306.1;13.8;41.7;7.3;77.5;21.4;101.6;42.8
1947;Zuid-Nederland;45 Bouwnijverheid;2003;257.4;6.3;46.1;2.7;62.4;18.1;96.4;25.4
1948;Zuid-Nederland;45 Bouwnijverheid;2004;257.2;12.9;34.8;2.3;76.1;14.7;88.8;27.5
1949;Zuid-Nederland;45 Bouwnijverheid;2005;280.6;25.6;26.4;2.1;74.0;19.8;100.9;31.8
1950;Zuid-Nederland;45 Bouwnijverheid;2006;348.6;31.4;48.7;5.6;81.4;17.0;128.6;35.9
1951;Zuid-Nederland;45 Bouwnijverheid;2007;;;;;;;;
1952;Zuid-Nederland;45 Bouwnijverheid;2008;497.1;31.3;100.1;7.2;120.3;24.7;159.4;54.1
1953;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2000;;;;;;;;
1954;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2001;;;;;;;;
1955;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2002;1232.1;41.0;325.3;15.0;189.5;135.8;272.4;253.0
1956;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2003;1182.2;22.3;357.5;13.2;192.2;104.7;244.6;247.7
1957;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2004;1012.9;25.1;239.5;3.9;192.5;95.1;229.0;228.0
1958;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2005;1097.3;17.1;284.0;8.1;208.9;100.2;219.1;260.0
1959;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2006;1182.7;25.2;318.8;17.9;198.5;99.8;246.3;276.3
1960;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2007;;;;;;;;
1961;Zuid-Nederland;"G Reparatie consumentenartikelen; handel";2008;1484.3;32.5;427.2;12.8;241.5;103.6;345.8;320.9
1962;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2000;561.9;13.7;130.1;5.9;99.0;83.5;137.1;92.7
1963;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2001;593.9;16.8;157.9;3.8;97.7;87.2;140.9;89.5
1964;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2002;646.2;23.5;162.8;7.5;87.9;94.7;182.4;87.5
1965;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2003;543.3;9.5;158.6;2.6;82.5;67.3;139.7;83.1
1966;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2004;448.0;18.1;102.0;1.7;82.9;56.3;123.4;63.7
1967;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2005;515.6;10.2;123.9;4.6;95.1;61.8;141.5;78.5
1968;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2006;541.1;15.3;134.2;8.8;89.0;57.8;149.1;87.0
1969;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2007;;;;;;;;
1970;Zuid-Nederland;51 Groothandel en handelsbemiddeling;2008;721.3;15.2;205.6;6.8;113.1;58.7;212.1;109.9
1971;Zuid-Nederland;5210a Detailhandel (geen apotheken);2000;414.5;8.5;130.0;3.3;34.1;35.4;61.2;141.9
1972;Zuid-Nederland;5210a Detailhandel (geen apotheken);2001;409.7;7.5;141.2;2.3;26.4;33.9;44.1;154.3
1973;Zuid-Nederland;5210a Detailhandel (geen apotheken);2002;;;;;;;;
1974;Zuid-Nederland;5210a Detailhandel (geen apotheken);2003;;;;;;;;
1975;Zuid-Nederland;5210a Detailhandel (geen apotheken);2004;;;;;;;;
1976;Zuid-Nederland;5210a Detailhandel (geen apotheken);2005;;;;;;;;
1977;Zuid-Nederland;5210a Detailhandel (geen apotheken);2006;;;;;;;;
1978;Zuid-Nederland;5210a Detailhandel (geen apotheken);2007;;;;;;;;
1979;Zuid-Nederland;5210a Detailhandel (geen apotheken);2008;;;;;;;;
1980;Zuid-Nederland;52 Detailhandel (incl. reparatie);2000;;;;;;;;
1981;Zuid-Nederland;52 Detailhandel (incl. reparatie);2001;;;;;;;;
1982;Zuid-Nederland;52 Detailhandel (incl. reparatie);2002;420.3;11.0;129.2;5.7;28.3;31.3;63.8;151.0
1983;Zuid-Nederland;52 Detailhandel (incl. reparatie);2003;470.3;9.3;159.4;9.8;26.9;28.4;82.9;153.7
1984;Zuid-Nederland;52 Detailhandel (incl. reparatie);2004;402.5;4.0;103.5;1.4;27.9;28.7;83.5;153.6
1985;Zuid-Nederland;52 Detailhandel (incl. reparatie);2005;405.2;5.0;121.3;2.9;24.1;30.6;56.4;164.9
1986;Zuid-Nederland;52 Detailhandel (incl. reparatie);2006;455.0;6.2;139.7;7.4;26.7;34.4;69.5;171.1
1987;Zuid-Nederland;52 Detailhandel (incl. reparatie);2007;;;;;;;;
1988;Zuid-Nederland;52 Detailhandel (incl. reparatie);2008;562.1;14.7;177.2;4.3;34.6;36.9;102.3;192.2
1989;Zuid-Nederland;I Vervoer, opslag en communicatie;2000;1602.2;40.1;117.2;552.7;285.4;44.6;439.9;122.4
1990;Zuid-Nederland;I Vervoer, opslag en communicatie;2001;1011.6;13.8;136.7;155.2;308.9;48.8;282.3;65.9
1991;Zuid-Nederland;I Vervoer, opslag en communicatie;2002;808.0;9.9;146.8;147.6;232.6;35.3;194.0;41.9
1992;Zuid-Nederland;I Vervoer, opslag en communicatie;2003;679.9;6.7;90.1;67.8;265.4;54.1;155.8;40.1
1993;Zuid-Nederland;I Vervoer, opslag en communicatie;2004;816.9;10.4;113.7;86.1;316.5;46.1;198.9;45.1
1994;Zuid-Nederland;I Vervoer, opslag en communicatie;2005;836.5;7.2;159.9;89.7;263.0;37.4;224.6;54.7
1995;Zuid-Nederland;I Vervoer, opslag en communicatie;2006;1111.3;4.7;125.3;233.7;351.5;49.7;243.3;103.1
1996;Zuid-Nederland;I Vervoer, opslag en communicatie;2007;;;;;;;;
1997;Zuid-Nederland;I Vervoer, opslag en communicatie;2008;1139.9;12.8;175.9;158.3;450.9;43.3;193.7;104.9
1998;Zuid-Nederland;60 Vervoer over land;2000;318.6;8.2;37.2;8.9;220.4;9.6;17.4;16.9
1999;Zuid-Nederland;60 Vervoer over land;2001;333.2;11.6;29.9;4.3;228.9;8.3;30.2;20.0
2000;Zuid-Nederland;60 Vervoer over land;2002;;;;;;;;
2001;Zuid-Nederland;60 Vervoer over land;2003;;;;;;;;
2002;Zuid-Nederland;60 Vervoer over land;2004;;;;;;;;
2003;Zuid-Nederland;60 Vervoer over land;2005;;;;;;;;
2004;Zuid-Nederland;60 Vervoer over land;2006;356.0;2.9;45.4;2.4;254.5;9.1;23.8;18.1
2005;Zuid-Nederland;60 Vervoer over land;2007;;;;;;;;
2006;Zuid-Nederland;60 Vervoer over land;2008;471.0;7.2;45.6;3.9;340.7;12.5;43.6;17.5
2007;Zuid-Nederland;63 Dienstverlening voor het vervoer;2000;;;;;;;;
2008;Zuid-Nederland;63 Dienstverlening voor het vervoer;2001;;;;;;;;
2009;Zuid-Nederland;63 Dienstverlening voor het vervoer;2002;;;;;;;;
2010;Zuid-Nederland;63 Dienstverlening voor het vervoer;2003;;;;;;;;
2011;Zuid-Nederland;63 Dienstverlening voor het vervoer;2004;;;;;;;;
2012;Zuid-Nederland;63 Dienstverlening voor het vervoer;2005;;;;;;;;
2013;Zuid-Nederland;63 Dienstverlening voor het vervoer;2006;;;;;;;;
2014;Zuid-Nederland;63 Dienstverlening voor het vervoer;2007;;;;;;;;
2015;Zuid-Nederland;63 Dienstverlening voor het vervoer;2008;288.9;5.5;104.4;61.3;14.5;19.6;56.3;27.2
2016;Zuid-Nederland;64 Post en telecommunicatie;2000;857.9;4.9;39.1;355.6;5.7;21.0;348.5;83.1
2017;Zuid-Nederland;64 Post en telecommunicatie;2001;;;;;;;;
2018;Zuid-Nederland;64 Post en telecommunicatie;2002;206.2;0.2;17.0;49.6;5.7;12.7;105.5;15.6
2019;Zuid-Nederland;64 Post en telecommunicatie;2003;162.8;0.0;17.5;36.0;3.7;22.8;75.4;7.5
2020;Zuid-Nederland;64 Post en telecommunicatie;2004;211.6;1.3;17.8;35.6;8.7;21.6;119.1;7.5
2021;Zuid-Nederland;64 Post en telecommunicatie;2005;252.0;1.2;16.0;50.9;2.9;15.9;140.1;25.1
2022;Zuid-Nederland;64 Post en telecommunicatie;2006;428.1;0.0;21.8;158.4;4.8;20.7;159.7;62.7
2023;Zuid-Nederland;64 Post en telecommunicatie;2007;;;;;;;;
2024;Zuid-Nederland;64 Post en telecommunicatie;2008;257.4;0.0;19.3;92.9;3.1;10.0;79.2;52.9
2025;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2000;;;;;;;;
2026;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2001;;;;;;;;
2027;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2002;;;;;;;;
2028;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2003;;;;;;;;
2029;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2004;;;;;;;;
2030;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2005;1709.3;22.5;89.0;3.9;313.4;105.7;136.3;1038.3
2031;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2006;2172.9;45.0;100.0;9.5;334.9;100.3;182.8;1400.5
2032;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2007;;;;;;;;
2033;Zuid-Nederland;K Verhuur en zakelijke dienstverlening;2008;2438.0;117.3;418.0;4.4;512.1;116.5;329.2;940.6
2034;Zuid-Nederland;71 Verhuur van roerende goederen;2000;;;;;;;;
2035;Zuid-Nederland;71 Verhuur van roerende goederen;2001;;;;;;;;
2036;Zuid-Nederland;71 Verhuur van roerende goederen;2002;;;;;;;;
2037;Zuid-Nederland;71 Verhuur van roerende goederen;2003;;;;;;;;
2038;Zuid-Nederland;71 Verhuur van roerende goederen;2004;;;;;;;;
2039;Zuid-Nederland;71 Verhuur van roerende goederen;2005;;;;;;;;
2040;Zuid-Nederland;71 Verhuur van roerende goederen;2006;;;;;;;;
2041;Zuid-Nederland;71 Verhuur van roerende goederen;2007;;;;;;;;
2042;Zuid-Nederland;71 Verhuur van roerende goederen;2008;565.5;1.5;18.4;1.4;326.4;4.0;168.6;45.2
2043;Zuid-Nederland;74 Overige zakelijke dienstverlening;2000;;;;;;;;
2044;Zuid-Nederland;74 Overige zakelijke dienstverlening;2001;;;;;;;;
2045;Zuid-Nederland;74 Overige zakelijke dienstverlening;2002;;;;;;;;
2046;Zuid-Nederland;74 Overige zakelijke dienstverlening;2003;;;;;;;;
2047;Zuid-Nederland;74 Overige zakelijke dienstverlening;2004;;;;;;;;
2048;Zuid-Nederland;74 Overige zakelijke dienstverlening;2005;;;;;;;;
2049;Zuid-Nederland;74 Overige zakelijke dienstverlening;2006;251.1;2.0;50.6;3.0;33.5;58.2;43.2;60.7
2050;Zuid-Nederland;74 Overige zakelijke dienstverlening;2007;;;;;;;;
2051;Zuid-Nederland;74 Overige zakelijke dienstverlening;2008;326.4;3.5;73.1;1.4;43.9;70.1;61.7;72.8
2052;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2000;270.2;4.4;66.7;3.1;31.3;74.8;37.4;52.4
2053;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2001;;;;;;;;
2054;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2002;;;;;;;;
2055;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2003;;;;;;;;
2056;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2004;;;;;;;;
2057;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2005;;;;;;;;
