ID;Geslacht;Leeftijd;Geboorteland;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
199;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2013;3519.0;2365.0;1154.0;501.0;993.0;-492.0
200;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2014;3326.0;2705.0;621.0;426.0;947.0;-521.0
201;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2015;3597.0;2568.0;1029.0;462.0;971.0;-509.0
202;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2016;4050.0;2607.0;1443.0;450.0;938.0;-488.0
203;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2017;3732.0;2602.0;1130.0;437.0;870.0;-433.0
204;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2018;4286.0;2854.0;1432.0;404.0;926.0;-522.0
205;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2019;4282.0;2972.0;1310.0;344.0;855.0;-511.0
206;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2020;3989.0;2532.0;1457.0;317.0;710.0;-393.0
207;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2021;3982.0;2840.0;1142.0;273.0;799.0;-526.0
208;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2022;7549.0;3754.0;3795.0;254.0;798.0;-544.0
209;Totaal mannen en vrouwen;Totaal;Totaal;Zeeland (PV);2023;5318.0;3714.0;1604.0;279.0;975.0;-696.0
210;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2010;18886.0;13871.0;5015.0;4189.0;6797.0;-2608.0
211;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2011;19837.0;16145.0;3692.0;4075.0;7344.0;-3269.0
212;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2012;19613.0;16178.0;3435.0;4175.0;7277.0;-3102.0
213;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2013;21321.0;16629.0;4692.0;3659.0;5526.0;-1867.0
214;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2014;23725.0;18715.0;5010.0;3308.0;6584.0;-3276.0
215;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2015;27396.0;19088.0;8308.0;3137.0;6421.0;-3284.0
216;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2016;33676.0;19650.0;14026.0;3282.0;6912.0;-3630.0
217;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2017;32125.0;19272.0;12853.0;3022.0;6151.0;-3129.0
218;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2018;33647.0;21076.0;12571.0;2929.0;6869.0;-3940.0
219;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2019;36843.0;21732.0;15111.0;2744.0;6877.0;-4133.0
220;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2020;33837.0;19695.0;14142.0;2313.0;5647.0;-3334.0
221;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2021;39078.0;20221.0;18857.0;1923.0;4945.0;-3022.0
222;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2022;61248.0;24163.0;37085.0;1703.0;5129.0;-3426.0
223;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Brabant (PV);2023;56000.0;26592.0;29408.0;1753.0;6490.0;-4737.0
224;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2010;10697.0;7646.0;3051.0;1792.0;3036.0;-1244.0
225;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2011;11875.0;8448.0;3427.0;1607.0;2693.0;-1086.0
226;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2012;11813.0;8895.0;2918.0;1672.0;2854.0;-1182.0
227;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2013;12045.0;9558.0;2487.0;1682.0;2778.0;-1096.0
228;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2014;13193.0;10164.0;3029.0;1741.0;2872.0;-1131.0
229;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2015;14592.0;10850.0;3742.0;1653.0;2874.0;-1221.0
230;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2016;14834.0;10210.0;4624.0;1573.0;2590.0;-1017.0
231;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2017;14391.0;11056.0;3335.0;1496.0;2716.0;-1220.0
232;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2018;15148.0;12147.0;3001.0;1400.0;2677.0;-1277.0
233;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2019;16975.0;12126.0;4849.0;1422.0;2573.0;-1151.0
234;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2020;15044.0;12868.0;2176.0;1213.0;2236.0;-1023.0
235;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2021;16356.0;12323.0;4033.0;1093.0;2548.0;-1455.0
236;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2022;25182.0;14519.0;10663.0;853.0;2505.0;-1652.0
237;Totaal mannen en vrouwen;Totaal;Totaal;Limburg (PV);2023;21955.0;15247.0;6708.0;927.0;3121.0;-2194.0
238;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2010;955.0;608.0;347.0;177.0;348.0;-171.0
239;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2011;718.0;707.0;11.0;203.0;413.0;-210.0
240;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2012;635.0;638.0;-3.0;223.0;433.0;-210.0
241;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2013;998.0;556.0;442.0;219.0;320.0;-101.0
242;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2014;2799.0;544.0;2255.0;185.0;290.0;-105.0
243;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2015;5092.0;676.0;4416.0;118.0;317.0;-199.0
244;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2016;4926.0;557.0;4369.0;126.0;264.0;-138.0
245;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2017;2221.0;613.0;1608.0;126.0;393.0;-267.0
246;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2018;9377.0;413.0;8964.0;98.0;149.0;-51.0
247;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2019;8261.0;490.0;7771.0;94.0;238.0;-144.0
248;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2020;7010.0;454.0;6556.0;93.0;209.0;-116.0
249;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2021;14282.0;333.0;13949.0;84.0;111.0;-27.0
250;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2022;16844.0;635.0;16209.0;67.0;231.0;-164.0
251;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Groningen (CR);2023;17194.0;768.0;16426.0;75.0;280.0;-205.0
252;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2010;564.0;100.0;464.0;44.0;46.0;-2.0
253;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2011;319.0;303.0;16.0;43.0;235.0;-192.0
254;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2012;360.0;299.0;61.0;76.0;240.0;-164.0
255;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2013;362.0;240.0;122.0;71.0;155.0;-84.0
256;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2014;614.0;229.0;385.0;69.0;130.0;-61.0
257;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2015;598.0;220.0;378.0;51.0;113.0;-62.0
258;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2016;457.0;189.0;268.0;63.0;123.0;-60.0
259;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2017;236.0;188.0;48.0;50.0;125.0;-75.0
260;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2018;357.0;166.0;191.0;58.0;92.0;-34.0
261;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2019;393.0;184.0;209.0;49.0;85.0;-36.0
262;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2020;350.0;148.0;202.0;35.0;45.0;-10.0
263;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2021;291.0;193.0;98.0;36.0;63.0;-27.0
264;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2022;508.0;252.0;256.0;19.0;85.0;-66.0
265;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl en omgeving (CR);2023;330.0;213.0;117.0;27.0;60.0;-33.0
266;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2010;4536.0;3388.0;1148.0;726.0;1600.0;-874.0
267;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2011;5126.0;4163.0;963.0;804.0;1768.0;-964.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2012;5252.0;4521.0;731.0;777.0;1603.0;-826.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2013;5234.0;4401.0;833.0;744.0;1685.0;-941.0
270;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2014;5564.0;5162.0;402.0;804.0;2164.0;-1360.0
271;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2015;5921.0;4922.0;999.0;719.0;1773.0;-1054.0
272;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2016;6773.0;5229.0;1544.0;616.0;1785.0;-1169.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2017;6586.0;5350.0;1236.0;633.0;1854.0;-1221.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2018;7364.0;5030.0;2334.0;516.0;1230.0;-714.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2019;8010.0;5565.0;2445.0;434.0;1306.0;-872.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2020;6683.0;5804.0;879.0;398.0;1339.0;-941.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2021;8002.0;5139.0;2863.0;242.0;915.0;-673.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2022;11298.0;5574.0;5724.0;234.0;668.0;-434.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Overig Groningen (CR);2023;9192.0;6483.0;2709.0;192.0;966.0;-774.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2010;2351.0;1407.0;944.0;411.0;560.0;-149.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2011;2171.0;1715.0;456.0;288.0;407.0;-119.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2012;2039.0;1701.0;338.0;295.0;351.0;-56.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2013;2104.0;1781.0;323.0;325.0;474.0;-149.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2014;2310.0;1918.0;392.0;284.0;506.0;-222.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2015;2299.0;1538.0;761.0;291.0;356.0;-65.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2016;2262.0;1626.0;636.0;254.0;324.0;-70.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2017;2234.0;1962.0;272.0;215.0;614.0;-399.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2018;2647.0;1809.0;838.0;212.0;453.0;-241.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2019;2940.0;1730.0;1210.0;198.0;329.0;-131.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2020;2317.0;1795.0;522.0;184.0;403.0;-219.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2021;2309.0;1659.0;650.0;184.0;520.0;-336.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2022;4985.0;2353.0;2632.0;156.0;584.0;-428.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Friesland (CR);2023;4164.0;2875.0;1289.0;205.0;955.0;-750.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2010;303.0;267.0;36.0;72.0;102.0;-30.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2011;335.0;247.0;88.0;56.0;81.0;-25.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2012;348.0;342.0;6.0;82.0;141.0;-59.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2013;333.0;312.0;21.0;78.0;102.0;-24.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2014;432.0;397.0;35.0;65.0;118.0;-53.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2015;398.0;333.0;65.0;70.0;74.0;-4.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2016;491.0;365.0;126.0;58.0;80.0;-22.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2017;567.0;410.0;157.0;57.0;134.0;-77.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2018;693.0;467.0;226.0;56.0;150.0;-94.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2019;640.0;440.0;200.0;64.0;147.0;-83.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2020;498.0;336.0;162.0;54.0;112.0;-58.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2021;507.0;356.0;151.0;51.0;92.0;-41.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2022;1556.0;630.0;926.0;47.0;124.0;-77.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Friesland (CR);2023;737.0;640.0;97.0;49.0;130.0;-81.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2010;871.0;611.0;260.0;159.0;235.0;-76.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2011;818.0;747.0;71.0;145.0;344.0;-199.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2012;759.0;663.0;96.0;130.0;279.0;-149.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2013;822.0;528.0;294.0;158.0;216.0;-58.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2014;1001.0;552.0;449.0;112.0;227.0;-115.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2015;893.0;564.0;329.0;120.0;178.0;-58.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2016;830.0;636.0;194.0;95.0;219.0;-124.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2017;668.0;552.0;116.0;94.0;186.0;-92.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2018;700.0;537.0;163.0;91.0;173.0;-82.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2019;917.0;506.0;411.0;109.0;151.0;-42.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2020;698.0;401.0;297.0;77.0;134.0;-57.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2021;533.0;505.0;28.0;79.0;235.0;-156.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2022;1707.0;753.0;954.0;57.0;188.0;-131.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Friesland (CR);2023;1303.0;773.0;530.0;84.0;232.0;-148.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2010;760.0;524.0;236.0;249.0;258.0;-9.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2011;581.0;583.0;-2.0;236.0;214.0;22.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2012;565.0;560.0;5.0;258.0;321.0;-63.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2013;640.0;470.0;170.0;254.0;203.0;51.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2014;621.0;538.0;83.0;262.0;283.0;-21.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2015;1343.0;587.0;756.0;221.0;238.0;-17.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2016;10186.0;603.0;9583.0;197.0;222.0;-25.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2017;17830.0;569.0;17261.0;162.0;266.0;-104.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2018;810.0;552.0;258.0;162.0;200.0;-38.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2019;1173.0;464.0;709.0;195.0;193.0;2.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2020;686.0;391.0;295.0;176.0;193.0;-17.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2021;570.0;535.0;35.0;136.0;238.0;-102.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2022;2299.0;832.0;1467.0;118.0;205.0;-87.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Drenthe (CR);2023;1466.0;1002.0;464.0;127.0;423.0;-296.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2010;1161.0;871.0;290.0;292.0;493.0;-201.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2011;1123.0;1006.0;117.0;243.0;570.0;-327.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2012;1025.0;891.0;134.0;252.0;573.0;-321.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2013;1055.0;736.0;319.0;214.0;458.0;-244.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2014;1049.0;740.0;309.0;187.0;388.0;-201.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2015;1095.0;736.0;359.0;207.0;441.0;-234.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2016;1037.0;695.0;342.0;160.0;296.0;-136.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2017;730.0;560.0;170.0;188.0;272.0;-84.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2018;808.0;524.0;284.0;164.0;194.0;-30.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2019;852.0;782.0;70.0;144.0;379.0;-235.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2020;609.0;556.0;53.0;123.0;214.0;-91.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2021;631.0;558.0;73.0;99.0;257.0;-158.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2022;1782.0;708.0;1074.0;91.0;258.0;-167.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Drenthe (CR);2023;1536.0;997.0;539.0;111.0;310.0;-199.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2010;410.0;302.0;108.0;122.0;149.0;-27.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2011;492.0;340.0;152.0;135.0;167.0;-32.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2012;403.0;276.0;127.0;146.0;121.0;25.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2013;376.0;334.0;42.0;160.0;186.0;-26.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2014;529.0;374.0;155.0;103.0;129.0;-26.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2015;1345.0;388.0;957.0;93.0;123.0;-30.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2016;1073.0;373.0;700.0;82.0;144.0;-62.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2017;642.0;302.0;340.0;98.0;93.0;5.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2018;843.0;568.0;275.0;82.0;274.0;-192.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2019;675.0;421.0;254.0;88.0;145.0;-57.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2020;595.0;335.0;260.0;83.0;131.0;-48.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2021;664.0;439.0;225.0;59.0;167.0;-108.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2022;1748.0;641.0;1107.0;82.0;231.0;-149.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Drenthe (CR);2023;1168.0;786.0;382.0;71.0;294.0;-223.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2010;1414.0;1091.0;323.0;405.0;564.0;-159.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2011;1566.0;1356.0;210.0;395.0;659.0;-264.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2012;1476.0;1363.0;113.0;391.0;606.0;-215.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2013;1462.0;1428.0;34.0;415.0;618.0;-203.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2014;1471.0;1483.0;-12.0;311.0;548.0;-237.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2015;2086.0;1339.0;747.0;317.0;429.0;-112.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2016;1697.0;1478.0;219.0;292.0;394.0;-102.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2017;1761.0;1365.0;396.0;271.0;442.0;-171.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2018;1945.0;1392.0;553.0;289.0;404.0;-115.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2019;2291.0;1491.0;800.0;257.0;431.0;-174.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2020;1878.0;1233.0;645.0;244.0;394.0;-150.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2021;1767.0;1351.0;416.0;189.0;412.0;-223.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2022;5126.0;2126.0;3000.0;228.0;497.0;-269.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Overijssel (CR);2023;3109.0;2195.0;914.0;190.0;595.0;-405.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2010;1293.0;953.0;340.0;298.0;720.0;-422.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2011;1264.0;982.0;282.0;383.0;755.0;-372.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2012;1202.0;894.0;308.0;343.0;541.0;-198.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2013;1261.0;1102.0;159.0;306.0;681.0;-375.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2014;1457.0;921.0;536.0;271.0;482.0;-211.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2015;1377.0;850.0;527.0;292.0;389.0;-97.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2016;1330.0;1090.0;240.0;252.0;678.0;-426.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2017;1099.0;842.0;257.0;247.0;435.0;-188.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2018;1260.0;730.0;530.0;184.0;299.0;-115.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2019;1401.0;883.0;518.0;168.0;313.0;-145.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2020;984.0;597.0;387.0;153.0;185.0;-32.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2021;998.0;747.0;251.0;131.0;247.0;-116.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2022;1930.0;732.0;1198.0;114.0;198.0;-84.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2023;1492.0;1156.0;336.0;130.0;461.0;-331.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2010;4329.0;3541.0;788.0;760.0;1566.0;-806.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2011;4678.0;4176.0;502.0;862.0;1758.0;-896.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2012;4195.0;3902.0;293.0;962.0;1651.0;-689.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2013;3902.0;4053.0;-151.0;724.0;1401.0;-677.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2014;3962.0;4094.0;-132.0;680.0;1381.0;-701.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2015;5212.0;4078.0;1134.0;679.0;1321.0;-642.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2016;5143.0;4027.0;1116.0;709.0;1454.0;-745.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2017;4869.0;3824.0;1045.0;650.0;1177.0;-527.0
