ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
8978;03 Commerciële beroepen;Altena;2015;3
8979;03 Commerciële beroepen;Altena;2016;3
8980;03 Commerciële beroepen;Altena;2017;3
8981;03 Commerciële beroepen;Altena;2018;3
8982;03 Commerciële beroepen;Altena;2019;4
8983;03 Commerciële beroepen;Altena;2020;4
8984;03 Commerciële beroepen;Altena;2021;4
8985;03 Commerciële beroepen;Altena;2022;3
8986;03 Commerciële beroepen;Altena;2023;4
8987;03 Commerciële beroepen;Ameland;2013;0
8988;03 Commerciële beroepen;Ameland;2014;0
8989;03 Commerciële beroepen;Ameland;2015;0
8990;03 Commerciële beroepen;Ameland;2016;0
8991;03 Commerciële beroepen;Ameland;2017;0
8992;03 Commerciële beroepen;Ameland;2018;0
8993;03 Commerciële beroepen;Ameland;2019;0
8994;03 Commerciële beroepen;Ameland;2020;0
8995;03 Commerciële beroepen;Ameland;2021;0
8996;03 Commerciële beroepen;Ameland;2022;0
8997;03 Commerciële beroepen;Ameland;2023;0
8998;03 Commerciële beroepen;Amersfoort;2013;9
8999;03 Commerciële beroepen;Amersfoort;2014;9
9000;03 Commerciële beroepen;Amersfoort;2015;9
9001;03 Commerciële beroepen;Amersfoort;2016;9
9002;03 Commerciële beroepen;Amersfoort;2017;9
9003;03 Commerciële beroepen;Amersfoort;2018;9
9004;03 Commerciële beroepen;Amersfoort;2019;9
9005;03 Commerciële beroepen;Amersfoort;2020;9
9006;03 Commerciële beroepen;Amersfoort;2021;10
9007;03 Commerciële beroepen;Amersfoort;2022;10
9008;03 Commerciële beroepen;Amersfoort;2023;10
9009;03 Commerciële beroepen;Amstelveen;2013;5
9010;03 Commerciële beroepen;Amstelveen;2014;5
9011;03 Commerciële beroepen;Amstelveen;2015;5
9012;03 Commerciële beroepen;Amstelveen;2016;5
9013;03 Commerciële beroepen;Amstelveen;2017;5
9014;03 Commerciële beroepen;Amstelveen;2018;5
9015;03 Commerciële beroepen;Amstelveen;2019;5
9016;03 Commerciële beroepen;Amstelveen;2020;5
9017;03 Commerciële beroepen;Amstelveen;2021;5
9018;03 Commerciële beroepen;Amstelveen;2022;6
9019;03 Commerciële beroepen;Amstelveen;2023;6
9020;03 Commerciële beroepen;Amsterdam;2013;50
9021;03 Commerciële beroepen;Amsterdam;2014;51
9022;03 Commerciële beroepen;Amsterdam;2015;54
9023;03 Commerciële beroepen;Amsterdam;2016;55
9024;03 Commerciële beroepen;Amsterdam;2017;58
9025;03 Commerciële beroepen;Amsterdam;2018;56
9026;03 Commerciële beroepen;Amsterdam;2019;57
9027;03 Commerciële beroepen;Amsterdam;2020;54
9028;03 Commerciële beroepen;Amsterdam;2021;60
9029;03 Commerciële beroepen;Amsterdam;2022;61
9030;03 Commerciële beroepen;Amsterdam;2023;66
9031;03 Commerciële beroepen;Apeldoorn;2013;9
9032;03 Commerciële beroepen;Apeldoorn;2014;9
9033;03 Commerciële beroepen;Apeldoorn;2015;9
9034;03 Commerciële beroepen;Apeldoorn;2016;9
9035;03 Commerciële beroepen;Apeldoorn;2017;9
9036;03 Commerciële beroepen;Apeldoorn;2018;9
9037;03 Commerciële beroepen;Apeldoorn;2019;9
9038;03 Commerciële beroepen;Apeldoorn;2020;8
9039;03 Commerciële beroepen;Apeldoorn;2021;10
9040;03 Commerciële beroepen;Apeldoorn;2022;10
9041;03 Commerciële beroepen;Apeldoorn;2023;10
9042;03 Commerciële beroepen;Arnhem;2013;8
9043;03 Commerciële beroepen;Arnhem;2014;9
9044;03 Commerciële beroepen;Arnhem;2015;9
9045;03 Commerciële beroepen;Arnhem;2016;8
9046;03 Commerciële beroepen;Arnhem;2017;9
9047;03 Commerciële beroepen;Arnhem;2018;8
9048;03 Commerciële beroepen;Arnhem;2019;8
9049;03 Commerciële beroepen;Arnhem;2020;9
9050;03 Commerciële beroepen;Arnhem;2021;9
9051;03 Commerciële beroepen;Arnhem;2022;10
9052;03 Commerciële beroepen;Arnhem;2023;9
9053;03 Commerciële beroepen;Assen;2013;4
9054;03 Commerciële beroepen;Assen;2014;4
9055;03 Commerciële beroepen;Assen;2015;4
9056;03 Commerciële beroepen;Assen;2016;3
9057;03 Commerciële beroepen;Assen;2017;4
9058;03 Commerciële beroepen;Assen;2018;4
9059;03 Commerciële beroepen;Assen;2019;4
9060;03 Commerciële beroepen;Assen;2020;3
9061;03 Commerciële beroepen;Assen;2021;4
9062;03 Commerciële beroepen;Assen;2022;4
9063;03 Commerciële beroepen;Assen;2023;4
9064;03 Commerciële beroepen;Asten;2013;1
9065;03 Commerciële beroepen;Asten;2014;1
9066;03 Commerciële beroepen;Asten;2015;1
9067;03 Commerciële beroepen;Asten;2016;1
9068;03 Commerciële beroepen;Asten;2017;1
9069;03 Commerciële beroepen;Asten;2018;1
9070;03 Commerciële beroepen;Asten;2019;1
9071;03 Commerciële beroepen;Asten;2020;1
9072;03 Commerciële beroepen;Asten;2021;1
9073;03 Commerciële beroepen;Asten;2022;1
9074;03 Commerciële beroepen;Asten;2023;1
9075;03 Commerciële beroepen;Baarle-Nassau;2013;0
9076;03 Commerciële beroepen;Baarle-Nassau;2014;0
9077;03 Commerciële beroepen;Baarle-Nassau;2015;0
9078;03 Commerciële beroepen;Baarle-Nassau;2016;0
9079;03 Commerciële beroepen;Baarle-Nassau;2017;0
9080;03 Commerciële beroepen;Baarle-Nassau;2018;0
9081;03 Commerciële beroepen;Baarle-Nassau;2019;0
9082;03 Commerciële beroepen;Baarle-Nassau;2020;0
9083;03 Commerciële beroepen;Baarle-Nassau;2021;0
9084;03 Commerciële beroepen;Baarle-Nassau;2022;0
9085;03 Commerciële beroepen;Baarle-Nassau;2023;0
9086;03 Commerciële beroepen;Baarn;2013;1
9087;03 Commerciële beroepen;Baarn;2014;1
9088;03 Commerciële beroepen;Baarn;2015;1
9089;03 Commerciële beroepen;Baarn;2016;1
9090;03 Commerciële beroepen;Baarn;2017;1
9091;03 Commerciële beroepen;Baarn;2018;1
9092;03 Commerciële beroepen;Baarn;2019;1
9093;03 Commerciële beroepen;Baarn;2020;1
9094;03 Commerciële beroepen;Baarn;2021;1
9095;03 Commerciële beroepen;Baarn;2022;1
9096;03 Commerciële beroepen;Baarn;2023;1
9097;03 Commerciële beroepen;Barendrecht;2013;3
9098;03 Commerciële beroepen;Barendrecht;2014;3
9099;03 Commerciële beroepen;Barendrecht;2015;3
9100;03 Commerciële beroepen;Barendrecht;2016;3
9101;03 Commerciële beroepen;Barendrecht;2017;3
9102;03 Commerciële beroepen;Barendrecht;2018;3
9103;03 Commerciële beroepen;Barendrecht;2019;3
9104;03 Commerciële beroepen;Barendrecht;2020;3
9105;03 Commerciële beroepen;Barendrecht;2021;3
9106;03 Commerciële beroepen;Barendrecht;2022;3
9107;03 Commerciële beroepen;Barendrecht;2023;3
9108;03 Commerciële beroepen;Barneveld;2013;3
9109;03 Commerciële beroepen;Barneveld;2014;4
9110;03 Commerciële beroepen;Barneveld;2015;3
9111;03 Commerciële beroepen;Barneveld;2016;4
9112;03 Commerciële beroepen;Barneveld;2017;4
9113;03 Commerciële beroepen;Barneveld;2018;4
9114;03 Commerciële beroepen;Barneveld;2019;3
9115;03 Commerciële beroepen;Barneveld;2020;3
9116;03 Commerciële beroepen;Barneveld;2021;4
9117;03 Commerciële beroepen;Barneveld;2022;4
9118;03 Commerciële beroepen;Barneveld;2023;4
9119;03 Commerciële beroepen;Beek (L.);2013;1
9120;03 Commerciële beroepen;Beek (L.);2014;1
9121;03 Commerciële beroepen;Beek (L.);2015;1
9122;03 Commerciële beroepen;Beek (L.);2016;1
9123;03 Commerciële beroepen;Beek (L.);2017;1
9124;03 Commerciële beroepen;Beek (L.);2018;1
9125;03 Commerciële beroepen;Beek (L.);2019;1
9126;03 Commerciële beroepen;Beek (L.);2020;1
9127;03 Commerciële beroepen;Beek (L.);2021;1
9128;03 Commerciële beroepen;Beek (L.);2022;1
9129;03 Commerciële beroepen;Beek (L.);2023;1
9130;03 Commerciële beroepen;Beekdaelen;2013;2
9131;03 Commerciële beroepen;Beekdaelen;2014;2
9132;03 Commerciële beroepen;Beekdaelen;2015;2
9133;03 Commerciële beroepen;Beekdaelen;2016;2
9134;03 Commerciële beroepen;Beekdaelen;2017;2
9135;03 Commerciële beroepen;Beekdaelen;2018;2
9136;03 Commerciële beroepen;Beekdaelen;2019;2
9137;03 Commerciële beroepen;Beekdaelen;2020;2
9138;03 Commerciële beroepen;Beekdaelen;2021;2
9139;03 Commerciële beroepen;Beekdaelen;2022;2
9140;03 Commerciële beroepen;Beekdaelen;2023;2
9141;03 Commerciële beroepen;Beesel;2013;1
9142;03 Commerciële beroepen;Beesel;2014;1
9143;03 Commerciële beroepen;Beesel;2015;1
9144;03 Commerciële beroepen;Beesel;2016;1
9145;03 Commerciële beroepen;Beesel;2017;1
9146;03 Commerciële beroepen;Beesel;2018;1
9147;03 Commerciële beroepen;Beesel;2019;1
9148;03 Commerciële beroepen;Beesel;2020;1
9149;03 Commerciële beroepen;Beesel;2021;1
9150;03 Commerciële beroepen;Beesel;2022;1
9151;03 Commerciële beroepen;Beesel;2023;1
9152;03 Commerciële beroepen;Berg en Dal;2013;2
9153;03 Commerciële beroepen;Berg en Dal;2014;2
9154;03 Commerciële beroepen;Berg en Dal;2015;2
9155;03 Commerciële beroepen;Berg en Dal;2016;2
9156;03 Commerciële beroepen;Berg en Dal;2017;2
9157;03 Commerciële beroepen;Berg en Dal;2018;2
9158;03 Commerciële beroepen;Berg en Dal;2019;2
9159;03 Commerciële beroepen;Berg en Dal;2020;2
9160;03 Commerciële beroepen;Berg en Dal;2021;2
9161;03 Commerciële beroepen;Berg en Dal;2022;2
9162;03 Commerciële beroepen;Berg en Dal;2023;2
9163;03 Commerciële beroepen;Bergeijk;2013;1
9164;03 Commerciële beroepen;Bergeijk;2014;1
9165;03 Commerciële beroepen;Bergeijk;2015;1
9166;03 Commerciële beroepen;Bergeijk;2016;1
9167;03 Commerciële beroepen;Bergeijk;2017;1
9168;03 Commerciële beroepen;Bergeijk;2018;1
9169;03 Commerciële beroepen;Bergeijk;2019;1
9170;03 Commerciële beroepen;Bergeijk;2020;1
9171;03 Commerciële beroepen;Bergeijk;2021;1
9172;03 Commerciële beroepen;Bergeijk;2022;1
9173;03 Commerciële beroepen;Bergeijk;2023;1
9174;03 Commerciële beroepen;Bergen (L.);2013;1
9175;03 Commerciële beroepen;Bergen (L.);2014;1
9176;03 Commerciële beroepen;Bergen (L.);2015;1
9177;03 Commerciële beroepen;Bergen (L.);2016;1
9178;03 Commerciële beroepen;Bergen (L.);2017;1
9179;03 Commerciële beroepen;Bergen (L.);2018;1
9180;03 Commerciële beroepen;Bergen (L.);2019;1
9181;03 Commerciële beroepen;Bergen (L.);2020;1
9182;03 Commerciële beroepen;Bergen (L.);2021;1
9183;03 Commerciële beroepen;Bergen (L.);2022;1
9184;03 Commerciële beroepen;Bergen (L.);2023;1
9185;03 Commerciële beroepen;Bergen (NH.);2013;2
9186;03 Commerciële beroepen;Bergen (NH.);2014;2
9187;03 Commerciële beroepen;Bergen (NH.);2015;2
9188;03 Commerciële beroepen;Bergen (NH.);2016;2
9189;03 Commerciële beroepen;Bergen (NH.);2017;2
9190;03 Commerciële beroepen;Bergen (NH.);2018;2
9191;03 Commerciële beroepen;Bergen (NH.);2019;2
9192;03 Commerciële beroepen;Bergen (NH.);2020;2
9193;03 Commerciële beroepen;Bergen (NH.);2021;2
9194;03 Commerciële beroepen;Bergen (NH.);2022;2
9195;03 Commerciële beroepen;Bergen (NH.);2023;2
9196;03 Commerciële beroepen;Bergen op Zoom;2013;4
9197;03 Commerciële beroepen;Bergen op Zoom;2014;4
9198;03 Commerciële beroepen;Bergen op Zoom;2015;4
9199;03 Commerciële beroepen;Bergen op Zoom;2016;4
9200;03 Commerciële beroepen;Bergen op Zoom;2017;3
9201;03 Commerciële beroepen;Bergen op Zoom;2018;4
9202;03 Commerciële beroepen;Bergen op Zoom;2019;4
9203;03 Commerciële beroepen;Bergen op Zoom;2020;3
9204;03 Commerciële beroepen;Bergen op Zoom;2021;4
9205;03 Commerciële beroepen;Bergen op Zoom;2022;4
9206;03 Commerciële beroepen;Bergen op Zoom;2023;4
9207;03 Commerciële beroepen;Berkelland;2013;2
9208;03 Commerciële beroepen;Berkelland;2014;3
9209;03 Commerciële beroepen;Berkelland;2015;3
9210;03 Commerciële beroepen;Berkelland;2016;2
9211;03 Commerciële beroepen;Berkelland;2017;2
9212;03 Commerciële beroepen;Berkelland;2018;3
9213;03 Commerciële beroepen;Berkelland;2019;2
9214;03 Commerciële beroepen;Berkelland;2020;3
9215;03 Commerciële beroepen;Berkelland;2021;3
9216;03 Commerciële beroepen;Berkelland;2022;3
9217;03 Commerciële beroepen;Berkelland;2023;3
9218;03 Commerciële beroepen;Bernheze;2013;2
9219;03 Commerciële beroepen;Bernheze;2014;2
9220;03 Commerciële beroepen;Bernheze;2015;2
9221;03 Commerciële beroepen;Bernheze;2016;2
9222;03 Commerciële beroepen;Bernheze;2017;2
9223;03 Commerciële beroepen;Bernheze;2018;2
9224;03 Commerciële beroepen;Bernheze;2019;2
9225;03 Commerciële beroepen;Bernheze;2020;2
9226;03 Commerciële beroepen;Bernheze;2021;2
9227;03 Commerciële beroepen;Bernheze;2022;2
9228;03 Commerciële beroepen;Bernheze;2023;2
9229;03 Commerciële beroepen;Best;2013;2
9230;03 Commerciële beroepen;Best;2014;2
9231;03 Commerciële beroepen;Best;2015;2
9232;03 Commerciële beroepen;Best;2016;2
9233;03 Commerciële beroepen;Best;2017;2
9234;03 Commerciële beroepen;Best;2018;2
9235;03 Commerciële beroepen;Best;2019;2
9236;03 Commerciële beroepen;Best;2020;2
9237;03 Commerciële beroepen;Best;2021;2
9238;03 Commerciële beroepen;Best;2022;2
9239;03 Commerciële beroepen;Best;2023;2
9240;03 Commerciële beroepen;Beuningen;2013;2
9241;03 Commerciële beroepen;Beuningen;2014;2
9242;03 Commerciële beroepen;Beuningen;2015;2
9243;03 Commerciële beroepen;Beuningen;2016;2
9244;03 Commerciële beroepen;Beuningen;2017;2
9245;03 Commerciële beroepen;Beuningen;2018;2
9246;03 Commerciële beroepen;Beuningen;2019;2
9247;03 Commerciële beroepen;Beuningen;2020;2
9248;03 Commerciële beroepen;Beuningen;2021;2
9249;03 Commerciële beroepen;Beuningen;2022;2
9250;03 Commerciële beroepen;Beuningen;2023;2
9251;03 Commerciële beroepen;Beverwijk;2013;3
9252;03 Commerciële beroepen;Beverwijk;2014;3
9253;03 Commerciële beroepen;Beverwijk;2015;3
9254;03 Commerciële beroepen;Beverwijk;2016;3
9255;03 Commerciële beroepen;Beverwijk;2017;3
9256;03 Commerciële beroepen;Beverwijk;2018;3
9257;03 Commerciële beroepen;Beverwijk;2019;3
9258;03 Commerciële beroepen;Beverwijk;2020;3
9259;03 Commerciële beroepen;Beverwijk;2021;3
9260;03 Commerciële beroepen;Beverwijk;2022;3
9261;03 Commerciële beroepen;Beverwijk;2023;3
9262;03 Commerciële beroepen;De Bilt;2013;2
9263;03 Commerciële beroepen;De Bilt;2014;2
9264;03 Commerciële beroepen;De Bilt;2015;2
9265;03 Commerciële beroepen;De Bilt;2016;2
9266;03 Commerciële beroepen;De Bilt;2017;2
9267;03 Commerciële beroepen;De Bilt;2018;2
9268;03 Commerciële beroepen;De Bilt;2019;2
9269;03 Commerciële beroepen;De Bilt;2020;2
9270;03 Commerciële beroepen;De Bilt;2021;2
9271;03 Commerciële beroepen;De Bilt;2022;2
9272;03 Commerciële beroepen;De Bilt;2023;2
9273;03 Commerciële beroepen;Bladel;2013;1
9274;03 Commerciële beroepen;Bladel;2014;1
9275;03 Commerciële beroepen;Bladel;2015;1
9276;03 Commerciële beroepen;Bladel;2016;1
9277;03 Commerciële beroepen;Bladel;2017;1
9278;03 Commerciële beroepen;Bladel;2018;1
9279;03 Commerciële beroepen;Bladel;2019;1
9280;03 Commerciële beroepen;Bladel;2020;1
9281;03 Commerciële beroepen;Bladel;2021;1
9282;03 Commerciële beroepen;Bladel;2022;1
9283;03 Commerciële beroepen;Bladel;2023;1
9284;03 Commerciële beroepen;Blaricum;2013;0
9285;03 Commerciële beroepen;Blaricum;2014;0
9286;03 Commerciële beroepen;Blaricum;2015;1
9287;03 Commerciële beroepen;Blaricum;2016;1
9288;03 Commerciële beroepen;Blaricum;2017;1
9289;03 Commerciële beroepen;Blaricum;2018;1
9290;03 Commerciële beroepen;Blaricum;2019;1
9291;03 Commerciële beroepen;Blaricum;2020;1
9292;03 Commerciële beroepen;Blaricum;2021;1
9293;03 Commerciële beroepen;Blaricum;2022;1
9294;03 Commerciële beroepen;Blaricum;2023;1
9295;03 Commerciële beroepen;Bloemendaal;2013;1
9296;03 Commerciële beroepen;Bloemendaal;2014;1
9297;03 Commerciële beroepen;Bloemendaal;2015;1
9298;03 Commerciële beroepen;Bloemendaal;2016;1
9299;03 Commerciële beroepen;Bloemendaal;2017;1
9300;03 Commerciële beroepen;Bloemendaal;2018;1
9301;03 Commerciële beroepen;Bloemendaal;2019;1
9302;03 Commerciële beroepen;Bloemendaal;2020;1
9303;03 Commerciële beroepen;Bloemendaal;2021;1
9304;03 Commerciële beroepen;Bloemendaal;2022;1
9305;03 Commerciële beroepen;Bloemendaal;2023;1
9306;03 Commerciële beroepen;Bodegraven-Reeuwijk;2013;2
9307;03 Commerciële beroepen;Bodegraven-Reeuwijk;2014;2
9308;03 Commerciële beroepen;Bodegraven-Reeuwijk;2015;2
9309;03 Commerciële beroepen;Bodegraven-Reeuwijk;2016;2
9310;03 Commerciële beroepen;Bodegraven-Reeuwijk;2017;2
9311;03 Commerciële beroepen;Bodegraven-Reeuwijk;2018;2
9312;03 Commerciële beroepen;Bodegraven-Reeuwijk;2019;2
9313;03 Commerciële beroepen;Bodegraven-Reeuwijk;2020;2
9314;03 Commerciële beroepen;Bodegraven-Reeuwijk;2021;2
9315;03 Commerciële beroepen;Bodegraven-Reeuwijk;2022;2
9316;03 Commerciële beroepen;Bodegraven-Reeuwijk;2023;2
9317;03 Commerciële beroepen;Boekel;2013;1
9318;03 Commerciële beroepen;Boekel;2014;1
9319;03 Commerciële beroepen;Boekel;2015;1
9320;03 Commerciële beroepen;Boekel;2016;1
9321;03 Commerciële beroepen;Boekel;2017;1
9322;03 Commerciële beroepen;Boekel;2018;1
9323;03 Commerciële beroepen;Boekel;2019;1
9324;03 Commerciële beroepen;Boekel;2020;1
9325;03 Commerciële beroepen;Boekel;2021;1
9326;03 Commerciële beroepen;Boekel;2022;1
9327;03 Commerciële beroepen;Boekel;2023;1
9328;03 Commerciële beroepen;Borger-Odoorn;2013;1
9329;03 Commerciële beroepen;Borger-Odoorn;2014;1
9330;03 Commerciële beroepen;Borger-Odoorn;2015;1
9331;03 Commerciële beroepen;Borger-Odoorn;2016;1
9332;03 Commerciële beroepen;Borger-Odoorn;2017;1
9333;03 Commerciële beroepen;Borger-Odoorn;2018;1
9334;03 Commerciële beroepen;Borger-Odoorn;2019;1
9335;03 Commerciële beroepen;Borger-Odoorn;2020;1
9336;03 Commerciële beroepen;Borger-Odoorn;2021;1
9337;03 Commerciële beroepen;Borger-Odoorn;2022;1
9338;03 Commerciële beroepen;Borger-Odoorn;2023;1
9339;03 Commerciële beroepen;Borne;2013;1
9340;03 Commerciële beroepen;Borne;2014;1
9341;03 Commerciële beroepen;Borne;2015;1
9342;03 Commerciële beroepen;Borne;2016;1
9343;03 Commerciële beroepen;Borne;2017;1
9344;03 Commerciële beroepen;Borne;2018;1
9345;03 Commerciële beroepen;Borne;2019;1
9346;03 Commerciële beroepen;Borne;2020;1
9347;03 Commerciële beroepen;Borne;2021;1
9348;03 Commerciële beroepen;Borne;2022;1
9349;03 Commerciële beroepen;Borne;2023;1
9350;03 Commerciële beroepen;Borsele;2013;1
9351;03 Commerciële beroepen;Borsele;2014;1
9352;03 Commerciële beroepen;Borsele;2015;1
9353;03 Commerciële beroepen;Borsele;2016;1
9354;03 Commerciële beroepen;Borsele;2017;1
9355;03 Commerciële beroepen;Borsele;2018;1
9356;03 Commerciële beroepen;Borsele;2019;1
9357;03 Commerciële beroepen;Borsele;2020;1
9358;03 Commerciële beroepen;Borsele;2021;1
9359;03 Commerciële beroepen;Borsele;2022;1
9360;03 Commerciële beroepen;Borsele;2023;1
9361;03 Commerciële beroepen;Boxtel;2013;2
9362;03 Commerciële beroepen;Boxtel;2014;2
9363;03 Commerciële beroepen;Boxtel;2015;2
9364;03 Commerciële beroepen;Boxtel;2016;2
9365;03 Commerciële beroepen;Boxtel;2017;2
9366;03 Commerciële beroepen;Boxtel;2018;2
9367;03 Commerciële beroepen;Boxtel;2019;2
9368;03 Commerciële beroepen;Boxtel;2020;2
9369;03 Commerciële beroepen;Boxtel;2021;2
9370;03 Commerciële beroepen;Boxtel;2022;2
9371;03 Commerciële beroepen;Boxtel;2023;2
9372;03 Commerciële beroepen;Breda;2013;11
9373;03 Commerciële beroepen;Breda;2014;12
9374;03 Commerciële beroepen;Breda;2015;12
9375;03 Commerciële beroepen;Breda;2016;12
9376;03 Commerciële beroepen;Breda;2017;11
9377;03 Commerciële beroepen;Breda;2018;12
9378;03 Commerciële beroepen;Breda;2019;12
9379;03 Commerciële beroepen;Breda;2020;12
9380;03 Commerciële beroepen;Breda;2021;12
9381;03 Commerciële beroepen;Breda;2022;12
9382;03 Commerciële beroepen;Breda;2023;13
9383;03 Commerciële beroepen;Bronckhorst;2013;2
9384;03 Commerciële beroepen;Bronckhorst;2014;2
9385;03 Commerciële beroepen;Bronckhorst;2015;2
9386;03 Commerciële beroepen;Bronckhorst;2016;2
9387;03 Commerciële beroepen;Bronckhorst;2017;2
9388;03 Commerciële beroepen;Bronckhorst;2018;2
9389;03 Commerciële beroepen;Bronckhorst;2019;2
9390;03 Commerciële beroepen;Bronckhorst;2020;2
9391;03 Commerciële beroepen;Bronckhorst;2021;2
9392;03 Commerciële beroepen;Bronckhorst;2022;2
9393;03 Commerciële beroepen;Bronckhorst;2023;2
9394;03 Commerciële beroepen;Brummen;2013;1
9395;03 Commerciële beroepen;Brummen;2014;1
9396;03 Commerciële beroepen;Brummen;2015;1
9397;03 Commerciële beroepen;Brummen;2016;1
9398;03 Commerciële beroepen;Brummen;2017;1
9399;03 Commerciële beroepen;Brummen;2018;1
9400;03 Commerciële beroepen;Brummen;2019;1
9401;03 Commerciële beroepen;Brummen;2020;1
9402;03 Commerciële beroepen;Brummen;2021;1
9403;03 Commerciële beroepen;Brummen;2022;1
9404;03 Commerciële beroepen;Brummen;2023;1
9405;03 Commerciële beroepen;Brunssum;2013;2
9406;03 Commerciële beroepen;Brunssum;2014;2
9407;03 Commerciële beroepen;Brunssum;2015;2
9408;03 Commerciële beroepen;Brunssum;2016;2
9409;03 Commerciële beroepen;Brunssum;2017;1
9410;03 Commerciële beroepen;Brunssum;2018;2
9411;03 Commerciële beroepen;Brunssum;2019;1
9412;03 Commerciële beroepen;Brunssum;2020;1
9413;03 Commerciële beroepen;Brunssum;2021;1
9414;03 Commerciële beroepen;Brunssum;2022;1
9415;03 Commerciële beroepen;Brunssum;2023;1
9416;03 Commerciële beroepen;Bunnik;2013;1
9417;03 Commerciële beroepen;Bunnik;2014;1
9418;03 Commerciële beroepen;Bunnik;2015;1
9419;03 Commerciële beroepen;Bunnik;2016;1
9420;03 Commerciële beroepen;Bunnik;2017;1
9421;03 Commerciële beroepen;Bunnik;2018;1
9422;03 Commerciële beroepen;Bunnik;2019;1
9423;03 Commerciële beroepen;Bunnik;2020;1
9424;03 Commerciële beroepen;Bunnik;2021;1
9425;03 Commerciële beroepen;Bunnik;2022;1
9426;03 Commerciële beroepen;Bunnik;2023;1
9427;03 Commerciële beroepen;Bunschoten;2013;2
9428;03 Commerciële beroepen;Bunschoten;2014;2
9429;03 Commerciële beroepen;Bunschoten;2015;2
9430;03 Commerciële beroepen;Bunschoten;2016;2
9431;03 Commerciële beroepen;Bunschoten;2017;2
9432;03 Commerciële beroepen;Bunschoten;2018;2
9433;03 Commerciële beroepen;Bunschoten;2019;2
9434;03 Commerciële beroepen;Bunschoten;2020;2
9435;03 Commerciële beroepen;Bunschoten;2021;2
9436;03 Commerciële beroepen;Bunschoten;2022;2
9437;03 Commerciële beroepen;Bunschoten;2023;2
9438;03 Commerciële beroepen;Buren;2013;2
9439;03 Commerciële beroepen;Buren;2014;2
9440;03 Commerciële beroepen;Buren;2015;2
9441;03 Commerciële beroepen;Buren;2016;2
9442;03 Commerciële beroepen;Buren;2017;2
9443;03 Commerciële beroepen;Buren;2018;2
9444;03 Commerciële beroepen;Buren;2019;2
9445;03 Commerciële beroepen;Buren;2020;2
9446;03 Commerciële beroepen;Buren;2021;2
9447;03 Commerciële beroepen;Buren;2022;2
9448;03 Commerciële beroepen;Buren;2023;2
9449;03 Commerciële beroepen;Capelle aan den IJssel;2013;4
9450;03 Commerciële beroepen;Capelle aan den IJssel;2014;4
9451;03 Commerciële beroepen;Capelle aan den IJssel;2015;4
9452;03 Commerciële beroepen;Capelle aan den IJssel;2016;4
9453;03 Commerciële beroepen;Capelle aan den IJssel;2017;4
9454;03 Commerciële beroepen;Capelle aan den IJssel;2018;4
9455;03 Commerciële beroepen;Capelle aan den IJssel;2019;4
9456;03 Commerciële beroepen;Capelle aan den IJssel;2020;4
9457;03 Commerciële beroepen;Capelle aan den IJssel;2021;4
9458;03 Commerciële beroepen;Capelle aan den IJssel;2022;4
9459;03 Commerciële beroepen;Capelle aan den IJssel;2023;4
9460;03 Commerciële beroepen;Castricum;2013;2
9461;03 Commerciële beroepen;Castricum;2014;2
9462;03 Commerciële beroepen;Castricum;2015;2
9463;03 Commerciële beroepen;Castricum;2016;2
9464;03 Commerciële beroepen;Castricum;2017;2
9465;03 Commerciële beroepen;Castricum;2018;2
9466;03 Commerciële beroepen;Castricum;2019;2
9467;03 Commerciële beroepen;Castricum;2020;2
9468;03 Commerciële beroepen;Castricum;2021;2
9469;03 Commerciële beroepen;Castricum;2022;2
9470;03 Commerciële beroepen;Castricum;2023;2
9471;03 Commerciële beroepen;Coevorden;2013;2
9472;03 Commerciële beroepen;Coevorden;2014;2
9473;03 Commerciële beroepen;Coevorden;2015;2
9474;03 Commerciële beroepen;Coevorden;2016;2
9475;03 Commerciële beroepen;Coevorden;2017;2
9476;03 Commerciële beroepen;Coevorden;2018;2
9477;03 Commerciële beroepen;Coevorden;2019;2
9478;03 Commerciële beroepen;Coevorden;2020;2
9479;03 Commerciële beroepen;Coevorden;2021;2
9480;03 Commerciële beroepen;Coevorden;2022;2
9481;03 Commerciële beroepen;Coevorden;2023;2
9482;03 Commerciële beroepen;Cranendonck;2013;1
9483;03 Commerciële beroepen;Cranendonck;2014;1
9484;03 Commerciële beroepen;Cranendonck;2015;1
9485;03 Commerciële beroepen;Cranendonck;2016;1
9486;03 Commerciële beroepen;Cranendonck;2017;1
9487;03 Commerciële beroepen;Cranendonck;2018;1
9488;03 Commerciële beroepen;Cranendonck;2019;1
9489;03 Commerciële beroepen;Cranendonck;2020;1
9490;03 Commerciële beroepen;Cranendonck;2021;1
9491;03 Commerciële beroepen;Cranendonck;2022;1
9492;03 Commerciële beroepen;Cranendonck;2023;1
9493;03 Commerciële beroepen;Culemborg;2013;2
9494;03 Commerciële beroepen;Culemborg;2014;2
9495;03 Commerciële beroepen;Culemborg;2015;2
9496;03 Commerciële beroepen;Culemborg;2016;2
9497;03 Commerciële beroepen;Culemborg;2017;2
9498;03 Commerciële beroepen;Culemborg;2018;2
9499;03 Commerciële beroepen;Culemborg;2019;2
9500;03 Commerciële beroepen;Culemborg;2020;2
9501;03 Commerciële beroepen;Culemborg;2021;2
