ID;BedrijfstakkenBranchesSBI2008;Perioden;Indexcijfers_1;OntwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenJaarEerder_4;TotaleOmzet_5;Verkoopprijzen_6;Personeelssterkte_7;OnvoldoendeVraag_8;Financieel_9;NederlandseMarkt_10;BuitenlandseMarktBinnenEU_11;BuitenlandseMarktBuitenEU_12;AantalFaillissementen_13;OntwikkelingTOVEenJaarEerder_14;AantalWerkzamePersonen_15;Totaal_16;NettoOmzet_17;OverigeBedrijfsopbrengsten_18;Totaal_19;InkoopwaardeOmzet_20;PersoneleKosten_21;OverigeBedrijfskosten_22;AfschrijvingenOpVasteActiva_23;Bedrijfsresultaat_24
681;45 Autohandel en -reparatie;2021 1e kwartaal;110.4;-0.9;;;-19.9;4.9;-5.3;31.2;4.9;-7.0;;;12.0;-47.8;;;;;;;;;;
682;45 Autohandel en -reparatie;2021 2e kwartaal;124.4;42.2;;;-1.4;11.7;1.4;25.5;4.3;-4.2;;;9.0;-43.8;;;;;;;;;;
683;45 Autohandel en -reparatie;2021 3e kwartaal;116.3;8.9;;;-8.3;9.7;11.3;15.2;2.3;6.6;;;14.0;-22.2;;;;;;;;;;
684;45 Autohandel en -reparatie;2021 4e kwartaal;132.3;12.0;;;1.0;28.1;10.8;10.1;2.1;1.9;;;11.0;22.2;;;;;;;;;;
685;45 Autohandel en -reparatie;2021;120.9;14.1;;;;;;;;;;;46.0;-30.3;165.4;91309.0;90932.0;376.0;87446.0;74948.0;5778.0;5965.0;755.0;3863.0
686;45 Autohandel en -reparatie;2022 1e kwartaal;133.8;21.2;;;-5.8;40.6;-1.4;9.8;1.1;1.5;;;10.0;-16.7;;;;;;;;;;
687;45 Autohandel en -reparatie;2022 2e kwartaal;130.7;5.1;;;-2.3;32.8;15.3;9.8;2.5;1.2;;;16.0;77.8;;;;;;;;;;
688;45 Autohandel en -reparatie;2022 3e kwartaal;139.8;20.2;;;-9.9;35.8;6.3;7.3;2.2;-1.0;;;6.0;-57.1;;;;;;;;;;
689;45 Autohandel en -reparatie;2022 4e kwartaal;163.1;23.3;;;11.9;45.7;7.7;10.7;4.5;-5.2;;;11.0;0.0;;;;;;;;;;
690;45 Autohandel en -reparatie;2022;141.9;17.4;;;;;;;;;;;43.0;-6.5;;;;;;;;;;
691;45 Autohandel en -reparatie;2023 1e kwartaal;163.5;22.2;;;14.4;60.0;18.6;9.3;4.9;-0.3;;;6.0;-40.0;;;;;;;;;;
692;45 Autohandel en -reparatie;2023 2e kwartaal;;;;;2.8;15.3;8.9;6.8;3.8;8.5;;;12.0;-25.0;;;;;;;;;;
693;46 Groothandel en handelsbemiddeling;2008 1e kwartaal;98.0;11.8;;;;;;;;;;;147.0;8.9;;;;;;;;;;
694;46 Groothandel en handelsbemiddeling;2008 2e kwartaal;103.7;13.5;;;;;;;;;;;132.0;-13.2;;;;;;;;;;
695;46 Groothandel en handelsbemiddeling;2008 3e kwartaal;101.2;13.6;;;;;;;;;;;162.0;7.3;;;;;;;;;;
696;46 Groothandel en handelsbemiddeling;2008 4e kwartaal;99.0;-2.2;;;23.9;25.9;5.7;18.6;6.7;15.9;2.8;3.5;161.0;1.3;;;;;;;;;;
697;46 Groothandel en handelsbemiddeling;2008;100.5;8.8;;;;;;;;;;;602.0;0.8;;;;;;;;;;
698;46 Groothandel en handelsbemiddeling;2009 1e kwartaal;89.2;-9.0;;;-17.6;19.1;-15.0;26.9;9.9;3.4;-0.4;-0.3;230.0;56.5;;;;;;;;;;
699;46 Groothandel en handelsbemiddeling;2009 2e kwartaal;90.9;-12.4;;;-32.2;-3.6;-21.1;32.3;10.3;-0.6;-5.6;-5.4;255.0;93.2;;;;;;;;;;
700;46 Groothandel en handelsbemiddeling;2009 3e kwartaal;88.7;-12.3;;;-20.5;-2.6;-19.7;37.4;12.7;2.4;-3.4;-0.1;215.0;32.7;;;;;;;;;;
701;46 Groothandel en handelsbemiddeling;2009 4e kwartaal;96.3;-2.8;;;3.2;3.7;-10.2;34.4;11.5;10.3;2.9;0.8;234.0;45.3;;;;;;;;;;
702;46 Groothandel en handelsbemiddeling;2009;91.3;-9.2;;;;;;;;;;;934.0;55.1;583.1;349532.0;347017.0;2515.0;336983.0;267553.0;24208.0;41732.0;3489.0;12549.0
703;46 Groothandel en handelsbemiddeling;2010 1e kwartaal;93.7;5.0;;;0.6;13.2;-2.9;34.1;12.4;3.0;-0.5;-0.9;226.0;-1.7;;;;;;;;;;
704;46 Groothandel en handelsbemiddeling;2010 2e kwartaal;100.4;10.4;;;15.9;6.6;1.9;30.3;11.7;4.0;6.3;6.7;224.0;-12.2;;;;;;;;;;
705;46 Groothandel en handelsbemiddeling;2010 3e kwartaal;97.1;9.4;;;-4.5;6.3;-6.2;31.4;11.4;7.2;4.6;-0.1;209.0;-2.8;;;;;;;;;;
706;46 Groothandel en handelsbemiddeling;2010 4e kwartaal;107.7;11.9;;;22.7;16.7;-0.4;28.2;10.0;4.6;7.8;3.7;211.0;-9.8;;;;;;;;;;
707;46 Groothandel en handelsbemiddeling;2010;99.7;9.2;;;;;;;;;;;870.0;-6.9;585.7;392144.0;389009.0;3135.0;376817.0;303691.0;25357.0;44157.0;3612.0;15328.0
708;46 Groothandel en handelsbemiddeling;2011 1e kwartaal;106.6;13.8;;;16.8;31.8;7.0;21.6;7.9;8.6;7.3;3.8;191.0;-15.5;;;;;;;;;;
709;46 Groothandel en handelsbemiddeling;2011 2e kwartaal;109.2;8.8;;;29.3;22.0;7.8;20.9;7.9;3.0;4.2;0.8;179.0;-20.1;;;;;;;;;;
710;46 Groothandel en handelsbemiddeling;2011 3e kwartaal;106.2;9.4;;;-5.9;11.6;7.5;19.9;8.8;1.0;1.7;-1.2;174.0;-16.7;;;;;;;;;;
711;46 Groothandel en handelsbemiddeling;2011 4e kwartaal;108.0;0.2;;;16.8;11.1;-1.4;28.2;10.3;3.0;3.0;3.7;207.0;-1.9;;;;;;;;;;
712;46 Groothandel en handelsbemiddeling;2011;107.5;7.8;;;;;;;;;;;751.0;-13.7;601.9;441389.0;437813.0;3576.0;425996.0;348914.0;26507.0;46721.0;3854.0;15393.0
713;46 Groothandel en handelsbemiddeling;2012 1e kwartaal;106.3;-0.3;;;6.9;22.4;2.1;27.6;13.6;12.6;5.6;0.7;221.0;15.7;;;;;;;;;;
714;46 Groothandel en handelsbemiddeling;2012 2e kwartaal;107.2;-1.8;;;15.7;7.6;-2.6;29.1;14.0;8.0;2.0;2.8;233.0;30.2;;;;;;;;;;
715;46 Groothandel en handelsbemiddeling;2012 3e kwartaal;106.8;0.6;;;-8.1;4.2;-3.2;31.0;13.7;7.9;0.7;1.0;199.0;14.4;;;;;;;;;;
716;46 Groothandel en handelsbemiddeling;2012 4e kwartaal;108.4;0.4;;;11.8;6.9;-11.8;32.5;14.3;2.5;1.8;3.1;219.0;5.8;;;;;;;;;;
717;46 Groothandel en handelsbemiddeling;2012;107.2;-0.3;;;;;;;;;;;872.0;16.1;599.2;450141.0;446432.0;3709.0;434989.0;356052.0;26880.0;48148.0;3909.0;15152.0
718;46 Groothandel en handelsbemiddeling;2013 1e kwartaal;102.3;-3.8;;;-10.8;20.0;-8.3;33.2;12.6;7.2;1.7;1.5;241.0;9.0;;;;;;;;;;
719;46 Groothandel en handelsbemiddeling;2013 2e kwartaal;104.3;-2.7;;;2.4;3.1;-7.1;34.8;14.2;6.7;1.8;1.1;263.0;12.9;;;;;;;;;;
720;46 Groothandel en handelsbemiddeling;2013 3e kwartaal;102.7;-3.8;;;-10.1;1.8;-6.6;34.8;15.2;9.1;2.8;1.2;283.0;42.2;;;;;;;;;;
721;46 Groothandel en handelsbemiddeling;2013 4e kwartaal;103.6;-4.4;;;18.4;5.8;-5.9;34.2;14.7;5.0;3.6;3.5;228.0;4.1;;;;;;;;;;
722;46 Groothandel en handelsbemiddeling;2013;103.2;-3.7;;;;;;;;;;;1015.0;16.4;596.8;439959.0;436386.0;3575.0;421904.0;345327.0;26791.0;45943.0;3843.0;18056.0
723;46 Groothandel en handelsbemiddeling;2014 1e kwartaal;99.4;-2.8;;;7.5;17.6;-3.8;31.0;12.3;11.3;5.4;3.4;217.0;-10.0;;;;;;;;;;
724;46 Groothandel en handelsbemiddeling;2014 2e kwartaal;102.5;-1.7;;;19.3;6.0;-1.6;30.1;14.8;9.3;4.5;3.0;192.0;-27.0;;;;;;;;;;
725;46 Groothandel en handelsbemiddeling;2014 3e kwartaal;99.6;-3.0;;;0.6;-0.9;-2.9;30.6;14.3;6.3;2.3;1.6;197.0;-30.4;;;;;;;;;;
726;46 Groothandel en handelsbemiddeling;2014 4e kwartaal;100.2;-3.3;;;25.0;3.8;1.0;29.7;14.2;9.2;3.8;3.7;222.0;-2.6;;;;;;;;;;
727;46 Groothandel en handelsbemiddeling;2014;100.4;-2.7;;;;;;;;;;;828.0;-18.4;591.1;418637.0;413809.0;4828.0;400123.0;331086.0;26715.0;38535.0;3788.0;18514.0
728;46 Groothandel en handelsbemiddeling;2015 1e kwartaal;96.3;-3.2;;;6.7;13.8;-0.1;27.1;14.1;13.0;4.6;1.8;169.0;-22.1;;;;;;;;;;
729;46 Groothandel en handelsbemiddeling;2015 2e kwartaal;100.9;-1.5;;;26.0;12.3;5.2;24.2;13.4;8.3;3.6;1.5;144.0;-25.0;;;;;;;;;;
730;46 Groothandel en handelsbemiddeling;2015 3e kwartaal;100.0;0.4;;;12.9;9.2;4.8;22.2;12.6;12.1;3.1;1.5;136.0;-31.0;;;;;;;;;;
731;46 Groothandel en handelsbemiddeling;2015 4e kwartaal;102.8;2.5;;;29.9;7.8;10.2;21.0;13.2;7.7;6.2;3.6;154.0;-30.6;;;;;;;;;;
732;46 Groothandel en handelsbemiddeling;2015;100.0;-0.4;;;;;;;;;;;603.0;-27.2;602.1;423269.0;418382.0;4887.0;403395.0;329024.0;27701.0;42598.0;4071.0;19875.0
733;46 Groothandel en handelsbemiddeling;2016 1e kwartaal;97.0;0.8;;;13.6;18.5;8.8;18.7;10.0;13.4;6.4;2.1;149.0;-11.8;;;;;;;;;;
734;46 Groothandel en handelsbemiddeling;2016 2e kwartaal;103.1;2.2;;;31.5;7.2;13.6;18.6;11.3;12.9;8.1;4.3;120.0;-16.7;;;;;;;;;;
735;46 Groothandel en handelsbemiddeling;2016 3e kwartaal;102.9;2.9;;;11.3;-0.4;8.3;17.8;10.9;11.2;3.7;1.7;105.0;-22.8;;;;;;;;;;
736;46 Groothandel en handelsbemiddeling;2016 4e kwartaal;109.7;6.8;;;34.3;7.9;12.8;16.5;11.3;9.0;4.9;5.0;117.0;-24.0;;;;;;;;;;
737;46 Groothandel en handelsbemiddeling;2016;103.2;3.2;;;;;;;;;;;491.0;-18.6;616.5;445686.0;438761.0;6926.0;424659.0;345830.0;28216.0;46430.0;4183.0;21028.0
738;46 Groothandel en handelsbemiddeling;2017 1e kwartaal;109.1;12.5;;;18.3;25.1;14.5;13.4;9.1;15.9;8.1;6.2;110.0;-26.2;;;;;;;;;;
739;46 Groothandel en handelsbemiddeling;2017 2e kwartaal;110.4;7.1;;;34.9;7.7;23.0;13.5;9.5;9.4;4.7;2.8;95.0;-20.8;;;;;;;;;;
740;46 Groothandel en handelsbemiddeling;2017 3e kwartaal;107.4;4.4;;;16.5;10.9;15.2;14.2;9.1;11.7;5.2;3.0;89.0;-15.2;;;;;;;;;;
741;46 Groothandel en handelsbemiddeling;2017 4e kwartaal;114.1;4.0;;;29.0;16.6;18.4;12.5;8.8;7.6;3.1;1.3;95.0;-18.8;;;;;;;;;;
742;46 Groothandel en handelsbemiddeling;2017;110.3;6.8;;;;;;;;;;;389.0;-20.8;636.8;483308.0;477114.0;6194.0;460235.0;376109.0;29821.0;49977.0;4328.0;23073.0
743;46 Groothandel en handelsbemiddeling;2018 1e kwartaal;111.5;2.2;;;24.5;28.1;19.0;11.8;8.7;14.4;8.4;3.9;85.0;-22.7;;;;;;;;;;
744;46 Groothandel en handelsbemiddeling;2018 2e kwartaal;116.7;5.7;;;37.2;11.2;20.3;12.0;7.9;12.5;5.8;5.1;88.0;-7.4;;;;;;;;;;
745;46 Groothandel en handelsbemiddeling;2018 3e kwartaal;114.4;6.5;;;13.6;11.3;17.2;10.7;6.9;10.8;3.6;2.2;82.0;-7.9;;;;;;;;;;
746;46 Groothandel en handelsbemiddeling;2018 4e kwartaal;120.2;5.4;;;29.5;18.2;11.7;11.4;7.2;11.6;2.7;2.5;92.0;-3.2;;;;;;;;;;
747;46 Groothandel en handelsbemiddeling;2018;115.7;5.0;;;;;;;;;;;347.0;-10.8;650.4;501660.0;495906.0;5753.0;476857.0;390612.0;31363.0;50162.0;4720.0;24803.0
748;46 Groothandel en handelsbemiddeling;2019 1e kwartaal;115.0;3.1;;;15.3;33.2;12.2;10.7;6.2;10.3;2.9;3.0;94.0;10.6;;;;;;;;;;
749;46 Groothandel en handelsbemiddeling;2019 2e kwartaal;119.5;2.4;;;26.0;11.9;14.9;12.1;6.0;9.7;5.3;0.5;81.0;-8.0;;;;;;;;;;
750;46 Groothandel en handelsbemiddeling;2019 3e kwartaal;118.5;3.5;;;6.6;9.6;15.4;12.7;6.1;9.9;6.0;2.6;87.0;6.1;;;;;;;;;;
751;46 Groothandel en handelsbemiddeling;2019 4e kwartaal;122.3;1.7;;;25.5;13.3;10.7;12.7;5.8;8.9;3.0;1.5;104.0;13.0;;;;;;;;;;
752;46 Groothandel en handelsbemiddeling;2019;118.8;2.7;;;;;;;;;;;366.0;5.5;676.3;520515.0;512073.0;8443.0;491669.0;401320.0;33146.0;51912.0;5291.0;28846.0
753;46 Groothandel en handelsbemiddeling;2020 1e kwartaal;118.2;2.8;;;13.3;32.4;16.1;13.9;6.3;15.3;7.0;4.5;78.0;-17.0;;;;;;;;;;
754;46 Groothandel en handelsbemiddeling;2020 2e kwartaal;108.7;-9.0;;;-61.9;-1.7;-20.0;19.9;5.7;5.9;-0.2;-2.0;110.0;35.8;;;;;;;;;;
755;46 Groothandel en handelsbemiddeling;2020 3e kwartaal;116.7;-1.5;;;-4.0;1.0;2.2;21.9;5.9;10.1;2.7;-1.8;59.0;-32.2;;;;;;;;;;
756;46 Groothandel en handelsbemiddeling;2020 4e kwartaal;120.4;-1.6;;;4.7;8.9;-1.6;21.5;5.4;9.5;1.6;1.3;51.0;-51.0;;;;;;;;;;
757;46 Groothandel en handelsbemiddeling;2020;116.0;-2.4;;;;;;;;;;;298.0;-18.6;683.4;495263.0;484961.0;10302.0;469010.0;380038.0;33469.0;50042.0;5461.0;26253.0
758;46 Groothandel en handelsbemiddeling;2021 1e kwartaal;122.7;3.8;;;-5.7;24.2;6.9;19.5;4.9;14.3;7.6;2.1;39.0;-50.0;;;;;;;;;;
759;46 Groothandel en handelsbemiddeling;2021 2e kwartaal;138.0;27.0;;;25.4;24.2;15.9;14.6;4.3;10.1;4.7;2.7;36.0;-67.3;;;;;;;;;;
760;46 Groothandel en handelsbemiddeling;2021 3e kwartaal;137.1;17.4;;;12.1;32.8;19.0;11.9;4.0;12.5;8.8;2.4;30.0;-49.2;;;;;;;;;;
761;46 Groothandel en handelsbemiddeling;2021 4e kwartaal;148.3;23.2;;;29.3;42.9;23.9;10.7;3.5;14.1;7.5;3.8;43.0;-15.7;;;;;;;;;;
762;46 Groothandel en handelsbemiddeling;2021;136.5;17.7;;;;;;;;;;;148.0;-50.3;709.0;608323.0;595919.0;12405.0;574079.0;476857.0;36504.0;54784.0;5934.0;34244.0
763;46 Groothandel en handelsbemiddeling;2022 1e kwartaal;149.6;21.9;;;5.8;50.8;30.5;9.5;2.4;14.1;9.4;5.7;40.0;2.6;;;;;;;;;;
764;46 Groothandel en handelsbemiddeling;2022 2e kwartaal;168.0;21.7;;;34.0;60.4;32.4;8.7;2.5;11.7;7.5;4.2;43.0;19.4;;;;;;;;;;
765;46 Groothandel en handelsbemiddeling;2022 3e kwartaal;165.1;20.5;;;4.3;42.5;18.9;10.9;3.3;7.6;4.9;3.4;47.0;56.7;;;;;;;;;;
766;46 Groothandel en handelsbemiddeling;2022 4e kwartaal;168.7;13.8;;;8.6;51.7;11.2;12.6;4.6;8.2;5.0;3.3;62.0;44.2;;;;;;;;;;
767;46 Groothandel en handelsbemiddeling;2022;162.8;19.3;;;;;;;;;;;192.0;29.7;;;;;;;;;;
768;46 Groothandel en handelsbemiddeling;2023 1e kwartaal;159.6;6.7;;;5.7;53.4;13.8;11.4;4.7;10.6;5.0;2.6;65.0;62.5;;;;;;;;;;
769;46 Groothandel en handelsbemiddeling;2023 2e kwartaal;;;;;22.5;22.8;20.5;12.8;4.9;13.3;7.7;3.5;80.0;86.0;;;;;;;;;;
770;47 Detailhandel (niet in auto's);2008 1e kwartaal;97.3;3.1;;;;;;;;;;;113.0;14.1;;;;;;;;;;
771;47 Detailhandel (niet in auto's);2008 2e kwartaal;108.0;2.0;;;47.5;0.7;18.1;;;;;;103.0;3.0;;;;;;;;;;
772;47 Detailhandel (niet in auto's);2008 3e kwartaal;102.8;2.4;;;13.0;19.7;7.3;;;;;;122.0;25.8;;;;;;;;;;
773;47 Detailhandel (niet in auto's);2008 4e kwartaal;112.0;1.4;;;42.5;9.3;8.3;;;;;;128.0;19.6;;;;;;;;;;
774;47 Detailhandel (niet in auto's);2008;105.0;2.2;;;;;;;;;;;466.0;15.6;;;;;;;;;;
775;47 Detailhandel (niet in auto's);2009 1e kwartaal;93.6;-3.8;;;-12.7;-4.8;-15.6;;;;;;179.0;58.4;;;;;;;;;;
776;47 Detailhandel (niet in auto's);2009 2e kwartaal;103.3;-4.3;;;5.7;-7.7;-0.9;;;;;;172.0;67.0;;;;;;;;;;
777;47 Detailhandel (niet in auto's);2009 3e kwartaal;97.8;-4.9;;;-13.6;-16.3;-6.2;;;;;;182.0;49.2;;;;;;;;;;
778;47 Detailhandel (niet in auto's);2009 4e kwartaal;106.8;-4.6;;;5.0;-3.3;3.8;;;;;;157.0;22.7;;;;;;;;;;
779;47 Detailhandel (niet in auto's);2009;100.4;-4.4;;;;;;;;;;;690.0;48.1;829.3;100372.0;99702.0;670.0;95321.0;67000.0;12957.0;13154.0;2211.0;5052.0
780;47 Detailhandel (niet in auto's);2010 1e kwartaal;91.5;-2.2;;;-19.3;-6.6;-16.9;;;;;;159.0;-11.2;;;;;;;;;;
781;47 Detailhandel (niet in auto's);2010 2e kwartaal;102.2;-1.1;;;27.5;-21.6;6.9;;;;;;136.0;-20.9;;;;;;;;;;
782;47 Detailhandel (niet in auto's);2010 3e kwartaal;98.8;1.1;;;-9.2;-19.0;-2.1;;;;;;132.0;-27.5;;;;;;;;;;
783;47 Detailhandel (niet in auto's);2010 4e kwartaal;107.1;0.3;;;44.1;-16.8;28.5;;;;;;126.0;-19.7;;;;;;;;;;
784;47 Detailhandel (niet in auto's);2010;99.9;-0.5;;;;;;;;;;;553.0;-19.9;852.6;102575.0;101897.0;678.0;96915.0;68290.0;12977.0;13336.0;2312.0;5660.0
785;47 Detailhandel (niet in auto's);2011 1e kwartaal;92.0;0.5;;;-22.6;-19.3;-20.9;;;;;;131.0;-17.6;;;;;;;;;;
786;47 Detailhandel (niet in auto's);2011 2e kwartaal;102.8;0.5;;;39.0;20.8;-1.7;;;;;;126.0;-7.4;;;;;;;;;;
787;47 Detailhandel (niet in auto's);2011 3e kwartaal;98.3;-0.5;;;-16.4;26.4;18.3;;;;;;151.0;14.4;;;;;;;;;;
788;47 Detailhandel (niet in auto's);2011 4e kwartaal;106.5;-0.6;;;26.1;6.0;-10.0;12.6;6.8;7.2;;;165.0;31.0;;;;;;;;;;
789;47 Detailhandel (niet in auto's);2011;99.9;0.0;;;;;;;;;;;573.0;3.6;864.9;104925.0;104328.0;597.0;99208.0;70051.0;13411.0;13483.0;2264.0;5717.0
790;47 Detailhandel (niet in auto's);2012 1e kwartaal;93.1;1.3;;;-21.4;1.1;-18.0;16.8;7.8;10.0;;;192.0;46.6;;;;;;;;;;
791;47 Detailhandel (niet in auto's);2012 2e kwartaal;100.6;-2.1;;;33.1;2.0;3.7;15.5;11.0;9.5;;;194.0;54.0;;;;;;;;;;
792;47 Detailhandel (niet in auto's);2012 3e kwartaal;96.8;-1.5;;;-17.2;3.2;-1.4;16.8;6.6;4.2;;;167.0;10.6;;;;;;;;;;
793;47 Detailhandel (niet in auto's);2012 4e kwartaal;103.3;-3.0;;;22.6;34.1;-5.5;18.5;8.7;6.8;;;161.0;-2.4;;;;;;;;;;
794;47 Detailhandel (niet in auto's);2012;98.4;-1.4;;;;;;;;;;;714.0;24.6;882.7;106187.0;105506.0;681.0;100945.0;71423.0;13750.0;13509.0;2264.0;5242.0
795;47 Detailhandel (niet in auto's);2013 1e kwartaal;89.6;-3.8;;;-17.9;1.4;-8.9;20.2;8.4;17.5;;;216.0;12.5;;;;;;;;;;
796;47 Detailhandel (niet in auto's);2013 2e kwartaal;98.7;-1.9;;;28.8;1.7;-2.5;18.0;8.1;17.6;;;204.0;5.2;;;;;;;;;;
797;47 Detailhandel (niet in auto's);2013 3e kwartaal;95.0;-1.8;;;-20.2;-10.4;-15.0;20.6;7.3;12.0;;;238.0;42.5;;;;;;;;;;
798;47 Detailhandel (niet in auto's);2013 4e kwartaal;102.5;-0.7;;;17.2;-9.0;-8.7;21.1;10.2;8.9;;;246.0;52.8;;;;;;;;;;
799;47 Detailhandel (niet in auto's);2013;96.4;-2.0;;;;;;;;;;;904.0;26.6;887.1;103398.0;102844.0;554.0;98671.0;69419.0;13622.0;13395.0;2235.0;4728.0
800;47 Detailhandel (niet in auto's);2014 1e kwartaal;90.3;0.8;;;-19.1;-0.9;-9.0;25.3;7.5;9.1;;;175.0;-19.0;;;;;;;;;;
801;47 Detailhandel (niet in auto's);2014 2e kwartaal;100.0;1.4;;;30.3;4.4;-2.0;20.1;7.2;7.8;;;177.0;-13.2;;;;;;;;;;
802;47 Detailhandel (niet in auto's);2014 3e kwartaal;95.6;0.6;;;-9.0;-12.0;-0.6;18.9;8.2;-4.8;;;166.0;-30.3;;;;;;;;;;
803;47 Detailhandel (niet in auto's);2014 4e kwartaal;105.0;2.4;;;44.9;0.2;4.2;18.5;9.1;3.3;;;127.0;-48.4;;;;;;;;;;
804;47 Detailhandel (niet in auto's);2014;97.7;1.3;;;;;;;;;;;645.0;-28.7;900.1;104629.0;104044.0;585.0;99793.0;70126.0;13894.0;13555.0;2218.0;4836.0
805;47 Detailhandel (niet in auto's);2015 1e kwartaal;91.7;1.6;;;-28.1;-7.0;-7.6;19.8;7.5;1.9;;;169.0;-3.4;;;;;;;;;;
806;47 Detailhandel (niet in auto's);2015 2e kwartaal;102.3;2.3;;;39.4;2.8;4.7;16.0;9.1;8.6;;;133.0;-24.9;;;;;;;;;;
807;47 Detailhandel (niet in auto's);2015 3e kwartaal;98.6;3.1;;;-12.9;-2.3;2.5;14.9;8.1;-1.4;;;127.0;-23.5;;;;;;;;;;
808;47 Detailhandel (niet in auto's);2015 4e kwartaal;107.4;2.3;;;38.8;8.6;5.8;13.2;8.3;2.3;;;109.0;-14.2;;;;;;;;;;
809;47 Detailhandel (niet in auto's);2015;100.0;2.3;;;;;;;;;;;538.0;-16.6;907.5;108072.0;107109.0;964.0;102910.0;72324.0;14419.0;13956.0;2211.0;5162.0
810;47 Detailhandel (niet in auto's);2016 1e kwartaal;94.3;2.9;;;-10.3;3.3;-0.5;13.1;11.6;20.3;;;176.0;4.1;;;;;;;;;;
811;47 Detailhandel (niet in auto's);2016 2e kwartaal;103.9;1.6;;;30.5;6.2;6.2;12.5;9.6;8.5;;;130.0;-2.3;;;;;;;;;;
812;47 Detailhandel (niet in auto's);2016 3e kwartaal;100.6;2.0;;;4.6;-3.3;1.3;9.6;7.5;5.9;;;95.0;-25.2;;;;;;;;;;
813;47 Detailhandel (niet in auto's);2016 4e kwartaal;111.9;4.2;;;34.9;3.9;5.9;10.5;6.4;5.1;;;114.0;4.6;;;;;;;;;;
814;47 Detailhandel (niet in auto's);2016;102.7;2.7;;;;;;;;;;;515.0;-4.3;907.4;110702.0;109732.0;970.0;104467.0;73686.0;14666.0;13855.0;2261.0;6235.0
815;47 Detailhandel (niet in auto's);2017 1e kwartaal;97.2;3.1;;;-9.4;0.5;3.7;9.1;5.0;11.7;;;109.0;-38.1;;;;;;;;;;
816;47 Detailhandel (niet in auto's);2017 2e kwartaal;108.6;4.5;;;34.4;3.8;12.6;5.2;4.1;3.6;;;75.0;-42.3;;;;;;;;;;
817;47 Detailhandel (niet in auto's);2017 3e kwartaal;105.7;5.1;;;4.6;-2.6;9.2;5.7;4.8;8.0;;;97.0;2.1;;;;;;;;;;
818;47 Detailhandel (niet in auto's);2017 4e kwartaal;114.8;2.6;;;38.1;0.1;10.3;9.0;5.5;5.0;;;66.0;-42.1;;;;;;;;;;
819;47 Detailhandel (niet in auto's);2017;106.6;3.8;;;;;;;;;;;347.0;-32.6;939.6;116175.0;115223.0;952.0;109800.0;77106.0;15538.0;14666.0;2490.0;6375.0
820;47 Detailhandel (niet in auto's);2018 1e kwartaal;101.1;4.0;;;4.1;3.0;8.7;5.5;5.1;13.7;;;100.0;-8.3;;;;;;;;;;
821;47 Detailhandel (niet in auto's);2018 2e kwartaal;112.8;3.8;;;35.9;4.6;16.2;5.8;4.1;0.3;;;92.0;22.7;;;;;;;;;;
822;47 Detailhandel (niet in auto's);2018 3e kwartaal;108.0;2.2;;;-1.7;-2.9;11.5;8.0;3.9;5.6;;;75.0;-22.7;;;;;;;;;;
823;47 Detailhandel (niet in auto's);2018 4e kwartaal;119.0;3.6;;;41.1;7.0;20.1;5.5;4.4;7.4;;;94.0;42.4;;;;;;;;;;
824;47 Detailhandel (niet in auto's);2018;110.2;3.4;;;;;;;;;;;361.0;4.0;979.8;121547.0;119109.0;2438.0;114072.0;79453.0;16392.0;15286.0;2942.0;7475.0
825;47 Detailhandel (niet in auto's);2019 1e kwartaal;103.6;2.5;;;3.9;29.6;4.7;5.6;4.7;-0.1;;;83.0;-17.0;;;;;;;;;;
826;47 Detailhandel (niet in auto's);2019 2e kwartaal;116.0;2.9;;;37.9;4.5;17.8;5.9;6.0;2.9;;;98.0;6.5;;;;;;;;;;
827;47 Detailhandel (niet in auto's);2019 3e kwartaal;112.1;3.8;;;-3.1;0.1;10.1;5.7;5.4;6.2;;;99.0;32.0;;;;;;;;;;
828;47 Detailhandel (niet in auto's);2019 4e kwartaal;123.6;3.9;;;28.3;4.9;10.3;6.5;4.7;2.6;;;89.0;-5.3;;;;;;;;;;
829;47 Detailhandel (niet in auto's);2019;113.8;3.3;;;;;;;;;;;369.0;2.2;999.4;126534.0;124026.0;2507.0;118712.0;82066.0;17252.0;15730.0;3664.0;7821.0
830;47 Detailhandel (niet in auto's);2020 1e kwartaal;108.1;4.3;;;-11.8;6.9;5.2;7.6;4.2;10.0;;;97.0;16.9;;;;;;;;;;
831;47 Detailhandel (niet in auto's);2020 2e kwartaal;122.9;6.0;;;-23.7;-2.3;-10.1;12.7;5.1;-1.6;;;96.0;-2.0;;;;;;;;;;
832;47 Detailhandel (niet in auto's);2020 3e kwartaal;122.4;9.2;;;-3.2;-2.5;-3.2;11.4;4.9;8.1;;;67.0;-32.3;;;;;;;;;;
833;47 Detailhandel (niet in auto's);2020 4e kwartaal;129.2;4.6;;;18.5;0.3;-0.8;10.8;4.6;8.2;;;49.0;-44.9;;;;;;;;;;
834;47 Detailhandel (niet in auto's);2020;120.7;6.0;;;;;;;;;;;309.0;-16.3;1042.4;134903.0;132207.0;2696.0;125751.0;87038.0;18142.0;16834.0;3738.0;9152.0
835;47 Detailhandel (niet in auto's);2021 1e kwartaal;106.5;-1.5;;;-35.9;0.9;1.5;9.2;5.1;8.6;;;46.0;-52.6;;;;;;;;;;
