ID;SectorsBranchesSIC2008;Periods;TotalOrders_1;DomesticOrders_2;ForeignOrders_3;TotalOrders_4;DomesticOrders_5;ForeignOrders_6
1787;26-27 Elektrical and electron. Industry;2011 March;111.5;112.6;111.1;-4.7;5.7;-8.5
1788;26-27 Elektrical and electron. Industry;2011 1st quarter;99.6;103.7;97.9;1.4;0.5;1.8
1789;26-27 Elektrical and electron. Industry;2011 April;95.5;97.1;94.9;1.1;-8.8;6.0
1790;26-27 Elektrical and electron. Industry;2011 May;104.1;104.8;103.9;11.6;12.4;11.2
1791;26-27 Elektrical and electron. Industry;2011 June;116.0;114.7;116.6;10.3;12.5;9.4
1792;26-27 Elektrical and electron. Industry;2011 2nd quarter;105.2;105.5;105.1;7.7;4.9;8.9
1793;26-27 Elektrical and electron. Industry;2011 July;90.0;88.9;90.5;-4.2;-9.0;-2.0
1794;26-27 Elektrical and electron. Industry;2011 August;87.7;83.5;89.5;-8.6;-8.5;-8.4
1795;26-27 Elektrical and electron. Industry;2011 September;110.3;106.9;111.8;-2.0;1.3;-3.1
1796;26-27 Elektrical and electron. Industry;2011 3rd quarter;96.0;93.1;97.3;-4.7;-5.2;-4.5
1797;26-27 Elektrical and electron. Industry;2011 October;105.9;120.9;99.7;6.0;24.5;-1.3
1798;26-27 Elektrical and electron. Industry;2011 November;112.3;110.4;113.1;3.7;8.6;1.8
1799;26-27 Elektrical and electron. Industry;2011 December;145.3;111.7;159.2;42.7;17.0;52.3
1800;26-27 Elektrical and electron. Industry;2011 4th quarter;121.2;114.3;124.0;17.3;16.5;17.5
1801;26-27 Elektrical and electron. Industry;2011;105.5;104.2;106.1;5.5;4.1;6.1
1802;26-27 Elektrical and electron. Industry;2012 January;99.6;105.1;97.3;16.2;14.5;16.9
1803;26-27 Elektrical and electron. Industry;2012 February;94.8;93.6;95.3;-6.6;-12.2;-4.0
1804;26-27 Elektrical and electron. Industry;2012 March;108.9;122.3;103.3;-2.3;8.6;-7.0
1805;26-27 Elektrical and electron. Industry;2012 1st quarter;101.1;107.0;98.6;1.5;3.2;0.8
1806;26-27 Elektrical and electron. Industry;2012 April;92.3;95.0;91.2;-3.4;-2.2;-3.9
1807;26-27 Elektrical and electron. Industry;2012 May;105.1;113.7;101.6;1.0;8.5;-2.2
1808;26-27 Elektrical and electron. Industry;2012 June;123.0;122.7;123.1;6.0;7.0;5.6
1809;26-27 Elektrical and electron. Industry;2012 2nd quarter;106.8;110.5;105.3;1.5;4.7;0.2
1810;26-27 Elektrical and electron. Industry;2012 July;100.1;91.7;103.6;11.2;3.1;14.5
1811;26-27 Elektrical and electron. Industry;2012 August;102.5;91.0;107.2;16.9;9.0;19.8
1812;26-27 Elektrical and electron. Industry;2012 September;106.2;92.7;111.7;-3.7;-13.3;-0.1
1813;26-27 Elektrical and electron. Industry;2012 3rd quarter;102.9;91.8;107.5;7.2;-1.4;10.5
1814;26-27 Elektrical and electron. Industry;2012 October;108.9;99.9;112.7;2.8;-17.4;13.0
1815;26-27 Elektrical and electron. Industry;2012 November;114.4;104.4;118.5;1.9;-5.4;4.8
1816;26-27 Elektrical and electron. Industry;2012 December;99.2;96.3;100.4;-31.7;-13.8;-36.9
1817;26-27 Elektrical and electron. Industry;2012 4th quarter;107.5;100.2;110.5;-11.3;-12.4;-10.9
1818;26-27 Elektrical and electron. Industry;2012;104.6;102.4;105.5;-0.9;-1.7;-0.5
1819;26-27 Elektrical and electron. Industry;2013 January;80.7;82.1;80.1;-19.0;-21.9;-17.7
1820;26-27 Elektrical and electron. Industry;2013 February;108.1;99.4;111.8;14.0;6.2;17.3
1821;26-27 Elektrical and electron. Industry;2013 March;105.5;96.5;109.2;-3.1;-21.1;5.7
1822;26-27 Elektrical and electron. Industry;2013 1st quarter;98.1;92.7;100.4;-3.0;-13.4;1.8
1823;26-27 Elektrical and electron. Industry;2013 April;98.3;98.0;98.4;6.5;3.2;7.9
1824;26-27 Elektrical and electron. Industry;2013 May;102.3;100.7;102.9;-2.7;-11.4;1.3
1825;26-27 Elektrical and electron. Industry;2013 June;117.6;105.2;122.8;-4.4;-14.3;-0.2
1826;26-27 Elektrical and electron. Industry;2013 2nd quarter;106.1;101.3;108.0;-0.7;-8.3;2.6
1827;26-27 Elektrical and electron. Industry;2013 July;100.7;102.4;100.0;0.6;11.7;-3.5
1828;26-27 Elektrical and electron. Industry;2013 August;102.6;104.7;101.7;0.1;15.1;-5.1
1829;26-27 Elektrical and electron. Industry;2013 September;113.9;105.6;117.3;7.3;13.9;5.0
1830;26-27 Elektrical and electron. Industry;2013 3rd quarter;105.7;104.2;106.3;2.7;13.5;-1.1
1831;26-27 Elektrical and electron. Industry;2013 October;107.3;106.2;107.8;-1.5;6.3;-4.3
1832;26-27 Elektrical and electron. Industry;2013 November;105.4;93.2;110.3;-7.9;-10.7;-6.9
1833;26-27 Elektrical and electron. Industry;2013 December;132.1;103.9;143.9;33.2;7.9;43.3
1834;26-27 Elektrical and electron. Industry;2013 4th quarter;114.9;101.1;120.7;6.9;0.9;9.2
1835;26-27 Elektrical and electron. Industry;2013;106.2;99.8;108.9;1.6;-2.5;3.2
1836;26 Manufacture of electronic products;2005 January;106.9;119.4;103.1;;;
1837;26 Manufacture of electronic products;2005 February;102.7;108.2;101.2;;;
1838;26 Manufacture of electronic products;2005 March;116.5;125.4;113.8;;;
1839;26 Manufacture of electronic products;2005 1st quarter;108.7;117.7;106.0;;;
1840;26 Manufacture of electronic products;2005 April;108.2;102.3;109.8;;;
1841;26 Manufacture of electronic products;2005 May;113.6;139.7;105.9;;;
1842;26 Manufacture of electronic products;2005 June;118.0;98.9;123.8;;;
1843;26 Manufacture of electronic products;2005 2nd quarter;113.3;113.6;113.2;;;
1844;26 Manufacture of electronic products;2005 July;104.8;114.5;102.1;;;
1845;26 Manufacture of electronic products;2005 August;115.3;102.5;119.1;;;
1846;26 Manufacture of electronic products;2005 September;134.8;105.7;143.4;;;
1847;26 Manufacture of electronic products;2005 3rd quarter;118.3;107.6;121.5;;;
1848;26 Manufacture of electronic products;2005 October;121.8;104.5;126.9;;;
1849;26 Manufacture of electronic products;2005 November;147.8;137.1;150.9;;;
1850;26 Manufacture of electronic products;2005 December;136.1;125.7;139.1;;;
1851;26 Manufacture of electronic products;2005 4th quarter;135.2;122.4;139.0;;;
1852;26 Manufacture of electronic products;2005;118.9;115.3;119.9;;;
1853;26 Manufacture of electronic products;2006 January;115.0;120.0;113.4;7.6;0.5;10.0
1854;26 Manufacture of electronic products;2006 February;114.2;118.6;112.8;11.2;9.6;11.5
1855;26 Manufacture of electronic products;2006 March;137.9;116.6;144.3;18.4;-7.0;26.8
1856;26 Manufacture of electronic products;2006 1st quarter;122.4;118.4;123.5;12.6;0.6;16.5
1857;26 Manufacture of electronic products;2006 April;124.1;113.1;127.4;14.7;10.6;16.0
1858;26 Manufacture of electronic products;2006 May;120.2;130.1;117.3;5.8;-6.9;10.8
1859;26 Manufacture of electronic products;2006 June;174.4;130.4;187.3;47.8;31.9;51.3
1860;26 Manufacture of electronic products;2006 2nd quarter;139.6;124.5;144.0;23.2;9.6;27.2
1861;26 Manufacture of electronic products;2006 July;105.7;100.9;107.2;0.9;-11.9;5.0
1862;26 Manufacture of electronic products;2006 August;119.0;137.6;113.4;3.2;34.2;-4.8
1863;26 Manufacture of electronic products;2006 September;148.9;139.2;151.8;10.5;31.7;5.9
1864;26 Manufacture of electronic products;2006 3rd quarter;124.5;125.9;124.1;5.3;17.0;2.1
1865;26 Manufacture of electronic products;2006 October;141.7;131.7;144.7;16.3;26.0;14.0
1866;26 Manufacture of electronic products;2006 November;146.5;139.5;148.6;-0.9;1.8;-1.5
1867;26 Manufacture of electronic products;2006 December;155.7;142.2;159.7;14.4;13.1;14.8
1868;26 Manufacture of electronic products;2006 4th quarter;148.0;137.8;151.0;9.4;12.6;8.7
1869;26 Manufacture of electronic products;2006;133.6;126.7;135.7;12.4;9.8;13.1
1870;26 Manufacture of electronic products;2007 January;94.6;109.3;90.3;-17.7;-8.9;-20.4
1871;26 Manufacture of electronic products;2007 February;90.1;104.5;85.9;-21.1;-11.9;-23.8
1872;26 Manufacture of electronic products;2007 March;105.6;120.4;101.2;-23.4;3.3;-29.9
1873;26 Manufacture of electronic products;2007 1st quarter;96.8;111.4;92.5;-20.9;-5.9;-25.1
1874;26 Manufacture of electronic products;2007 April;76.8;85.3;74.4;-38.1;-24.6;-41.6
1875;26 Manufacture of electronic products;2007 May;89.5;95.5;87.8;-25.5;-26.6;-25.1
1876;26 Manufacture of electronic products;2007 June;130.3;101.8;138.7;-25.3;-21.9;-25.9
1877;26 Manufacture of electronic products;2007 2nd quarter;98.9;94.2;100.3;-29.2;-24.4;-30.3
1878;26 Manufacture of electronic products;2007 July;88.6;92.4;87.4;-16.2;-8.4;-18.5
1879;26 Manufacture of electronic products;2007 August;85.6;93.6;83.2;-28.1;-32.0;-26.6
1880;26 Manufacture of electronic products;2007 September;103.2;87.3;107.8;-30.7;-37.3;-29.0
1881;26 Manufacture of electronic products;2007 3rd quarter;92.5;91.1;92.8;-25.7;-27.6;-25.2
1882;26 Manufacture of electronic products;2007 October;106.6;110.6;105.4;-24.8;-16.0;-27.2
1883;26 Manufacture of electronic products;2007 November;99.3;92.0;101.3;-32.2;-34.1;-31.8
1884;26 Manufacture of electronic products;2007 December;180.1;291.1;147.4;15.7;104.7;-7.7
1885;26 Manufacture of electronic products;2007 4th quarter;128.7;164.6;118.0;-13.0;19.4;-21.8
1886;26 Manufacture of electronic products;2007;104.2;115.3;100.9;-22.0;-9.0;-25.6
1887;26 Manufacture of electronic products;2008 January;84.8;103.3;79.4;-10.4;-5.5;-12.1
1888;26 Manufacture of electronic products;2008 February;94.3;106.8;90.7;4.7;2.2;5.6
1889;26 Manufacture of electronic products;2008 March;107.7;110.0;107.0;2.0;-8.6;5.7
1890;26 Manufacture of electronic products;2008 1st quarter;95.6;106.7;92.4;-1.2;-4.2;-0.1
1891;26 Manufacture of electronic products;2008 April;91.4;98.8;89.3;19.0;15.8;20.0
1892;26 Manufacture of electronic products;2008 May;88.8;97.7;86.1;-0.8;2.3;-1.9
1893;26 Manufacture of electronic products;2008 June;114.4;110.0;115.6;-12.2;8.1;-16.7
1894;26 Manufacture of electronic products;2008 2nd quarter;98.2;102.2;97.0;-0.7;8.5;-3.3
1895;26 Manufacture of electronic products;2008 July;103.2;91.7;106.5;16.5;-0.8;21.9
1896;26 Manufacture of electronic products;2008 August;102.0;97.6;103.4;19.2;4.3;24.3
1897;26 Manufacture of electronic products;2008 September;104.6;103.1;105.1;1.4;18.1;-2.5
1898;26 Manufacture of electronic products;2008 3rd quarter;103.3;97.5;105.0;11.7;7.0;13.1
1899;26 Manufacture of electronic products;2008 October;107.7;102.1;109.4;1.0;-7.7;3.8
1900;26 Manufacture of electronic products;2008 November;99.0;83.7;103.5;-0.3;-9.0;2.2
1901;26 Manufacture of electronic products;2008 December;137.4;108.3;146.1;-23.7;-62.8;-0.9
1902;26 Manufacture of electronic products;2008 4th quarter;114.7;98.0;119.7;-10.9;-40.4;1.4
1903;26 Manufacture of electronic products;2008;102.9;101.1;103.5;-1.2;-12.3;2.6
1904;26 Manufacture of electronic products;2009 January;90.0;82.3;92.2;6.1;-20.3;16.1
1905;26 Manufacture of electronic products;2009 February;73.1;85.3;69.6;-22.5;-20.1;-23.3
1906;26 Manufacture of electronic products;2009 March;112.2;91.2;118.4;4.2;-17.1;10.7
1907;26 Manufacture of electronic products;2009 1st quarter;91.8;86.3;93.4;-4.0;-19.2;1.1
1908;26 Manufacture of electronic products;2009 April;69.8;69.8;69.8;-23.6;-29.4;-21.8
1909;26 Manufacture of electronic products;2009 May;85.2;80.5;86.7;-4.1;-17.6;0.7
1910;26 Manufacture of electronic products;2009 June;102.3;102.3;102.4;-10.6;-7.0;-11.4
1911;26 Manufacture of electronic products;2009 2nd quarter;85.8;84.2;86.3;-12.7;-17.6;-11.0
1912;26 Manufacture of electronic products;2009 July;69.8;79.2;67.0;-32.4;-13.6;-37.1
1913;26 Manufacture of electronic products;2009 August;62.8;69.3;60.9;-38.4;-29.0;-41.1
1914;26 Manufacture of electronic products;2009 September;84.3;88.6;83.0;-19.4;-14.1;-21.0
1915;26 Manufacture of electronic products;2009 3rd quarter;72.3;79.0;70.3;-30.0;-18.9;-33.0
1916;26 Manufacture of electronic products;2009 October;83.2;95.6;79.5;-22.7;-6.4;-27.3
1917;26 Manufacture of electronic products;2009 November;103.5;98.8;104.9;4.5;18.0;1.4
1918;26 Manufacture of electronic products;2009 December;121.3;123.6;120.5;-11.7;14.1;-17.5
1919;26 Manufacture of electronic products;2009 4th quarter;102.7;106.0;101.6;-10.5;8.1;-15.1
1920;26 Manufacture of electronic products;2009;88.1;88.9;87.9;-14.4;-12.1;-15.1
1921;26 Manufacture of electronic products;2010 January;76.4;99.9;69.4;-15.1;21.4;-24.7
1922;26 Manufacture of electronic products;2010 February;85.7;91.0;84.1;17.2;6.7;20.8
1923;26 Manufacture of electronic products;2010 March;125.8;107.3;131.2;12.1;17.7;10.8
1924;26 Manufacture of electronic products;2010 1st quarter;96.0;99.4;94.9;4.6;15.2;1.6
1925;26 Manufacture of electronic products;2010 April;90.6;109.2;85.1;29.8;56.4;21.9
1926;26 Manufacture of electronic products;2010 May;88.1;85.8;88.8;3.4;6.6;2.4
1927;26 Manufacture of electronic products;2010 June;107.4;103.1;108.7;5.0;0.8;6.2
1928;26 Manufacture of electronic products;2010 2nd quarter;95.4;99.4;94.2;11.2;18.0;9.2
1929;26 Manufacture of electronic products;2010 July;94.9;93.3;95.3;36.0;17.8;42.2
1930;26 Manufacture of electronic products;2010 August;105.0;98.7;106.9;67.2;42.4;75.5
1931;26 Manufacture of electronic products;2010 September;112.6;103.6;115.2;33.6;16.9;38.8
1932;26 Manufacture of electronic products;2010 3rd quarter;104.2;98.5;105.8;44.1;24.7;50.5
1933;26 Manufacture of electronic products;2010 October;102.6;98.6;103.8;23.3;3.1;30.6
1934;26 Manufacture of electronic products;2010 November;110.1;108.8;110.5;6.4;10.1;5.3
1935;26 Manufacture of electronic products;2010 December;100.8;100.7;100.9;-16.9;-18.5;-16.3
1936;26 Manufacture of electronic products;2010 4th quarter;104.5;102.7;105.1;1.8;-3.1;3.4
1937;26 Manufacture of electronic products;2010;100.0;100.0;100.0;13.5;12.5;13.7
1938;26 Manufacture of electronic products;2011 January;88.1;95.6;85.8;15.3;-4.3;23.6
1939;26 Manufacture of electronic products;2011 February;99.2;107.9;96.6;15.8;18.6;14.9
1940;26 Manufacture of electronic products;2011 March;110.6;117.0;108.7;-12.1;9.0;-17.1
1941;26 Manufacture of electronic products;2011 1st quarter;99.3;106.8;97.0;3.5;7.5;2.2
1942;26 Manufacture of electronic products;2011 April;93.2;94.8;92.7;2.9;-13.2;8.9
1943;26 Manufacture of electronic products;2011 May;103.1;101.0;103.8;17.0;17.7;16.9
1944;26 Manufacture of electronic products;2011 June;121.0;117.8;122.0;12.7;14.3;12.2
1945;26 Manufacture of electronic products;2011 2nd quarter;105.8;104.5;106.2;10.9;5.2;12.7
1946;26 Manufacture of electronic products;2011 July;93.3;95.7;92.6;-1.7;2.6;-2.8
1947;26 Manufacture of electronic products;2011 August;92.4;83.8;95.0;-12.0;-15.1;-11.1
1948;26 Manufacture of electronic products;2011 September;115.9;84.1;125.3;2.9;-18.8;8.8
1949;26 Manufacture of electronic products;2011 3rd quarter;100.5;87.9;104.3;-3.5;-10.8;-1.4
1950;26 Manufacture of electronic products;2011 October;102.5;102.6;102.4;-0.1;4.1;-1.3
1951;26 Manufacture of electronic products;2011 November;114.9;101.0;119.0;4.4;-7.2;7.7
1952;26 Manufacture of electronic products;2011 December;181.5;123.8;198.5;80.1;22.9;96.7
1953;26 Manufacture of electronic products;2011 4th quarter;133.0;109.1;140.0;27.2;6.3;33.2
1954;26 Manufacture of electronic products;2011;109.6;102.1;111.9;9.6;2.1;11.9
1955;26 Manufacture of electronic products;2012 January;100.7;95.0;102.4;14.3;-0.6;19.3
1956;26 Manufacture of electronic products;2012 February;96.3;92.4;97.5;-2.9;-14.4;0.9
1957;26 Manufacture of electronic products;2012 March;112.7;116.3;111.6;1.9;-0.6;2.7
1958;26 Manufacture of electronic products;2012 1st quarter;103.2;101.2;103.8;4.0;-5.2;7.0
1959;26 Manufacture of electronic products;2012 April;93.4;84.2;96.2;0.2;-11.2;3.8
1960;26 Manufacture of electronic products;2012 May;98.4;91.0;100.6;-4.6;-9.9;-3.1
1961;26 Manufacture of electronic products;2012 June;131.9;108.6;138.8;9.0;-7.8;13.8
1962;26 Manufacture of electronic products;2012 2nd quarter;107.9;94.6;111.9;2.0;-9.5;5.4
1963;26 Manufacture of electronic products;2012 July;105.6;91.1;109.9;13.2;-4.8;18.7
1964;26 Manufacture of electronic products;2012 August;102.0;81.0;108.2;10.4;-3.3;13.9
1965;26 Manufacture of electronic products;2012 September;112.7;95.2;117.9;-2.8;13.2;-5.9
1966;26 Manufacture of electronic products;2012 3rd quarter;106.8;89.1;112.0;6.2;1.4;7.4
1967;26 Manufacture of electronic products;2012 October;112.3;83.8;120.7;9.6;-18.3;17.9
1968;26 Manufacture of electronic products;2012 November;122.8;108.3;127.0;6.9;7.2;6.7
1969;26 Manufacture of electronic products;2012 December;111.6;120.8;108.9;-38.5;-2.4;-45.1
1970;26 Manufacture of electronic products;2012 4th quarter;115.6;104.3;118.9;-13.1;-4.4;-15.1
1971;26 Manufacture of electronic products;2012;108.4;97.3;111.6;-1.2;-4.7;-0.2
1972;26 Manufacture of electronic products;2013 January;84.5;75.3;87.2;-16.1;-20.7;-14.8
1973;26 Manufacture of electronic products;2013 February;114.9;90.7;122.1;19.3;-1.8;25.2
1974;26 Manufacture of electronic products;2013 March;108.6;93.4;113.1;-3.6;-19.7;1.3
1975;26 Manufacture of electronic products;2013 1st quarter;102.7;86.5;107.5;-0.5;-14.6;3.5
1976;26 Manufacture of electronic products;2013 April;100.9;96.4;102.2;8.0;14.5;6.2
1977;26 Manufacture of electronic products;2013 May;102.7;99.1;103.7;4.4;8.9;3.1
1978;26 Manufacture of electronic products;2013 June;135.2;109.4;142.8;2.5;0.7;2.9
1979;26 Manufacture of electronic products;2013 2nd quarter;112.9;101.6;116.2;4.7;7.4;3.9
1980;26 Manufacture of electronic products;2013 July;98.0;97.3;98.1;-7.2;6.8;-10.7
1981;26 Manufacture of electronic products;2013 August;101.1;105.6;99.8;-0.9;30.4;-7.8
1982;26 Manufacture of electronic products;2013 September;120.2;108.7;123.6;6.7;14.2;4.8
1983;26 Manufacture of electronic products;2013 3rd quarter;106.4;103.9;107.2;-0.3;16.6;-4.3
1984;26 Manufacture of electronic products;2013 October;108.7;112.2;107.7;-3.2;33.9;-10.8
1985;26 Manufacture of electronic products;2013 November;118.8;100.0;124.3;-3.3;-7.7;-2.1
1986;26 Manufacture of electronic products;2013 December;163.4;116.7;177.4;46.4;-3.4;62.9
1987;26 Manufacture of electronic products;2013 4th quarter;130.3;109.6;136.5;12.7;5.1;14.8
1988;26 Manufacture of electronic products;2013;113.1;100.4;116.8;4.4;3.2;4.7
1989;27 Manufacture of electric equipment;2005 January;67.7;92.5;52.1;;;
1990;27 Manufacture of electric equipment;2005 February;78.9;97.7;67.1;;;
1991;27 Manufacture of electric equipment;2005 March;79.4;108.7;60.9;;;
1992;27 Manufacture of electric equipment;2005 1st quarter;75.3;99.6;60.0;;;
1993;27 Manufacture of electric equipment;2005 April;77.1;101.9;61.4;;;
1994;27 Manufacture of electric equipment;2005 May;79.2;112.3;58.3;;;
1995;27 Manufacture of electric equipment;2005 June;86.4;116.7;67.4;;;
1996;27 Manufacture of electric equipment;2005 2nd quarter;80.9;110.3;62.4;;;
1997;27 Manufacture of electric equipment;2005 July;77.1;98.1;63.9;;;
1998;27 Manufacture of electric equipment;2005 August;60.3;76.7;49.9;;;
1999;27 Manufacture of electric equipment;2005 September;80.1;101.8;66.3;;;
2000;27 Manufacture of electric equipment;2005 3rd quarter;72.5;92.2;60.0;;;
2001;27 Manufacture of electric equipment;2005 October;68.9;96.0;51.9;;;
2002;27 Manufacture of electric equipment;2005 November;79.9;101.9;65.9;;;
2003;27 Manufacture of electric equipment;2005 December;71.4;97.1;55.2;;;
2004;27 Manufacture of electric equipment;2005 4th quarter;73.4;98.3;57.7;;;
2005;27 Manufacture of electric equipment;2005;75.5;100.1;60.0;;;
2006;27 Manufacture of electric equipment;2006 January;82.5;115.5;61.8;21.9;24.9;18.6
2007;27 Manufacture of electric equipment;2006 February;85.6;115.9;66.6;8.5;18.6;-0.7
2008;27 Manufacture of electric equipment;2006 March;93.1;123.6;73.9;17.3;13.7;21.3
2009;27 Manufacture of electric equipment;2006 1st quarter;87.1;118.3;67.4;15.6;18.8;12.3
2010;27 Manufacture of electric equipment;2006 April;88.5;111.8;73.8;14.8;9.7;20.2
2011;27 Manufacture of electric equipment;2006 May;97.7;126.8;79.3;23.4;12.9;36.0
2012;27 Manufacture of electric equipment;2006 June;102.0;125.0;87.5;18.1;7.1;29.8
2013;27 Manufacture of electric equipment;2006 2nd quarter;96.1;121.2;80.2;18.7;9.9;28.6
2014;27 Manufacture of electric equipment;2006 July;96.2;123.3;79.2;24.8;25.7;23.9
2015;27 Manufacture of electric equipment;2006 August;88.8;110.4;75.3;47.3;43.9;50.9
2016;27 Manufacture of electric equipment;2006 September;98.4;116.9;86.7;22.8;14.8;30.8
2017;27 Manufacture of electric equipment;2006 3rd quarter;94.5;116.9;80.4;30.3;26.8;33.9
2018;27 Manufacture of electric equipment;2006 October;108.1;133.8;91.9;56.9;39.4;77.1
2019;27 Manufacture of electric equipment;2006 November;106.1;130.0;91.0;32.8;27.6;38.1
2020;27 Manufacture of electric equipment;2006 December;96.3;122.6;79.8;34.9;26.3;44.6
2021;27 Manufacture of electric equipment;2006 4th quarter;103.5;128.8;87.6;41.0;31.0;51.8
2022;27 Manufacture of electric equipment;2006;95.3;121.3;78.9;26.1;21.2;31.4
