ID;WijzeVanBeeindiging;TypeSchuldenaar;RegioS;Perioden;BeeindigdeSchuldsaneringen_1;GemiddeldeLooptijdSchuldsanering_2
3546;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2005 2e kwartaal;155.0;32.0
3547;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2005 3e kwartaal;163.0;31.0
3548;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2005 4e kwartaal;131.0;31.0
3549;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2005;663.0;32.0
3550;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2006 1e kwartaal;160.0;32.0
3551;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2006 2e kwartaal;184.0;33.0
3552;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2006 3e kwartaal;228.0;34.0
3553;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2006 4e kwartaal;243.0;33.0
3554;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2006;815.0;33.0
3555;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2007 1e kwartaal;256.0;33.0
3556;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2007 2e kwartaal;278.0;34.0
3557;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2007 3e kwartaal;267.0;35.0
3558;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2007 4e kwartaal;314.0;35.0
3559;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2007;1115.0;34.0
3560;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2008 1e kwartaal;365.0;36.0
3561;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2008 2e kwartaal;358.0;35.0
3562;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2008 3e kwartaal;260.0;33.0
3563;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2008 4e kwartaal;358.0;34.0
3564;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2008;1341.0;34.0
3565;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2009 1e kwartaal;315.0;35.0
3566;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2009 2e kwartaal;299.0;35.0
3567;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2009 3e kwartaal;267.0;35.0
3568;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2009 4e kwartaal;288.0;36.0
3569;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2009;1169.0;35.0
3570;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2010 1e kwartaal;257.0;37.0
3571;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2010 2e kwartaal;269.0;35.0
3572;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2010 3e kwartaal;277.0;35.0
3573;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2010 4e kwartaal;296.0;35.0
3574;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2010;1099.0;35.0
3575;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2011 1e kwartaal;218.0;35.0
3576;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2011 2e kwartaal;220.0;32.0
3577;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2011 3e kwartaal;182.0;32.0
3578;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2011 4e kwartaal;222.0;33.0
3579;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2011;842.0;33.0
3580;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2012 1e kwartaal;183.0;34.0
3581;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2012 2e kwartaal;227.0;33.0
3582;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2012 3e kwartaal;210.0;33.0
3583;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2012 4e kwartaal;271.0;32.0
3584;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2012;891.0;33.0
3585;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2013 1e kwartaal;227.0;32.0
3586;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2013 2e kwartaal;281.0;32.0
3587;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2013 3e kwartaal;274.0;31.0
3588;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2013 4e kwartaal;318.0;32.0
3589;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2013;1100.0;32.0
3590;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2014 1e kwartaal;283.0;33.0
3591;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2014 2e kwartaal;339.0;34.0
3592;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2014 3e kwartaal;430.0;35.0
3593;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2014 4e kwartaal;398.0;34.0
3594;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2014;1450.0;34.0
3595;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2015 1e kwartaal;393.0;34.0
3596;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2015 2e kwartaal;479.0;33.0
3597;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2015 3e kwartaal;431.0;33.0
3598;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2015 4e kwartaal;444.0;33.0
3599;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2015;1747.0;33.0
3600;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2016 1e kwartaal;400.0;34.0
3601;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2016 2e kwartaal;399.0;34.0
3602;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2016 3e kwartaal;384.0;34.0
3603;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2016 4e kwartaal;416.0;34.0
3604;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2016;1599.0;34.0
3605;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2017 1e kwartaal;457.0;33.0
3606;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2017 2e kwartaal;475.0;35.0
3607;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2017 3e kwartaal;455.0;34.0
3608;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2017 4e kwartaal;445.0;35.0
3609;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Noord-Nederland (LD);2017;1832.0;34.0
3610;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);1999 1e kwartaal;4.0;2.0
3611;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);1999 2e kwartaal;9.0;3.0
3612;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);1999 3e kwartaal;21.0;2.0
3613;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);1999 4e kwartaal;26.0;3.0
3614;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);1999;60.0;3.0
3615;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2000 1e kwartaal;39.0;7.0
3616;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2000 2e kwartaal;54.0;8.0
3617;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2000 3e kwartaal;78.0;10.0
3618;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2000 4e kwartaal;101.0;11.0
3619;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2000;272.0;10.0
3620;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2001 1e kwartaal;133.0;13.0
3621;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2001 2e kwartaal;134.0;15.0
3622;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2001 3e kwartaal;150.0;16.0
3623;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2001 4e kwartaal;177.0;17.0
3624;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2001;594.0;16.0
3625;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2002 1e kwartaal;200.0;21.0
3626;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2002 2e kwartaal;323.0;26.0
3627;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2002 3e kwartaal;411.0;29.0
3628;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2002 4e kwartaal;521.0;30.0
3629;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2002;1455.0;27.0
3630;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2003 1e kwartaal;558.0;30.0
3631;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2003 2e kwartaal;533.0;30.0
3632;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2003 3e kwartaal;579.0;29.0
3633;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2003 4e kwartaal;609.0;31.0
3634;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2003;2279.0;30.0
3635;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2004 1e kwartaal;541.0;29.0
3636;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2004 2e kwartaal;548.0;29.0
3637;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2004 3e kwartaal;536.0;28.0
3638;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2004 4e kwartaal;576.0;30.0
3639;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2004;2201.0;29.0
3640;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2005 1e kwartaal;572.0;29.0
3641;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2005 2e kwartaal;592.0;28.0
3642;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2005 3e kwartaal;630.0;29.0
3643;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2005 4e kwartaal;580.0;28.0
3644;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2005;2374.0;28.0
3645;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2006 1e kwartaal;530.0;28.0
3646;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2006 2e kwartaal;624.0;29.0
3647;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2006 3e kwartaal;626.0;30.0
3648;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2006 4e kwartaal;587.0;29.0
3649;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2006;2367.0;29.0
3650;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2007 1e kwartaal;542.0;30.0
3651;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2007 2e kwartaal;502.0;31.0
3652;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2007 3e kwartaal;662.0;32.0
3653;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2007 4e kwartaal;764.0;32.0
3654;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2007;2470.0;31.0
3655;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2008 1e kwartaal;774.0;32.0
3656;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2008 2e kwartaal;715.0;33.0
3657;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2008 3e kwartaal;731.0;33.0
3658;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2008 4e kwartaal;713.0;34.0
3659;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2008;2933.0;33.0
3660;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2009 1e kwartaal;695.0;34.0
3661;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2009 2e kwartaal;676.0;35.0
3662;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2009 3e kwartaal;644.0;34.0
3663;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2009 4e kwartaal;615.0;35.0
3664;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2009;2630.0;34.0
3665;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2010 1e kwartaal;664.0;35.0
3666;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2010 2e kwartaal;728.0;36.0
3667;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2010 3e kwartaal;590.0;35.0
3668;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2010 4e kwartaal;672.0;36.0
3669;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2010;2654.0;35.0
3670;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2011 1e kwartaal;554.0;35.0
3671;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2011 2e kwartaal;484.0;33.0
3672;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2011 3e kwartaal;542.0;33.0
3673;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2011 4e kwartaal;500.0;33.0
3674;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2011;2080.0;34.0
3675;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2012 1e kwartaal;427.0;32.0
3676;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2012 2e kwartaal;483.0;31.0
3677;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2012 3e kwartaal;412.0;31.0
3678;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2012 4e kwartaal;522.0;30.0
3679;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2012;1844.0;31.0
3680;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2013 1e kwartaal;514.0;31.0
3681;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2013 2e kwartaal;554.0;31.0
3682;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2013 3e kwartaal;515.0;33.0
3683;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2013 4e kwartaal;670.0;33.0
3684;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2013;2253.0;32.0
3685;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2014 1e kwartaal;706.0;34.0
3686;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2014 2e kwartaal;588.0;35.0
3687;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2014 3e kwartaal;640.0;35.0
3688;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2014 4e kwartaal;719.0;34.0
3689;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2014;2653.0;35.0
3690;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2015 1e kwartaal;671.0;35.0
3691;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2015 2e kwartaal;589.0;35.0
3692;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2015 3e kwartaal;513.0;36.0
3693;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2015 4e kwartaal;645.0;36.0
3694;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2015;2418.0;35.0
3695;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2016 1e kwartaal;575.0;35.0
3696;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2016 2e kwartaal;440.0;33.0
3697;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2016 3e kwartaal;442.0;35.0
3698;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2016 4e kwartaal;499.0;35.0
3699;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2016;1956.0;34.0
3700;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2017 1e kwartaal;438.0;33.0
3701;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2017 2e kwartaal;409.0;34.0
3702;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2017 3e kwartaal;479.0;34.0
3703;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2017 4e kwartaal;485.0;34.0
3704;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Oost-Nederland (LD);2017;1811.0;34.0
3705;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);1999 1e kwartaal;1.0;0.0
3706;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);1999 2e kwartaal;14.0;1.0
3707;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);1999 3e kwartaal;23.0;2.0
3708;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);1999 4e kwartaal;38.0;4.0
3709;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);1999;76.0;3.0
3710;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2000 1e kwartaal;38.0;6.0
3711;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2000 2e kwartaal;58.0;8.0
3712;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2000 3e kwartaal;99.0;10.0
3713;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2000 4e kwartaal;97.0;12.0
3714;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2000;292.0;10.0
3715;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2001 1e kwartaal;114.0;12.0
3716;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2001 2e kwartaal;155.0;15.0
3717;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2001 3e kwartaal;159.0;17.0
3718;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2001 4e kwartaal;158.0;20.0
3719;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2001;586.0;16.0
3720;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2002 1e kwartaal;296.0;24.0
3721;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2002 2e kwartaal;335.0;29.0
3722;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2002 3e kwartaal;453.0;31.0
3723;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2002 4e kwartaal;531.0;32.0
3724;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2002;1615.0;29.0
3725;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2003 1e kwartaal;602.0;31.0
3726;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2003 2e kwartaal;769.0;32.0
3727;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2003 3e kwartaal;783.0;31.0
3728;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2003 4e kwartaal;805.0;31.0
3729;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2003;2959.0;31.0
3730;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2004 1e kwartaal;589.0;31.0
3731;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2004 2e kwartaal;783.0;31.0
3732;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2004 3e kwartaal;728.0;32.0
3733;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2004 4e kwartaal;789.0;31.0
3734;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2004;2889.0;31.0
3735;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2005 1e kwartaal;856.0;33.0
3736;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2005 2e kwartaal;934.0;32.0
3737;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2005 3e kwartaal;912.0;31.0
3738;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2005 4e kwartaal;913.0;30.0
3739;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2005;3615.0;31.0
3740;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2006 1e kwartaal;822.0;30.0
3741;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2006 2e kwartaal;982.0;31.0
3742;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2006 3e kwartaal;967.0;31.0
3743;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2006 4e kwartaal;1139.0;31.0
3744;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2006;3910.0;31.0
3745;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2007 1e kwartaal;999.0;32.0
3746;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2007 2e kwartaal;1323.0;35.0
3747;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2007 3e kwartaal;1144.0;33.0
3748;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2007 4e kwartaal;1205.0;34.0
3749;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2007;4671.0;34.0
3750;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2008 1e kwartaal;1354.0;34.0
3751;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2008 2e kwartaal;1356.0;34.0
3752;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2008 3e kwartaal;1198.0;34.0
3753;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2008 4e kwartaal;1411.0;35.0
3754;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2008;5319.0;34.0
3755;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2009 1e kwartaal;1319.0;36.0
3756;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2009 2e kwartaal;1348.0;38.0
3757;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2009 3e kwartaal;1235.0;37.0
3758;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2009 4e kwartaal;1381.0;38.0
3759;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2009;5283.0;37.0
3760;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2010 1e kwartaal;1271.0;38.0
3761;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2010 2e kwartaal;1227.0;38.0
3762;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2010 3e kwartaal;1262.0;39.0
3763;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2010 4e kwartaal;1562.0;39.0
3764;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2010;5322.0;38.0
3765;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2011 1e kwartaal;1158.0;37.0
