ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
4218;Woningen;Eijsden-Margraten;2014;540.0;1894.0
4219;Woningen;Eijsden-Margraten;2015;718.0;2665.0
4220;Woningen;Eijsden-Margraten;2016;1168.0;4433.0
4221;Woningen;Eijsden-Margraten;2017;1500.0;5779.0
4222;Woningen;Eijsden-Margraten;2018;1972.0;7882.0
4223;Woningen;Eijsden-Margraten;2019;2549.0;10496.0
4224;Woningen;Eindhoven;2012;549.0;1514.0
4225;Woningen;Eindhoven;2013;1293.0;3946.0
4226;Woningen;Eindhoven;2014;1926.0;6159.0
4227;Woningen;Eindhoven;2015;2543.0;8313.0
4228;Woningen;Eindhoven;2016;3319.0;10889.0
4229;Woningen;Eindhoven;2017;5132.0;15872.0
4230;Woningen;Eindhoven;2018;8098.0;25377.0
4231;Woningen;Eindhoven;2019;12202.0;39044.0
4232;Woningen;Elburg;2012;55.0;129.0
4233;Woningen;Elburg;2013;158.0;497.0
4234;Woningen;Elburg;2014;245.0;874.0
4235;Woningen;Elburg;2015;336.0;1184.0
4236;Woningen;Elburg;2016;398.0;1394.0
4237;Woningen;Elburg;2017;590.0;2038.0
4238;Woningen;Elburg;2018;1184.0;3917.0
4239;Woningen;Elburg;2019;1831.0;6227.0
4240;Woningen;Emmen;2012;341.0;1170.0
4241;Woningen;Emmen;2013;752.0;2961.0
4242;Woningen;Emmen;2014;1168.0;4664.0
4243;Woningen;Emmen;2015;1781.0;7092.0
4244;Woningen;Emmen;2016;2896.0;11149.0
4245;Woningen;Emmen;2017;4655.0;16489.0
4246;Woningen;Emmen;2018;6317.0;22711.0
4247;Woningen;Emmen;2019;8281.0;31214.0
4248;Woningen;Enkhuizen;2012;66.0;118.0
4249;Woningen;Enkhuizen;2013;165.0;377.0
4250;Woningen;Enkhuizen;2014;221.0;542.0
4251;Woningen;Enkhuizen;2015;266.0;749.0
4252;Woningen;Enkhuizen;2016;357.0;987.0
4253;Woningen;Enkhuizen;2017;487.0;1259.0
4254;Woningen;Enkhuizen;2018;698.0;1931.0
4255;Woningen;Enkhuizen;2019;950.0;2826.0
4256;Woningen;Enschede;2012;282.0;823.0
4257;Woningen;Enschede;2013;686.0;2124.0
4258;Woningen;Enschede;2014;1434.0;4404.0
4259;Woningen;Enschede;2015;2355.0;7303.0
4260;Woningen;Enschede;2016;3143.0;9430.0
4261;Woningen;Enschede;2017;4138.0;12773.0
4262;Woningen;Enschede;2018;5165.0;16788.0
4263;Woningen;Enschede;2019;6461.0;22384.0
4264;Woningen;Epe;2012;90.0;313.0
4265;Woningen;Epe;2013;212.0;768.0
4266;Woningen;Epe;2014;381.0;1255.0
4267;Woningen;Epe;2015;474.0;1629.0
4268;Woningen;Epe;2016;603.0;2166.0
4269;Woningen;Epe;2017;776.0;2815.0
4270;Woningen;Epe;2018;1324.0;5003.0
4271;Woningen;Epe;2019;1807.0;6996.0
4272;Woningen;Ermelo;2012;121.0;284.0
4273;Woningen;Ermelo;2013;256.0;756.0
4274;Woningen;Ermelo;2014;369.0;1216.0
4275;Woningen;Ermelo;2015;523.0;1871.0
4276;Woningen;Ermelo;2016;805.0;2731.0
4277;Woningen;Ermelo;2017;1042.0;3570.0
4278;Woningen;Ermelo;2018;1525.0;5226.0
4279;Woningen;Ermelo;2019;2240.0;7880.0
4280;Woningen;Etten-Leur;2012;176.0;644.0
4281;Woningen;Etten-Leur;2013;360.0;1323.0
4282;Woningen;Etten-Leur;2014;518.0;1924.0
4283;Woningen;Etten-Leur;2015;651.0;2425.0
4284;Woningen;Etten-Leur;2016;826.0;2913.0
4285;Woningen;Etten-Leur;2017;1094.0;4064.0
4286;Woningen;Etten-Leur;2018;1403.0;5401.0
4287;Woningen;Etten-Leur;2019;1924.0;7584.0
4288;Woningen;De Fryske Marren;2012;410.0;1266.0
4289;Woningen;De Fryske Marren;2013;739.0;2397.0
4290;Woningen;De Fryske Marren;2014;1094.0;3712.0
4291;Woningen;De Fryske Marren;2015;1402.0;4830.0
4292;Woningen;De Fryske Marren;2016;1703.0;5942.0
4293;Woningen;De Fryske Marren;2017;2075.0;7244.0
4294;Woningen;De Fryske Marren;2018;3105.0;10515.0
4295;Woningen;De Fryske Marren;2019;4079.0;14591.0
4296;Woningen;Geertruidenberg;2012;63.0;152.0
4297;Woningen;Geertruidenberg;2013;135.0;391.0
4298;Woningen;Geertruidenberg;2014;188.0;568.0
4299;Woningen;Geertruidenberg;2015;243.0;772.0
4300;Woningen;Geertruidenberg;2016;306.0;1058.0
4301;Woningen;Geertruidenberg;2017;441.0;1513.0
4302;Woningen;Geertruidenberg;2018;707.0;2488.0
4303;Woningen;Geertruidenberg;2019;1021.0;3673.0
4304;Woningen;Geldrop-Mierlo;2012;117.0;338.0
4305;Woningen;Geldrop-Mierlo;2013;277.0;867.0
4306;Woningen;Geldrop-Mierlo;2014;449.0;1555.0
4307;Woningen;Geldrop-Mierlo;2015;687.0;2426.0
4308;Woningen;Geldrop-Mierlo;2016;823.0;2938.0
4309;Woningen;Geldrop-Mierlo;2017;1117.0;3967.0
4310;Woningen;Geldrop-Mierlo;2018;1950.0;6948.0
4311;Woningen;Geldrop-Mierlo;2019;2871.0;10552.0
4312;Woningen;Gemert-Bakel;2012;105.0;443.0
4313;Woningen;Gemert-Bakel;2013;239.0;1018.0
4314;Woningen;Gemert-Bakel;2014;351.0;1487.0
4315;Woningen;Gemert-Bakel;2015;654.0;2200.0
4316;Woningen;Gemert-Bakel;2016;931.0;3053.0
4317;Woningen;Gemert-Bakel;2017;1229.0;4195.0
4318;Woningen;Gemert-Bakel;2018;1713.0;6035.0
4319;Woningen;Gemert-Bakel;2019;2306.0;8707.0
4320;Woningen;Gennep;2012;112.0;308.0
4321;Woningen;Gennep;2013;181.0;595.0
4322;Woningen;Gennep;2014;250.0;895.0
4323;Woningen;Gennep;2015;397.0;1427.0
4324;Woningen;Gennep;2016;558.0;1927.0
4325;Woningen;Gennep;2017;678.0;2432.0
4326;Woningen;Gennep;2018;838.0;3068.0
4327;Woningen;Gennep;2019;1186.0;4560.0
4328;Woningen;Gilze en Rijen;2012;90.0;320.0
4329;Woningen;Gilze en Rijen;2013;252.0;952.0
4330;Woningen;Gilze en Rijen;2014;402.0;1532.0
4331;Woningen;Gilze en Rijen;2015;547.0;2125.0
4332;Woningen;Gilze en Rijen;2016;663.0;2566.0
4333;Woningen;Gilze en Rijen;2017;833.0;3319.0
4334;Woningen;Gilze en Rijen;2018;1149.0;4589.0
4335;Woningen;Gilze en Rijen;2019;1538.0;6257.0
4336;Woningen;Goeree-Overflakkee;2012;491.0;923.0
4337;Woningen;Goeree-Overflakkee;2013;825.0;1958.0
4338;Woningen;Goeree-Overflakkee;2014;1175.0;3049.0
4339;Woningen;Goeree-Overflakkee;2015;1478.0;4019.0
4340;Woningen;Goeree-Overflakkee;2016;1848.0;5147.0
4341;Woningen;Goeree-Overflakkee;2017;2415.0;7018.0
4342;Woningen;Goeree-Overflakkee;2018;3253.0;9864.0
4343;Woningen;Goeree-Overflakkee;2019;4309.0;13605.0
4344;Woningen;Goes;2012;181.0;458.0
4345;Woningen;Goes;2013;492.0;1460.0
4346;Woningen;Goes;2014;979.0;2832.0
4347;Woningen;Goes;2015;1294.0;3763.0
4348;Woningen;Goes;2016;1878.0;5137.0
4349;Woningen;Goes;2017;2330.0;6569.0
4350;Woningen;Goes;2018;3028.0;8540.0
4351;Woningen;Goes;2019;3942.0;11282.0
4352;Woningen;Goirle;2012;78.0;228.0
4353;Woningen;Goirle;2013;172.0;575.0
4354;Woningen;Goirle;2014;295.0;1072.0
4355;Woningen;Goirle;2015;381.0;1385.0
4356;Woningen;Goirle;2016;448.0;1784.0
4357;Woningen;Goirle;2017;656.0;2473.0
4358;Woningen;Goirle;2018;953.0;3556.0
4359;Woningen;Goirle;2019;1320.0;5165.0
4360;Woningen;Gooise Meren;2012;115.0;221.0
4361;Woningen;Gooise Meren;2013;230.0;521.0
4362;Woningen;Gooise Meren;2014;341.0;829.0
4363;Woningen;Gooise Meren;2015;520.0;1335.0
4364;Woningen;Gooise Meren;2016;637.0;1733.0
4365;Woningen;Gooise Meren;2017;836.0;2329.0
4366;Woningen;Gooise Meren;2018;1208.0;3384.0
4367;Woningen;Gooise Meren;2019;1666.0;5049.0
4368;Woningen;Gorinchem;2012;123.0;186.0
4369;Woningen;Gorinchem;2013;209.0;400.0
4370;Woningen;Gorinchem;2014;362.0;856.0
4371;Woningen;Gorinchem;2015;470.0;1209.0
4372;Woningen;Gorinchem;2016;530.0;1418.0
4373;Woningen;Gorinchem;2017;703.0;1891.0
4374;Woningen;Gorinchem;2018;923.0;2543.0
4375;Woningen;Gorinchem;2019;1290.0;3926.0
4376;Woningen;Gouda;2012;299.0;458.0
4377;Woningen;Gouda;2013;479.0;853.0
4378;Woningen;Gouda;2014;648.0;1346.0
4379;Woningen;Gouda;2015;870.0;1970.0
4380;Woningen;Gouda;2016;1032.0;2439.0
4381;Woningen;Gouda;2017;1585.0;3684.0
4382;Woningen;Gouda;2018;2493.0;6319.0
4383;Woningen;Gouda;2019;3234.0;8630.0
4384;Woningen;Grave;2012;32.0;121.0
4385;Woningen;Grave;2013;94.0;398.0
4386;Woningen;Grave;2014;145.0;587.0
4387;Woningen;Grave;2015;182.0;737.0
4388;Woningen;Grave;2016;228.0;931.0
4389;Woningen;Grave;2017;350.0;1357.0
4390;Woningen;Grave;2018;475.0;1873.0
4391;Woningen;Grave;2019;757.0;3013.0
4392;Woningen;'s-Gravenhage (gemeente);2012;1846.0;2438.0
4393;Woningen;'s-Gravenhage (gemeente);2013;2466.0;4052.0
4394;Woningen;'s-Gravenhage (gemeente);2014;3131.0;6012.0
4395;Woningen;'s-Gravenhage (gemeente);2015;3806.0;8106.0
4396;Woningen;'s-Gravenhage (gemeente);2016;4497.0;10028.0
4397;Woningen;'s-Gravenhage (gemeente);2017;5465.0;12767.0
4398;Woningen;'s-Gravenhage (gemeente);2018;7260.0;17897.0
4399;Woningen;'s-Gravenhage (gemeente);2019;9965.0;25690.0
4400;Woningen;Groningen (gemeente);2012;931.0;2281.0
4401;Woningen;Groningen (gemeente);2013;1816.0;4867.0
4402;Woningen;Groningen (gemeente);2014;2607.0;7218.0
4403;Woningen;Groningen (gemeente);2015;3913.0;11416.0
4404;Woningen;Groningen (gemeente);2016;5906.0;16731.0
4405;Woningen;Groningen (gemeente);2017;8353.0;22889.0
4406;Woningen;Groningen (gemeente);2018;10435.0;29846.0
4407;Woningen;Groningen (gemeente);2019;13157.0;38570.0
4408;Woningen;Gulpen-Wittem;2012;197.0;610.0
4409;Woningen;Gulpen-Wittem;2013;323.0;1050.0
4410;Woningen;Gulpen-Wittem;2014;394.0;1318.0
4411;Woningen;Gulpen-Wittem;2015;469.0;1603.0
4412;Woningen;Gulpen-Wittem;2016;539.0;1868.0
4413;Woningen;Gulpen-Wittem;2017;656.0;2363.0
4414;Woningen;Gulpen-Wittem;2018;818.0;3118.0
4415;Woningen;Gulpen-Wittem;2019;1091.0;4251.0
4416;Woningen;Haaksbergen;2012;69.0;192.0
4417;Woningen;Haaksbergen;2013;202.0;684.0
4418;Woningen;Haaksbergen;2014;490.0;1627.0
4419;Woningen;Haaksbergen;2015;662.0;2208.0
4420;Woningen;Haaksbergen;2016;797.0;2661.0
4421;Woningen;Haaksbergen;2017;940.0;3165.0
4422;Woningen;Haaksbergen;2018;1161.0;4048.0
4423;Woningen;Haaksbergen;2019;1503.0;5456.0
4424;Woningen;Haaren;2012;110.0;371.0
4425;Woningen;Haaren;2013;230.0;841.0
4426;Woningen;Haaren;2014;287.0;1068.0
4427;Woningen;Haaren;2015;342.0;1263.0
4428;Woningen;Haaren;2016;402.0;1469.0
4429;Woningen;Haaren;2017;568.0;2012.0
4430;Woningen;Haaren;2018;732.0;2809.0
4431;Woningen;Haaren;2019;989.0;4009.0
4432;Woningen;Haarlem;2012;339.0;617.0
4433;Woningen;Haarlem;2013;982.0;1935.0
4434;Woningen;Haarlem;2014;1423.0;2940.0
4435;Woningen;Haarlem;2015;1895.0;4016.0
4436;Woningen;Haarlem;2016;2278.0;5648.0
4437;Woningen;Haarlem;2017;2901.0;7435.0
4438;Woningen;Haarlem;2018;3799.0;9765.0
4439;Woningen;Haarlem;2019;4776.0;13039.0
4440;Woningen;Haarlemmermeer;2012;579.0;1068.0
4441;Woningen;Haarlemmermeer;2013;1108.0;2574.0
4442;Woningen;Haarlemmermeer;2014;1908.0;4638.0
4443;Woningen;Haarlemmermeer;2015;3303.0;8037.0
4444;Woningen;Haarlemmermeer;2016;4141.0;11154.0
4445;Woningen;Haarlemmermeer;2017;5641.0;15775.0
4446;Woningen;Haarlemmermeer;2018;7121.0;20480.0
4447;Woningen;Haarlemmermeer;2019;9313.0;28430.0
4448;Woningen;Halderberge;2012;88.0;278.0
4449;Woningen;Halderberge;2013;221.0;782.0
4450;Woningen;Halderberge;2014;354.0;1384.0
4451;Woningen;Halderberge;2015;454.0;1824.0
4452;Woningen;Halderberge;2016;566.0;2242.0
4453;Woningen;Halderberge;2017;764.0;2988.0
4454;Woningen;Halderberge;2018;1259.0;4649.0
4455;Woningen;Halderberge;2019;1854.0;6857.0
4456;Woningen;Hardenberg;2012;320.0;1504.0
4457;Woningen;Hardenberg;2013;686.0;3180.0
4458;Woningen;Hardenberg;2014;1005.0;4469.0
4459;Woningen;Hardenberg;2015;1578.0;7058.0
4460;Woningen;Hardenberg;2016;1914.0;8417.0
4461;Woningen;Hardenberg;2017;2371.0;9786.0
4462;Woningen;Hardenberg;2018;2990.0;12237.0
4463;Woningen;Hardenberg;2019;3976.0;16190.0
4464;Woningen;Harderwijk;2012;229.0;391.0
4465;Woningen;Harderwijk;2013;433.0;997.0
4466;Woningen;Harderwijk;2014;591.0;1476.0
4467;Woningen;Harderwijk;2015;725.0;1895.0
4468;Woningen;Harderwijk;2016;888.0;2399.0
4469;Woningen;Harderwijk;2017;1120.0;3062.0
4470;Woningen;Harderwijk;2018;1906.0;5439.0
4471;Woningen;Harderwijk;2019;2620.0;8014.0
4472;Woningen;Hardinxveld-Giessendam;2012;;
4473;Woningen;Hardinxveld-Giessendam;2013;107.0;306.0
4474;Woningen;Hardinxveld-Giessendam;2014;209.0;633.0
4475;Woningen;Hardinxveld-Giessendam;2015;274.0;843.0
4476;Woningen;Hardinxveld-Giessendam;2016;343.0;1018.0
4477;Woningen;Hardinxveld-Giessendam;2017;439.0;1311.0
4478;Woningen;Hardinxveld-Giessendam;2018;924.0;2303.0
4479;Woningen;Hardinxveld-Giessendam;2019;1390.0;3674.0
4480;Woningen;Harlingen;2012;77.0;195.0
4481;Woningen;Harlingen;2013;175.0;526.0
4482;Woningen;Harlingen;2014;254.0;817.0
4483;Woningen;Harlingen;2015;322.0;1058.0
4484;Woningen;Harlingen;2016;368.0;1209.0
4485;Woningen;Harlingen;2017;1465.0;3759.0
4486;Woningen;Harlingen;2018;2129.0;5449.0
4487;Woningen;Harlingen;2019;2425.0;6697.0
4488;Woningen;Hattem;2012;53.0;138.0
4489;Woningen;Hattem;2013;117.0;348.0
4490;Woningen;Hattem;2014;209.0;598.0
4491;Woningen;Hattem;2015;296.0;865.0
4492;Woningen;Hattem;2016;392.0;1169.0
4493;Woningen;Hattem;2017;440.0;1335.0
4494;Woningen;Hattem;2018;572.0;1929.0
4495;Woningen;Hattem;2019;735.0;2586.0
4496;Woningen;Heemskerk;2012;128.0;225.0
4497;Woningen;Heemskerk;2013;273.0;651.0
4498;Woningen;Heemskerk;2014;416.0;1101.0
4499;Woningen;Heemskerk;2015;605.0;1754.0
4500;Woningen;Heemskerk;2016;735.0;2192.0
4501;Woningen;Heemskerk;2017;1065.0;3134.0
4502;Woningen;Heemskerk;2018;1905.0;5779.0
4503;Woningen;Heemskerk;2019;2541.0;8056.0
4504;Woningen;Heemstede;2012;119.0;176.0
4505;Woningen;Heemstede;2013;232.0;410.0
4506;Woningen;Heemstede;2014;320.0;680.0
4507;Woningen;Heemstede;2015;431.0;1002.0
4508;Woningen;Heemstede;2016;502.0;1213.0
4509;Woningen;Heemstede;2017;641.0;1613.0
4510;Woningen;Heemstede;2018;871.0;2326.0
4511;Woningen;Heemstede;2019;1033.0;2881.0
4512;Woningen;Heerde;2012;68.0;186.0
4513;Woningen;Heerde;2013;166.0;592.0
4514;Woningen;Heerde;2014;400.0;1149.0
4515;Woningen;Heerde;2015;479.0;1455.0
4516;Woningen;Heerde;2016;562.0;1788.0
4517;Woningen;Heerde;2017;688.0;2329.0
4518;Woningen;Heerde;2018;846.0;2981.0
4519;Woningen;Heerde;2019;1158.0;4472.0
4520;Woningen;Heerenveen;2012;277.0;742.0
4521;Woningen;Heerenveen;2013;622.0;1873.0
4522;Woningen;Heerenveen;2014;906.0;2960.0
4523;Woningen;Heerenveen;2015;1261.0;4097.0
4524;Woningen;Heerenveen;2016;1520.0;5046.0
4525;Woningen;Heerenveen;2017;1975.0;6735.0
4526;Woningen;Heerenveen;2018;2938.0;9790.0
4527;Woningen;Heerenveen;2019;4041.0;14058.0
4528;Woningen;Heerhugowaard;2012;1436.0;2363.0
4529;Woningen;Heerhugowaard;2013;2047.0;3884.0
4530;Woningen;Heerhugowaard;2014;2462.0;5146.0
4531;Woningen;Heerhugowaard;2015;2709.0;5931.0
4532;Woningen;Heerhugowaard;2016;3148.0;7695.0
4533;Woningen;Heerhugowaard;2017;3733.0;10225.0
4534;Woningen;Heerhugowaard;2018;4467.0;12921.0
4535;Woningen;Heerhugowaard;2019;5297.0;16127.0
4536;Woningen;Heerlen;2012;372.0;876.0
4537;Woningen;Heerlen;2013;643.0;1686.0
4538;Woningen;Heerlen;2014;853.0;2387.0
4539;Woningen;Heerlen;2015;1280.0;3866.0
4540;Woningen;Heerlen;2016;1679.0;5285.0
4541;Woningen;Heerlen;2017;2765.0;9157.0
4542;Woningen;Heerlen;2018;3844.0;13135.0
4543;Woningen;Heerlen;2019;4879.0;17151.0
4544;Woningen;Heeze-Leende;2012;78.0;238.0
4545;Woningen;Heeze-Leende;2013;181.0;686.0
4546;Woningen;Heeze-Leende;2014;258.0;1015.0
4547;Woningen;Heeze-Leende;2015;334.0;1429.0
4548;Woningen;Heeze-Leende;2016;427.0;1833.0
4549;Woningen;Heeze-Leende;2017;579.0;2430.0
4550;Woningen;Heeze-Leende;2018;798.0;3418.0
4551;Woningen;Heeze-Leende;2019;1117.0;4861.0
4552;Woningen;Heiloo;2012;130.0;256.0
4553;Woningen;Heiloo;2013;339.0;790.0
4554;Woningen;Heiloo;2014;478.0;1183.0
4555;Woningen;Heiloo;2015;627.0;1620.0
4556;Woningen;Heiloo;2016;793.0;2078.0
4557;Woningen;Heiloo;2017;1028.0;2800.0
4558;Woningen;Heiloo;2018;1524.0;4216.0
4559;Woningen;Heiloo;2019;2068.0;6254.0
4560;Woningen;Den Helder;2012;157.0;279.0
4561;Woningen;Den Helder;2013;520.0;1234.0
4562;Woningen;Den Helder;2014;848.0;2069.0
4563;Woningen;Den Helder;2015;1276.0;3071.0
4564;Woningen;Den Helder;2016;1657.0;3966.0
4565;Woningen;Den Helder;2017;1939.0;4739.0
4566;Woningen;Den Helder;2018;2440.0;6056.0
4567;Woningen;Den Helder;2019;3319.0;8706.0
4568;Woningen;Hellendoorn;2012;151.0;731.0
4569;Woningen;Hellendoorn;2013;426.0;1782.0
4570;Woningen;Hellendoorn;2014;621.0;2630.0
4571;Woningen;Hellendoorn;2015;902.0;3667.0
4572;Woningen;Hellendoorn;2016;1033.0;4211.0
4573;Woningen;Hellendoorn;2017;1214.0;4939.0
4574;Woningen;Hellendoorn;2018;1517.0;6209.0
4575;Woningen;Hellendoorn;2019;2148.0;8863.0
4576;Woningen;Hellevoetsluis;2012;167.0;407.0
4577;Woningen;Hellevoetsluis;2013;303.0;777.0
4578;Woningen;Hellevoetsluis;2014;596.0;1565.0
4579;Woningen;Hellevoetsluis;2015;780.0;2193.0
4580;Woningen;Hellevoetsluis;2016;878.0;2518.0
4581;Woningen;Hellevoetsluis;2017;1098.0;3210.0
4582;Woningen;Hellevoetsluis;2018;1318.0;3978.0
4583;Woningen;Hellevoetsluis;2019;1670.0;5429.0
4584;Woningen;Helmond;2012;160.0;460.0
4585;Woningen;Helmond;2013;477.0;1540.0
4586;Woningen;Helmond;2014;688.0;2290.0
4587;Woningen;Helmond;2015;986.0;3304.0
4588;Woningen;Helmond;2016;1231.0;4286.0
4589;Woningen;Helmond;2017;1695.0;5890.0
4590;Woningen;Helmond;2018;2553.0;8619.0
4591;Woningen;Helmond;2019;4658.0;15477.0
4592;Woningen;Hendrik-Ido-Ambacht;2012;66.0;129.0
4593;Woningen;Hendrik-Ido-Ambacht;2013;193.0;526.0
4594;Woningen;Hendrik-Ido-Ambacht;2014;271.0;776.0
4595;Woningen;Hendrik-Ido-Ambacht;2015;360.0;1033.0
4596;Woningen;Hendrik-Ido-Ambacht;2016;415.0;1206.0
4597;Woningen;Hendrik-Ido-Ambacht;2017;584.0;1709.0
4598;Woningen;Hendrik-Ido-Ambacht;2018;948.0;2766.0
4599;Woningen;Hendrik-Ido-Ambacht;2019;1424.0;4223.0
4600;Woningen;Hengelo (O.);2012;182.0;504.0
4601;Woningen;Hengelo (O.);2013;484.0;1534.0
4602;Woningen;Hengelo (O.);2014;824.0;2729.0
4603;Woningen;Hengelo (O.);2015;1266.0;4421.0
4604;Woningen;Hengelo (O.);2016;1541.0;5483.0
4605;Woningen;Hengelo (O.);2017;1917.0;6799.0
4606;Woningen;Hengelo (O.);2018;2514.0;9121.0
4607;Woningen;Hengelo (O.);2019;3389.0;12505.0
4608;Woningen;'s-Hertogenbosch;2012;371.0;985.0
4609;Woningen;'s-Hertogenbosch;2013;901.0;2859.0
4610;Woningen;'s-Hertogenbosch;2014;1270.0;4269.0
4611;Woningen;'s-Hertogenbosch;2015;1687.0;5748.0
4612;Woningen;'s-Hertogenbosch;2016;2170.0;7464.0
4613;Woningen;'s-Hertogenbosch;2017;2910.0;9936.0
4614;Woningen;'s-Hertogenbosch;2018;4103.0;14162.0
4615;Woningen;'s-Hertogenbosch;2019;6245.0;22106.0
4616;Woningen;Heumen;2012;74.0;186.0
4617;Woningen;Heumen;2013;211.0;661.0
4618;Woningen;Heumen;2014;308.0;1014.0
4619;Woningen;Heumen;2015;396.0;1312.0
4620;Woningen;Heumen;2016;472.0;1590.0
4621;Woningen;Heumen;2017;610.0;2097.0
4622;Woningen;Heumen;2018;849.0;3070.0
4623;Woningen;Heumen;2019;1411.0;5571.0
4624;Woningen;Heusden;2012;181.0;541.0
4625;Woningen;Heusden;2013;453.0;1540.0
4626;Woningen;Heusden;2014;601.0;2127.0
4627;Woningen;Heusden;2015;830.0;2986.0
4628;Woningen;Heusden;2016;1011.0;3709.0
4629;Woningen;Heusden;2017;1404.0;4930.0
4630;Woningen;Heusden;2018;1816.0;6586.0
4631;Woningen;Heusden;2019;2388.0;9212.0
4632;Woningen;Hillegom;2012;74.0;197.0
4633;Woningen;Hillegom;2013;197.0;470.0
4634;Woningen;Hillegom;2014;280.0;688.0
4635;Woningen;Hillegom;2015;340.0;866.0
4636;Woningen;Hillegom;2016;525.0;1322.0
4637;Woningen;Hillegom;2017;857.0;1994.0
4638;Woningen;Hillegom;2018;1132.0;2689.0
4639;Woningen;Hillegom;2019;1362.0;3610.0
4640;Woningen;Hilvarenbeek;2012;80.0;247.0
4641;Woningen;Hilvarenbeek;2013;186.0;631.0
4642;Woningen;Hilvarenbeek;2014;269.0;1018.0
4643;Woningen;Hilvarenbeek;2015;346.0;1296.0
4644;Woningen;Hilvarenbeek;2016;427.0;1663.0
4645;Woningen;Hilvarenbeek;2017;534.0;2141.0
4646;Woningen;Hilvarenbeek;2018;699.0;2862.0
4647;Woningen;Hilvarenbeek;2019;933.0;3970.0
4648;Woningen;Hilversum;2012;;
4649;Woningen;Hilversum;2013;308.0;686.0
4650;Woningen;Hilversum;2014;460.0;1094.0
4651;Woningen;Hilversum;2015;686.0;1779.0
4652;Woningen;Hilversum;2016;943.0;2513.0
4653;Woningen;Hilversum;2017;1557.0;3846.0
4654;Woningen;Hilversum;2018;2468.0;5931.0
4655;Woningen;Hilversum;2019;3097.0;7956.0
4656;Woningen;Hoeksche Waard;2012;389.0;833.0
4657;Woningen;Hoeksche Waard;2013;787.0;1914.0
4658;Woningen;Hoeksche Waard;2014;1505.0;4056.0
4659;Woningen;Hoeksche Waard;2015;1912.0;5296.0
4660;Woningen;Hoeksche Waard;2016;2208.0;6136.0
4661;Woningen;Hoeksche Waard;2017;2652.0;7544.0
4662;Woningen;Hoeksche Waard;2018;3349.0;9844.0
4663;Woningen;Hoeksche Waard;2019;5096.0;16138.0
4664;Woningen;Hof van Twente;2012;277.0;814.0
4665;Woningen;Hof van Twente;2013;451.0;1586.0
4666;Woningen;Hof van Twente;2014;673.0;2490.0
4667;Woningen;Hof van Twente;2015;1041.0;3941.0
4668;Woningen;Hof van Twente;2016;1233.0;4768.0
4669;Woningen;Hof van Twente;2017;1562.0;5958.0
4670;Woningen;Hof van Twente;2018;2117.0;7893.0
4671;Woningen;Hof van Twente;2019;2517.0;9690.0
4672;Woningen;Het Hogeland;2012;302.0;946.0
4673;Woningen;Het Hogeland;2013;679.0;2328.0
4674;Woningen;Het Hogeland;2014;991.0;3674.0
4675;Woningen;Het Hogeland;2015;3550.0;11349.0
4676;Woningen;Het Hogeland;2016;4369.0;13892.0
4677;Woningen;Het Hogeland;2017;4856.0;15491.0
4678;Woningen;Het Hogeland;2018;5283.0;16985.0
4679;Woningen;Het Hogeland;2019;5874.0;19138.0
4680;Woningen;Hollands Kroon;2012;342.0;916.0
4681;Woningen;Hollands Kroon;2013;793.0;2416.0
4682;Woningen;Hollands Kroon;2014;1084.0;3432.0
4683;Woningen;Hollands Kroon;2015;1385.0;4456.0
4684;Woningen;Hollands Kroon;2016;1637.0;5289.0
4685;Woningen;Hollands Kroon;2017;2010.0;6594.0
4686;Woningen;Hollands Kroon;2018;2775.0;9356.0
4687;Woningen;Hollands Kroon;2019;3595.0;12866.0
4688;Woningen;Hoogeveen;2012;209.0;659.0
4689;Woningen;Hoogeveen;2013;493.0;1708.0
4690;Woningen;Hoogeveen;2014;740.0;2601.0
4691;Woningen;Hoogeveen;2015;1212.0;4205.0
4692;Woningen;Hoogeveen;2016;2037.0;6836.0
4693;Woningen;Hoogeveen;2017;3666.0;11233.0
4694;Woningen;Hoogeveen;2018;4719.0;14723.0
4695;Woningen;Hoogeveen;2019;5583.0;17957.0
4696;Woningen;Hoorn;2012;327.0;665.0
4697;Woningen;Hoorn;2013;826.0;1881.0
4698;Woningen;Hoorn;2014;1111.0;2674.0
4699;Woningen;Hoorn;2015;1558.0;3799.0
4700;Woningen;Hoorn;2016;2103.0;5181.0
4701;Woningen;Hoorn;2017;2601.0;6502.0
4702;Woningen;Hoorn;2018;3616.0;9376.0
4703;Woningen;Hoorn;2019;4477.0;12644.0
4704;Woningen;Horst aan de Maas;2012;307.0;1139.0
4705;Woningen;Horst aan de Maas;2013;610.0;2419.0
4706;Woningen;Horst aan de Maas;2014;824.0;3379.0
4707;Woningen;Horst aan de Maas;2015;1176.0;4886.0
4708;Woningen;Horst aan de Maas;2016;1580.0;6736.0
4709;Woningen;Horst aan de Maas;2017;2058.0;8724.0
4710;Woningen;Horst aan de Maas;2018;2747.0;11657.0
4711;Woningen;Horst aan de Maas;2019;3849.0;16261.0
4712;Woningen;Houten;2012;529.0;1192.0
4713;Woningen;Houten;2013;865.0;2100.0
4714;Woningen;Houten;2014;1106.0;2820.0
4715;Woningen;Houten;2015;1420.0;3818.0
4716;Woningen;Houten;2016;1707.0;4734.0
