ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;MaandinkomstenUitWerk;KenmerkenVanHetWerk;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
7636;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;1;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
7637;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;1;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7638;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;8;2007/'08;;;;;;;;;;;;;;;
7639;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;8;2008/'09;;;;;;;;;;;;;;;
7640;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;9;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
7641;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;9;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7642;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;Eén baan;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7643;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;Eén baan;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7644;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;Twee of meer banen;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7645;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;Twee of meer banen;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7646;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;4;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
7647;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;4;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7648;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;5;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7649;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;5;2008/'09;;;;;;;;;;;;;;;
7650;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;6;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
7651;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;6;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7652;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7653;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;7;2008/'09;;;;;;;;;;;;;;;
7654;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;2;2007/'08;;;;;;;;;;;;;;;
7655;Mannen en vrouwen;19 jaar of jonger;5;1 250 euro tot 1 500 euro;2;2008/'09;;;;;;;;;;;;;;;
7656;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;0;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7657;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;0;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7658;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;1;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7659;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;1;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7660;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;8;2007/'08;;;;;;;;;;;;;;;
7661;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;8;2008/'09;;;;;;;;;;;;;;;
7662;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;9;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7663;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;9;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7664;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;Eén baan;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7665;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;Eén baan;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7666;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;Twee of meer banen;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7667;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;Twee of meer banen;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7668;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;4;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7669;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;4;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7670;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;5;2007/'08;;;;;;;;;;;;;;;
7671;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7672;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;6;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7673;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;6;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
7674;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;7;2007/'08;;;;;;;;;;;;;;;
7675;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;7;2008/'09;;;;;;;;;;;;;;;
7676;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;2;2007/'08;;;;;;;;;;;;;;;
7677;Mannen en vrouwen;19 jaar of jonger;5;1 500 euro tot 1 750 euro;2;2008/'09;;;;;;;;;;;;;;;
7678;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;0;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7679;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;0;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7680;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;1;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7681;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;1;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7682;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;8;2007/'08;;;;;;;;;;;;;;;
7683;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;8;2008/'09;;;;;;;;;;;;;;;
7684;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;9;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7685;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;9;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7686;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;Eén baan;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7687;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;Eén baan;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7688;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;Twee of meer banen;2007/'08;;;;;;;;;;;;;;;
7689;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;Twee of meer banen;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7690;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;4;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7691;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;4;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7692;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;5;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7693;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7694;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;6;2007/'08;;;;;;;;;;;;;;;
7695;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;6;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7696;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;7;2007/'08;;;;;;;;;;;;;;;
7697;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;7;2008/'09;;;;;;;;;;;;;;;
7698;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;2;2007/'08;;;;;;;;;;;;;;;
7699;Mannen en vrouwen;19 jaar of jonger;5;1 750 euro tot 2 000 euro;2;2008/'09;;;;;;;;;;;;;;;
7700;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;0;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7701;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;0;2008/'09;;;;;;;;;;;;;;;
7702;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;1;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7703;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;1;2008/'09;;;;;;;;;;;;;;;
7704;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;8;2007/'08;;;;;;;;;;;;;;;
7705;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;8;2008/'09;;;;;;;;;;;;;;;
7706;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;9;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7707;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;9;2008/'09;;;;;;;;;;;;;;;
7708;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;Eén baan;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7709;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;Eén baan;2008/'09;;;;;;;;;;;;;;;
7710;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;Twee of meer banen;2007/'08;;;;;;;;;;;;;;;
7711;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;Twee of meer banen;2008/'09;;;;;;;;;;;;;;;
7712;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;4;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7713;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;4;2008/'09;;;;;;;;;;;;;;;
7714;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;5;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7715;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;5;2008/'09;;;;;;;;;;;;;;;
7716;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;6;2007/'08;;;;;;;;;;;;;;;
7717;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;6;2008/'09;;;;;;;;;;;;;;;
7718;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7719;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;7;2008/'09;;;;;;;;;;;;;;;
7720;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;2;2007/'08;;;;;;;;;;;;;;;
7721;Mannen en vrouwen;19 jaar of jonger;5;2 000 euro of meer;2;2008/'09;;;;;;;;;;;;;;;
7722;Mannen en vrouwen;19 jaar of jonger;5;2;0;2007/'08;30.0;30.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0
7723;Mannen en vrouwen;19 jaar of jonger;5;2;0;2008/'09;30.0;30.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0
7724;Mannen en vrouwen;19 jaar of jonger;5;2;1;2007/'08;;;;;;;;;;;;;;;
7725;Mannen en vrouwen;19 jaar of jonger;5;2;1;2008/'09;;;;;;;;;;;;;;;
7726;Mannen en vrouwen;19 jaar of jonger;5;2;8;2007/'08;;;;;;;;;;;;;;;
7727;Mannen en vrouwen;19 jaar of jonger;5;2;8;2008/'09;;;;;;;;;;;;;;;
7728;Mannen en vrouwen;19 jaar of jonger;5;2;9;2007/'08;;;;;;;;;;;;;;;
7729;Mannen en vrouwen;19 jaar of jonger;5;2;9;2008/'09;;;;;;;;;;;;;;;
7730;Mannen en vrouwen;19 jaar of jonger;5;2;Eén baan;2007/'08;;;;;;;;;;;;;;;
7731;Mannen en vrouwen;19 jaar of jonger;5;2;Eén baan;2008/'09;;;;;;;;;;;;;;;
7732;Mannen en vrouwen;19 jaar of jonger;5;2;Twee of meer banen;2007/'08;;;;;;;;;;;;;;;
7733;Mannen en vrouwen;19 jaar of jonger;5;2;Twee of meer banen;2008/'09;;;;;;;;;;;;;;;
7734;Mannen en vrouwen;19 jaar of jonger;5;2;4;2007/'08;;;;;;;;;;;;;;;
7735;Mannen en vrouwen;19 jaar of jonger;5;2;4;2008/'09;;;;;;;;;;;;;;;
7736;Mannen en vrouwen;19 jaar of jonger;5;2;5;2007/'08;;;;;;;;;;;;;;;
7737;Mannen en vrouwen;19 jaar of jonger;5;2;5;2008/'09;;;;;;;;;;;;;;;
7738;Mannen en vrouwen;19 jaar of jonger;5;2;6;2007/'08;;;;;;;;;;;;;;;
7739;Mannen en vrouwen;19 jaar of jonger;5;2;6;2008/'09;;;;;;;;;;;;;;;
7740;Mannen en vrouwen;19 jaar of jonger;5;2;7;2007/'08;;;;;;;;;;;;;;;
7741;Mannen en vrouwen;19 jaar of jonger;5;2;7;2008/'09;;;;;;;;;;;;;;;
7742;Mannen en vrouwen;19 jaar of jonger;5;2;2;2007/'08;30.0;30.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0
7743;Mannen en vrouwen;19 jaar of jonger;5;2;2;2008/'09;30.0;30.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0
7744;Mannen en vrouwen;19 jaar of jonger;6;0;0;2007/'08;170.0;150.0;20.0;0.0;70.0;80.0;20.0;0.0;60.0;70.0;20.0;0.0;10.0;10.0;0.0
7745;Mannen en vrouwen;19 jaar of jonger;6;0;0;2008/'09;140.0;140.0;10.0;0.0;70.0;40.0;30.0;0.0;70.0;40.0;30.0;0.0;10.0;0.0;0.0
7746;Mannen en vrouwen;19 jaar of jonger;6;0;1;2007/'08;140.0;120.0;10.0;0.0;50.0;70.0;20.0;0.0;50.0;60.0;20.0;0.0;10.0;10.0;0.0
7747;Mannen en vrouwen;19 jaar of jonger;6;0;1;2008/'09;110.0;100.0;10.0;0.0;50.0;40.0;20.0;0.0;50.0;30.0;20.0;0.0;0.0;0.0;0.0
7748;Mannen en vrouwen;19 jaar of jonger;6;0;8;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7749;Mannen en vrouwen;19 jaar of jonger;6;0;8;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7750;Mannen en vrouwen;19 jaar of jonger;6;0;9;2007/'08;130.0;120.0;10.0;0.0;50.0;70.0;10.0;0.0;40.0;60.0;10.0;0.0;10.0;10.0;0.0
7751;Mannen en vrouwen;19 jaar of jonger;6;0;9;2008/'09;90.0;80.0;10.0;0.0;40.0;40.0;10.0;0.0;40.0;30.0;10.0;0.0;0.0;0.0;0.0
7752;Mannen en vrouwen;19 jaar of jonger;6;0;Eén baan;2007/'08;120.0;110.0;10.0;0.0;50.0;60.0;10.0;0.0;40.0;50.0;10.0;0.0;10.0;10.0;0.0
7753;Mannen en vrouwen;19 jaar of jonger;6;0;Eén baan;2008/'09;90.0;80.0;10.0;0.0;40.0;40.0;10.0;0.0;40.0;30.0;10.0;0.0;0.0;0.0;0.0
7754;Mannen en vrouwen;19 jaar of jonger;6;0;Twee of meer banen;2007/'08;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7755;Mannen en vrouwen;19 jaar of jonger;6;0;Twee of meer banen;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7756;Mannen en vrouwen;19 jaar of jonger;6;0;4;2007/'08;140.0;120.0;10.0;0.0;50.0;70.0;10.0;0.0;50.0;60.0;10.0;0.0;10.0;10.0;0.0
7757;Mannen en vrouwen;19 jaar of jonger;6;0;4;2008/'09;100.0;100.0;10.0;0.0;50.0;30.0;20.0;0.0;50.0;30.0;20.0;0.0;0.0;0.0;0.0
7758;Mannen en vrouwen;19 jaar of jonger;6;0;5;2007/'08;40.0;30.0;10.0;0.0;10.0;30.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;10.0;0.0
7759;Mannen en vrouwen;19 jaar of jonger;6;0;5;2008/'09;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7760;Mannen en vrouwen;19 jaar of jonger;6;0;6;2007/'08;100.0;90.0;10.0;0.0;40.0;40.0;10.0;0.0;40.0;40.0;10.0;0.0;0.0;0.0;0.0
7761;Mannen en vrouwen;19 jaar of jonger;6;0;6;2008/'09;90.0;90.0;0.0;0.0;50.0;30.0;20.0;0.0;40.0;30.0;20.0;0.0;0.0;0.0;0.0
7762;Mannen en vrouwen;19 jaar of jonger;6;0;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7763;Mannen en vrouwen;19 jaar of jonger;6;0;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7764;Mannen en vrouwen;19 jaar of jonger;6;0;2;2007/'08;30.0;30.0;0.0;0.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0
7765;Mannen en vrouwen;19 jaar of jonger;6;0;2;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7766;Mannen en vrouwen;19 jaar of jonger;6;1;0;2007/'08;140.0;120.0;10.0;0.0;50.0;70.0;20.0;0.0;50.0;60.0;20.0;0.0;10.0;10.0;0.0
7767;Mannen en vrouwen;19 jaar of jonger;6;1;0;2008/'09;110.0;100.0;10.0;0.0;50.0;40.0;20.0;0.0;50.0;30.0;20.0;0.0;0.0;0.0;0.0
7768;Mannen en vrouwen;19 jaar of jonger;6;1;1;2007/'08;140.0;120.0;10.0;0.0;50.0;70.0;20.0;0.0;50.0;60.0;20.0;0.0;10.0;10.0;0.0
7769;Mannen en vrouwen;19 jaar of jonger;6;1;1;2008/'09;110.0;100.0;10.0;0.0;50.0;40.0;20.0;0.0;50.0;30.0;20.0;0.0;0.0;0.0;0.0
7770;Mannen en vrouwen;19 jaar of jonger;6;1;8;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7771;Mannen en vrouwen;19 jaar of jonger;6;1;8;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7772;Mannen en vrouwen;19 jaar of jonger;6;1;9;2007/'08;130.0;120.0;10.0;0.0;50.0;70.0;10.0;0.0;40.0;60.0;10.0;0.0;10.0;10.0;0.0
7773;Mannen en vrouwen;19 jaar of jonger;6;1;9;2008/'09;90.0;80.0;10.0;0.0;40.0;40.0;10.0;0.0;40.0;30.0;10.0;0.0;0.0;0.0;0.0
7774;Mannen en vrouwen;19 jaar of jonger;6;1;Eén baan;2007/'08;120.0;110.0;10.0;0.0;50.0;60.0;10.0;0.0;40.0;50.0;10.0;0.0;10.0;10.0;0.0
7775;Mannen en vrouwen;19 jaar of jonger;6;1;Eén baan;2008/'09;90.0;80.0;10.0;0.0;40.0;40.0;10.0;0.0;40.0;30.0;10.0;0.0;0.0;0.0;0.0
7776;Mannen en vrouwen;19 jaar of jonger;6;1;Twee of meer banen;2007/'08;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7777;Mannen en vrouwen;19 jaar of jonger;6;1;Twee of meer banen;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7778;Mannen en vrouwen;19 jaar of jonger;6;1;4;2007/'08;140.0;120.0;10.0;0.0;50.0;70.0;10.0;0.0;50.0;60.0;10.0;0.0;10.0;10.0;0.0
7779;Mannen en vrouwen;19 jaar of jonger;6;1;4;2008/'09;100.0;100.0;10.0;0.0;50.0;30.0;20.0;0.0;50.0;30.0;20.0;0.0;0.0;0.0;0.0
7780;Mannen en vrouwen;19 jaar of jonger;6;1;5;2007/'08;40.0;30.0;10.0;0.0;10.0;30.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;10.0;0.0
7781;Mannen en vrouwen;19 jaar of jonger;6;1;5;2008/'09;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7782;Mannen en vrouwen;19 jaar of jonger;6;1;6;2007/'08;100.0;90.0;10.0;0.0;40.0;40.0;10.0;0.0;40.0;40.0;10.0;0.0;0.0;0.0;0.0
7783;Mannen en vrouwen;19 jaar of jonger;6;1;6;2008/'09;90.0;90.0;0.0;0.0;50.0;30.0;20.0;0.0;40.0;30.0;20.0;0.0;0.0;0.0;0.0
7784;Mannen en vrouwen;19 jaar of jonger;6;1;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7785;Mannen en vrouwen;19 jaar of jonger;6;1;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7786;Mannen en vrouwen;19 jaar of jonger;6;1;2;2007/'08;;;;;;;;;;;;;;;
7787;Mannen en vrouwen;19 jaar of jonger;6;1;2;2008/'09;;;;;;;;;;;;;;;
7788;Mannen en vrouwen;19 jaar of jonger;6;4;0;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7789;Mannen en vrouwen;19 jaar of jonger;6;4;0;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7790;Mannen en vrouwen;19 jaar of jonger;6;4;1;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7791;Mannen en vrouwen;19 jaar of jonger;6;4;1;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
