ID;EconomischeActiviteitEnOverigePosten;Perioden;OutputBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;OutputBasisprijzen_4;IntermediairVerbruik_5;BrutoToegevoegdeWaardeBasisprijzen_6;OutputBasisprijzen_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;OutputBasisprijzen_10;IntermediairVerbruik_11;BrutoToegevoegdeWaardeBasisprijzen_12;Totaal_13;Lonen_14;SocialePremiesTLVWerkgevers_15;Bruto_16;VerbruikVanVasteActiva_17;Netto_18;Saldo_19;NietProductgebondenBelastingen_20;NietProductgebondenSubsidies_21;BrutoToegevoegdeWaardeBasisprijzen_22
1622;28 Machine-industrie;2007;20634.0;13349.0;7285.0;21753.0;13954.0;7821.0;8.7;9.2;7.9;94.9;95.7;93.1;3813.0;3049.0;764.0;3507.0;1078.0;2429.0;-35.0;25.0;60.0;7285.0
1623;28 Machine-industrie;2008;20522.0;13258.0;7264.0;21084.0;13477.0;7630.0;-3.1;-3.4;-2.4;97.3;98.4;95.2;4097.0;3271.0;826.0;3204.0;1128.0;2076.0;-37.0;30.0;67.0;7264.0
1624;28 Machine-industrie;2009;17563.0;11506.0;6057.0;17745.0;11686.0;6067.0;-15.8;-13.3;-20.5;99.0;98.5;99.8;4140.0;3355.0;785.0;2060.0;1162.0;898.0;-143.0;35.0;178.0;6057.0
1625;28 Machine-industrie;2010;21027.0;13190.0;7837.0;21027.0;13190.0;7837.0;18.5;12.9;29.2;100.0;100.0;100.0;4046.0;3261.0;785.0;3862.0;1188.0;2674.0;-71.0;37.0;108.0;7837.0
1626;28 Machine-industrie;2011;25231.0;16427.0;8804.0;25006.0;16220.0;8786.0;18.9;23.0;12.1;100.9;101.3;100.2;4378.0;3530.0;848.0;4485.0;1225.0;3260.0;-59.0;42.0;101.0;8804.0
1627;28 Machine-industrie;2012;23385.0;15491.0;7894.0;22944.0;15106.0;7835.0;-8.2;-6.9;-10.8;101.9;102.5;100.8;4597.0;3670.0;927.0;3324.0;1259.0;2065.0;-27.0;57.0;84.0;7894.0
1628;28 Machine-industrie;2013;24079.0;15924.0;8155.0;23468.0;15558.0;7906.0;2.3;3.0;0.9;102.6;102.4;103.1;4909.0;3827.0;1082.0;3289.0;1310.0;1979.0;-43.0;37.0;80.0;8155.0
1629;28 Machine-industrie;2014;25490.0;16635.0;8855.0;24674.0;16248.0;8420.0;5.1;4.4;6.5;103.3;102.4;105.2;5037.0;3982.0;1055.0;3866.0;1360.0;2506.0;-48.0;37.0;85.0;8855.0
1630;28 Machine-industrie;2015;25402.0;16581.0;8821.0;24428.0;15834.0;8582.0;-1.0;-2.5;1.9;104.0;104.7;102.8;5109.0;4086.0;1023.0;3770.0;1420.0;2350.0;-58.0;23.0;81.0;8821.0
1631;28 Machine-industrie;2016;25351.0;16405.0;8946.0;24147.0;15629.0;8507.0;-1.1;-1.3;-0.9;105.0;105.0;105.2;5258.0;4197.0;1061.0;3826.0;;;-138.0;21.0;159.0;8946.0
1632;29-30 Transportmiddelenindustrie;1969;;;;;;;;;;;;;;;;;;;;;;
1633;29-30 Transportmiddelenindustrie;1970;;;;;;;;;;;;;;;;;;;;;;
1634;29-30 Transportmiddelenindustrie;1971;;;;;;;;;;;;;;;;;;;;;;
1635;29-30 Transportmiddelenindustrie;1972;;;;;;;;;;;;;;;;;;;;;;
1636;29-30 Transportmiddelenindustrie;1973;;;;;;;;;;;;;;;;;;;;;;
1637;29-30 Transportmiddelenindustrie;1974;;;;;;;;;;;;;;;;;;;;;;
1638;29-30 Transportmiddelenindustrie;1975;;;;;;;;;;;;;;;;;;;;;;
1639;29-30 Transportmiddelenindustrie;1976;;;;;;;;;;;;;;;;;;;;;;
1640;29-30 Transportmiddelenindustrie;1977;;;;;;;;;;;;;;;;;;;;;;
1641;29-30 Transportmiddelenindustrie;1978;;;;;;;;;;;;;;;;;;;;;;
1642;29-30 Transportmiddelenindustrie;1979;;;;;;;;;;;;;;;;;;;;;;
1643;29-30 Transportmiddelenindustrie;1980;;;;;;;;;;;;;;;;;;;;;;
1644;29-30 Transportmiddelenindustrie;1981;;;;;;;;;;;;;;;;;;;;;;
1645;29-30 Transportmiddelenindustrie;1982;;;;;;;;;;;;;;;;;;;;;;
1646;29-30 Transportmiddelenindustrie;1983;;;;;;;;;;;;;;;;;;;;;;
1647;29-30 Transportmiddelenindustrie;1984;;;;;;;;;;;;;;;;;;;;;;
1648;29-30 Transportmiddelenindustrie;1985;;;;;;;;;;;;;;;;;;;;;;
1649;29-30 Transportmiddelenindustrie;1986;;;;;;;;;;;;;;;;;;;;;;
1650;29-30 Transportmiddelenindustrie;1987;;;;;;;;;;;;;;;;;;;;;;
1651;29-30 Transportmiddelenindustrie;1988;;;;;;;;;;;;;;;;;;;;;;
1652;29-30 Transportmiddelenindustrie;1989;;;;;;;;;;;;;;;;;;;;;;
1653;29-30 Transportmiddelenindustrie;1990;;;;;;;;;;;;;;;;;;;;;;
1654;29-30 Transportmiddelenindustrie;1991;;;;;;;;;;;;;;;;;;;;;;
1655;29-30 Transportmiddelenindustrie;1992;;;;;;;;;;;;;;;;;;;;;;
1656;29-30 Transportmiddelenindustrie;1993;;;;;;;;;;;;;;;;;;;;;;
1657;29-30 Transportmiddelenindustrie;1994;;;;;;;;;;;;;;;;;;;;;;
1658;29-30 Transportmiddelenindustrie;1995;6243.0;4107.0;2136.0;7821.0;5359.0;2423.0;;;;79.8;76.6;88.2;1336.0;1138.0;198.0;823.0;471.0;352.0;-23.0;4.0;27.0;2136.0
1659;29-30 Transportmiddelenindustrie;1996;6986.0;4928.0;2058.0;8627.0;6327.0;2312.0;10.3;18.1;-4.6;81.0;77.9;89.0;1360.0;1155.0;205.0;706.0;468.0;238.0;-8.0;5.0;13.0;2058.0
1660;29-30 Transportmiddelenindustrie;1997;8345.0;5900.0;2445.0;10120.0;7480.0;2661.0;17.3;18.2;15.1;82.5;78.9;91.9;1412.0;1214.0;198.0;1052.0;471.0;581.0;-19.0;5.0;24.0;2445.0
1661;29-30 Transportmiddelenindustrie;1998;10151.0;7182.0;2969.0;12000.0;8950.0;3087.0;18.6;19.6;16.0;84.6;80.2;96.2;1536.0;1230.0;306.0;1461.0;492.0;969.0;-28.0;4.0;32.0;2969.0
1662;29-30 Transportmiddelenindustrie;1999;10836.0;7563.0;3273.0;12591.0;9279.0;3332.0;4.9;3.7;7.9;86.1;81.5;98.2;1646.0;1299.0;347.0;1643.0;533.0;1110.0;-16.0;13.0;29.0;3273.0
1663;29-30 Transportmiddelenindustrie;2000;11233.0;8130.0;3103.0;12811.0;9649.0;3217.0;1.7;4.0;-3.5;87.7;84.3;96.4;1721.0;1339.0;382.0;1393.0;581.0;812.0;-11.0;14.0;25.0;3103.0
1664;29-30 Transportmiddelenindustrie;2001;12156.0;8634.0;3522.0;13753.0;10022.0;3748.0;7.4;3.9;16.5;88.4;86.2;94.0;1758.0;1396.0;362.0;1770.0;628.0;1142.0;-6.0;19.0;25.0;3522.0
1665;29-30 Transportmiddelenindustrie;2002;11975.0;8437.0;3538.0;13293.0;9604.0;3699.0;-3.3;-4.2;-1.3;90.1;87.8;95.6;1775.0;1405.0;370.0;1808.0;664.0;1144.0;-45.0;21.0;66.0;3538.0
1666;29-30 Transportmiddelenindustrie;2003;11750.0;8200.0;3550.0;12905.0;9291.0;3621.0;-2.9;-3.3;-2.1;91.1;88.3;98.0;1775.0;1409.0;366.0;1786.0;666.0;1120.0;-11.0;10.0;21.0;3550.0
1667;29-30 Transportmiddelenindustrie;2004;12084.0;8321.0;3763.0;12898.0;9211.0;3687.0;-0.1;-0.9;1.8;93.7;90.3;102.1;1738.0;1383.0;355.0;2040.0;669.0;1371.0;-15.0;12.0;27.0;3763.0
1668;29-30 Transportmiddelenindustrie;2005;11836.0;8190.0;3646.0;12536.0;8935.0;3599.0;-2.8;-3.0;-2.4;94.4;91.7;101.3;1669.0;1342.0;327.0;1990.0;670.0;1320.0;-13.0;9.0;22.0;3646.0
1669;29-30 Transportmiddelenindustrie;2006;12351.0;8673.0;3678.0;12922.0;9351.0;3582.0;3.1;4.7;-0.5;95.6;92.8;102.7;1695.0;1356.0;339.0;1992.0;672.0;1320.0;-9.0;13.0;22.0;3678.0
1670;29-30 Transportmiddelenindustrie;2007;14639.0;10287.0;4352.0;15029.0;10787.0;4246.0;16.3;15.4;18.5;97.4;95.4;102.5;1748.0;1394.0;354.0;2618.0;675.0;1943.0;-14.0;13.0;27.0;4352.0
1671;29-30 Transportmiddelenindustrie;2008;15550.0;10946.0;4604.0;15501.0;11206.0;4305.0;3.1;3.9;1.4;100.3;97.7;107.0;1889.0;1503.0;386.0;2743.0;677.0;2066.0;-28.0;16.0;44.0;4604.0
1672;29-30 Transportmiddelenindustrie;2009;11187.0;8042.0;3145.0;11277.0;8205.0;3084.0;-27.3;-26.8;-28.4;99.2;98.0;102.0;1913.0;1543.0;370.0;1334.0;665.0;669.0;-102.0;21.0;123.0;3145.0
1673;29-30 Transportmiddelenindustrie;2010;12454.0;8734.0;3720.0;12454.0;8734.0;3720.0;10.4;6.5;20.6;100.0;100.0;100.0;1889.0;1516.0;373.0;1873.0;648.0;1225.0;-42.0;22.0;64.0;3720.0
1674;29-30 Transportmiddelenindustrie;2011;13327.0;9562.0;3765.0;13199.0;9373.0;3826.0;6.0;7.3;2.8;101.0;102.0;98.4;1973.0;1581.0;392.0;1813.0;635.0;1178.0;-21.0;23.0;44.0;3765.0
1675;29-30 Transportmiddelenindustrie;2012;13173.0;9763.0;3410.0;12937.0;9453.0;3473.0;-2.0;0.9;-9.2;101.8;103.3;98.2;1994.0;1587.0;407.0;1430.0;632.0;798.0;-14.0;17.0;31.0;3410.0
1676;29-30 Transportmiddelenindustrie;2013;13300.0;9703.0;3597.0;12939.0;9372.0;3561.0;0.0;-0.9;2.5;102.8;103.5;101.0;2002.0;1599.0;403.0;1603.0;633.0;970.0;-8.0;20.0;28.0;3597.0
1677;29-30 Transportmiddelenindustrie;2014;14257.0;10515.0;3742.0;13819.0;10129.0;3681.0;6.8;8.1;3.4;103.2;103.8;101.7;2091.0;1649.0;442.0;1668.0;636.0;1032.0;-17.0;17.0;34.0;3742.0
1678;29-30 Transportmiddelenindustrie;2015;17696.0;13371.0;4325.0;16960.0;12700.0;4243.0;22.7;25.4;15.3;104.3;105.3;101.9;2179.0;1735.0;444.0;2162.0;647.0;1515.0;-16.0;16.0;32.0;4325.0
1679;29-30 Transportmiddelenindustrie;2016;20045.0;15285.0;4760.0;19088.0;14455.0;4609.0;12.5;13.8;8.6;105.0;105.7;103.3;2254.0;1793.0;461.0;2532.0;;;-26.0;15.0;41.0;4760.0
1680;29 Auto- en aanhangwagenindustrie;1969;;;;;;;;;;;;;;;;;;;;;;
1681;29 Auto- en aanhangwagenindustrie;1970;;;;;;;;;;;;;;;;;;;;;;
1682;29 Auto- en aanhangwagenindustrie;1971;;;;;;;;;;;;;;;;;;;;;;
1683;29 Auto- en aanhangwagenindustrie;1972;;;;;;;;;;;;;;;;;;;;;;
1684;29 Auto- en aanhangwagenindustrie;1973;;;;;;;;;;;;;;;;;;;;;;
1685;29 Auto- en aanhangwagenindustrie;1974;;;;;;;;;;;;;;;;;;;;;;
1686;29 Auto- en aanhangwagenindustrie;1975;;;;;;;;;;;;;;;;;;;;;;
1687;29 Auto- en aanhangwagenindustrie;1976;;;;;;;;;;;;;;;;;;;;;;
1688;29 Auto- en aanhangwagenindustrie;1977;;;;;;;;;;;;;;;;;;;;;;
1689;29 Auto- en aanhangwagenindustrie;1978;;;;;;;;;;;;;;;;;;;;;;
1690;29 Auto- en aanhangwagenindustrie;1979;;;;;;;;;;;;;;;;;;;;;;
1691;29 Auto- en aanhangwagenindustrie;1980;;;;;;;;;;;;;;;;;;;;;;
1692;29 Auto- en aanhangwagenindustrie;1981;;;;;;;;;;;;;;;;;;;;;;
1693;29 Auto- en aanhangwagenindustrie;1982;;;;;;;;;;;;;;;;;;;;;;
1694;29 Auto- en aanhangwagenindustrie;1983;;;;;;;;;;;;;;;;;;;;;;
1695;29 Auto- en aanhangwagenindustrie;1984;;;;;;;;;;;;;;;;;;;;;;
1696;29 Auto- en aanhangwagenindustrie;1985;;;;;;;;;;;;;;;;;;;;;;
1697;29 Auto- en aanhangwagenindustrie;1986;;;;;;;;;;;;;;;;;;;;;;
1698;29 Auto- en aanhangwagenindustrie;1987;;;;;;;;;;;;;;;;;;;;;;
1699;29 Auto- en aanhangwagenindustrie;1988;;;;;;;;;;;;;;;;;;;;;;
1700;29 Auto- en aanhangwagenindustrie;1989;;;;;;;;;;;;;;;;;;;;;;
1701;29 Auto- en aanhangwagenindustrie;1990;;;;;;;;;;;;;;;;;;;;;;
1702;29 Auto- en aanhangwagenindustrie;1991;;;;;;;;;;;;;;;;;;;;;;
1703;29 Auto- en aanhangwagenindustrie;1992;;;;;;;;;;;;;;;;;;;;;;
1704;29 Auto- en aanhangwagenindustrie;1993;;;;;;;;;;;;;;;;;;;;;;
1705;29 Auto- en aanhangwagenindustrie;1994;;;;;;;;;;;;;;;;;;;;;;
1706;29 Auto- en aanhangwagenindustrie;1995;3355.0;2190.0;1165.0;4222.0;2854.0;1347.0;;;;79.5;76.7;86.5;772.0;654.0;118.0;394.0;308.0;86.0;-1.0;3.0;4.0;1165.0
1707;29 Auto- en aanhangwagenindustrie;1996;4130.0;2895.0;1235.0;5036.0;3671.0;1370.0;19.3;28.6;1.7;82.0;78.9;90.1;831.0;701.0;130.0;404.0;328.0;76.0;0.0;3.0;3.0;1235.0
1708;29 Auto- en aanhangwagenindustrie;1997;5184.0;3696.0;1488.0;6199.0;4615.0;1603.0;23.1;25.7;17.0;83.6;80.1;92.8;895.0;766.0;129.0;594.0;333.0;261.0;-1.0;3.0;4.0;1488.0
1709;29 Auto- en aanhangwagenindustrie;1998;6354.0;4420.0;1934.0;7482.0;5464.0;2026.0;20.7;18.4;26.4;84.9;80.9;95.4;960.0;765.0;195.0;978.0;343.0;635.0;-4.0;2.0;6.0;1934.0
1710;29 Auto- en aanhangwagenindustrie;1999;6955.0;4722.0;2233.0;8064.0;5754.0;2298.0;7.8;5.3;13.4;86.2;82.1;97.2;1037.0;813.0;224.0;1189.0;358.0;831.0;7.0;13.0;6.0;2233.0
1711;29 Auto- en aanhangwagenindustrie;2000;7202.0;5008.0;2194.0;8202.0;5913.0;2286.0;1.7;2.8;-0.5;87.8;84.7;96.0;1080.0;836.0;244.0;1106.0;374.0;732.0;8.0;13.0;5.0;2194.0
1712;29 Auto- en aanhangwagenindustrie;2001;7227.0;5181.0;2046.0;8228.0;6006.0;2228.0;0.3;1.6;-2.6;87.8;86.3;91.8;1080.0;851.0;229.0;955.0;388.0;567.0;11.0;17.0;6.0;2046.0
1713;29 Auto- en aanhangwagenindustrie;2002;7070.0;5070.0;2000.0;7961.0;5761.0;2202.0;-3.3;-4.1;-1.2;88.8;88.0;90.8;1070.0;838.0;232.0;939.0;398.0;541.0;-9.0;18.0;27.0;2000.0
1714;29 Auto- en aanhangwagenindustrie;2003;7049.0;4972.0;2077.0;7875.0;5638.0;2238.0;-1.1;-2.1;1.6;89.5;88.2;92.8;1083.0;853.0;230.0;992.0;398.0;594.0;2.0;7.0;5.0;2077.0
1715;29 Auto- en aanhangwagenindustrie;2004;7360.0;5121.0;2239.0;7895.0;5617.0;2277.0;0.3;-0.4;1.7;93.2;91.2;98.3;1061.0;838.0;223.0;1181.0;401.0;780.0;-3.0;7.0;10.0;2239.0
1716;29 Auto- en aanhangwagenindustrie;2005;7005.0;4906.0;2099.0;7487.0;5311.0;2173.0;-5.2;-5.4;-4.6;93.6;92.4;96.6;1030.0;822.0;208.0;1072.0;407.0;665.0;-3.0;4.0;7.0;2099.0
1717;29 Auto- en aanhangwagenindustrie;2006;7397.0;5214.0;2183.0;7820.0;5593.0;2227.0;4.5;5.3;2.5;94.6;93.2;98.0;1049.0;834.0;215.0;1137.0;415.0;722.0;-3.0;5.0;8.0;2183.0
1718;29 Auto- en aanhangwagenindustrie;2007;8261.0;5834.0;2427.0;8565.0;6088.0;2475.0;9.5;8.9;11.1;96.4;95.8;98.1;1039.0;823.0;216.0;1395.0;424.0;971.0;-7.0;5.0;12.0;2427.0
1719;29 Auto- en aanhangwagenindustrie;2008;8440.0;5933.0;2507.0;8491.0;6048.0;2440.0;-0.9;-0.7;-1.4;99.4;98.1;102.7;1107.0;875.0;232.0;1419.0;435.0;984.0;-19.0;6.0;25.0;2507.0
1720;29 Auto- en aanhangwagenindustrie;2009;4350.0;3165.0;1185.0;4407.0;3227.0;1184.0;-48.1;-46.7;-51.5;98.7;98.1;100.1;1039.0;834.0;205.0;222.0;434.0;-212.0;-76.0;7.0;83.0;1185.0
1721;29 Auto- en aanhangwagenindustrie;2010;5924.0;4140.0;1784.0;5924.0;4140.0;1784.0;34.4;28.3;50.7;100.0;100.0;100.0;965.0;770.0;195.0;841.0;426.0;415.0;-22.0;9.0;31.0;1784.0
1722;29 Auto- en aanhangwagenindustrie;2011;7289.0;5141.0;2148.0;7161.0;5052.0;2109.0;20.9;22.0;18.2;101.8;101.8;101.8;1004.0;799.0;205.0;1152.0;417.0;735.0;-8.0;10.0;18.0;2148.0
1723;29 Auto- en aanhangwagenindustrie;2012;6585.0;4771.0;1814.0;6409.0;4639.0;1770.0;-10.5;-8.2;-16.1;102.7;102.8;102.5;1032.0;818.0;214.0;789.0;413.0;376.0;-7.0;7.0;14.0;1814.0
1724;29 Auto- en aanhangwagenindustrie;2013;6303.0;4487.0;1816.0;6092.0;4350.0;1742.0;-5.0;-6.2;-1.6;103.5;103.1;104.3;1004.0;797.0;207.0;818.0;409.0;409.0;-6.0;7.0;13.0;1816.0
1725;29 Auto- en aanhangwagenindustrie;2014;6829.0;4928.0;1901.0;6607.0;4790.0;1819.0;8.5;10.1;4.4;103.4;102.9;104.5;1047.0;819.0;228.0;866.0;408.0;458.0;-12.0;6.0;18.0;1901.0
1726;29 Auto- en aanhangwagenindustrie;2015;9997.0;7507.0;2490.0;9572.0;7267.0;2311.0;44.9;51.7;27.1;104.4;103.3;107.7;1131.0;893.0;238.0;1369.0;412.0;957.0;-10.0;7.0;17.0;2490.0
1727;29 Auto- en aanhangwagenindustrie;2016;12450.0;9454.0;2996.0;11833.0;9132.0;2716.0;23.6;25.7;17.5;105.2;103.5;110.3;1220.0;965.0;255.0;1793.0;;;-17.0;6.0;23.0;2996.0
1728;30 Overige transportmiddelenindustrie;1969;;;;;;;;;;;;;;;;;;;;;;
1729;30 Overige transportmiddelenindustrie;1970;;;;;;;;;;;;;;;;;;;;;;
1730;30 Overige transportmiddelenindustrie;1971;;;;;;;;;;;;;;;;;;;;;;
1731;30 Overige transportmiddelenindustrie;1972;;;;;;;;;;;;;;;;;;;;;;
1732;30 Overige transportmiddelenindustrie;1973;;;;;;;;;;;;;;;;;;;;;;
1733;30 Overige transportmiddelenindustrie;1974;;;;;;;;;;;;;;;;;;;;;;
1734;30 Overige transportmiddelenindustrie;1975;;;;;;;;;;;;;;;;;;;;;;
1735;30 Overige transportmiddelenindustrie;1976;;;;;;;;;;;;;;;;;;;;;;
1736;30 Overige transportmiddelenindustrie;1977;;;;;;;;;;;;;;;;;;;;;;
1737;30 Overige transportmiddelenindustrie;1978;;;;;;;;;;;;;;;;;;;;;;
1738;30 Overige transportmiddelenindustrie;1979;;;;;;;;;;;;;;;;;;;;;;
1739;30 Overige transportmiddelenindustrie;1980;;;;;;;;;;;;;;;;;;;;;;
1740;30 Overige transportmiddelenindustrie;1981;;;;;;;;;;;;;;;;;;;;;;
1741;30 Overige transportmiddelenindustrie;1982;;;;;;;;;;;;;;;;;;;;;;
1742;30 Overige transportmiddelenindustrie;1983;;;;;;;;;;;;;;;;;;;;;;
1743;30 Overige transportmiddelenindustrie;1984;;;;;;;;;;;;;;;;;;;;;;
1744;30 Overige transportmiddelenindustrie;1985;;;;;;;;;;;;;;;;;;;;;;
1745;30 Overige transportmiddelenindustrie;1986;;;;;;;;;;;;;;;;;;;;;;
1746;30 Overige transportmiddelenindustrie;1987;;;;;;;;;;;;;;;;;;;;;;
1747;30 Overige transportmiddelenindustrie;1988;;;;;;;;;;;;;;;;;;;;;;
1748;30 Overige transportmiddelenindustrie;1989;;;;;;;;;;;;;;;;;;;;;;
1749;30 Overige transportmiddelenindustrie;1990;;;;;;;;;;;;;;;;;;;;;;
1750;30 Overige transportmiddelenindustrie;1991;;;;;;;;;;;;;;;;;;;;;;
1751;30 Overige transportmiddelenindustrie;1992;;;;;;;;;;;;;;;;;;;;;;
1752;30 Overige transportmiddelenindustrie;1993;;;;;;;;;;;;;;;;;;;;;;
1753;30 Overige transportmiddelenindustrie;1994;;;;;;;;;;;;;;;;;;;;;;
1754;30 Overige transportmiddelenindustrie;1995;2888.0;1917.0;971.0;3629.0;2500.0;1106.0;;;;79.6;76.7;87.8;564.0;484.0;80.0;429.0;163.0;266.0;-22.0;1.0;23.0;971.0
1755;30 Overige transportmiddelenindustrie;1996;2856.0;2033.0;823.0;3625.0;2650.0;972.0;-0.1;6.0;-12.2;78.8;76.7;84.7;529.0;454.0;75.0;302.0;140.0;162.0;-8.0;2.0;10.0;823.0
1756;30 Overige transportmiddelenindustrie;1997;3161.0;2204.0;957.0;3948.0;2851.0;1091.0;8.9;7.6;12.3;80.1;77.3;87.7;517.0;448.0;69.0;458.0;138.0;320.0;-18.0;2.0;20.0;957.0
1757;30 Overige transportmiddelenindustrie;1998;3797.0;2762.0;1035.0;4544.0;3470.0;1089.0;15.1;21.7;-0.2;83.6;79.6;95.1;576.0;465.0;111.0;483.0;149.0;334.0;-24.0;2.0;26.0;1035.0
1758;30 Overige transportmiddelenindustrie;1999;3881.0;2841.0;1040.0;4552.0;3507.0;1064.0;0.2;1.0;-2.2;85.3;81.0;97.7;609.0;486.0;123.0;454.0;175.0;279.0;-23.0;0.0;23.0;1040.0
1759;30 Overige transportmiddelenindustrie;2000;4031.0;3122.0;909.0;4634.0;3719.0;960.0;1.8;6.1;-9.8;87.0;83.9;94.7;641.0;503.0;138.0;287.0;207.0;80.0;-19.0;1.0;20.0;909.0
1760;30 Overige transportmiddelenindustrie;2001;4929.0;3453.0;1476.0;5557.0;3999.0;1560.0;19.9;7.5;62.5;88.7;86.4;94.6;678.0;545.0;133.0;815.0;240.0;575.0;-17.0;2.0;19.0;1476.0
1761;30 Overige transportmiddelenindustrie;2002;4905.0;3367.0;1538.0;5364.0;3826.0;1537.0;-3.5;-4.3;-1.5;91.4;88.0;100.1;705.0;567.0;138.0;869.0;266.0;603.0;-36.0;3.0;39.0;1538.0
1762;30 Overige transportmiddelenindustrie;2003;4701.0;3228.0;1473.0;5064.0;3638.0;1429.0;-5.6;-4.9;-7.0;92.8;88.7;103.1;692.0;556.0;136.0;794.0;268.0;526.0;-13.0;3.0;16.0;1473.0
1763;30 Overige transportmiddelenindustrie;2004;4724.0;3200.0;1524.0;5038.0;3578.0;1457.0;-0.5;-1.6;2.0;93.8;89.4;104.6;677.0;545.0;132.0;859.0;268.0;591.0;-12.0;5.0;17.0;1524.0
1764;30 Overige transportmiddelenindustrie;2005;4831.0;3284.0;1547.0;5083.0;3611.0;1468.0;0.9;0.9;0.8;95.0;90.9;105.4;639.0;520.0;119.0;918.0;263.0;655.0;-10.0;5.0;15.0;1547.0
1765;30 Overige transportmiddelenindustrie;2006;4954.0;3459.0;1495.0;5138.0;3745.0;1403.0;1.1;3.7;-4.5;96.4;92.4;106.6;646.0;522.0;124.0;855.0;257.0;598.0;-6.0;8.0;14.0;1495.0
1766;30 Overige transportmiddelenindustrie;2007;6378.0;4453.0;1925.0;6495.0;4686.0;1815.0;26.4;25.2;29.4;98.2;95.0;106.1;709.0;571.0;138.0;1223.0;251.0;972.0;-7.0;8.0;15.0;1925.0
1767;30 Overige transportmiddelenindustrie;2008;7110.0;5013.0;2097.0;7037.0;5147.0;1903.0;8.3;9.8;4.9;101.0;97.4;110.2;782.0;628.0;154.0;1324.0;242.0;1082.0;-9.0;10.0;19.0;2097.0
1768;30 Overige transportmiddelenindustrie;2009;6837.0;4877.0;1960.0;6860.0;4979.0;1890.0;-2.5;-3.3;-0.7;99.7;98.0;103.7;874.0;709.0;165.0;1112.0;231.0;881.0;-26.0;14.0;40.0;1960.0
1769;30 Overige transportmiddelenindustrie;2010;6530.0;4594.0;1936.0;6530.0;4594.0;1936.0;-4.8;-7.7;2.4;100.0;100.0;100.0;924.0;746.0;178.0;1032.0;222.0;810.0;-20.0;13.0;33.0;1936.0
1770;30 Overige transportmiddelenindustrie;2011;6038.0;4421.0;1617.0;6038.0;4321.0;1717.0;-7.5;-5.9;-11.3;100.0;102.3;94.2;969.0;782.0;187.0;661.0;218.0;443.0;-13.0;13.0;26.0;1617.0
1771;30 Overige transportmiddelenindustrie;2012;6588.0;4992.0;1596.0;6538.0;4812.0;1715.0;8.3;11.4;-0.1;100.8;103.7;93.1;962.0;769.0;193.0;641.0;219.0;422.0;-7.0;10.0;17.0;1596.0
1772;30 Overige transportmiddelenindustrie;2013;6997.0;5216.0;1781.0;6864.0;5017.0;1838.0;5.0;4.3;7.2;101.9;104.0;96.9;998.0;802.0;196.0;785.0;224.0;561.0;-2.0;13.0;15.0;1781.0
1773;30 Overige transportmiddelenindustrie;2014;7428.0;5587.0;1841.0;7228.0;5335.0;1881.0;5.3;6.3;2.3;102.8;104.7;97.9;1044.0;830.0;214.0;802.0;228.0;574.0;-5.0;11.0;16.0;1841.0
1774;30 Overige transportmiddelenindustrie;2015;7699.0;5864.0;1835.0;7401.0;5450.0;1939.0;2.4;2.1;3.1;104.0;107.6;94.6;1048.0;842.0;206.0;793.0;235.0;558.0;-6.0;9.0;15.0;1835.0
1775;30 Overige transportmiddelenindustrie;2016;7595.0;5831.0;1764.0;7264.0;5376.0;1872.0;-1.8;-1.3;-3.4;104.6;108.5;94.2;1034.0;828.0;206.0;739.0;;;-9.0;9.0;18.0;1764.0
1776;31-33 Overige industrie en reparatie;1969;;;;;;;;;;;;;;;;;;;;;;
1777;31-33 Overige industrie en reparatie;1970;;;;;;;;;;;;;;;;;;;;;;
1778;31-33 Overige industrie en reparatie;1971;;;;;;;;;;;;;;;;;;;;;;
1779;31-33 Overige industrie en reparatie;1972;;;;;;;;;;;;;;;;;;;;;;
1780;31-33 Overige industrie en reparatie;1973;;;;;;;;;;;;;;;;;;;;;;
1781;31-33 Overige industrie en reparatie;1974;;;;;;;;;;;;;;;;;;;;;;
1782;31-33 Overige industrie en reparatie;1975;;;;;;;;;;;;;;;;;;;;;;
1783;31-33 Overige industrie en reparatie;1976;;;;;;;;;;;;;;;;;;;;;;
1784;31-33 Overige industrie en reparatie;1977;;;;;;;;;;;;;;;;;;;;;;
1785;31-33 Overige industrie en reparatie;1978;;;;;;;;;;;;;;;;;;;;;;
1786;31-33 Overige industrie en reparatie;1979;;;;;;;;;;;;;;;;;;;;;;
1787;31-33 Overige industrie en reparatie;1980;;;;;;;;;;;;;;;;;;;;;;
1788;31-33 Overige industrie en reparatie;1981;;;;;;;;;;;;;;;;;;;;;;
1789;31-33 Overige industrie en reparatie;1982;;;;;;;;;;;;;;;;;;;;;;
1790;31-33 Overige industrie en reparatie;1983;;;;;;;;;;;;;;;;;;;;;;
1791;31-33 Overige industrie en reparatie;1984;;;;;;;;;;;;;;;;;;;;;;
1792;31-33 Overige industrie en reparatie;1985;;;;;;;;;;;;;;;;;;;;;;
1793;31-33 Overige industrie en reparatie;1986;;;;;;;;;;;;;;;;;;;;;;
1794;31-33 Overige industrie en reparatie;1987;;;;;;;;;;;;;;;;;;;;;;
1795;31-33 Overige industrie en reparatie;1988;;;;;;;;;;;;;;;;;;;;;;
