ID;Leeftijd;Migratieachtergrond;VerblijfsduurInNederland;Perioden;k_1eGeneratieMigratieachtergrondTotaal_1;k_1eGeneratieMigratieachtergrondMan_2;k_1eGeneratieMigratieachtergrondVrouw_3
4027;Totaal;Afrika;Onbekend;2014;65;39;26
4028;Totaal;Afrika;Onbekend;2015;63;36;27
4029;Totaal;Afrika;Onbekend;2016;63;38;25
4030;Totaal;Afrika;Onbekend;2017;61;36;25
4031;Totaal;Afrika;Onbekend;2018;61;36;25
4032;Totaal;Amerika;Totaal;2003;334808;152832;181976
4033;Totaal;Amerika;Totaal;2004;337143;153196;183947
4034;Totaal;Amerika;Totaal;2005;337331;152846;184485
4035;Totaal;Amerika;Totaal;2006;335756;151635;184121
4036;Totaal;Amerika;Totaal;2007;334224;150361;183863
4037;Totaal;Amerika;Totaal;2008;334711;150243;184468
4038;Totaal;Amerika;Totaal;2009;338267;151672;186595
4039;Totaal;Amerika;Totaal;2010;342197;153367;188830
4040;Totaal;Amerika;Totaal;2011;345256;154217;191039
4041;Totaal;Amerika;Totaal;2012;347725;155087;192638
4042;Totaal;Amerika;Totaal;2013;348394;155028;193366
4043;Totaal;Amerika;Totaal;2014;348521;154897;193624
4044;Totaal;Amerika;Totaal;2015;350177;155567;194610
4045;Totaal;Amerika;Totaal;2016;353040;156902;196138
4046;Totaal;Amerika;Totaal;2017;356284;158033;198251
4047;Totaal;Amerika;Totaal;2018;363643;161335;202308
4048;Totaal;Amerika;Minder dan 1 jaar;2003;19631;10117;9514
4049;Totaal;Amerika;Minder dan 1 jaar;2004;17708;9284;8424
4050;Totaal;Amerika;Minder dan 1 jaar;2005;16055;8779;7276
4051;Totaal;Amerika;Minder dan 1 jaar;2006;15346;8499;6847
4052;Totaal;Amerika;Minder dan 1 jaar;2007;16244;8882;7362
4053;Totaal;Amerika;Minder dan 1 jaar;2008;17345;9653;7692
4054;Totaal;Amerika;Minder dan 1 jaar;2009;19420;10474;8946
4055;Totaal;Amerika;Minder dan 1 jaar;2010;19341;10422;8919
4056;Totaal;Amerika;Minder dan 1 jaar;2011;19357;10235;9122
4057;Totaal;Amerika;Minder dan 1 jaar;2012;19035;10028;9007
4058;Totaal;Amerika;Minder dan 1 jaar;2013;18138;9620;8518
4059;Totaal;Amerika;Minder dan 1 jaar;2014;18197;9650;8547
4060;Totaal;Amerika;Minder dan 1 jaar;2015;18587;9850;8737
4061;Totaal;Amerika;Minder dan 1 jaar;2016;19809;10338;9471
4062;Totaal;Amerika;Minder dan 1 jaar;2017;19920;10070;9850
4063;Totaal;Amerika;Minder dan 1 jaar;2018;23306;11890;11416
4064;Totaal;Amerika;1 jaar;2003;18840;9419;9421
4065;Totaal;Amerika;1 jaar;2004;16835;8469;8366
4066;Totaal;Amerika;1 jaar;2005;14941;7598;7343
4067;Totaal;Amerika;1 jaar;2006;13319;7051;6268
4068;Totaal;Amerika;1 jaar;2007;12263;6602;5661
4069;Totaal;Amerika;1 jaar;2008;12742;6697;6045
4070;Totaal;Amerika;1 jaar;2009;13850;7566;6284
4071;Totaal;Amerika;1 jaar;2010;15533;8240;7293
4072;Totaal;Amerika;1 jaar;2011;15313;8017;7296
4073;Totaal;Amerika;1 jaar;2012;15087;7825;7262
4074;Totaal;Amerika;1 jaar;2013;14809;7691;7118
4075;Totaal;Amerika;1 jaar;2014;13806;7245;6561
4076;Totaal;Amerika;1 jaar;2015;13860;7219;6641
4077;Totaal;Amerika;1 jaar;2016;14168;7475;6693
4078;Totaal;Amerika;1 jaar;2017;15059;7850;7209
4079;Totaal;Amerika;1 jaar;2018;15719;7924;7795
4080;Totaal;Amerika;2 jaar;2003;18554;8948;9606
4081;Totaal;Amerika;2 jaar;2004;16396;7998;8398
4082;Totaal;Amerika;2 jaar;2005;14555;7175;7380
4083;Totaal;Amerika;2 jaar;2006;12844;6355;6489
4084;Totaal;Amerika;2 jaar;2007;11063;5655;5408
4085;Totaal;Amerika;2 jaar;2008;10289;5365;4924
4086;Totaal;Amerika;2 jaar;2009;10721;5493;5228
4087;Totaal;Amerika;2 jaar;2010;11592;6205;5387
4088;Totaal;Amerika;2 jaar;2011;13064;6748;6316
4089;Totaal;Amerika;2 jaar;2012;12876;6577;6299
4090;Totaal;Amerika;2 jaar;2013;12545;6306;6239
4091;Totaal;Amerika;2 jaar;2014;12095;6140;5955
4092;Totaal;Amerika;2 jaar;2015;11468;5920;5548
4093;Totaal;Amerika;2 jaar;2016;11612;5933;5679
4094;Totaal;Amerika;2 jaar;2017;11873;6189;5684
4095;Totaal;Amerika;2 jaar;2018;12539;6430;6109
4096;Totaal;Amerika;3 jaar;2003;15072;7316;7756
4097;Totaal;Amerika;3 jaar;2004;16596;7834;8762
4098;Totaal;Amerika;3 jaar;2005;14685;7023;7662
4099;Totaal;Amerika;3 jaar;2006;12930;6232;6698
4100;Totaal;Amerika;3 jaar;2007;11306;5472;5834
4101;Totaal;Amerika;3 jaar;2008;9697;4849;4848
4102;Totaal;Amerika;3 jaar;2009;9061;4580;4481
4103;Totaal;Amerika;3 jaar;2010;9417;4737;4680
4104;Totaal;Amerika;3 jaar;2011;10040;5254;4786
4105;Totaal;Amerika;3 jaar;2012;11508;5859;5649
4106;Totaal;Amerika;3 jaar;2013;11269;5653;5616
4107;Totaal;Amerika;3 jaar;2014;10865;5375;5490
4108;Totaal;Amerika;3 jaar;2015;10623;5332;5291
4109;Totaal;Amerika;3 jaar;2016;9907;5078;4829
4110;Totaal;Amerika;3 jaar;2017;10165;5128;5037
4111;Totaal;Amerika;3 jaar;2018;10389;5344;5045
4112;Totaal;Amerika;4 jaar;2003;14563;6690;7873
4113;Totaal;Amerika;4 jaar;2004;13869;6626;7243
4114;Totaal;Amerika;4 jaar;2005;15153;7035;8118
4115;Totaal;Amerika;4 jaar;2006;13356;6277;7079
4116;Totaal;Amerika;4 jaar;2007;11637;5502;6135
4117;Totaal;Amerika;4 jaar;2008;10233;4856;5377
4118;Totaal;Amerika;4 jaar;2009;8845;4329;4516
4119;Totaal;Amerika;4 jaar;2010;8213;4093;4120
4120;Totaal;Amerika;4 jaar;2011;8482;4181;4301
4121;Totaal;Amerika;4 jaar;2012;9075;4696;4379
4122;Totaal;Amerika;4 jaar;2013;10297;5167;5130
4123;Totaal;Amerika;4 jaar;2014;10078;4982;5096
4124;Totaal;Amerika;4 jaar;2015;9789;4783;5006
4125;Totaal;Amerika;4 jaar;2016;9599;4776;4823
4126;Totaal;Amerika;4 jaar;2017;8925;4536;4389
4127;Totaal;Amerika;4 jaar;2018;9195;4607;4588
4128;Totaal;Amerika;5 jaar;2003;10355;4762;5593
4129;Totaal;Amerika;5 jaar;2004;13558;6149;7409
4130;Totaal;Amerika;5 jaar;2005;12778;6000;6778
4131;Totaal;Amerika;5 jaar;2006;13857;6340;7517
4132;Totaal;Amerika;5 jaar;2007;12204;5639;6565
4133;Totaal;Amerika;5 jaar;2008;10679;4979;5700
4134;Totaal;Amerika;5 jaar;2009;9472;4439;5033
4135;Totaal;Amerika;5 jaar;2010;8247;3981;4266
4136;Totaal;Amerika;5 jaar;2011;7632;3763;3869
4137;Totaal;Amerika;5 jaar;2012;7802;3814;3988
4138;Totaal;Amerika;5 jaar;2013;8234;4229;4005
4139;Totaal;Amerika;5 jaar;2014;9376;4666;4710
4140;Totaal;Amerika;5 jaar;2015;9277;4569;4708
4141;Totaal;Amerika;5 jaar;2016;8991;4359;4632
4142;Totaal;Amerika;5 jaar;2017;8842;4354;4488
4143;Totaal;Amerika;5 jaar;2018;8250;4167;4083
4144;Totaal;Amerika;6 jaar;2003;8983;3984;4999
4145;Totaal;Amerika;6 jaar;2004;9653;4365;5288
4146;Totaal;Amerika;6 jaar;2005;12703;5676;7027
4147;Totaal;Amerika;6 jaar;2006;11724;5446;6278
4148;Totaal;Amerika;6 jaar;2007;12754;5742;7012
4149;Totaal;Amerika;6 jaar;2008;11331;5153;6178
4150;Totaal;Amerika;6 jaar;2009;10037;4637;5400
4151;Totaal;Amerika;6 jaar;2010;8949;4145;4804
4152;Totaal;Amerika;6 jaar;2011;7709;3660;4049
4153;Totaal;Amerika;6 jaar;2012;7113;3466;3647
4154;Totaal;Amerika;6 jaar;2013;7212;3478;3734
4155;Totaal;Amerika;6 jaar;2014;7602;3860;3742
4156;Totaal;Amerika;6 jaar;2015;8765;4307;4458
4157;Totaal;Amerika;6 jaar;2016;8730;4269;4461
4158;Totaal;Amerika;6 jaar;2017;8414;4028;4386
4159;Totaal;Amerika;6 jaar;2018;8342;4074;4268
4160;Totaal;Amerika;7 jaar;2003;6338;2861;3477
4161;Totaal;Amerika;7 jaar;2004;8522;3734;4788
4162;Totaal;Amerika;7 jaar;2005;9092;4061;5031
4163;Totaal;Amerika;7 jaar;2006;11848;5231;6617
4164;Totaal;Amerika;7 jaar;2007;10901;5014;5887
4165;Totaal;Amerika;7 jaar;2008;12018;5382;6636
4166;Totaal;Amerika;7 jaar;2009;10668;4808;5860
4167;Totaal;Amerika;7 jaar;2010;9491;4339;5152
4168;Totaal;Amerika;7 jaar;2011;8476;3880;4596
4169;Totaal;Amerika;7 jaar;2012;7286;3420;3866
4170;Totaal;Amerika;7 jaar;2013;6685;3214;3471
4171;Totaal;Amerika;7 jaar;2014;6682;3202;3480
4172;Totaal;Amerika;7 jaar;2015;7121;3595;3526
4173;Totaal;Amerika;7 jaar;2016;8207;4002;4205
4174;Totaal;Amerika;7 jaar;2017;8247;4008;4239
4175;Totaal;Amerika;7 jaar;2018;8007;3793;4214
4176;Totaal;Amerika;8 jaar;2003;6199;2861;3338
4177;Totaal;Amerika;8 jaar;2004;6024;2706;3318
4178;Totaal;Amerika;8 jaar;2005;8097;3513;4584
4179;Totaal;Amerika;8 jaar;2006;8499;3743;4756
4180;Totaal;Amerika;8 jaar;2007;11109;4838;6271
4181;Totaal;Amerika;8 jaar;2008;10231;4657;5574
4182;Totaal;Amerika;8 jaar;2009;11365;5037;6328
4183;Totaal;Amerika;8 jaar;2010;10188;4570;5618
4184;Totaal;Amerika;8 jaar;2011;8986;4065;4921
4185;Totaal;Amerika;8 jaar;2012;8083;3660;4423
4186;Totaal;Amerika;8 jaar;2013;6894;3213;3681
4187;Totaal;Amerika;8 jaar;2014;6310;3016;3294
4188;Totaal;Amerika;8 jaar;2015;6302;3004;3298
4189;Totaal;Amerika;8 jaar;2016;6760;3387;3373
4190;Totaal;Amerika;8 jaar;2017;7798;3782;4016
4191;Totaal;Amerika;8 jaar;2018;7864;3804;4060
4192;Totaal;Amerika;9 jaar;2003;9928;4317;5611
4193;Totaal;Amerika;9 jaar;2004;5971;2732;3239
4194;Totaal;Amerika;9 jaar;2005;5727;2540;3187
4195;Totaal;Amerika;9 jaar;2006;7684;3295;4389
4196;Totaal;Amerika;9 jaar;2007;8022;3493;4529
4197;Totaal;Amerika;9 jaar;2008;10554;4549;6005
4198;Totaal;Amerika;9 jaar;2009;9723;4380;5343
4199;Totaal;Amerika;9 jaar;2010;10880;4785;6095
4200;Totaal;Amerika;9 jaar;2011;9791;4369;5422
4201;Totaal;Amerika;9 jaar;2012;8588;3871;4717
4202;Totaal;Amerika;9 jaar;2013;7704;3469;4235
4203;Totaal;Amerika;9 jaar;2014;6536;3022;3514
4204;Totaal;Amerika;9 jaar;2015;6003;2856;3147
4205;Totaal;Amerika;9 jaar;2016;5998;2852;3146
4206;Totaal;Amerika;9 jaar;2017;6481;3219;3262
4207;Totaal;Amerika;9 jaar;2018;7475;3604;3871
4208;Totaal;Amerika;10 jaar;2003;9610;4178;5432
4209;Totaal;Amerika;10 jaar;2004;9674;4173;5501
4210;Totaal;Amerika;10 jaar;2005;5724;2599;3125
4211;Totaal;Amerika;10 jaar;2006;5458;2408;3050
4212;Totaal;Amerika;10 jaar;2007;7322;3099;4223
4213;Totaal;Amerika;10 jaar;2008;7604;3256;4348
4214;Totaal;Amerika;10 jaar;2009;10083;4316;5767
4215;Totaal;Amerika;10 jaar;2010;9323;4186;5137
4216;Totaal;Amerika;10 jaar;2011;10459;4588;5871
4217;Totaal;Amerika;10 jaar;2012;9385;4165;5220
4218;Totaal;Amerika;10 jaar;2013;8201;3666;4535
4219;Totaal;Amerika;10 jaar;2014;7381;3309;4072
4220;Totaal;Amerika;10 jaar;2015;6263;2862;3401
4221;Totaal;Amerika;10 jaar;2016;5765;2741;3024
4222;Totaal;Amerika;10 jaar;2017;5765;2717;3048
4223;Totaal;Amerika;10 jaar;2018;6244;3075;3169
4224;Totaal;Amerika;11 jaar;2003;10327;4467;5860
4225;Totaal;Amerika;11 jaar;2004;9348;4026;5322
4226;Totaal;Amerika;11 jaar;2005;9379;4005;5374
4227;Totaal;Amerika;11 jaar;2006;5507;2484;3023
4228;Totaal;Amerika;11 jaar;2007;5201;2261;2940
4229;Totaal;Amerika;11 jaar;2008;7016;2939;4077
4230;Totaal;Amerika;11 jaar;2009;7290;3081;4209
4231;Totaal;Amerika;11 jaar;2010;9710;4110;5600
4232;Totaal;Amerika;11 jaar;2011;8933;3968;4965
4233;Totaal;Amerika;11 jaar;2012;10054;4383;5671
4234;Totaal;Amerika;11 jaar;2013;9009;3980;5029
4235;Totaal;Amerika;11 jaar;2014;7854;3483;4371
4236;Totaal;Amerika;11 jaar;2015;7108;3166;3942
4237;Totaal;Amerika;11 jaar;2016;6033;2741;3292
4238;Totaal;Amerika;11 jaar;2017;5581;2633;2948
4239;Totaal;Amerika;11 jaar;2018;5571;2601;2970
4240;Totaal;Amerika;12 jaar;2003;10368;4332;6036
4241;Totaal;Amerika;12 jaar;2004;10047;4292;5755
4242;Totaal;Amerika;12 jaar;2005;9115;3891;5224
4243;Totaal;Amerika;12 jaar;2006;9101;3843;5258
4244;Totaal;Amerika;12 jaar;2007;5288;2373;2915
4245;Totaal;Amerika;12 jaar;2008;5002;2148;2854
4246;Totaal;Amerika;12 jaar;2009;6734;2789;3945
4247;Totaal;Amerika;12 jaar;2010;7047;2961;4086
4248;Totaal;Amerika;12 jaar;2011;9380;3942;5438
4249;Totaal;Amerika;12 jaar;2012;8618;3805;4813
4250;Totaal;Amerika;12 jaar;2013;9668;4182;5486
4251;Totaal;Amerika;12 jaar;2014;8672;3818;4854
4252;Totaal;Amerika;12 jaar;2015;7573;3343;4230
4253;Totaal;Amerika;12 jaar;2016;6863;3047;3816
4254;Totaal;Amerika;12 jaar;2017;5867;2657;3210
4255;Totaal;Amerika;12 jaar;2018;5410;2538;2872
4256;Totaal;Amerika;13 jaar;2003;8277;3521;4756
4257;Totaal;Amerika;13 jaar;2004;10143;4196;5947
4258;Totaal;Amerika;13 jaar;2005;9799;4143;5656
4259;Totaal;Amerika;13 jaar;2006;8843;3737;5106
4260;Totaal;Amerika;13 jaar;2007;8807;3697;5110
4261;Totaal;Amerika;13 jaar;2008;5105;2275;2830
4262;Totaal;Amerika;13 jaar;2009;4859;2070;2789
4263;Totaal;Amerika;13 jaar;2010;6538;2689;3849
4264;Totaal;Amerika;13 jaar;2011;6805;2838;3967
4265;Totaal;Amerika;13 jaar;2012;9104;3814;5290
4266;Totaal;Amerika;13 jaar;2013;8298;3627;4671
4267;Totaal;Amerika;13 jaar;2014;9334;4014;5320
4268;Totaal;Amerika;13 jaar;2015;8428;3694;4734
4269;Totaal;Amerika;13 jaar;2016;7321;3210;4111
4270;Totaal;Amerika;13 jaar;2017;6666;2950;3716
4271;Totaal;Amerika;13 jaar;2018;5705;2556;3149
4272;Totaal;Amerika;14 jaar;2003;6801;2865;3936
4273;Totaal;Amerika;14 jaar;2004;8073;3403;4670
4274;Totaal;Amerika;14 jaar;2005;9909;4061;5848
4275;Totaal;Amerika;14 jaar;2006;9499;3969;5530
4276;Totaal;Amerika;14 jaar;2007;8603;3621;4982
4277;Totaal;Amerika;14 jaar;2008;8580;3575;5005
4278;Totaal;Amerika;14 jaar;2009;4938;2177;2761
4279;Totaal;Amerika;14 jaar;2010;4724;1990;2734
4280;Totaal;Amerika;14 jaar;2011;6351;2597;3754
4281;Totaal;Amerika;14 jaar;2012;6594;2739;3855
4282;Totaal;Amerika;14 jaar;2013;8801;3653;5148
4283;Totaal;Amerika;14 jaar;2014;8013;3483;4530
4284;Totaal;Amerika;14 jaar;2015;9052;3876;5176
4285;Totaal;Amerika;14 jaar;2016;8187;3569;4618
4286;Totaal;Amerika;14 jaar;2017;7124;3108;4016
4287;Totaal;Amerika;14 jaar;2018;6520;2866;3654
4288;Totaal;Amerika;15 jaar;2003;7749;3332;4417
4289;Totaal;Amerika;15 jaar;2004;6622;2777;3845
4290;Totaal;Amerika;15 jaar;2005;7853;3279;4574
4291;Totaal;Amerika;15 jaar;2006;9638;3916;5722
4292;Totaal;Amerika;15 jaar;2007;9206;3814;5392
4293;Totaal;Amerika;15 jaar;2008;8364;3473;4891
4294;Totaal;Amerika;15 jaar;2009;8383;3458;4925
4295;Totaal;Amerika;15 jaar;2010;4843;2129;2714
4296;Totaal;Amerika;15 jaar;2011;4585;1920;2665
4297;Totaal;Amerika;15 jaar;2012;6172;2499;3673
4298;Totaal;Amerika;15 jaar;2013;6402;2653;3749
4299;Totaal;Amerika;15 jaar;2014;8525;3520;5005
4300;Totaal;Amerika;15 jaar;2015;7802;3375;4427
4301;Totaal;Amerika;15 jaar;2016;8799;3748;5051
4302;Totaal;Amerika;15 jaar;2017;7993;3473;4520
4303;Totaal;Amerika;15 jaar;2018;6950;3007;3943
4304;Totaal;Amerika;16 jaar;2003;6682;2895;3787
4305;Totaal;Amerika;16 jaar;2004;7548;3225;4323
4306;Totaal;Amerika;16 jaar;2005;6443;2676;3767
4307;Totaal;Amerika;16 jaar;2006;7626;3160;4466
4308;Totaal;Amerika;16 jaar;2007;9348;3755;5593
4309;Totaal;Amerika;16 jaar;2008;8991;3699;5292
4310;Totaal;Amerika;16 jaar;2009;8198;3391;4807
4311;Totaal;Amerika;16 jaar;2010;8226;3372;4854
4312;Totaal;Amerika;16 jaar;2011;4735;2065;2670
4313;Totaal;Amerika;16 jaar;2012;4458;1851;2607
4314;Totaal;Amerika;16 jaar;2013;5992;2415;3577
4315;Totaal;Amerika;16 jaar;2014;6211;2562;3649
4316;Totaal;Amerika;16 jaar;2015;8291;3414;4877
4317;Totaal;Amerika;16 jaar;2016;7605;3269;4336
4318;Totaal;Amerika;16 jaar;2017;8597;3643;4954
4319;Totaal;Amerika;16 jaar;2018;7812;3369;4443
4320;Totaal;Amerika;17 jaar;2003;5901;2617;3284
4321;Totaal;Amerika;17 jaar;2004;6523;2794;3729
4322;Totaal;Amerika;17 jaar;2005;7362;3125;4237
4323;Totaal;Amerika;17 jaar;2006;6227;2560;3667
4324;Totaal;Amerika;17 jaar;2007;7396;3036;4360
4325;Totaal;Amerika;17 jaar;2008;9113;3629;5484
4326;Totaal;Amerika;17 jaar;2009;8783;3601;5182
4327;Totaal;Amerika;17 jaar;2010;8043;3315;4728
4328;Totaal;Amerika;17 jaar;2011;8072;3290;4782
4329;Totaal;Amerika;17 jaar;2012;4601;1993;2608
4330;Totaal;Amerika;17 jaar;2013;4331;1789;2542
4331;Totaal;Amerika;17 jaar;2014;5832;2327;3505
4332;Totaal;Amerika;17 jaar;2015;6048;2476;3572
4333;Totaal;Amerika;17 jaar;2016;8074;3308;4766
4334;Totaal;Amerika;17 jaar;2017;7423;3180;4243
4335;Totaal;Amerika;17 jaar;2018;8418;3544;4874
4336;Totaal;Amerika;18 jaar;2003;3712;1499;2213
4337;Totaal;Amerika;18 jaar;2004;5757;2544;3213
4338;Totaal;Amerika;18 jaar;2005;6353;2698;3655
4339;Totaal;Amerika;18 jaar;2006;7150;2998;4152
4340;Totaal;Amerika;18 jaar;2007;6021;2453;3568
4341;Totaal;Amerika;18 jaar;2008;7202;2933;4269
4342;Totaal;Amerika;18 jaar;2009;8909;3525;5384
4343;Totaal;Amerika;18 jaar;2010;8584;3502;5082
4344;Totaal;Amerika;18 jaar;2011;7891;3238;4653
4345;Totaal;Amerika;18 jaar;2012;7914;3211;4703
4346;Totaal;Amerika;18 jaar;2013;4482;1933;2549
4347;Totaal;Amerika;18 jaar;2014;4217;1733;2484
4348;Totaal;Amerika;18 jaar;2015;5692;2257;3435
4349;Totaal;Amerika;18 jaar;2016;5917;2409;3508
4350;Totaal;Amerika;18 jaar;2017;7928;3233;4695
4351;Totaal;Amerika;18 jaar;2018;7284;3109;4175
4352;Totaal;Amerika;19 jaar;2003;4328;1786;2542
4353;Totaal;Amerika;19 jaar;2004;3633;1450;2183
4354;Totaal;Amerika;19 jaar;2005;5619;2463;3156
4355;Totaal;Amerika;19 jaar;2006;6186;2603;3583
4356;Totaal;Amerika;19 jaar;2007;6958;2903;4055
4357;Totaal;Amerika;19 jaar;2008;5876;2378;3498
4358;Totaal;Amerika;19 jaar;2009;6995;2827;4168
4359;Totaal;Amerika;19 jaar;2010;8759;3426;5333
4360;Totaal;Amerika;19 jaar;2011;8397;3397;5000
4361;Totaal;Amerika;19 jaar;2012;7740;3158;4582
4362;Totaal;Amerika;19 jaar;2013;7761;3123;4638
4363;Totaal;Amerika;19 jaar;2014;4360;1880;2480
4364;Totaal;Amerika;19 jaar;2015;4102;1680;2422
4365;Totaal;Amerika;19 jaar;2016;5552;2177;3375
4366;Totaal;Amerika;19 jaar;2017;5788;2344;3444
4367;Totaal;Amerika;19 jaar;2018;7791;3163;4628
4368;Totaal;Amerika;20 jaar;2003;3750;1482;2268
4369;Totaal;Amerika;20 jaar;2004;4249;1739;2510
4370;Totaal;Amerika;20 jaar;2005;3542;1401;2141
4371;Totaal;Amerika;20 jaar;2006;5465;2382;3083
4372;Totaal;Amerika;20 jaar;2007;6024;2520;3504
4373;Totaal;Amerika;20 jaar;2008;6735;2781;3954
4374;Totaal;Amerika;20 jaar;2009;5727;2291;3436
4375;Totaal;Amerika;20 jaar;2010;6849;2743;4106
4376;Totaal;Amerika;20 jaar;2011;8601;3343;5258
4377;Totaal;Amerika;20 jaar;2012;8261;3327;4934
4378;Totaal;Amerika;20 jaar;2013;7589;3073;4516
4379;Totaal;Amerika;20 jaar;2014;7623;3065;4558
4380;Totaal;Amerika;20 jaar;2015;4268;1832;2436
4381;Totaal;Amerika;20 jaar;2016;3993;1632;2361
4382;Totaal;Amerika;20 jaar;2017;5421;2097;3324
4383;Totaal;Amerika;20 jaar;2018;5665;2285;3380
4384;Totaal;Amerika;21 jaar;2003;4550;1784;2766
4385;Totaal;Amerika;21 jaar;2004;3682;1445;2237
4386;Totaal;Amerika;21 jaar;2005;4183;1695;2488
4387;Totaal;Amerika;21 jaar;2006;3481;1366;2115
4388;Totaal;Amerika;21 jaar;2007;5316;2295;3021
4389;Totaal;Amerika;21 jaar;2008;5886;2446;3440
4390;Totaal;Amerika;21 jaar;2009;6582;2710;3872
4391;Totaal;Amerika;21 jaar;2010;5634;2235;3399
4392;Totaal;Amerika;21 jaar;2011;6689;2654;4035
4393;Totaal;Amerika;21 jaar;2012;8454;3276;5178
4394;Totaal;Amerika;21 jaar;2013;8109;3244;4865
4395;Totaal;Amerika;21 jaar;2014;7447;3000;4447
4396;Totaal;Amerika;21 jaar;2015;7491;3000;4491
4397;Totaal;Amerika;21 jaar;2016;4176;1783;2393
4398;Totaal;Amerika;21 jaar;2017;3896;1581;2315
4399;Totaal;Amerika;21 jaar;2018;5331;2056;3275
4400;Totaal;Amerika;22 jaar;2003;14781;6564;8217
4401;Totaal;Amerika;22 jaar;2004;4474;1733;2741
4402;Totaal;Amerika;22 jaar;2005;3614;1403;2211
4403;Totaal;Amerika;22 jaar;2006;4097;1656;2441
4404;Totaal;Amerika;22 jaar;2007;3403;1326;2077
4405;Totaal;Amerika;22 jaar;2008;5205;2232;2973
4406;Totaal;Amerika;22 jaar;2009;5753;2379;3374
4407;Totaal;Amerika;22 jaar;2010;6490;2665;3825
4408;Totaal;Amerika;22 jaar;2011;5520;2174;3346
4409;Totaal;Amerika;22 jaar;2012;6561;2572;3989
4410;Totaal;Amerika;22 jaar;2013;8292;3205;5087
4411;Totaal;Amerika;22 jaar;2014;7946;3161;4785
4412;Totaal;Amerika;22 jaar;2015;7310;2922;4388
4413;Totaal;Amerika;22 jaar;2016;7340;2925;4415
4414;Totaal;Amerika;22 jaar;2017;4100;1746;2354
4415;Totaal;Amerika;22 jaar;2018;3833;1553;2280
4416;Totaal;Amerika;23 jaar;2003;14408;6891;7517
4417;Totaal;Amerika;23 jaar;2004;14568;6422;8146
4418;Totaal;Amerika;23 jaar;2005;4398;1692;2706
4419;Totaal;Amerika;23 jaar;2006;3531;1355;2176
4420;Totaal;Amerika;23 jaar;2007;3987;1604;2383
4421;Totaal;Amerika;23 jaar;2008;3327;1289;2038
4422;Totaal;Amerika;23 jaar;2009;5118;2181;2937
4423;Totaal;Amerika;23 jaar;2010;5646;2320;3326
4424;Totaal;Amerika;23 jaar;2011;6378;2606;3772
4425;Totaal;Amerika;23 jaar;2012;5398;2122;3276
4426;Totaal;Amerika;23 jaar;2013;6420;2501;3919
4427;Totaal;Amerika;23 jaar;2014;8125;3120;5005
4428;Totaal;Amerika;23 jaar;2015;7781;3088;4693
4429;Totaal;Amerika;23 jaar;2016;7195;2876;4319
4430;Totaal;Amerika;23 jaar;2017;7235;2871;4364
4431;Totaal;Amerika;23 jaar;2018;4037;1714;2323
4432;Totaal;Amerika;24 jaar;2003;6497;3014;3483
4433;Totaal;Amerika;24 jaar;2004;14196;6745;7451
4434;Totaal;Amerika;24 jaar;2005;14368;6305;8063
4435;Totaal;Amerika;24 jaar;2006;4309;1649;2660
4436;Totaal;Amerika;24 jaar;2007;3463;1317;2146
4437;Totaal;Amerika;24 jaar;2008;3891;1555;2336
4438;Totaal;Amerika;24 jaar;2009;3270;1262;2008
4439;Totaal;Amerika;24 jaar;2010;5031;2133;2898
4440;Totaal;Amerika;24 jaar;2011;5559;2271;3288
4441;Totaal;Amerika;24 jaar;2012;6249;2554;3695
4442;Totaal;Amerika;24 jaar;2013;5290;2063;3227
4443;Totaal;Amerika;24 jaar;2014;6292;2443;3849
4444;Totaal;Amerika;24 jaar;2015;7944;3028;4916
4445;Totaal;Amerika;24 jaar;2016;7642;3034;4608
4446;Totaal;Amerika;24 jaar;2017;7104;2829;4275
4447;Totaal;Amerika;24 jaar;2018;7141;2821;4320
4448;Totaal;Amerika;25 jaar;2003;4510;1961;2549
4449;Totaal;Amerika;25 jaar;2004;6403;2954;3449
4450;Totaal;Amerika;25 jaar;2005;13978;6594;7384
4451;Totaal;Amerika;25 jaar;2006;14145;6169;7976
4452;Totaal;Amerika;25 jaar;2007;4209;1595;2614
4453;Totaal;Amerika;25 jaar;2008;3397;1280;2117
4454;Totaal;Amerika;25 jaar;2009;3812;1512;2300
4455;Totaal;Amerika;25 jaar;2010;3218;1237;1981
4456;Totaal;Amerika;25 jaar;2011;4948;2087;2861
4457;Totaal;Amerika;25 jaar;2012;5465;2219;3246
4458;Totaal;Amerika;25 jaar;2013;6119;2494;3625
4459;Totaal;Amerika;25 jaar;2014;5182;2001;3181
4460;Totaal;Amerika;25 jaar;2015;6180;2389;3791
4461;Totaal;Amerika;25 jaar;2016;7811;2964;4847
4462;Totaal;Amerika;25 jaar;2017;7517;2973;4544
4463;Totaal;Amerika;25 jaar;2018;7015;2786;4229
4464;Totaal;Amerika;26 jaar;2003;5507;2341;3166
4465;Totaal;Amerika;26 jaar;2004;4428;1915;2513
4466;Totaal;Amerika;26 jaar;2005;6304;2886;3418
4467;Totaal;Amerika;26 jaar;2006;13775;6457;7318
4468;Totaal;Amerika;26 jaar;2007;13928;6039;7889
4469;Totaal;Amerika;26 jaar;2008;4132;1547;2585
4470;Totaal;Amerika;26 jaar;2009;3340;1255;2085
4471;Totaal;Amerika;26 jaar;2010;3753;1485;2268
