ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
7711;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;2
7712;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;3
7713;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;1
7714;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2019;2
7715;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;3
7716;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;4
7717;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;4
7718;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;4
7719;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2020;4
7720;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;6
7721;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;7
7722;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;4
7723;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;5
7724;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2021;5
7725;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;4
7726;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;3
7727;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;3
7728;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;2
7729;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2022;3
7730;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;2
7731;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;3
7732;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;2
7733;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;2
7734;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2023;2
7735;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;2
7736;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;3
7737;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;4
7738;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;1
7739;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2024;3
7740;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;3
7741;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;7
7742;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;5
7743;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;5
7744;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2013;5
7745;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;7
7746;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;9
7747;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;4
7748;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;4
7749;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2014;6
7750;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;4
7751;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;6
7752;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;5
7753;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;5
7754;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2015;5
7755;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;3
7756;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;4
7757;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;2
7758;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;2
7759;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2016;3
7760;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;2
7761;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;5
7762;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;1
7763;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;2
7764;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2017;2
7765;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;1
7766;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;2
7767;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;1
7768;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;0
7769;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2018;1
7770;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;1
7771;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;1
7772;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;1
7773;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;0
7774;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2019;1
7775;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;2
7776;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;3
7777;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;2
7778;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;1
7779;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2020;2
7780;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;4
7781;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;4
7782;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;2
7783;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;2
7784;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2021;3
7785;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;2
7786;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;2
7787;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;0
7788;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;1
7789;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2022;1
7790;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;1
7791;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;2
7792;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;0
7793;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;2
7794;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2023;1
7795;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;1
7796;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;1
7797;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;2
7798;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;0
7799;18 tot 24 maanden;Leeftijd: 25 tot 35 jaar;2024;1
7800;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;5
7801;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;8
7802;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;8
7803;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;7
7804;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2013;7
7805;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;8
7806;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;11
7807;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;11
7808;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;8
7809;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2014;10
7810;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;10
7811;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;7
7812;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;8
7813;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;6
7814;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2015;8
7815;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;6
7816;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;7
7817;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;4
7818;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;4
7819;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2016;5
7820;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;3
7821;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;3
7822;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;2
7823;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;2
7824;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2017;3
7825;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;1
7826;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;2
7827;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;3
7828;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;1
7829;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2018;2
7830;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;1
7831;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;1
7832;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;1
7833;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;0
7834;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2019;1
7835;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;1
7836;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;1
7837;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;2
7838;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;2
7839;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2020;2
7840;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;2
7841;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;3
7842;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;2
7843;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;3
7844;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2021;3
7845;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;2
7846;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;1
7847;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;3
7848;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;2
7849;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2022;2
7850;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;1
7851;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;1
7852;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;1
7853;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;0
7854;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2023;1
7855;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;1
7856;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;1
7857;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;2
7858;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;1
7859;18 tot 24 maanden;Leeftijd: 35 tot 45 jaar;2024;1
7860;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;6
7861;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;8
7862;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;12
7863;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;10
7864;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2013;9
7865;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;11
7866;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;10
7867;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;11
7868;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;11
7869;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2014;11
7870;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;10
7871;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;9
7872;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;10
7873;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;11
7874;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2015;10
7875;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;9
7876;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;8
7877;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;7
7878;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;6
7879;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2016;8
7880;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;6
7881;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;4
7882;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;3
7883;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;3
7884;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2017;4
7885;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;3
7886;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;5
7887;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;4
7888;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;2
7889;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2018;4
7890;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;3
7891;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;2
7892;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;2
7893;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;1
7894;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2019;2
7895;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;1
7896;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;1
7897;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;1
7898;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;3
7899;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2020;2
7900;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;2
7901;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;5
7902;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;2
7903;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;3
7904;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2021;3
7905;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;1
7906;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;1
7907;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;1
7908;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;2
7909;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2022;2
7910;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;2
7911;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;0
7912;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;0
7913;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;1
7914;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2023;1
7915;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;3
7916;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;1
7917;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;2
7918;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;2
7919;18 tot 24 maanden;Leeftijd: 45 tot 55 jaar;2024;2
7920;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;12
7921;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;16
7922;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;27
7923;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;21
7924;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2013;19
7925;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;23
7926;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;21
7927;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;22
7928;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;23
7929;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2014;22
7930;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;25
7931;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;23
7932;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;28
7933;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;25
7934;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2015;25
7935;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;22
7936;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;20
7937;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;18
7938;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;16
7939;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2016;19
7940;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;13
7941;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;13
7942;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;11
7943;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;9
7944;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2017;11
7945;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;10
7946;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;15
7947;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;11
7948;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;8
7949;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2018;11
7950;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;7
7951;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;7
7952;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;7
7953;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;4
7954;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2019;6
7955;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;2
7956;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;3
7957;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;3
7958;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;6
7959;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2020;4
7960;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;4
7961;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;9
7962;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;8
7963;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;9
7964;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2021;7
7965;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;6
7966;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;4
7967;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;6
7968;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;7
7969;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2022;6
7970;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;5
7971;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;3
7972;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;4
7973;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;3
7974;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2023;4
7975;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;6
7976;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;3
7977;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;4
7978;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;6
7979;18 tot 24 maanden;Leeftijd: 45 tot 75 jaar;2024;5
7980;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;6
7981;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;7
7982;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;11
7983;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;10
7984;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2013;8
7985;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;12
7986;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;10
7987;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;11
7988;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;12
7989;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2014;11
7990;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;14
7991;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;14
7992;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;16
7993;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;14
7994;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2015;14
7995;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;12
7996;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;11
7997;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;10
7998;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;9
7999;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2016;10
8000;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;7
8001;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;8
8002;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;7
8003;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;6
8004;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2017;7
8005;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;7
8006;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;8
8007;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;5
8008;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;6
8009;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2018;7
8010;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;5
8011;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;4
8012;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;3
8013;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;3
8014;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2019;4
8015;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;1
8016;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;2
8017;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;1
8018;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;3
8019;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2020;2
8020;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;2
8021;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;3
8022;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;4
8023;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;6
8024;18 tot 24 maanden;Leeftijd: 55 tot 65 jaar;2021;4
