ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1448;Edam-Volendam;Herkomst: Westers land;0.7;17.3
1449;Edam-Volendam;Herkomst: Niet-westers land;0.4;14.2
1450;Enkhuizen;Herkomst (land);11.5;16.9
1451;Enkhuizen;Herkomst: Nederland;10.3;17.1
1452;Enkhuizen;Herkomst: Niet-Nederland;1.2;15.3
1453;Enkhuizen;Herkomst: Westers land;0.7;16.2
1454;Enkhuizen;Herkomst: Niet-westers land;0.5;14.1
1455;Haarlem;Herkomst (land);104.2;18.0
1456;Haarlem;Herkomst: Nederland;83.3;18.3
1457;Haarlem;Herkomst: Niet-Nederland;20.9;17.2
1458;Haarlem;Herkomst: Westers land;10.2;19.0
1459;Haarlem;Herkomst: Niet-westers land;10.8;15.4
1460;Haarlemmerliede c.a.;Herkomst (land);3.7;20.4
1461;Haarlemmerliede c.a.;Herkomst: Nederland;3.4;20.3
1462;Haarlemmerliede c.a.;Herkomst: Niet-Nederland;0.3;21.5
1463;Haarlemmerliede c.a.;Herkomst: Westers land;0.2;22.1
1464;Haarlemmerliede c.a.;Herkomst: Niet-westers land;;
1465;Haarlemmermeer;Herkomst (land);83.0;19.3
1466;Haarlemmermeer;Herkomst: Nederland;69.5;19.5
1467;Haarlemmermeer;Herkomst: Niet-Nederland;13.5;18.7
1468;Haarlemmermeer;Herkomst: Westers land;8.0;20.0
1469;Haarlemmermeer;Herkomst: Niet-westers land;5.5;17.0
1470;Harenkarspel;Herkomst (land);10.5;17.7
1471;Harenkarspel;Herkomst: Nederland;9.9;17.8
1472;Harenkarspel;Herkomst: Niet-Nederland;0.6;16.1
1473;Harenkarspel;Herkomst: Westers land;0.5;16.8
1474;Harenkarspel;Herkomst: Niet-westers land;;
1475;Heemskerk;Herkomst (land);24.9;17.8
1476;Heemskerk;Herkomst: Nederland;21.2;18.0
1477;Heemskerk;Herkomst: Niet-Nederland;3.7;16.2
1478;Heemskerk;Herkomst: Westers land;2.4;17.0
1479;Heemskerk;Herkomst: Niet-westers land;1.3;14.8
1480;Heemstede;Herkomst (land);17.8;24.1
1481;Heemstede;Herkomst: Nederland;15.2;23.8
1482;Heemstede;Herkomst: Niet-Nederland;2.6;25.6
1483;Heemstede;Herkomst: Westers land;2.0;27.8
1484;Heemstede;Herkomst: Niet-westers land;0.5;17.5
1485;Heerhugowaard;Herkomst (land);31.2;17.6
1486;Heerhugowaard;Herkomst: Nederland;26.9;17.9
1487;Heerhugowaard;Herkomst: Niet-Nederland;4.3;15.8
1488;Heerhugowaard;Herkomst: Westers land;2.3;16.9
1489;Heerhugowaard;Herkomst: Niet-westers land;2.0;14.6
1490;Heiloo;Herkomst (land);14.9;20.4
1491;Heiloo;Herkomst: Nederland;13.7;20.3
1492;Heiloo;Herkomst: Niet-Nederland;1.2;21.9
1493;Heiloo;Herkomst: Westers land;0.9;24.1
1494;Heiloo;Herkomst: Niet-westers land;0.3;15.2
1495;Den Helder;Herkomst (land);40.6;16.7
1496;Den Helder;Herkomst: Nederland;34.1;16.9
1497;Den Helder;Herkomst: Niet-Nederland;6.5;15.8
1498;Den Helder;Herkomst: Westers land;4.3;16.7
1499;Den Helder;Herkomst: Niet-westers land;2.2;14.0
1500;Hilversum;Herkomst (land);58.5;19.8
1501;Hilversum;Herkomst: Nederland;48.9;20.0
1502;Hilversum;Herkomst: Niet-Nederland;9.6;19.0
1503;Hilversum;Herkomst: Westers land;6.0;20.8
1504;Hilversum;Herkomst: Niet-westers land;3.6;15.9
1505;Hoorn;Herkomst (land);45.3;17.9
1506;Hoorn;Herkomst: Nederland;38.2;18.1
1507;Hoorn;Herkomst: Niet-Nederland;7.2;16.8
1508;Hoorn;Herkomst: Westers land;3.6;18.2
1509;Hoorn;Herkomst: Niet-westers land;3.6;15.5
1510;Huizen;Herkomst (land);27.9;19.9
1511;Huizen;Herkomst: Nederland;23.6;20.1
1512;Huizen;Herkomst: Niet-Nederland;4.3;18.9
1513;Huizen;Herkomst: Westers land;2.8;20.8
1514;Huizen;Herkomst: Niet-westers land;1.4;15.3
1515;Niedorp;Herkomst (land);7.5;18.0
1516;Niedorp;Herkomst: Nederland;7.2;18.0
1517;Niedorp;Herkomst: Niet-Nederland;0.4;18.3
1518;Niedorp;Herkomst: Westers land;0.3;19.7
1519;Niedorp;Herkomst: Niet-westers land;;
1520;Landsmeer;Herkomst (land);7.2;19.7
1521;Landsmeer;Herkomst: Nederland;6.4;19.6
1522;Landsmeer;Herkomst: Niet-Nederland;0.7;20.2
1523;Landsmeer;Herkomst: Westers land;0.5;21.5
1524;Landsmeer;Herkomst: Niet-westers land;0.2;17.1
1525;Langedijk;Herkomst (land);16.4;18.2
1526;Langedijk;Herkomst: Nederland;15.2;18.3
1527;Langedijk;Herkomst: Niet-Nederland;1.2;16.6
1528;Langedijk;Herkomst: Westers land;0.8;18.1
1529;Langedijk;Herkomst: Niet-westers land;0.4;13.5
1530;Laren;Herkomst (land);7.4;25.4
1531;Laren;Herkomst: Nederland;6.4;25.1
1532;Laren;Herkomst: Niet-Nederland;1.0;27.5
1533;Laren;Herkomst: Westers land;0.8;28.7
1534;Laren;Herkomst: Niet-westers land;;
1535;Medemblik;Herkomst (land);5.4;17.2
1536;Medemblik;Herkomst: Nederland;4.7;17.5
1537;Medemblik;Herkomst: Niet-Nederland;0.7;14.8
1538;Medemblik;Herkomst: Westers land;0.3;15.1
1539;Medemblik;Herkomst: Niet-westers land;0.4;14.6
1540;Muiden;Herkomst (land);4.5;21.8
1541;Muiden;Herkomst: Nederland;3.8;21.9
1542;Muiden;Herkomst: Niet-Nederland;0.6;21.1
1543;Muiden;Herkomst: Westers land;0.4;22.7
1544;Muiden;Herkomst: Niet-westers land;;
1545;Naarden;Herkomst (land);10.9;25.5
1546;Naarden;Herkomst: Nederland;9.2;25.5
1547;Naarden;Herkomst: Niet-Nederland;1.7;25.7
1548;Naarden;Herkomst: Westers land;1.3;27.9
1549;Naarden;Herkomst: Niet-westers land;0.5;19.6
1550;Obdam;Herkomst (land);4.5;17.5
1551;Obdam;Herkomst: Nederland;4.3;17.4
1552;Obdam;Herkomst: Niet-Nederland;0.2;19.3
1553;Obdam;Herkomst: Westers land;;
1554;Obdam;Herkomst: Niet-westers land;;
1555;Oostzaan;Herkomst (land);6.3;19.2
1556;Oostzaan;Herkomst: Nederland;5.7;19.3
1557;Oostzaan;Herkomst: Niet-Nederland;0.6;18.6
1558;Oostzaan;Herkomst: Westers land;0.4;19.8
1559;Oostzaan;Herkomst: Niet-westers land;0.2;16.6
1560;Opmeer;Herkomst (land);7.4;17.1
1561;Opmeer;Herkomst: Nederland;6.9;17.1
1562;Opmeer;Herkomst: Niet-Nederland;0.4;17.6
1563;Opmeer;Herkomst: Westers land;0.3;19.2
1564;Opmeer;Herkomst: Niet-westers land;;
1565;Ouder-Amstel;Herkomst (land);9.1;21.8
1566;Ouder-Amstel;Herkomst: Nederland;7.7;21.9
1567;Ouder-Amstel;Herkomst: Niet-Nederland;1.4;21.2
1568;Ouder-Amstel;Herkomst: Westers land;0.9;22.3
1569;Ouder-Amstel;Herkomst: Niet-westers land;0.5;19.4
1570;Purmerend;Herkomst (land);51.6;17.3
1571;Purmerend;Herkomst: Nederland;41.9;17.5
1572;Purmerend;Herkomst: Niet-Nederland;9.7;16.4
1573;Purmerend;Herkomst: Westers land;4.7;17.3
1574;Purmerend;Herkomst: Niet-westers land;5.1;15.5
1575;Schagen;Herkomst (land);12.1;17.5
1576;Schagen;Herkomst: Nederland;10.8;17.7
1577;Schagen;Herkomst: Niet-Nederland;1.3;16.1
1578;Schagen;Herkomst: Westers land;0.9;16.7
1579;Schagen;Herkomst: Niet-westers land;0.4;14.6
1580;Texel;Herkomst (land);9.1;16.1
1581;Texel;Herkomst: Nederland;8.5;16.2
1582;Texel;Herkomst: Niet-Nederland;0.6;15.2
1583;Texel;Herkomst: Westers land;0.5;15.3
1584;Texel;Herkomst: Niet-westers land;;
1585;Uitgeest;Herkomst (land);7.8;19.3
1586;Uitgeest;Herkomst: Nederland;7.2;19.2
1587;Uitgeest;Herkomst: Niet-Nederland;0.6;19.8
1588;Uitgeest;Herkomst: Westers land;0.5;20.9
1589;Uitgeest;Herkomst: Niet-westers land;;
1590;Uithoorn;Herkomst (land);18.2;20.5
1591;Uithoorn;Herkomst: Nederland;15.7;20.6
1592;Uithoorn;Herkomst: Niet-Nederland;2.5;19.8
1593;Uithoorn;Herkomst: Westers land;1.7;20.9
1594;Uithoorn;Herkomst: Niet-westers land;0.8;17.6
1595;Velsen;Herkomst (land);46.4;18.3
1596;Velsen;Herkomst: Nederland;40.8;18.4
1597;Velsen;Herkomst: Niet-Nederland;5.6;17.7
1598;Velsen;Herkomst: Westers land;3.7;19.4
1599;Velsen;Herkomst: Niet-westers land;1.9;14.5
1600;Venhuizen;Herkomst (land);5.0;18.6
1601;Venhuizen;Herkomst: Nederland;4.6;18.6
1602;Venhuizen;Herkomst: Niet-Nederland;0.4;18.2
1603;Venhuizen;Herkomst: Westers land;0.3;18.9
1604;Venhuizen;Herkomst: Niet-westers land;;
1605;Weesp;Herkomst (land);12.7;18.9
1606;Weesp;Herkomst: Nederland;10.4;19.2
1607;Weesp;Herkomst: Niet-Nederland;2.4;17.8
1608;Weesp;Herkomst: Westers land;1.3;19.7
1609;Weesp;Herkomst: Niet-westers land;1.0;15.4
1610;Schermer;Herkomst (land);3.2;18.0
1611;Schermer;Herkomst: Nederland;3.0;17.8
1612;Schermer;Herkomst: Niet-Nederland;;
1613;Schermer;Herkomst: Westers land;;
1614;Schermer;Herkomst: Niet-westers land;;
1615;Wervershoof;Herkomst (land);5.5;16.7
1616;Wervershoof;Herkomst: Nederland;5.3;16.8
1617;Wervershoof;Herkomst: Niet-Nederland;0.3;12.8
1618;Wervershoof;Herkomst: Westers land;;
1619;Wervershoof;Herkomst: Niet-westers land;;
1620;Wieringen;Herkomst (land);5.7;17.7
1621;Wieringen;Herkomst: Nederland;5.4;17.9
1622;Wieringen;Herkomst: Niet-Nederland;0.3;14.4
1623;Wieringen;Herkomst: Westers land;0.3;14.2
1624;Wieringen;Herkomst: Niet-westers land;;
1625;Wieringermeer;Herkomst (land);8.3;16.4
1626;Wieringermeer;Herkomst: Nederland;7.7;16.4
1627;Wieringermeer;Herkomst: Niet-Nederland;0.6;16.4
1628;Wieringermeer;Herkomst: Westers land;0.5;16.8
1629;Wieringermeer;Herkomst: Niet-westers land;;
1630;Wognum;Herkomst (land);5.3;17.6
1631;Wognum;Herkomst: Nederland;5.0;17.7
1632;Wognum;Herkomst: Niet-Nederland;0.3;16.9
1633;Wognum;Herkomst: Westers land;;
1634;Wognum;Herkomst: Niet-westers land;;
1635;Zandvoort;Herkomst (land);12.0;19.6
1636;Zandvoort;Herkomst: Nederland;10.2;19.4
1637;Zandvoort;Herkomst: Niet-Nederland;1.8;20.5
1638;Zandvoort;Herkomst: Westers land;1.4;21.7
1639;Zandvoort;Herkomst: Niet-westers land;0.4;15.9
1640;Zijpe;Herkomst (land);7.5;16.5
1641;Zijpe;Herkomst: Nederland;7.1;16.6
1642;Zijpe;Herkomst: Niet-Nederland;0.5;15.9
1643;Zijpe;Herkomst: Westers land;0.4;16.5
1644;Zijpe;Herkomst: Niet-westers land;;
1645;Zeevang;Herkomst (land);4.2;19.5
1646;Zeevang;Herkomst: Nederland;3.8;19.6
1647;Zeevang;Herkomst: Niet-Nederland;0.4;18.9
1648;Zeevang;Herkomst: Westers land;0.3;19.5
1649;Zeevang;Herkomst: Niet-westers land;;
1650;Zaanstad;Herkomst (land);96.4;17.5
1651;Zaanstad;Herkomst: Nederland;77.6;17.9
1652;Zaanstad;Herkomst: Niet-Nederland;18.9;16.0
1653;Zaanstad;Herkomst: Westers land;8.3;17.5
1654;Zaanstad;Herkomst: Niet-westers land;10.5;14.8
1655;Ter Aar;Herkomst (land);5.9;18.2
1656;Ter Aar;Herkomst: Nederland;5.5;18.2
1657;Ter Aar;Herkomst: Niet-Nederland;0.4;18.7
1658;Ter Aar;Herkomst: Westers land;0.2;20.7
1659;Ter Aar;Herkomst: Niet-westers land;;
1660;Alblasserdam;Herkomst (land);11.7;17.5
1661;Alblasserdam;Herkomst: Nederland;10.3;17.7
1662;Alblasserdam;Herkomst: Niet-Nederland;1.4;16.1
1663;Alblasserdam;Herkomst: Westers land;0.9;17.3
1664;Alblasserdam;Herkomst: Niet-westers land;0.5;13.8
1665;Alkemade;Herkomst (land);9.6;18.3
1666;Alkemade;Herkomst: Nederland;9.1;18.2
1667;Alkemade;Herkomst: Niet-Nederland;0.5;18.6
1668;Alkemade;Herkomst: Westers land;0.3;22.2
1669;Alkemade;Herkomst: Niet-westers land;;
1670;Alphen aan den Rijn;Herkomst (land);47.4;18.8
1671;Alphen aan den Rijn;Herkomst: Nederland;39.9;19.0
1672;Alphen aan den Rijn;Herkomst: Niet-Nederland;7.5;17.5
1673;Alphen aan den Rijn;Herkomst: Westers land;4.4;19.2
1674;Alphen aan den Rijn;Herkomst: Niet-westers land;3.1;15.2
1675;Barendrecht;Herkomst (land);23.3;19.8
1676;Barendrecht;Herkomst: Nederland;20.6;19.9
1677;Barendrecht;Herkomst: Niet-Nederland;2.7;19.0
1678;Barendrecht;Herkomst: Westers land;1.7;20.1
1679;Barendrecht;Herkomst: Niet-westers land;1.0;17.3
1680;Bergambacht;Herkomst (land);5.9;18.8
1681;Bergambacht;Herkomst: Nederland;5.5;18.9
1682;Bergambacht;Herkomst: Niet-Nederland;0.3;15.6
1683;Bergambacht;Herkomst: Westers land;0.3;16.2
1684;Bergambacht;Herkomst: Niet-westers land;;
1685;Bergschenhoek;Herkomst (land);9.4;21.5
1686;Bergschenhoek;Herkomst: Nederland;8.3;21.4
1687;Bergschenhoek;Herkomst: Niet-Nederland;1.1;22.6
1688;Bergschenhoek;Herkomst: Westers land;0.6;25.4
1689;Bergschenhoek;Herkomst: Niet-westers land;0.5;19.1
1690;Berkel en Rodenrijs;Herkomst (land);11.3;19.7
1691;Berkel en Rodenrijs;Herkomst: Nederland;10.3;19.8
1692;Berkel en Rodenrijs;Herkomst: Niet-Nederland;0.9;19.0
1693;Berkel en Rodenrijs;Herkomst: Westers land;0.6;21.1
1694;Berkel en Rodenrijs;Herkomst: Niet-westers land;0.3;14.2
1695;Bleiswijk;Herkomst (land);6.5;19.7
1696;Bleiswijk;Herkomst: Nederland;5.8;19.8
1697;Bleiswijk;Herkomst: Niet-Nederland;0.6;19.1
1698;Bleiswijk;Herkomst: Westers land;0.4;21.0
1699;Bleiswijk;Herkomst: Niet-westers land;0.2;15.3
1700;Bodegraven;Herkomst (land);12.6;18.9
1701;Bodegraven;Herkomst: Nederland;11.3;19.1
1702;Bodegraven;Herkomst: Niet-Nederland;1.2;17.3
1703;Bodegraven;Herkomst: Westers land;0.7;18.9
1704;Bodegraven;Herkomst: Niet-westers land;0.5;15.2
1705;Drechterland;Herkomst (land);6.7;18.0
1706;Drechterland;Herkomst: Nederland;6.4;18.0
1707;Drechterland;Herkomst: Niet-Nederland;0.3;18.4
1708;Drechterland;Herkomst: Westers land;0.2;18.7
1709;Drechterland;Herkomst: Niet-westers land;;
1710;Boskoop;Herkomst (land);9.9;18.8
1711;Boskoop;Herkomst: Nederland;8.9;19.0
1712;Boskoop;Herkomst: Niet-Nederland;1.0;17.5
1713;Boskoop;Herkomst: Westers land;0.5;18.5
1714;Boskoop;Herkomst: Niet-westers land;0.5;16.4
1715;Brielle;Herkomst (land);10.6;19.7
1716;Brielle;Herkomst: Nederland;9.6;19.6
1717;Brielle;Herkomst: Niet-Nederland;1.1;20.8
1718;Brielle;Herkomst: Westers land;0.9;22.1
1719;Brielle;Herkomst: Niet-westers land;0.2;15.3
1720;Capelle aan den IJssel;Herkomst (land);44.4;18.9
1721;Capelle aan den IJssel;Herkomst: Nederland;34.9;19.2
1722;Capelle aan den IJssel;Herkomst: Niet-Nederland;9.5;17.7
1723;Capelle aan den IJssel;Herkomst: Westers land;4.9;18.4
1724;Capelle aan den IJssel;Herkomst: Niet-westers land;4.6;17.0
1725;Delft;Herkomst (land);64.4;17.5
1726;Delft;Herkomst: Nederland;51.5;17.9
1727;Delft;Herkomst: Niet-Nederland;12.9;16.2
1728;Delft;Herkomst: Westers land;6.4;18.4
1729;Delft;Herkomst: Niet-westers land;6.5;14.2
1730;Dirksland;Herkomst (land);5.2;18.2
1731;Dirksland;Herkomst: Nederland;5.1;18.1
1732;Dirksland;Herkomst: Niet-Nederland;;
1733;Dirksland;Herkomst: Westers land;;
1734;Dirksland;Herkomst: Niet-westers land;;
1735;Dordrecht;Herkomst (land);79.1;17.5
1736;Dordrecht;Herkomst: Nederland;61.8;18.0
1737;Dordrecht;Herkomst: Niet-Nederland;17.2;15.7
1738;Dordrecht;Herkomst: Westers land;8.1;17.6
1739;Dordrecht;Herkomst: Niet-westers land;9.1;14.0
1740;Goedereede;Herkomst (land);7.3;18.3
1741;Goedereede;Herkomst: Nederland;7.1;18.3
1742;Goedereede;Herkomst: Niet-Nederland;0.3;19.5
1743;Goedereede;Herkomst: Westers land;0.2;21.8
1744;Goedereede;Herkomst: Niet-westers land;;
1745;Gorinchem;Herkomst (land);23.4;17.6
1746;Gorinchem;Herkomst: Nederland;19.1;18.0
1747;Gorinchem;Herkomst: Niet-Nederland;4.3;15.8
1748;Gorinchem;Herkomst: Westers land;2.1;17.2
1749;Gorinchem;Herkomst: Niet-westers land;2.2;14.3
1750;Gouda;Herkomst (land);47.5;18.3
1751;Gouda;Herkomst: Nederland;39.9;18.7
1752;Gouda;Herkomst: Niet-Nederland;7.6;16.6
1753;Gouda;Herkomst: Westers land;3.4;18.8
1754;Gouda;Herkomst: Niet-westers land;4.2;14.8
1755;'s-Gravendeel;Herkomst (land);6.0;17.8
1756;'s-Gravendeel;Herkomst: Nederland;5.8;17.8
1757;'s-Gravendeel;Herkomst: Niet-Nederland;0.3;18.5
1758;'s-Gravendeel;Herkomst: Westers land;;
1759;'s-Gravendeel;Herkomst: Niet-westers land;;
1760;'s-Gravenhage;Herkomst (land);308.3;18.5
1761;'s-Gravenhage;Herkomst: Nederland;201.5;18.9
1762;'s-Gravenhage;Herkomst: Niet-Nederland;106.8;17.6
1763;'s-Gravenhage;Herkomst: Westers land;37.4;22.0
1764;'s-Gravenhage;Herkomst: Niet-westers land;69.4;15.3
1765;'s-Gravenzande;Herkomst (land);13.0;18.1
1766;'s-Gravenzande;Herkomst: Nederland;12.1;18.2
1767;'s-Gravenzande;Herkomst: Niet-Nederland;0.9;17.2
1768;'s-Gravenzande;Herkomst: Westers land;0.6;19.5
1769;'s-Gravenzande;Herkomst: Niet-westers land;0.3;13.3
1770;Hardinxveld-Giessendam;Herkomst (land);11.1;18.0
1771;Hardinxveld-Giessendam;Herkomst: Nederland;10.6;18.0
1772;Hardinxveld-Giessendam;Herkomst: Niet-Nederland;0.4;18.5
1773;Hardinxveld-Giessendam;Herkomst: Westers land;0.3;19.5
1774;Hardinxveld-Giessendam;Herkomst: Niet-westers land;;
1775;Noorder-Koggenland;Herkomst (land);6.9;18.6
1776;Noorder-Koggenland;Herkomst: Nederland;6.4;18.3
1777;Noorder-Koggenland;Herkomst: Niet-Nederland;0.5;22.2
1778;Noorder-Koggenland;Herkomst: Westers land;0.4;22.6
1779;Noorder-Koggenland;Herkomst: Niet-westers land;;
1780;Hellevoetsluis;Herkomst (land);25.8;18.4
1781;Hellevoetsluis;Herkomst: Nederland;21.9;18.5
1782;Hellevoetsluis;Herkomst: Niet-Nederland;3.9;18.1
1783;Hellevoetsluis;Herkomst: Westers land;2.4;19.6
1784;Hellevoetsluis;Herkomst: Niet-westers land;1.5;15.6
1785;Hendrik-Ido-Ambacht;Herkomst (land);13.9;19.2
1786;Hendrik-Ido-Ambacht;Herkomst: Nederland;12.6;19.3
1787;Hendrik-Ido-Ambacht;Herkomst: Niet-Nederland;1.3;17.5
1788;Hendrik-Ido-Ambacht;Herkomst: Westers land;0.8;18.2
1789;Hendrik-Ido-Ambacht;Herkomst: Niet-westers land;0.5;16.2
1790;Stede Broec;Herkomst (land);14.1;16.9
1791;Stede Broec;Herkomst: Nederland;13.0;16.9
1792;Stede Broec;Herkomst: Niet-Nederland;1.0;16.4
1793;Stede Broec;Herkomst: Westers land;0.7;16.7
1794;Stede Broec;Herkomst: Niet-westers land;0.3;15.5
1795;Hillegom;Herkomst (land);14.5;18.0
1796;Hillegom;Herkomst: Nederland;13.1;18.2
1797;Hillegom;Herkomst: Niet-Nederland;1.5;16.2
1798;Hillegom;Herkomst: Westers land;1.0;16.8
1799;Hillegom;Herkomst: Niet-westers land;0.4;14.8
1800;Katwijk;Herkomst (land);26.8;17.2
1801;Katwijk;Herkomst: Nederland;25.0;17.3
1802;Katwijk;Herkomst: Niet-Nederland;1.8;15.8
1803;Katwijk;Herkomst: Westers land;1.1;17.2
1804;Katwijk;Herkomst: Niet-westers land;0.7;13.7
1805;Krimpen aan den IJssel;Herkomst (land);19.0;19.1
1806;Krimpen aan den IJssel;Herkomst: Nederland;16.8;19.3
1807;Krimpen aan den IJssel;Herkomst: Niet-Nederland;2.1;17.7
1808;Krimpen aan den IJssel;Herkomst: Westers land;1.6;18.2
1809;Krimpen aan den IJssel;Herkomst: Niet-westers land;0.5;15.9
1810;Leerdam;Herkomst (land);13.5;17.3
1811;Leerdam;Herkomst: Nederland;11.2;17.7
1812;Leerdam;Herkomst: Niet-Nederland;2.3;15.5
1813;Leerdam;Herkomst: Westers land;1.2;16.0
1814;Leerdam;Herkomst: Niet-westers land;1.1;15.0
1815;Leiden;Herkomst (land);80.0;18.3
1816;Leiden;Herkomst: Nederland;64.6;18.4
1817;Leiden;Herkomst: Niet-Nederland;15.4;17.9
1818;Leiden;Herkomst: Westers land;8.0;20.5
1819;Leiden;Herkomst: Niet-westers land;7.4;15.2
1820;Leiderdorp;Herkomst (land);18.0;20.3
1821;Leiderdorp;Herkomst: Nederland;15.1;20.2
1822;Leiderdorp;Herkomst: Niet-Nederland;2.9;20.7
1823;Leiderdorp;Herkomst: Westers land;1.9;23.4
1824;Leiderdorp;Herkomst: Niet-westers land;1.0;15.8
1825;De Lier;Herkomst (land);7.5;18.2
1826;De Lier;Herkomst: Nederland;7.1;18.3
1827;De Lier;Herkomst: Niet-Nederland;0.4;15.6
1828;De Lier;Herkomst: Westers land;0.2;16.1
1829;De Lier;Herkomst: Niet-westers land;;
1830;Lisse;Herkomst (land);15.1;18.2
1831;Lisse;Herkomst: Nederland;13.8;18.3
1832;Lisse;Herkomst: Niet-Nederland;1.3;18.1
1833;Lisse;Herkomst: Westers land;1.0;19.1
1834;Lisse;Herkomst: Niet-westers land;0.3;15.1
1835;Maasland;Herkomst (land);4.5;20.4
1836;Maasland;Herkomst: Nederland;4.2;20.5
1837;Maasland;Herkomst: Niet-Nederland;0.2;19.5
1838;Maasland;Herkomst: Westers land;;
1839;Maasland;Herkomst: Niet-westers land;;
1840;Maassluis;Herkomst (land);22.4;17.8
1841;Maassluis;Herkomst: Nederland;18.5;18.3
1842;Maassluis;Herkomst: Niet-Nederland;4.0;15.6
1843;Maassluis;Herkomst: Westers land;1.7;17.3
1844;Maassluis;Herkomst: Niet-westers land;2.3;14.3
1845;Wester-Koggenland;Herkomst (land);9.0;17.8
1846;Wester-Koggenland;Herkomst: Nederland;8.6;17.6
1847;Wester-Koggenland;Herkomst: Niet-Nederland;0.5;21.7
1848;Wester-Koggenland;Herkomst: Westers land;0.4;22.5
1849;Wester-Koggenland;Herkomst: Niet-westers land;;
1850;Middelharnis;Herkomst (land);11.5;17.2
1851;Middelharnis;Herkomst: Nederland;10.9;17.3
1852;Middelharnis;Herkomst: Niet-Nederland;0.5;15.9
1853;Middelharnis;Herkomst: Westers land;0.4;19.5
1854;Middelharnis;Herkomst: Niet-westers land;;
1855;Monster;Herkomst (land);14.1;17.5
1856;Monster;Herkomst: Nederland;13.1;17.4
1857;Monster;Herkomst: Niet-Nederland;1.0;17.7
1858;Monster;Herkomst: Westers land;0.7;18.7
1859;Monster;Herkomst: Niet-westers land;0.2;14.5
1860;Moordrecht;Herkomst (land);5.2;17.9
1861;Moordrecht;Herkomst: Nederland;4.0;18.4
1862;Moordrecht;Herkomst: Niet-Nederland;1.2;15.9
1863;Moordrecht;Herkomst: Westers land;0.9;16.8
1864;Moordrecht;Herkomst: Niet-westers land;0.3;13.1
1865;Naaldwijk;Herkomst (land);19.7;17.8
1866;Naaldwijk;Herkomst: Nederland;18.5;17.9
1867;Naaldwijk;Herkomst: Niet-Nederland;1.2;16.5
1868;Naaldwijk;Herkomst: Westers land;0.7;18.2
1869;Naaldwijk;Herkomst: Niet-westers land;0.5;14.1
1870;Nieuwerkerk aan den IJssel;Herkomst (land);14.2;20.2
1871;Nieuwerkerk aan den IJssel;Herkomst: Nederland;12.6;20.3
1872;Nieuwerkerk aan den IJssel;Herkomst: Niet-Nederland;1.6;20.0
1873;Nieuwerkerk aan den IJssel;Herkomst: Westers land;1.0;21.4
1874;Nieuwerkerk aan den IJssel;Herkomst: Niet-westers land;0.6;18.0
1875;Bernisse;Herkomst (land);8.4;19.1
1876;Bernisse;Herkomst: Nederland;7.8;19.1
1877;Bernisse;Herkomst: Niet-Nederland;0.6;18.7
1878;Bernisse;Herkomst: Westers land;0.5;19.2
1879;Bernisse;Herkomst: Niet-westers land;;
1880;Nieuwkoop;Herkomst (land);7.3;18.8
1881;Nieuwkoop;Herkomst: Nederland;6.7;18.9
1882;Nieuwkoop;Herkomst: Niet-Nederland;0.6;18.1
1883;Nieuwkoop;Herkomst: Westers land;0.3;21.0
1884;Nieuwkoop;Herkomst: Niet-westers land;0.2;13.7
1885;Nieuw-Lekkerland;Herkomst (land);5.5;17.6
1886;Nieuw-Lekkerland;Herkomst: Nederland;5.1;17.6
1887;Nieuw-Lekkerland;Herkomst: Niet-Nederland;0.3;17.3
1888;Nieuw-Lekkerland;Herkomst: Westers land;0.3;17.8
1889;Nieuw-Lekkerland;Herkomst: Niet-westers land;;
1890;Noordwijk;Herkomst (land);17.0;19.1
1891;Noordwijk;Herkomst: Nederland;15.4;19.0
1892;Noordwijk;Herkomst: Niet-Nederland;1.6;19.9
1893;Noordwijk;Herkomst: Westers land;1.3;21.8
1894;Noordwijk;Herkomst: Niet-westers land;0.4;13.7
1895;Noordwijkerhout;Herkomst (land);10.0;18.4
1896;Noordwijkerhout;Herkomst: Nederland;9.1;18.3
1897;Noordwijkerhout;Herkomst: Niet-Nederland;0.9;19.8
1898;Noordwijkerhout;Herkomst: Westers land;0.7;20.2
1899;Noordwijkerhout;Herkomst: Niet-westers land;;
1900;Oegstgeest;Herkomst (land);13.7;24.0
1901;Oegstgeest;Herkomst: Nederland;11.6;23.8
1902;Oegstgeest;Herkomst: Niet-Nederland;2.1;25.1
1903;Oegstgeest;Herkomst: Westers land;1.6;27.5
1904;Oegstgeest;Herkomst: Niet-westers land;0.5;17.5
1905;Oostflakkee;Herkomst (land);6.7;17.1
1906;Oostflakkee;Herkomst: Nederland;6.4;17.0
1907;Oostflakkee;Herkomst: Niet-Nederland;0.3;19.0
1908;Oostflakkee;Herkomst: Westers land;0.2;18.9
1909;Oostflakkee;Herkomst: Niet-westers land;;
1910;Oud-Beijerland;Herkomst (land);15.2;18.8
1911;Oud-Beijerland;Herkomst: Nederland;14.1;18.8
1912;Oud-Beijerland;Herkomst: Niet-Nederland;1.2;18.5
1913;Oud-Beijerland;Herkomst: Westers land;0.8;19.6
1914;Oud-Beijerland;Herkomst: Niet-westers land;0.4;15.9
1915;Binnenmaas;Herkomst (land);12.9;19.9
1916;Binnenmaas;Herkomst: Nederland;11.9;20.0
