ID;Destination;Periods;ValueAtCurrentPrices_1;ValueAtPricesOf2015_2;VolumeChangesOnPreviousYear_3;PriceIndices_4
2132;66 Other financial services;1999;330.0;285.0;21.9;115.9
2133;66 Other financial services;2000;358.0;312.0;9.4;114.9
2134;66 Other financial services;2001;380.0;335.0;7.5;113.4
2135;66 Other financial services;2002;372.0;330.0;-1.6;112.8
2136;66 Other financial services;2003;372.0;336.0;1.9;110.7
2137;66 Other financial services;2004;384.0;349.0;4.0;109.9
2138;66 Other financial services;2005;389.0;359.0;2.6;108.5
2139;66 Other financial services;2006;373.0;346.0;-3.6;107.9
2140;66 Other financial services;2007;537.0;497.0;43.7;108.1
2141;66 Other financial services;2008;532.0;498.0;0.2;106.9
2142;66 Other financial services;2009;742.0;703.0;41.4;105.5
2143;66 Other financial services;2010;478.0;457.0;-35.0;104.6
2144;66 Other financial services;2011;494.0;487.0;6.5;101.5
2145;66 Other financial services;2012;510.0;509.0;4.7;100.1
2146;66 Other financial services;2013;519.0;517.0;1.6;100.3
2147;66 Other financial services;2014;548.0;546.0;5.6;100.3
2148;66 Other financial services;2015;589.0;589.0;7.8;100.0
2149;66 Other financial services;2016;619.0;625.0;6.1;99.0
2150;66 Other financial services;2017;708.0;714.0;14.2;99.2
2151;66 Other financial services;2018;703.0;700.0;-2.0;100.5
2152;66 Other financial services;2019;743.0;735.0;5.0;101.1
2153;66 Other financial services;2020;555.0;539.0;-26.6;103.0
2154;66 Other financial services;2021;695.0;667.0;23.8;104.2
2155;66 Other financial services;2022;;;;
2156;L Renting, buying, selling real estate;1995;18165.0;28585.0;;63.5
2157;L Renting, buying, selling real estate;1996;19747.0;29735.0;4.0;66.4
2158;L Renting, buying, selling real estate;1997;22011.0;32167.0;8.2;68.4
2159;L Renting, buying, selling real estate;1998;22840.0;32278.0;0.3;70.8
2160;L Renting, buying, selling real estate;1999;25363.0;34122.0;5.7;74.3
2161;L Renting, buying, selling real estate;2000;26439.0;33309.0;-2.4;79.4
2162;L Renting, buying, selling real estate;2001;30867.0;36407.0;9.3;84.8
2163;L Renting, buying, selling real estate;2002;31959.0;35561.0;-2.3;89.9
2164;L Renting, buying, selling real estate;2003;31829.0;33965.0;-4.5;93.7
2165;L Renting, buying, selling real estate;2004;33989.0;35210.0;3.7;96.5
2166;L Renting, buying, selling real estate;2005;36944.0;37316.0;6.0;99.0
2167;L Renting, buying, selling real estate;2006;40318.0;39255.0;5.2;102.7
2168;L Renting, buying, selling real estate;2007;45075.0;42979.0;9.5;104.9
2169;L Renting, buying, selling real estate;2008;47486.0;44008.0;2.4;107.9
2170;L Renting, buying, selling real estate;2009;42893.0;38543.0;-12.4;111.3
2171;L Renting, buying, selling real estate;2010;35600.0;31706.0;-17.7;112.3
2172;L Renting, buying, selling real estate;2011;32408.0;29980.0;-5.4;108.1
2173;L Renting, buying, selling real estate;2012;27722.0;26345.0;-12.1;105.2
2174;L Renting, buying, selling real estate;2013;24571.0;23615.0;-10.4;104.0
2175;L Renting, buying, selling real estate;2014;25929.0;25375.0;7.5;102.2
2176;L Renting, buying, selling real estate;2015;29437.0;29437.0;16.0;100.0
2177;L Renting, buying, selling real estate;2016;35716.0;35421.0;20.3;100.8
2178;L Renting, buying, selling real estate;2017;38891.0;38358.0;8.3;101.4
2179;L Renting, buying, selling real estate;2018;43723.0;41346.0;7.8;105.7
2180;L Renting, buying, selling real estate;2019;48209.0;43621.0;5.5;110.5
2181;L Renting, buying, selling real estate;2020;51730.0;44556.0;2.1;116.1
2182;L Renting, buying, selling real estate;2021;59865.0;48987.0;9.9;122.2
2183;L Renting, buying, selling real estate;2022;65886.0;50459.0;3.0;130.6
2184;68 Renting, buying, selling real estate;1995;18165.0;28585.0;;63.5
2185;68 Renting, buying, selling real estate;1996;19747.0;29735.0;4.0;66.4
2186;68 Renting, buying, selling real estate;1997;22011.0;32167.0;8.2;68.4
2187;68 Renting, buying, selling real estate;1998;22840.0;32278.0;0.3;70.8
2188;68 Renting, buying, selling real estate;1999;25363.0;34122.0;5.7;74.3
2189;68 Renting, buying, selling real estate;2000;26439.0;33309.0;-2.4;79.4
2190;68 Renting, buying, selling real estate;2001;30867.0;36407.0;9.3;84.8
2191;68 Renting, buying, selling real estate;2002;31959.0;35561.0;-2.3;89.9
2192;68 Renting, buying, selling real estate;2003;31829.0;33965.0;-4.5;93.7
2193;68 Renting, buying, selling real estate;2004;33989.0;35210.0;3.7;96.5
2194;68 Renting, buying, selling real estate;2005;36944.0;37316.0;6.0;99.0
2195;68 Renting, buying, selling real estate;2006;40318.0;39255.0;5.2;102.7
2196;68 Renting, buying, selling real estate;2007;45075.0;42979.0;9.5;104.9
2197;68 Renting, buying, selling real estate;2008;47486.0;44008.0;2.4;107.9
2198;68 Renting, buying, selling real estate;2009;42893.0;38543.0;-12.4;111.3
2199;68 Renting, buying, selling real estate;2010;35600.0;31706.0;-17.7;112.3
2200;68 Renting, buying, selling real estate;2011;32408.0;29980.0;-5.4;108.1
2201;68 Renting, buying, selling real estate;2012;27722.0;26345.0;-12.1;105.2
2202;68 Renting, buying, selling real estate;2013;24571.0;23615.0;-10.4;104.0
2203;68 Renting, buying, selling real estate;2014;25929.0;25375.0;7.5;102.2
2204;68 Renting, buying, selling real estate;2015;29437.0;29437.0;16.0;100.0
2205;68 Renting, buying, selling real estate;2016;35716.0;35421.0;20.3;100.8
2206;68 Renting, buying, selling real estate;2017;38891.0;38358.0;8.3;101.4
2207;68 Renting, buying, selling real estate;2018;43723.0;41346.0;7.8;105.7
2208;68 Renting, buying, selling real estate;2019;48209.0;43621.0;5.5;110.5
2209;68 Renting, buying, selling real estate;2020;51730.0;44556.0;2.1;116.1
2210;68 Renting, buying, selling real estate;2021;59865.0;48987.0;9.9;122.2
2211;68 Renting, buying, selling real estate;2022;;;;
2212;M-N Business services;1995;4179.0;4244.0;;98.5
2213;M-N Business services;1996;4749.0;4875.0;14.9;97.4
2214;M-N Business services;1997;5322.0;5603.0;14.9;95.0
2215;M-N Business services;1998;6324.0;6783.0;21.0;93.2
2216;M-N Business services;1999;7094.0;7697.0;13.5;92.2
2217;M-N Business services;2000;7460.0;7948.0;3.3;93.9
2218;M-N Business services;2001;8105.0;8621.0;8.5;94.0
2219;M-N Business services;2002;7860.0;8384.0;-2.8;93.7
2220;M-N Business services;2003;7885.0;8436.0;0.6;93.5
2221;M-N Business services;2004;8501.0;9018.0;6.9;94.3
2222;M-N Business services;2005;9089.0;9540.0;5.8;95.3
2223;M-N Business services;2006;10197.0;10603.0;11.1;96.2
2224;M-N Business services;2007;21031.0;21279.0;100.7;98.8
2225;M-N Business services;2008;11352.0;11502.0;-45.9;98.7
2226;M-N Business services;2009;9809.0;9972.0;-13.3;98.4
2227;M-N Business services;2010;8608.0;8736.0;-12.4;98.5
2228;M-N Business services;2011;10226.0;10541.0;20.7;97.0
2229;M-N Business services;2012;10404.0;10672.0;1.2;97.5
2230;M-N Business services;2013;15002.0;15098.0;41.5;99.4
2231;M-N Business services;2014;10331.0;10371.0;-31.3;99.6
2232;M-N Business services;2015;42098.0;42098.0;305.9;100.0
2233;M-N Business services;2016;11958.0;11839.0;-71.9;101.0
2234;M-N Business services;2017;13290.0;13032.0;10.1;102.0
2235;M-N Business services;2018;15722.0;15040.0;15.4;104.5
2236;M-N Business services;2019;17879.0;16722.0;11.2;106.9
2237;M-N Business services;2020;15684.0;14316.0;-14.4;109.6
2238;M-N Business services;2021;16279.0;14448.0;0.9;112.7
2239;M-N Business services;2022;17493.0;14746.0;2.1;118.6
2240;M Other specialised business services;1995;1616.0;1370.0;;118.0
2241;M Other specialised business services;1996;1833.0;1620.0;18.3;113.1
2242;M Other specialised business services;1997;2169.0;1992.0;23.0;108.9
2243;M Other specialised business services;1998;2681.0;2562.0;28.6;104.7
2244;M Other specialised business services;1999;2772.0;2710.0;5.8;102.3
2245;M Other specialised business services;2000;2889.0;2817.0;4.0;102.5
2246;M Other specialised business services;2001;2975.0;2931.0;4.0;101.5
2247;M Other specialised business services;2002;2974.0;2979.0;1.6;99.8
2248;M Other specialised business services;2003;2850.0;2889.0;-3.0;98.6
2249;M Other specialised business services;2004;2916.0;2954.0;2.2;98.7
2250;M Other specialised business services;2005;3081.0;3139.0;6.2;98.2
2251;M Other specialised business services;2006;3438.0;3504.0;11.7;98.1
2252;M Other specialised business services;2007;3850.0;3893.0;11.1;98.9
2253;M Other specialised business services;2008;4085.0;4117.0;5.8;99.2
2254;M Other specialised business services;2009;3758.0;3764.0;-8.6;99.9
2255;M Other specialised business services;2010;3438.0;3438.0;-8.6;100.0
2256;M Other specialised business services;2011;3868.0;3913.0;13.8;98.8
2257;M Other specialised business services;2012;3765.0;3803.0;-2.8;99.0
2258;M Other specialised business services;2013;4231.0;4262.0;12.1;99.3
2259;M Other specialised business services;2014;3945.0;3974.0;-6.8;99.3
2260;M Other specialised business services;2015;4213.0;4213.0;6.0;100.0
2261;M Other specialised business services;2016;4324.0;4340.0;3.0;99.6
2262;M Other specialised business services;2017;4709.0;4697.0;8.2;100.2
2263;M Other specialised business services;2018;5315.0;5199.0;10.7;102.2
2264;M Other specialised business services;2019;5817.0;5570.0;7.1;104.4
2265;M Other specialised business services;2020;5648.0;5294.0;-5.0;106.7
2266;M Other specialised business services;2021;6247.0;5705.0;7.8;109.5
2267;M Other specialised business services;2022;;;;
2268;69-71 Management,  technical consultancy;1995;1013.0;800.0;;126.5
2269;69-71 Management,  technical consultancy;1996;1195.0;997.0;24.6;119.8
2270;69-71 Management,  technical consultancy;1997;1413.0;1247.0;25.0;113.3
2271;69-71 Management,  technical consultancy;1998;1794.0;1664.0;33.5;107.8
2272;69-71 Management,  technical consultancy;1999;1871.0;1783.0;7.1;104.9
2273;69-71 Management,  technical consultancy;2000;2022.0;1926.0;8.0;105.0
2274;69-71 Management,  technical consultancy;2001;2104.0;2032.0;5.5;103.6
2275;69-71 Management,  technical consultancy;2002;2133.0;2103.0;3.5;101.4
2276;69-71 Management,  technical consultancy;2003;2045.0;2047.0;-2.7;99.9
2277;69-71 Management,  technical consultancy;2004;2107.0;2112.0;3.2;99.8
2278;69-71 Management,  technical consultancy;2005;2222.0;2240.0;6.1;99.2
2279;69-71 Management,  technical consultancy;2006;2510.0;2535.0;13.2;99.0
2280;69-71 Management,  technical consultancy;2007;2779.0;2782.0;9.7;99.9
2281;69-71 Management,  technical consultancy;2008;2852.0;2858.0;2.7;99.8
2282;69-71 Management,  technical consultancy;2009;2755.0;2751.0;-3.8;100.2
2283;69-71 Management,  technical consultancy;2010;2505.0;2497.0;-9.2;100.3
2284;69-71 Management,  technical consultancy;2011;2780.0;2807.0;12.4;99.0
2285;69-71 Management,  technical consultancy;2012;2751.0;2776.0;-1.1;99.1
2286;69-71 Management,  technical consultancy;2013;3167.0;3186.0;14.8;99.4
2287;69-71 Management,  technical consultancy;2014;2900.0;2920.0;-8.3;99.3
2288;69-71 Management,  technical consultancy;2015;3056.0;3056.0;4.7;100.0
2289;69-71 Management,  technical consultancy;2016;3197.0;3204.0;4.8;99.8
2290;69-71 Management,  technical consultancy;2017;3375.0;3365.0;5.0;100.3
2291;69-71 Management,  technical consultancy;2018;3895.0;3805.0;13.1;102.4
2292;69-71 Management,  technical consultancy;2019;4424.0;4225.0;11.0;104.7
2293;69-71 Management,  technical consultancy;2020;4287.0;4013.0;-5.0;106.8
2294;69-71 Management,  technical consultancy;2021;4538.0;4139.0;3.1;109.7
2295;69-71 Management,  technical consultancy;2022;;;;
2296;69-70 Legal and management consultancy;1995;617.0;459.0;;134.3
2297;69-70 Legal and management consultancy;1996;770.0;614.0;33.7;125.4
2298;69-70 Legal and management consultancy;1997;901.0;769.0;25.2;117.2
2299;69-70 Legal and management consultancy;1998;1179.0;1065.0;38.5;110.7
2300;69-70 Legal and management consultancy;1999;1253.0;1171.0;9.9;107.0
2301;69-70 Legal and management consultancy;2000;1365.0;1278.0;9.2;106.8
2302;69-70 Legal and management consultancy;2001;1418.0;1350.0;5.6;105.0
2303;69-70 Legal and management consultancy;2002;1421.0;1389.0;2.8;102.3
2304;69-70 Legal and management consultancy;2003;1379.0;1368.0;-1.5;100.8
2305;69-70 Legal and management consultancy;2004;1420.0;1414.0;3.3;100.5
2306;69-70 Legal and management consultancy;2005;1523.0;1527.0;8.0;99.7
2307;69-70 Legal and management consultancy;2006;1729.0;1739.0;13.9;99.4
2308;69-70 Legal and management consultancy;2007;1925.0;1920.0;10.4;100.3
2309;69-70 Legal and management consultancy;2008;1971.0;1973.0;2.8;99.9
2310;69-70 Legal and management consultancy;2009;2070.0;2066.0;4.7;100.2
2311;69-70 Legal and management consultancy;2010;1708.0;1701.0;-17.6;100.4
2312;69-70 Legal and management consultancy;2011;1914.0;1942.0;14.2;98.5
2313;69-70 Legal and management consultancy;2012;1947.0;1976.0;1.7;98.5
2314;69-70 Legal and management consultancy;2013;1945.0;1962.0;-0.7;99.1
2315;69-70 Legal and management consultancy;2014;1897.0;1908.0;-2.7;99.4
2316;69-70 Legal and management consultancy;2015;2368.0;2368.0;24.1;100.0
2317;69-70 Legal and management consultancy;2016;2454.0;2460.0;3.9;99.8
2318;69-70 Legal and management consultancy;2017;2560.0;2552.0;3.7;100.3
2319;69-70 Legal and management consultancy;2018;2980.0;2907.0;13.9;102.5
2320;69-70 Legal and management consultancy;2019;3504.0;3340.0;14.9;104.9
2321;69-70 Legal and management consultancy;2020;3274.0;3056.0;-8.5;107.1
2322;69-70 Legal and management consultancy;2021;3483.0;3157.0;3.3;110.3
2323;69-70 Legal and management consultancy;2022;;;;
2324;69 Legal services, administration etc.;1995;;;;
2325;69 Legal services, administration etc.;1996;;;;
2326;69 Legal services, administration etc.;1997;;;;
2327;69 Legal services, administration etc.;1998;;;;
2328;69 Legal services, administration etc.;1999;;;;
2329;69 Legal services, administration etc.;2000;;;;
2330;69 Legal services, administration etc.;2001;;;;
2331;69 Legal services, administration etc.;2002;;;;
2332;69 Legal services, administration etc.;2003;;;;
2333;69 Legal services, administration etc.;2004;;;;
2334;69 Legal services, administration etc.;2005;;;;
2335;69 Legal services, administration etc.;2006;;;;
2336;69 Legal services, administration etc.;2007;;;;
2337;69 Legal services, administration etc.;2008;;;;
2338;69 Legal services, administration etc.;2009;;;;
2339;69 Legal services, administration etc.;2010;;;;
2340;69 Legal services, administration etc.;2011;;;;
2341;69 Legal services, administration etc.;2012;;;;
2342;69 Legal services, administration etc.;2013;;;;
2343;69 Legal services, administration etc.;2014;;;;
2344;69 Legal services, administration etc.;2015;588.0;588.0;;100.0
2345;69 Legal services, administration etc.;2016;497.0;501.0;-14.8;99.2
2346;69 Legal services, administration etc.;2017;547.0;551.0;10.1;99.2
2347;69 Legal services, administration etc.;2018;583.0;578.0;4.8;100.9
2348;69 Legal services, administration etc.;2019;723.0;702.0;21.6;102.9
2349;69 Legal services, administration etc.;2020;659.0;628.0;-10.7;105.0
2350;69 Legal services, administration etc.;2021;649.0;610.0;-2.9;106.5
2351;69 Legal services, administration etc.;2022;;;;
2352;70 Holding companies (not financial);1995;;;;
2353;70 Holding companies (not financial);1996;;;;
2354;70 Holding companies (not financial);1997;;;;
2355;70 Holding companies (not financial);1998;;;;
2356;70 Holding companies (not financial);1999;;;;
2357;70 Holding companies (not financial);2000;;;;
2358;70 Holding companies (not financial);2001;;;;
2359;70 Holding companies (not financial);2002;;;;
2360;70 Holding companies (not financial);2003;;;;
2361;70 Holding companies (not financial);2004;;;;
2362;70 Holding companies (not financial);2005;;;;
2363;70 Holding companies (not financial);2006;;;;
2364;70 Holding companies (not financial);2007;;;;
2365;70 Holding companies (not financial);2008;;;;
2366;70 Holding companies (not financial);2009;;;;
2367;70 Holding companies (not financial);2010;;;;
2368;70 Holding companies (not financial);2011;;;;
2369;70 Holding companies (not financial);2012;;;;
2370;70 Holding companies (not financial);2013;;;;
2371;70 Holding companies (not financial);2014;;;;
2372;70 Holding companies (not financial);2015;1780.0;1780.0;;100.0
2373;70 Holding companies (not financial);2016;1957.0;1959.0;10.1;99.9
2374;70 Holding companies (not financial);2017;2013.0;2001.0;2.1;100.6
2375;70 Holding companies (not financial);2018;2397.0;2329.0;16.4;102.9
2376;70 Holding companies (not financial);2019;2781.0;2638.0;13.3;105.4
2377;70 Holding companies (not financial);2020;2615.0;2428.0;-7.9;107.7
2378;70 Holding companies (not financial);2021;2834.0;2546.0;4.9;111.3
2379;70 Holding companies (not financial);2022;;;;
2380;71 Architects, technical services etc.;1995;396.0;353.0;;112.0
2381;71 Architects, technical services etc.;1996;425.0;390.0;10.4;109.0
2382;71 Architects, technical services etc.;1997;512.0;486.0;24.7;105.3
2383;71 Architects, technical services etc.;1998;615.0;606.0;24.6;101.5
2384;71 Architects, technical services etc.;1999;618.0;617.0;1.8;100.2
2385;71 Architects, technical services etc.;2000;657.0;652.0;5.7;100.8
2386;71 Architects, technical services etc.;2001;686.0;686.0;5.2;100.1
2387;71 Architects, technical services etc.;2002;712.0;720.0;5.0;99.0
2388;71 Architects, technical services etc.;2003;666.0;683.0;-5.1;97.5
2389;71 Architects, technical services etc.;2004;687.0;703.0;2.9;97.8
2390;71 Architects, technical services etc.;2005;699.0;717.0;2.0;97.5
2391;71 Architects, technical services etc.;2006;781.0;801.0;11.7;97.5
2392;71 Architects, technical services etc.;2007;854.0;867.0;8.2;98.5
2393;71 Architects, technical services etc.;2008;881.0;890.0;2.7;99.0
2394;71 Architects, technical services etc.;2009;685.0;688.0;-22.7;99.6
2395;71 Architects, technical services etc.;2010;797.0;800.0;16.2;99.7
2396;71 Architects, technical services etc.;2011;866.0;869.0;8.7;99.7
2397;71 Architects, technical services etc.;2012;804.0;805.0;-7.4;99.9
2398;71 Architects, technical services etc.;2013;1222.0;1225.0;52.2;99.8
2399;71 Architects, technical services etc.;2014;1003.0;1013.0;-17.3;99.0
2400;71 Architects, technical services etc.;2015;688.0;688.0;-32.1;100.0
2401;71 Architects, technical services etc.;2016;743.0;744.0;8.1;99.9
2402;71 Architects, technical services etc.;2017;815.0;813.0;9.3;100.2
2403;71 Architects, technical services etc.;2018;915.0;898.0;10.4;101.9
2404;71 Architects, technical services etc.;2019;920.0;884.0;-1.5;104.1
2405;71 Architects, technical services etc.;2020;1013.0;957.0;8.3;105.8
