ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;NettoInvoer_5;Bunkering_6;Voorraadmutatie_7;StatistischeVerschillen_8;TotaalEnergieverbruik_9;TotaalInzet_10;InzetElektriciteitWKKOmzetting_11;InzetAndereOmzetting_12;TotaalProductie_13;ProductieElektriciteitWKKOmzetting_14;ProductieAndereOmzetting_15;TotaalSaldoEnergieomzetting_16;SaldoElektriciteitWKKOmzetting_17;SaldoAndereOmzetting_18;Totaal_19;ElektriciteitsEnWarmteproductie_20;WinningVanOlieEnGas_21;Cokesfabrieken_22;Hoogovens_23;OlieraffinageInstallaties_24;OverigeInstallaties_25;VerliezenBijDistributie_26;TotaalFinaalVerbruik_27;Totaal_28;Totaal_29;IJzerEnStaalindustrie_30;ChemieEnFarmaceutischeIndustrie_31;NonFerrometalen_32;Bouwmaterialenindustrie_33;Transportmiddelenindustrie_34;MetaalproductenEnMachineIndustrie_35;DelfstoffenwinningGeenOlieEnGas_36;VoedingsEnGenotmiddelenindustrie_37;PapierEnGrafischeIndustrie_38;Houtindustrie_39;Bouwnijverheid_40;TextielKledingEnLederindustrie_41;OverigeIndustrieEnOnbekend_42;Totaal_43;BinnenlandseLuchtvaart_44;Wegverkeer_45;Railverkeer_46;Pijpleidingen_47;BinnenlandseScheepvaart_48;Onbekend_49;Totaal_50;DienstenAfvalWaterEnReparatie_51;Woningen_52;Landbouw_53;Visserij_54;Onbekend_55;Totaal_56;NijverheidExclusiefDeEnergiesector_57;WaarvanChemieEnPetrochemie_58;Vervoer_59;OverigeAfnemers_60
2562;Totaal gas- en dieselolie, fossiel deel;1980;-424.5;;344.2;703.7;-359.5;74.0;9.1;1.4;-425.9;50.4;0.2;50.2;749.5;;749.5;-699.1;0.2;-699.3;0.1;;;;;0.1;;;273.1;224.3;21.1;2.4;11.0;;0.4;;;;0.8;0.3;;;;6.2;111.3;;85.0;2.0;;24.3;;91.9;29.0;46.9;16.1;;;48.8;48.8;48.8;;
2563;Totaal gas- en dieselolie, fossiel deel;1981;-261.7;;351.5;601.0;-249.5;80.4;68.3;-0.1;-261.6;93.6;0.2;93.4;598.9;;598.9;-505.3;0.2;-505.5;0.1;;;;;0.1;;;243.6;198.3;13.7;2.4;;;0.3;;;;0.9;0.3;;;0.4;9.4;119.9;;96.1;1.9;;21.9;;64.7;25.3;30.5;8.9;;;45.3;45.3;45.3;;
2564;Totaal gas- en dieselolie, fossiel deel;1982;-313.7;;327.7;581.9;-254.2;83.5;24.0;-1.2;-312.5;79.5;0.8;78.7;584.3;;584.3;-504.8;0.8;-505.6;0.1;;;;;0.1;;;192.2;175.2;5.5;3.2;;;0.3;;;;0.9;0.1;;0.3;0.2;0.5;103.8;;90.3;2.7;;10.7;;65.9;15.1;39.5;11.3;;;17.0;17.0;17.0;;
2565;Totaal gas- en dieselolie, fossiel deel;1983;-271.7;;473.0;660.7;-187.7;82.3;-1.7;-0.2;-271.5;137.0;0.5;136.5;618.0;;618.0;-481.0;0.5;-481.5;0.1;;;;;0.1;;;209.4;178.9;4.6;2.5;;;0.3;;;;0.9;0.0;;0.4;0.1;0.4;114.0;;100.1;2.2;;11.6;;60.3;14.7;36.4;9.2;;;30.5;30.5;30.5;;
2566;Totaal gas- en dieselolie, fossiel deel;1984;-418.3;;369.5;687.0;-317.5;87.0;-13.8;-0.3;-418.0;69.3;0.2;69.1;690.3;;690.3;-621.0;0.2;-621.2;0.2;0.0;;;;0.1;;;202.8;182.9;9.8;0.3;;0.1;0.3;0.4;1.4;1.2;0.6;0.2;0.3;4.7;0.2;0.0;117.2;;105.1;2.0;;10.1;;55.9;37.2;15.0;3.7;;;19.9;19.9;19.9;;
2567;Totaal gas- en dieselolie, fossiel deel;1985;-375.6;;474.9;762.0;-287.1;92.4;4.0;-1.4;-374.2;49.1;0.4;48.7;641.6;;641.6;-592.5;0.4;-592.9;0.2;0.0;;;;0.2;;;218.1;193.8;5.9;0.3;0.7;0.0;0.3;0.5;1.1;0.4;0.8;0.0;0.8;0.4;0.1;0.4;130.4;;99.0;1.7;;29.7;;57.5;42.0;11.7;3.9;;;24.3;24.3;24.3;;
2568;Totaal gas- en dieselolie, fossiel deel;1986;-496.6;;561.4;909.7;-348.3;95.8;-52.5;-0.9;-495.7;84.6;0.4;84.2;847.1;;847.1;-762.5;0.4;-762.9;0.1;;;;;0.1;;;266.7;222.3;23.9;0.3;12.6;0.0;0.4;0.5;1.3;0.5;1.7;0.1;0.7;5.1;0.0;0.5;137.0;;105.0;0.7;;31.3;;61.4;46.1;11.3;4.1;;;44.4;44.4;44.4;;
2569;Totaal gas- en dieselolie, fossiel deel;1987;-500.8;;409.9;886.6;-476.7;93.4;69.2;-0.4;-500.4;39.3;0.6;38.7;768.0;;768.0;-728.7;0.6;-729.3;0.2;0.0;;;;0.1;;;228.1;213.0;19.1;0.2;9.4;0.0;0.6;0.6;0.6;0.7;1.3;0.1;0.7;4.3;0.1;0.5;140.1;;116.2;0.8;;23.2;;53.8;39.7;9.9;4.3;;;15.0;15.0;15.0;;
2570;Totaal gas- en dieselolie, fossiel deel;1988;-498.6;;369.5;776.8;-407.3;87.9;-3.5;;-498.6;40.8;0.4;40.4;767.3;;767.3;-726.5;0.4;-726.9;0.3;;;;;0.3;;;227.6;225.2;9.5;0.2;0.2;;0.6;0.6;0.7;0.7;1.0;0.0;0.3;4.7;0.0;0.5;154.0;;129.9;0.6;;23.6;;61.7;48.9;7.7;5.1;;;2.4;2.4;2.4;;
2571;Totaal gas- en dieselolie, fossiel deel;1989;-470.1;;369.9;728.7;-358.8;89.2;-22.1;-1.1;-469.0;30.9;0.3;30.6;742.3;;742.3;-711.4;0.3;-711.7;0.2;;;;;0.2;;;242.2;238.0;11.7;2.5;0.3;0.0;0.5;0.4;0.6;0.7;1.0;0.0;0.2;5.2;0.0;0.3;163.7;;141.6;0.6;;21.5;;62.6;50.4;7.3;4.9;;;4.2;4.2;4.2;;
2572;Totaal gas- en dieselolie, fossiel deel;1990;-359.5;;411.6;682.2;-270.6;84.7;-4.2;-2.0;-357.5;21.5;0.4;21.1;665.9;;665.9;-644.4;0.4;-644.8;0.2;;0.0;;;0.2;0.0;;286.6;263.1;33.6;0.1;0.2;0.0;0.5;0.4;0.5;0.7;0.9;0.2;0.2;29.6;0.1;0.3;187.2;;176.5;1.2;;9.5;;42.3;4.7;7.1;14.9;13.0;2.5;23.5;23.5;23.5;;
2573;Totaal gas- en dieselolie, fossiel deel;1991;-431.2;;428.1;739.0;-310.9;85.3;-35.0;2.4;-433.6;26.8;0.4;26.4;755.0;;755.0;-728.2;0.4;-728.6;0.2;;0.0;;;0.2;;;294.4;268.8;33.8;0.1;0.0;0.0;0.4;0.3;0.7;0.8;0.8;0.0;0.2;29.8;0.0;0.5;193.8;;182.4;1.2;;10.1;;41.2;4.8;6.9;14.4;12.5;2.5;25.6;25.6;25.6;;
2574;Totaal gas- en dieselolie, fossiel deel;1992;-471.7;;351.4;741.5;-390.1;81.2;-0.4;2.3;-474.0;19.3;0.6;18.8;790.8;;790.8;-771.4;0.6;-772.0;0.2;;0.0;;;0.2;;;297.2;282.8;33.7;0.1;0.0;0.0;0.9;0.3;0.8;0.7;0.4;0.0;0.3;29.5;0.1;0.6;209.1;;198.2;1.2;;9.6;;40.0;5.0;6.4;14.2;11.9;2.5;14.4;14.4;14.4;;
2575;Totaal gas- en dieselolie, fossiel deel;1993;-510.1;;333.5;785.0;-451.5;76.2;17.5;1.2;-511.3;7.6;0.5;7.1;810.0;;810.0;-802.4;0.5;-802.9;0.1;;0.0;;;0.1;0.0;;290.9;286.8;32.7;0.1;0.2;0.0;0.6;0.4;0.9;0.7;0.7;0.1;0.1;28.7;0.0;0.2;213.5;;202.6;1.2;;9.6;;40.6;5.3;6.8;14.2;11.8;2.5;4.1;4.1;4.1;;
2576;Totaal gas- en dieselolie, fossiel deel;1994;-540.7;;298.8;710.3;-411.5;72.4;-56.8;-2.6;-538.1;8.5;0.5;8.0;826.4;;826.4;-817.9;0.5;-818.4;0.1;;0.0;;;0.1;;;279.7;278.4;34.0;0.1;0.2;0.0;0.4;0.2;0.6;1.2;0.9;0.0;0.0;30.2;;;203.5;;192.6;1.3;;9.7;;40.9;5.4;6.2;14.3;12.5;2.4;1.4;1.4;1.4;;
2577;Totaal gas- en dieselolie, fossiel deel;1995;-589.6;;219.9;803.7;-583.8;76.1;70.3;-1.0;-588.6;10.5;0.4;10.1;886.4;;886.4;-875.9;0.4;-876.3;0.1;;0.0;;;0.1;;;287.2;278.3;33.5;0.1;0.1;0.0;0.5;0.2;0.3;1.1;0.9;0.1;0.0;29.9;0.0;0.2;204.0;;192.9;1.3;;9.8;;40.7;5.4;4.1;15.1;14.1;2.0;8.9;8.9;8.9;;
2578;Totaal gas- en dieselolie, fossiel deel;1996;-618.9;;334.4;864.4;-530.0;75.0;-14.0;2.3;-621.3;13.8;0.6;13.2;931.8;;931.8;-918.0;0.6;-918.6;0.1;;0.0;;;0.1;;;296.6;287.7;34.7;0.1;0.2;0.0;0.4;0.3;0.3;1.1;0.6;0.1;0.0;31.4;0.0;0.2;214.2;;202.7;1.3;;10.3;;38.8;5.7;3.0;14.0;13.6;2.4;8.9;8.9;8.9;;
2579;Totaal gas- en dieselolie, fossiel deel;1997;-608.6;;391.3;920.3;-528.9;74.0;-5.7;2.5;-611.2;10.9;0.5;10.5;923.2;;923.2;-912.3;0.5;-912.7;0.1;;0.0;;;0.1;;;301.0;288.6;33.4;0.1;0.1;0.0;0.4;0.3;0.2;1.1;0.5;0.0;0.0;30.5;0.0;0.1;218.1;;206.9;1.4;;9.7;;37.1;5.7;2.3;13.9;14.0;1.2;12.4;12.4;12.4;;
2580;Totaal gas- en dieselolie, fossiel deel;1998;-610.8;;372.0;894.6;-522.6;73.7;-14.6;1.2;-612.0;9.9;0.3;9.5;931.6;;931.6;-921.8;0.3;-922.1;0.1;;0.0;;;0.1;;;309.7;298.9;33.1;0.1;0.1;0.0;0.4;0.3;0.2;1.1;0.5;0.0;0.0;30.1;0.0;0.1;228.3;;217.2;1.4;;9.6;;37.6;5.8;2.1;13.9;14.7;1.0;10.8;10.8;10.8;;
2581;Totaal gas- en dieselolie, fossiel deel;1999;-547.6;;319.6;856.1;-536.5;72.1;61.0;-6.7;-540.9;13.2;0.6;12.6;881.7;;881.7;-868.5;0.6;-869.2;0.1;;0.0;;;0.0;;;327.5;313.5;35.7;0.1;0.1;0.0;0.3;0.2;0.2;1.4;1.1;0.0;0.1;32.0;0.0;0.2;239.0;;227.6;1.3;;10.2;;38.7;6.0;1.9;15.0;15.0;0.9;14.1;14.1;14.1;;
2582;Totaal gas- en dieselolie, fossiel deel;2000;-562.2;;344.8;823.6;-478.8;72.6;-10.7;-4.9;-557.3;8.1;0.4;7.6;891.8;;891.8;-883.7;0.4;-884.2;0.0;;0.0;;;0.0;;;326.4;320.4;33.6;0.1;0.1;0.3;0.3;0.2;0.2;1.0;0.5;0.0;0.1;30.4;0.1;0.2;247.7;;235.9;1.6;;10.2;;39.1;6.2;1.6;15.2;14.7;1.4;6.1;6.1;6.1;;
2583;Totaal gas- en dieselolie, fossiel deel;2001;-619.3;;399.7;940.6;-540.9;74.2;-4.3;-1.1;-618.2;7.6;0.4;7.2;950.4;;950.4;-942.8;0.4;-943.2;0.1;;0.0;;;0.0;;;324.5;320.7;32.4;0.1;0.1;0.0;0.4;0.2;0.2;0.2;0.5;0.0;0.0;30.5;0.1;0.0;249.2;;237.2;1.5;;10.6;;39.1;6.1;1.4;15.0;14.7;1.9;3.8;3.8;3.8;;
2584;Totaal gas- en dieselolie, fossiel deel;2002;-462.3;;540.0;924.1;-384.1;71.7;-6.5;-1.6;-460.7;77.9;0.6;77.3;868.3;;868.3;-790.5;0.6;-791.0;0.0;;0.0;;;0.0;;;329.8;324.6;30.4;0.1;0.1;;0.3;0.2;0.2;1.1;0.2;0.0;0.0;28.2;0.0;0.0;258.4;;246.0;1.4;;11.0;;35.8;6.2;1.2;14.4;12.5;1.5;5.1;5.1;5.1;;
2585;Totaal gas- en dieselolie, fossiel deel;2003;-519.2;;403.1;878.0;-474.9;67.4;23.1;-1.0;-518.2;42.9;0.5;42.4;895.3;;895.3;-852.4;0.5;-852.9;0.0;;0.0;;;0.0;;;334.1;331.4;29.4;0.1;0.1;0.0;0.2;0.2;0.2;1.4;0.1;0.0;0.0;27.1;0.0;0.0;267.2;;255.5;1.4;;10.4;;34.8;6.4;1.0;14.5;11.2;1.7;2.7;2.7;2.7;;
2586;Totaal gas- en dieselolie, fossiel deel;2004;-509.7;;456.7;886.5;-429.8;66.0;-13.9;-2.5;-507.2;51.5;0.5;51.0;900.8;;900.8;-849.3;0.5;-849.8;0.0;;0.0;;;0.0;;;342.1;339.6;29.8;0.1;0.1;0.0;0.2;0.2;0.2;1.8;0.1;0.0;0.0;27.1;0.0;0.0;276.6;;264.6;1.5;;10.5;;33.3;6.6;0.8;13.9;10.6;1.3;2.4;2.4;2.4;;
2587;Totaal gas- en dieselolie, fossiel deel;2005;-574.1;;430.6;914.7;-484.1;66.5;-23.5;-0.4;-573.7;59.9;0.8;59.1;979.4;;979.4;-919.6;0.8;-920.3;0.0;;0.0;;;0.0;;;345.8;345.8;30.3;0.1;0.1;0.0;0.2;0.1;0.2;0.9;0.5;0.0;0.0;28.1;0.0;0.0;282.1;;269.3;1.4;;11.4;;33.4;6.8;0.5;14.6;10.4;1.1;;;;;
2588;Totaal gas- en dieselolie, fossiel deel;2006;-521.0;;588.7;1044.7;-456.0;65.8;0.8;-0.2;-520.8;105.3;0.5;104.7;982.0;;982.0;-876.7;0.5;-877.3;0.0;;0.0;;;0.0;;;355.9;355.9;29.7;0.1;0.1;0.0;0.2;0.2;0.2;0.6;0.9;0.0;0.0;27.5;0.0;0.0;293.4;;280.0;1.4;;11.9;;32.8;6.8;0.3;14.4;9.8;1.6;;;;;
2589;Totaal gas- en dieselolie, fossiel deel;2007;-508.1;;414.5;877.4;-463.0;68.0;22.8;-3.2;-504.9;63.3;0.5;62.8;919.8;;919.8;-856.6;0.5;-857.0;0.1;;0.0;;;0.0;;;351.6;351.6;29.0;0.1;0.0;;0.1;0.2;0.1;0.6;0.6;0.0;0.0;27.2;0.0;0.0;290.8;;276.5;1.4;;12.9;;31.7;7.2;0.3;14.5;8.4;1.3;;;;;
2590;Totaal gas- en dieselolie, fossiel deel;2008;-531.1;;535.7;967.6;-431.8;63.8;-35.5;-3.0;-528.1;59.9;0.7;59.2;944.0;;944.0;-884.1;0.7;-884.7;0.1;;0.0;;;0.0;;;355.9;355.9;28.5;0.1;0.0;;0.1;0.2;0.1;0.3;0.1;0.0;0.0;27.4;0.0;0.0;296.7;;281.9;1.4;;13.3;;30.7;7.2;0.3;14.6;7.3;1.3;0.1;0.1;0.1;;
2591;Totaal gas- en dieselolie, fossiel deel;2009;-546.1;;706.9;1171.0;-464.1;61.2;-20.8;-7.7;-538.4;100.6;0.7;99.9;974.1;;974.1;-873.5;0.7;-874.1;0.1;;0.0;;;0.0;;;335.0;335.0;27.5;0.1;0.0;;0.2;0.2;0.1;0.2;0.0;0.0;0.0;26.7;0.0;0.0;278.0;;263.2;1.3;;13.5;;29.4;6.8;0.3;14.3;6.6;1.5;0.0;0.0;0.0;;
2592;Totaal gas- en dieselolie, fossiel deel;2010;-587.4;;812.7;1333.7;-521.0;65.6;-0.8;-5.3;-582.0;93.8;0.6;93.2;1020.1;;1020.1;-926.3;0.6;-926.9;0.1;;0.1;;;0.0;;;344.2;344.2;24.5;0.1;0.0;;0.2;0.1;0.1;0.2;0.0;0.0;0.0;23.6;0.0;0.0;287.4;;270.8;1.4;;15.1;;32.4;7.2;0.3;15.1;7.2;2.5;;;;;
2593;Totaal gas- en dieselolie, fossiel deel;2011;-550.2;;789.8;1319.6;-529.8;63.1;42.8;-8.0;-542.1;114.6;0.6;114.0;1002.5;;1002.5;-887.9;0.6;-888.5;0.2;;0.2;;;0.0;;;345.6;345.4;25.9;0.1;0.0;0.0;0.2;0.0;0.2;0.2;0.1;0.0;0.1;25.0;;0.0;287.6;;270.9;1.4;;15.3;;31.9;7.3;0.3;15.6;6.7;2.1;0.2;0.2;0.2;;
2594;Totaal gas- en dieselolie, fossiel deel;2012;-545.6;;782.8;1248.8;-466.0;63.7;-15.9;-4.5;-541.1;125.2;0.8;124.5;994.0;;994.0;-868.8;0.8;-869.6;0.2;;0.2;;;0.0;0.0;;327.5;327.4;23.2;0.1;0.1;0.0;0.2;0.0;0.3;0.3;0.4;0.0;0.0;21.7;;0.0;274.2;;259.1;1.1;;14.1;;30.0;7.8;0.3;14.9;5.4;1.6;0.0;0.0;0.0;;
2595;Totaal gas- en dieselolie, fossiel deel;2013;-559.4;;768.5;1274.5;-506.0;57.7;4.3;-9.8;-549.6;129.8;1.0;128.8;992.6;;992.6;-862.8;1.0;-863.9;0.2;;0.2;;;0.0;0.0;;313.0;313.0;23.3;0.2;0.1;0.1;0.2;0.2;0.2;0.3;0.1;0.0;;22.0;;0.0;258.1;;242.1;1.1;;14.9;;31.6;7.6;0.3;15.7;6.1;1.8;0.0;0.0;0.0;;
2596;Totaal gas- en dieselolie, fossiel deel;2014;-586.4;;660.8;1196.1;-535.3;58.0;6.8;-5.3;-581.2;142.5;2.9;139.6;1007.6;;1007.6;-865.1;2.9;-868.0;0.2;;0.2;;;0.0;;;283.7;283.7;23.6;0.2;0.0;0.0;0.3;0.2;0.2;0.3;0.2;0.0;;22.1;0.0;0.1;228.2;;214.3;1.2;;12.8;;31.9;7.2;0.3;17.1;5.6;1.8;;;;;
2597;Totaal gas- en dieselolie, fossiel deel;2015;-623.9;;705.4;1151.6;-446.2;86.2;-91.5;;-623.9;131.2;0.8;130.4;1042.5;;1042.5;-911.3;0.8;-912.1;0.0;;0.0;;;0.0;0.0;;287.4;287.4;22.0;0.0;0.0;0.0;0.2;0.0;0.1;0.3;0.4;0.0;;20.8;0.0;0.0;232.7;;217.3;1.2;;14.2;;32.8;6.8;0.3;17.2;6.8;1.7;;;;;
2598;Totaal gas- en dieselolie, fossiel deel;2016;-551.9;;813.8;1298.5;-484.6;87.6;20.3;;-551.9;173.2;0.5;172.6;1009.8;;1009.8;-836.6;0.5;-837.2;0.0;;0.0;;;0.0;0.0;;284.7;284.7;23.8;0.0;0.0;0.0;0.2;0.0;0.1;0.2;0.2;0.0;;23.0;0.0;0.0;229.3;;214.9;1.2;;13.2;;31.7;6.5;0.3;16.4;6.8;1.7;;;;;
2599;Totaal gas- en dieselolie, fossiel deel;2017;-561.1;;726.4;1260.3;-533.9;90.0;62.9;;-561.1;127.0;0.5;126.5;976.2;;976.2;-849.2;0.5;-849.7;0.0;;0.0;;;0.0;0.0;;288.2;288.2;21.9;0.0;0.0;0.0;0.3;0.0;0.1;0.1;0.0;0.0;;21.3;0.0;0.0;235.9;;221.9;1.2;;12.7;;30.4;6.6;0.3;16.0;5.7;1.7;;;;;
2600;Totaal gas- en dieselolie, fossiel deel;2018;-536.7;;519.5;1001.4;-481.8;85.7;30.9;;-536.7;92.6;0.5;92.1;918.2;;918.2;-825.6;0.5;-826.1;0.1;;0.0;;;0.0;0.0;;288.9;288.7;21.6;0.0;0.1;0.0;0.2;0.0;0.1;0.2;0.0;0.0;;20.9;0.0;0.0;235.4;;221.8;0.9;;12.7;;31.6;6.4;0.3;17.8;5.5;1.6;0.2;0.2;0.2;;
2601;Totaal gas- en dieselolie, fossiel deel;2019;-615.9;;551.3;1052.0;-500.7;85.1;-30.1;;-615.9;111.1;0.8;110.3;1005.2;;1005.2;-894.1;0.8;-894.9;0.1;;0.0;;;0.0;0.0;;278.1;278.0;20.2;0.0;0.0;0.0;0.3;0.0;0.0;0.1;0.1;0.0;;19.6;0.0;0.0;226.3;;213.8;0.8;;11.6;;31.5;6.7;0.3;16.7;6.1;1.6;0.2;0.2;0.2;;
2602;Totaal gas- en dieselolie, fossiel deel;2020;-633.1;;492.9;999.2;-506.3;79.0;-47.7;;-633.1;125.8;0.4;125.4;1008.9;;1008.9;-883.1;0.4;-883.5;0.1;;0.0;;;0.0;;;250.0;249.4;21.8;0.0;0.1;0.0;0.4;0.0;0.1;0.2;0.1;0.0;0.0;20.8;0.0;0.0;195.0;;185.4;0.8;;8.7;;32.6;6.3;0.3;17.7;6.8;1.5;0.6;0.6;0.6;;
2603;Totaal gas- en dieselolie, fossiel deel;2021;-793.8;;383.3;1164.6;-781.3;83.3;70.9;;-793.8;163.0;0.5;162.5;1200.7;;1200.7;-1037.7;0.5;-1038.2;0.1;;0.0;;;0.0;;;243.9;243.1;21.0;0.1;0.1;0.0;0.2;0.0;0.1;0.2;0.0;0.0;0.0;20.3;0.0;0.0;192.1;;181.5;0.8;;9.8;;30.0;6.4;0.3;15.9;5.8;1.5;0.8;0.8;0.8;;
2604;Totaal gas- en dieselolie, fossiel deel;2022;-569.7;;542.6;1013.9;-471.3;80.9;-17.6;;-569.7;187.1;0.4;186.7;993.8;;993.8;-806.7;0.4;-807.1;0.0;;0.0;;;0.0;;;236.9;236.9;20.6;0.1;0.1;0.0;0.2;0.0;0.1;0.1;0.0;0.0;0.0;19.8;0.0;0.0;185.9;;174.7;0.8;;10.3;;30.4;6.3;0.3;17.3;4.5;2.1;0.1;0.1;0.1;;
2605;Totaal gas- en dieselolie, fossiel deel;2023;-576.0;;581.2;1104.4;-523.2;63.5;10.7;;-576.0;167.8;0.4;167.5;977.7;;977.7;-809.8;0.4;-810.2;0.0;;;;;0.0;0.0;;233.8;233.8;20.6;0.1;0.1;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.0;20.1;;0.0;182.8;;170.9;0.9;;11.0;;30.3;6.0;0.3;17.3;4.6;2.0;0.0;0.0;0.0;;
2606;Totaal gas- en dieselolie, fossiel deel;2024 ;-560.5;;582.7;1067.3;-484.6;59.1;-16.8;;-560.5;136.1;0.6;135.5;912.2;;912.2;-776.1;0.6;-776.7;0.0;;;;;0.0;;;215.6;;;;;;;;;;;;;;;;;;154.7;;;8.7;;;;;;4.4;;;;;;
2607;Zware stookolie;1946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2608;Zware stookolie;1947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2609;Zware stookolie;1948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2610;Zware stookolie;1949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2611;Zware stookolie;1950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2612;Zware stookolie;1951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2613;Zware stookolie;1952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2614;Zware stookolie;1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2615;Zware stookolie;1954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2616;Zware stookolie;1955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2617;Zware stookolie;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2618;Zware stookolie;1957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2619;Zware stookolie;1958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2620;Zware stookolie;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2621;Zware stookolie;1960;-182.8;;123.1;222.9;-99.8;79.7;-3.3;0.0;-182.8;34.1;33.3;0.8;329.8;;329.8;-295.7;33.3;-329.0;;;;;;;;;112.9;112.9;101.8;18.2;16.9;0.5;7.6;;;;28.3;8.5;;;;21.7;0.2;;;0.0;;0.2;;10.9;3.2;7.2;0.5;;;;;;;
2622;Zware stookolie;1961;-182.9;;131.8;199.0;-67.2;112.2;-3.5;-0.1;-182.8;35.5;34.9;0.6;347.8;;347.8;-312.3;34.9;-347.2;;;;;;;;;129.5;129.5;114.1;18.0;19.1;0.7;9.7;;;;30.7;8.8;;;;27.1;0.5;;;0.0;;0.4;;14.9;3.9;10.3;0.8;;;;;;;
2623;Zware stookolie;1962;-197.5;;162.2;229.7;-67.5;123.3;-6.6;-0.2;-197.3;43.7;43.0;0.7;395.1;;395.1;-351.4;43.0;-394.4;;;;;;;;;154.1;154.0;131.1;20.7;24.0;0.6;12.4;;;;31.0;10.8;;;;31.6;0.5;;;0.1;;0.5;;22.4;5.0;16.1;1.4;;;;;;;
2624;Zware stookolie;1963;-175.3;;194.8;235.6;-40.8;126.0;-8.5;-0.3;-175.0;63.2;62.6;0.6;416.4;;416.4;-353.2;62.6;-415.8;;;;;;;;;178.2;178.2;148.9;22.1;26.4;0.7;13.9;;;;32.2;14.1;;;;39.2;0.5;;;0.1;;0.4;;28.8;4.2;23.4;1.2;;;;;;;
2625;Zware stookolie;1964;-155.4;;196.3;211.9;-15.6;149.1;9.3;-0.3;-155.1;88.7;88.3;0.4;448.7;;448.7;-360.0;88.3;-448.3;;;;;;;;;204.9;204.9;163.0;25.4;29.1;1.0;16.0;;;;36.2;18.4;;;;36.9;0.4;;;0.1;;0.3;;41.5;12.6;27.3;1.6;;;;;;;
2626;Zware stookolie;1965;-188.3;;199.2;202.8;-3.6;173.8;-10.8;-0.1;-188.2;113.9;113.7;0.2;528.4;;528.4;-414.5;113.7;-528.2;;;;;;;;;226.3;226.3;179.5;29.5;32.2;1.3;18.2;;;;35.5;19.4;;;;43.3;0.6;;;0.0;;0.6;;46.2;13.2;30.8;2.3;;;;;;;
2627;Zware stookolie;1966;-198.8;;194.5;217.3;-22.8;170.0;-6.1;0.1;-198.9;127.4;127.2;0.2;549.9;;549.9;-422.5;127.2;-549.7;;;;;;;;;223.6;223.5;176.8;29.7;32.2;1.5;17.0;;;;36.2;19.6;;;;40.7;0.2;;;0.0;;0.2;;46.5;15.9;28.1;2.5;;;;;;;
2628;Zware stookolie;1967;-250.1;;145.7;221.9;-76.2;176.5;2.6;2.7;-252.8;112.7;112.6;0.1;585.3;;585.3;-472.6;112.6;-585.2;;;;;;;;;219.8;219.8;175.6;26.7;27.7;1.3;16.0;;;;37.7;17.9;;;;48.4;0.2;;;0.1;;0.2;;44.0;14.6;26.2;3.2;;;;;;;
2629;Zware stookolie;1968;-332.4;;114.8;207.1;-92.3;225.4;-14.7;-3.8;-328.6;120.9;120.8;0.1;662.0;;662.0;-541.1;120.8;-661.9;;;;;;;;;212.5;212.5;168.8;26.4;18.0;1.1;14.6;;;;37.1;18.1;;;;53.4;0.2;;;0.1;;0.1;;43.5;18.9;22.2;2.5;;;;;;;
2630;Zware stookolie;1969;-533.3;;75.6;334.9;-259.3;281.5;7.5;0.6;-533.9;137.3;137.3;0.0;875.3;;875.3;-738.0;137.3;-875.3;;;;;;;;;204.1;204.1;163.0;33.2;16.2;1.4;14.1;;;;31.7;16.3;;;;50.1;0.2;;;0.1;;0.1;;40.9;11.6;27.7;1.6;;;;;;;
