ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
4693;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2003;5.0;4.0;3.0;;;78.3;69.3;
4694;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2004;2.0;;;;;;;
4695;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2005;3.0;2.0;2.0;;;89.5;75.3;
4696;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2006;4.0;4.0;3.0;;;80.5;70.2;
4697;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2000;11.0;6.0;6.0;;5.0;58.2;52.3;
4698;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2001;8.0;4.0;4.0;;4.0;51.5;49.0;
4699;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2002;8.0;4.0;4.0;;4.0;51.5;48.4;
4700;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2003;9.0;4.0;3.0;;5.0;44.0;38.9;
4701;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2004;25.0;16.0;14.0;2.0;9.0;65.7;56.8;13.6
4702;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2005;26.0;16.0;14.0;2.0;10.0;61.7;53.8;12.8
4703;Mannen en vrouwen;Totaal leeftijd;Turken;Totaal onderwijsniveau;Onbekend;2006;26.0;18.0;16.0;2.0;9.0;66.8;60.5;9.5
4704;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2000;96.0;32.0;28.0;4.0;64.0;33.7;29.3;13.1
4705;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2001;97.0;39.0;35.0;3.0;58.0;39.9;36.4;8.8
4706;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2002;95.0;33.0;30.0;3.0;62.0;34.4;31.2;9.1
4707;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2003;89.0;31.0;26.0;5.0;58.0;35.0;29.6;15.4
4708;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2004;80.0;28.0;22.0;6.0;51.0;35.3;28.0;20.8
4709;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2005;72.0;21.0;16.0;5.0;51.0;28.9;22.5;22.2
4710;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;1;2006;75.0;26.0;21.0;6.0;49.0;35.1;27.5;21.5
4711;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2000;96.0;32.0;28.0;4.0;64.0;33.7;29.3;13.1
4712;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2001;97.0;39.0;35.0;3.0;58.0;39.9;36.4;8.8
4713;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2002;95.0;33.0;30.0;3.0;62.0;34.4;31.2;9.1
4714;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2003;89.0;31.0;26.0;5.0;58.0;35.0;29.6;15.4
4715;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2004;80.0;28.0;22.0;6.0;51.0;35.3;28.0;20.8
4716;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2005;72.0;21.0;16.0;5.0;51.0;28.9;22.5;22.2
4717;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;2;2006;75.0;26.0;21.0;6.0;49.0;35.1;27.5;21.5
4718;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2000;;;;;;;;
4719;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2001;;;;;;;;
4720;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2002;;;;;;;;
4721;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2003;;;;;;;;
4722;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2004;;;;;;;;
4723;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2005;;;;;;;;
4724;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;3;2006;;;;;;;;
4725;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2000;;;;;;;;
4726;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2001;;;;;;;;
4727;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2002;;;;;;;;
4728;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2003;;;;;;;;
4729;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2004;;;;;;;;
4730;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2005;;;;;;;;
4731;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;4;2006;;;;;;;;
4732;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2000;;;;;;;;
4733;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2001;;;;;;;;
4734;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2002;;;;;;;;
4735;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2003;;;;;;;;
4736;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2004;;;;;;;;
4737;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2005;;;;;;;;
4738;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;5;2006;;;;;;;;
4739;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2000;;;;;;;;
4740;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2001;;;;;;;;
4741;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2002;;;;;;;;
4742;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2003;;;;;;;;
4743;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2004;;;;;;;;
4744;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2005;;;;;;;;
4745;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;6;2006;;;;;;;;
4746;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2000;;;;;;;;
4747;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2001;;;;;;;;
4748;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2002;;;;;;;;
4749;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2003;;;;;;;;
4750;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2004;;;;;;;;
4751;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2005;;;;;;;;
4752;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;7;2006;;;;;;;;
4753;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2000;;;;;;;;
4754;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2001;;;;;;;;
4755;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2002;;;;;;;;
4756;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2003;;;;;;;;
4757;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2004;;;;;;;;
4758;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2005;;;;;;;;
4759;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;8;2006;;;;;;;;
4760;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2000;;;;;;;;
4761;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2001;;;;;;;;
4762;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2002;;;;;;;;
4763;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2003;;;;;;;;
4764;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2004;;;;;;;;
4765;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2005;;;;;;;;
4766;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;9;2006;;;;;;;;
4767;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2000;;;;;;;;
4768;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
4769;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
4770;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
4771;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
4772;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
4773;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
4774;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
4775;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
4776;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
4777;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
4778;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
4779;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
4780;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
4781;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2000;;;;;;;;
4782;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2001;;;;;;;;
4783;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2002;;;;;;;;
4784;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2003;;;;;;;;
4785;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2004;;;;;;;;
4786;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2005;;;;;;;;
4787;Mannen en vrouwen;Totaal leeftijd;Turken;Basisonderwijs;Onbekend;2006;;;;;;;;
4788;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2000;57.0;30.0;27.0;3.0;27.0;52.8;48.0;9.1
4789;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2001;61.0;32.0;30.0;3.0;28.0;53.5;48.7;9.0
4790;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2002;64.0;36.0;32.0;4.0;27.0;57.0;50.3;11.7
4791;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2003;69.0;40.0;32.0;7.0;29.0;57.4;47.1;17.9
4792;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2004;51.0;26.0;23.0;3.0;25.0;50.4;44.6;11.4
4793;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2005;58.0;28.0;24.0;4.0;30.0;48.6;41.3;15.0
4794;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;1;2006;62.0;30.0;25.0;4.0;32.0;48.1;40.9;14.9
4795;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2000;24.0;11.0;10.0;;13.0;45.3;41.8;
4796;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2001;26.0;12.0;11.0;;14.0;45.5;40.2;
4797;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2002;28.0;15.0;13.0;2.0;13.0;54.3;45.7;15.8
4798;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2003;32.0;17.0;14.0;4.0;15.0;54.5;43.5;20.3
4799;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2004;24.0;10.0;8.0;;15.0;39.5;34.4;
4800;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2005;22.0;8.0;7.0;;13.0;38.9;33.6;
4801;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;2;2006;24.0;7.0;6.0;;16.0;30.9;26.2;
4802;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2000;;;;;;;;
4803;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2001;;;;;;;;
4804;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2002;;;;;;;;
4805;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2003;;;;;;;;
4806;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2004;;;;;;;;
4807;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2005;;;;;;;;
4808;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;3;2006;;;;;;;;
4809;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2000;4.0;2.0;;;2.0;45.6;;
4810;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2001;4.0;3.0;2.0;;;63.7;59.4;
4811;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2002;5.0;3.0;3.0;;2.0;61.9;61.9;
4812;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2003;5.0;3.0;2.0;;2.0;51.1;44.8;
4813;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2004;6.0;2.0;2.0;;4.0;34.0;27.7;
4814;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2005;14.0;6.0;5.0;;8.0;40.8;35.4;
4815;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;4;2006;16.0;9.0;8.0;;7.0;56.8;50.5;
4816;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2000;4.0;2.0;2.0;;2.0;56.1;51.8;
4817;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2001;5.0;2.0;2.0;;3.0;48.3;42.8;
4818;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2002;7.0;3.0;2.0;;4.0;40.4;25.9;
4819;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2003;4.0;2.0;;;2.0;44.8;;
4820;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2004;4.0;2.0;2.0;;2.0;52.7;39.7;
4821;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2005;6.0;3.0;3.0;;3.0;53.6;49.9;
4822;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;5;2006;6.0;3.0;2.0;;3.0;46.4;35.5;
4823;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2000;;;;;;;;
4824;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2001;;;;;;;;
4825;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2002;;;;;;;;
4826;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2003;;;;;;;;
4827;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2004;;;;;;;;
4828;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2005;;;;;;;;
4829;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;6;2006;;;;;;;;
4830;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2000;;;;;;;;
4831;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2001;;;;;;;;
4832;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2002;;;;;;;;
4833;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2003;;;;;;;;
4834;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2004;;;;;;;;
4835;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2005;;;;;;;;
4836;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;7;2006;;;;;;;;
4837;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2000;13.0;9.0;8.0;;4.0;66.0;58.6;
4838;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2001;14.0;10.0;9.0;;4.0;70.0;64.6;
4839;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2002;13.0;10.0;9.0;;3.0;74.2;68.7;
4840;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2003;16.0;11.0;10.0;;4.0;71.9;63.0;
4841;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2004;11.0;9.0;8.0;;2.0;77.7;71.1;
4842;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2005;9.0;6.0;5.0;;3.0;68.1;52.3;
4843;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;8;2006;7.0;5.0;5.0;;2.0;72.0;72.0;
4844;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2000;;;;;;;;
4845;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2001;;;;;;;;
4846;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2002;;;;;;;;
4847;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2003;;;;;;;;
4848;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2004;;;;;;;;
4849;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2005;;;;;;;;
4850;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;9;2006;;;;;;;;
4851;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2000;3.0;;;;2.0;;;
4852;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;4.0;;;;2.0;;;
4853;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;4.0;2.0;2.0;;2.0;46.0;43.1;
4854;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;5.0;3.0;2.0;;2.0;55.2;42.2;
4855;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;2.0;;;;;;;
4856;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;5.0;3.0;3.0;;2.0;56.4;52.3;
4857;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;5.0;3.0;2.0;;2.0;58.6;35.6;
4858;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
4859;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
4860;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
4861;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2003;2.0;;;;;;;
4862;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
4863;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
4864;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2006;2.0;;;;;;;
4865;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2000;7.0;4.0;4.0;;3.0;60.5;56.5;
4866;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2001;6.0;3.0;3.0;;3.0;51.3;47.8;
4867;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2002;5.0;2.0;2.0;;3.0;43.8;43.8;
4868;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2003;4.0;2.0;;;3.0;38.2;;
4869;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2004;;;;;;;;
4870;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2005;;;;;;;;
4871;Mannen en vrouwen;Totaal leeftijd;Turken;Vmbo, mbo1, avo onderbouw;Onbekend;2006;;;;;;;;
4872;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2000;12.0;6.0;5.0;;7.0;45.0;41.9;
4873;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2001;13.0;4.0;4.0;;9.0;32.0;30.1;
4874;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2002;18.0;10.0;8.0;2.0;8.0;54.2;43.1;20.5
4875;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2003;23.0;13.0;10.0;3.0;10.0;56.0;43.3;22.5
4876;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2004;21.0;8.0;7.0;;13.0;36.8;32.1;
4877;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2005;19.0;7.0;6.0;;12.0;35.5;29.8;
4878;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;1;2006;21.0;6.0;4.0;;15.0;26.6;21.3;
4879;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2000;12.0;6.0;5.0;;7.0;45.0;41.9;
4880;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2001;13.0;4.0;4.0;;9.0;32.0;30.1;
4881;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2002;18.0;10.0;8.0;2.0;8.0;54.2;43.1;20.5
4882;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2003;23.0;13.0;10.0;3.0;10.0;56.0;43.3;22.5
4883;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2004;21.0;8.0;7.0;;13.0;36.8;32.1;
4884;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2005;19.0;7.0;6.0;;12.0;35.5;29.8;
4885;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;2;2006;21.0;6.0;4.0;;15.0;26.6;21.3;
4886;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2000;;;;;;;;
4887;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2001;;;;;;;;
4888;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2002;;;;;;;;
4889;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2003;;;;;;;;
4890;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2004;;;;;;;;
4891;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2005;;;;;;;;
4892;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;3;2006;;;;;;;;
4893;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2000;;;;;;;;
4894;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2001;;;;;;;;
4895;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2002;;;;;;;;
4896;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2003;;;;;;;;
4897;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2004;;;;;;;;
4898;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2005;;;;;;;;
4899;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;4;2006;;;;;;;;
4900;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2000;;;;;;;;
4901;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2001;;;;;;;;
4902;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2002;;;;;;;;
4903;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2003;;;;;;;;
4904;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2004;;;;;;;;
4905;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;5;2005;;;;;;;;
