ID;VrachtautoSTrekkersLaadvermogenLV;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
1516;Vrachtauto (excl. trekker voor oplegger);Voertuig 3 jaar oud;2018;171.5;156.4;15.1;206.3;156.4;49.9;62104.0;47093.0;15011.0;3322.0
1517;Vrachtauto (excl. trekker voor oplegger);Voertuig 3 jaar oud;2019;206.9;186.7;20.2;248.9;186.7;62.2;60335.0;45265.0;15069.0;4125.0
1518;Vrachtauto (excl. trekker voor oplegger);Voertuig 3 jaar oud;2020;203.9;182.7;21.2;242.1;182.7;59.5;59533.0;44910.0;14622.0;4067.0
1519;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1990;400.0;380.0;20.0;500.0;380.0;119.0;;;;
1520;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1991;413.0;391.0;22.0;524.0;391.0;134.0;;;;
1521;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1992;431.0;408.0;23.0;549.0;408.0;141.0;;;;
1522;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1993;416.0;394.0;23.0;537.0;394.0;144.0;;;;
1523;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1994;391.0;373.0;19.0;494.0;373.0;121.0;;;;
1524;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1995;402.0;384.0;18.0;509.0;384.0;125.0;;;;
1525;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1996;387.0;369.0;18.0;489.0;369.0;120.0;;;;
1526;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1997;388.0;371.0;17.0;491.0;371.0;120.0;;;;
1527;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1998;381.0;364.0;16.0;483.0;364.0;118.0;;;;
1528;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;1999;400.0;384.0;16.0;509.0;384.0;125.0;;;;
1529;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2000;380.0;364.0;16.0;483.0;364.0;118.0;;;;
1530;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2001;317.0;303.0;14.0;394.0;303.0;91.0;;;;
1531;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2002;345.4;330.9;14.5;426.7;330.9;95.9;58211.0;45132.0;13079.0;7331.0
1532;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2003;356.2;341.3;15.0;443.7;341.3;102.4;60306.0;46386.0;13919.0;7357.0
1533;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2004;353.4;336.9;16.5;443.0;336.9;106.1;60692.0;46150.0;14542.0;7299.0
1534;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2005;333.4;317.5;15.9;414.2;317.5;96.7;61818.0;47388.0;14431.0;6700.0
1535;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2006;266.5;251.8;14.7;333.0;251.8;81.2;60103.0;45443.0;14660.0;5540.0
1536;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2007;234.1;220.5;13.6;290.7;220.5;70.1;61974.0;47025.0;14950.0;4690.0
1537;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2008;217.3;204.1;13.2;270.1;204.1;66.0;62138.0;46948.0;15190.0;4347.0
1538;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2009;229.5;215.2;14.3;284.1;215.2;68.9;60696.0;45970.0;14726.0;4681.0
1539;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2010;305.2;286.1;19.1;375.3;286.1;89.2;60263.0;45941.0;14321.0;6228.0
1540;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2011;247.2;229.8;17.4;315.7;229.8;85.9;59825.0;43542.0;16284.0;5277.0
1541;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2012;302.8;286.8;16.1;362.1;286.8;75.3;57181.0;45288.0;11892.0;6332.0
1542;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2013;237.2;224.1;13.1;287.6;224.1;63.6;56137.0;43734.0;12403.0;5124.0
1543;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2014;166.6;154.2;12.4;211.7;154.2;57.5;56182.0;40917.0;15264.0;3768.0
1544;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2015;191.3;176.2;15.1;236.9;176.2;60.7;60786.0;45216.0;15570.0;3897.0
1545;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2016;183.8;169.4;14.4;219.0;169.4;49.7;60840.0;47042.0;13798.0;3600.0
1546;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2017;185.9;174.8;11.1;211.0;174.8;36.2;61498.0;50945.0;10553.0;3431.0
1547;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2018;135.4;126.5;9.0;156.2;126.5;29.7;57536.0;46596.0;10941.0;2714.0
1548;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2019;162.5;148.4;14.1;191.9;148.4;43.5;56903.0;44011.0;12891.0;3372.0
1549;Vrachtauto (excl. trekker voor oplegger);Voertuig 4 jaar oud;2020;196.2;175.1;21.1;234.1;175.1;59.0;55962.0;41856.0;14106.0;4184.0
1550;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1990;340.0;325.0;16.0;417.0;325.0;93.0;;;;
1551;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1991;414.0;394.0;20.0;516.0;394.0;123.0;;;;
1552;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1992;425.0;405.0;21.0;532.0;405.0;128.0;;;;
1553;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1993;411.0;391.0;20.0;521.0;391.0;130.0;;;;
1554;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1994;386.0;369.0;17.0;478.0;369.0;109.0;;;;
1555;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1995;396.0;380.0;17.0;492.0;380.0;113.0;;;;
1556;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1996;381.0;366.0;16.0;474.0;366.0;108.0;;;;
1557;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1997;382.0;367.0;15.0;475.0;367.0;109.0;;;;
1558;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1998;375.0;361.0;15.0;467.0;361.0;107.0;;;;
1559;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;1999;394.0;380.0;14.0;493.0;380.0;113.0;;;;
1560;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2000;375.0;360.0;14.0;467.0;360.0;107.0;;;;
1561;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2001;311.0;298.0;12.0;381.0;298.0;82.0;;;;
1562;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2002;273.2;262.2;11.0;334.8;262.2;72.6;52623.0;41208.0;11415.0;6362.0
1563;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2003;309.1;297.3;11.8;378.3;297.3;80.9;53531.0;42076.0;11456.0;7066.0
1564;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2004;327.7;314.0;13.7;401.7;314.0;87.7;56079.0;43841.0;12238.0;7163.0
1565;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2005;323.6;308.7;14.9;399.0;308.7;90.3;56526.0;43736.0;12790.0;7058.0
1566;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2006;305.4;290.5;14.9;372.9;290.5;82.5;57243.0;44587.0;12656.0;6515.0
1567;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2007;244.1;231.2;12.9;297.6;231.2;66.4;55579.0;43177.0;12402.0;5355.0
1568;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2008;206.9;195.9;11.1;251.2;195.9;55.3;55078.0;42957.0;12121.0;4560.0
1569;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2009;198.5;186.6;11.9;244.1;186.6;57.5;57930.0;44274.0;13655.0;4214.0
1570;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2010;210.5;196.3;14.2;262.8;196.3;66.5;57700.0;43104.0;14596.0;4554.0
1571;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2011;287.2;270.4;16.8;353.1;270.4;82.7;58083.0;44482.0;13601.0;6079.0
1572;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2012;241.0;226.0;15.0;296.4;226.0;70.4;56797.0;43314.0;13482.0;5218.0
1573;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2013;276.0;259.0;17.0;341.4;259.0;82.4;54305.0;41202.0;13103.0;6286.0
1574;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2014;229.3;217.2;12.1;273.1;217.2;55.9;54116.0;43043.0;11074.0;5047.0
1575;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2015;177.4;168.8;8.6;203.4;168.8;34.6;53907.0;44741.0;9166.0;3773.0
1576;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2016;194.8;181.3;13.5;227.8;181.3;46.5;58474.0;46544.0;11931.0;3895.0
1577;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2017;174.1;159.3;14.8;207.6;159.3;48.3;57422.0;44056.0;13366.0;3615.0
1578;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2018;167.6;155.1;12.5;196.6;155.1;41.5;57604.0;45431.0;12173.0;3413.0
1579;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2019;129.1;120.1;9.0;147.9;120.1;27.8;53736.0;43632.0;10105.0;2753.0
1580;Vrachtauto (excl. trekker voor oplegger);Voertuig 5 jaar oud;2020;156.0;141.5;14.5;182.1;141.5;40.5;53389.0;41508.0;11881.0;3410.0
1581;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1990;204.0;196.0;9.0;246.0;196.0;51.0;;;;
1582;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1991;233.0;223.0;11.0;286.0;223.0;63.0;;;;
1583;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1992;294.0;281.0;13.0;361.0;281.0;80.0;;;;
1584;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1993;284.0;271.0;13.0;353.0;271.0;82.0;;;;
1585;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1994;271.0;261.0;11.0;331.0;261.0;70.0;;;;
1586;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1995;279.0;269.0;11.0;341.0;269.0;72.0;;;;
1587;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1996;268.0;258.0;10.0;328.0;258.0;69.0;;;;
1588;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1997;269.0;259.0;10.0;329.0;259.0;70.0;;;;
1589;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1998;264.0;255.0;9.0;323.0;255.0;68.0;;;;
1590;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;1999;278.0;269.0;9.0;341.0;269.0;72.0;;;;
1591;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2000;264.0;255.0;9.0;323.0;255.0;68.0;;;;
1592;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2001;224.0;216.0;8.0;269.0;216.0;53.0;;;;
1593;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2002;249.9;240.8;9.1;300.8;240.8;60.0;47198.0;37782.0;9416.0;6373.0
1594;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2003;233.1;224.9;8.2;280.8;224.9;55.9;47035.0;37670.0;9365.0;5970.0
1595;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2004;271.3;261.3;10.0;325.6;261.3;64.3;48853.0;39202.0;9651.0;6665.0
1596;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2005;291.9;280.3;11.6;350.5;280.3;70.1;51975.0;41573.0;10402.0;6743.0
1597;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2006;287.7;274.7;13.0;346.4;274.7;71.7;51969.0;41210.0;10759.0;6666.0
1598;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2007;274.3;262.1;12.2;325.0;262.1;63.0;52165.0;42060.0;10105.0;6231.0
1599;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2008;209.7;199.5;10.2;250.4;199.5;50.9;49462.0;39414.0;10047.0;5062.0
1600;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2009;185.2;175.8;9.5;221.4;175.8;45.6;50630.0;40200.0;10430.0;4373.0
1601;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2010;182.1;171.2;11.0;222.5;171.2;51.3;54203.0;41697.0;12507.0;4105.0
1602;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2011;193.6;183.2;10.3;234.1;183.2;50.8;53419.0;41815.0;11604.0;4382.0
1603;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2012;257.5;240.9;16.7;318.9;240.9;78.0;54189.0;40929.0;13260.0;5885.0
1604;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2013;217.5;202.7;14.8;274.5;202.7;71.7;53671.0;39644.0;14027.0;5114.0
1605;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2014;260.6;245.4;15.2;315.9;245.4;70.5;51254.0;39815.0;11439.0;6163.0
1606;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2015;216.1;203.5;12.6;254.3;203.5;50.9;51379.0;41101.0;10278.0;4950.0
1607;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2016;164.0;153.2;10.8;190.3;153.2;37.1;50778.0;40885.0;9893.0;3748.0
1608;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2017;175.0;160.4;14.6;208.0;160.4;47.6;53658.0;41386.0;12272.0;3876.0
1609;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2018;159.1;146.6;12.5;187.9;146.6;41.3;51974.0;40547.0;11427.0;3615.0
1610;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2019;144.9;130.5;14.5;175.1;130.5;44.6;51635.0;38477.0;13157.0;3391.0
1611;Vrachtauto (excl. trekker voor oplegger);Voertuig 6 jaar oud;2020;110.2;99.7;10.5;129.1;99.7;29.4;46886.0;36213.0;10673.0;2754.0
1612;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1990;137.0;132.0;5.0;162.0;132.0;31.0;;;;
1613;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1991;189.0;182.0;8.0;228.0;182.0;46.0;;;;
1614;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1992;206.0;198.0;8.0;249.0;198.0;51.0;;;;
1615;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1993;199.0;191.0;8.0;243.0;191.0;52.0;;;;
1616;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1994;202.0;195.0;7.0;242.0;195.0;47.0;;;;
1617;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1995;208.0;200.0;7.0;249.0;200.0;49.0;;;;
1618;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1996;200.0;193.0;7.0;239.0;193.0;47.0;;;;
1619;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1997;200.0;193.0;7.0;240.0;193.0;47.0;;;;
1620;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1998;197.0;190.0;6.0;236.0;190.0;46.0;;;;
1621;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;1999;207.0;201.0;6.0;249.0;201.0;49.0;;;;
1622;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2000;196.0;190.0;6.0;236.0;190.0;46.0;;;;
1623;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2001;178.0;172.0;6.0;209.0;172.0;36.0;;;;
1624;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2002;173.7;168.1;5.7;205.7;168.1;37.6;39579.0;32343.0;7236.0;5196.0
1625;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2003;202.4;195.8;6.5;240.5;195.8;44.7;42008.0;34199.0;7809.0;5726.0
1626;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2004;197.7;190.9;6.8;234.6;190.9;43.7;42989.0;34980.0;8009.0;5456.0
1627;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2005;231.5;223.2;8.3;273.6;223.2;50.4;45037.0;36745.0;8292.0;6075.0
1628;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2006;249.5;239.5;10.0;294.5;239.5;55.0;47302.0;38474.0;8828.0;6226.0
1629;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2007;253.4;243.2;10.2;296.0;243.2;52.8;47481.0;39007.0;8473.0;6235.0
1630;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2008;239.4;230.5;8.9;274.9;230.5;44.4;46820.0;39263.0;7557.0;5871.0
1631;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2009;188.2;181.2;7.0;214.9;181.2;33.7;44998.0;37941.0;7057.0;4776.0
1632;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2010;157.9;150.1;7.8;186.6;150.1;36.4;45830.0;36881.0;8949.0;4071.0
1633;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2011;155.4;146.8;8.6;189.1;146.8;42.3;49356.0;38313.0;11044.0;3831.0
1634;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2012;166.2;157.5;8.7;198.4;157.5;40.9;48753.0;38700.0;10053.0;4069.0
1635;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2013;216.3;200.9;15.4;275.4;200.9;74.5;49762.0;36304.0;13458.0;5534.0
1636;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2014;201.8;189.9;11.9;244.9;189.9;55.0;49948.0;38726.0;11222.0;4904.0
1637;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2015;243.6;229.2;14.4;287.2;229.2;58.0;48074.0;38367.0;9707.0;5975.0
1638;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2016;204.5;192.9;11.6;232.9;192.9;40.0;47917.0;39682.0;8235.0;4861.0
1639;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2017;147.8;137.3;10.5;171.5;137.3;34.2;46708.0;37397.0;9311.0;3671.0
1640;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2018;154.2;140.6;13.6;185.7;140.6;45.1;49035.0;37117.0;11918.0;3788.0
1641;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2019;139.8;128.9;10.9;162.4;128.9;33.5;46163.0;36651.0;9513.0;3518.0
1642;Vrachtauto (excl. trekker voor oplegger);Voertuig 7 jaar oud;2020;127.3;114.8;12.5;149.9;114.8;35.1;45290.0;34682.0;10608.0;3310.0
1643;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1990;117.0;113.0;4.0;137.0;113.0;24.0;;;;
1644;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1991;134.0;129.0;5.0;158.0;129.0;29.0;;;;
1645;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1992;176.0;170.0;6.0;209.0;170.0;39.0;;;;
1646;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1993;170.0;164.0;6.0;204.0;164.0;40.0;;;;
1647;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1994;145.0;141.0;5.0;171.0;141.0;31.0;;;;
1648;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1995;150.0;145.0;5.0;176.0;145.0;31.0;;;;
1649;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1996;144.0;139.0;4.0;170.0;139.0;30.0;;;;
1650;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1997;144.0;140.0;4.0;170.0;140.0;30.0;;;;
1651;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1998;142.0;138.0;4.0;167.0;138.0;30.0;;;;
1652;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;1999;149.0;145.0;4.0;177.0;145.0;31.0;;;;
1653;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2000;142.0;138.0;4.0;167.0;138.0;30.0;;;;
1654;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2001;104.0;101.0;3.0;121.0;101.0;20.0;;;;
1655;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2002;137.0;133.1;3.9;159.1;133.1;26.0;35205.0;29449.0;5756.0;4519.0
1656;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2003;133.4;129.5;3.9;156.0;129.5;26.5;34514.0;28645.0;5869.0;4520.0
1657;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2004;163.4;158.2;5.2;191.3;158.2;33.1;37378.0;30905.0;6473.0;5119.0
1658;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2005;164.6;159.1;5.5;192.3;159.1;33.3;38974.0;32236.0;6738.0;4935.0
1659;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2006;188.8;182.1;6.7;219.2;182.1;37.1;40116.0;33325.0;6791.0;5464.0
1660;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2007;207.7;200.6;7.1;237.4;200.6;36.8;41585.0;35133.0;6452.0;5709.0
1661;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2008;212.0;204.8;7.2;241.0;204.8;36.2;42006.0;35696.0;6310.0;5737.0
1662;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2009;195.1;188.4;6.6;220.5;188.4;32.1;40153.0;34313.0;5839.0;5491.0
1663;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2010;156.9;151.6;5.3;176.4;151.6;24.8;39884.0;34279.0;5605.0;4424.0
1664;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2011;129.3;123.5;5.7;151.7;123.5;28.2;40851.0;33261.0;7590.0;3714.0
1665;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2012;123.6;116.4;7.1;149.9;116.4;33.5;42891.0;33316.0;9575.0;3495.0
1666;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2013;127.3;118.8;8.5;160.1;118.8;41.3;43366.0;32185.0;11181.0;3692.0
1667;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2014;183.6;170.0;13.6;232.8;170.0;62.8;46068.0;33649.0;12419.0;5053.0
1668;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2015;184.8;174.6;10.1;215.4;174.6;40.7;46356.0;37588.0;8768.0;4646.0
1669;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2016;219.3;205.5;13.7;252.8;205.5;47.3;43916.0;35698.0;8218.0;5757.0
1670;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2017;181.7;172.1;9.6;203.4;172.1;31.3;43833.0;37089.0;6744.0;4640.0
1671;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2018;126.8;117.9;8.9;147.4;117.9;29.5;41602.0;33283.0;8319.0;3542.0
1672;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2019;130.8;120.6;10.2;152.0;120.6;31.5;41721.0;33082.0;8639.0;3644.0
1673;Vrachtauto (excl. trekker voor oplegger);Voertuig 8 jaar oud;2020;112.5;102.1;10.4;131.3;102.1;29.1;39435.0;30680.0;8755.0;3329.0
1674;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1990;377.0;367.0;10.0;426.0;367.0;60.0;;;;
1675;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1991;549.0;533.0;16.0;628.0;533.0;95.0;;;;
1676;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1992;545.0;530.0;15.0;625.0;530.0;95.0;;;;
1677;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1993;528.0;513.0;15.0;610.0;513.0;97.0;;;;
1678;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1994;644.0;628.0;16.0;734.0;628.0;106.0;;;;
1679;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1995;663.0;647.0;16.0;756.0;647.0;109.0;;;;
1680;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1996;638.0;622.0;15.0;728.0;622.0;105.0;;;;
1681;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1997;639.0;624.0;15.0;730.0;624.0;105.0;;;;
1682;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1998;628.0;614.0;14.0;718.0;614.0;104.0;;;;
1683;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;1999;661.0;648.0;14.0;757.0;648.0;109.0;;;;
1684;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2000;628.0;614.0;14.0;717.0;614.0;104.0;;;;
1685;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2001;653.0;638.0;16.0;742.0;638.0;104.0;;;;
1686;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2002;536.0;523.3;12.7;607.5;523.3;84.2;16445.0;14166.0;2279.0;36940.0
1687;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2003;500.0;488.6;11.5;567.0;488.6;78.5;15977.0;13766.0;2211.0;35491.0
1688;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2004;495.0;482.9;12.2;561.0;482.9;78.1;15923.0;13706.0;2218.0;35230.0
1689;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2005;522.1;508.3;13.8;592.1;508.3;83.8;17048.0;14636.0;2413.0;34729.0
1690;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2006;554.3;538.2;16.1;627.1;538.2;88.9;17847.0;15316.0;2531.0;35138.0
