ID;RegioS;Perioden;TotaalAlleDoodsoorzaken_1;Nieuwvormingen_2;ZiektenVanHartEnVaatstelsel_3;UitwendigeDoodsoorzaken_4;OverigeDoodsoorzaken_5;Gemeente_6;Landsdeel_7;Provincie_8;COROPGebied_9;GrootstedelijkeAgglomeratie_10;Stadsgewest_11
4064;Haaksbergen;1991;199.0;52.0;68.0;7.0;72.0;0158;2;23;12;  ;  
4065;Haaksbergen;1992;183.0;49.0;65.0;7.0;62.0;0158;2;23;12;  ;  
4066;Haaksbergen;1993;211.0;60.0;78.0;11.0;62.0;0158;2;23;12;  ;  
4067;Haaksbergen;1994;203.0;55.0;67.0;11.0;70.0;0158;2;23;12;  ;  
4068;Haaksbergen;1995;242.0;56.0;99.0;9.0;78.0;0158;2;23;12;  ;  
4069;Haaksbergen;1996;229.0;56.0;80.0;11.0;82.0;0158;2;23;12;  ;  
4070;Haaksbergen;1997;232.0;53.0;82.0;6.0;91.0;0158;2;23;12;  ;  
4071;Haaksbergen;1998;220.0;44.0;77.0;7.0;92.0;0158;2;23;12;  ;  
4072;Haaksbergen;1999;217.0;62.0;65.0;5.0;85.0;0158;2;23;12;  ;  
4073;Haaksbergen;2000;237.0;54.0;86.0;5.0;92.0;0158;2;23;12;00;00
4074;Haaksbergen;2001;232.0;66.0;78.0;4.0;84.0;0158;2;23;12;00;00
4075;Haaksbergen;2002;238.0;56.0;78.0;3.0;101.0;0158;2;23;12;00;00
4076;Haaksbergen;2003;242.0;66.0;76.0;12.0;88.0;0158;2;23;12;00;00
4077;Haaksbergen;2004;219.0;56.0;71.0;4.0;88.0;0158;2;23;12;00;00
4078;Haaksbergen;2005;242.0;69.0;68.0;7.0;98.0;0158;2;23;12;00;00
4079;Haaksbergen;2006;188.0;67.0;51.0;7.0;63.0;0158;2;23;12;00;00
4080;Haaren;1990;26.0;10.0;13.0;1.0;2.0;0788;4;30;34;  ;  
4081;Haaren;1991;29.0;7.0;13.0;3.0;6.0;0788;4;30;34;  ;  
4082;Haaren;1992;36.0;9.0;17.0;3.0;7.0;0788;4;30;34;  ;  
4083;Haaren;1993;29.0;8.0;13.0;0.0;8.0;0788;4;30;34;  ;  
4084;Haaren;1994;30.0;9.0;15.0;1.0;5.0;0788;4;30;34;  ;  
4085;Haaren;1995;42.0;13.0;17.0;1.0;11.0;0788;4;30;34;  ;  
4086;Haaren;1996;114.0;39.0;44.0;4.0;27.0;0788;4;30;35;  ;  
4087;Haaren;1997;95.0;21.0;47.0;2.0;25.0;0788;4;30;35;  ;  
4088;Haaren;1998;118.0;30.0;56.0;7.0;25.0;0788;4;30;35;  ;  
4089;Haaren;1999;100.0;27.0;42.0;4.0;27.0;0788;4;30;35;  ;  
4090;Haaren;2000;80.0;27.0;32.0;4.0;17.0;0788;4;30;35;00;00
4091;Haaren;2001;96.0;34.0;35.0;2.0;25.0;0788;4;30;35;00;00
4092;Haaren;2002;117.0;37.0;45.0;5.0;30.0;0788;4;30;35;00;00
4093;Haaren;2003;110.0;38.0;28.0;4.0;40.0;0788;4;30;35;00;00
4094;Haaren;2004;101.0;36.0;32.0;6.0;27.0;0788;4;30;35;00;00
4095;Haaren;2005;105.0;29.0;29.0;6.0;41.0;0788;4;30;35;00;00
4096;Haaren;2006;106.0;33.0;33.0;2.0;38.0;0788;4;30;35;00;00
4097;Haarlem;1990;1603.0;473.0;622.0;64.0;444.0;0392;3;27;21;  ;  
4098;Haarlem;1991;1640.0;445.0;640.0;71.0;484.0;0392;3;27;21;  ;  
4099;Haarlem;1992;1551.0;421.0;612.0;66.0;452.0;0392;3;27;21;  ;  
4100;Haarlem;1993;1663.0;450.0;636.0;63.0;514.0;0392;3;27;21;  ;  
4101;Haarlem;1994;1624.0;457.0;603.0;73.0;491.0;0392;3;27;21;  ;  
4102;Haarlem;1995;1688.0;419.0;649.0;59.0;561.0;0392;3;27;21;  ;  
4103;Haarlem;1996;1643.0;447.0;577.0;64.0;555.0;0392;3;27;21;  ;  
4104;Haarlem;1997;1597.0;412.0;606.0;63.0;516.0;0392;3;27;21;  ;  
4105;Haarlem;1998;1548.0;362.0;553.0;42.0;591.0;0392;3;27;21;  ;  
4106;Haarlem;1999;1594.0;436.0;539.0;59.0;560.0;0392;3;27;21;  ;  
4107;Haarlem;2000;1589.0;414.0;515.0;46.0;614.0;0392;3;27;21;11;11
4108;Haarlem;2001;1601.0;425.0;517.0;65.0;594.0;0392;3;27;21;11;11
4109;Haarlem;2002;1521.0;387.0;506.0;62.0;566.0;0392;3;27;21;11;11
4110;Haarlem;2003;1515.0;395.0;489.0;66.0;565.0;0392;3;27;21;11;11
4111;Haarlem;2004;1542.0;397.0;474.0;59.0;612.0;0392;3;27;21;11;11
4112;Haarlem;2005;1449.0;404.0;441.0;73.0;531.0;0392;3;27;21;11;11
4113;Haarlem;2006;1352.0;385.0;406.0;68.0;493.0;0392;3;27;21;11;11
4114;Haarlemmerliede c.a.;1990;23.0;11.0;6.0;0.0;6.0;0393;3;27;21;  ;  
4115;Haarlemmerliede c.a.;1991;18.0;7.0;7.0;1.0;3.0;0393;3;27;21;  ;  
4116;Haarlemmerliede c.a.;1992;31.0;11.0;11.0;0.0;9.0;0393;3;27;21;  ;  
4117;Haarlemmerliede c.a.;1993;30.0;10.0;12.0;2.0;6.0;0393;3;27;21;  ;  
4118;Haarlemmerliede c.a.;1994;31.0;10.0;12.0;2.0;7.0;0393;3;27;21;  ;  
4119;Haarlemmerliede c.a.;1995;51.0;12.0;25.0;1.0;13.0;0393;3;27;21;  ;  
4120;Haarlemmerliede c.a.;1996;30.0;10.0;9.0;3.0;8.0;0393;3;27;21;  ;  
4121;Haarlemmerliede c.a.;1997;24.0;5.0;12.0;2.0;5.0;0393;3;27;21;  ;  
4122;Haarlemmerliede c.a.;1998;35.0;13.0;10.0;0.0;12.0;0393;3;27;21;  ;  
4123;Haarlemmerliede c.a.;1999;33.0;9.0;11.0;1.0;12.0;0393;3;27;21;  ;  
4124;Haarlemmerliede c.a.;2000;37.0;11.0;11.0;1.0;14.0;0393;3;27;21;00;11
4125;Haarlemmerliede c.a.;2001;43.0;19.0;13.0;2.0;9.0;0393;3;27;21;00;11
4126;Haarlemmerliede c.a.;2002;27.0;8.0;9.0;1.0;9.0;0393;3;27;21;00;11
4127;Haarlemmerliede c.a.;2003;26.0;11.0;6.0;1.0;8.0;0393;3;27;21;00;11
4128;Haarlemmerliede c.a.;2004;31.0;14.0;7.0;0.0;10.0;0393;3;27;21;00;11
4129;Haarlemmerliede c.a.;2005;33.0;10.0;11.0;2.0;10.0;0393;3;27;21;00;11
4130;Haarlemmerliede c.a.;2006;30.0;13.0;8.0;1.0;8.0;0393;3;27;21;00;11
4131;Haarlemmermeer;1990;584.0;162.0;234.0;30.0;158.0;0394;3;27;23;  ;  
4132;Haarlemmermeer;1991;603.0;210.0;199.0;32.0;162.0;0394;3;27;23;  ;  
4133;Haarlemmermeer;1992;585.0;203.0;193.0;25.0;164.0;0394;3;27;23;  ;  
4134;Haarlemmermeer;1993;632.0;177.0;257.0;18.0;180.0;0394;3;27;23;  ;  
4135;Haarlemmermeer;1994;646.0;207.0;237.0;15.0;187.0;0394;3;27;23;  ;  
4136;Haarlemmermeer;1995;656.0;188.0;234.0;23.0;211.0;0394;3;27;23;  ;  
4137;Haarlemmermeer;1996;673.0;184.0;219.0;33.0;237.0;0394;3;27;23;  ;  
4138;Haarlemmermeer;1997;672.0;206.0;219.0;28.0;219.0;0394;3;27;23;  ;  
4139;Haarlemmermeer;1998;690.0;218.0;215.0;28.0;229.0;0394;3;27;23;  ;  
4140;Haarlemmermeer;1999;657.0;192.0;215.0;29.0;221.0;0394;3;27;23;  ;  
4141;Haarlemmermeer;2000;720.0;224.0;211.0;23.0;262.0;0394;3;27;23;00;10
4142;Haarlemmermeer;2001;716.0;222.0;220.0;33.0;241.0;0394;3;27;23;00;10
4143;Haarlemmermeer;2002;720.0;224.0;216.0;29.0;251.0;0394;3;27;23;00;10
4144;Haarlemmermeer;2003;722.0;237.0;222.0;30.0;233.0;0394;3;27;23;00;10
4145;Haarlemmermeer;2004;711.0;241.0;230.0;26.0;214.0;0394;3;27;23;00;10
4146;Haarlemmermeer;2005;721.0;240.0;197.0;35.0;249.0;0394;3;27;23;00;10
4147;Haarlemmermeer;2006;746.0;252.0;215.0;21.0;258.0;0394;3;27;23;00;10
4148;Haelen;1990;34.0;8.0;17.0;2.0;7.0;0914;4;31;38;  ;  
4149;Haelen;1991;83.0;26.0;26.0;3.0;28.0;0914;4;31;38;  ;  
4150;Haelen;1992;87.0;19.0;33.0;1.0;34.0;0914;4;31;38;  ;  
4151;Haelen;1993;89.0;13.0;28.0;4.0;44.0;0914;4;31;38;  ;  
4152;Haelen;1994;100.0;27.0;27.0;4.0;42.0;0914;4;31;38;  ;  
4153;Haelen;1995;94.0;14.0;38.0;4.0;38.0;0914;4;31;38;  ;  
4154;Haelen;1996;98.0;12.0;41.0;3.0;42.0;0914;4;31;38;  ;  
4155;Haelen;1997;115.0;22.0;40.0;2.0;51.0;0914;4;31;38;  ;  
4156;Haelen;1998;119.0;27.0;32.0;1.0;59.0;0914;4;31;38;  ;  
4157;Haelen;1999;147.0;23.0;49.0;2.0;73.0;0914;4;31;38;  ;  
4158;Haelen;2000;137.0;19.0;36.0;2.0;80.0;0914;4;31;38;00;00
4159;Haelen;2001;139.0;20.0;37.0;5.0;77.0;0914;4;31;38;00;00
4160;Haelen;2002;125.0;22.0;38.0;5.0;60.0;0914;4;31;38;00;00
4161;Haelen;2003;149.0;23.0;39.0;2.0;85.0;0914;4;31;38;00;00
4162;Haelen;2004;124.0;20.0;42.0;0.0;62.0;0914;4;31;38;00;00
4163;Haelen;2005;124.0;24.0;35.0;4.0;61.0;0914;4;31;38;00;00
4164;Haelen;2006;124.0;28.0;42.0;0.0;54.0;0914;4;31;38;00;00
4165;Halderberge;1990;;;;;;;;;;;
4166;Halderberge;1991;;;;;;;;;;;
4167;Halderberge;1992;;;;;;;;;;;
4168;Halderberge;1993;;;;;;;;;;;
4169;Halderberge;1994;;;;;;;;;;;
4170;Halderberge;1995;;;;;;;;;;;
4171;Halderberge;1996;;;;;;;;;;;
4172;Halderberge;1997;252.0;88.0;90.0;5.0;69.0;1655;4;30;33;  ;  
4173;Halderberge;1998;263.0;79.0;89.0;11.0;84.0;1655;4;30;33;  ;  
4174;Halderberge;1999;248.0;75.0;90.0;9.0;74.0;1655;4;30;33;  ;  
4175;Halderberge;2000;286.0;103.0;99.0;12.0;72.0;1655;4;30;33;00;00
4176;Halderberge;2001;235.0;70.0;84.0;9.0;72.0;1655;4;30;33;00;00
4177;Halderberge;2002;251.0;65.0;94.0;11.0;81.0;1655;4;30;33;00;00
4178;Halderberge;2003;232.0;70.0;79.0;5.0;78.0;1655;4;30;33;00;00
4179;Halderberge;2004;251.0;90.0;74.0;7.0;80.0;1655;4;30;33;00;00
4180;Halderberge;2005;255.0;83.0;79.0;13.0;80.0;1655;4;30;33;00;00
4181;Halderberge;2006;246.0;85.0;75.0;6.0;80.0;1655;4;30;33;00;00
4182;Halsteren;1990;107.0;24.0;48.0;9.0;26.0;0789;4;30;33;  ;  
4183;Halsteren;1991;112.0;37.0;42.0;11.0;22.0;0789;4;30;33;  ;  
4184;Halsteren;1992;92.0;29.0;33.0;4.0;26.0;0789;4;30;33;  ;  
4185;Halsteren;1993;97.0;33.0;29.0;7.0;28.0;0789;4;30;33;  ;  
4186;Halsteren;1994;106.0;33.0;40.0;5.0;28.0;0789;4;30;33;  ;  
4187;Halsteren;1995;119.0;29.0;56.0;7.0;27.0;0789;4;30;33;  ;  
4188;Halsteren;1996;110.0;31.0;48.0;3.0;28.0;0789;4;30;33;  ;  
4189;Halsteren;1997;;;;;;;;;;;
4190;Halsteren;1998;;;;;;;;;;;
4191;Halsteren;1999;;;;;;;;;;;
4192;Halsteren;2000;;;;;;;;;;;
4193;Halsteren;2001;;;;;;;;;;;
4194;Halsteren;2002;;;;;;;;;;;
4195;Halsteren;2003;;;;;;;;;;;
4196;Halsteren;2004;;;;;;;;;;;
4197;Halsteren;2005;;;;;;;;;;;
4198;Halsteren;2006;;;;;;;;;;;
4199;Haps;1990;16.0;7.0;3.0;1.0;5.0;0790;4;30;35;  ;  
4200;Haps;1991;21.0;10.0;6.0;1.0;4.0;0790;4;30;35;  ;  
4201;Haps;1992;17.0;7.0;5.0;0.0;5.0;0790;4;30;35;  ;  
4202;Haps;1993;9.0;4.0;1.0;1.0;3.0;0790;4;30;35;  ;  
4203;Haps;1994;;;;;;;;;;;
4204;Haps;1995;;;;;;;;;;;
4205;Haps;1996;;;;;;;;;;;
4206;Haps;1997;;;;;;;;;;;
4207;Haps;1998;;;;;;;;;;;
4208;Haps;1999;;;;;;;;;;;
4209;Haps;2000;;;;;;;;;;;
4210;Haps;2001;;;;;;;;;;;
4211;Haps;2002;;;;;;;;;;;
4212;Haps;2003;;;;;;;;;;;
4213;Haps;2004;;;;;;;;;;;
4214;Haps;2005;;;;;;;;;;;
4215;Haps;2006;;;;;;;;;;;
4216;Hardenberg;1990;262.0;73.0;103.0;8.0;78.0;0160;2;23;10;  ;  
4217;Hardenberg;1991;288.0;62.0;117.0;17.0;92.0;0160;2;23;10;  ;  
4218;Hardenberg;1992;285.0;60.0;138.0;15.0;72.0;0160;2;23;10;  ;  
4219;Hardenberg;1993;303.0;61.0;129.0;7.0;106.0;0160;2;23;10;  ;  
4220;Hardenberg;1994;266.0;46.0;113.0;10.0;97.0;0160;2;23;10;  ;  
4221;Hardenberg;1995;258.0;69.0;101.0;13.0;75.0;0160;2;23;10;  ;  
4222;Hardenberg;1996;267.0;79.0;86.0;14.0;88.0;0160;2;23;10;  ;  
4223;Hardenberg;1997;284.0;78.0;109.0;13.0;84.0;0160;2;23;10;  ;  
4224;Hardenberg;1998;262.0;79.0;100.0;8.0;75.0;0160;2;23;10;  ;  
4225;Hardenberg;1999;256.0;64.0;90.0;22.0;80.0;0160;2;23;10;  ;  
4226;Hardenberg;2000;259.0;76.0;89.0;11.0;83.0;0160;2;23;10;00;00
4227;Hardenberg;2001;445.0;129.0;161.0;14.0;141.0;0160;2;23;10;00;00
4228;Hardenberg;2002;462.0;129.0;164.0;17.0;152.0;0160;2;23;10;00;00
4229;Hardenberg;2003;447.0;129.0;150.0;16.0;152.0;0160;2;23;10;00;00
4230;Hardenberg;2004;439.0;140.0;146.0;13.0;140.0;0160;2;23;10;00;00
4231;Hardenberg;2005;474.0;150.0;146.0;19.0;159.0;0160;2;23;10;00;00
4232;Hardenberg;2006;433.0;102.0;135.0;17.0;179.0;0160;2;23;10;00;00
4233;Harderwijk;1990;234.0;70.0;102.0;11.0;51.0;0243;2;25;13;  ;  
4234;Harderwijk;1991;258.0;54.0;125.0;14.0;65.0;0243;2;25;13;  ;  
4235;Harderwijk;1992;269.0;73.0;111.0;19.0;66.0;0243;2;25;13;  ;  
4236;Harderwijk;1993;302.0;80.0;127.0;10.0;85.0;0243;2;25;13;  ;  
4237;Harderwijk;1994;248.0;66.0;101.0;10.0;71.0;0243;2;25;13;  ;  
4238;Harderwijk;1995;277.0;68.0;106.0;13.0;90.0;0243;2;25;13;  ;  
4239;Harderwijk;1996;265.0;65.0;123.0;11.0;66.0;0243;2;25;13;  ;  
4240;Harderwijk;1997;242.0;68.0;86.0;9.0;79.0;0243;2;25;13;  ;  
4241;Harderwijk;1998;281.0;76.0;106.0;8.0;91.0;0243;2;25;13;  ;  
4242;Harderwijk;1999;315.0;84.0;105.0;13.0;113.0;0243;2;25;13;  ;  
4243;Harderwijk;2000;304.0;82.0;105.0;14.0;103.0;0243;2;25;13;00;00
4244;Harderwijk;2001;296.0;75.0;104.0;12.0;105.0;0243;2;25;13;00;00
4245;Harderwijk;2002;332.0;100.0;109.0;14.0;109.0;0243;2;25;13;00;00
4246;Harderwijk;2003;331.0;94.0;101.0;15.0;121.0;0243;2;25;13;00;00
4247;Harderwijk;2004;303.0;88.0;101.0;17.0;97.0;0243;2;25;13;00;00
4248;Harderwijk;2005;331.0;109.0;91.0;17.0;114.0;0243;2;25;13;00;00
4249;Harderwijk;2006;322.0;93.0;92.0;16.0;121.0;0243;2;25;13;00;00
4250;Hardinxveld-Giessendam;1990;136.0;44.0;59.0;4.0;29.0;0523;3;28;30;  ;  
4251;Hardinxveld-Giessendam;1991;117.0;34.0;48.0;4.0;31.0;0523;3;28;30;  ;  
4252;Hardinxveld-Giessendam;1992;92.0;28.0;37.0;2.0;25.0;0523;3;28;30;  ;  
4253;Hardinxveld-Giessendam;1993;114.0;44.0;38.0;4.0;28.0;0523;3;28;30;  ;  
4254;Hardinxveld-Giessendam;1994;114.0;30.0;50.0;6.0;28.0;0523;3;28;30;  ;  
4255;Hardinxveld-Giessendam;1995;119.0;38.0;45.0;5.0;31.0;0523;3;28;30;  ;  
4256;Hardinxveld-Giessendam;1996;119.0;33.0;51.0;5.0;30.0;0523;3;28;30;  ;  
4257;Hardinxveld-Giessendam;1997;121.0;37.0;52.0;3.0;29.0;0523;3;28;30;  ;  
4258;Hardinxveld-Giessendam;1998;136.0;38.0;44.0;1.0;53.0;0523;3;28;30;  ;  
4259;Hardinxveld-Giessendam;1999;123.0;36.0;53.0;3.0;31.0;0523;3;28;30;  ;  
4260;Hardinxveld-Giessendam;2000;141.0;40.0;56.0;2.0;43.0;0523;3;28;30;15;15
4261;Hardinxveld-Giessendam;2001;122.0;39.0;46.0;5.0;32.0;0523;3;28;30;15;15
4262;Hardinxveld-Giessendam;2002;125.0;43.0;45.0;2.0;35.0;0523;3;28;30;15;15
4263;Hardinxveld-Giessendam;2003;125.0;39.0;38.0;3.0;45.0;0523;3;28;30;15;15
4264;Hardinxveld-Giessendam;2004;154.0;45.0;50.0;5.0;54.0;0523;3;28;30;15;15
4265;Hardinxveld-Giessendam;2005;147.0;43.0;51.0;2.0;51.0;0523;3;28;30;15;15
4266;Hardinxveld-Giessendam;2006;144.0;50.0;45.0;3.0;46.0;0523;3;28;30;15;15
4267;Haren;1990;230.0;67.0;95.0;7.0;61.0;0017;1;20;03;  ;  
4268;Haren;1991;268.0;65.0;109.0;13.0;81.0;0017;1;20;03;  ;  
4269;Haren;1992;223.0;62.0;83.0;11.0;67.0;0017;1;20;03;  ;  
4270;Haren;1993;250.0;63.0;103.0;10.0;74.0;0017;1;20;03;  ;  
4271;Haren;1994;240.0;65.0;94.0;9.0;72.0;0017;1;20;03;  ;  
4272;Haren;1995;227.0;67.0;86.0;7.0;67.0;0017;1;20;03;  ;  
4273;Haren;1996;247.0;63.0;106.0;5.0;73.0;0017;1;20;03;  ;  
4274;Haren;1997;238.0;63.0;95.0;5.0;75.0;0017;1;20;03;  ;  
4275;Haren;1998;209.0;60.0;87.0;4.0;58.0;0017;1;20;03;  ;  
4276;Haren;1999;282.0;75.0;108.0;9.0;90.0;0017;1;20;03;  ;  
4277;Haren;2000;229.0;62.0;91.0;4.0;72.0;0017;1;20;03;01;01
4278;Haren;2001;240.0;61.0;85.0;8.0;86.0;0017;1;20;03;01;01
4279;Haren;2002;280.0;70.0;95.0;8.0;107.0;0017;1;20;03;01;01
4280;Haren;2003;274.0;57.0;93.0;5.0;119.0;0017;1;20;03;01;01
4281;Haren;2004;278.0;78.0;86.0;12.0;102.0;0017;1;20;03;01;01
4282;Haren;2005;286.0;80.0;83.0;9.0;114.0;0017;1;20;03;01;01
4283;Haren;2006;252.0;66.0;71.0;5.0;110.0;0017;1;20;03;01;01
4284;Harenkarspel;1990;105.0;29.0;43.0;9.0;24.0;0395;3;27;18;  ;  
4285;Harenkarspel;1991;81.0;26.0;30.0;4.0;21.0;0395;3;27;18;  ;  
4286;Harenkarspel;1992;91.0;26.0;39.0;4.0;22.0;0395;3;27;18;  ;  
4287;Harenkarspel;1993;100.0;30.0;34.0;13.0;23.0;0395;3;27;18;  ;  
4288;Harenkarspel;1994;83.0;27.0;22.0;8.0;26.0;0395;3;27;18;  ;  
4289;Harenkarspel;1995;86.0;28.0;34.0;3.0;21.0;0395;3;27;18;  ;  
4290;Harenkarspel;1996;79.0;26.0;28.0;5.0;20.0;0395;3;27;18;  ;  
4291;Harenkarspel;1997;67.0;35.0;20.0;2.0;10.0;0395;3;27;18;  ;  
4292;Harenkarspel;1998;70.0;32.0;25.0;3.0;10.0;0395;3;27;18;  ;  
4293;Harenkarspel;1999;90.0;24.0;34.0;5.0;27.0;0395;3;27;18;  ;  
4294;Harenkarspel;2000;87.0;36.0;28.0;7.0;16.0;0395;3;27;18;00;00
4295;Harenkarspel;2001;78.0;28.0;26.0;2.0;22.0;0395;3;27;18;00;00
4296;Harenkarspel;2002;94.0;28.0;41.0;5.0;20.0;0395;3;27;18;00;00
4297;Harenkarspel;2003;95.0;31.0;38.0;8.0;18.0;0395;3;27;18;00;00
4298;Harenkarspel;2004;96.0;31.0;34.0;7.0;24.0;0395;3;27;18;00;00
4299;Harenkarspel;2005;103.0;37.0;35.0;5.0;26.0;0395;3;27;18;00;00
4300;Harenkarspel;2006;83.0;23.0;29.0;5.0;26.0;0395;3;27;18;00;00
4301;Harlingen;1990;142.0;36.0;57.0;4.0;45.0;0072;1;21;04;  ;  
4302;Harlingen;1991;155.0;39.0;65.0;11.0;40.0;0072;1;21;04;  ;  
4303;Harlingen;1992;142.0;32.0;72.0;8.0;30.0;0072;1;21;04;  ;  
4304;Harlingen;1993;156.0;43.0;65.0;1.0;47.0;0072;1;21;04;  ;  
4305;Harlingen;1994;139.0;52.0;50.0;7.0;30.0;0072;1;21;04;  ;  
4306;Harlingen;1995;169.0;47.0;73.0;3.0;46.0;0072;1;21;04;  ;  
4307;Harlingen;1996;176.0;56.0;70.0;10.0;40.0;0072;1;21;04;  ;  
4308;Harlingen;1997;172.0;50.0;73.0;3.0;46.0;0072;1;21;04;  ;  
4309;Harlingen;1998;156.0;42.0;54.0;5.0;55.0;0072;1;21;04;  ;  
4310;Harlingen;1999;161.0;48.0;69.0;5.0;39.0;0072;1;21;04;  ;  
4311;Harlingen;2000;169.0;40.0;67.0;8.0;54.0;0072;1;21;04;00;00
4312;Harlingen;2001;177.0;50.0;48.0;9.0;70.0;0072;1;21;04;00;00
4313;Harlingen;2002;190.0;40.0;70.0;7.0;73.0;0072;1;21;04;00;00
4314;Harlingen;2003;178.0;56.0;59.0;7.0;56.0;0072;1;21;04;00;00
4315;Harlingen;2004;191.0;45.0;66.0;7.0;73.0;0072;1;21;04;00;00
4316;Harlingen;2005;158.0;36.0;52.0;8.0;62.0;0072;1;21;04;00;00
4317;Harlingen;2006;181.0;50.0;58.0;9.0;64.0;0072;1;21;04;00;00
4318;Harmelen;1990;103.0;21.0;39.0;6.0;37.0;0318;3;26;17;  ;  
4319;Harmelen;1991;97.0;17.0;36.0;3.0;41.0;0318;3;26;17;  ;  
4320;Harmelen;1992;113.0;20.0;40.0;6.0;47.0;0318;3;26;17;  ;  
4321;Harmelen;1993;89.0;12.0;32.0;0.0;45.0;0318;3;26;17;  ;  
4322;Harmelen;1994;101.0;15.0;36.0;7.0;43.0;0318;3;26;17;  ;  
4323;Harmelen;1995;86.0;13.0;29.0;2.0;42.0;0318;3;26;17;  ;  
4324;Harmelen;1996;108.0;22.0;33.0;1.0;52.0;0318;3;26;17;  ;  
4325;Harmelen;1997;94.0;12.0;26.0;4.0;52.0;0318;3;26;17;  ;  
4326;Harmelen;1998;100.0;27.0;31.0;5.0;37.0;0318;3;26;17;  ;  
4327;Harmelen;1999;92.0;15.0;34.0;2.0;41.0;0318;3;26;17;  ;  
4328;Harmelen;2000;105.0;24.0;34.0;3.0;44.0;0318;3;26;17;00;00
4329;Harmelen;2001;;;;;;;;;;;
4330;Harmelen;2002;;;;;;;;;;;
4331;Harmelen;2003;;;;;;;;;;;
4332;Harmelen;2004;;;;;;;;;;;
4333;Harmelen;2005;;;;;;;;;;;
4334;Harmelen;2006;;;;;;;;;;;
4335;Hasselt;1990;42.0;8.0;22.0;3.0;9.0;0161;2;23;10;  ;  
4336;Hasselt;1991;45.0;11.0;20.0;1.0;13.0;0161;2;23;10;  ;  
4337;Hasselt;1992;43.0;11.0;19.0;3.0;10.0;0161;2;23;10;  ;  
4338;Hasselt;1993;42.0;17.0;14.0;2.0;9.0;0161;2;23;10;  ;  
4339;Hasselt;1994;39.0;11.0;15.0;1.0;12.0;0161;2;23;10;  ;  
4340;Hasselt;1995;40.0;15.0;11.0;5.0;9.0;0161;2;23;10;  ;  
4341;Hasselt;1996;43.0;13.0;18.0;3.0;9.0;0161;2;23;10;  ;  
4342;Hasselt;1997;42.0;11.0;19.0;4.0;8.0;0161;2;23;10;  ;  
4343;Hasselt;1998;46.0;14.0;16.0;4.0;12.0;0161;2;23;10;  ;  
4344;Hasselt;1999;40.0;10.0;16.0;4.0;10.0;0161;2;23;10;  ;  
4345;Hasselt;2000;35.0;14.0;10.0;0.0;11.0;0161;2;23;10;00;00
4346;Hasselt;2001;;;;;;;;;;;
4347;Hasselt;2002;;;;;;;;;;;
4348;Hasselt;2003;;;;;;;;;;;
4349;Hasselt;2004;;;;;;;;;;;
4350;Hasselt;2005;;;;;;;;;;;
4351;Hasselt;2006;;;;;;;;;;;
4352;Hattem;1990;100.0;31.0;46.0;8.0;15.0;0244;2;25;13;  ;  
4353;Hattem;1991;109.0;37.0;44.0;7.0;21.0;0244;2;25;13;  ;  
4354;Hattem;1992;105.0;17.0;62.0;5.0;21.0;0244;2;25;13;  ;  
4355;Hattem;1993;84.0;24.0;32.0;2.0;26.0;0244;2;25;13;  ;  
4356;Hattem;1994;92.0;26.0;37.0;1.0;28.0;0244;2;25;13;  ;  
4357;Hattem;1995;104.0;21.0;54.0;1.0;28.0;0244;2;25;13;  ;  
4358;Hattem;1996;91.0;23.0;43.0;1.0;24.0;0244;2;25;13;  ;  
4359;Hattem;1997;85.0;23.0;33.0;1.0;28.0;0244;2;25;13;  ;  
4360;Hattem;1998;109.0;33.0;42.0;5.0;29.0;0244;2;25;13;  ;  
4361;Hattem;1999;108.0;28.0;49.0;3.0;28.0;0244;2;25;13;  ;  
4362;Hattem;2000;94.0;28.0;41.0;3.0;22.0;0244;2;25;13;00;03
4363;Hattem;2001;102.0;31.0;41.0;6.0;24.0;0244;2;25;13;00;03
4364;Hattem;2002;104.0;29.0;40.0;2.0;33.0;0244;2;25;13;00;03
4365;Hattem;2003;97.0;24.0;41.0;4.0;28.0;0244;2;25;13;00;03
4366;Hattem;2004;116.0;25.0;44.0;6.0;41.0;0244;2;25;13;00;03
4367;Hattem;2005;109.0;24.0;41.0;4.0;40.0;0244;2;25;13;00;03
4368;Hattem;2006;103.0;23.0;34.0;2.0;44.0;0244;2;25;13;00;03
4369;Havelte;1990;61.0;16.0;23.0;5.0;17.0;0117;1;22;09;  ;  
4370;Havelte;1991;51.0;18.0;21.0;1.0;11.0;0117;1;22;09;  ;  
4371;Havelte;1992;54.0;14.0;25.0;2.0;13.0;0117;1;22;09;  ;  
4372;Havelte;1993;63.0;22.0;25.0;6.0;10.0;0117;1;22;09;  ;  
4373;Havelte;1994;66.0;24.0;25.0;1.0;16.0;0117;1;22;09;  ;  
4374;Havelte;1995;62.0;18.0;31.0;4.0;9.0;0117;1;22;09;  ;  
4375;Havelte;1996;63.0;19.0;27.0;3.0;14.0;0117;1;22;09;  ;  
4376;Havelte;1997;51.0;21.0;23.0;1.0;6.0;0117;1;22;09;  ;  
4377;Havelte;1998;;;;;;;;;;;
4378;Havelte;1999;;;;;;;;;;;
4379;Havelte;2000;;;;;;;;;;;
4380;Havelte;2001;;;;;;;;;;;
4381;Havelte;2002;;;;;;;;;;;
4382;Havelte;2003;;;;;;;;;;;
4383;Havelte;2004;;;;;;;;;;;
4384;Havelte;2005;;;;;;;;;;;
