ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Pleegcarriere;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
6740;Mannen;45 jaar of ouder;0;First offender;2007;16540;5
6741;Mannen;45 jaar of ouder;0;First offender;2008;14990;4
6742;Mannen;45 jaar of ouder;0;First offender;2009;13280;4
6743;Mannen;45 jaar of ouder;0;First offender;2010;11680;3
6744;Mannen;45 jaar of ouder;0;Meerpleger;1999;6430;2
6745;Mannen;45 jaar of ouder;0;Meerpleger;2000;6670;2
6746;Mannen;45 jaar of ouder;0;Meerpleger;2001;7140;2
6747;Mannen;45 jaar of ouder;0;Meerpleger;2002;8460;3
6748;Mannen;45 jaar of ouder;0;Meerpleger;2003;10300;3
6749;Mannen;45 jaar of ouder;0;Meerpleger;2004;11430;4
6750;Mannen;45 jaar of ouder;0;Meerpleger;2005;12770;4
6751;Mannen;45 jaar of ouder;0;Meerpleger;2006;13530;4
6752;Mannen;45 jaar of ouder;0;Meerpleger;2007;13880;4
6753;Mannen;45 jaar of ouder;0;Meerpleger;2008;13420;4
6754;Mannen;45 jaar of ouder;0;Meerpleger;2009;13110;4
6755;Mannen;45 jaar of ouder;0;Meerpleger;2010;11760;3
6756;Mannen;45 jaar of ouder;0;Veelpleger;1999;2460;1
6757;Mannen;45 jaar of ouder;0;Veelpleger;2000;2580;1
6758;Mannen;45 jaar of ouder;0;Veelpleger;2001;2950;1
6759;Mannen;45 jaar of ouder;0;Veelpleger;2002;3350;1
6760;Mannen;45 jaar of ouder;0;Veelpleger;2003;4010;1
6761;Mannen;45 jaar of ouder;0;Veelpleger;2004;4490;1
6762;Mannen;45 jaar of ouder;0;Veelpleger;2005;4900;2
6763;Mannen;45 jaar of ouder;0;Veelpleger;2006;5260;2
6764;Mannen;45 jaar of ouder;0;Veelpleger;2007;5500;2
6765;Mannen;45 jaar of ouder;0;Veelpleger;2008;5630;2
6766;Mannen;45 jaar of ouder;0;Veelpleger;2009;5650;2
6767;Mannen;45 jaar of ouder;0;Veelpleger;2010;5470;2
6768;Mannen;45 jaar of ouder;1;Totaal verdachten;1999;15740;6
6769;Mannen;45 jaar of ouder;1;Totaal verdachten;2000;15240;6
6770;Mannen;45 jaar of ouder;1;Totaal verdachten;2001;16840;7
6771;Mannen;45 jaar of ouder;1;Totaal verdachten;2002;19050;7
6772;Mannen;45 jaar of ouder;1;Totaal verdachten;2003;22150;8
6773;Mannen;45 jaar of ouder;1;Totaal verdachten;2004;23760;9
6774;Mannen;45 jaar of ouder;1;Totaal verdachten;2005;25890;10
6775;Mannen;45 jaar of ouder;1;Totaal verdachten;2006;26280;10
6776;Mannen;45 jaar of ouder;1;Totaal verdachten;2007;26690;10
6777;Mannen;45 jaar of ouder;1;Totaal verdachten;2008;24860;9
6778;Mannen;45 jaar of ouder;1;Totaal verdachten;2009;23120;8
6779;Mannen;45 jaar of ouder;1;Totaal verdachten;2010;20880;7
6780;Mannen;45 jaar of ouder;1;First offender;1999;9260;4
6781;Mannen;45 jaar of ouder;1;First offender;2000;8520;3
6782;Mannen;45 jaar of ouder;1;First offender;2001;9750;4
6783;Mannen;45 jaar of ouder;1;First offender;2002;10660;4
6784;Mannen;45 jaar of ouder;1;First offender;2003;12140;5
6785;Mannen;45 jaar of ouder;1;First offender;2004;12630;5
6786;Mannen;45 jaar of ouder;1;First offender;2005;13450;5
6787;Mannen;45 jaar of ouder;1;First offender;2006;13240;5
6788;Mannen;45 jaar of ouder;1;First offender;2007;13180;5
6789;Mannen;45 jaar of ouder;1;First offender;2008;11770;4
6790;Mannen;45 jaar of ouder;1;First offender;2009;10350;4
6791;Mannen;45 jaar of ouder;1;First offender;2010;9130;3
6792;Mannen;45 jaar of ouder;1;Meerpleger;1999;4790;2
6793;Mannen;45 jaar of ouder;1;Meerpleger;2000;4940;2
6794;Mannen;45 jaar of ouder;1;Meerpleger;2001;5120;2
6795;Mannen;45 jaar of ouder;1;Meerpleger;2002;6170;2
6796;Mannen;45 jaar of ouder;1;Meerpleger;2003;7380;3
6797;Mannen;45 jaar of ouder;1;Meerpleger;2004;8220;3
6798;Mannen;45 jaar of ouder;1;Meerpleger;2005;9170;3
6799;Mannen;45 jaar of ouder;1;Meerpleger;2006;9590;3
6800;Mannen;45 jaar of ouder;1;Meerpleger;2007;9910;4
6801;Mannen;45 jaar of ouder;1;Meerpleger;2008;9450;3
6802;Mannen;45 jaar of ouder;1;Meerpleger;2009;9130;3
6803;Mannen;45 jaar of ouder;1;Meerpleger;2010;8210;3
6804;Mannen;45 jaar of ouder;1;Veelpleger;1999;1700;1
6805;Mannen;45 jaar of ouder;1;Veelpleger;2000;1770;1
6806;Mannen;45 jaar of ouder;1;Veelpleger;2001;1960;1
6807;Mannen;45 jaar of ouder;1;Veelpleger;2002;2210;1
6808;Mannen;45 jaar of ouder;1;Veelpleger;2003;2630;1
6809;Mannen;45 jaar of ouder;1;Veelpleger;2004;2920;1
6810;Mannen;45 jaar of ouder;1;Veelpleger;2005;3270;1
6811;Mannen;45 jaar of ouder;1;Veelpleger;2006;3440;1
6812;Mannen;45 jaar of ouder;1;Veelpleger;2007;3610;1
6813;Mannen;45 jaar of ouder;1;Veelpleger;2008;3630;1
6814;Mannen;45 jaar of ouder;1;Veelpleger;2009;3640;1
6815;Mannen;45 jaar of ouder;1;Veelpleger;2010;3540;1
6816;Mannen;45 jaar of ouder;2;Totaal verdachten;1999;4440;12
6817;Mannen;45 jaar of ouder;2;Totaal verdachten;2000;4630;12
6818;Mannen;45 jaar of ouder;2;Totaal verdachten;2001;5230;13
6819;Mannen;45 jaar of ouder;2;Totaal verdachten;2002;5830;14
6820;Mannen;45 jaar of ouder;2;Totaal verdachten;2003;7220;17
6821;Mannen;45 jaar of ouder;2;Totaal verdachten;2004;7900;18
6822;Mannen;45 jaar of ouder;2;Totaal verdachten;2005;8470;19
6823;Mannen;45 jaar of ouder;2;Totaal verdachten;2006;9070;19
6824;Mannen;45 jaar of ouder;2;Totaal verdachten;2007;9230;19
6825;Mannen;45 jaar of ouder;2;Totaal verdachten;2008;9180;18
6826;Mannen;45 jaar of ouder;2;Totaal verdachten;2009;8920;17
6827;Mannen;45 jaar of ouder;2;Totaal verdachten;2010;8030;15
6828;Mannen;45 jaar of ouder;2;First offender;1999;2030;5
6829;Mannen;45 jaar of ouder;2;First offender;2000;2100;5
6830;Mannen;45 jaar of ouder;2;First offender;2001;2220;6
6831;Mannen;45 jaar of ouder;2;First offender;2002;2400;6
6832;Mannen;45 jaar of ouder;2;First offender;2003;2910;7
6833;Mannen;45 jaar of ouder;2;First offender;2004;3110;7
6834;Mannen;45 jaar of ouder;2;First offender;2005;3240;7
6835;Mannen;45 jaar of ouder;2;First offender;2006;3310;7
6836;Mannen;45 jaar of ouder;2;First offender;2007;3360;7
6837;Mannen;45 jaar of ouder;2;First offender;2008;3220;6
6838;Mannen;45 jaar of ouder;2;First offender;2009;2940;6
6839;Mannen;45 jaar of ouder;2;First offender;2010;2550;5
6840;Mannen;45 jaar of ouder;2;Meerpleger;1999;1650;4
6841;Mannen;45 jaar of ouder;2;Meerpleger;2000;1730;4
6842;Mannen;45 jaar of ouder;2;Meerpleger;2001;2020;5
6843;Mannen;45 jaar of ouder;2;Meerpleger;2002;2290;6
6844;Mannen;45 jaar of ouder;2;Meerpleger;2003;2930;7
6845;Mannen;45 jaar of ouder;2;Meerpleger;2004;3220;7
6846;Mannen;45 jaar of ouder;2;Meerpleger;2005;3600;8
6847;Mannen;45 jaar of ouder;2;Meerpleger;2006;3940;8
6848;Mannen;45 jaar of ouder;2;Meerpleger;2007;3970;8
6849;Mannen;45 jaar of ouder;2;Meerpleger;2008;3970;8
6850;Mannen;45 jaar of ouder;2;Meerpleger;2009;3980;8
6851;Mannen;45 jaar of ouder;2;Meerpleger;2010;3550;7
6852;Mannen;45 jaar of ouder;2;Veelpleger;1999;760;2
6853;Mannen;45 jaar of ouder;2;Veelpleger;2000;810;2
6854;Mannen;45 jaar of ouder;2;Veelpleger;2001;990;2
6855;Mannen;45 jaar of ouder;2;Veelpleger;2002;1140;3
6856;Mannen;45 jaar of ouder;2;Veelpleger;2003;1380;3
6857;Mannen;45 jaar of ouder;2;Veelpleger;2004;1570;4
6858;Mannen;45 jaar of ouder;2;Veelpleger;2005;1630;4
6859;Mannen;45 jaar of ouder;2;Veelpleger;2006;1820;4
6860;Mannen;45 jaar of ouder;2;Veelpleger;2007;1900;4
6861;Mannen;45 jaar of ouder;2;Veelpleger;2008;2000;4
6862;Mannen;45 jaar of ouder;2;Veelpleger;2009;2010;4
6863;Mannen;45 jaar of ouder;2;Veelpleger;2010;1930;4
6864;Mannen;45 jaar of ouder;9;Totaal verdachten;1999;2350;9
6865;Mannen;45 jaar of ouder;9;Totaal verdachten;2000;2270;8
6866;Mannen;45 jaar of ouder;9;Totaal verdachten;2001;2520;9
6867;Mannen;45 jaar of ouder;9;Totaal verdachten;2002;2640;9
6868;Mannen;45 jaar of ouder;9;Totaal verdachten;2003;3120;11
6869;Mannen;45 jaar of ouder;9;Totaal verdachten;2004;3250;11
6870;Mannen;45 jaar of ouder;9;Totaal verdachten;2005;3440;12
6871;Mannen;45 jaar of ouder;9;Totaal verdachten;2006;3570;12
6872;Mannen;45 jaar of ouder;9;Totaal verdachten;2007;3600;12
6873;Mannen;45 jaar of ouder;9;Totaal verdachten;2008;3550;11
6874;Mannen;45 jaar of ouder;9;Totaal verdachten;2009;3310;10
6875;Mannen;45 jaar of ouder;9;Totaal verdachten;2010;2900;9
6876;Mannen;45 jaar of ouder;9;First offender;1999;1260;5
6877;Mannen;45 jaar of ouder;9;First offender;2000;1170;4
6878;Mannen;45 jaar of ouder;9;First offender;2001;1250;5
6879;Mannen;45 jaar of ouder;9;First offender;2002;1350;5
6880;Mannen;45 jaar of ouder;9;First offender;2003;1530;5
6881;Mannen;45 jaar of ouder;9;First offender;2004;1660;6
6882;Mannen;45 jaar of ouder;9;First offender;2005;1650;6
6883;Mannen;45 jaar of ouder;9;First offender;2006;1640;5
6884;Mannen;45 jaar of ouder;9;First offender;2007;1670;5
6885;Mannen;45 jaar of ouder;9;First offender;2008;1600;5
6886;Mannen;45 jaar of ouder;9;First offender;2009;1440;5
6887;Mannen;45 jaar of ouder;9;First offender;2010;1190;4
6888;Mannen;45 jaar of ouder;9;Meerpleger;1999;810;3
6889;Mannen;45 jaar of ouder;9;Meerpleger;2000;810;3
6890;Mannen;45 jaar of ouder;9;Meerpleger;2001;910;3
6891;Mannen;45 jaar of ouder;9;Meerpleger;2002;910;3
6892;Mannen;45 jaar of ouder;9;Meerpleger;2003;1150;4
6893;Mannen;45 jaar of ouder;9;Meerpleger;2004;1120;4
6894;Mannen;45 jaar of ouder;9;Meerpleger;2005;1290;4
6895;Mannen;45 jaar of ouder;9;Meerpleger;2006;1420;5
6896;Mannen;45 jaar of ouder;9;Meerpleger;2007;1400;5
6897;Mannen;45 jaar of ouder;9;Meerpleger;2008;1410;5
6898;Mannen;45 jaar of ouder;9;Meerpleger;2009;1360;4
6899;Mannen;45 jaar of ouder;9;Meerpleger;2010;1180;4
6900;Mannen;45 jaar of ouder;9;Veelpleger;1999;280;1
6901;Mannen;45 jaar of ouder;9;Veelpleger;2000;290;1
6902;Mannen;45 jaar of ouder;9;Veelpleger;2001;360;1
6903;Mannen;45 jaar of ouder;9;Veelpleger;2002;380;1
6904;Mannen;45 jaar of ouder;9;Veelpleger;2003;440;2
6905;Mannen;45 jaar of ouder;9;Veelpleger;2004;470;2
6906;Mannen;45 jaar of ouder;9;Veelpleger;2005;490;2
6907;Mannen;45 jaar of ouder;9;Veelpleger;2006;510;2
6908;Mannen;45 jaar of ouder;9;Veelpleger;2007;540;2
6909;Mannen;45 jaar of ouder;9;Veelpleger;2008;550;2
6910;Mannen;45 jaar of ouder;9;Veelpleger;2009;510;2
6911;Mannen;45 jaar of ouder;9;Veelpleger;2010;520;2
6912;Mannen;45 jaar of ouder;3;Totaal verdachten;1999;2090;20
6913;Mannen;45 jaar of ouder;3;Totaal verdachten;2000;2360;20
6914;Mannen;45 jaar of ouder;3;Totaal verdachten;2001;2710;22
6915;Mannen;45 jaar of ouder;3;Totaal verdachten;2002;3190;24
6916;Mannen;45 jaar of ouder;3;Totaal verdachten;2003;4100;29
6917;Mannen;45 jaar of ouder;3;Totaal verdachten;2004;4650;31
6918;Mannen;45 jaar of ouder;3;Totaal verdachten;2005;5030;32
6919;Mannen;45 jaar of ouder;3;Totaal verdachten;2006;5500;33
6920;Mannen;45 jaar of ouder;3;Totaal verdachten;2007;5630;32
6921;Mannen;45 jaar of ouder;3;Totaal verdachten;2008;5630;30
6922;Mannen;45 jaar of ouder;3;Totaal verdachten;2009;5610;28
6923;Mannen;45 jaar of ouder;3;Totaal verdachten;2010;5130;24
6924;Mannen;45 jaar of ouder;3;First offender;1999;770;7
6925;Mannen;45 jaar of ouder;3;First offender;2000;930;8
6926;Mannen;45 jaar of ouder;3;First offender;2001;970;8
6927;Mannen;45 jaar of ouder;3;First offender;2002;1050;8
6928;Mannen;45 jaar of ouder;3;First offender;2003;1380;10
6929;Mannen;45 jaar of ouder;3;First offender;2004;1450;10
6930;Mannen;45 jaar of ouder;3;First offender;2005;1590;10
6931;Mannen;45 jaar of ouder;3;First offender;2006;1670;10
6932;Mannen;45 jaar of ouder;3;First offender;2007;1690;10
6933;Mannen;45 jaar of ouder;3;First offender;2008;1630;9
6934;Mannen;45 jaar of ouder;3;First offender;2009;1500;7
6935;Mannen;45 jaar of ouder;3;First offender;2010;1360;6
6936;Mannen;45 jaar of ouder;3;Meerpleger;1999;840;8
6937;Mannen;45 jaar of ouder;3;Meerpleger;2000;920;8
6938;Mannen;45 jaar of ouder;3;Meerpleger;2001;1110;9
6939;Mannen;45 jaar of ouder;3;Meerpleger;2002;1380;10
6940;Mannen;45 jaar of ouder;3;Meerpleger;2003;1780;13
6941;Mannen;45 jaar of ouder;3;Meerpleger;2004;2100;14
6942;Mannen;45 jaar of ouder;3;Meerpleger;2005;2300;14
6943;Mannen;45 jaar of ouder;3;Meerpleger;2006;2520;15
6944;Mannen;45 jaar of ouder;3;Meerpleger;2007;2580;15
6945;Mannen;45 jaar of ouder;3;Meerpleger;2008;2560;14
6946;Mannen;45 jaar of ouder;3;Meerpleger;2009;2630;13
6947;Mannen;45 jaar of ouder;3;Meerpleger;2010;2360;11
6948;Mannen;45 jaar of ouder;3;Veelpleger;1999;480;4
6949;Mannen;45 jaar of ouder;3;Veelpleger;2000;520;4
6950;Mannen;45 jaar of ouder;3;Veelpleger;2001;630;5
6951;Mannen;45 jaar of ouder;3;Veelpleger;2002;760;6
6952;Mannen;45 jaar of ouder;3;Veelpleger;2003;940;7
6953;Mannen;45 jaar of ouder;3;Veelpleger;2004;1100;7
6954;Mannen;45 jaar of ouder;3;Veelpleger;2005;1140;7
6955;Mannen;45 jaar of ouder;3;Veelpleger;2006;1300;8
6956;Mannen;45 jaar of ouder;3;Veelpleger;2007;1360;8
6957;Mannen;45 jaar of ouder;3;Veelpleger;2008;1450;8
6958;Mannen;45 jaar of ouder;3;Veelpleger;2009;1490;7
6959;Mannen;45 jaar of ouder;3;Veelpleger;2010;1400;7
6960;Mannen;45 jaar of ouder;4;Totaal verdachten;1999;180;8
6961;Mannen;45 jaar of ouder;4;Totaal verdachten;2000;280;12
6962;Mannen;45 jaar of ouder;4;Totaal verdachten;2001;280;12
6963;Mannen;45 jaar of ouder;4;Totaal verdachten;2002;320;13
6964;Mannen;45 jaar of ouder;4;Totaal verdachten;2003;410;16
6965;Mannen;45 jaar of ouder;4;Totaal verdachten;2004;460;17
6966;Mannen;45 jaar of ouder;4;Totaal verdachten;2005;550;19
6967;Mannen;45 jaar of ouder;4;Totaal verdachten;2006;630;21
6968;Mannen;45 jaar of ouder;4;Totaal verdachten;2007;670;21
6969;Mannen;45 jaar of ouder;4;Totaal verdachten;2008;670;20
6970;Mannen;45 jaar of ouder;4;Totaal verdachten;2009;710;20
6971;Mannen;45 jaar of ouder;4;Totaal verdachten;2010;630;17
6972;Mannen;45 jaar of ouder;4;First offender;1999;80;4
6973;Mannen;45 jaar of ouder;4;First offender;2000;140;6
6974;Mannen;45 jaar of ouder;4;First offender;2001;130;5
6975;Mannen;45 jaar of ouder;4;First offender;2002;130;5
6976;Mannen;45 jaar of ouder;4;First offender;2003;180;7
6977;Mannen;45 jaar of ouder;4;First offender;2004;180;7
6978;Mannen;45 jaar of ouder;4;First offender;2005;240;8
6979;Mannen;45 jaar of ouder;4;First offender;2006;230;8
6980;Mannen;45 jaar of ouder;4;First offender;2007;230;7
6981;Mannen;45 jaar of ouder;4;First offender;2008;250;7
6982;Mannen;45 jaar of ouder;4;First offender;2009;260;7
6983;Mannen;45 jaar of ouder;4;First offender;2010;200;5
6984;Mannen;45 jaar of ouder;4;Meerpleger;1999;80;3
6985;Mannen;45 jaar of ouder;4;Meerpleger;2000;110;5
6986;Mannen;45 jaar of ouder;4;Meerpleger;2001;130;5
6987;Mannen;45 jaar of ouder;4;Meerpleger;2002;150;6
6988;Mannen;45 jaar of ouder;4;Meerpleger;2003;180;7
6989;Mannen;45 jaar of ouder;4;Meerpleger;2004;210;8
6990;Mannen;45 jaar of ouder;4;Meerpleger;2005;230;8
6991;Mannen;45 jaar of ouder;4;Meerpleger;2006;290;10
6992;Mannen;45 jaar of ouder;4;Meerpleger;2007;310;10
6993;Mannen;45 jaar of ouder;4;Meerpleger;2008;290;9
6994;Mannen;45 jaar of ouder;4;Meerpleger;2009;310;9
6995;Mannen;45 jaar of ouder;4;Meerpleger;2010;270;7
6996;Mannen;45 jaar of ouder;4;Veelpleger;1999;20;1
6997;Mannen;45 jaar of ouder;4;Veelpleger;2000;30;1
6998;Mannen;45 jaar of ouder;4;Veelpleger;2001;30;1
6999;Mannen;45 jaar of ouder;4;Veelpleger;2002;40;2
7000;Mannen;45 jaar of ouder;4;Veelpleger;2003;50;2
7001;Mannen;45 jaar of ouder;4;Veelpleger;2004;70;2
7002;Mannen;45 jaar of ouder;4;Veelpleger;2005;80;3
7003;Mannen;45 jaar of ouder;4;Veelpleger;2006;120;4
7004;Mannen;45 jaar of ouder;4;Veelpleger;2007;140;4
7005;Mannen;45 jaar of ouder;4;Veelpleger;2008;130;4
7006;Mannen;45 jaar of ouder;4;Veelpleger;2009;140;4
7007;Mannen;45 jaar of ouder;4;Veelpleger;2010;160;4
7008;Mannen;45 jaar of ouder;5;Totaal verdachten;1999;280;12
7009;Mannen;45 jaar of ouder;5;Totaal verdachten;2000;260;11
7010;Mannen;45 jaar of ouder;5;Totaal verdachten;2001;340;14
7011;Mannen;45 jaar of ouder;5;Totaal verdachten;2002;420;16
7012;Mannen;45 jaar of ouder;5;Totaal verdachten;2003;530;19
7013;Mannen;45 jaar of ouder;5;Totaal verdachten;2004;600;21
7014;Mannen;45 jaar of ouder;5;Totaal verdachten;2005;710;23
7015;Mannen;45 jaar of ouder;5;Totaal verdachten;2006;800;25
7016;Mannen;45 jaar of ouder;5;Totaal verdachten;2007;840;24
7017;Mannen;45 jaar of ouder;5;Totaal verdachten;2008;830;22
7018;Mannen;45 jaar of ouder;5;Totaal verdachten;2009;870;22
7019;Mannen;45 jaar of ouder;5;Totaal verdachten;2010;750;17
7020;Mannen;45 jaar of ouder;5;First offender;1999;140;6
7021;Mannen;45 jaar of ouder;5;First offender;2000;120;5
7022;Mannen;45 jaar of ouder;5;First offender;2001;150;6
7023;Mannen;45 jaar of ouder;5;First offender;2002;170;7
7024;Mannen;45 jaar of ouder;5;First offender;2003;220;8
7025;Mannen;45 jaar of ouder;5;First offender;2004;230;8
7026;Mannen;45 jaar of ouder;5;First offender;2005;260;8
7027;Mannen;45 jaar of ouder;5;First offender;2006;290;9
7028;Mannen;45 jaar of ouder;5;First offender;2007;300;9
7029;Mannen;45 jaar of ouder;5;First offender;2008;270;7
7030;Mannen;45 jaar of ouder;5;First offender;2009;250;6
7031;Mannen;45 jaar of ouder;5;First offender;2010;220;5
7032;Mannen;45 jaar of ouder;5;Meerpleger;1999;120;5
7033;Mannen;45 jaar of ouder;5;Meerpleger;2000;120;5
7034;Mannen;45 jaar of ouder;5;Meerpleger;2001;170;7
7035;Mannen;45 jaar of ouder;5;Meerpleger;2002;210;8
7036;Mannen;45 jaar of ouder;5;Meerpleger;2003;250;9
7037;Mannen;45 jaar of ouder;5;Meerpleger;2004;310;11
7038;Mannen;45 jaar of ouder;5;Meerpleger;2005;380;12
7039;Mannen;45 jaar of ouder;5;Meerpleger;2006;410;13
7040;Mannen;45 jaar of ouder;5;Meerpleger;2007;440;13
7041;Mannen;45 jaar of ouder;5;Meerpleger;2008;430;12
7042;Mannen;45 jaar of ouder;5;Meerpleger;2009;490;12
7043;Mannen;45 jaar of ouder;5;Meerpleger;2010;410;10
7044;Mannen;45 jaar of ouder;5;Veelpleger;1999;20;1
7045;Mannen;45 jaar of ouder;5;Veelpleger;2000;20;1
7046;Mannen;45 jaar of ouder;5;Veelpleger;2001;30;1
7047;Mannen;45 jaar of ouder;5;Veelpleger;2002;30;1
7048;Mannen;45 jaar of ouder;5;Veelpleger;2003;60;2
7049;Mannen;45 jaar of ouder;5;Veelpleger;2004;60;2
7050;Mannen;45 jaar of ouder;5;Veelpleger;2005;70;2
7051;Mannen;45 jaar of ouder;5;Veelpleger;2006;90;3
7052;Mannen;45 jaar of ouder;5;Veelpleger;2007;100;3
7053;Mannen;45 jaar of ouder;5;Veelpleger;2008;120;3
7054;Mannen;45 jaar of ouder;5;Veelpleger;2009;130;3
7055;Mannen;45 jaar of ouder;5;Veelpleger;2010;120;3
7056;Mannen;45 jaar of ouder;6;Totaal verdachten;1999;870;31
7057;Mannen;45 jaar of ouder;6;Totaal verdachten;2000;900;31
7058;Mannen;45 jaar of ouder;6;Totaal verdachten;2001;1080;35
7059;Mannen;45 jaar of ouder;6;Totaal verdachten;2002;1230;37
7060;Mannen;45 jaar of ouder;6;Totaal verdachten;2003;1530;44
7061;Mannen;45 jaar of ouder;6;Totaal verdachten;2004;1740;47
7062;Mannen;45 jaar of ouder;6;Totaal verdachten;2005;1780;46
7063;Mannen;45 jaar of ouder;6;Totaal verdachten;2006;1930;47
7064;Mannen;45 jaar of ouder;6;Totaal verdachten;2007;1860;44
7065;Mannen;45 jaar of ouder;6;Totaal verdachten;2008;1820;41
7066;Mannen;45 jaar of ouder;6;Totaal verdachten;2009;1740;37
7067;Mannen;45 jaar of ouder;6;Totaal verdachten;2010;1650;34
7068;Mannen;45 jaar of ouder;6;First offender;1999;230;8
7069;Mannen;45 jaar of ouder;6;First offender;2000;270;9
7070;Mannen;45 jaar of ouder;6;First offender;2001;310;10
7071;Mannen;45 jaar of ouder;6;First offender;2002;310;9
7072;Mannen;45 jaar of ouder;6;First offender;2003;390;11
7073;Mannen;45 jaar of ouder;6;First offender;2004;400;11
7074;Mannen;45 jaar of ouder;6;First offender;2005;420;11
7075;Mannen;45 jaar of ouder;6;First offender;2006;440;11
7076;Mannen;45 jaar of ouder;6;First offender;2007;430;10
7077;Mannen;45 jaar of ouder;6;First offender;2008;390;9
7078;Mannen;45 jaar of ouder;6;First offender;2009;340;7
7079;Mannen;45 jaar of ouder;6;First offender;2010;310;6
7080;Mannen;45 jaar of ouder;6;Meerpleger;1999;330;12
7081;Mannen;45 jaar of ouder;6;Meerpleger;2000;330;11
7082;Mannen;45 jaar of ouder;6;Meerpleger;2001;390;12
7083;Mannen;45 jaar of ouder;6;Meerpleger;2002;490;15
7084;Mannen;45 jaar of ouder;6;Meerpleger;2003;600;17
7085;Mannen;45 jaar of ouder;6;Meerpleger;2004;740;20
7086;Mannen;45 jaar of ouder;6;Meerpleger;2005;750;19
7087;Mannen;45 jaar of ouder;6;Meerpleger;2006;840;21
7088;Mannen;45 jaar of ouder;6;Meerpleger;2007;770;18
7089;Mannen;45 jaar of ouder;6;Meerpleger;2008;780;18
7090;Mannen;45 jaar of ouder;6;Meerpleger;2009;730;16
7091;Mannen;45 jaar of ouder;6;Meerpleger;2010;710;15
7092;Mannen;45 jaar of ouder;6;Veelpleger;1999;310;11
7093;Mannen;45 jaar of ouder;6;Veelpleger;2000;300;10
7094;Mannen;45 jaar of ouder;6;Veelpleger;2001;390;12
7095;Mannen;45 jaar of ouder;6;Veelpleger;2002;430;13
7096;Mannen;45 jaar of ouder;6;Veelpleger;2003;540;16
7097;Mannen;45 jaar of ouder;6;Veelpleger;2004;600;16
7098;Mannen;45 jaar of ouder;6;Veelpleger;2005;610;16
7099;Mannen;45 jaar of ouder;6;Veelpleger;2006;650;16
7100;Mannen;45 jaar of ouder;6;Veelpleger;2007;660;15
7101;Mannen;45 jaar of ouder;6;Veelpleger;2008;640;14
7102;Mannen;45 jaar of ouder;6;Veelpleger;2009;660;14
7103;Mannen;45 jaar of ouder;6;Veelpleger;2010;630;13
7104;Mannen;45 jaar of ouder;7;Totaal verdachten;1999;310;44
7105;Mannen;45 jaar of ouder;7;Totaal verdachten;2000;360;45
7106;Mannen;45 jaar of ouder;7;Totaal verdachten;2001;390;43
7107;Mannen;45 jaar of ouder;7;Totaal verdachten;2002;510;52
7108;Mannen;45 jaar of ouder;7;Totaal verdachten;2003;660;63
7109;Mannen;45 jaar of ouder;7;Totaal verdachten;2004;730;66
7110;Mannen;45 jaar of ouder;7;Totaal verdachten;2005;770;66
7111;Mannen;45 jaar of ouder;7;Totaal verdachten;2006;790;66
7112;Mannen;45 jaar of ouder;7;Totaal verdachten;2007;840;66
7113;Mannen;45 jaar of ouder;7;Totaal verdachten;2008;860;63
7114;Mannen;45 jaar of ouder;7;Totaal verdachten;2009;840;59
7115;Mannen;45 jaar of ouder;7;Totaal verdachten;2010;780;52
7116;Mannen;45 jaar of ouder;7;First offender;1999;80;12
7117;Mannen;45 jaar of ouder;7;First offender;2000;100;12
7118;Mannen;45 jaar of ouder;7;First offender;2001;90;10
7119;Mannen;45 jaar of ouder;7;First offender;2002;120;13
7120;Mannen;45 jaar of ouder;7;First offender;2003;160;15
7121;Mannen;45 jaar of ouder;7;First offender;2004;140;13
7122;Mannen;45 jaar of ouder;7;First offender;2005;140;12
7123;Mannen;45 jaar of ouder;7;First offender;2006;140;12
7124;Mannen;45 jaar of ouder;7;First offender;2007;130;10
7125;Mannen;45 jaar of ouder;7;First offender;2008;130;10
7126;Mannen;45 jaar of ouder;7;First offender;2009;110;7
7127;Mannen;45 jaar of ouder;7;First offender;2010;120;8
7128;Mannen;45 jaar of ouder;7;Meerpleger;1999;140;19
7129;Mannen;45 jaar of ouder;7;Meerpleger;2000;150;19
7130;Mannen;45 jaar of ouder;7;Meerpleger;2001;170;19
7131;Mannen;45 jaar of ouder;7;Meerpleger;2002;210;22
7132;Mannen;45 jaar of ouder;7;Meerpleger;2003;290;28
7133;Mannen;45 jaar of ouder;7;Meerpleger;2004;320;29
7134;Mannen;45 jaar of ouder;7;Meerpleger;2005;350;31
7135;Mannen;45 jaar of ouder;7;Meerpleger;2006;340;28
7136;Mannen;45 jaar of ouder;7;Meerpleger;2007;370;29
7137;Mannen;45 jaar of ouder;7;Meerpleger;2008;330;24
7138;Mannen;45 jaar of ouder;7;Meerpleger;2009;340;23
7139;Mannen;45 jaar of ouder;7;Meerpleger;2010;300;20
7140;Mannen;45 jaar of ouder;7;Veelpleger;1999;90;13
7141;Mannen;45 jaar of ouder;7;Veelpleger;2000;110;14
7142;Mannen;45 jaar of ouder;7;Veelpleger;2001;130;14
7143;Mannen;45 jaar of ouder;7;Veelpleger;2002;180;18
7144;Mannen;45 jaar of ouder;7;Veelpleger;2003;210;20
7145;Mannen;45 jaar of ouder;7;Veelpleger;2004;260;24
