ID;NederlandseEconomie;Energiedragers;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
3990;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2000;;0.0;;0.0;;
3991;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2001;;0.0;;0.0;;
3992;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2002;;0.0;;0.0;;
3993;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2003;;0.0;;0.0;;
3994;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2004;;0.0;;0.0;;
3995;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2005;;0.0;;0.0;;
3996;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2006;;0.0;;0.0;;
3997;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2007;;0.0;;0.0;;
3998;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2008;;0.0;;0.0;;
3999;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2009;;0.0;;0.0;;
4000;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2010;;0.0;;0.0;;
4001;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2011;;0.0;;0.0;;
4002;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2012;;0.0;;0.0;;
4003;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2013;;0.0;;0.0;;
4004;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2014;;0.0;;0.0;;
4005;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2015;;0.0;;0.0;;
4006;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2016;;0.0;;0.0;;
4007;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2017;;0.0;;0.0;;
4008;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2018;;0.0;;0.0;;
4009;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2019;;0.0;;0.0;;
4010;79 Reisbureaus, reisorganisatie en -info;Hoogovengas;2020;;0.0;;0.0;;
4011;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2000;;0.0;;0.0;;
4012;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2001;;0.0;;0.0;;
4013;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2002;;0.0;;0.0;;
4014;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2003;;0.0;;0.0;;
4015;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2004;;0.0;;0.0;;
4016;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2005;;0.0;;0.0;;
4017;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2006;;0.0;;0.0;;
4018;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2007;;0.0;;0.0;;
4019;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2008;;0.0;;0.0;;
4020;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2009;;0.0;;0.0;;
4021;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2010;;0.0;;0.0;;
4022;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2011;;0.0;;0.0;;
4023;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2012;;0.0;;0.0;;
4024;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2013;;0.0;;0.0;;
4025;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2014;;0.0;;0.0;;
4026;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2015;;0.0;;0.0;;
4027;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2016;;0.0;;0.0;;
4028;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2017;;0.0;;0.0;;
4029;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2018;;0.0;;0.0;;
4030;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2019;;0.0;;0.0;;
4031;79 Reisbureaus, reisorganisatie en -info;Overige koolproducten;2020;;0.0;;0.0;;
4032;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2000;;0.0;;0.0;;
4033;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2001;;0.0;;0.0;;
4034;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2002;;0.0;;0.0;;
4035;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2003;;0.0;;0.0;;
4036;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2004;;0.0;;0.0;;
4037;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2005;;0.0;;0.0;;
4038;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2006;;0.0;;0.0;;
4039;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2007;;0.0;;0.0;;
4040;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2008;;0.0;;0.0;;
4041;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2009;;0.0;;0.0;;
4042;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2010;;0.0;;0.0;;
4043;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2011;;0.0;;0.0;;
4044;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2012;;0.0;;0.0;;
4045;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2013;;0.0;;0.0;;
4046;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2014;;0.0;;0.0;;
4047;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2015;;0.0;;0.0;;
4048;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2016;;0.0;;0.0;;
4049;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2017;;0.0;;0.0;;
4050;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2018;;0.0;;0.0;;
4051;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2019;;0.0;;0.0;;
4052;79 Reisbureaus, reisorganisatie en -info;Aardoliegrondstoffen;2020;;0.0;;0.0;;
4053;79 Reisbureaus, reisorganisatie en -info;Aardgas;2000;;0.7;;0.0;;
4054;79 Reisbureaus, reisorganisatie en -info;Aardgas;2001;;0.7;;0.0;;
4055;79 Reisbureaus, reisorganisatie en -info;Aardgas;2002;;0.7;;0.0;;
4056;79 Reisbureaus, reisorganisatie en -info;Aardgas;2003;;0.7;;0.0;;
4057;79 Reisbureaus, reisorganisatie en -info;Aardgas;2004;;0.8;;0.0;;
4058;79 Reisbureaus, reisorganisatie en -info;Aardgas;2005;;0.7;;0.0;;
4059;79 Reisbureaus, reisorganisatie en -info;Aardgas;2006;;0.7;;0.0;;
4060;79 Reisbureaus, reisorganisatie en -info;Aardgas;2007;;0.6;;0.0;;
4061;79 Reisbureaus, reisorganisatie en -info;Aardgas;2008;;0.7;;0.0;;
4062;79 Reisbureaus, reisorganisatie en -info;Aardgas;2009;;0.6;;0.0;;
4063;79 Reisbureaus, reisorganisatie en -info;Aardgas;2010;;0.5;;0.0;;
4064;79 Reisbureaus, reisorganisatie en -info;Aardgas;2011;;0.4;;0.0;;
4065;79 Reisbureaus, reisorganisatie en -info;Aardgas;2012;;0.4;;0.0;;
4066;79 Reisbureaus, reisorganisatie en -info;Aardgas;2013;;0.5;;0.0;;
4067;79 Reisbureaus, reisorganisatie en -info;Aardgas;2014;;0.4;;0.0;;
4068;79 Reisbureaus, reisorganisatie en -info;Aardgas;2015;;0.4;;0.0;;
4069;79 Reisbureaus, reisorganisatie en -info;Aardgas;2016;;0.4;;0.0;;
4070;79 Reisbureaus, reisorganisatie en -info;Aardgas;2017;;0.4;;0.0;;
4071;79 Reisbureaus, reisorganisatie en -info;Aardgas;2018;;0.4;;0.0;;
4072;79 Reisbureaus, reisorganisatie en -info;Aardgas;2019;;0.4;;0.0;;
4073;79 Reisbureaus, reisorganisatie en -info;Aardgas;2020;;0.3;;0.0;;
4074;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2000;;0.4;;0.0;;
4075;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2001;;0.4;;0.0;;
4076;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2002;;0.4;;0.0;;
4077;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2003;;0.4;;0.0;;
4078;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2004;;0.4;;0.0;;
4079;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2005;;0.5;;0.0;;
4080;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2006;;0.5;;0.0;;
4081;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2007;;0.5;;0.0;;
4082;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2008;;0.6;;0.0;;
4083;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2009;;0.6;;0.0;;
4084;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2010;;0.7;;0.0;;
4085;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2011;;0.8;;0.0;;
4086;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2012;;0.9;;0.0;;
4087;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2013;;0.9;;0.0;;
4088;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2014;;0.2;;0.0;;
4089;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2015;;0.2;;0.0;;
4090;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2016;;0.0;;0.0;;
4091;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2017;;0.0;;0.0;;
4092;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2018;;0.0;;0.0;;
4093;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2019;;0.0;;0.0;;
4094;79 Reisbureaus, reisorganisatie en -info;Fossiel deel motorbenzine;2020;;1.1;;0.0;;
4095;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2000;;0.0;;0.0;;
4096;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2001;;0.0;;0.0;;
4097;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2002;;0.0;;0.0;;
4098;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2003;;0.0;;0.0;;
4099;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2004;;0.0;;0.0;;
4100;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2005;;0.0;;0.0;;
4101;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2006;;0.0;;0.0;;
4102;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2007;;0.0;;0.0;;
4103;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2008;;0.0;;0.0;;
4104;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2009;;0.0;;0.0;;
4105;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2010;;0.0;;0.0;;
4106;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2011;;0.0;;0.0;;
4107;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2012;;0.0;;0.0;;
4108;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2013;;0.0;;0.0;;
4109;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2014;;0.0;;0.0;;
4110;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2015;;0.0;;0.0;;
4111;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2016;;0.0;;0.0;;
4112;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2017;;0.0;;0.0;;
4113;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2018;;0.0;;0.0;;
4114;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2019;;0.0;;0.0;;
4115;79 Reisbureaus, reisorganisatie en -info;Kerosines en motorbrandstof (m.u.v. bio);2020;;0.0;;0.0;;
4116;79 Reisbureaus, reisorganisatie en -info;Nafta;2000;;0.0;;0.0;;
4117;79 Reisbureaus, reisorganisatie en -info;Nafta;2001;;0.0;;0.0;;
4118;79 Reisbureaus, reisorganisatie en -info;Nafta;2002;;0.0;;0.0;;
4119;79 Reisbureaus, reisorganisatie en -info;Nafta;2003;;0.0;;0.0;;
4120;79 Reisbureaus, reisorganisatie en -info;Nafta;2004;;0.0;;0.0;;
4121;79 Reisbureaus, reisorganisatie en -info;Nafta;2005;;0.0;;0.0;;
4122;79 Reisbureaus, reisorganisatie en -info;Nafta;2006;;0.0;;0.0;;
4123;79 Reisbureaus, reisorganisatie en -info;Nafta;2007;;0.0;;0.0;;
4124;79 Reisbureaus, reisorganisatie en -info;Nafta;2008;;0.0;;0.0;;
4125;79 Reisbureaus, reisorganisatie en -info;Nafta;2009;;0.0;;0.0;;
4126;79 Reisbureaus, reisorganisatie en -info;Nafta;2010;;0.0;;0.0;;
4127;79 Reisbureaus, reisorganisatie en -info;Nafta;2011;;0.0;;0.0;;
4128;79 Reisbureaus, reisorganisatie en -info;Nafta;2012;;0.0;;0.0;;
4129;79 Reisbureaus, reisorganisatie en -info;Nafta;2013;;0.0;;0.0;;
4130;79 Reisbureaus, reisorganisatie en -info;Nafta;2014;;0.0;;0.0;;
4131;79 Reisbureaus, reisorganisatie en -info;Nafta;2015;;0.0;;0.0;;
4132;79 Reisbureaus, reisorganisatie en -info;Nafta;2016;;0.0;;0.0;;
4133;79 Reisbureaus, reisorganisatie en -info;Nafta;2017;;0.0;;0.0;;
4134;79 Reisbureaus, reisorganisatie en -info;Nafta;2018;;0.0;;0.0;;
4135;79 Reisbureaus, reisorganisatie en -info;Nafta;2019;;0.0;;0.0;;
4136;79 Reisbureaus, reisorganisatie en -info;Nafta;2020;;0.0;;0.0;;
4137;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2000;;1.9;;0.0;;
4138;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2001;;1.9;;0.0;;
4139;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2002;;2.0;;0.0;;
4140;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2003;;2.1;;0.0;;
4141;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2004;;2.2;;0.0;;
4142;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2005;;2.5;;0.0;;
4143;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2006;;2.7;;0.0;;
4144;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2007;;2.7;;0.0;;
4145;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2008;;2.8;;0.0;;
4146;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2009;;2.6;;0.0;;
4147;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2010;;2.8;;0.0;;
4148;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2011;;2.8;;0.0;;
4149;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2012;;3.2;;0.0;;
4150;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2013;;3.0;;0.0;;
4151;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2014;;0.6;;0.0;;
4152;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2015;;0.5;;0.0;;
4153;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2016;;0.1;;0.0;;
4154;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2017;;0.1;;0.0;;
4155;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2018;;0.1;;0.0;;
4156;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2019;;0.1;;0.0;;
4157;79 Reisbureaus, reisorganisatie en -info;Fossiel deel autodiesel;2020;;1.6;;0.0;;
4158;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2000;;0.0;;0.0;;
4159;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2001;;0.0;;0.0;;
4160;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2002;;0.0;;0.0;;
4161;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2003;;0.0;;0.0;;
4162;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2004;;0.0;;0.0;;
4163;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2005;;0.0;;0.0;;
4164;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2006;;0.0;;0.0;;
4165;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2007;;0.0;;0.0;;
4166;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2008;;0.0;;0.0;;
4167;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2009;;0.0;;0.0;;
4168;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2010;;0.0;;0.0;;
4169;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2011;;0.0;;0.0;;
4170;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2012;;0.0;;0.0;;
4171;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2013;;0.0;;0.0;;
4172;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2014;;0.0;;0.0;;
4173;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2015;;0.0;;0.0;;
4174;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2016;;0.0;;0.0;;
4175;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2017;;0.0;;0.0;;
4176;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2018;;0.0;;0.0;;
4177;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2019;;0.0;;0.0;;
4178;79 Reisbureaus, reisorganisatie en -info;Gasolie en lichte stookolie;2020;;0.0;;0.0;;
4179;79 Reisbureaus, reisorganisatie en -info;Stookolie;2000;;0.0;;0.0;;
4180;79 Reisbureaus, reisorganisatie en -info;Stookolie;2001;;0.0;;0.0;;
4181;79 Reisbureaus, reisorganisatie en -info;Stookolie;2002;;0.0;;0.0;;
4182;79 Reisbureaus, reisorganisatie en -info;Stookolie;2003;;0.0;;0.0;;
4183;79 Reisbureaus, reisorganisatie en -info;Stookolie;2004;;0.0;;0.0;;
4184;79 Reisbureaus, reisorganisatie en -info;Stookolie;2005;;0.0;;0.0;;
4185;79 Reisbureaus, reisorganisatie en -info;Stookolie;2006;;0.0;;0.0;;
4186;79 Reisbureaus, reisorganisatie en -info;Stookolie;2007;;0.0;;0.0;;
4187;79 Reisbureaus, reisorganisatie en -info;Stookolie;2008;;0.0;;0.0;;
4188;79 Reisbureaus, reisorganisatie en -info;Stookolie;2009;;0.0;;0.0;;
4189;79 Reisbureaus, reisorganisatie en -info;Stookolie;2010;;0.0;;0.0;;
4190;79 Reisbureaus, reisorganisatie en -info;Stookolie;2011;;0.0;;0.0;;
4191;79 Reisbureaus, reisorganisatie en -info;Stookolie;2012;;0.0;;0.0;;
4192;79 Reisbureaus, reisorganisatie en -info;Stookolie;2013;;0.0;;0.0;;
4193;79 Reisbureaus, reisorganisatie en -info;Stookolie;2014;;0.0;;0.0;;
4194;79 Reisbureaus, reisorganisatie en -info;Stookolie;2015;;0.0;;0.0;;
4195;79 Reisbureaus, reisorganisatie en -info;Stookolie;2016;;0.0;;0.0;;
4196;79 Reisbureaus, reisorganisatie en -info;Stookolie;2017;;0.0;;0.0;;
4197;79 Reisbureaus, reisorganisatie en -info;Stookolie;2018;;0.0;;0.0;;
4198;79 Reisbureaus, reisorganisatie en -info;Stookolie;2019;;0.0;;0.0;;
4199;79 Reisbureaus, reisorganisatie en -info;Stookolie;2020;;0.0;;0.0;;
4200;79 Reisbureaus, reisorganisatie en -info;Petroleum;2000;;;;;;
4201;79 Reisbureaus, reisorganisatie en -info;Petroleum;2001;;;;;;
4202;79 Reisbureaus, reisorganisatie en -info;Petroleum;2002;;;;;;
4203;79 Reisbureaus, reisorganisatie en -info;Petroleum;2003;;;;;;
4204;79 Reisbureaus, reisorganisatie en -info;Petroleum;2004;;;;;;
4205;79 Reisbureaus, reisorganisatie en -info;Petroleum;2005;;;;;;
4206;79 Reisbureaus, reisorganisatie en -info;Petroleum;2006;;;;;;
4207;79 Reisbureaus, reisorganisatie en -info;Petroleum;2007;;;;;;
4208;79 Reisbureaus, reisorganisatie en -info;Petroleum;2008;;;;;;
4209;79 Reisbureaus, reisorganisatie en -info;Petroleum;2009;;;;;;
4210;79 Reisbureaus, reisorganisatie en -info;Petroleum;2010;;;;;;
4211;79 Reisbureaus, reisorganisatie en -info;Petroleum;2011;;;;;;
4212;79 Reisbureaus, reisorganisatie en -info;Petroleum;2012;;;;;;
4213;79 Reisbureaus, reisorganisatie en -info;Petroleum;2013;;;;;;
4214;79 Reisbureaus, reisorganisatie en -info;Petroleum;2014;;;;;;
4215;79 Reisbureaus, reisorganisatie en -info;Petroleum;2015;;;;;;
4216;79 Reisbureaus, reisorganisatie en -info;Petroleum;2016;;;;;;
4217;79 Reisbureaus, reisorganisatie en -info;Petroleum;2017;;;;;;
4218;79 Reisbureaus, reisorganisatie en -info;Petroleum;2018;;;;;;
4219;79 Reisbureaus, reisorganisatie en -info;Petroleum;2019;;;;;;
4220;79 Reisbureaus, reisorganisatie en -info;Petroleum;2020;;;;;;
4221;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2000;;0.4;;0.0;;
4222;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2001;;0.3;;0.0;;
4223;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2002;;0.3;;0.0;;
4224;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2003;;0.3;;0.0;;
4225;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2004;;0.3;;0.0;;
4226;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2005;;0.2;;0.0;;
4227;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2006;;0.2;;0.0;;
4228;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2007;;0.1;;0.0;;
4229;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2008;;0.1;;0.0;;
4230;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2009;;0.1;;0.0;;
4231;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2010;;0.1;;0.0;;
4232;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2011;;0.1;;0.0;;
4233;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2012;;0.1;;0.0;;
4234;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2013;;0.1;;0.0;;
4235;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2014;;0.0;;0.0;;
4236;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2015;;0.0;;0.0;;
4237;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2016;;0.0;;0.0;;
4238;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2017;;0.0;;0.0;;
4239;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2018;;0.0;;0.0;;
4240;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2019;;0.0;;0.0;;
4241;79 Reisbureaus, reisorganisatie en -info;Raffinaderijgas, ethaan en LPG;2020;;0.0;;0.0;;
4242;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2000;;0.0;;0.0;;
4243;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2001;;0.0;;0.0;;
4244;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2002;;0.0;;0.0;;
4245;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2003;;0.0;;0.0;;
4246;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2004;;0.0;;0.0;;
4247;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2005;;0.0;;0.0;;
4248;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2006;;0.0;;0.0;;
4249;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2007;;0.0;;0.0;;
4250;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2008;;0.0;;0.0;;
4251;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2009;;0.0;;0.0;;
4252;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2010;;0.0;;0.0;;
4253;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2011;;0.0;;0.0;;
4254;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2012;;0.0;;0.0;;
4255;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2013;;0.0;;0.0;;
4256;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2014;;0.0;;0.0;;
4257;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2015;;0.0;;0.0;;
4258;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2016;;0.0;;0.0;;
4259;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2017;;0.0;;0.0;;
4260;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2018;;0.0;;0.0;;
4261;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2019;;0.0;;0.0;;
4262;79 Reisbureaus, reisorganisatie en -info;Overige aardolieproducten;2020;;0.0;;0.0;;
4263;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2000;;0.0;;0.0;;
4264;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2001;;0.0;;0.0;;
4265;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2002;;0.0;;0.0;;
4266;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2003;;0.0;;0.0;;
4267;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2004;;0.0;;0.0;;
