ID;HerkomstVanUitvoer;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4;WaardeInWerkelijkePrijzen_5;WaardePrijsniveau2005_6;VolumemutatieTOVVoorafgaandJaar_7;Prijsindexcijfers_8;WaardeInWerkelijkePrijzen_9;WaardePrijsniveau2005_10;VolumemutatieTOVVoorafgaandJaar_11;Prijsindexcijfers_12
696;24-25 Basismetaal, metaalprod.-industrie;2009;9745.0;9584.0;-17.6;101.7;9082.0;8978.0;-18.4;101.2;663.0;605.0;-4.6;109.7
697;24-25 Basismetaal, metaalprod.-industrie;2010;11619.0;10833.0;13.0;107.3;11010.0;10297.0;14.7;106.9;609.0;546.0;-9.7;111.5
698;24-25 Basismetaal, metaalprod.-industrie;2011;12742.0;11301.0;4.3;112.8;12074.0;10719.0;4.1;112.6;668.0;591.0;8.2;113.0
699;24-25 Basismetaal, metaalprod.-industrie;2012;12250.0;11086.0;-1.9;110.5;11591.0;10519.0;-1.9;110.2;659.0;577.0;-2.4;114.2
700;25 Metaalproductenindustrie;1988;2396.0;3238.0;;74.0;2220.0;3004.0;;73.9;176.0;236.0;;74.7
701;25 Metaalproductenindustrie;1989;2545.0;3323.0;2.6;76.6;2368.0;3088.0;2.8;76.7;177.0;237.0;0.6;74.7
702;25 Metaalproductenindustrie;1990;2839.0;3698.0;11.3;76.8;2673.0;3479.0;12.7;76.8;166.0;219.0;-7.3;75.6
703;25 Metaalproductenindustrie;1991;2879.0;3696.0;0.0;77.9;2762.0;3544.0;1.9;77.9;117.0;152.0;-30.7;77.0
704;25 Metaalproductenindustrie;1992;2771.0;3576.0;-3.3;77.5;2636.0;3403.0;-4.0;77.5;135.0;173.0;13.7;78.1
705;25 Metaalproductenindustrie;1993;2642.0;3425.0;-4.2;77.1;2501.0;3245.0;-4.6;77.1;141.0;179.0;3.7;78.7
706;25 Metaalproductenindustrie;1994;2649.0;3413.0;-0.3;77.6;2483.0;3205.0;-1.2;77.5;166.0;207.0;15.6;80.1
707;25 Metaalproductenindustrie;1995;2938.0;3695.0;8.3;79.5;2759.0;3474.0;8.4;79.4;179.0;221.0;6.6;81.0
708;25 Metaalproductenindustrie;1996;2842.0;3522.0;-4.7;80.7;2672.0;3315.0;-4.6;80.6;170.0;206.0;-6.7;82.5
709;25 Metaalproductenindustrie;1997;3158.0;3840.0;9.0;82.2;2997.0;3649.0;10.1;82.1;161.0;192.0;-7.1;84.0
710;25 Metaalproductenindustrie;1998;3471.0;4122.0;7.3;84.2;3320.0;3946.0;8.1;84.1;151.0;177.0;-7.5;85.2
711;25 Metaalproductenindustrie;1999;3883.0;4433.0;7.5;87.6;3707.0;4232.0;7.3;87.6;176.0;202.0;13.9;87.2
712;25 Metaalproductenindustrie;2000;4063.0;4513.0;1.8;90.0;3879.0;4308.0;1.8;90.1;184.0;207.0;2.3;89.1
713;25 Metaalproductenindustrie;2001;4001.0;4273.0;-5.3;93.6;3812.0;4069.0;-5.5;93.7;189.0;205.0;-0.5;92.0
714;25 Metaalproductenindustrie;2002;4273.0;4517.0;5.7;94.6;3915.0;4141.0;1.8;94.5;358.0;379.0;84.7;94.4
715;25 Metaalproductenindustrie;2003;3932.0;4173.0;-7.6;94.2;3583.0;3817.0;-7.8;93.9;349.0;360.0;-5.0;96.9
716;25 Metaalproductenindustrie;2004;4079.0;4185.0;0.3;97.5;3688.0;3791.0;-0.7;97.3;391.0;396.0;10.0;98.7
717;25 Metaalproductenindustrie;2005;4457.0;4457.0;6.5;100.0;3863.0;3863.0;1.9;100.0;594.0;594.0;49.9;100.0
718;25 Metaalproductenindustrie;2006;4975.0;4856.0;9.0;102.5;4330.0;4222.0;9.3;102.6;645.0;634.0;6.7;101.7
719;25 Metaalproductenindustrie;2007;6005.0;5664.0;16.6;106.0;5381.0;5064.0;20.0;106.3;624.0;599.0;-5.6;104.2
720;25 Metaalproductenindustrie;2008;6116.0;5634.0;-0.5;108.6;5469.0;5030.0;-0.7;108.7;647.0;603.0;0.8;107.2
721;25 Metaalproductenindustrie;2009;5060.0;4881.0;-13.4;103.7;4426.0;4304.0;-14.4;102.8;634.0;577.0;-4.3;109.8
722;25 Metaalproductenindustrie;2010;5803.0;5566.0;14.0;104.3;5223.0;5057.0;17.5;103.3;580.0;519.0;-10.1;111.7
723;25 Metaalproductenindustrie;2011;6230.0;5855.0;5.2;106.4;5595.0;5305.0;4.9;105.5;635.0;558.0;7.6;113.7
724;25 Metaalproductenindustrie;2012;6258.0;5850.0;-0.1;107.0;5632.0;5316.0;0.2;105.9;626.0;544.0;-2.5;115.0
725;26 Elektrotechnische industrie;1988;3537.0;3406.0;;103.8;3019.0;2500.0;;120.8;518.0;785.0;;66.0
726;26 Elektrotechnische industrie;1989;3728.0;3587.0;5.3;103.9;3093.0;2567.0;2.7;120.5;635.0;947.0;20.7;67.1
727;26 Elektrotechnische industrie;1990;3988.0;3886.0;8.3;102.6;3367.0;2850.0;11.0;118.1;621.0;900.0;-4.9;69.0
728;26 Elektrotechnische industrie;1991;3908.0;3815.0;-1.8;102.4;3183.0;2727.0;-4.3;116.7;725.0;1006.0;11.8;72.0
729;26 Elektrotechnische industrie;1992;3934.0;3850.0;0.9;102.2;3156.0;2737.0;0.3;115.3;778.0;1040.0;3.3;74.8
730;26 Elektrotechnische industrie;1993;3963.0;3941.0;2.4;100.6;3124.0;2790.0;1.9;112.0;839.0;1082.0;4.1;77.5
731;26 Elektrotechnische industrie;1994;4053.0;4028.0;2.2;100.6;3153.0;2825.0;1.3;111.6;900.0;1144.0;5.7;78.7
732;26 Elektrotechnische industrie;1995;4216.0;4322.0;7.3;97.5;3338.0;3108.0;10.0;107.4;878.0;1119.0;-2.2;78.5
733;26 Elektrotechnische industrie;1996;5004.0;5125.0;18.6;97.6;4083.0;3813.0;22.7;107.1;921.0;1152.0;3.0;80.0
734;26 Elektrotechnische industrie;1997;6324.0;6477.0;26.4;97.6;5055.0;4702.0;23.3;107.5;1269.0;1612.0;40.0;78.7
735;26 Elektrotechnische industrie;1998;6254.0;6397.0;-1.2;97.8;4945.0;4621.0;-1.7;107.0;1309.0;1625.0;0.8;80.6
736;26 Elektrotechnische industrie;1999;7091.0;7304.0;14.2;97.1;5186.0;4948.0;7.1;104.8;1905.0;2292.0;41.0;83.1
737;26 Elektrotechnische industrie;2000;8520.0;8664.0;18.6;98.3;5774.0;5453.0;10.2;105.9;2746.0;3242.0;41.5;84.7
738;26 Elektrotechnische industrie;2001;8108.0;7986.0;-7.8;101.5;5621.0;5179.0;-5.0;108.5;2487.0;2797.0;-13.7;88.9
739;26 Elektrotechnische industrie;2002;7364.0;7405.0;-7.3;99.4;5041.0;4847.0;-6.4;104.0;2323.0;2539.0;-9.2;91.5
740;26 Elektrotechnische industrie;2003;6885.0;6963.0;-6.0;98.9;4454.0;4383.0;-9.6;101.6;2431.0;2586.0;1.9;94.0
741;26 Elektrotechnische industrie;2004;6784.0;6871.0;-1.3;98.7;4394.0;4414.0;0.7;99.6;2390.0;2456.0;-5.0;97.3
742;26 Elektrotechnische industrie;2005;7002.0;7002.0;1.9;100.0;4451.0;4451.0;0.8;100.0;2551.0;2551.0;3.8;100.0
743;26 Elektrotechnische industrie;2006;7201.0;7262.0;3.7;99.2;4734.0;4842.0;8.8;97.8;2467.0;2420.0;-5.1;101.9
744;26 Elektrotechnische industrie;2007;6983.0;6995.0;-3.7;99.8;4499.0;4635.0;-4.3;97.1;2484.0;2358.0;-2.6;105.3
745;26 Elektrotechnische industrie;2008;7091.0;7084.0;1.3;100.1;4540.0;4723.0;1.9;96.1;2551.0;2362.0;0.2;108.0
746;26 Elektrotechnische industrie;2009;6387.0;6333.0;-10.6;100.9;3977.0;4084.0;-13.5;97.4;2410.0;2234.0;-5.4;107.9
747;26 Elektrotechnische industrie;2010;7667.0;7482.0;18.1;102.5;4859.0;4896.0;19.9;99.3;2808.0;2576.0;15.3;109.0
748;26 Elektrotechnische industrie;2011;8179.0;7902.0;5.6;103.5;5197.0;5178.0;5.8;100.4;2982.0;2715.0;5.4;109.8
749;26 Elektrotechnische industrie;2012;8305.0;7964.0;0.8;104.3;5215.0;5130.0;-0.9;101.7;3090.0;2817.0;3.8;109.7
750;27 Elektrische apparatenindustrie;1988;1470.0;1601.0;;91.8;1448.0;1570.0;;92.2;22.0;32.0;;68.4
751;27 Elektrische apparatenindustrie;1989;1488.0;1605.0;0.3;92.7;1460.0;1568.0;-0.1;93.1;28.0;41.0;27.3;68.4
752;27 Elektrische apparatenindustrie;1990;1595.0;1716.0;6.9;92.9;1564.0;1674.0;6.8;93.4;31.0;47.0;14.3;66.3
753;27 Elektrische apparatenindustrie;1991;1700.0;1829.0;6.6;92.9;1667.0;1784.0;6.6;93.4;33.0;50.0;6.5;66.3
754;27 Elektrische apparatenindustrie;1992;1733.0;1879.0;2.7;92.2;1709.0;1844.0;3.4;92.7;24.0;35.0;-30.3;69.1
755;27 Elektrische apparatenindustrie;1993;1616.0;1747.0;-7.0;92.5;1594.0;1716.0;-7.0;92.9;22.0;30.0;-12.5;72.4
756;27 Elektrische apparatenindustrie;1994;1643.0;1776.0;1.7;92.5;1617.0;1744.0;1.6;92.7;26.0;32.0;4.5;81.9
757;27 Elektrische apparatenindustrie;1995;1674.0;1842.0;3.7;90.9;1632.0;1793.0;2.8;91.0;42.0;51.0;61.5;81.9
758;27 Elektrische apparatenindustrie;1996;1969.0;2160.0;17.3;91.2;1923.0;2106.0;17.5;91.3;46.0;56.0;9.5;81.9
759;27 Elektrische apparatenindustrie;1997;2292.0;2358.0;9.2;97.2;2246.0;2305.0;9.5;97.4;46.0;55.0;-2.2;83.7
760;27 Elektrische apparatenindustrie;1998;2332.0;2382.0;1.0;97.9;2295.0;2339.0;1.5;98.1;37.0;43.0;-21.7;86.0
761;27 Elektrische apparatenindustrie;1999;2272.0;2338.0;-1.8;97.2;2239.0;2299.0;-1.7;97.4;33.0;38.0;-10.8;86.0
762;27 Elektrische apparatenindustrie;2000;2482.0;2513.0;7.5;98.8;2448.0;2475.0;7.6;98.9;34.0;37.0;-3.0;91.4
763;27 Elektrische apparatenindustrie;2001;2590.0;2598.0;3.4;99.7;2555.0;2559.0;3.4;99.8;35.0;37.0;0.0;94.1
764;27 Elektrische apparatenindustrie;2002;2229.0;2235.0;-14.0;99.7;2179.0;2184.0;-14.7;99.8;50.0;51.0;37.1;98.0
765;27 Elektrische apparatenindustrie;2003;2162.0;2207.0;-1.3;98.0;2106.0;2152.0;-1.5;97.9;56.0;55.0;8.0;101.6
766;27 Elektrische apparatenindustrie;2004;2238.0;2258.0;2.3;99.1;2192.0;2213.0;2.8;99.0;46.0;45.0;-17.9;101.6
767;27 Elektrische apparatenindustrie;2005;2166.0;2166.0;-4.1;100.0;2105.0;2105.0;-4.9;100.0;61.0;61.0;34.8;100.0
768;27 Elektrische apparatenindustrie;2006;2461.0;2385.0;10.1;103.2;2394.0;2319.0;10.2;103.2;67.0;66.0;8.2;101.5
769;27 Elektrische apparatenindustrie;2007;2948.0;2801.0;17.4;105.3;2876.0;2732.0;17.8;105.3;72.0;69.0;4.5;104.4
770;27 Elektrische apparatenindustrie;2008;2915.0;2745.0;-2.0;106.2;2840.0;2674.0;-2.1;106.2;75.0;71.0;2.8;105.8
771;27 Elektrische apparatenindustrie;2009;2372.0;2289.0;-16.6;103.6;2307.0;2231.0;-16.5;103.4;65.0;58.0;-18.7;112.8
772;27 Elektrische apparatenindustrie;2010;2264.0;2146.0;-6.2;105.5;2197.0;2086.0;-6.5;105.3;67.0;59.0;3.1;112.8
773;27 Elektrische apparatenindustrie;2011;2568.0;2370.0;10.4;108.4;2498.0;2308.0;10.7;108.2;70.0;61.0;3.0;114.4
774;27 Elektrische apparatenindustrie;2012;2630.0;2390.0;0.9;110.0;2559.0;2330.0;0.9;109.8;71.0;60.0;-1.4;117.7
775;28 Machine-industrie;1988;3726.0;4373.0;;85.2;3630.0;4247.0;;85.5;96.0;128.0;;74.8
776;28 Machine-industrie;1989;4166.0;4852.0;11.0;85.9;4066.0;4720.0;11.2;86.1;100.0;132.0;3.1;75.5
777;28 Machine-industrie;1990;4609.0;5269.0;8.6;87.5;4507.0;5135.0;8.8;87.8;102.0;134.0;1.0;76.3
778;28 Machine-industrie;1991;4492.0;5103.0;-3.1;88.0;4404.0;4987.0;-2.9;88.3;88.0;114.0;-14.7;77.2
779;28 Machine-industrie;1992;4687.0;5292.0;3.7;88.6;4604.0;5182.0;3.9;88.9;83.0;106.0;-6.8;78.1
780;28 Machine-industrie;1993;4598.0;5219.0;-1.4;88.1;4513.0;5110.0;-1.4;88.3;85.0;106.0;0.0;80.0
781;28 Machine-industrie;1994;5056.0;5651.0;8.3;89.5;4951.0;5521.0;8.0;89.7;105.0;128.0;20.0;82.3
782;28 Machine-industrie;1995;5394.0;6100.0;8.0;88.4;5288.0;5967.0;8.1;88.6;106.0;130.0;1.9;81.6
783;28 Machine-industrie;1996;5709.0;6417.0;5.2;89.0;5593.0;6272.0;5.1;89.2;116.0;141.0;8.5;82.3
784;28 Machine-industrie;1997;6709.0;7428.0;15.8;90.3;6569.0;7261.0;15.8;90.5;140.0;163.0;15.5;86.0
785;28 Machine-industrie;1998;7038.0;7641.0;2.9;92.1;6860.0;7438.0;2.4;92.2;178.0;200.0;22.9;88.9
786;28 Machine-industrie;1999;7296.0;7892.0;3.3;92.5;7120.0;7693.0;3.4;92.6;176.0;196.0;-2.2;90.0
787;28 Machine-industrie;2000;9029.0;9638.0;22.1;93.7;8835.0;9420.0;22.4;93.8;194.0;215.0;9.7;90.4
788;28 Machine-industrie;2001;8444.0;8711.0;-9.6;96.9;8228.0;8475.0;-10.0;97.1;216.0;233.0;8.8;92.6
789;28 Machine-industrie;2002;9901.0;10043.0;15.3;98.6;9623.0;9747.0;15.0;98.7;278.0;294.0;25.9;94.6
790;28 Machine-industrie;2003;8614.0;8730.0;-13.1;98.7;8297.0;8405.0;-13.8;98.7;317.0;327.0;11.2;97.1
791;28 Machine-industrie;2004;10110.0;10297.0;17.9;98.2;9839.0;10023.0;19.2;98.2;271.0;274.0;-16.1;98.9
792;28 Machine-industrie;2005;10139.0;10139.0;-1.5;100.0;9867.0;9867.0;-1.6;100.0;272.0;272.0;-0.7;100.0
793;28 Machine-industrie;2006;11475.0;11347.0;11.9;101.1;11160.0;11038.0;11.9;101.1;315.0;309.0;13.6;101.9
794;28 Machine-industrie;2007;12601.0;12221.0;7.7;103.1;12261.0;11897.0;7.8;103.1;340.0;325.0;5.1;104.7
795;28 Machine-industrie;2008;11992.0;11412.0;-6.6;105.1;11627.0;11073.0;-6.9;105.0;365.0;339.0;4.4;107.7
796;28 Machine-industrie;2009;10005.0;9380.0;-17.8;106.7;9645.0;9050.0;-18.3;106.6;360.0;328.0;-3.3;109.8
797;28 Machine-industrie;2010;13062.0;12184.0;29.9;107.2;12709.0;11867.0;31.1;107.1;353.0;319.0;-2.8;110.7
798;28 Machine-industrie;2011;15663.0;14510.0;19.1;107.9;15266.0;14155.0;19.3;107.8;397.0;357.0;11.9;111.3
799;28 Machine-industrie;2012;14605.0;13337.0;-8.1;109.5;14211.0;12988.0;-8.2;109.4;394.0;350.0;-1.8;112.4
800;29 Auto- en aanhangwagenindustrie;1988;2052.0;2535.0;;81.0;2031.0;2510.0;;80.9;21.0;28.0;;76.1
801;29 Auto- en aanhangwagenindustrie;1989;2684.0;3204.0;26.4;83.8;2662.0;3180.0;26.7;83.7;22.0;28.0;0.0;79.7
802;29 Auto- en aanhangwagenindustrie;1990;2553.0;2982.0;-6.9;85.6;2532.0;2959.0;-6.9;85.6;21.0;26.0;-4.5;79.7
803;29 Auto- en aanhangwagenindustrie;1991;2456.0;2796.0;-6.2;87.8;2437.0;2775.0;-6.2;87.8;19.0;24.0;-9.5;79.7
804;29 Auto- en aanhangwagenindustrie;1992;2006.0;2251.0;-19.5;89.1;1987.0;2229.0;-19.7;89.2;19.0;25.0;5.3;75.7
805;29 Auto- en aanhangwagenindustrie;1993;2275.0;2528.0;12.3;90.0;2260.0;2510.0;12.6;90.0;15.0;20.0;-21.1;75.7
806;29 Auto- en aanhangwagenindustrie;1994;2864.0;3162.0;25.1;90.6;2849.0;3143.0;25.2;90.6;15.0;20.0;0.0;75.7
807;29 Auto- en aanhangwagenindustrie;1995;3506.0;3852.0;21.8;91.0;3490.0;3832.0;21.9;91.1;16.0;21.0;6.7;75.7
808;29 Auto- en aanhangwagenindustrie;1996;4350.0;4635.0;20.3;93.9;4335.0;4618.0;20.5;93.9;15.0;17.0;-18.8;87.4
809;29 Auto- en aanhangwagenindustrie;1997;5023.0;5281.0;13.9;95.1;5009.0;5264.0;14.0;95.2;14.0;16.0;-6.7;87.4
810;29 Auto- en aanhangwagenindustrie;1998;6150.0;6453.0;22.2;95.3;6135.0;6436.0;22.3;95.3;15.0;16.0;0.0;93.6
811;29 Auto- en aanhangwagenindustrie;1999;6528.0;6865.0;6.4;95.1;6509.0;6843.0;6.3;95.1;19.0;21.0;33.3;88.9
812;29 Auto- en aanhangwagenindustrie;2000;6998.0;7234.0;5.4;96.7;6975.0;7210.0;5.4;96.7;23.0;24.0;10.5;97.4
813;29 Auto- en aanhangwagenindustrie;2001;6798.0;7097.0;-1.9;95.8;6772.0;7070.0;-1.9;95.8;26.0;26.0;8.7;101.3
814;29 Auto- en aanhangwagenindustrie;2002;7148.0;7438.0;4.8;96.1;7122.0;7412.0;4.8;96.1;26.0;26.0;0.0;101.3
815;29 Auto- en aanhangwagenindustrie;2003;7175.0;7466.0;0.4;96.1;7143.0;7435.0;0.3;96.1;32.0;31.0;19.2;104.5
816;29 Auto- en aanhangwagenindustrie;2004;7664.0;7690.0;3.0;99.7;7642.0;7668.0;3.1;99.7;22.0;22.0;-28.1;100.0
817;29 Auto- en aanhangwagenindustrie;2005;7405.0;7405.0;-3.7;100.0;7385.0;7385.0;-3.7;100.0;20.0;20.0;-9.1;100.0
818;29 Auto- en aanhangwagenindustrie;2006;8020.0;7942.0;7.3;101.0;7997.0;7919.0;7.2;101.0;23.0;23.0;15.0;100.0
819;29 Auto- en aanhangwagenindustrie;2007;9077.0;8810.0;10.9;103.0;9052.0;8785.0;10.9;103.0;25.0;25.0;8.7;100.0
820;29 Auto- en aanhangwagenindustrie;2008;9072.0;8529.0;-3.2;106.4;9048.0;8505.0;-3.2;106.4;24.0;24.0;-4.0;100.0
821;29 Auto- en aanhangwagenindustrie;2009;4228.0;4067.0;-52.3;104.0;4207.0;4048.0;-52.4;103.9;21.0;20.0;-16.7;105.0
822;29 Auto- en aanhangwagenindustrie;2010;5529.0;5273.0;29.7;104.8;5508.0;5253.0;29.8;104.9;21.0;21.0;4.8;100.2
823;29 Auto- en aanhangwagenindustrie;2011;7548.0;7110.0;34.8;106.2;7525.0;7089.0;34.9;106.2;23.0;22.0;4.8;104.8
824;29 Auto- en aanhangwagenindustrie;2012;6783.0;6311.0;-11.2;107.5;6761.0;6290.0;-11.3;107.5;22.0;21.0;-4.3;104.8
825;29-30 Transportmiddelenindustrie;1988;3126.0;3964.0;;78.9;2918.0;3696.0;;78.9;208.0;289.0;;71.9
826;29-30 Transportmiddelenindustrie;1989;4043.0;4929.0;24.3;82.0;3821.0;4646.0;25.7;82.2;222.0;305.0;5.3;72.8
827;29-30 Transportmiddelenindustrie;1990;3962.0;4781.0;-3.0;82.9;3784.0;4556.0;-1.9;83.1;178.0;240.0;-21.2;74.1
828;29-30 Transportmiddelenindustrie;1991;4166.0;4909.0;2.7;84.9;3944.0;4637.0;1.8;85.1;222.0;293.0;21.9;75.8
829;29-30 Transportmiddelenindustrie;1992;3527.0;4104.0;-16.4;85.9;3354.0;3896.0;-16.0;86.1;173.0;223.0;-23.9;77.6
830;29-30 Transportmiddelenindustrie;1993;3931.0;4512.0;9.9;87.1;3757.0;4305.0;10.5;87.3;174.0;220.0;-1.2;78.9
831;29-30 Transportmiddelenindustrie;1994;4136.0;4685.0;3.8;88.3;3967.0;4487.0;4.2;88.4;169.0;210.0;-4.6;80.4
832;29-30 Transportmiddelenindustrie;1995;4891.0;5509.0;17.6;88.8;4720.0;5310.0;18.3;88.9;171.0;210.0;0.0;81.3
833;29-30 Transportmiddelenindustrie;1996;5453.0;5949.0;8.0;91.7;5320.0;5796.0;9.2;91.8;133.0;160.0;-24.0;83.2
834;29-30 Transportmiddelenindustrie;1997;6047.0;6494.0;9.2;93.1;5939.0;6369.0;9.9;93.3;108.0;129.0;-19.5;84.0
835;29-30 Transportmiddelenindustrie;1998;7192.0;7678.0;18.2;93.7;7063.0;7533.0;18.3;93.8;129.0;148.0;14.8;87.4
836;29-30 Transportmiddelenindustrie;1999;7724.0;8242.0;7.3;93.7;7603.0;8107.0;7.6;93.8;121.0;136.0;-7.8;88.8
837;29-30 Transportmiddelenindustrie;2000;8411.0;8822.0;7.0;95.3;8284.0;8685.0;7.1;95.4;127.0;138.0;1.7;91.7
838;29-30 Transportmiddelenindustrie;2001;8177.0;8572.0;-2.8;95.4;8089.0;8477.0;-2.4;95.4;88.0;95.0;-31.5;92.8
839;29-30 Transportmiddelenindustrie;2002;8573.0;8937.0;4.3;95.9;8455.0;8816.0;4.0;95.9;118.0;122.0;28.4;96.9
840;29-30 Transportmiddelenindustrie;2003;8657.0;9002.0;0.7;96.2;8531.0;8875.0;0.7;96.1;126.0;127.0;4.2;99.2
841;29-30 Transportmiddelenindustrie;2004;9452.0;9501.0;5.5;99.5;9308.0;9355.0;5.4;99.5;144.0;146.0;15.1;98.6
842;29-30 Transportmiddelenindustrie;2005;9292.0;9292.0;-2.2;100.0;9153.0;9153.0;-2.2;100.0;139.0;139.0;-4.9;100.0
843;29-30 Transportmiddelenindustrie;2006;9985.0;9886.0;6.4;101.0;9844.0;9746.0;6.5;101.0;141.0;140.0;0.7;100.7
844;29-30 Transportmiddelenindustrie;2007;11553.0;11217.0;13.5;103.0;11417.0;11083.0;13.7;103.0;136.0;134.0;-4.3;101.5
845;29-30 Transportmiddelenindustrie;2008;11572.0;10879.0;-3.0;106.4;11418.0;10732.0;-3.2;106.4;154.0;147.0;9.6;104.9
846;29-30 Transportmiddelenindustrie;2009;6659.0;6379.0;-41.4;104.4;6515.0;6243.0;-41.8;104.4;144.0;137.0;-6.5;104.9
847;29-30 Transportmiddelenindustrie;2010;7857.0;7471.0;17.1;105.2;7721.0;7343.0;17.6;105.1;136.0;129.0;-6.2;105.6
848;29-30 Transportmiddelenindustrie;2011;9950.0;9350.0;25.1;106.4;9804.0;9217.0;25.5;106.4;146.0;134.0;4.4;108.6
849;29-30 Transportmiddelenindustrie;2012;9275.0;8610.0;-7.9;107.7;9133.0;8481.0;-8.0;107.7;142.0;131.0;-2.7;108.6
850;30 Overige transportmiddelenindustrie;1988;1074.0;1561.0;;68.8;887.0;1295.0;;68.5;187.0;262.0;;71.4
851;30 Overige transportmiddelenindustrie;1989;1359.0;1879.0;20.4;72.3;1159.0;1599.0;23.4;72.5;200.0;277.0;5.9;72.1
852;30 Overige transportmiddelenindustrie;1990;1409.0;1969.0;4.8;71.6;1252.0;1752.0;9.6;71.5;157.0;214.0;-23.0;73.5
853;30 Overige transportmiddelenindustrie;1991;1710.0;2339.0;18.8;73.1;1507.0;2065.0;17.9;73.0;203.0;269.0;26.1;75.3
854;30 Overige transportmiddelenindustrie;1992;1521.0;2060.0;-11.9;73.8;1367.0;1860.0;-10.0;73.5;154.0;198.0;-26.6;77.9
855;30 Overige transportmiddelenindustrie;1993;1656.0;2200.0;6.8;75.3;1497.0;1997.0;7.4;75.0;159.0;200.0;1.3;79.4
856;30 Overige transportmiddelenindustrie;1994;1272.0;1643.0;-25.3;77.4;1118.0;1449.0;-27.5;77.2;154.0;190.0;-5.0;80.9
857;30 Overige transportmiddelenindustrie;1995;1385.0;1775.0;8.0;78.0;1230.0;1582.0;9.2;77.7;155.0;189.0;-0.6;82.0
858;30 Overige transportmiddelenindustrie;1996;1103.0;1362.0;-23.2;81.0;985.0;1217.0;-23.1;80.9;118.0;143.0;-24.5;82.7
859;30 Overige transportmiddelenindustrie;1997;1024.0;1231.0;-9.6;83.2;930.0;1117.0;-8.2;83.3;94.0;112.0;-21.2;83.6
860;30 Overige transportmiddelenindustrie;1998;1042.0;1216.0;-1.3;85.7;928.0;1082.0;-3.1;85.8;114.0;132.0;17.0;86.6
861;30 Overige transportmiddelenindustrie;1999;1196.0;1373.0;13.0;87.1;1094.0;1257.0;16.2;87.0;102.0;114.0;-13.2;89.2
862;30 Overige transportmiddelenindustrie;2000;1413.0;1595.0;16.1;88.6;1309.0;1479.0;17.6;88.5;104.0;114.0;0.0;91.0
863;30 Overige transportmiddelenindustrie;2001;1379.0;1476.0;-7.4;93.4;1317.0;1408.0;-4.8;93.6;62.0;68.0;-40.4;91.0
864;30 Overige transportmiddelenindustrie;2002;1425.0;1499.0;1.5;95.1;1333.0;1403.0;-0.3;95.0;92.0;96.0;40.3;96.2
865;30 Overige transportmiddelenindustrie;2003;1482.0;1535.0;2.5;96.5;1388.0;1440.0;2.6;96.4;94.0;96.0;0.0;98.3
866;30 Overige transportmiddelenindustrie;2004;1788.0;1810.0;17.9;98.8;1666.0;1686.0;17.1;98.8;122.0;124.0;29.8;98.3
867;30 Overige transportmiddelenindustrie;2005;1887.0;1887.0;4.3;100.0;1768.0;1768.0;4.9;100.0;119.0;119.0;-4.1;100.0
868;30 Overige transportmiddelenindustrie;2006;1965.0;1944.0;3.0;101.1;1847.0;1827.0;3.3;101.1;118.0;117.0;-1.7;100.9
869;30 Overige transportmiddelenindustrie;2007;2476.0;2406.0;23.8;102.9;2365.0;2297.0;25.7;103.0;111.0;109.0;-6.8;101.8
870;30 Overige transportmiddelenindustrie;2008;2500.0;2350.0;-2.3;106.4;2370.0;2227.0;-3.0;106.4;130.0;123.0;12.6;105.8
871;30 Overige transportmiddelenindustrie;2009;2431.0;2312.0;-1.6;105.1;2308.0;2195.0;-1.4;105.1;123.0;117.0;-4.6;105.0
872;30 Overige transportmiddelenindustrie;2010;2328.0;2203.0;-4.7;105.7;2213.0;2095.0;-4.5;105.6;115.0;108.0;-8.1;106.8
873;30 Overige transportmiddelenindustrie;2011;2402.0;2250.0;2.1;106.8;2279.0;2138.0;2.0;106.6;123.0;112.0;4.3;109.5
874;30 Overige transportmiddelenindustrie;2012;2492.0;2308.0;2.6;108.0;2372.0;2199.0;2.9;107.9;120.0;110.0;-2.4;109.5
875;31 Meubelindustrie;1988;263.0;340.0;;77.4;263.0;344.0;;76.5;0.0;0.0;;
876;31 Meubelindustrie;1989;309.0;395.0;16.3;78.2;309.0;400.0;16.3;77.3;0.0;0.0;;
877;31 Meubelindustrie;1990;378.0;466.0;17.8;81.2;378.0;471.0;17.8;80.3;0.0;0.0;;
878;31 Meubelindustrie;1991;398.0;479.0;2.9;83.0;398.0;485.0;2.9;82.1;0.0;0.0;;
879;31 Meubelindustrie;1992;413.0;484.0;1.0;85.3;413.0;489.0;1.0;84.4;0.0;0.0;;
880;31 Meubelindustrie;1993;399.0;462.0;-4.6;86.4;399.0;467.0;-4.6;85.4;0.0;0.0;;
881;31 Meubelindustrie;1994;409.0;470.0;1.8;87.0;408.0;474.0;1.5;86.1;1.0;1.0;;
882;31 Meubelindustrie;1995;423.0;485.0;3.2;87.2;422.0;489.0;3.2;86.3;1.0;1.0;;
883;31 Meubelindustrie;1996;442.0;489.0;0.9;90.3;441.0;493.0;0.7;89.5;1.0;1.0;;
884;31 Meubelindustrie;1997;441.0;484.0;-1.1;91.1;438.0;485.0;-1.6;90.4;3.0;3.0;;
885;31 Meubelindustrie;1998;468.0;508.0;5.0;92.1;463.0;507.0;4.6;91.3;5.0;5.0;;
