ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2038;Vrouwen;Voltijd;Totaal;Leeftijd: 30 tot 35 jaar;2008;137.0;137.0;18.52;2676.0;2665.0;36850.0;32110.0;4740.0;450.0;37.9;37.8;1727.0;1727.0
2039;Vrouwen;Voltijd;Totaal;Leeftijd: 30 tot 35 jaar;2009;131.0;131.0;19.03;2763.0;2753.0;38030.0;33160.0;4880.0;440.0;37.9;37.8;1735.0;1735.0
2040;Vrouwen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2006;99.0;99.0;18.59;2710.0;2697.0;37400.0;32520.0;4880.0;470.0;38.0;37.9;1741.0;1741.0
2041;Vrouwen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2007;104.0;104.0;19.29;2793.0;2779.0;38650.0;33520.0;5140.0;490.0;38.1;37.9;1729.0;1729.0
2042;Vrouwen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2008;109.0;109.0;20.02;2884.0;2871.0;40000.0;34600.0;5400.0;580.0;37.8;37.6;1721.0;1721.0
2043;Vrouwen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2009;101.0;101.0;20.79;3015.0;3003.0;41750.0;36180.0;5570.0;600.0;37.9;37.8;1733.0;1733.0
2044;Vrouwen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2006;90.0;90.0;18.69;2711.0;2697.0;37290.0;32540.0;4750.0;420.0;37.8;37.7;1732.0;1732.0
2045;Vrouwen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2007;94.0;94.0;19.34;2787.0;2772.0;38510.0;33450.0;5060.0;450.0;37.9;37.7;1720.0;1720.0
2046;Vrouwen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2008;99.0;99.0;20.04;2873.0;2859.0;39750.0;34480.0;5270.0;530.0;37.7;37.5;1712.0;1712.0
2047;Vrouwen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2009;95.0;95.0;20.9;3026.0;3011.0;41790.0;36310.0;5480.0;580.0;37.9;37.7;1729.0;1729.0
2048;Vrouwen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2006;88.0;88.0;18.81;2701.0;2688.0;37060.0;32420.0;4640.0;320.0;37.6;37.4;1715.0;1715.0
2049;Vrouwen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2007;94.0;94.0;19.44;2775.0;2760.0;38210.0;33290.0;4920.0;350.0;37.6;37.5;1703.0;1703.0
2050;Vrouwen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2008;101.0;101.0;20.05;2849.0;2835.0;39450.0;34180.0;5260.0;410.0;37.4;37.2;1697.0;1697.0
2051;Vrouwen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2009;99.0;99.0;20.76;2980.0;2965.0;41180.0;35760.0;5420.0;440.0;37.6;37.5;1714.0;1714.0
2052;Vrouwen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2006;74.0;74.0;19.35;2756.0;2744.0;37650.0;33080.0;4570.0;280.0;37.4;37.3;1702.0;1702.0
2053;Vrouwen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2007;79.0;79.0;19.88;2809.0;2795.0;38490.0;33710.0;4780.0;290.0;37.4;37.3;1688.0;1688.0
2054;Vrouwen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2008;86.0;86.0;20.42;2875.0;2862.0;39580.0;34500.0;5070.0;320.0;37.2;37.0;1682.0;1682.0
2055;Vrouwen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2009;86.0;86.0;21.09;2997.0;2983.0;41380.0;35960.0;5410.0;330.0;37.4;37.2;1697.0;1697.0
2056;Vrouwen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2006;49.0;49.0;19.09;2699.0;2689.0;36800.0;32390.0;4410.0;310.0;37.3;37.2;1690.0;1690.0
2057;Vrouwen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2007;51.0;51.0;19.85;2783.0;2771.0;38090.0;33390.0;4700.0;310.0;37.4;37.2;1675.0;1675.0
2058;Vrouwen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2008;57.0;57.0;20.62;2875.0;2864.0;39580.0;34510.0;5070.0;320.0;37.1;37.0;1667.0;1667.0
2059;Vrouwen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2009;58.0;58.0;21.3;2997.0;2985.0;41400.0;35960.0;5440.0;330.0;37.3;37.2;1681.0;1681.0
2060;Vrouwen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2006;12.0;12.0;17.8;2552.0;2543.0;34830.0;30630.0;4200.0;380.0;37.8;37.7;1714.0;1714.0
2061;Vrouwen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2007;15.0;15.0;18.56;2631.0;2621.0;36010.0;31580.0;4440.0;410.0;37.7;37.6;1695.0;1695.0
2062;Vrouwen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2008;19.0;19.0;19.59;2752.0;2743.0;37960.0;33020.0;4940.0;400.0;37.4;37.3;1681.0;1681.0
2063;Vrouwen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2009;21.0;21.0;20.28;2863.0;2853.0;39750.0;34360.0;5390.0;380.0;37.5;37.4;1688.0;1688.0
2064;Vrouwen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2006;2.0;2.0;12.88;2047.0;2043.0;27150.0;24570.0;2590.0;740.0;41.3;41.2;1904.0;1904.0
2065;Vrouwen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2007;2.0;2.0;13.25;1991.0;1986.0;26470.0;23890.0;2580.0;880.0;39.5;39.5;1798.0;1798.0
2066;Vrouwen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2008;2.0;2.0;13.72;2056.0;2052.0;27340.0;24670.0;2670.0;960.0;39.4;39.3;1794.0;1794.0
2067;Vrouwen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2009;2.0;2.0;14.86;2239.0;2233.0;29700.0;26870.0;2840.0;1110.0;39.5;39.4;1803.0;1803.0
2068;Vrouwen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
2069;Vrouwen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
2070;Vrouwen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
2071;Vrouwen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2072;Vrouwen;Voltijd;Totaal;5000;2006;818.0;818.0;16.16;2341.0;2330.0;31890.0;28090.0;3810.0;280.0;37.8;37.7;1730.0;1730.0
2073;Vrouwen;Voltijd;Totaal;5000;2007;853.0;853.0;16.73;2404.0;2393.0;32820.0;28850.0;3970.0;300.0;37.9;37.7;1716.0;1716.0
2074;Vrouwen;Voltijd;Totaal;5000;2008;921.0;921.0;17.39;2488.0;2477.0;34090.0;29850.0;4240.0;360.0;37.6;37.5;1710.0;1710.0
2075;Vrouwen;Voltijd;Totaal;5000;2009;876.0;876.0;18.11;2607.0;2596.0;35770.0;31280.0;4490.0;370.0;37.7;37.6;1720.0;1720.0
2076;Vrouwen;Voltijd;Totaal;502;2006;21.0;21.0;16.79;2559.0;2533.0;35300.0;30710.0;4600.0;230.0;39.7;39.4;1810.0;1810.0
2077;Vrouwen;Voltijd;Totaal;502;2007;22.0;22.0;17.74;2669.0;2644.0;37170.0;32020.0;5140.0;250.0;39.6;39.3;1788.0;1788.0
2078;Vrouwen;Voltijd;Totaal;502;2008;23.0;23.0;18.72;2813.0;2790.0;39180.0;33760.0;5420.0;300.0;39.5;39.1;1788.0;1788.0
2079;Vrouwen;Voltijd;Totaal;502;2009;23.0;23.0;19.57;2941.0;2921.0;40830.0;35300.0;5530.0;340.0;39.4;39.1;1791.0;1791.0
2080;Vrouwen;Voltijd;Totaal;503;2006;5.0;5.0;12.03;1875.0;1853.0;25620.0;22510.0;3120.0;90.0;40.6;40.3;1848.0;1848.0
2081;Vrouwen;Voltijd;Totaal;503;2007;10.0;10.0;11.33;1783.0;1747.0;23660.0;21390.0;2270.0;70.0;41.2;40.7;1851.0;1851.0
2082;Vrouwen;Voltijd;Totaal;503;2008;15.0;15.0;11.04;1775.0;1725.0;23560.0;21290.0;2270.0;60.0;41.8;40.8;1875.0;1875.0
2083;Vrouwen;Voltijd;Totaal;503;2009;16.0;16.0;11.37;1838.0;1788.0;24270.0;22050.0;2220.0;60.0;41.9;40.9;1887.0;1887.0
2084;Vrouwen;Voltijd;Totaal;504;2006;39.0;39.0;16.33;2429.0;2413.0;33940.0;29150.0;4790.0;280.0;38.8;38.5;1773.0;1773.0
2085;Vrouwen;Voltijd;Totaal;504;2007;38.0;38.0;16.9;2498.0;2479.0;35030.0;29980.0;5050.0;300.0;38.9;38.6;1760.0;1760.0
2086;Vrouwen;Voltijd;Totaal;504;2008;16.0;16.0;17.53;2598.0;2582.0;36360.0;31170.0;5190.0;240.0;38.9;38.7;1767.0;1767.0
2087;Vrouwen;Voltijd;Totaal;504;2009;16.0;16.0;18.07;2680.0;2666.0;37370.0;32160.0;5210.0;240.0;38.9;38.6;1771.0;1771.0
2088;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2006;544.0;544.0;15.19;2262.0;2248.0;31030.0;27140.0;3880.0;440.0;38.8;38.6;1776.0;1776.0
2089;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2007;572.0;572.0;15.73;2324.0;2310.0;31910.0;27890.0;4020.0;470.0;38.9;38.7;1762.0;1762.0
2090;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2008;595.0;595.0;16.32;2408.0;2395.0;33010.0;28900.0;4110.0;550.0;38.7;38.5;1761.0;1761.0
2091;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2009;552.0;552.0;17.13;2535.0;2522.0;34670.0;30420.0;4250.0;580.0;38.7;38.5;1767.0;1767.0
2092;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
2093;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
2094;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
2095;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2096;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2006;13.0;13.0;5.4;801.0;792.0;10310.0;9610.0;700.0;20.0;38.8;38.7;1762.0;1762.0
2097;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2007;14.0;14.0;5.5;806.0;801.0;10420.0;9670.0;750.0;20.0;39.0;38.8;1746.0;1746.0
2098;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2008;16.0;16.0;5.49;813.0;805.0;10430.0;9750.0;680.0;20.0;38.6;38.4;1761.0;1761.0
2099;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2009;12.0;12.0;5.54;824.0;816.0;10590.0;9890.0;690.0;20.0;38.7;38.4;1767.0;1767.0
2100;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2006;86.0;86.0;9.89;1479.0;1467.0;19500.0;17750.0;1750.0;90.0;38.9;38.7;1781.0;1781.0
2101;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2007;90.0;90.0;10.21;1516.0;1504.0;19970.0;18200.0;1770.0;100.0;39.0;38.8;1767.0;1767.0
2102;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2008;93.0;93.0;10.53;1568.0;1556.0;20600.0;18810.0;1790.0;130.0;38.9;38.7;1772.0;1772.0
2103;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2009;81.0;81.0;10.8;1609.0;1597.0;21200.0;19310.0;1890.0;130.0;38.9;38.6;1775.0;1775.0
2104;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2006;124.0;124.0;13.77;2058.0;2046.0;27950.0;24700.0;3250.0;290.0;38.9;38.7;1783.0;1783.0
2105;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2007;129.0;129.0;14.26;2119.0;2106.0;28730.0;25430.0;3300.0;330.0;39.0;38.8;1772.0;1772.0
2106;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2008;132.0;132.0;14.86;2206.0;2195.0;29840.0;26480.0;3370.0;410.0;38.9;38.7;1772.0;1772.0
2107;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2009;122.0;122.0;15.28;2274.0;2263.0;30750.0;27290.0;3460.0;410.0;38.9;38.7;1777.0;1777.0
2108;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2006;88.0;88.0;16.89;2517.0;2504.0;34920.0;30210.0;4710.0;520.0;38.8;38.6;1779.0;1779.0
2109;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2007;88.0;88.0;17.43;2580.0;2566.0;35730.0;30960.0;4770.0;550.0;38.9;38.7;1766.0;1766.0
2110;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2008;90.0;90.0;18.06;2668.0;2656.0;36780.0;32020.0;4770.0;660.0;38.7;38.6;1765.0;1765.0
2111;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2009;84.0;84.0;18.57;2753.0;2741.0;37830.0;33040.0;4790.0;670.0;38.7;38.6;1771.0;1771.0
2112;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2006;66.0;66.0;18.25;2716.0;2702.0;37810.0;32600.0;5220.0;690.0;38.8;38.6;1776.0;1776.0
2113;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2007;70.0;70.0;18.91;2793.0;2776.0;38970.0;33510.0;5460.0;710.0;38.8;38.6;1762.0;1762.0
2114;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2008;73.0;73.0;19.65;2890.0;2876.0;40290.0;34680.0;5600.0;830.0;38.6;38.4;1756.0;1756.0
2115;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2009;66.0;66.0;20.51;3031.0;3017.0;42040.0;36370.0;5670.0;890.0;38.7;38.5;1765.0;1765.0
2116;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2006;54.0;54.0;18.24;2715.0;2697.0;37690.0;32580.0;5110.0;680.0;38.8;38.6;1775.0;1775.0
2117;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2007;58.0;58.0;18.86;2785.0;2766.0;38870.0;33420.0;5450.0;710.0;38.8;38.6;1760.0;1760.0
2118;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2008;61.0;61.0;19.53;2873.0;2856.0;39930.0;34470.0;5460.0;820.0;38.6;38.4;1754.0;1754.0
2119;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2009;59.0;59.0;20.62;3047.0;3031.0;42120.0;36570.0;5550.0;900.0;38.7;38.4;1764.0;1764.0
2120;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2006;46.0;46.0;17.74;2631.0;2614.0;36470.0;31570.0;4900.0;580.0;38.7;38.5;1768.0;1768.0
2121;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2007;51.0;51.0;18.41;2708.0;2690.0;37710.0;32500.0;5210.0;620.0;38.7;38.5;1753.0;1753.0
2122;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2008;54.0;54.0;19.12;2803.0;2786.0;39110.0;33640.0;5470.0;720.0;38.6;38.3;1748.0;1748.0
2123;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2009;53.0;53.0;20.11;2963.0;2946.0;41000.0;35560.0;5440.0;780.0;38.6;38.4;1758.0;1758.0
2124;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2006;35.0;35.0;17.61;2602.0;2586.0;35830.0;31220.0;4600.0;560.0;38.6;38.4;1762.0;1762.0
2125;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2007;38.0;38.0;18.08;2648.0;2631.0;36520.0;31780.0;4740.0;560.0;38.6;38.4;1746.0;1746.0
2126;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2008;40.0;40.0;18.73;2734.0;2717.0;37640.0;32810.0;4840.0;630.0;38.5;38.2;1740.0;1740.0
2127;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2009;39.0;39.0;19.67;2882.0;2865.0;39670.0;34590.0;5080.0;660.0;38.5;38.2;1748.0;1748.0
2128;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2006;23.0;23.0;17.17;2525.0;2513.0;34560.0;30300.0;4260.0;610.0;38.6;38.5;1756.0;1756.0
2129;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2007;24.0;24.0;17.94;2615.0;2601.0;35910.0;31380.0;4530.0;610.0;38.6;38.5;1740.0;1740.0
2130;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2008;26.0;26.0;18.74;2720.0;2706.0;37320.0;32640.0;4680.0;660.0;38.4;38.2;1733.0;1733.0
2131;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2009;25.0;25.0;19.74;2874.0;2861.0;39480.0;34490.0;4980.0;700.0;38.4;38.2;1739.0;1739.0
2132;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2006;7.0;7.0;16.15;2390.0;2379.0;32480.0;28680.0;3800.0;670.0;38.8;38.7;1767.0;1767.0
2133;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2007;8.0;8.0;16.87;2468.0;2457.0;33550.0;29620.0;3930.0;740.0;38.8;38.6;1748.0;1748.0
2134;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2008;9.0;9.0;17.7;2576.0;2565.0;35120.0;30910.0;4210.0;770.0;38.5;38.4;1739.0;1739.0
2135;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2009;10.0;10.0;18.43;2692.0;2682.0;36780.0;32310.0;4470.0;780.0;38.6;38.4;1746.0;1746.0
2136;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2006;1.0;1.0;13.43;2055.0;2051.0;26810.0;24660.0;2150.0;940.0;39.9;39.9;1832.0;1832.0
2137;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2007;1.0;1.0;13.44;2026.0;2021.0;26650.0;24310.0;2340.0;1110.0;39.7;39.6;1805.0;1805.0
2138;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2008;1.0;1.0;13.68;2053.0;2050.0;26970.0;24640.0;2330.0;1230.0;39.5;39.5;1799.0;1799.0
2139;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2009;1.0;1.0;15.33;2306.0;2302.0;30110.0;27670.0;2440.0;1490.0;39.4;39.4;1802.0;1802.0
2140;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
2141;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
2142;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
2143;Vrouwen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2144;Vrouwen;Voltijd;Particuliere bedrijven;5000;2006;494.0;494.0;15.14;2249.0;2236.0;30780.0;26990.0;3800.0;450.0;38.7;38.5;1772.0;1772.0
2145;Vrouwen;Voltijd;Particuliere bedrijven;5000;2007;516.0;516.0;15.71;2314.0;2301.0;31710.0;27770.0;3940.0;480.0;38.8;38.6;1757.0;1757.0
2146;Vrouwen;Voltijd;Particuliere bedrijven;5000;2008;550.0;550.0;16.38;2406.0;2394.0;32940.0;28870.0;4070.0;570.0;38.6;38.4;1755.0;1755.0
2147;Vrouwen;Voltijd;Particuliere bedrijven;5000;2009;508.0;508.0;17.22;2537.0;2525.0;34680.0;30440.0;4230.0;610.0;38.6;38.4;1760.0;1760.0
2148;Vrouwen;Voltijd;Particuliere bedrijven;502;2006;17.0;17.0;16.01;2483.0;2453.0;34540.0;29800.0;4750.0;280.0;40.3;40.0;1839.0;1839.0
2149;Vrouwen;Voltijd;Particuliere bedrijven;502;2007;18.0;18.0;17.18;2627.0;2598.0;36810.0;31520.0;5290.0;300.0;40.2;39.8;1815.0;1815.0
2150;Vrouwen;Voltijd;Particuliere bedrijven;502;2008;19.0;19.0;18.18;2780.0;2753.0;38940.0;33360.0;5580.0;370.0;40.1;39.6;1817.0;1817.0
2151;Vrouwen;Voltijd;Particuliere bedrijven;502;2009;18.0;18.0;19.13;2924.0;2900.0;40660.0;35090.0;5570.0;420.0;39.9;39.6;1819.0;1819.0
2152;Vrouwen;Voltijd;Particuliere bedrijven;503;2006;4.0;4.0;11.38;1800.0;1775.0;24690.0;21600.0;3090.0;100.0;41.0;40.7;1872.0;1872.0
2153;Vrouwen;Voltijd;Particuliere bedrijven;503;2007;9.0;9.0;10.92;1734.0;1697.0;22980.0;20810.0;2170.0;70.0;41.5;41.0;1864.0;1864.0
2154;Vrouwen;Voltijd;Particuliere bedrijven;503;2008;14.0;14.0;10.73;1739.0;1687.0;23030.0;20860.0;2160.0;70.0;42.1;41.0;1887.0;1887.0
2155;Vrouwen;Voltijd;Particuliere bedrijven;503;2009;15.0;15.0;11.03;1798.0;1746.0;23640.0;21570.0;2070.0;60.0;42.1;41.1;1899.0;1899.0
2156;Vrouwen;Voltijd;Particuliere bedrijven;504;2006;29.0;29.0;16.0;2421.0;2401.0;34030.0;29050.0;4980.0;370.0;39.5;39.1;1801.0;1801.0
2157;Vrouwen;Voltijd;Particuliere bedrijven;504;2007;29.0;29.0;16.65;2499.0;2476.0;35180.0;29980.0;5200.0;380.0;39.5;39.1;1785.0;1785.0
2158;Vrouwen;Voltijd;Particuliere bedrijven;504;2008;13.0;13.0;17.74;2683.0;2664.0;37800.0;32190.0;5600.0;310.0;39.6;39.3;1802.0;1802.0
2159;Vrouwen;Voltijd;Particuliere bedrijven;504;2009;12.0;12.0;18.38;2780.0;2764.0;38880.0;33360.0;5530.0;320.0;39.5;39.3;1805.0;1805.0
2160;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2006;177.0;177.0;16.46;2267.0;2257.0;30510.0;27200.0;3300.0;30.0;36.0;35.9;1646.0;1646.0
2161;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2007;185.0;185.0;16.95;2315.0;2305.0;31220.0;27780.0;3440.0;40.0;36.0;35.9;1632.0;1632.0
2162;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2008;208.0;208.0;17.5;2371.0;2362.0;32180.0;28450.0;3730.0;60.0;35.7;35.6;1619.0;1619.0
2163;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2009;207.0;207.0;17.76;2452.0;2441.0;33440.0;29420.0;4020.0;60.0;36.2;36.1;1649.0;1649.0
2164;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
2165;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
2166;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
2167;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2168;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2006;4.0;4.0;6.33;888.0;886.0;11550.0;10660.0;890.0;0.0;37.0;37.0;1678.0;1678.0
2169;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2007;5.0;5.0;5.66;779.0;777.0;10070.0;9350.0;720.0;0.0;36.7;36.7;1649.0;1649.0
2170;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2008;6.0;6.0;5.36;736.0;734.0;9530.0;8830.0;700.0;0.0;35.9;35.9;1642.0;1642.0
2171;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2009;5.0;5.0;5.45;765.0;763.0;9920.0;9180.0;740.0;0.0;36.6;36.5;1680.0;1680.0
2172;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2006;25.0;25.0;11.8;1636.0;1630.0;21740.0;19630.0;2110.0;0.0;36.0;36.0;1657.0;1657.0
2173;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2007;26.0;26.0;11.91;1638.0;1631.0;21780.0;19650.0;2130.0;0.0;36.1;36.0;1644.0;1644.0
2174;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2008;29.0;29.0;12.27;1670.0;1663.0;22280.0;20040.0;2240.0;10.0;35.6;35.5;1627.0;1627.0
2175;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2009;29.0;29.0;12.56;1734.0;1727.0;23220.0;20800.0;2410.0;10.0;35.9;35.8;1650.0;1650.0
2176;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2006;34.0;34.0;15.4;2128.0;2119.0;28580.0;25530.0;3050.0;20.0;35.9;35.8;1651.0;1651.0
2177;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2007;35.0;35.0;15.87;2177.0;2169.0;29320.0;26130.0;3190.0;30.0;35.9;35.8;1640.0;1640.0
2178;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2008;37.0;37.0;16.43;2236.0;2229.0;30310.0;26830.0;3470.0;60.0;35.6;35.5;1628.0;1628.0
