ID;BronTechniek;Energietoepassingen;Perioden;BrutoEindverbruik_1;BrutoEindverbruikRelatief_2;VermedenVerbruik_3;VermedenVerbruikRelatief_4;VermedenEmissie_5;VermedenEmissieRelatief_6
3430;Totaal biomassaketels bedrijven;Warmte;2000;2400.0;0.11;2125.0;0.07;121.0;0.07
3431;Totaal biomassaketels bedrijven;Warmte;2001;2551.0;0.12;2326.0;0.07;132.0;0.07
3432;Totaal biomassaketels bedrijven;Warmte;2002;2832.0;0.13;2649.0;0.08;150.0;0.09
3433;Totaal biomassaketels bedrijven;Warmte;2003;3090.0;0.14;2940.0;0.09;167.0;0.09
3434;Totaal biomassaketels bedrijven;Warmte;2004;4022.0;0.17;3852.0;0.11;219.0;0.12
3435;Totaal biomassaketels bedrijven;Warmte;2005;4573.0;0.2;4351.0;0.13;247.0;0.14
3436;Totaal biomassaketels bedrijven;Warmte;2006;6077.0;0.27;5796.0;0.18;329.0;0.19
3437;Totaal biomassaketels bedrijven;Warmte;2007;6771.0;0.3;6470.0;0.2;367.0;0.21
3438;Totaal biomassaketels bedrijven;Warmte;2008;7129.0;0.31;6797.0;0.21;385.0;0.22
3439;Totaal biomassaketels bedrijven;Warmte;2009;7212.0;0.33;6880.0;0.21;389.0;0.23
3440;Totaal biomassaketels bedrijven;Warmte;2010;6261.0;0.27;5947.0;0.17;337.0;0.18
3441;Totaal biomassaketels bedrijven;Warmte;2011;6216.0;0.28;5950.0;0.18;336.0;0.2
3442;Totaal biomassaketels bedrijven;Warmte;2012;6632.0;0.3;6275.0;0.19;355.0;0.21
3443;Totaal biomassaketels bedrijven;Warmte;2013;6910.0;0.31;6593.0;0.21;373.0;0.22
3444;Totaal biomassaketels bedrijven;Warmte;2014;8677.0;0.43;8045.0;0.26;454.0;0.29
3445;Totaal biomassaketels bedrijven;Warmte;2015;10155.0;0.49;9944.0;0.32;562.0;0.34
3446;Totaal biomassaketels bedrijven;Warmte;2016;10984.0;0.52;10030.0;0.32;567.0;0.34
3447;Totaal biomassaketels bedrijven;Warmte;2017;14812.0;0.7;12336.0;0.39;698.0;0.42
3448;Totaal biomassaketels bedrijven;Warmte;2018;19306.0;0.91;15953.0;0.51;903.0;0.56
3449;Totaal biomassaketels bedrijven;Warmte;2019;21755.0;1.04;18918.0;0.62;1071.0;0.69
3450;Totaal biomassaketels bedrijven;Vervoer;1990;;;;;;
3451;Totaal biomassaketels bedrijven;Vervoer;1991;;;;;;
3452;Totaal biomassaketels bedrijven;Vervoer;1992;;;;;;
3453;Totaal biomassaketels bedrijven;Vervoer;1993;;;;;;
3454;Totaal biomassaketels bedrijven;Vervoer;1994;;;;;;
3455;Totaal biomassaketels bedrijven;Vervoer;1995;;;;;;
3456;Totaal biomassaketels bedrijven;Vervoer;1996;;;;;;
3457;Totaal biomassaketels bedrijven;Vervoer;1997;;;;;;
3458;Totaal biomassaketels bedrijven;Vervoer;1998;;;;;;
3459;Totaal biomassaketels bedrijven;Vervoer;1999;;;;;;
3460;Totaal biomassaketels bedrijven;Vervoer;2000;;;;;;
3461;Totaal biomassaketels bedrijven;Vervoer;2001;;;;;;
3462;Totaal biomassaketels bedrijven;Vervoer;2002;;;;;;
3463;Totaal biomassaketels bedrijven;Vervoer;2003;;;;;;
3464;Totaal biomassaketels bedrijven;Vervoer;2004;;;;;;
3465;Totaal biomassaketels bedrijven;Vervoer;2005;;;;;;
3466;Totaal biomassaketels bedrijven;Vervoer;2006;;;;;;
3467;Totaal biomassaketels bedrijven;Vervoer;2007;;;;;;
3468;Totaal biomassaketels bedrijven;Vervoer;2008;;;;;;
3469;Totaal biomassaketels bedrijven;Vervoer;2009;;;;;;
3470;Totaal biomassaketels bedrijven;Vervoer;2010;;;;;;
3471;Totaal biomassaketels bedrijven;Vervoer;2011;;;;;;
3472;Totaal biomassaketels bedrijven;Vervoer;2012;;;;;;
3473;Totaal biomassaketels bedrijven;Vervoer;2013;;;;;;
3474;Totaal biomassaketels bedrijven;Vervoer;2014;;;;;;
3475;Totaal biomassaketels bedrijven;Vervoer;2015;;;;;;
3476;Totaal biomassaketels bedrijven;Vervoer;2016;;;;;;
3477;Totaal biomassaketels bedrijven;Vervoer;2017;;;;;;
3478;Totaal biomassaketels bedrijven;Vervoer;2018;;;;;;
3479;Totaal biomassaketels bedrijven;Vervoer;2019;;;;;;
3480;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1990;357.0;0.02;574.0;0.02;37.0;0.02
3481;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1991;347.0;0.02;560.0;0.02;36.0;0.02
3482;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1992;304.0;0.02;494.0;0.02;31.0;0.02
3483;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1993;237.0;0.01;395.0;0.01;25.0;0.01
3484;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1994;289.0;0.01;482.0;0.02;31.0;0.02
3485;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1995;378.0;0.02;610.0;0.02;39.0;0.02
3486;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1996;306.0;0.01;490.0;0.02;31.0;0.02
3487;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1997;326.0;0.02;503.0;0.02;33.0;0.02
3488;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1998;261.0;0.01;408.0;0.01;26.0;0.01
3489;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;1999;415.0;0.02;751.0;0.02;50.0;0.03
3490;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2000;1031.0;0.05;2166.0;0.07;151.0;0.09
3491;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2001;1145.0;0.05;2350.0;0.07;162.0;0.09
3492;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2002;1141.0;0.05;2331.0;0.07;160.0;0.09
3493;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2003;1055.0;0.05;2163.0;0.06;148.0;0.08
3494;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2004;1182.0;0.05;2335.0;0.07;158.0;0.09
3495;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2005;1378.0;0.06;2641.0;0.08;176.0;0.1
3496;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2006;1498.0;0.07;2725.0;0.08;182.0;0.11
3497;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2007;1630.0;0.07;2923.0;0.09;193.0;0.11
3498;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2008;3364.0;0.15;6677.0;0.2;451.0;0.26
3499;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2009;4332.0;0.2;8584.0;0.27;577.0;0.34
3500;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2010;4436.0;0.19;8481.0;0.24;562.0;0.31
3501;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2011;3853.0;0.18;6866.0;0.21;451.0;0.27
3502;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2012;4917.0;0.22;8881.0;0.27;613.0;0.37
3503;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2013;5340.0;0.24;9539.0;0.3;679.0;0.41
3504;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2014;5317.0;0.26;9778.0;0.32;703.0;0.44
3505;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2015;6459.0;0.31;11909.0;0.38;900.0;0.54
3506;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2016;6749.0;0.32;11738.0;0.37;858.0;0.51
3507;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2017;9461.0;0.45;11577.0;0.37;795.0;0.48
3508;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2018;10589.0;0.5;10930.0;0.35;695.0;0.43
3509;Biomassaketels bedrijven, elektriciteit;Totaal energietoepassingen;2019;12733.0;0.61;13490.0;0.44;853.0;0.55
3510;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1990;124.0;0.01;315.0;0.01;23.0;0.01
3511;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1991;122.0;0.01;310.0;0.01;22.0;0.01
3512;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1992;109.0;0.01;278.0;0.01;19.0;0.01
3513;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1993;90.0;0.0;232.0;0.01;16.0;0.01
3514;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1994;111.0;0.01;285.0;0.01;20.0;0.01
3515;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1995;131.0;0.01;336.0;0.01;24.0;0.01
3516;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1996;108.0;0.0;270.0;0.01;19.0;0.01
3517;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1997;110.0;0.01;263.0;0.01;19.0;0.01
3518;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1998;96.0;0.0;224.0;0.01;16.0;0.01
3519;Biomassaketels bedrijven, elektriciteit;Elektriciteit;1999;238.0;0.01;555.0;0.02;39.0;0.02
3520;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2000;843.0;0.04;1958.0;0.06;140.0;0.08
3521;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2001;862.0;0.04;2036.0;0.06;144.0;0.08
3522;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2002;838.0;0.04;1994.0;0.06;141.0;0.08
3523;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2003;801.0;0.04;1881.0;0.06;132.0;0.07
3524;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2004;846.0;0.04;1962.0;0.06;137.0;0.08
3525;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2005;910.0;0.04;2121.0;0.06;146.0;0.08
3526;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2006;922.0;0.04;2085.0;0.06;146.0;0.08
3527;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2007;1004.0;0.04;2227.0;0.07;154.0;0.09
3528;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2008;2669.0;0.12;5905.0;0.18;407.0;0.23
3529;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2009;3632.0;0.17;7805.0;0.24;533.0;0.31
3530;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2010;3653.0;0.15;7610.0;0.22;513.0;0.28
3531;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2011;2859.0;0.13;5762.0;0.18;388.0;0.23
3532;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2012;3625.0;0.16;7604.0;0.23;541.0;0.33
3533;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2013;3904.0;0.18;8161.0;0.26;601.0;0.36
3534;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2014;4199.0;0.21;8857.0;0.29;651.0;0.41
3535;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2015;4995.0;0.24;10599.0;0.34;826.0;0.49
3536;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2016;5273.0;0.25;10778.0;0.34;804.0;0.48
3537;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2017;4471.0;0.21;8474.0;0.27;619.0;0.38
3538;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2018;3033.0;0.14;5448.0;0.18;385.0;0.24
3539;Biomassaketels bedrijven, elektriciteit;Elektriciteit;2019;3426.0;0.16;6320.0;0.21;447.0;0.29
3540;Biomassaketels bedrijven, elektriciteit;Warmte;1990;233.0;0.01;259.0;0.01;15.0;0.01
3541;Biomassaketels bedrijven, elektriciteit;Warmte;1991;225.0;0.01;250.0;0.01;14.0;0.01
3542;Biomassaketels bedrijven, elektriciteit;Warmte;1992;195.0;0.01;216.0;0.01;12.0;0.01
3543;Biomassaketels bedrijven, elektriciteit;Warmte;1993;147.0;0.01;163.0;0.01;9.0;0.01
3544;Biomassaketels bedrijven, elektriciteit;Warmte;1994;177.0;0.01;197.0;0.01;11.0;0.01
3545;Biomassaketels bedrijven, elektriciteit;Warmte;1995;247.0;0.01;274.0;0.01;16.0;0.01
3546;Biomassaketels bedrijven, elektriciteit;Warmte;1996;198.0;0.01;220.0;0.01;12.0;0.01
3547;Biomassaketels bedrijven, elektriciteit;Warmte;1997;216.0;0.01;239.0;0.01;14.0;0.01
3548;Biomassaketels bedrijven, elektriciteit;Warmte;1998;165.0;0.01;184.0;0.01;10.0;0.01
3549;Biomassaketels bedrijven, elektriciteit;Warmte;1999;176.0;0.01;196.0;0.01;11.0;0.01
3550;Biomassaketels bedrijven, elektriciteit;Warmte;2000;188.0;0.01;208.0;0.01;12.0;0.01
3551;Biomassaketels bedrijven, elektriciteit;Warmte;2001;283.0;0.01;315.0;0.01;18.0;0.01
3552;Biomassaketels bedrijven, elektriciteit;Warmte;2002;303.0;0.01;337.0;0.01;19.0;0.01
3553;Biomassaketels bedrijven, elektriciteit;Warmte;2003;254.0;0.01;282.0;0.01;16.0;0.01
3554;Biomassaketels bedrijven, elektriciteit;Warmte;2004;336.0;0.01;373.0;0.01;21.0;0.01
3555;Biomassaketels bedrijven, elektriciteit;Warmte;2005;468.0;0.02;520.0;0.02;30.0;0.02
3556;Biomassaketels bedrijven, elektriciteit;Warmte;2006;576.0;0.03;640.0;0.02;36.0;0.02
3557;Biomassaketels bedrijven, elektriciteit;Warmte;2007;626.0;0.03;696.0;0.02;39.0;0.02
3558;Biomassaketels bedrijven, elektriciteit;Warmte;2008;695.0;0.03;772.0;0.02;44.0;0.02
3559;Biomassaketels bedrijven, elektriciteit;Warmte;2009;700.0;0.03;778.0;0.02;44.0;0.03
3560;Biomassaketels bedrijven, elektriciteit;Warmte;2010;784.0;0.03;871.0;0.03;49.0;0.03
3561;Biomassaketels bedrijven, elektriciteit;Warmte;2011;994.0;0.05;1104.0;0.03;62.0;0.04
3562;Biomassaketels bedrijven, elektriciteit;Warmte;2012;1292.0;0.06;1277.0;0.04;72.0;0.04
3563;Biomassaketels bedrijven, elektriciteit;Warmte;2013;1436.0;0.07;1378.0;0.04;78.0;0.05
3564;Biomassaketels bedrijven, elektriciteit;Warmte;2014;1118.0;0.06;921.0;0.03;52.0;0.03
3565;Biomassaketels bedrijven, elektriciteit;Warmte;2015;1464.0;0.07;1310.0;0.04;74.0;0.04
3566;Biomassaketels bedrijven, elektriciteit;Warmte;2016;1476.0;0.07;960.0;0.03;54.0;0.03
3567;Biomassaketels bedrijven, elektriciteit;Warmte;2017;4990.0;0.24;3102.0;0.1;176.0;0.11
3568;Biomassaketels bedrijven, elektriciteit;Warmte;2018;7557.0;0.36;5482.0;0.18;310.0;0.19
3569;Biomassaketels bedrijven, elektriciteit;Warmte;2019;9307.0;0.44;7170.0;0.23;406.0;0.26
3570;Biomassaketels bedrijven, elektriciteit;Vervoer;1990;;;;;;
3571;Biomassaketels bedrijven, elektriciteit;Vervoer;1991;;;;;;
3572;Biomassaketels bedrijven, elektriciteit;Vervoer;1992;;;;;;
3573;Biomassaketels bedrijven, elektriciteit;Vervoer;1993;;;;;;
3574;Biomassaketels bedrijven, elektriciteit;Vervoer;1994;;;;;;
3575;Biomassaketels bedrijven, elektriciteit;Vervoer;1995;;;;;;
3576;Biomassaketels bedrijven, elektriciteit;Vervoer;1996;;;;;;
3577;Biomassaketels bedrijven, elektriciteit;Vervoer;1997;;;;;;
3578;Biomassaketels bedrijven, elektriciteit;Vervoer;1998;;;;;;
3579;Biomassaketels bedrijven, elektriciteit;Vervoer;1999;;;;;;
3580;Biomassaketels bedrijven, elektriciteit;Vervoer;2000;;;;;;
3581;Biomassaketels bedrijven, elektriciteit;Vervoer;2001;;;;;;
3582;Biomassaketels bedrijven, elektriciteit;Vervoer;2002;;;;;;
3583;Biomassaketels bedrijven, elektriciteit;Vervoer;2003;;;;;;
3584;Biomassaketels bedrijven, elektriciteit;Vervoer;2004;;;;;;
3585;Biomassaketels bedrijven, elektriciteit;Vervoer;2005;;;;;;
3586;Biomassaketels bedrijven, elektriciteit;Vervoer;2006;;;;;;
3587;Biomassaketels bedrijven, elektriciteit;Vervoer;2007;;;;;;
3588;Biomassaketels bedrijven, elektriciteit;Vervoer;2008;;;;;;
3589;Biomassaketels bedrijven, elektriciteit;Vervoer;2009;;;;;;
3590;Biomassaketels bedrijven, elektriciteit;Vervoer;2010;;;;;;
3591;Biomassaketels bedrijven, elektriciteit;Vervoer;2011;;;;;;
3592;Biomassaketels bedrijven, elektriciteit;Vervoer;2012;;;;;;
3593;Biomassaketels bedrijven, elektriciteit;Vervoer;2013;;;;;;
3594;Biomassaketels bedrijven, elektriciteit;Vervoer;2014;;;;;;
3595;Biomassaketels bedrijven, elektriciteit;Vervoer;2015;;;;;;
3596;Biomassaketels bedrijven, elektriciteit;Vervoer;2016;;;;;;
3597;Biomassaketels bedrijven, elektriciteit;Vervoer;2017;;;;;;
3598;Biomassaketels bedrijven, elektriciteit;Vervoer;2018;;;;;;
3599;Biomassaketels bedrijven, elektriciteit;Vervoer;2019;;;;;;
3600;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1990;1725.0;0.09;1342.0;0.05;76.0;0.05
3601;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1991;1725.0;0.09;1342.0;0.05;76.0;0.04
3602;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1992;1755.0;0.09;1365.0;0.05;78.0;0.05
3603;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1993;1786.0;0.09;1389.0;0.05;79.0;0.05
3604;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1994;1816.0;0.09;1413.0;0.05;80.0;0.05
3605;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1995;1946.0;0.1;1536.0;0.05;87.0;0.05
3606;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1996;2012.0;0.09;1595.0;0.05;91.0;0.05
3607;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1997;2077.0;0.1;1653.0;0.05;94.0;0.05
3608;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1998;2128.0;0.1;1749.0;0.06;99.0;0.06
3609;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1999;2196.0;0.11;1857.0;0.06;106.0;0.06
3610;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2000;2212.0;0.1;1916.0;0.06;109.0;0.06
3611;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2001;2268.0;0.1;2011.0;0.06;114.0;0.06
3612;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2002;2529.0;0.12;2312.0;0.07;131.0;0.07
3613;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2003;2836.0;0.13;2658.0;0.08;151.0;0.08
3614;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2004;3686.0;0.16;3479.0;0.1;198.0;0.11
3615;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2005;4106.0;0.18;3831.0;0.11;218.0;0.12
3616;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2006;5501.0;0.24;5156.0;0.16;293.0;0.17
3617;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2007;6145.0;0.27;5774.0;0.18;327.0;0.19
3618;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2008;6434.0;0.28;6024.0;0.18;342.0;0.19
3619;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2009;6512.0;0.3;6102.0;0.19;345.0;0.2
3620;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2010;5477.0;0.23;5076.0;0.15;287.0;0.16
3621;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2011;5222.0;0.24;4846.0;0.15;274.0;0.16
3622;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2012;5340.0;0.24;4998.0;0.15;282.0;0.17
3623;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2013;5474.0;0.25;5215.0;0.16;295.0;0.18
3624;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2014;7558.0;0.38;7124.0;0.23;402.0;0.25
3625;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2015;8692.0;0.42;8634.0;0.28;488.0;0.29
3626;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2016;9508.0;0.45;9070.0;0.29;512.0;0.31
3627;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2017;9823.0;0.46;9233.0;0.29;523.0;0.32
3628;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2018;11749.0;0.56;10471.0;0.34;593.0;0.37
3629;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2019;12448.0;0.59;11748.0;0.38;665.0;0.43
3630;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1990;;;;;;
3631;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1991;;;;;;
3632;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1992;;;;;;
3633;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1993;;;;;;
3634;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1994;;;;;;
3635;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1995;;;;;;
3636;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1996;;;;;;
3637;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1997;;;;;;
3638;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1998;;;;;;
3639;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1999;;;;;;
3640;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2000;;;;;;
3641;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2001;;;;;;
3642;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2002;;;;;;
3643;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2003;;;;;;
3644;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2004;;;;;;
3645;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2005;;;;;;
3646;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2006;;;;;;
3647;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2007;;;;;;
3648;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2008;;;;;;
3649;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2009;;;;;;
3650;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2010;;;;;;
3651;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2011;;;;;;
3652;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2012;;;;;;
3653;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2013;;;;;;
3654;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2014;;;;;;
3655;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2015;;;;;;
3656;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2016;;;;;;
3657;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2017;;;;;;
3658;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2018;;;;;;
3659;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2019;;;;;;
3660;Biomassaketels bedrijven, alleen warmte;Warmte;1990;1725.0;0.09;1342.0;0.05;76.0;0.05
3661;Biomassaketels bedrijven, alleen warmte;Warmte;1991;1725.0;0.09;1342.0;0.05;76.0;0.04
3662;Biomassaketels bedrijven, alleen warmte;Warmte;1992;1755.0;0.09;1365.0;0.05;78.0;0.05
3663;Biomassaketels bedrijven, alleen warmte;Warmte;1993;1786.0;0.09;1389.0;0.05;79.0;0.05
3664;Biomassaketels bedrijven, alleen warmte;Warmte;1994;1816.0;0.09;1413.0;0.05;80.0;0.05
3665;Biomassaketels bedrijven, alleen warmte;Warmte;1995;1946.0;0.1;1536.0;0.05;87.0;0.05
3666;Biomassaketels bedrijven, alleen warmte;Warmte;1996;2012.0;0.09;1595.0;0.05;91.0;0.05
3667;Biomassaketels bedrijven, alleen warmte;Warmte;1997;2077.0;0.1;1653.0;0.05;94.0;0.05
3668;Biomassaketels bedrijven, alleen warmte;Warmte;1998;2128.0;0.1;1749.0;0.06;99.0;0.06
3669;Biomassaketels bedrijven, alleen warmte;Warmte;1999;2196.0;0.11;1857.0;0.06;106.0;0.06
3670;Biomassaketels bedrijven, alleen warmte;Warmte;2000;2212.0;0.1;1916.0;0.06;109.0;0.06
3671;Biomassaketels bedrijven, alleen warmte;Warmte;2001;2268.0;0.1;2011.0;0.06;114.0;0.06
3672;Biomassaketels bedrijven, alleen warmte;Warmte;2002;2529.0;0.12;2312.0;0.07;131.0;0.07
3673;Biomassaketels bedrijven, alleen warmte;Warmte;2003;2836.0;0.13;2658.0;0.08;151.0;0.08
3674;Biomassaketels bedrijven, alleen warmte;Warmte;2004;3686.0;0.16;3479.0;0.1;198.0;0.11
3675;Biomassaketels bedrijven, alleen warmte;Warmte;2005;4106.0;0.18;3831.0;0.11;218.0;0.12
3676;Biomassaketels bedrijven, alleen warmte;Warmte;2006;5501.0;0.24;5156.0;0.16;293.0;0.17
3677;Biomassaketels bedrijven, alleen warmte;Warmte;2007;6145.0;0.27;5774.0;0.18;327.0;0.19
3678;Biomassaketels bedrijven, alleen warmte;Warmte;2008;6434.0;0.28;6024.0;0.18;342.0;0.19
3679;Biomassaketels bedrijven, alleen warmte;Warmte;2009;6512.0;0.3;6102.0;0.19;345.0;0.2
3680;Biomassaketels bedrijven, alleen warmte;Warmte;2010;5477.0;0.23;5076.0;0.15;287.0;0.16
3681;Biomassaketels bedrijven, alleen warmte;Warmte;2011;5222.0;0.24;4846.0;0.15;274.0;0.16
3682;Biomassaketels bedrijven, alleen warmte;Warmte;2012;5340.0;0.24;4998.0;0.15;282.0;0.17
3683;Biomassaketels bedrijven, alleen warmte;Warmte;2013;5474.0;0.25;5215.0;0.16;295.0;0.18
3684;Biomassaketels bedrijven, alleen warmte;Warmte;2014;7558.0;0.38;7124.0;0.23;402.0;0.25
3685;Biomassaketels bedrijven, alleen warmte;Warmte;2015;8692.0;0.42;8634.0;0.28;488.0;0.29
3686;Biomassaketels bedrijven, alleen warmte;Warmte;2016;9508.0;0.45;9070.0;0.29;512.0;0.31
3687;Biomassaketels bedrijven, alleen warmte;Warmte;2017;9823.0;0.46;9233.0;0.29;523.0;0.32
3688;Biomassaketels bedrijven, alleen warmte;Warmte;2018;11749.0;0.56;10471.0;0.34;593.0;0.37
3689;Biomassaketels bedrijven, alleen warmte;Warmte;2019;12448.0;0.59;11748.0;0.38;665.0;0.43
3690;Biomassaketels bedrijven, alleen warmte;Vervoer;1990;;;;;;
3691;Biomassaketels bedrijven, alleen warmte;Vervoer;1991;;;;;;
3692;Biomassaketels bedrijven, alleen warmte;Vervoer;1992;;;;;;
3693;Biomassaketels bedrijven, alleen warmte;Vervoer;1993;;;;;;
3694;Biomassaketels bedrijven, alleen warmte;Vervoer;1994;;;;;;
3695;Biomassaketels bedrijven, alleen warmte;Vervoer;1995;;;;;;
3696;Biomassaketels bedrijven, alleen warmte;Vervoer;1996;;;;;;
3697;Biomassaketels bedrijven, alleen warmte;Vervoer;1997;;;;;;
3698;Biomassaketels bedrijven, alleen warmte;Vervoer;1998;;;;;;
3699;Biomassaketels bedrijven, alleen warmte;Vervoer;1999;;;;;;
3700;Biomassaketels bedrijven, alleen warmte;Vervoer;2000;;;;;;
3701;Biomassaketels bedrijven, alleen warmte;Vervoer;2001;;;;;;
3702;Biomassaketels bedrijven, alleen warmte;Vervoer;2002;;;;;;
