ID;Leeftijd31DecemberBijVerweduwen;HuwelijksduurOp31December;Perioden;VerweduwendeMannenEnVrouwen_1;VerweduwendeMannen_2;VerweduwendeVrouwen_3
8585;30 tot 35 jaar;53 jaar;2013;;;
8586;30 tot 35 jaar;53 jaar;2014;;;
8587;30 tot 35 jaar;53 jaar;2015;;;
8588;30 tot 35 jaar;53 jaar;2016;;;
8589;30 tot 35 jaar;53 jaar;2017;;;
8590;30 tot 35 jaar;53 jaar;2018;;;
8591;30 tot 35 jaar;53 jaar;2019;;;
8592;30 tot 35 jaar;53 jaar;2020;;;
8593;30 tot 35 jaar;53 jaar;2021;;;
8594;30 tot 35 jaar;53 jaar;2022;;;
8595;30 tot 35 jaar;53 jaar;2023;;;
8596;30 tot 35 jaar;54 jaar;1996;;;
8597;30 tot 35 jaar;54 jaar;1997;;;
8598;30 tot 35 jaar;54 jaar;1998;;;
8599;30 tot 35 jaar;54 jaar;1999;;;
8600;30 tot 35 jaar;54 jaar;2000;;;
8601;30 tot 35 jaar;54 jaar;2001;;;
8602;30 tot 35 jaar;54 jaar;2002;;;
8603;30 tot 35 jaar;54 jaar;2003;;;
8604;30 tot 35 jaar;54 jaar;2004;;;
8605;30 tot 35 jaar;54 jaar;2005;;;
8606;30 tot 35 jaar;54 jaar;2006;;;
8607;30 tot 35 jaar;54 jaar;2007;;;
8608;30 tot 35 jaar;54 jaar;2008;;;
8609;30 tot 35 jaar;54 jaar;2009;;;
8610;30 tot 35 jaar;54 jaar;2010;;;
8611;30 tot 35 jaar;54 jaar;2011;;;
8612;30 tot 35 jaar;54 jaar;2012;;;
8613;30 tot 35 jaar;54 jaar;2013;;;
8614;30 tot 35 jaar;54 jaar;2014;;;
8615;30 tot 35 jaar;54 jaar;2015;;;
8616;30 tot 35 jaar;54 jaar;2016;;;
8617;30 tot 35 jaar;54 jaar;2017;;;
8618;30 tot 35 jaar;54 jaar;2018;;;
8619;30 tot 35 jaar;54 jaar;2019;;;
8620;30 tot 35 jaar;54 jaar;2020;;;
8621;30 tot 35 jaar;54 jaar;2021;;;
8622;30 tot 35 jaar;54 jaar;2022;;;
8623;30 tot 35 jaar;54 jaar;2023;;;
8624;30 tot 35 jaar;55 jaar;1996;;;
8625;30 tot 35 jaar;55 jaar;1997;;;
8626;30 tot 35 jaar;55 jaar;1998;;;
8627;30 tot 35 jaar;55 jaar;1999;;;
8628;30 tot 35 jaar;55 jaar;2000;;;
8629;30 tot 35 jaar;55 jaar;2001;;;
8630;30 tot 35 jaar;55 jaar;2002;;;
8631;30 tot 35 jaar;55 jaar;2003;;;
8632;30 tot 35 jaar;55 jaar;2004;;;
8633;30 tot 35 jaar;55 jaar;2005;;;
8634;30 tot 35 jaar;55 jaar;2006;;;
8635;30 tot 35 jaar;55 jaar;2007;;;
8636;30 tot 35 jaar;55 jaar;2008;;;
8637;30 tot 35 jaar;55 jaar;2009;;;
8638;30 tot 35 jaar;55 jaar;2010;;;
8639;30 tot 35 jaar;55 jaar;2011;;;
8640;30 tot 35 jaar;55 jaar;2012;;;
8641;30 tot 35 jaar;55 jaar;2013;;;
8642;30 tot 35 jaar;55 jaar;2014;;;
8643;30 tot 35 jaar;55 jaar;2015;;;
8644;30 tot 35 jaar;55 jaar;2016;;;
8645;30 tot 35 jaar;55 jaar;2017;;;
8646;30 tot 35 jaar;55 jaar;2018;;;
8647;30 tot 35 jaar;55 jaar;2019;;;
8648;30 tot 35 jaar;55 jaar;2020;;;
8649;30 tot 35 jaar;55 jaar;2021;;;
8650;30 tot 35 jaar;55 jaar;2022;;;
8651;30 tot 35 jaar;55 jaar;2023;;;
8652;30 tot 35 jaar;56 jaar;1996;;;
8653;30 tot 35 jaar;56 jaar;1997;;;
8654;30 tot 35 jaar;56 jaar;1998;;;
8655;30 tot 35 jaar;56 jaar;1999;;;
8656;30 tot 35 jaar;56 jaar;2000;;;
8657;30 tot 35 jaar;56 jaar;2001;;;
8658;30 tot 35 jaar;56 jaar;2002;;;
8659;30 tot 35 jaar;56 jaar;2003;;;
8660;30 tot 35 jaar;56 jaar;2004;;;
8661;30 tot 35 jaar;56 jaar;2005;;;
8662;30 tot 35 jaar;56 jaar;2006;;;
8663;30 tot 35 jaar;56 jaar;2007;;;
8664;30 tot 35 jaar;56 jaar;2008;;;
8665;30 tot 35 jaar;56 jaar;2009;;;
8666;30 tot 35 jaar;56 jaar;2010;;;
8667;30 tot 35 jaar;56 jaar;2011;;;
8668;30 tot 35 jaar;56 jaar;2012;;;
8669;30 tot 35 jaar;56 jaar;2013;;;
8670;30 tot 35 jaar;56 jaar;2014;;;
8671;30 tot 35 jaar;56 jaar;2015;;;
8672;30 tot 35 jaar;56 jaar;2016;;;
8673;30 tot 35 jaar;56 jaar;2017;;;
8674;30 tot 35 jaar;56 jaar;2018;;;
8675;30 tot 35 jaar;56 jaar;2019;;;
8676;30 tot 35 jaar;56 jaar;2020;;;
8677;30 tot 35 jaar;56 jaar;2021;;;
8678;30 tot 35 jaar;56 jaar;2022;;;
8679;30 tot 35 jaar;56 jaar;2023;;;
8680;30 tot 35 jaar;57 jaar;1996;;;
8681;30 tot 35 jaar;57 jaar;1997;;;
8682;30 tot 35 jaar;57 jaar;1998;;;
8683;30 tot 35 jaar;57 jaar;1999;;;
8684;30 tot 35 jaar;57 jaar;2000;;;
8685;30 tot 35 jaar;57 jaar;2001;;;
8686;30 tot 35 jaar;57 jaar;2002;;;
8687;30 tot 35 jaar;57 jaar;2003;;;
8688;30 tot 35 jaar;57 jaar;2004;;;
8689;30 tot 35 jaar;57 jaar;2005;;;
8690;30 tot 35 jaar;57 jaar;2006;;;
8691;30 tot 35 jaar;57 jaar;2007;;;
8692;30 tot 35 jaar;57 jaar;2008;;;
8693;30 tot 35 jaar;57 jaar;2009;;;
8694;30 tot 35 jaar;57 jaar;2010;;;
8695;30 tot 35 jaar;57 jaar;2011;;;
8696;30 tot 35 jaar;57 jaar;2012;;;
8697;30 tot 35 jaar;57 jaar;2013;;;
8698;30 tot 35 jaar;57 jaar;2014;;;
8699;30 tot 35 jaar;57 jaar;2015;;;
8700;30 tot 35 jaar;57 jaar;2016;;;
8701;30 tot 35 jaar;57 jaar;2017;;;
8702;30 tot 35 jaar;57 jaar;2018;;;
8703;30 tot 35 jaar;57 jaar;2019;;;
8704;30 tot 35 jaar;57 jaar;2020;;;
8705;30 tot 35 jaar;57 jaar;2021;;;
8706;30 tot 35 jaar;57 jaar;2022;;;
8707;30 tot 35 jaar;57 jaar;2023;;;
8708;30 tot 35 jaar;58 jaar;1996;;;
8709;30 tot 35 jaar;58 jaar;1997;;;
8710;30 tot 35 jaar;58 jaar;1998;;;
8711;30 tot 35 jaar;58 jaar;1999;;;
8712;30 tot 35 jaar;58 jaar;2000;;;
8713;30 tot 35 jaar;58 jaar;2001;;;
8714;30 tot 35 jaar;58 jaar;2002;;;
8715;30 tot 35 jaar;58 jaar;2003;;;
8716;30 tot 35 jaar;58 jaar;2004;;;
8717;30 tot 35 jaar;58 jaar;2005;;;
8718;30 tot 35 jaar;58 jaar;2006;;;
8719;30 tot 35 jaar;58 jaar;2007;;;
8720;30 tot 35 jaar;58 jaar;2008;;;
8721;30 tot 35 jaar;58 jaar;2009;;;
8722;30 tot 35 jaar;58 jaar;2010;;;
8723;30 tot 35 jaar;58 jaar;2011;;;
8724;30 tot 35 jaar;58 jaar;2012;;;
8725;30 tot 35 jaar;58 jaar;2013;;;
8726;30 tot 35 jaar;58 jaar;2014;;;
8727;30 tot 35 jaar;58 jaar;2015;;;
8728;30 tot 35 jaar;58 jaar;2016;;;
8729;30 tot 35 jaar;58 jaar;2017;;;
8730;30 tot 35 jaar;58 jaar;2018;;;
8731;30 tot 35 jaar;58 jaar;2019;;;
8732;30 tot 35 jaar;58 jaar;2020;;;
8733;30 tot 35 jaar;58 jaar;2021;;;
8734;30 tot 35 jaar;58 jaar;2022;;;
8735;30 tot 35 jaar;58 jaar;2023;;;
8736;30 tot 35 jaar;59 jaar;1996;;;
8737;30 tot 35 jaar;59 jaar;1997;;;
8738;30 tot 35 jaar;59 jaar;1998;;;
8739;30 tot 35 jaar;59 jaar;1999;;;
8740;30 tot 35 jaar;59 jaar;2000;;;
8741;30 tot 35 jaar;59 jaar;2001;;;
8742;30 tot 35 jaar;59 jaar;2002;;;
8743;30 tot 35 jaar;59 jaar;2003;;;
8744;30 tot 35 jaar;59 jaar;2004;;;
8745;30 tot 35 jaar;59 jaar;2005;;;
8746;30 tot 35 jaar;59 jaar;2006;;;
8747;30 tot 35 jaar;59 jaar;2007;;;
8748;30 tot 35 jaar;59 jaar;2008;;;
8749;30 tot 35 jaar;59 jaar;2009;;;
8750;30 tot 35 jaar;59 jaar;2010;;;
8751;30 tot 35 jaar;59 jaar;2011;;;
8752;30 tot 35 jaar;59 jaar;2012;;;
8753;30 tot 35 jaar;59 jaar;2013;;;
8754;30 tot 35 jaar;59 jaar;2014;;;
8755;30 tot 35 jaar;59 jaar;2015;;;
8756;30 tot 35 jaar;59 jaar;2016;;;
8757;30 tot 35 jaar;59 jaar;2017;;;
8758;30 tot 35 jaar;59 jaar;2018;;;
8759;30 tot 35 jaar;59 jaar;2019;;;
8760;30 tot 35 jaar;59 jaar;2020;;;
8761;30 tot 35 jaar;59 jaar;2021;;;
8762;30 tot 35 jaar;59 jaar;2022;;;
8763;30 tot 35 jaar;59 jaar;2023;;;
8764;30 tot 35 jaar;60 jaar of langer;1996;;;
8765;30 tot 35 jaar;60 jaar of langer;1997;;;
8766;30 tot 35 jaar;60 jaar of langer;1998;;;
8767;30 tot 35 jaar;60 jaar of langer;1999;;;
8768;30 tot 35 jaar;60 jaar of langer;2000;;;
8769;30 tot 35 jaar;60 jaar of langer;2001;;;
8770;30 tot 35 jaar;60 jaar of langer;2002;;;
8771;30 tot 35 jaar;60 jaar of langer;2003;;;
8772;30 tot 35 jaar;60 jaar of langer;2004;;;
8773;30 tot 35 jaar;60 jaar of langer;2005;;;
8774;30 tot 35 jaar;60 jaar of langer;2006;;;
8775;30 tot 35 jaar;60 jaar of langer;2007;;;
8776;30 tot 35 jaar;60 jaar of langer;2008;;;
8777;30 tot 35 jaar;60 jaar of langer;2009;;;
8778;30 tot 35 jaar;60 jaar of langer;2010;;;
8779;30 tot 35 jaar;60 jaar of langer;2011;;;
8780;30 tot 35 jaar;60 jaar of langer;2012;;;
8781;30 tot 35 jaar;60 jaar of langer;2013;;;
8782;30 tot 35 jaar;60 jaar of langer;2014;;;
8783;30 tot 35 jaar;60 jaar of langer;2015;;;
8784;30 tot 35 jaar;60 jaar of langer;2016;;;
8785;30 tot 35 jaar;60 jaar of langer;2017;;;
8786;30 tot 35 jaar;60 jaar of langer;2018;;;
8787;30 tot 35 jaar;60 jaar of langer;2019;;;
8788;30 tot 35 jaar;60 jaar of langer;2020;;;
8789;30 tot 35 jaar;60 jaar of langer;2021;;;
8790;30 tot 35 jaar;60 jaar of langer;2022;;;
8791;30 tot 35 jaar;60 jaar of langer;2023;;;
8792;30 tot 35 jaar;Huwelijksduur onbekend;1996;;;
8793;30 tot 35 jaar;Huwelijksduur onbekend;1997;4.0;0.0;4.0
8794;30 tot 35 jaar;Huwelijksduur onbekend;1998;;;
8795;30 tot 35 jaar;Huwelijksduur onbekend;1999;;;
8796;30 tot 35 jaar;Huwelijksduur onbekend;2000;;;
8797;30 tot 35 jaar;Huwelijksduur onbekend;2001;;;
8798;30 tot 35 jaar;Huwelijksduur onbekend;2002;;;
8799;30 tot 35 jaar;Huwelijksduur onbekend;2003;0.0;0.0;0.0
8800;30 tot 35 jaar;Huwelijksduur onbekend;2004;0.0;0.0;0.0
8801;30 tot 35 jaar;Huwelijksduur onbekend;2005;0.0;0.0;0.0
8802;30 tot 35 jaar;Huwelijksduur onbekend;2006;0.0;0.0;0.0
8803;30 tot 35 jaar;Huwelijksduur onbekend;2007;0.0;0.0;0.0
8804;30 tot 35 jaar;Huwelijksduur onbekend;2008;0.0;0.0;0.0
8805;30 tot 35 jaar;Huwelijksduur onbekend;2009;0.0;0.0;0.0
8806;30 tot 35 jaar;Huwelijksduur onbekend;2010;0.0;0.0;0.0
8807;30 tot 35 jaar;Huwelijksduur onbekend;2011;0.0;0.0;0.0
8808;30 tot 35 jaar;Huwelijksduur onbekend;2012;0.0;0.0;0.0
8809;30 tot 35 jaar;Huwelijksduur onbekend;2013;0.0;0.0;0.0
8810;30 tot 35 jaar;Huwelijksduur onbekend;2014;0.0;0.0;0.0
8811;30 tot 35 jaar;Huwelijksduur onbekend;2015;0.0;0.0;0.0
8812;30 tot 35 jaar;Huwelijksduur onbekend;2016;0.0;0.0;0.0
8813;30 tot 35 jaar;Huwelijksduur onbekend;2017;0.0;0.0;0.0
8814;30 tot 35 jaar;Huwelijksduur onbekend;2018;0.0;0.0;0.0
8815;30 tot 35 jaar;Huwelijksduur onbekend;2019;0.0;0.0;0.0
8816;30 tot 35 jaar;Huwelijksduur onbekend;2020;0.0;0.0;0.0
8817;30 tot 35 jaar;Huwelijksduur onbekend;2021;0.0;0.0;0.0
8818;30 tot 35 jaar;Huwelijksduur onbekend;2022;0.0;0.0;0.0
8819;30 tot 35 jaar;Huwelijksduur onbekend;2023;0.0;0.0;0.0
8820;35 tot 40 jaar;Totaal;1996;767.0;234.0;533.0
8821;35 tot 40 jaar;Totaal;1997;722.0;226.0;496.0
8822;35 tot 40 jaar;Totaal;1998;642.0;201.0;441.0
8823;35 tot 40 jaar;Totaal;1999;692.0;201.0;491.0
8824;35 tot 40 jaar;Totaal;2000;729.0;230.0;499.0
8825;35 tot 40 jaar;Totaal;2001;632.0;201.0;431.0
8826;35 tot 40 jaar;Totaal;2002;627.0;207.0;420.0
8827;35 tot 40 jaar;Totaal;2003;585.0;168.0;417.0
8828;35 tot 40 jaar;Totaal;2004;540.0;174.0;366.0
8829;35 tot 40 jaar;Totaal;2005;482.0;148.0;334.0
8830;35 tot 40 jaar;Totaal;2006;489.0;162.0;327.0
8831;35 tot 40 jaar;Totaal;2007;412.0;118.0;294.0
8832;35 tot 40 jaar;Totaal;2008;432.0;138.0;294.0
8833;35 tot 40 jaar;Totaal;2009;385.0;117.0;268.0
8834;35 tot 40 jaar;Totaal;2010;392.0;123.0;269.0
8835;35 tot 40 jaar;Totaal;2011;309.0;81.0;228.0
8836;35 tot 40 jaar;Totaal;2012;301.0;96.0;205.0
8837;35 tot 40 jaar;Totaal;2013;278.0;95.0;183.0
8838;35 tot 40 jaar;Totaal;2014;242.0;67.0;175.0
8839;35 tot 40 jaar;Totaal;2015;279.0;91.0;188.0
8840;35 tot 40 jaar;Totaal;2016;256.0;79.0;177.0
8841;35 tot 40 jaar;Totaal;2017;257.0;71.0;186.0
8842;35 tot 40 jaar;Totaal;2018;211.0;62.0;149.0
8843;35 tot 40 jaar;Totaal;2019;248.0;78.0;170.0
8844;35 tot 40 jaar;Totaal;2020;253.0;74.0;179.0
8845;35 tot 40 jaar;Totaal;2021;249.0;77.0;172.0
8846;35 tot 40 jaar;Totaal;2022;230.0;80.0;150.0
8847;35 tot 40 jaar;Totaal;2023;204.0;68.0;136.0
8848;35 tot 40 jaar;Minder dan 1 jaar;1996;17.0;8.0;9.0
8849;35 tot 40 jaar;Minder dan 1 jaar;1997;20.0;8.0;12.0
8850;35 tot 40 jaar;Minder dan 1 jaar;1998;18.0;5.0;13.0
8851;35 tot 40 jaar;Minder dan 1 jaar;1999;16.0;6.0;10.0
8852;35 tot 40 jaar;Minder dan 1 jaar;2000;21.0;11.0;10.0
8853;35 tot 40 jaar;Minder dan 1 jaar;2001;31.0;12.0;19.0
8854;35 tot 40 jaar;Minder dan 1 jaar;2002;28.0;9.0;19.0
8855;35 tot 40 jaar;Minder dan 1 jaar;2003;24.0;12.0;12.0
8856;35 tot 40 jaar;Minder dan 1 jaar;2004;24.0;7.0;17.0
8857;35 tot 40 jaar;Minder dan 1 jaar;2005;14.0;4.0;10.0
8858;35 tot 40 jaar;Minder dan 1 jaar;2006;21.0;11.0;10.0
8859;35 tot 40 jaar;Minder dan 1 jaar;2007;25.0;10.0;15.0
8860;35 tot 40 jaar;Minder dan 1 jaar;2008;26.0;9.0;17.0
8861;35 tot 40 jaar;Minder dan 1 jaar;2009;24.0;7.0;17.0
8862;35 tot 40 jaar;Minder dan 1 jaar;2010;17.0;8.0;9.0
8863;35 tot 40 jaar;Minder dan 1 jaar;2011;18.0;4.0;14.0
8864;35 tot 40 jaar;Minder dan 1 jaar;2012;19.0;7.0;12.0
8865;35 tot 40 jaar;Minder dan 1 jaar;2013;23.0;11.0;12.0
8866;35 tot 40 jaar;Minder dan 1 jaar;2014;24.0;5.0;19.0
8867;35 tot 40 jaar;Minder dan 1 jaar;2015;21.0;12.0;9.0
8868;35 tot 40 jaar;Minder dan 1 jaar;2016;12.0;6.0;6.0
8869;35 tot 40 jaar;Minder dan 1 jaar;2017;16.0;4.0;12.0
8870;35 tot 40 jaar;Minder dan 1 jaar;2018;12.0;7.0;5.0
8871;35 tot 40 jaar;Minder dan 1 jaar;2019;12.0;3.0;9.0
8872;35 tot 40 jaar;Minder dan 1 jaar;2020;24.0;7.0;17.0
8873;35 tot 40 jaar;Minder dan 1 jaar;2021;24.0;8.0;16.0
8874;35 tot 40 jaar;Minder dan 1 jaar;2022;21.0;9.0;12.0
8875;35 tot 40 jaar;Minder dan 1 jaar;2023;18.0;9.0;9.0
8876;35 tot 40 jaar;1 jaar;1996;28.0;8.0;20.0
8877;35 tot 40 jaar;1 jaar;1997;19.0;7.0;12.0
8878;35 tot 40 jaar;1 jaar;1998;17.0;3.0;14.0
8879;35 tot 40 jaar;1 jaar;1999;17.0;7.0;10.0
8880;35 tot 40 jaar;1 jaar;2000;28.0;11.0;17.0
8881;35 tot 40 jaar;1 jaar;2001;18.0;7.0;11.0
8882;35 tot 40 jaar;1 jaar;2002;34.0;12.0;22.0
8883;35 tot 40 jaar;1 jaar;2003;31.0;13.0;18.0
8884;35 tot 40 jaar;1 jaar;2004;14.0;5.0;9.0
8885;35 tot 40 jaar;1 jaar;2005;22.0;6.0;16.0
8886;35 tot 40 jaar;1 jaar;2006;30.0;11.0;19.0
8887;35 tot 40 jaar;1 jaar;2007;30.0;12.0;18.0
8888;35 tot 40 jaar;1 jaar;2008;18.0;7.0;11.0
8889;35 tot 40 jaar;1 jaar;2009;30.0;8.0;22.0
8890;35 tot 40 jaar;1 jaar;2010;32.0;11.0;21.0
8891;35 tot 40 jaar;1 jaar;2011;16.0;9.0;7.0
8892;35 tot 40 jaar;1 jaar;2012;20.0;12.0;8.0
8893;35 tot 40 jaar;1 jaar;2013;14.0;6.0;8.0
8894;35 tot 40 jaar;1 jaar;2014;14.0;4.0;10.0
8895;35 tot 40 jaar;1 jaar;2015;17.0;5.0;12.0
8896;35 tot 40 jaar;1 jaar;2016;16.0;3.0;13.0
8897;35 tot 40 jaar;1 jaar;2017;15.0;8.0;7.0
8898;35 tot 40 jaar;1 jaar;2018;16.0;9.0;7.0
8899;35 tot 40 jaar;1 jaar;2019;22.0;9.0;13.0
8900;35 tot 40 jaar;1 jaar;2020;17.0;8.0;9.0
8901;35 tot 40 jaar;1 jaar;2021;18.0;4.0;14.0
8902;35 tot 40 jaar;1 jaar;2022;15.0;6.0;9.0
8903;35 tot 40 jaar;1 jaar;2023;8.0;3.0;5.0
8904;35 tot 40 jaar;2 jaar;1996;24.0;10.0;14.0
8905;35 tot 40 jaar;2 jaar;1997;24.0;9.0;15.0
8906;35 tot 40 jaar;2 jaar;1998;23.0;10.0;13.0
8907;35 tot 40 jaar;2 jaar;1999;17.0;3.0;14.0
8908;35 tot 40 jaar;2 jaar;2000;20.0;8.0;12.0
8909;35 tot 40 jaar;2 jaar;2001;14.0;7.0;7.0
8910;35 tot 40 jaar;2 jaar;2002;36.0;9.0;27.0
8911;35 tot 40 jaar;2 jaar;2003;17.0;6.0;11.0
8912;35 tot 40 jaar;2 jaar;2004;32.0;11.0;21.0
8913;35 tot 40 jaar;2 jaar;2005;18.0;6.0;12.0
8914;35 tot 40 jaar;2 jaar;2006;15.0;5.0;10.0
8915;35 tot 40 jaar;2 jaar;2007;16.0;6.0;10.0
8916;35 tot 40 jaar;2 jaar;2008;18.0;8.0;10.0
8917;35 tot 40 jaar;2 jaar;2009;14.0;3.0;11.0
8918;35 tot 40 jaar;2 jaar;2010;15.0;7.0;8.0
8919;35 tot 40 jaar;2 jaar;2011;15.0;4.0;11.0
8920;35 tot 40 jaar;2 jaar;2012;10.0;6.0;4.0
8921;35 tot 40 jaar;2 jaar;2013;10.0;7.0;3.0
8922;35 tot 40 jaar;2 jaar;2014;11.0;3.0;8.0
8923;35 tot 40 jaar;2 jaar;2015;7.0;4.0;3.0
8924;35 tot 40 jaar;2 jaar;2016;13.0;4.0;9.0
8925;35 tot 40 jaar;2 jaar;2017;15.0;4.0;11.0
8926;35 tot 40 jaar;2 jaar;2018;11.0;6.0;5.0
8927;35 tot 40 jaar;2 jaar;2019;14.0;6.0;8.0
8928;35 tot 40 jaar;2 jaar;2020;14.0;6.0;8.0
8929;35 tot 40 jaar;2 jaar;2021;16.0;2.0;14.0
8930;35 tot 40 jaar;2 jaar;2022;6.0;3.0;3.0
8931;35 tot 40 jaar;2 jaar;2023;7.0;1.0;6.0
8932;35 tot 40 jaar;3 jaar;1996;27.0;10.0;17.0
8933;35 tot 40 jaar;3 jaar;1997;19.0;8.0;11.0
8934;35 tot 40 jaar;3 jaar;1998;22.0;10.0;12.0
8935;35 tot 40 jaar;3 jaar;1999;27.0;9.0;18.0
8936;35 tot 40 jaar;3 jaar;2000;28.0;9.0;19.0
8937;35 tot 40 jaar;3 jaar;2001;35.0;17.0;18.0
8938;35 tot 40 jaar;3 jaar;2002;15.0;6.0;9.0
8939;35 tot 40 jaar;3 jaar;2003;19.0;4.0;15.0
8940;35 tot 40 jaar;3 jaar;2004;23.0;10.0;13.0
8941;35 tot 40 jaar;3 jaar;2005;18.0;5.0;13.0
8942;35 tot 40 jaar;3 jaar;2006;21.0;9.0;12.0
8943;35 tot 40 jaar;3 jaar;2007;16.0;5.0;11.0
8944;35 tot 40 jaar;3 jaar;2008;26.0;10.0;16.0
8945;35 tot 40 jaar;3 jaar;2009;15.0;5.0;10.0
8946;35 tot 40 jaar;3 jaar;2010;18.0;8.0;10.0
8947;35 tot 40 jaar;3 jaar;2011;14.0;4.0;10.0
8948;35 tot 40 jaar;3 jaar;2012;20.0;5.0;15.0
8949;35 tot 40 jaar;3 jaar;2013;14.0;7.0;7.0
8950;35 tot 40 jaar;3 jaar;2014;18.0;5.0;13.0
8951;35 tot 40 jaar;3 jaar;2015;17.0;8.0;9.0
8952;35 tot 40 jaar;3 jaar;2016;11.0;6.0;5.0
8953;35 tot 40 jaar;3 jaar;2017;14.0;3.0;11.0
8954;35 tot 40 jaar;3 jaar;2018;11.0;1.0;10.0
8955;35 tot 40 jaar;3 jaar;2019;14.0;7.0;7.0
8956;35 tot 40 jaar;3 jaar;2020;16.0;6.0;10.0
8957;35 tot 40 jaar;3 jaar;2021;13.0;3.0;10.0
8958;35 tot 40 jaar;3 jaar;2022;10.0;4.0;6.0
8959;35 tot 40 jaar;3 jaar;2023;14.0;5.0;9.0
8960;35 tot 40 jaar;4 jaar;1996;36.0;13.0;23.0
8961;35 tot 40 jaar;4 jaar;1997;29.0;8.0;21.0
8962;35 tot 40 jaar;4 jaar;1998;25.0;8.0;17.0
8963;35 tot 40 jaar;4 jaar;1999;16.0;7.0;9.0
8964;35 tot 40 jaar;4 jaar;2000;29.0;12.0;17.0
8965;35 tot 40 jaar;4 jaar;2001;19.0;4.0;15.0
8966;35 tot 40 jaar;4 jaar;2002;26.0;11.0;15.0
8967;35 tot 40 jaar;4 jaar;2003;28.0;9.0;19.0
8968;35 tot 40 jaar;4 jaar;2004;24.0;13.0;11.0
8969;35 tot 40 jaar;4 jaar;2005;20.0;4.0;16.0
8970;35 tot 40 jaar;4 jaar;2006;27.0;12.0;15.0
8971;35 tot 40 jaar;4 jaar;2007;17.0;4.0;13.0
8972;35 tot 40 jaar;4 jaar;2008;27.0;7.0;20.0
8973;35 tot 40 jaar;4 jaar;2009;13.0;8.0;5.0
8974;35 tot 40 jaar;4 jaar;2010;20.0;6.0;14.0
8975;35 tot 40 jaar;4 jaar;2011;15.0;6.0;9.0
8976;35 tot 40 jaar;4 jaar;2012;22.0;6.0;16.0
8977;35 tot 40 jaar;4 jaar;2013;15.0;6.0;9.0
8978;35 tot 40 jaar;4 jaar;2014;10.0;6.0;4.0
8979;35 tot 40 jaar;4 jaar;2015;11.0;5.0;6.0
8980;35 tot 40 jaar;4 jaar;2016;15.0;8.0;7.0
8981;35 tot 40 jaar;4 jaar;2017;14.0;4.0;10.0
8982;35 tot 40 jaar;4 jaar;2018;9.0;6.0;3.0
8983;35 tot 40 jaar;4 jaar;2019;5.0;0.0;5.0
8984;35 tot 40 jaar;4 jaar;2020;8.0;2.0;6.0
8985;35 tot 40 jaar;4 jaar;2021;10.0;3.0;7.0
8986;35 tot 40 jaar;4 jaar;2022;9.0;2.0;7.0
8987;35 tot 40 jaar;4 jaar;2023;12.0;6.0;6.0
8988;35 tot 40 jaar;5 jaar;1996;25.0;7.0;18.0
8989;35 tot 40 jaar;5 jaar;1997;27.0;12.0;15.0
8990;35 tot 40 jaar;5 jaar;1998;24.0;12.0;12.0
8991;35 tot 40 jaar;5 jaar;1999;21.0;7.0;14.0
8992;35 tot 40 jaar;5 jaar;2000;26.0;8.0;18.0
8993;35 tot 40 jaar;5 jaar;2001;28.0;9.0;19.0
8994;35 tot 40 jaar;5 jaar;2002;22.0;12.0;10.0
8995;35 tot 40 jaar;5 jaar;2003;22.0;4.0;18.0
8996;35 tot 40 jaar;5 jaar;2004;34.0;16.0;18.0
8997;35 tot 40 jaar;5 jaar;2005;20.0;8.0;12.0
8998;35 tot 40 jaar;5 jaar;2006;18.0;9.0;9.0
8999;35 tot 40 jaar;5 jaar;2007;16.0;3.0;13.0
9000;35 tot 40 jaar;5 jaar;2008;25.0;10.0;15.0
9001;35 tot 40 jaar;5 jaar;2009;19.0;4.0;15.0
9002;35 tot 40 jaar;5 jaar;2010;13.0;10.0;3.0
9003;35 tot 40 jaar;5 jaar;2011;15.0;3.0;12.0
9004;35 tot 40 jaar;5 jaar;2012;18.0;9.0;9.0
9005;35 tot 40 jaar;5 jaar;2013;13.0;5.0;8.0
9006;35 tot 40 jaar;5 jaar;2014;11.0;3.0;8.0
9007;35 tot 40 jaar;5 jaar;2015;17.0;5.0;12.0
9008;35 tot 40 jaar;5 jaar;2016;11.0;4.0;7.0
9009;35 tot 40 jaar;5 jaar;2017;15.0;3.0;12.0
9010;35 tot 40 jaar;5 jaar;2018;10.0;5.0;5.0
9011;35 tot 40 jaar;5 jaar;2019;13.0;4.0;9.0
9012;35 tot 40 jaar;5 jaar;2020;9.0;3.0;6.0
9013;35 tot 40 jaar;5 jaar;2021;17.0;8.0;9.0
9014;35 tot 40 jaar;5 jaar;2022;10.0;2.0;8.0
9015;35 tot 40 jaar;5 jaar;2023;15.0;7.0;8.0
9016;35 tot 40 jaar;6 jaar;1996;30.0;12.0;18.0
9017;35 tot 40 jaar;6 jaar;1997;30.0;15.0;15.0
9018;35 tot 40 jaar;6 jaar;1998;15.0;7.0;8.0
9019;35 tot 40 jaar;6 jaar;1999;36.0;21.0;15.0
9020;35 tot 40 jaar;6 jaar;2000;35.0;13.0;22.0
9021;35 tot 40 jaar;6 jaar;2001;32.0;10.0;22.0
9022;35 tot 40 jaar;6 jaar;2002;21.0;10.0;11.0
9023;35 tot 40 jaar;6 jaar;2003;20.0;5.0;15.0
9024;35 tot 40 jaar;6 jaar;2004;23.0;11.0;12.0
