ID;Opdrachtgever;Eigendom;RegioS;Perioden;BouwkostenGebouwbestemmingWoonsector_1;Woningen_2;Wooneenheden_3;Recreatiewoningen_4
8479;Totaal opdrachtgevers;Totaal;Helmond;2012 4e kwartaal;;2.0;0.0;0.0
8480;Totaal opdrachtgevers;Totaal;Helmond;2013 1e kwartaal;3437.0;36.0;0.0;0.0
8481;Totaal opdrachtgevers;Totaal;Helmond;2013 2e kwartaal;3307.0;24.0;0.0;0.0
8482;Totaal opdrachtgevers;Totaal;Helmond;2013 3e kwartaal;6924.0;61.0;0.0;0.0
8483;Totaal opdrachtgevers;Totaal;Helmond;2013 4e kwartaal;;;;
8484;Totaal opdrachtgevers;Totaal;Helmond;2014 1e kwartaal;;;;
8485;Totaal opdrachtgevers;Totaal;Helmond;2014 2e kwartaal;;;;
8486;Totaal opdrachtgevers;Totaal;Helmond;2014 3e kwartaal;;;;
8487;Totaal opdrachtgevers;Totaal;Helmond;2014 4e kwartaal;;;;
8488;Totaal opdrachtgevers;Totaal;Helmond;2015 1e kwartaal;;;;
8489;Totaal opdrachtgevers;Totaal;Helmond;2015 2e kwartaal;;;;
8490;Totaal opdrachtgevers;Totaal;Helmond;2015 3e kwartaal;;;;
8491;Totaal opdrachtgevers;Totaal;Helmond;2015 4e kwartaal;;;;
8492;Totaal opdrachtgevers;Totaal;Helmond;2016 1e kwartaal;;;;
8493;Totaal opdrachtgevers;Totaal;Helmond;2016 2e kwartaal;;;;
8494;Totaal opdrachtgevers;Totaal;Helmond;2016 3e kwartaal;;;;
8495;Totaal opdrachtgevers;Totaal;Helmond;2016 4e kwartaal;;;;
8496;Totaal opdrachtgevers;Totaal;Helmond;2017 1e kwartaal;1032.0;4.0;0.0;0.0
8497;Totaal opdrachtgevers;Totaal;Helmond;2017 2e kwartaal;7582.0;31.0;0.0;0.0
8498;Totaal opdrachtgevers;Totaal;Helmond;2017 3e kwartaal;4844.0;33.0;0.0;0.0
8499;Totaal opdrachtgevers;Totaal;Helmond;2017 4e kwartaal;21163.0;141.0;0.0;0.0
8500;Totaal opdrachtgevers;Totaal;Helmond;2018 1e kwartaal;4276.0;23.0;0.0;0.0
8501;Totaal opdrachtgevers;Totaal;Helmond;2018 2e kwartaal;14841.0;81.0;0.0;0.0
8502;Totaal opdrachtgevers;Totaal;Helmond;2018 3e kwartaal;13674.0;82.0;0.0;0.0
8503;Totaal opdrachtgevers;Totaal;Helmond;2018 4e kwartaal;4402.0;30.0;0.0;0.0
8504;Totaal opdrachtgevers;Totaal;Helmond;2019 1e kwartaal;4027.0;20.0;0.0;0.0
8505;Totaal opdrachtgevers;Totaal;Helmond;2019 2e kwartaal;14415.0;113.0;0.0;0.0
8506;Totaal opdrachtgevers;Totaal;Helmond;2019 3e kwartaal;;33.0;0.0;0.0
8507;Totaal opdrachtgevers;Totaal;Helmond;2019 4e kwartaal;12581.0;108.0;0.0;0.0
8508;Totaal opdrachtgevers;Totaal;Helmond;2020 1e kwartaal;;24.0;0.0;0.0
8509;Totaal opdrachtgevers;Totaal;Helmond;2020 2e kwartaal;15878.0;128.0;0.0;0.0
8510;Totaal opdrachtgevers;Totaal;Helmond;2020 3e kwartaal;;101.0;0.0;0.0
8511;Totaal opdrachtgevers;Totaal;Helmond;2020 4e kwartaal;8174.0;58.0;0.0;0.0
8512;Totaal opdrachtgevers;Totaal;Helmond;2021 1e kwartaal;13141.0;71.0;0.0;0.0
8513;Totaal opdrachtgevers;Totaal;Helmond;2021 2e kwartaal;101620.0;462.0;0.0;0.0
8514;Totaal opdrachtgevers;Totaal;Helmond;2021 3e kwartaal;;33.0;0.0;0.0
8515;Totaal opdrachtgevers;Totaal;Helmond;2021 4e kwartaal;;;;
8516;Totaal opdrachtgevers;Totaal;Helmond;2022 1e kwartaal;1103.0;3.0;0.0;0.0
8517;Totaal opdrachtgevers;Totaal;Helmond;2022 2e kwartaal;1623.0;4.0;0.0;0.0
8518;Totaal opdrachtgevers;Totaal;Helmond;2022 3e kwartaal;1209.0;4.0;0.0;0.0
8519;Totaal opdrachtgevers;Totaal;Helmond;2022 4e kwartaal;;110.0;0.0;0.0
8520;Totaal opdrachtgevers;Totaal;Helmond;2023 1e kwartaal;;33.0;0.0;0.0
8521;Totaal opdrachtgevers;Totaal;Helmond;2023 2e kwartaal;1200.0;6.0;0.0;0.0
8522;Totaal opdrachtgevers;Totaal;Helmond;2023 3e kwartaal;1310.0;3.0;0.0;0.0
8523;Totaal opdrachtgevers;Totaal;Helmond;2023 4e kwartaal;10142.0;68.0;0.0;0.0
8524;Totaal opdrachtgevers;Totaal;Helmond;2024 1e kwartaal;;26.0;0.0;0.0
8525;Totaal opdrachtgevers;Totaal;Helmond;2024 2e kwartaal;16125.0;114.0;0.0;0.0
8526;Totaal opdrachtgevers;Totaal;Helmond;2024 3e kwartaal;7016.0;53.0;0.0;0.0
8527;Totaal opdrachtgevers;Totaal;Helmond;2024 4e kwartaal;4908.0;22.0;0.0;0.0
8528;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2012 1e kwartaal;;1.0;0.0;0.0
8529;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2012 2e kwartaal;0.0;0.0;0.0;0.0
8530;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2012 3e kwartaal;930.0;3.0;0.0;0.0
8531;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2012 4e kwartaal;;7.0;0.0;0.0
8532;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2013 1e kwartaal;3837.0;47.0;0.0;0.0
8533;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2013 2e kwartaal;4005.0;48.0;0.0;0.0
8534;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2013 3e kwartaal;2194.0;24.0;0.0;0.0
8535;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2013 4e kwartaal;;1.0;0.0;0.0
8536;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2014 1e kwartaal;895.0;4.0;0.0;0.0
8537;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2014 2e kwartaal;822.0;3.0;0.0;0.0
8538;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2014 3e kwartaal;;11.0;0.0;0.0
8539;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2014 4e kwartaal;2639.0;22.0;0.0;0.0
8540;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2015 1e kwartaal;8281.0;56.0;0.0;20.0
8541;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2015 2e kwartaal;0.0;0.0;0.0;0.0
8542;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2015 3e kwartaal;10658.0;56.0;0.0;0.0
8543;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2015 4e kwartaal;8181.0;99.0;0.0;0.0
8544;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2016 1e kwartaal;4279.0;40.0;0.0;0.0
8545;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2016 2e kwartaal;4840.0;39.0;0.0;0.0
8546;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2016 3e kwartaal;1082.0;5.0;0.0;0.0
8547;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2016 4e kwartaal;7678.0;69.0;0.0;0.0
8548;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2017 1e kwartaal;;64.0;0.0;0.0
8549;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2017 2e kwartaal;2790.0;13.0;0.0;0.0
8550;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2017 3e kwartaal;3066.0;12.0;0.0;0.0
8551;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2017 4e kwartaal;6755.0;54.0;0.0;0.0
8552;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2018 1e kwartaal;1761.0;5.0;0.0;0.0
8553;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2018 2e kwartaal;;2.0;0.0;0.0
8554;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2018 3e kwartaal;3333.0;18.0;0.0;0.0
8555;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2018 4e kwartaal;;37.0;0.0;0.0
8556;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2019 1e kwartaal;;2.0;0.0;0.0
8557;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2019 2e kwartaal;1061.0;4.0;0.0;0.0
8558;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2019 3e kwartaal;;2.0;0.0;0.0
8559;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2019 4e kwartaal;29833.0;179.0;0.0;0.0
8560;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2020 1e kwartaal;6979.0;33.0;0.0;0.0
8561;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2020 2e kwartaal;22592.0;108.0;0.0;0.0
8562;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2020 3e kwartaal;1969.0;7.0;0.0;0.0
8563;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2020 4e kwartaal;;2.0;0.0;0.0
8564;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2021 1e kwartaal;;1.0;0.0;0.0
8565;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2021 2e kwartaal;9166.0;41.0;0.0;0.0
8566;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2021 3e kwartaal;21704.0;136.0;0.0;0.0
8567;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2021 4e kwartaal;4848.0;8.0;0.0;0.0
8568;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2022 1e kwartaal;1977.0;4.0;0.0;0.0
8569;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2022 2e kwartaal;2439.0;7.0;0.0;0.0
8570;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2022 3e kwartaal;;5.0;0.0;0.0
8571;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2022 4e kwartaal;673.0;3.0;0.0;0.0
8572;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2023 1e kwartaal;19078.0;124.0;0.0;0.0
8573;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2023 2e kwartaal;1647.0;5.0;0.0;0.0
8574;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2023 3e kwartaal;1585.0;3.0;0.0;0.0
8575;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2023 4e kwartaal;;1.0;0.0;0.0
8576;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2024 1e kwartaal;2372.0;10.0;0.0;0.0
8577;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2024 2e kwartaal;95547.0;312.0;0.0;0.0
8578;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2024 3e kwartaal;7503.0;31.0;0.0;0.0
8579;Totaal opdrachtgevers;Totaal;Hendrik-Ido-Ambacht;2024 4e kwartaal;;1.0;0.0;0.0
8580;Totaal opdrachtgevers;Totaal;Hengelo (O.);2012 1e kwartaal;;23.0;0.0;0.0
8581;Totaal opdrachtgevers;Totaal;Hengelo (O.);2012 2e kwartaal;3535.0;30.0;0.0;1.0
8582;Totaal opdrachtgevers;Totaal;Hengelo (O.);2012 3e kwartaal;3234.0;27.0;0.0;0.0
8583;Totaal opdrachtgevers;Totaal;Hengelo (O.);2012 4e kwartaal;2288.0;19.0;0.0;0.0
8584;Totaal opdrachtgevers;Totaal;Hengelo (O.);2013 1e kwartaal;920.0;4.0;0.0;0.0
8585;Totaal opdrachtgevers;Totaal;Hengelo (O.);2013 2e kwartaal;1011.0;5.0;0.0;0.0
8586;Totaal opdrachtgevers;Totaal;Hengelo (O.);2013 3e kwartaal;7548.0;52.0;0.0;0.0
8587;Totaal opdrachtgevers;Totaal;Hengelo (O.);2013 4e kwartaal;7269.0;58.0;0.0;0.0
8588;Totaal opdrachtgevers;Totaal;Hengelo (O.);2014 1e kwartaal;1524.0;9.0;0.0;0.0
8589;Totaal opdrachtgevers;Totaal;Hengelo (O.);2014 2e kwartaal;3713.0;19.0;0.0;0.0
8590;Totaal opdrachtgevers;Totaal;Hengelo (O.);2014 3e kwartaal;4733.0;35.0;0.0;0.0
8591;Totaal opdrachtgevers;Totaal;Hengelo (O.);2014 4e kwartaal;9478.0;70.0;0.0;0.0
8592;Totaal opdrachtgevers;Totaal;Hengelo (O.);2015 1e kwartaal;9362.0;75.0;0.0;0.0
8593;Totaal opdrachtgevers;Totaal;Hengelo (O.);2015 2e kwartaal;2606.0;25.0;0.0;0.0
8594;Totaal opdrachtgevers;Totaal;Hengelo (O.);2015 3e kwartaal;1797.0;12.0;0.0;0.0
8595;Totaal opdrachtgevers;Totaal;Hengelo (O.);2015 4e kwartaal;3922.0;29.0;0.0;0.0
8596;Totaal opdrachtgevers;Totaal;Hengelo (O.);2016 1e kwartaal;2705.0;22.0;0.0;0.0
8597;Totaal opdrachtgevers;Totaal;Hengelo (O.);2016 2e kwartaal;5060.0;32.0;0.0;0.0
8598;Totaal opdrachtgevers;Totaal;Hengelo (O.);2016 3e kwartaal;6187.0;51.0;0.0;0.0
8599;Totaal opdrachtgevers;Totaal;Hengelo (O.);2016 4e kwartaal;2987.0;34.0;0.0;0.0
8600;Totaal opdrachtgevers;Totaal;Hengelo (O.);2017 1e kwartaal;7911.0;61.0;0.0;0.0
8601;Totaal opdrachtgevers;Totaal;Hengelo (O.);2017 2e kwartaal;3861.0;18.0;0.0;0.0
8602;Totaal opdrachtgevers;Totaal;Hengelo (O.);2017 3e kwartaal;5540.0;38.0;0.0;0.0
8603;Totaal opdrachtgevers;Totaal;Hengelo (O.);2017 4e kwartaal;4399.0;28.0;0.0;0.0
8604;Totaal opdrachtgevers;Totaal;Hengelo (O.);2018 1e kwartaal;3932.0;28.0;0.0;0.0
8605;Totaal opdrachtgevers;Totaal;Hengelo (O.);2018 2e kwartaal;12105.0;98.0;0.0;0.0
8606;Totaal opdrachtgevers;Totaal;Hengelo (O.);2018 3e kwartaal;4407.0;20.0;0.0;0.0
8607;Totaal opdrachtgevers;Totaal;Hengelo (O.);2018 4e kwartaal;14720.0;120.0;0.0;0.0
8608;Totaal opdrachtgevers;Totaal;Hengelo (O.);2019 1e kwartaal;3407.0;17.0;0.0;0.0
8609;Totaal opdrachtgevers;Totaal;Hengelo (O.);2019 2e kwartaal;8890.0;60.0;0.0;0.0
8610;Totaal opdrachtgevers;Totaal;Hengelo (O.);2019 3e kwartaal;3659.0;24.0;0.0;0.0
8611;Totaal opdrachtgevers;Totaal;Hengelo (O.);2019 4e kwartaal;21046.0;133.0;0.0;0.0
8612;Totaal opdrachtgevers;Totaal;Hengelo (O.);2020 1e kwartaal;;44.0;0.0;0.0
8613;Totaal opdrachtgevers;Totaal;Hengelo (O.);2020 2e kwartaal;4946.0;30.0;0.0;0.0
8614;Totaal opdrachtgevers;Totaal;Hengelo (O.);2020 3e kwartaal;13570.0;117.0;0.0;0.0
8615;Totaal opdrachtgevers;Totaal;Hengelo (O.);2020 4e kwartaal;10317.0;54.0;0.0;0.0
8616;Totaal opdrachtgevers;Totaal;Hengelo (O.);2021 1e kwartaal;21642.0;118.0;0.0;0.0
8617;Totaal opdrachtgevers;Totaal;Hengelo (O.);2021 2e kwartaal;8952.0;66.0;0.0;0.0
8618;Totaal opdrachtgevers;Totaal;Hengelo (O.);2021 3e kwartaal;;68.0;0.0;0.0
8619;Totaal opdrachtgevers;Totaal;Hengelo (O.);2021 4e kwartaal;6172.0;39.0;0.0;0.0
8620;Totaal opdrachtgevers;Totaal;Hengelo (O.);2022 1e kwartaal;17310.0;152.0;0.0;0.0
8621;Totaal opdrachtgevers;Totaal;Hengelo (O.);2022 2e kwartaal;8800.0;70.0;0.0;0.0
8622;Totaal opdrachtgevers;Totaal;Hengelo (O.);2022 3e kwartaal;7498.0;46.0;0.0;0.0
8623;Totaal opdrachtgevers;Totaal;Hengelo (O.);2022 4e kwartaal;12509.0;294.0;0.0;0.0
8624;Totaal opdrachtgevers;Totaal;Hengelo (O.);2023 1e kwartaal;15792.0;98.0;0.0;0.0
8625;Totaal opdrachtgevers;Totaal;Hengelo (O.);2023 2e kwartaal;3777.0;32.0;0.0;0.0
8626;Totaal opdrachtgevers;Totaal;Hengelo (O.);2023 3e kwartaal;3710.0;23.0;0.0;0.0
8627;Totaal opdrachtgevers;Totaal;Hengelo (O.);2023 4e kwartaal;10102.0;69.0;0.0;0.0
8628;Totaal opdrachtgevers;Totaal;Hengelo (O.);2024 1e kwartaal;;15.0;0.0;0.0
8629;Totaal opdrachtgevers;Totaal;Hengelo (O.);2024 2e kwartaal;29369.0;202.0;0.0;0.0
8630;Totaal opdrachtgevers;Totaal;Hengelo (O.);2024 3e kwartaal;14831.0;109.0;0.0;0.0
8631;Totaal opdrachtgevers;Totaal;Hengelo (O.);2024 4e kwartaal;930.0;3.0;0.0;0.0
8632;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2012 1e kwartaal;9645.0;26.0;0.0;0.0
8633;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2012 2e kwartaal;3666.0;41.0;0.0;0.0
8634;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2012 3e kwartaal;23409.0;164.0;0.0;0.0
8635;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2012 4e kwartaal;7212.0;38.0;0.0;0.0
8636;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2013 1e kwartaal;4320.0;36.0;0.0;0.0
8637;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2013 2e kwartaal;10548.0;90.0;0.0;0.0
8638;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2013 3e kwartaal;1692.0;11.0;0.0;0.0
8639;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2013 4e kwartaal;12898.0;122.0;0.0;0.0
8640;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2014 1e kwartaal;;30.0;0.0;0.0
8641;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2014 2e kwartaal;7014.0;64.0;0.0;0.0
8642;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2014 3e kwartaal;14016.0;108.0;0.0;0.0
8643;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2014 4e kwartaal;;291.0;0.0;0.0
8644;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2015 1e kwartaal;41496.0;325.0;0.0;42.0
8645;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2015 2e kwartaal;3464.0;28.0;0.0;0.0
8646;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2015 3e kwartaal;1983.0;6.0;0.0;0.0
8647;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2015 4e kwartaal;32290.0;252.0;0.0;0.0
8648;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2016 1e kwartaal;8275.0;68.0;0.0;0.0
8649;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2016 2e kwartaal;2235.0;9.0;0.0;0.0
8650;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2016 3e kwartaal;8446.0;47.0;0.0;0.0
8651;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2016 4e kwartaal;19612.0;192.0;0.0;0.0
8652;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2017 1e kwartaal;23601.0;203.0;0.0;0.0
8653;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2017 2e kwartaal;54736.0;471.0;0.0;0.0
8654;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2017 3e kwartaal;24968.0;218.0;0.0;0.0
8655;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2017 4e kwartaal;23396.0;189.0;0.0;0.0
8656;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2018 1e kwartaal;33393.0;235.0;0.0;0.0
8657;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2018 2e kwartaal;17538.0;132.0;0.0;0.0
8658;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2018 3e kwartaal;;153.0;0.0;0.0
8659;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2018 4e kwartaal;14547.0;123.0;0.0;0.0
8660;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2019 1e kwartaal;6382.0;44.0;0.0;0.0
8661;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2019 2e kwartaal;;36.0;0.0;0.0
8662;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2019 3e kwartaal;43168.0;386.0;0.0;0.0
8663;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2019 4e kwartaal;39703.0;288.0;0.0;0.0
8664;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2020 1e kwartaal;24589.0;176.0;0.0;0.0
8665;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2020 2e kwartaal;52776.0;379.0;0.0;0.0
8666;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2020 3e kwartaal;17367.0;175.0;0.0;0.0
8667;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2020 4e kwartaal;50290.0;351.0;0.0;0.0
8668;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2021 1e kwartaal;30340.0;312.0;0.0;0.0
8669;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2021 2e kwartaal;42289.0;328.0;0.0;0.0
8670;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2021 3e kwartaal;7003.0;58.0;0.0;0.0
8671;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2021 4e kwartaal;8232.0;75.0;0.0;0.0
8672;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2022 1e kwartaal;35369.0;207.0;0.0;0.0
8673;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2022 2e kwartaal;10109.0;67.0;0.0;0.0
8674;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2022 3e kwartaal;6844.0;47.0;0.0;0.0
8675;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2022 4e kwartaal;;243.0;0.0;0.0
8676;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2023 1e kwartaal;11169.0;106.0;0.0;0.0
8677;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2023 2e kwartaal;;171.0;0.0;0.0
8678;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2023 3e kwartaal;;81.0;0.0;0.0
8679;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2023 4e kwartaal;80798.0;597.0;0.0;0.0
8680;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2024 1e kwartaal;23895.0;146.0;0.0;0.0
8681;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2024 2e kwartaal;18180.0;107.0;0.0;0.0
8682;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2024 3e kwartaal;26192.0;171.0;0.0;0.0
8683;Totaal opdrachtgevers;Totaal;'s-Hertogenbosch;2024 4e kwartaal;44960.0;347.0;0.0;0.0
8684;Totaal opdrachtgevers;Totaal;Heumen;2012 1e kwartaal;;2.0;0.0;0.0
8685;Totaal opdrachtgevers;Totaal;Heumen;2012 2e kwartaal;;1.0;0.0;0.0
8686;Totaal opdrachtgevers;Totaal;Heumen;2012 3e kwartaal;737.0;5.0;0.0;0.0
8687;Totaal opdrachtgevers;Totaal;Heumen;2012 4e kwartaal;0.0;0.0;0.0;0.0
8688;Totaal opdrachtgevers;Totaal;Heumen;2013 1e kwartaal;;20.0;0.0;0.0
8689;Totaal opdrachtgevers;Totaal;Heumen;2013 2e kwartaal;;2.0;0.0;0.0
8690;Totaal opdrachtgevers;Totaal;Heumen;2013 3e kwartaal;1638.0;11.0;0.0;0.0
8691;Totaal opdrachtgevers;Totaal;Heumen;2013 4e kwartaal;;2.0;0.0;0.0
8692;Totaal opdrachtgevers;Totaal;Heumen;2014 1e kwartaal;0.0;0.0;0.0;0.0
8693;Totaal opdrachtgevers;Totaal;Heumen;2014 2e kwartaal;;26.0;0.0;0.0
8694;Totaal opdrachtgevers;Totaal;Heumen;2014 3e kwartaal;0.0;0.0;0.0;0.0
8695;Totaal opdrachtgevers;Totaal;Heumen;2014 4e kwartaal;833.0;6.0;0.0;0.0
8696;Totaal opdrachtgevers;Totaal;Heumen;2015 1e kwartaal;1388.0;13.0;0.0;0.0
8697;Totaal opdrachtgevers;Totaal;Heumen;2015 2e kwartaal;;6.0;0.0;0.0
8698;Totaal opdrachtgevers;Totaal;Heumen;2015 3e kwartaal;;2.0;0.0;0.0
8699;Totaal opdrachtgevers;Totaal;Heumen;2015 4e kwartaal;;2.0;0.0;0.0
8700;Totaal opdrachtgevers;Totaal;Heumen;2016 1e kwartaal;;1.0;0.0;0.0
8701;Totaal opdrachtgevers;Totaal;Heumen;2016 2e kwartaal;1508.0;15.0;0.0;0.0
8702;Totaal opdrachtgevers;Totaal;Heumen;2016 3e kwartaal;;3.0;0.0;0.0
8703;Totaal opdrachtgevers;Totaal;Heumen;2016 4e kwartaal;;26.0;0.0;0.0
8704;Totaal opdrachtgevers;Totaal;Heumen;2017 1e kwartaal;583.0;3.0;0.0;0.0
8705;Totaal opdrachtgevers;Totaal;Heumen;2017 2e kwartaal;;2.0;0.0;0.0
8706;Totaal opdrachtgevers;Totaal;Heumen;2017 3e kwartaal;;1.0;0.0;0.0
8707;Totaal opdrachtgevers;Totaal;Heumen;2017 4e kwartaal;784.0;3.0;0.0;0.0
8708;Totaal opdrachtgevers;Totaal;Heumen;2018 1e kwartaal;4912.0;20.0;0.0;1.0
8709;Totaal opdrachtgevers;Totaal;Heumen;2018 2e kwartaal;3114.0;25.0;0.0;0.0
8710;Totaal opdrachtgevers;Totaal;Heumen;2018 3e kwartaal;;1.0;0.0;0.0
8711;Totaal opdrachtgevers;Totaal;Heumen;2018 4e kwartaal;2145.0;12.0;0.0;0.0
8712;Totaal opdrachtgevers;Totaal;Heumen;2019 1e kwartaal;2762.0;22.0;0.0;0.0
8713;Totaal opdrachtgevers;Totaal;Heumen;2019 2e kwartaal;;4.0;0.0;0.0
8714;Totaal opdrachtgevers;Totaal;Heumen;2019 3e kwartaal;;15.0;0.0;0.0
8715;Totaal opdrachtgevers;Totaal;Heumen;2019 4e kwartaal;1317.0;6.0;0.0;0.0
8716;Totaal opdrachtgevers;Totaal;Heumen;2020 1e kwartaal;;2.0;0.0;0.0
8717;Totaal opdrachtgevers;Totaal;Heumen;2020 2e kwartaal;3631.0;20.0;0.0;0.0
8718;Totaal opdrachtgevers;Totaal;Heumen;2020 3e kwartaal;;2.0;0.0;0.0
8719;Totaal opdrachtgevers;Totaal;Heumen;2020 4e kwartaal;647.0;4.0;0.0;0.0
8720;Totaal opdrachtgevers;Totaal;Heumen;2021 1e kwartaal;5610.0;43.0;0.0;0.0
8721;Totaal opdrachtgevers;Totaal;Heumen;2021 2e kwartaal;1026.0;4.0;0.0;0.0
8722;Totaal opdrachtgevers;Totaal;Heumen;2021 3e kwartaal;910.0;4.0;0.0;0.0
