ID;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
7877;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Krimpenerwaard;30 juni 2022;950.0
7878;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Krimpenerwaard;31 december 2022;950.0
7879;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Krimpenerwaard;30 juni 2023;895.0
7880;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Krimpenerwaard;31 december 2023;925.0
7881;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Krimpenerwaard;30 juni 2024;1070.0
7882;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;30 juni 2021;260.0
7883;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;31 december 2021;270.0
7884;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;30 juni 2022;285.0
7885;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;31 december 2022;315.0
7886;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;30 juni 2023;310.0
7887;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;31 december 2023;275.0
7888;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laarbeek;30 juni 2024;320.0
7889;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;30 juni 2021;
7890;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;31 december 2021;
7891;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;30 juni 2022;1305.0
7892;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;31 december 2022;1340.0
7893;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;30 juni 2023;1305.0
7894;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;31 december 2023;1365.0
7895;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Land van Cuijk;30 juni 2024;1430.0
7896;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;30 juni 2021;200.0
7897;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;31 december 2021;185.0
7898;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;30 juni 2022;
7899;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;31 december 2022;
7900;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;30 juni 2023;
7901;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;31 december 2023;
7902;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landerd;30 juni 2024;
7903;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;30 juni 2021;685.0
7904;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;31 december 2021;715.0
7905;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;30 juni 2022;640.0
7906;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;31 december 2022;655.0
7907;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;30 juni 2023;575.0
7908;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;31 december 2023;510.0
7909;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landgraaf;30 juni 2024;580.0
7910;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;30 juni 2021;170.0
7911;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;31 december 2021;165.0
7912;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;30 juni 2022;180.0
7913;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;31 december 2022;180.0
7914;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;30 juni 2023;170.0
7915;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;31 december 2023;175.0
7916;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Landsmeer;30 juni 2024;205.0
7917;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;30 juni 2021;360.0
7918;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;31 december 2021;340.0
7919;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;30 juni 2022;
7920;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;31 december 2022;
7921;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;30 juni 2023;
7922;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;31 december 2023;
7923;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Langedijk;30 juni 2024;
7924;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;30 juni 2021;950.0
7925;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;31 december 2021;965.0
7926;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;30 juni 2022;1065.0
7927;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;31 december 2022;1130.0
7928;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;30 juni 2023;1130.0
7929;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;31 december 2023;1220.0
7930;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lansingerland;30 juni 2024;1465.0
7931;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);30 juni 2021;150.0
7932;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);31 december 2021;150.0
7933;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);30 juni 2022;150.0
7934;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);31 december 2022;175.0
7935;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);30 juni 2023;165.0
7936;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);31 december 2023;175.0
7937;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Laren (NH.);30 juni 2024;190.0
7938;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;30 juni 2021;2340.0
7939;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;31 december 2021;2535.0
7940;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;30 juni 2022;2850.0
7941;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;31 december 2022;2910.0
7942;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;30 juni 2023;2985.0
7943;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;31 december 2023;2890.0
7944;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leeuwarden;30 juni 2024;2890.0
7945;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;30 juni 2021;2120.0
7946;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;31 december 2021;1905.0
7947;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;30 juni 2022;1970.0
7948;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;31 december 2022;2130.0
7949;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;30 juni 2023;2095.0
7950;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;31 december 2023;2005.0
7951;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiden;30 juni 2024;2075.0
7952;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;30 juni 2021;515.0
7953;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;31 december 2021;510.0
7954;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;30 juni 2022;550.0
7955;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;31 december 2022;590.0
7956;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;30 juni 2023;555.0
7957;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;31 december 2023;515.0
7958;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leiderdorp;30 juni 2024;525.0
7959;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;30 juni 2021;1190.0
7960;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;31 december 2021;1270.0
7961;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;30 juni 2022;1360.0
7962;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;31 december 2022;1380.0
7963;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;30 juni 2023;1400.0
7964;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;31 december 2023;1385.0
7965;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leidschendam-Voorburg;30 juni 2024;1405.0
7966;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;30 juni 2021;1380.0
7967;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;31 december 2021;1355.0
7968;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;30 juni 2022;1400.0
7969;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;31 december 2022;1400.0
7970;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;30 juni 2023;1265.0
7971;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;31 december 2023;1265.0
7972;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lelystad;30 juni 2024;1305.0
7973;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;30 juni 2021;730.0
7974;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;31 december 2021;730.0
7975;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;30 juni 2022;705.0
7976;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;31 december 2022;685.0
7977;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;30 juni 2023;680.0
7978;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;31 december 2023;700.0
7979;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leudal;30 juni 2024;650.0
7980;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;30 juni 2021;440.0
7981;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;31 december 2021;480.0
7982;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;30 juni 2022;570.0
7983;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;31 december 2022;615.0
7984;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;30 juni 2023;605.0
7985;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;31 december 2023;625.0
7986;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Leusden;30 juni 2024;655.0
7987;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;30 juni 2021;890.0
7988;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;31 december 2021;895.0
7989;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;30 juni 2022;910.0
7990;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;31 december 2022;935.0
7991;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;30 juni 2023;920.0
7992;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;31 december 2023;925.0
7993;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lingewaard;30 juni 2024;1035.0
7994;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;30 juni 2021;400.0
7995;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;31 december 2021;395.0
7996;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;30 juni 2022;440.0
7997;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;31 december 2022;445.0
7998;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;30 juni 2023;430.0
7999;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;31 december 2023;470.0
8000;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lisse;30 juni 2024;505.0
8001;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;30 juni 2021;490.0
8002;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;31 december 2021;485.0
8003;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;30 juni 2022;460.0
8004;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;31 december 2022;465.0
8005;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;30 juni 2023;470.0
8006;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;31 december 2023;450.0
8007;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lochem;30 juni 2024;500.0
8008;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;30 juni 2021;320.0
8009;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;31 december 2021;350.0
8010;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;30 juni 2022;320.0
8011;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;31 december 2022;360.0
8012;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;30 juni 2023;330.0
8013;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;31 december 2023;335.0
8014;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Loon op Zand;30 juni 2024;410.0
8015;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;30 juni 2021;220.0
8016;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;31 december 2021;215.0
8017;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;30 juni 2022;215.0
8018;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;31 december 2022;230.0
8019;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;30 juni 2023;225.0
8020;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;31 december 2023;225.0
8021;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Lopik;30 juni 2024;205.0
8022;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;30 juni 2021;320.0
8023;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;31 december 2021;350.0
8024;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;30 juni 2022;345.0
8025;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;31 december 2022;350.0
8026;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;30 juni 2023;390.0
8027;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;31 december 2023;425.0
8028;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Losser;30 juni 2024;450.0
8029;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;30 juni 2021;380.0
8030;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;31 december 2021;410.0
8031;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;30 juni 2022;365.0
8032;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;31 december 2022;390.0
8033;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;30 juni 2023;390.0
8034;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;31 december 2023;405.0
8035;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasdriel;30 juni 2024;475.0
8036;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasgouw;30 juni 2021;360.0
8037;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasgouw;31 december 2021;350.0
8038;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasgouw;30 juni 2022;345.0
8039;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasgouw;31 december 2022;345.0
8040;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Geen jeugdreclassering;Maasgouw;30 juni 2023;365.0
