ID;Uitvoerkenmerken;Perioden;GroeiUitvoer_1;BijdrageAanTotaleGroeiUitvoer_2
1668;89 Diverse fabricaten, n.a.g.;2014;749572.0;0.2
1669;89 Diverse fabricaten, n.a.g.;2015;;
1670;89 Diverse fabricaten, n.a.g.;2016;1331337.0;0.3
1671;89 Diverse fabricaten, n.a.g.;2017;1746407.0;0.4
1672;89 Diverse fabricaten, n.a.g.;2018;1163543.0;0.2
1673;89 Diverse fabricaten, n.a.g.;2019;1590922.0;0.3
1674;89 Diverse fabricaten, n.a.g.;2020;-547537.0;-0.1
1675;89 Diverse fabricaten, n.a.g.;2021;4076484.0;0.8
1676;89 Diverse fabricaten, n.a.g.;2022;;
1677;9 Niet afzonderlijk genoemde goederen;2010;;
1678;9 Niet afzonderlijk genoemde goederen;2011;;
1679;9 Niet afzonderlijk genoemde goederen;2012;368744.0;0.1
1680;9 Niet afzonderlijk genoemde goederen;2013;-755771.0;-0.2
1681;9 Niet afzonderlijk genoemde goederen;2014;-410294.0;-0.1
1682;9 Niet afzonderlijk genoemde goederen;2015;;
1683;9 Niet afzonderlijk genoemde goederen;2016;131213.0;0.0
1684;9 Niet afzonderlijk genoemde goederen;2017;305823.0;0.1
1685;9 Niet afzonderlijk genoemde goederen;2018;-417983.0;-0.1
1686;9 Niet afzonderlijk genoemde goederen;2019;-22571.0;0.0
1687;9 Niet afzonderlijk genoemde goederen;2020;-182818.0;0.0
1688;9 Niet afzonderlijk genoemde goederen;2021;-253931.0;-0.1
1689;9 Niet afzonderlijk genoemde goederen;2022;;
1690;91 Postpakketten, behalve diamant;2010;;
1691;91 Postpakketten, behalve diamant;2011;;
1692;91 Postpakketten, behalve diamant;2012;;
1693;91 Postpakketten, behalve diamant;2013;;
1694;91 Postpakketten, behalve diamant;2014;;
1695;91 Postpakketten, behalve diamant;2015;;
1696;91 Postpakketten, behalve diamant;2016;;
1697;91 Postpakketten, behalve diamant;2017;;
1698;91 Postpakketten, behalve diamant;2018;;
1699;91 Postpakketten, behalve diamant;2019;;
1700;91 Postpakketten, behalve diamant;2020;;
1701;91 Postpakketten, behalve diamant;2021;;
1702;91 Postpakketten, behalve diamant;2022;;
1703;93 Boordprovisie en benodigdheden voo...;2010;;
1704;93 Boordprovisie en benodigdheden voo...;2011;;
1705;93 Boordprovisie en benodigdheden voo...;2012;108867.0;0.0
1706;93 Boordprovisie en benodigdheden voo...;2013;69212.0;0.0
1707;93 Boordprovisie en benodigdheden voo...;2014;99631.0;0.0
1708;93 Boordprovisie en benodigdheden voo...;2015;;
1709;93 Boordprovisie en benodigdheden voo...;2016;-30664.0;0.0
1710;93 Boordprovisie en benodigdheden voo...;2017;358778.0;0.1
1711;93 Boordprovisie en benodigdheden voo...;2018;317562.0;0.1
1712;93 Boordprovisie en benodigdheden voo...;2019;90203.0;0.0
1713;93 Boordprovisie en benodigdheden voo...;2020;-417677.0;-0.1
1714;93 Boordprovisie en benodigdheden voo...;2021;-161657.0;0.0
1715;93 Boordprovisie en benodigdheden voo...;2022;;
1716;94 Onderdelen van complete fabrieksin...;2010;;
1717;94 Onderdelen van complete fabrieksin...;2011;;
1718;94 Onderdelen van complete fabrieksin...;2012;58502.0;0.0
1719;94 Onderdelen van complete fabrieksin...;2013;-64034.0;0.0
1720;94 Onderdelen van complete fabrieksin...;2014;39876.0;0.0
1721;94 Onderdelen van complete fabrieksin...;2015;;
1722;94 Onderdelen van complete fabrieksin...;2016;;
1723;94 Onderdelen van complete fabrieksin...;2017;;
1724;94 Onderdelen van complete fabrieksin...;2018;;
1725;94 Onderdelen van complete fabrieksin...;2019;;
1726;94 Onderdelen van complete fabrieksin...;2020;;
1727;94 Onderdelen van complete fabrieksin...;2021;;
1728;94 Onderdelen van complete fabrieksin...;2022;;
1729;96 Niet in circulatie zijnde munten, ...;2010;;
1730;96 Niet in circulatie zijnde munten, ...;2011;;
1731;96 Niet in circulatie zijnde munten, ...;2012;-3682.0;0.0
1732;96 Niet in circulatie zijnde munten, ...;2013;9999.0;0.0
1733;96 Niet in circulatie zijnde munten, ...;2014;10634.0;0.0
1734;96 Niet in circulatie zijnde munten, ...;2015;;
1735;96 Niet in circulatie zijnde munten, ...;2016;-26484.0;0.0
1736;96 Niet in circulatie zijnde munten, ...;2017;-661.0;0.0
1737;96 Niet in circulatie zijnde munten, ...;2018;19802.0;0.0
1738;96 Niet in circulatie zijnde munten, ...;2019;-15368.0;0.0
1739;96 Niet in circulatie zijnde munten, ...;2020;-3937.0;0.0
1740;96 Niet in circulatie zijnde munten, ...;2021;7061.0;0.0
1741;96 Niet in circulatie zijnde munten, ...;2022;;
1742;97 Niet-monetair goud;2010;;
1743;97 Niet-monetair goud;2011;;
1744;97 Niet-monetair goud;2012;205057.0;0.1
1745;97 Niet-monetair goud;2013;-770947.0;-0.2
1746;97 Niet-monetair goud;2014;-560436.0;-0.1
1747;97 Niet-monetair goud;2015;;
1748;97 Niet-monetair goud;2016;232346.0;0.1
1749;97 Niet-monetair goud;2017;-52293.0;0.0
1750;97 Niet-monetair goud;2018;-755346.0;-0.2
1751;97 Niet-monetair goud;2019;-97405.0;0.0
1752;97 Niet-monetair goud;2020;238796.0;0.0
1753;97 Niet-monetair goud;2021;-99335.0;0.0
1754;97 Niet-monetair goud;2022;;
