ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
4372;Totaal mannen en vrouwen;Bachelor;1;HAVO;Westerse allochtoon;Deeltijd;2011/'12;53;97.0
4373;Totaal mannen en vrouwen;Bachelor;1;HAVO;Westerse allochtoon;Deeltijd;2012/'13;40;
4374;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;126;60.0
4375;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;98;63.0
4376;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;126;58.0
4377;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;117;60.0
4378;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;142;59.0
4379;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;161;60.0
4380;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;186;59.0
4381;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;215;58.0
4382;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;251;59.0
4383;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;261;62.0
4384;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;270;63.0
4385;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;267;62.0
4386;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;288;68.0
4387;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;262;68.0
4388;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;281;72.0
4389;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;291;68.0
4390;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;343;71.0
4391;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;280;72.0
4392;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;1995/'96;108;58.0
4393;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;1996/'97;87;62.0
4394;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;1997/'98;115;56.0
4395;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;1998/'99;106;57.0
4396;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;1999/'00;127;57.0
4397;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2000/'01;142;57.0
4398;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2001/'02;156;56.0
4399;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2002/'03;183;57.0
4400;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2003/'04;220;57.0
4401;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2004/'05;209;60.0
4402;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2005/'06;218;58.0
4403;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2006/'07;218;59.0
4404;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2007/'08;241;63.0
4405;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2008/'09;202;64.0
4406;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2009/'10;223;66.0
4407;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2010/'11;249;64.0
4408;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2011/'12;274;65.0
4409;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Voltijd;2012/'13;225;67.0
4410;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;1995/'96;18;
4411;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;1996/'97;11;
4412;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;1997/'98;11;
4413;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;1998/'99;11;
4414;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;1999/'00;15;
4415;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2000/'01;19;
4416;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2001/'02;30;
4417;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2002/'03;32;
4418;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2003/'04;31;
4419;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2004/'05;52;74.0
4420;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2005/'06;52;84.0
4421;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2006/'07;49;
4422;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2007/'08;47;
4423;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2008/'09;60;83.0
4424;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2009/'10;58;93.0
4425;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2010/'11;42;
4426;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2011/'12;69;97.0
4427;Totaal mannen en vrouwen;Bachelor;1;HAVO;Niet-westerse allochtoon;Deeltijd;2012/'13;55;96.0
4428;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;1995/'96;15;
4429;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;1996/'97;9;
4430;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;1997/'98;12;
4431;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;1998/'99;19;
4432;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;1999/'00;24;
4433;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2000/'01;17;
4434;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2001/'02;33;
4435;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2002/'03;42;
4436;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2003/'04;61;57.0
4437;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2004/'05;50;63.0
4438;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2005/'06;50;58.0
4439;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2006/'07;51;59.0
4440;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2007/'08;50;70.0
4441;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2008/'09;53;68.0
4442;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2009/'10;61;73.0
4443;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2010/'11;62;66.0
4444;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2011/'12;75;69.0
4445;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Totaal opleidingsvorm;2012/'13;71;71.0
4446;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;1995/'96;11;
4447;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;1996/'97;8;
4448;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;1997/'98;10;
4449;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;1998/'99;18;
4450;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;1999/'00;23;
4451;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2000/'01;16;
4452;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2001/'02;32;
4453;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2002/'03;38;
4454;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2003/'04;54;53.0
4455;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2004/'05;39;
4456;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2005/'06;43;
4457;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2006/'07;44;
4458;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2007/'08;39;
4459;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2008/'09;37;
4460;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2009/'10;47;
4461;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2010/'11;51;63.0
4462;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2011/'12;60;63.0
4463;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Voltijd;2012/'13;58;67.0
4464;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;1995/'96;4;
4465;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;1996/'97;1;
4466;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;1997/'98;2;
4467;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;1998/'99;1;
4468;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;1999/'00;1;
4469;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2000/'01;1;
4470;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2001/'02;1;
4471;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2002/'03;4;
4472;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2003/'04;7;
4473;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2004/'05;11;
4474;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2005/'06;7;
4475;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2006/'07;7;
4476;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2007/'08;11;
4477;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2008/'09;16;
4478;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2009/'10;14;
4479;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2010/'11;11;
4480;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2011/'12;15;
4481;Totaal mannen en vrouwen;Bachelor;1;HAVO;Marokko;Deeltijd;2012/'13;13;
4482;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;1995/'96;9;
4483;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;1996/'97;12;
4484;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;1997/'98;15;
4485;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;1998/'99;17;
4486;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;1999/'00;25;
4487;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2000/'01;23;
4488;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2001/'02;28;
4489;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2002/'03;43;
4490;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2003/'04;50;57.0
4491;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2004/'05;41;
4492;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2005/'06;59;59.0
4493;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2006/'07;60;62.0
4494;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2007/'08;48;
4495;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2008/'09;47;
4496;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2009/'10;46;
4497;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2010/'11;69;58.0
4498;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2011/'12;92;66.0
4499;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Totaal opleidingsvorm;2012/'13;63;71.0
4500;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;1995/'96;6;
4501;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;1996/'97;11;
4502;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;1997/'98;14;
4503;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;1998/'99;16;
4504;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;1999/'00;23;
4505;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2000/'01;20;
4506;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2001/'02;25;
4507;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2002/'03;42;
4508;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2003/'04;44;
4509;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2004/'05;38;
4510;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2005/'06;52;55.0
4511;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2006/'07;48;
4512;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2007/'08;42;
4513;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2008/'09;39;
4514;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2009/'10;41;
4515;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2010/'11;66;58.0
4516;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2011/'12;80;60.0
4517;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Voltijd;2012/'13;51;62.0
4518;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;1995/'96;3;
4519;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;1996/'97;1;
4520;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;1997/'98;1;
4521;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;1998/'99;1;
4522;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;1999/'00;2;
4523;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2000/'01;3;
4524;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2001/'02;3;
4525;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2002/'03;1;
4526;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2003/'04;6;
4527;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2004/'05;3;
4528;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2005/'06;7;
4529;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2006/'07;12;
4530;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2007/'08;6;
4531;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2008/'09;8;
4532;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2009/'10;5;
4533;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2010/'11;3;
4534;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2011/'12;12;
4535;Totaal mannen en vrouwen;Bachelor;1;HAVO;Turkije;Deeltijd;2012/'13;12;
4536;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;1995/'96;38;
4537;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;1996/'97;30;
4538;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;1997/'98;36;
4539;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;1998/'99;30;
4540;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;1999/'00;29;
4541;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2000/'01;40;
4542;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2001/'02;42;
4543;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2002/'03;57;56.0
4544;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2003/'04;40;
4545;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2004/'05;55;63.0
4546;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2005/'06;56;66.0
4547;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2006/'07;60;59.0
4548;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2007/'08;71;69.0
4549;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2008/'09;60;68.0
4550;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2009/'10;70;78.0
4551;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2010/'11;48;
4552;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2011/'12;50;78.0
4553;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Totaal opleidingsvorm;2012/'13;36;
4554;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;1995/'96;32;
4555;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;1996/'97;26;
4556;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;1997/'98;33;
4557;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;1998/'99;24;
4558;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;1999/'00;22;
4559;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2000/'01;30;
4560;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2001/'02;27;
4561;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2002/'03;39;
4562;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2003/'04;35;
4563;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2004/'05;38;
4564;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2005/'06;34;
4565;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2006/'07;44;
4566;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2007/'08;51;62.0
4567;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2008/'09;41;
4568;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2009/'10;48;
4569;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2010/'11;44;
4570;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2011/'12;36;
4571;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Voltijd;2012/'13;25;
4572;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;1995/'96;6;
4573;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;1996/'97;4;
4574;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;1997/'98;3;
4575;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;1998/'99;6;
4576;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;1999/'00;7;
4577;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2000/'01;10;
4578;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2001/'02;15;
4579;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2002/'03;18;
4580;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2003/'04;5;
4581;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2004/'05;17;
4582;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2005/'06;22;
4583;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2006/'07;16;
4584;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2007/'08;20;
4585;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2008/'09;19;
4586;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2009/'10;22;
4587;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2010/'11;4;
4588;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2011/'12;14;
4589;Totaal mannen en vrouwen;Bachelor;1;HAVO;Suriname;Deeltijd;2012/'13;11;
4590;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1995/'96;42;
4591;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1996/'97;28;
4592;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1997/'98;40;
4593;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1998/'99;33;
4594;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1999/'00;37;
4595;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2000/'01;45;
4596;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2001/'02;53;61.0
4597;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2002/'03;48;
4598;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2003/'04;57;67.0
4599;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2004/'05;61;62.0
4600;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2005/'06;56;70.0
4601;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2006/'07;46;
4602;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2007/'08;63;71.0
4603;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2008/'09;54;75.0
4604;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2009/'10;42;
4605;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2010/'11;45;
4606;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2011/'12;45;
4607;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2012/'13;36;
4608;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1995/'96;37;
4609;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1996/'97;25;
4610;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1997/'98;37;
4611;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1998/'99;31;
4612;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1999/'00;34;
4613;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2000/'01;42;
