ID;Overheidsinstellingen;Bestrijdingsmiddelen;Toepassingssectoren;Perioden;GebruikInKgWerkzameStof_1
9402;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Beplantingen buiten de bebouwde kom;1995;0
9403;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Beplantingen buiten de bebouwde kom;2001;0
9404;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Beplantingen buiten de bebouwde kom;2005;0
9405;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Beplantingen buiten de bebouwde kom;2009;0
9406;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Beplantingen buiten de bebouwde kom;2013;0
9407;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Beplantingen buiten de bebouwde kom;2018;11
9408;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;1992;0
9409;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;1995;0
9410;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;2001;0
9411;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;2005;0
9412;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;2009;0
9413;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;2013;0
9414;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Bossen en natuurterreinen;2018;0
9415;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;1992;0
9416;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;1995;0
9417;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;2001;0
9418;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;2005;0
9419;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;2009;0
9420;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;2013;0
9421;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Sportvelden;2018;3
9422;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;1992;0
9423;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;1995;0
9424;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;2001;0
9425;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;2005;0
9426;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;2009;0
9427;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;2013;0
9428;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Andere groene elementen;2018;0
9429;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;1992;0
9430;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;1995;0
9431;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;2001;0
9432;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;2005;0
9433;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;2009;0
9434;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;2013;0
9435;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Kwekerijen;2018;0
9436;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;1992;0
9437;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;1995;0
9438;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;2001;0
9439;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;2005;0
9440;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;2009;0
9441;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;2013;0
9442;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Totaal verhardingen;2018;0
9443;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;1992;0
9444;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;1995;0
9445;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;2001;0
9446;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;2005;0
9447;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;2009;0
9448;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;2013;0
9449;Gelderland (PV);Bacillus thuringiensis subsp. aizawai;Spoorbanen;2018;0
9450;Gelderland (PV);Dicamba;Totaal toepassingssectoren;1992;0
9451;Gelderland (PV);Dicamba;Totaal toepassingssectoren;1995;45
9452;Gelderland (PV);Dicamba;Totaal toepassingssectoren;2001;45
9453;Gelderland (PV);Dicamba;Totaal toepassingssectoren;2005;32
9454;Gelderland (PV);Dicamba;Totaal toepassingssectoren;2009;14
9455;Gelderland (PV);Dicamba;Totaal toepassingssectoren;2013;10
9456;Gelderland (PV);Dicamba;Totaal toepassingssectoren;2018;5
9457;Gelderland (PV);Dicamba;Waterlopen en vijvers;1992;0
9458;Gelderland (PV);Dicamba;Waterlopen en vijvers;1995;0
9459;Gelderland (PV);Dicamba;Waterlopen en vijvers;2001;0
9460;Gelderland (PV);Dicamba;Waterlopen en vijvers;2005;0
9461;Gelderland (PV);Dicamba;Waterlopen en vijvers;2009;0
9462;Gelderland (PV);Dicamba;Waterlopen en vijvers;2013;0
9463;Gelderland (PV);Dicamba;Waterlopen en vijvers;2018;0
9464;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;1992;0
9465;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;1995;0
9466;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;2001;0
9467;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;2005;1
9468;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;2009;0
9469;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;2013;1
9470;Gelderland (PV);Dicamba;Beplantingen binnen de bebouwde kom;2018;0
9471;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;1992;0
9472;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;1995;0
9473;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;2001;0
9474;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;2005;0
9475;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;2009;0
9476;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;2013;0
9477;Gelderland (PV);Dicamba;Beplantingen buiten de bebouwde kom;2018;0
9478;Gelderland (PV);Dicamba;Bossen en natuurterreinen;1992;0
9479;Gelderland (PV);Dicamba;Bossen en natuurterreinen;1995;0
9480;Gelderland (PV);Dicamba;Bossen en natuurterreinen;2001;0
9481;Gelderland (PV);Dicamba;Bossen en natuurterreinen;2005;0
9482;Gelderland (PV);Dicamba;Bossen en natuurterreinen;2009;0
9483;Gelderland (PV);Dicamba;Bossen en natuurterreinen;2013;0
9484;Gelderland (PV);Dicamba;Bossen en natuurterreinen;2018;0
9485;Gelderland (PV);Dicamba;Sportvelden;1992;0
9486;Gelderland (PV);Dicamba;Sportvelden;1995;45
9487;Gelderland (PV);Dicamba;Sportvelden;2001;45
9488;Gelderland (PV);Dicamba;Sportvelden;2005;31
9489;Gelderland (PV);Dicamba;Sportvelden;2009;14
9490;Gelderland (PV);Dicamba;Sportvelden;2013;9
9491;Gelderland (PV);Dicamba;Sportvelden;2018;5
9492;Gelderland (PV);Dicamba;Andere groene elementen;1992;0
9493;Gelderland (PV);Dicamba;Andere groene elementen;1995;0
9494;Gelderland (PV);Dicamba;Andere groene elementen;2001;0
9495;Gelderland (PV);Dicamba;Andere groene elementen;2005;0
9496;Gelderland (PV);Dicamba;Andere groene elementen;2009;0
9497;Gelderland (PV);Dicamba;Andere groene elementen;2013;0
9498;Gelderland (PV);Dicamba;Andere groene elementen;2018;0
9499;Gelderland (PV);Dicamba;Kwekerijen;1992;0
9500;Gelderland (PV);Dicamba;Kwekerijen;1995;0
9501;Gelderland (PV);Dicamba;Kwekerijen;2001;0
9502;Gelderland (PV);Dicamba;Kwekerijen;2005;0
9503;Gelderland (PV);Dicamba;Kwekerijen;2009;0
9504;Gelderland (PV);Dicamba;Kwekerijen;2013;0
9505;Gelderland (PV);Dicamba;Kwekerijen;2018;0
9506;Gelderland (PV);Dicamba;Totaal verhardingen;1992;0
9507;Gelderland (PV);Dicamba;Totaal verhardingen;1995;0
9508;Gelderland (PV);Dicamba;Totaal verhardingen;2001;0
9509;Gelderland (PV);Dicamba;Totaal verhardingen;2005;1
9510;Gelderland (PV);Dicamba;Totaal verhardingen;2009;0
9511;Gelderland (PV);Dicamba;Totaal verhardingen;2013;0
9512;Gelderland (PV);Dicamba;Totaal verhardingen;2018;0
9513;Gelderland (PV);Dicamba;Spoorbanen;1992;0
9514;Gelderland (PV);Dicamba;Spoorbanen;1995;0
9515;Gelderland (PV);Dicamba;Spoorbanen;2001;0
9516;Gelderland (PV);Dicamba;Spoorbanen;2005;0
9517;Gelderland (PV);Dicamba;Spoorbanen;2009;0
9518;Gelderland (PV);Dicamba;Spoorbanen;2013;0
9519;Gelderland (PV);Dicamba;Spoorbanen;2018;0
9520;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;1992;1153
9521;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;1995;731
9522;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;2001;895
9523;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;2005;1269
9524;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;2009;0
9525;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;2013;0
9526;Gelderland (PV);Dichlobenil;Totaal toepassingssectoren;2018;0
9527;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;1992;0
9528;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;1995;0
9529;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;2001;0
9530;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;2005;0
9531;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;2009;0
9532;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;2013;0
9533;Gelderland (PV);Dichlobenil;Waterlopen en vijvers;2018;0
9534;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;1992;0
9535;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;1995;713
9536;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;2001;880
9537;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;2005;1254
9538;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;2009;0
9539;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;2013;0
9540;Gelderland (PV);Dichlobenil;Beplantingen binnen de bebouwde kom;2018;0
9541;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;1992;0
9542;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;1995;6
9543;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;2001;10
9544;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;2005;5
9545;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;2009;0
9546;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;2013;0
9547;Gelderland (PV);Dichlobenil;Beplantingen buiten de bebouwde kom;2018;0
9548;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;1992;0
9549;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;1995;0
9550;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;2001;0
9551;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;2005;0
9552;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;2009;0
9553;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;2013;0
9554;Gelderland (PV);Dichlobenil;Bossen en natuurterreinen;2018;0
9555;Gelderland (PV);Dichlobenil;Sportvelden;1992;0
9556;Gelderland (PV);Dichlobenil;Sportvelden;1995;0
9557;Gelderland (PV);Dichlobenil;Sportvelden;2001;0
9558;Gelderland (PV);Dichlobenil;Sportvelden;2005;5
9559;Gelderland (PV);Dichlobenil;Sportvelden;2009;0
9560;Gelderland (PV);Dichlobenil;Sportvelden;2013;0
9561;Gelderland (PV);Dichlobenil;Sportvelden;2018;0
9562;Gelderland (PV);Dichlobenil;Andere groene elementen;1992;0
9563;Gelderland (PV);Dichlobenil;Andere groene elementen;1995;0
9564;Gelderland (PV);Dichlobenil;Andere groene elementen;2001;0
9565;Gelderland (PV);Dichlobenil;Andere groene elementen;2005;0
9566;Gelderland (PV);Dichlobenil;Andere groene elementen;2009;0
9567;Gelderland (PV);Dichlobenil;Andere groene elementen;2013;0
9568;Gelderland (PV);Dichlobenil;Andere groene elementen;2018;0
9569;Gelderland (PV);Dichlobenil;Kwekerijen;1992;0
9570;Gelderland (PV);Dichlobenil;Kwekerijen;1995;0
9571;Gelderland (PV);Dichlobenil;Kwekerijen;2001;0
9572;Gelderland (PV);Dichlobenil;Kwekerijen;2005;0
9573;Gelderland (PV);Dichlobenil;Kwekerijen;2009;0
9574;Gelderland (PV);Dichlobenil;Kwekerijen;2013;0
9575;Gelderland (PV);Dichlobenil;Kwekerijen;2018;0
9576;Gelderland (PV);Dichlobenil;Totaal verhardingen;1992;0
9577;Gelderland (PV);Dichlobenil;Totaal verhardingen;1995;12
9578;Gelderland (PV);Dichlobenil;Totaal verhardingen;2001;5
9579;Gelderland (PV);Dichlobenil;Totaal verhardingen;2005;4
9580;Gelderland (PV);Dichlobenil;Totaal verhardingen;2009;0
9581;Gelderland (PV);Dichlobenil;Totaal verhardingen;2013;0
9582;Gelderland (PV);Dichlobenil;Totaal verhardingen;2018;0
9583;Gelderland (PV);Dichlobenil;Spoorbanen;1992;0
9584;Gelderland (PV);Dichlobenil;Spoorbanen;1995;0
9585;Gelderland (PV);Dichlobenil;Spoorbanen;2001;0
9586;Gelderland (PV);Dichlobenil;Spoorbanen;2005;1
9587;Gelderland (PV);Dichlobenil;Spoorbanen;2009;0
9588;Gelderland (PV);Dichlobenil;Spoorbanen;2013;0
9589;Gelderland (PV);Dichlobenil;Spoorbanen;2018;0
9590;Gelderland (PV);Diuron;Totaal toepassingssectoren;1992;1477
9591;Gelderland (PV);Diuron;Totaal toepassingssectoren;1995;1258
9592;Gelderland (PV);Diuron;Totaal toepassingssectoren;2001;2
9593;Gelderland (PV);Diuron;Totaal toepassingssectoren;2005;0
9594;Gelderland (PV);Diuron;Totaal toepassingssectoren;2009;0
9595;Gelderland (PV);Diuron;Totaal toepassingssectoren;2013;0
9596;Gelderland (PV);Diuron;Totaal toepassingssectoren;2018;0
9597;Gelderland (PV);Diuron;Waterlopen en vijvers;1992;0
9598;Gelderland (PV);Diuron;Waterlopen en vijvers;1995;13
9599;Gelderland (PV);Diuron;Waterlopen en vijvers;2001;0
9600;Gelderland (PV);Diuron;Waterlopen en vijvers;2005;0
9601;Gelderland (PV);Diuron;Waterlopen en vijvers;2009;0
9602;Gelderland (PV);Diuron;Waterlopen en vijvers;2013;0
9603;Gelderland (PV);Diuron;Waterlopen en vijvers;2018;0
9604;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;1992;0
9605;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;1995;174
9606;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;2001;2
9607;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;2005;0
9608;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;2009;0
9609;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;2013;0
9610;Gelderland (PV);Diuron;Beplantingen binnen de bebouwde kom;2018;0
9611;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;1992;0
9612;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;1995;3
9613;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;2001;0
9614;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;2005;0
9615;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;2009;0
9616;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;2013;0
9617;Gelderland (PV);Diuron;Beplantingen buiten de bebouwde kom;2018;0
9618;Gelderland (PV);Diuron;Bossen en natuurterreinen;1992;0
9619;Gelderland (PV);Diuron;Bossen en natuurterreinen;1995;0
9620;Gelderland (PV);Diuron;Bossen en natuurterreinen;2001;0
9621;Gelderland (PV);Diuron;Bossen en natuurterreinen;2005;0
9622;Gelderland (PV);Diuron;Bossen en natuurterreinen;2009;0
9623;Gelderland (PV);Diuron;Bossen en natuurterreinen;2013;0
9624;Gelderland (PV);Diuron;Bossen en natuurterreinen;2018;0
9625;Gelderland (PV);Diuron;Sportvelden;1992;0
9626;Gelderland (PV);Diuron;Sportvelden;1995;46
9627;Gelderland (PV);Diuron;Sportvelden;2001;0
9628;Gelderland (PV);Diuron;Sportvelden;2005;0
9629;Gelderland (PV);Diuron;Sportvelden;2009;0
9630;Gelderland (PV);Diuron;Sportvelden;2013;0
9631;Gelderland (PV);Diuron;Sportvelden;2018;0
9632;Gelderland (PV);Diuron;Andere groene elementen;1992;0
9633;Gelderland (PV);Diuron;Andere groene elementen;1995;0
9634;Gelderland (PV);Diuron;Andere groene elementen;2001;0
9635;Gelderland (PV);Diuron;Andere groene elementen;2005;0
9636;Gelderland (PV);Diuron;Andere groene elementen;2009;0
9637;Gelderland (PV);Diuron;Andere groene elementen;2013;0
9638;Gelderland (PV);Diuron;Andere groene elementen;2018;0
9639;Gelderland (PV);Diuron;Kwekerijen;1992;0
9640;Gelderland (PV);Diuron;Kwekerijen;1995;0
9641;Gelderland (PV);Diuron;Kwekerijen;2001;0
9642;Gelderland (PV);Diuron;Kwekerijen;2005;0
9643;Gelderland (PV);Diuron;Kwekerijen;2009;0
9644;Gelderland (PV);Diuron;Kwekerijen;2013;0
9645;Gelderland (PV);Diuron;Kwekerijen;2018;0
9646;Gelderland (PV);Diuron;Totaal verhardingen;1992;0
9647;Gelderland (PV);Diuron;Totaal verhardingen;1995;1022
9648;Gelderland (PV);Diuron;Totaal verhardingen;2001;0
9649;Gelderland (PV);Diuron;Totaal verhardingen;2005;0
9650;Gelderland (PV);Diuron;Totaal verhardingen;2009;0
9651;Gelderland (PV);Diuron;Totaal verhardingen;2013;0
9652;Gelderland (PV);Diuron;Totaal verhardingen;2018;0
9653;Gelderland (PV);Diuron;Spoorbanen;1992;0
9654;Gelderland (PV);Diuron;Spoorbanen;1995;0
9655;Gelderland (PV);Diuron;Spoorbanen;2001;0
9656;Gelderland (PV);Diuron;Spoorbanen;2005;0
9657;Gelderland (PV);Diuron;Spoorbanen;2009;0
9658;Gelderland (PV);Diuron;Spoorbanen;2013;0
9659;Gelderland (PV);Diuron;Spoorbanen;2018;0
9660;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;1992;0
9661;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;1995;0
9662;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;2001;0
9663;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;2005;0
9664;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;2009;0
9665;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;2013;0
9666;Gelderland (PV);Fluroxypyr-meptyl;Totaal toepassingssectoren;2018;7
9667;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;1992;0
9668;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;1995;0
9669;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;2001;0
9670;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;2005;0
9671;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;2009;0
9672;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;2013;0
9673;Gelderland (PV);Fluroxypyr-meptyl;Waterlopen en vijvers;2018;0
9674;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;1992;0
9675;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;1995;0
9676;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;2001;0
9677;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;2005;0
9678;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;2009;0
9679;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;2013;0
9680;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen binnen de bebouwde kom;2018;0
9681;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;1992;0
9682;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;1995;0
9683;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;2001;0
9684;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;2005;0
9685;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;2009;0
9686;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;2013;0
9687;Gelderland (PV);Fluroxypyr-meptyl;Beplantingen buiten de bebouwde kom;2018;0
9688;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;1992;0
9689;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;1995;0
9690;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;2001;0
9691;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;2005;0
9692;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;2009;0
9693;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;2013;0
9694;Gelderland (PV);Fluroxypyr-meptyl;Bossen en natuurterreinen;2018;0
9695;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;1992;0
9696;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;1995;0
9697;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;2001;0
9698;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;2005;0
9699;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;2009;0
9700;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;2013;0
9701;Gelderland (PV);Fluroxypyr-meptyl;Sportvelden;2018;7
9702;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;1992;0
9703;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;1995;0
9704;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;2001;0
9705;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;2005;0
9706;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;2009;0
9707;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;2013;0
9708;Gelderland (PV);Fluroxypyr-meptyl;Andere groene elementen;2018;0
9709;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;1992;0
9710;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;1995;0
9711;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;2001;0
9712;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;2005;0
9713;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;2009;0
9714;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;2013;0
9715;Gelderland (PV);Fluroxypyr-meptyl;Kwekerijen;2018;0
9716;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;1992;0
9717;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;1995;0
9718;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;2001;0
9719;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;2005;0
9720;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;2009;0
9721;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;2013;0
9722;Gelderland (PV);Fluroxypyr-meptyl;Totaal verhardingen;2018;0
