ID;Bouwjaar;TenaamstellingEnLeeftijdParticulier;Provincie;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
8611;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2020;921.0;631.0;248.0;37.0;5.0
8612;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2021;952.0;638.0;261.0;50.0;3.0
8613;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2022;957.0;630.0;279.0;46.0;2.0
8614;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2023;969.0;612.0;307.0;48.0;2.0
8615;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2024;983.0;556.0;371.0;54.0;2.0
8616;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2025;991.0;545.0;388.0;56.0;2.0
8617;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2019;1178.0;962.0;165.0;51.0;0.0
8618;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2020;1240.0;1014.0;172.0;54.0;0.0
8619;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2021;1263.0;1026.0;181.0;55.0;1.0
8620;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2022;1304.0;1052.0;196.0;55.0;1.0
8621;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2023;1346.0;1071.0;221.0;53.0;1.0
8622;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2024;1347.0;1035.0;260.0;51.0;1.0
8623;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2025;1359.0;1017.0;291.0;50.0;1.0
8624;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2019;108.0;81.0;14.0;13.0;0.0
8625;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2020;107.0;80.0;16.0;11.0;0.0
8626;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2021;109.0;85.0;17.0;7.0;0.0
8627;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2022;112.0;88.0;14.0;10.0;0.0
8628;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2023;111.0;87.0;14.0;10.0;0.0
8629;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2024;120.0;90.0;20.0;10.0;0.0
8630;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Zeeland (PV);2025;110.0;77.0;24.0;9.0;0.0
8631;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2019;692.0;549.0;66.0;77.0;0.0
8632;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2020;714.0;564.0;75.0;74.0;1.0
8633;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2021;719.0;577.0;72.0;69.0;1.0
8634;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2022;735.0;582.0;78.0;74.0;1.0
8635;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2023;754.0;576.0;102.0;75.0;1.0
8636;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2024;733.0;549.0;121.0;61.0;2.0
8637;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2025;720.0;526.0;132.0;61.0;1.0
8638;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2019;397.0;296.0;56.0;45.0;0.0
8639;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2020;425.0;314.0;62.0;49.0;0.0
8640;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2021;452.0;335.0;70.0;47.0;0.0
8641;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2022;459.0;331.0;84.0;44.0;0.0
8642;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2023;453.0;327.0;83.0;43.0;0.0
8643;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2024;454.0;308.0;102.0;44.0;0.0
8644;Bouwjaar 2018;Leeftijd: 65 jaar of ouder;Limburg (PV);2025;452.0;297.0;111.0;44.0;0.0
8645;Bouwjaar 2018;Bedrijf;Nederland;2019;4668.0;2498.0;1967.0;143.0;60.0
8646;Bouwjaar 2018;Bedrijf;Nederland;2020;4283.0;2281.0;1836.0;113.0;53.0
8647;Bouwjaar 2018;Bedrijf;Nederland;2021;3800.0;1998.0;1591.0;162.0;49.0
8648;Bouwjaar 2018;Bedrijf;Nederland;2022;3389.0;1668.0;1524.0;148.0;49.0
8649;Bouwjaar 2018;Bedrijf;Nederland;2023;2832.0;1420.0;1238.0;128.0;46.0
8650;Bouwjaar 2018;Bedrijf;Nederland;2024;2286.0;1125.0;1033.0;103.0;25.0
8651;Bouwjaar 2018;Bedrijf;Nederland;2025;1650.0;938.0;597.0;92.0;23.0
8652;Bouwjaar 2018;Bedrijf;Groningen (PV);2019;61.0;40.0;21.0;0.0;0.0
8653;Bouwjaar 2018;Bedrijf;Groningen (PV);2020;58.0;39.0;18.0;0.0;1.0
8654;Bouwjaar 2018;Bedrijf;Groningen (PV);2021;52.0;33.0;18.0;0.0;1.0
8655;Bouwjaar 2018;Bedrijf;Groningen (PV);2022;43.0;28.0;14.0;0.0;1.0
8656;Bouwjaar 2018;Bedrijf;Groningen (PV);2023;32.0;16.0;15.0;0.0;1.0
8657;Bouwjaar 2018;Bedrijf;Groningen (PV);2024;29.0;10.0;18.0;0.0;1.0
8658;Bouwjaar 2018;Bedrijf;Groningen (PV);2025;29.0;8.0;20.0;0.0;1.0
8659;Bouwjaar 2018;Bedrijf;Fryslân (PV);2019;59.0;19.0;39.0;1.0;0.0
8660;Bouwjaar 2018;Bedrijf;Fryslân (PV);2020;55.0;17.0;37.0;1.0;0.0
8661;Bouwjaar 2018;Bedrijf;Fryslân (PV);2021;48.0;15.0;32.0;1.0;0.0
8662;Bouwjaar 2018;Bedrijf;Fryslân (PV);2022;25.0;5.0;20.0;0.0;0.0
8663;Bouwjaar 2018;Bedrijf;Fryslân (PV);2023;27.0;12.0;15.0;0.0;0.0
8664;Bouwjaar 2018;Bedrijf;Fryslân (PV);2024;25.0;12.0;12.0;1.0;0.0
8665;Bouwjaar 2018;Bedrijf;Fryslân (PV);2025;19.0;10.0;8.0;1.0;0.0
8666;Bouwjaar 2018;Bedrijf;Drenthe (PV);2019;51.0;27.0;24.0;0.0;0.0
8667;Bouwjaar 2018;Bedrijf;Drenthe (PV);2020;46.0;23.0;23.0;0.0;0.0
8668;Bouwjaar 2018;Bedrijf;Drenthe (PV);2021;37.0;18.0;19.0;0.0;0.0
8669;Bouwjaar 2018;Bedrijf;Drenthe (PV);2022;34.0;17.0;17.0;0.0;0.0
8670;Bouwjaar 2018;Bedrijf;Drenthe (PV);2023;33.0;16.0;15.0;2.0;0.0
8671;Bouwjaar 2018;Bedrijf;Drenthe (PV);2024;32.0;16.0;15.0;1.0;0.0
8672;Bouwjaar 2018;Bedrijf;Drenthe (PV);2025;30.0;13.0;16.0;1.0;0.0
8673;Bouwjaar 2018;Bedrijf;Overijssel (PV);2019;100.0;52.0;38.0;10.0;0.0
8674;Bouwjaar 2018;Bedrijf;Overijssel (PV);2020;98.0;53.0;35.0;10.0;0.0
8675;Bouwjaar 2018;Bedrijf;Overijssel (PV);2021;92.0;49.0;33.0;10.0;0.0
8676;Bouwjaar 2018;Bedrijf;Overijssel (PV);2022;120.0;83.0;29.0;8.0;0.0
8677;Bouwjaar 2018;Bedrijf;Overijssel (PV);2023;97.0;60.0;30.0;7.0;0.0
8678;Bouwjaar 2018;Bedrijf;Overijssel (PV);2024;86.0;59.0;22.0;5.0;0.0
8679;Bouwjaar 2018;Bedrijf;Overijssel (PV);2025;62.0;36.0;21.0;5.0;0.0
8680;Bouwjaar 2018;Bedrijf;Flevoland (PV);2019;116.0;49.0;66.0;0.0;1.0
8681;Bouwjaar 2018;Bedrijf;Flevoland (PV);2020;110.0;45.0;64.0;0.0;1.0
8682;Bouwjaar 2018;Bedrijf;Flevoland (PV);2021;105.0;41.0;63.0;1.0;0.0
8683;Bouwjaar 2018;Bedrijf;Flevoland (PV);2022;80.0;35.0;44.0;1.0;0.0
8684;Bouwjaar 2018;Bedrijf;Flevoland (PV);2023;69.0;35.0;33.0;1.0;0.0
8685;Bouwjaar 2018;Bedrijf;Flevoland (PV);2024;48.0;30.0;17.0;1.0;0.0
8686;Bouwjaar 2018;Bedrijf;Flevoland (PV);2025;40.0;26.0;14.0;0.0;0.0
8687;Bouwjaar 2018;Bedrijf;Gelderland (PV);2019;961.0;306.0;647.0;6.0;2.0
8688;Bouwjaar 2018;Bedrijf;Gelderland (PV);2020;913.0;274.0;631.0;6.0;2.0
8689;Bouwjaar 2018;Bedrijf;Gelderland (PV);2021;805.0;259.0;535.0;9.0;2.0
8690;Bouwjaar 2018;Bedrijf;Gelderland (PV);2022;730.0;178.0;540.0;8.0;4.0
8691;Bouwjaar 2018;Bedrijf;Gelderland (PV);2023;682.0;182.0;489.0;7.0;4.0
8692;Bouwjaar 2018;Bedrijf;Gelderland (PV);2024;177.0;122.0;47.0;5.0;3.0
8693;Bouwjaar 2018;Bedrijf;Gelderland (PV);2025;154.0;104.0;39.0;8.0;3.0
8694;Bouwjaar 2018;Bedrijf;Utrecht (PV);2019;319.0;130.0;117.0;65.0;7.0
8695;Bouwjaar 2018;Bedrijf;Utrecht (PV);2020;278.0;116.0;106.0;50.0;6.0
8696;Bouwjaar 2018;Bedrijf;Utrecht (PV);2021;253.0;107.0;111.0;29.0;6.0
8697;Bouwjaar 2018;Bedrijf;Utrecht (PV);2022;239.0;117.0;97.0;19.0;6.0
8698;Bouwjaar 2018;Bedrijf;Utrecht (PV);2023;160.0;73.0;70.0;11.0;6.0
8699;Bouwjaar 2018;Bedrijf;Utrecht (PV);2024;128.0;57.0;59.0;8.0;4.0
8700;Bouwjaar 2018;Bedrijf;Utrecht (PV);2025;107.0;49.0;47.0;7.0;4.0
8701;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2019;1367.0;919.0;400.0;29.0;19.0
8702;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2020;1180.0;777.0;365.0;24.0;14.0
8703;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2021;1046.0;645.0;304.0;85.0;12.0
8704;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2022;936.0;499.0;340.0;87.0;10.0
8705;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2023;817.0;420.0;308.0;81.0;8.0
8706;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2024;1004.0;339.0;596.0;64.0;5.0
8707;Bouwjaar 2018;Bedrijf;Noord-Holland (PV);2025;541.0;291.0;194.0;52.0;4.0
8708;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2019;1015.0;597.0;391.0;17.0;10.0
8709;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2020;951.0;586.0;344.0;11.0;10.0
8710;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2021;826.0;517.0;288.0;13.0;8.0
8711;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2022;721.0;438.0;261.0;15.0;7.0
8712;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2023;561.0;355.0;185.0;14.0;7.0
8713;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2024;464.0;267.0;176.0;14.0;7.0
8714;Bouwjaar 2018;Bedrijf;Zuid-Holland (PV);2025;412.0;217.0;175.0;13.0;7.0
8715;Bouwjaar 2018;Bedrijf;Zeeland (PV);2019;59.0;48.0;9.0;2.0;0.0
8716;Bouwjaar 2018;Bedrijf;Zeeland (PV);2020;66.0;56.0;8.0;2.0;0.0
8717;Bouwjaar 2018;Bedrijf;Zeeland (PV);2021;60.0;51.0;7.0;2.0;0.0
8718;Bouwjaar 2018;Bedrijf;Zeeland (PV);2022;62.0;55.0;6.0;1.0;0.0
8719;Bouwjaar 2018;Bedrijf;Zeeland (PV);2023;62.0;55.0;6.0;1.0;0.0
8720;Bouwjaar 2018;Bedrijf;Zeeland (PV);2024;59.0;52.0;6.0;1.0;0.0
8721;Bouwjaar 2018;Bedrijf;Zeeland (PV);2025;55.0;49.0;6.0;0.0;0.0
8722;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2019;420.0;200.0;195.0;7.0;18.0
8723;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2020;402.0;190.0;185.0;8.0;19.0
8724;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2021;370.0;175.0;165.0;10.0;20.0
8725;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2022;323.0;152.0;141.0;9.0;21.0
8726;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2023;219.0;137.0;58.0;4.0;20.0
8727;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2024;167.0;110.0;49.0;3.0;5.0
8728;Bouwjaar 2018;Bedrijf;Noord-Brabant (PV);2025;138.0;89.0;40.0;5.0;4.0
8729;Bouwjaar 2018;Bedrijf;Limburg (PV);2019;140.0;111.0;20.0;6.0;3.0
8730;Bouwjaar 2018;Bedrijf;Limburg (PV);2020;126.0;105.0;20.0;1.0;0.0
8731;Bouwjaar 2018;Bedrijf;Limburg (PV);2021;106.0;88.0;16.0;2.0;0.0
8732;Bouwjaar 2018;Bedrijf;Limburg (PV);2022;76.0;61.0;15.0;0.0;0.0
8733;Bouwjaar 2018;Bedrijf;Limburg (PV);2023;73.0;59.0;14.0;0.0;0.0
8734;Bouwjaar 2018;Bedrijf;Limburg (PV);2024;67.0;51.0;16.0;0.0;0.0
8735;Bouwjaar 2018;Bedrijf;Limburg (PV);2025;63.0;46.0;17.0;0.0;0.0
8736;Bouwjaar 2017;Totaal;Nederland;2019;80999.0;61492.0;18513.0;873.0;121.0
8737;Bouwjaar 2017;Totaal;Nederland;2020;80368.0;61002.0;18397.0;867.0;102.0
8738;Bouwjaar 2017;Totaal;Nederland;2021;79356.0;60303.0;17933.0;1024.0;96.0
8739;Bouwjaar 2017;Totaal;Nederland;2022;77559.0;58747.0;17656.0;1062.0;94.0
8740;Bouwjaar 2017;Totaal;Nederland;2023;75387.0;56032.0;18187.0;1066.0;102.0
8741;Bouwjaar 2017;Totaal;Nederland;2024;71655.0;47951.0;22569.0;1049.0;86.0
8742;Bouwjaar 2017;Totaal;Nederland;2025;67046.0;42408.0;23518.0;1036.0;84.0
8743;Bouwjaar 2017;Totaal;Groningen (PV);2019;1724.0;1249.0;434.0;37.0;4.0
8744;Bouwjaar 2017;Totaal;Groningen (PV);2020;1751.0;1269.0;444.0;34.0;4.0
8745;Bouwjaar 2017;Totaal;Groningen (PV);2021;1785.0;1324.0;424.0;33.0;4.0
8746;Bouwjaar 2017;Totaal;Groningen (PV);2022;1794.0;1341.0;415.0;35.0;3.0
8747;Bouwjaar 2017;Totaal;Groningen (PV);2023;1748.0;1298.0;409.0;40.0;1.0
8748;Bouwjaar 2017;Totaal;Groningen (PV);2024;1783.0;1174.0;565.0;42.0;2.0
8749;Bouwjaar 2017;Totaal;Groningen (PV);2025;1720.0;1069.0;614.0;36.0;1.0
8750;Bouwjaar 2017;Totaal;Fryslân (PV);2019;1447.0;1028.0;364.0;52.0;3.0
8751;Bouwjaar 2017;Totaal;Fryslân (PV);2020;1556.0;1116.0;384.0;54.0;2.0
8752;Bouwjaar 2017;Totaal;Fryslân (PV);2021;1630.0;1161.0;415.0;53.0;1.0
8753;Bouwjaar 2017;Totaal;Fryslân (PV);2022;1701.0;1191.0;459.0;50.0;1.0
8754;Bouwjaar 2017;Totaal;Fryslân (PV);2023;1702.0;1160.0;492.0;49.0;1.0
8755;Bouwjaar 2017;Totaal;Fryslân (PV);2024;1693.0;1015.0;628.0;49.0;1.0
8756;Bouwjaar 2017;Totaal;Fryslân (PV);2025;1685.0;922.0;713.0;49.0;1.0
8757;Bouwjaar 2017;Totaal;Drenthe (PV);2019;1708.0;1379.0;297.0;32.0;0.0
8758;Bouwjaar 2017;Totaal;Drenthe (PV);2020;1785.0;1435.0;322.0;27.0;1.0
8759;Bouwjaar 2017;Totaal;Drenthe (PV);2021;1869.0;1521.0;317.0;30.0;1.0
8760;Bouwjaar 2017;Totaal;Drenthe (PV);2022;1868.0;1536.0;297.0;34.0;1.0
8761;Bouwjaar 2017;Totaal;Drenthe (PV);2023;1896.0;1543.0;321.0;30.0;2.0
8762;Bouwjaar 2017;Totaal;Drenthe (PV);2024;1823.0;1308.0;474.0;39.0;2.0
8763;Bouwjaar 2017;Totaal;Drenthe (PV);2025;1742.0;1178.0;525.0;36.0;3.0
8764;Bouwjaar 2017;Totaal;Overijssel (PV);2019;4346.0;3487.0;794.0;63.0;2.0
8765;Bouwjaar 2017;Totaal;Overijssel (PV);2020;4348.0;3473.0;810.0;63.0;2.0
8766;Bouwjaar 2017;Totaal;Overijssel (PV);2021;4351.0;3469.0;812.0;68.0;2.0
8767;Bouwjaar 2017;Totaal;Overijssel (PV);2022;4249.0;3369.0;816.0;61.0;3.0
8768;Bouwjaar 2017;Totaal;Overijssel (PV);2023;4187.0;3259.0;866.0;60.0;2.0
8769;Bouwjaar 2017;Totaal;Overijssel (PV);2024;3992.0;2854.0;1076.0;60.0;2.0
8770;Bouwjaar 2017;Totaal;Overijssel (PV);2025;3770.0;2564.0;1135.0;68.0;3.0
8771;Bouwjaar 2017;Totaal;Flevoland (PV);2019;2048.0;1721.0;313.0;11.0;3.0
8772;Bouwjaar 2017;Totaal;Flevoland (PV);2020;2110.0;1788.0;306.0;13.0;3.0
8773;Bouwjaar 2017;Totaal;Flevoland (PV);2021;2133.0;1821.0;297.0;12.0;3.0
8774;Bouwjaar 2017;Totaal;Flevoland (PV);2022;2134.0;1826.0;292.0;13.0;3.0
8775;Bouwjaar 2017;Totaal;Flevoland (PV);2023;2108.0;1785.0;305.0;15.0;3.0
8776;Bouwjaar 2017;Totaal;Flevoland (PV);2024;1989.0;1616.0;354.0;17.0;2.0
8777;Bouwjaar 2017;Totaal;Flevoland (PV);2025;1916.0;1518.0;378.0;18.0;2.0
8778;Bouwjaar 2017;Totaal;Gelderland (PV);2019;8968.0;6636.0;2219.0;103.0;10.0
8779;Bouwjaar 2017;Totaal;Gelderland (PV);2020;9158.0;6734.0;2310.0;106.0;8.0
8780;Bouwjaar 2017;Totaal;Gelderland (PV);2021;9051.0;6719.0;2211.0;113.0;8.0
8781;Bouwjaar 2017;Totaal;Gelderland (PV);2022;8838.0;6630.0;2080.0;121.0;7.0
8782;Bouwjaar 2017;Totaal;Gelderland (PV);2023;8571.0;6405.0;2030.0;131.0;5.0
8783;Bouwjaar 2017;Totaal;Gelderland (PV);2024;7809.0;5447.0;2236.0;118.0;8.0
8784;Bouwjaar 2017;Totaal;Gelderland (PV);2025;7222.0;4720.0;2376.0;117.0;9.0
8785;Bouwjaar 2017;Totaal;Utrecht (PV);2019;5610.0;4024.0;1492.0;82.0;12.0
8786;Bouwjaar 2017;Totaal;Utrecht (PV);2020;5677.0;4107.0;1485.0;75.0;10.0
8787;Bouwjaar 2017;Totaal;Utrecht (PV);2021;5536.0;4020.0;1442.0;65.0;9.0
8788;Bouwjaar 2017;Totaal;Utrecht (PV);2022;5271.0;3788.0;1411.0;64.0;8.0
8789;Bouwjaar 2017;Totaal;Utrecht (PV);2023;5012.0;3496.0;1440.0;67.0;9.0
8790;Bouwjaar 2017;Totaal;Utrecht (PV);2024;4773.0;2885.0;1817.0;63.0;8.0
8791;Bouwjaar 2017;Totaal;Utrecht (PV);2025;4430.0;2466.0;1884.0;70.0;10.0
8792;Bouwjaar 2017;Totaal;Noord-Holland (PV);2019;17306.0;12207.0;4970.0;101.0;28.0
8793;Bouwjaar 2017;Totaal;Noord-Holland (PV);2020;16443.0;11337.0;4976.0;106.0;24.0
8794;Bouwjaar 2017;Totaal;Noord-Holland (PV);2021;15978.0;10755.0;4958.0;244.0;21.0
8795;Bouwjaar 2017;Totaal;Noord-Holland (PV);2022;15553.0;10275.0;4983.0;274.0;21.0
8796;Bouwjaar 2017;Totaal;Noord-Holland (PV);2023;15047.0;9561.0;5187.0;276.0;23.0
8797;Bouwjaar 2017;Totaal;Noord-Holland (PV);2024;14233.0;7618.0;6324.0;271.0;20.0
8798;Bouwjaar 2017;Totaal;Noord-Holland (PV);2025;12920.0;6473.0;6177.0;252.0;18.0
8799;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2019;20686.0;15967.0;4572.0;122.0;25.0
8800;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2020;20271.0;15790.0;4341.0;127.0;13.0
8801;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2021;19798.0;15558.0;4089.0;139.0;12.0
8802;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2022;19168.0;15064.0;3952.0;140.0;12.0
8803;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2023;18550.0;14397.0;3988.0;143.0;22.0
8804;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2024;17732.0;12654.0;4921.0;146.0;11.0
8805;Bouwjaar 2017;Totaal;Zuid-Holland (PV);2025;16671.0;11366.0;5145.0;150.0;10.0
8806;Bouwjaar 2017;Totaal;Zeeland (PV);2019;1601.0;1165.0;409.0;18.0;9.0
8807;Bouwjaar 2017;Totaal;Zeeland (PV);2020;1672.0;1231.0;411.0;22.0;8.0
8808;Bouwjaar 2017;Totaal;Zeeland (PV);2021;1672.0;1224.0;414.0;25.0;9.0
8809;Bouwjaar 2017;Totaal;Zeeland (PV);2022;1689.0;1247.0;408.0;25.0;9.0
8810;Bouwjaar 2017;Totaal;Zeeland (PV);2023;1729.0;1258.0;438.0;24.0;9.0
8811;Bouwjaar 2017;Totaal;Zeeland (PV);2024;1670.0;1120.0;522.0;21.0;7.0
8812;Bouwjaar 2017;Totaal;Zeeland (PV);2025;1621.0;1020.0;577.0;19.0;5.0
8813;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2019;10508.0;8631.0;1694.0;165.0;18.0
8814;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2020;10611.0;8725.0;1708.0;157.0;21.0
8815;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2021;10663.0;8811.0;1665.0;167.0;20.0
8816;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2022;10454.0;8638.0;1635.0;160.0;21.0
8817;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2023;10094.0;8214.0;1713.0;147.0;20.0
8818;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2024;9654.0;7191.0;2294.0;151.0;18.0
8819;Bouwjaar 2017;Totaal;Noord-Brabant (PV);2025;9122.0;6389.0;2564.0;151.0;18.0
8820;Bouwjaar 2017;Totaal;Limburg (PV);2019;5047.0;3998.0;955.0;87.0;7.0
8821;Bouwjaar 2017;Totaal;Limburg (PV);2020;4986.0;3997.0;900.0;83.0;6.0
8822;Bouwjaar 2017;Totaal;Limburg (PV);2021;4890.0;3920.0;889.0;75.0;6.0
8823;Bouwjaar 2017;Totaal;Limburg (PV);2022;4840.0;3842.0;908.0;85.0;5.0
8824;Bouwjaar 2017;Totaal;Limburg (PV);2023;4743.0;3656.0;998.0;84.0;5.0
8825;Bouwjaar 2017;Totaal;Limburg (PV);2024;4504.0;3069.0;1358.0;72.0;5.0
8826;Bouwjaar 2017;Totaal;Limburg (PV);2025;4227.0;2723.0;1430.0;70.0;4.0
8827;Bouwjaar 2017;Particulier;Nederland;2019;76274.0;59065.0;16361.0;783.0;65.0
8828;Bouwjaar 2017;Particulier;Nederland;2020;76147.0;58837.0;16448.0;797.0;65.0
8829;Bouwjaar 2017;Particulier;Nederland;2021;75738.0;58522.0;16245.0;912.0;59.0
8830;Bouwjaar 2017;Particulier;Nederland;2022;74526.0;57284.0;16221.0;963.0;58.0
8831;Bouwjaar 2017;Particulier;Nederland;2023;72849.0;54775.0;17036.0;982.0;56.0
8832;Bouwjaar 2017;Particulier;Nederland;2024;69693.0;47028.0;21632.0;981.0;52.0
8833;Bouwjaar 2017;Particulier;Nederland;2025;65723.0;41682.0;23019.0;971.0;51.0
8834;Bouwjaar 2017;Particulier;Groningen (PV);2019;1659.0;1204.0;416.0;36.0;3.0
8835;Bouwjaar 2017;Particulier;Groningen (PV);2020;1688.0;1223.0;429.0;33.0;3.0
8836;Bouwjaar 2017;Particulier;Groningen (PV);2021;1723.0;1284.0;406.0;31.0;2.0
8837;Bouwjaar 2017;Particulier;Groningen (PV);2022;1740.0;1305.0;400.0;33.0;2.0
8838;Bouwjaar 2017;Particulier;Groningen (PV);2023;1708.0;1272.0;396.0;39.0;1.0
8839;Bouwjaar 2017;Particulier;Groningen (PV);2024;1753.0;1156.0;553.0;42.0;2.0
8840;Bouwjaar 2017;Particulier;Groningen (PV);2025;1693.0;1051.0;605.0;36.0;1.0
8841;Bouwjaar 2017;Particulier;Fryslân (PV);2019;1388.0;987.0;348.0;51.0;2.0
8842;Bouwjaar 2017;Particulier;Fryslân (PV);2020;1501.0;1076.0;370.0;53.0;2.0
8843;Bouwjaar 2017;Particulier;Fryslân (PV);2021;1582.0;1127.0;402.0;52.0;1.0
8844;Bouwjaar 2017;Particulier;Fryslân (PV);2022;1671.0;1174.0;447.0;49.0;1.0
8845;Bouwjaar 2017;Particulier;Fryslân (PV);2023;1670.0;1141.0;481.0;48.0;0.0
8846;Bouwjaar 2017;Particulier;Fryslân (PV);2024;1665.0;1001.0;616.0;48.0;0.0
8847;Bouwjaar 2017;Particulier;Fryslân (PV);2025;1656.0;908.0;700.0;48.0;0.0
8848;Bouwjaar 2017;Particulier;Drenthe (PV);2019;1672.0;1356.0;285.0;31.0;0.0
8849;Bouwjaar 2017;Particulier;Drenthe (PV);2020;1751.0;1412.0;312.0;26.0;1.0
8850;Bouwjaar 2017;Particulier;Drenthe (PV);2021;1836.0;1500.0;307.0;28.0;1.0
8851;Bouwjaar 2017;Particulier;Drenthe (PV);2022;1840.0;1521.0;286.0;32.0;1.0
8852;Bouwjaar 2017;Particulier;Drenthe (PV);2023;1875.0;1530.0;313.0;30.0;2.0
8853;Bouwjaar 2017;Particulier;Drenthe (PV);2024;1803.0;1298.0;465.0;38.0;2.0
8854;Bouwjaar 2017;Particulier;Drenthe (PV);2025;1729.0;1170.0;520.0;36.0;3.0
8855;Bouwjaar 2017;Particulier;Overijssel (PV);2019;4156.0;3359.0;735.0;60.0;2.0
8856;Bouwjaar 2017;Particulier;Overijssel (PV);2020;4188.0;3367.0;760.0;60.0;1.0
8857;Bouwjaar 2017;Particulier;Overijssel (PV);2021;4216.0;3378.0;772.0;64.0;2.0
8858;Bouwjaar 2017;Particulier;Overijssel (PV);2022;4140.0;3302.0;776.0;59.0;3.0
8859;Bouwjaar 2017;Particulier;Overijssel (PV);2023;4077.0;3193.0;826.0;56.0;2.0
8860;Bouwjaar 2017;Particulier;Overijssel (PV);2024;3904.0;2814.0;1032.0;56.0;2.0
8861;Bouwjaar 2017;Particulier;Overijssel (PV);2025;3689.0;2528.0;1094.0;64.0;3.0
8862;Bouwjaar 2017;Particulier;Flevoland (PV);2019;1923.0;1627.0;285.0;9.0;2.0
