ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
955;75 Veterinaire dienstverlening;2018;445.0;631.2;71.1;121.4;88.7;87.7;1.0;72.4;24.7;94.4;32.3;126.4;346.1;0.4;0.0;17.9;177.4;68.0;21.4;413.7;147.9;18.6;203.9;43.3;0.4;2.9;-1.2;29.3;29.0;0.3;0.3;1.7;1.5;69.2;10.6;-0.2;58.4;8.5
956;75 Veterinaire dienstverlening;2019;457.0;623.4;68.2;119.9;54.1;52.9;1.2;74.5;27.3;121.1;33.1;125.3;311.6;0.2;0.0;16.1;161.0;116.7;17.9;492.0;177.1;22.1;245.5;47.1;0.5;8.1;4.6;22.5;22.2;0.3;1.0;2.5;1.5;67.6;10.5;0.0;57.1;35.5
957;75 Veterinaire dienstverlening;2020;478.0;687.4;63.2;120.4;111.7;68.8;42.9;76.4;34.7;122.2;35.2;123.5;349.6;0.0;0.0;19.1;191.5;103.5;23.6;547.4;197.4;25.9;259.0;65.1;0.4;10.3;2.5;30.8;26.8;4.0;-0.5;0.9;1.4;87.9;12.8;0.0;75.1;21.8
958;75 Veterinaire dienstverlening;2021;546.0;797.7;68.9;132.6;130.6;86.9;43.7;90.8;28.7;158.2;39.0;148.8;565.5;0.0;0.0;14.8;92.7;105.1;19.5;598.4;221.3;21.7;266.2;89.1;0.2;7.3;5.3;55.9;51.2;4.8;-0.6;1.1;1.7;142.7;15.7;0.0;127.0;16.4
959;75 Veterinaire dienstverlening;2022;646.0;924.9;71.9;161.5;174.7;102.1;72.7;108.1;31.8;165.4;44.1;167.2;652.1;0.0;0.0;14.1;98.3;132.7;27.6;695.7;248.6;23.3;349.3;74.5;0.2;5.2;-0.3;43.7;43.0;0.8;-0.4;0.7;1.1;112.5;11.7;0.0;100.9;16.3
960;N Verhuur en overige zakelijke diensten;2011;15535.0;45839.0;4845.4;12833.0;8248.2;1490.5;6757.7;3274.4;1128.1;6064.1;5609.8;3836.0;15544.8;19.5;13.2;1803.7;10776.8;15114.9;2566.1;45457.1;16047.1;2599.7;24450.5;2359.7;186.0;697.8;-78.7;858.4;334.0;524.4;-34.2;57.6;91.8;2593.4;529.9;-1.3;2062.1;1315.8
961;N Verhuur en overige zakelijke diensten;2012;16196.0;48713.6;4863.2;13162.9;8106.7;1299.1;6807.6;3182.4;1205.7;8043.0;5934.1;4215.5;17048.2;15.4;12.3;1753.1;11161.2;16103.6;2619.8;50124.4;16650.9;2713.7;27977.7;2782.1;147.7;648.0;47.5;376.7;267.3;109.4;-24.0;48.3;72.2;2682.1;565.0;-0.7;2116.4;1067.4
962;N Verhuur en overige zakelijke diensten;2013;16953.0;48550.8;3087.9;12813.6;8487.0;1604.6;6882.4;3449.9;987.9;9285.5;6355.4;4083.6;18163.0;28.5;8.7;1651.6;10172.1;15749.0;2777.8;48454.4;16388.6;2613.7;26141.3;3310.8;134.5;566.3;42.1;546.9;322.5;224.4;-58.6;38.9;97.4;3409.5;664.1;-2.7;2742.7;922.3
963;N Verhuur en overige zakelijke diensten;2014;17962.0;60210.8;5189.2;14123.5;13827.3;1736.1;12091.2;6238.5;1054.3;7548.8;6912.5;5316.8;24277.7;32.4;9.4;1716.9;13603.6;17233.4;3337.4;56238.8;16997.2;2588.1;32144.6;4508.9;198.2;785.6;-483.7;828.4;413.1;415.2;-41.9;50.4;92.2;4224.3;837.3;-5.4;3381.5;5093.5
964;N Verhuur en overige zakelijke diensten;2015;18682.0;74115.0;5035.4;15612.1;21136.2;1672.5;19463.7;7001.5;1486.7;10434.9;7810.3;5597.9;30750.8;167.1;11.8;2337.2;17850.0;19009.6;3988.5;60551.6;18879.6;2785.7;33631.9;5254.4;541.6;877.0;6.7;1398.1;459.1;939.1;-38.9;38.0;76.9;6284.9;960.0;-18.1;5306.8;3257.9
965;N Verhuur en overige zakelijke diensten;2016;19450.0;82695.5;6265.3;17756.0;21071.9;2038.1;19033.8;8717.3;1612.5;11797.7;8395.9;7079.0;34699.1;191.2;12.2;2326.4;20584.0;20518.0;4364.7;68796.4;19452.1;3103.6;40261.4;5979.2;423.7;850.1;17.9;1791.9;438.4;1353.5;-41.8;28.8;70.7;7320.8;1102.8;-20.8;6197.2;4294.8
966;N Verhuur en overige zakelijke diensten;2017;20739.0;85227.6;8576.0;16419.6;20031.5;1823.2;18208.3;8810.1;1541.8;13034.0;9432.3;7382.2;36240.4;213.1;8.6;2288.4;20037.2;21397.1;5042.8;76120.9;22335.4;2813.6;44153.6;6818.3;462.3;862.9;-37.8;2138.5;735.5;1403.0;-33.0;28.6;61.5;8485.4;1250.1;-31.0;7204.3;5033.0
967;N Verhuur en overige zakelijke diensten;2018;21828.0;102170.5;11741.8;17982.5;26486.2;2340.3;24145.9;10782.2;1965.7;15105.2;10531.5;7575.3;44665.5;57.0;8.0;2158.2;24185.6;25133.4;5962.8;82517.6;23807.3;3347.0;47890.0;7473.3;321.6;700.3;-58.9;2298.4;716.0;1582.5;-34.4;49.9;84.2;9299.8;1382.5;-1.8;7915.5;3554.2
968;N Verhuur en overige zakelijke diensten;2019;23007.0;149318.8;30506.7;26759.6;36909.2;6010.0;30899.2;15437.7;2268.9;14047.7;13056.1;10332.8;77289.7;57.5;7.0;2377.4;34446.0;28559.0;6582.2;96183.0;28384.2;5457.5;54543.2;7798.1;517.2;845.3;-8.6;-19385.7;-3370.6;-16015.1;-22.6;75.2;97.8;-11946.8;1539.3;-2.7;-13488.8;8396.3
969;N Verhuur en overige zakelijke diensten;2020;23753.0;187157.8;33678.7;31587.6;45446.5;6904.9;38541.6;23237.1;2506.9;27195.3;11038.8;12467.0;88179.4;65.4;6.0;2890.9;48213.1;42096.9;5706.1;84631.1;28194.2;5365.9;47215.9;3855.1;680.5;1271.6;-83.7;2552.1;855.1;1697.0;44.2;118.9;74.7;5776.6;925.1;-10.3;4841.3;3838.2
970;N Verhuur en overige zakelijke diensten;2021;27814.0;256252.9;29177.5;31847.5;88788.9;12759.1;76029.9;33078.3;2389.2;34613.0;12696.0;23662.5;129336.3;180.7;12.6;2637.7;60839.9;55843.7;7402.1;92784.2;27348.1;7281.7;56958.6;1195.8;857.8;1479.2;-338.2;6964.1;2636.6;4327.5;167.5;243.2;75.7;7367.8;1725.2;-11.1;5631.5;4327.7
971;N Verhuur en overige zakelijke diensten;2022;29642.0;285771.3;29945.3;41294.1;92815.6;13437.5;79378.1;36981.5;3267.1;42453.5;15367.9;23646.3;145117.1;145.7;14.2;3204.7;66932.2;60150.1;10207.3;122275.1;34357.7;7888.2;67940.0;12089.2;2027.5;2627.2;-356.3;11621.7;8453.4;3168.4;140.6;377.2;236.6;22895.6;2516.3;-15.8;20363.5;11363.7
972;77 Verhuur van roerende goederen;2011;2302.0;16557.7;1939.0;8205.6;964.8;444.5;520.3;1863.8;496.8;1398.3;1028.1;661.3;4361.5;9.1;0.0;676.4;4619.4;6394.8;496.5;7443.4;875.0;1694.0;4219.6;654.9;93.4;308.3;-3.4;332.7;89.7;243.0;-8.8;16.5;25.3;760.6;119.6;1.6;642.6;559.0
973;77 Verhuur van roerende goederen;2012;2357.0;18266.6;1862.1;8658.5;1174.0;405.8;768.2;1672.1;838.4;1907.5;1239.2;914.9;5642.2;4.9;0.0;745.8;5228.0;6139.0;506.7;11157.5;1116.6;1897.1;7334.2;809.6;69.1;297.8;6.4;143.3;78.0;65.3;-17.8;8.9;26.7;712.7;126.9;2.1;587.9;316.2
974;77 Verhuur van roerende goederen;2013;2446.0;16565.4;221.7;8520.3;1362.4;611.6;750.9;1958.8;551.6;2019.3;1196.6;734.6;4505.7;9.9;0.0;573.5;4750.8;6184.7;540.8;8768.1;1013.6;1811.2;5194.7;748.4;66.8;237.2;3.8;150.5;82.4;68.1;-36.9;9.8;46.7;695.4;133.7;-2.2;559.5;336.6
975;77 Verhuur van roerende goederen;2014;2599.0;25735.0;650.6;9750.2;7229.0;658.7;6570.4;3395.5;588.6;2231.3;1156.0;733.7;10397.9;11.7;0.0;641.7;7174.1;6879.5;630.2;12143.4;995.6;1897.4;8384.3;866.0;80.1;417.9;-459.8;210.9;119.3;91.7;-13.6;8.0;21.6;265.7;129.5;-3.1;133.1;340.4
976;77 Verhuur van roerende goederen;2015;2658.0;36711.7;987.7;10973.9;12765.5;514.7;12250.9;4802.4;906.4;3385.9;1602.4;1287.3;15159.6;144.8;2.8;1252.0;10177.6;8864.0;1110.8;13119.8;1857.8;2022.2;8169.2;1070.6;438.9;502.3;-15.1;703.6;96.6;607.0;-13.8;10.0;23.8;1681.9;210.8;-9.4;1461.7;1011.0
977;77 Verhuur van roerende goederen;2016;2832.0;40447.3;1531.4;13092.5;12081.9;613.4;11468.5;4740.9;1071.6;4696.6;1755.2;1477.3;15956.2;147.8;2.3;1259.2;12852.2;9027.9;1201.7;16714.6;1997.3;2314.4;11370.6;1032.3;326.3;473.8;-18.9;619.1;90.2;528.8;-19.3;4.2;23.5;1465.7;198.2;-14.3;1253.3;694.7
978;77 Verhuur van roerende goederen;2017;3234.0;38914.9;3020.8;11139.7;11105.4;404.1;10701.3;4729.0;972.8;3791.1;1832.7;2323.5;17059.2;157.3;0.5;1274.5;10503.9;8703.3;1216.2;17130.8;2126.9;1929.4;12161.5;913.0;338.6;445.7;-25.3;776.9;296.3;480.6;-27.6;7.0;34.5;1529.9;253.5;-17.0;1259.4;839.0
979;77 Verhuur van roerende goederen;2018;3417.0;51459.4;7421.4;12371.9;14343.1;733.8;13609.3;6299.1;1229.0;5293.0;2172.0;2329.9;22961.1;12.9;0.0;1175.2;14204.2;11671.7;1434.3;18377.2;2050.0;2414.4;12879.0;1033.7;214.0;299.4;-26.2;523.7;90.8;432.9;0.9;17.8;16.9;1446.6;200.1;3.6;1250.2;596.1
980;77 Verhuur van roerende goederen;2019;3549.0;93779.2;25304.7;20097.9;23034.6;3858.8;19175.8;9809.2;1540.9;5755.5;3859.3;4377.1;54895.8;2.7;0.2;1412.8;21997.4;13529.4;1940.9;26171.5;4528.2;4147.7;16337.0;1158.6;377.5;404.9;-31.6;-21128.8;-4073.4;-17055.3;20.4;47.2;26.8;-20008.8;294.9;3.2;-20300.5;1353.8
981;77 Verhuur van roerende goederen;2020;3582.0;115038.0;27635.8;24651.3;29444.7;4416.9;25027.8;18011.5;1663.1;5743.1;3581.6;4306.9;62591.4;18.5;0.5;1517.7;36393.3;12669.1;1847.6;24774.9;5087.8;4222.3;14388.3;1076.6;364.8;628.8;-41.1;941.6;69.4;872.2;-10.9;27.3;38.2;1702.1;193.8;-3.1;1505.2;546.3
982;77 Verhuur van roerende goederen;2021;4120.0;159642.2;22918.2;24484.3;62353.5;6660.0;55693.6;27278.2;1529.6;5983.2;3055.6;12039.6;88688.1;122.8;0.2;1289.8;47461.6;20240.6;1839.1;24191.6;2489.8;5970.0;20272.0;-4540.2;670.8;898.7;-266.7;3697.6;1112.6;2584.9;33.2;51.3;18.0;-1303.9;516.6;-2.1;-1822.6;2399.7
983;77 Verhuur van roerende goederen;2022;4386.0;175390.6;24048.8;30465.7;64798.4;6468.7;58329.7;30462.5;1936.1;6413.1;4061.7;13204.4;100801.4;62.5;0.6;1351.7;50066.5;20950.0;2157.9;30315.9;3890.5;6296.7;17731.9;2396.8;1710.2;1852.9;-185.2;8641.1;6799.9;1841.2;167.7;298.5;130.8;10877.7;713.9;-6.6;10157.3;4377.9
984;78 Uitzendbureaus en arbeidsbemiddeling;2011;7302.0;15658.5;1740.8;1267.7;5987.3;565.2;5422.1;708.8;348.7;1716.6;2567.6;1321.1;6262.7;0.6;0.0;543.0;3413.2;4640.6;798.5;18937.9;8913.9;299.2;9148.0;576.8;20.4;173.1;-63.3;388.1;158.0;230.0;-23.9;19.5;43.3;725.1;132.6;-0.1;592.4;536.9
985;78 Uitzendbureaus en arbeidsbemiddeling;2012;7611.0;14977.0;1700.2;1087.5;5834.5;508.3;5326.2;614.5;98.7;1775.9;2593.8;1271.8;5726.3;2.1;0.0;412.3;2815.3;5209.4;811.6;18488.7;8983.8;239.0;8875.8;390.1;22.1;152.4;24.1;87.4;119.2;-31.8;-6.2;24.1;30.3;365.2;127.1;-0.7;237.4;470.7
986;78 Uitzendbureaus en arbeidsbemiddeling;2013;8000.0;15489.4;1638.2;1102.5;5757.6;516.5;5241.1;666.6;123.8;1944.5;2949.5;1306.6;5907.5;2.7;0.0;452.7;3126.5;5016.7;983.2;19856.4;8996.5;230.5;10087.8;541.6;20.8;168.6;17.7;396.3;155.4;241.0;-8.3;19.2;27.4;799.6;146.5;-0.7;652.3;323.8
987;78 Uitzendbureaus en arbeidsbemiddeling;2014;8331.0;17091.2;3187.9;1258.0;4759.4;542.6;4216.8;1286.2;99.8;1968.8;3149.0;1382.1;6558.1;4.4;0.0;441.8;3805.7;5207.3;1073.9;21745.3;9234.6;188.9;11480.9;840.9;70.3;199.1;-17.0;599.1;183.9;415.2;2.9;19.7;16.8;1297.0;181.3;-2.7;1113.1;427.3
988;78 Uitzendbureaus en arbeidsbemiddeling;2015;8662.0;18576.1;2393.7;1197.1;6627.8;579.1;6048.6;1234.2;121.5;1951.1;3471.2;1579.6;7384.6;5.0;0.3;401.6;4560.9;5222.3;1001.5;23202.7;10118.4;201.5;11854.6;1028.1;56.9;205.7;16.7;806.7;234.0;572.8;-21.9;15.5;37.4;1680.8;203.6;-2.2;1475.1;487.4
989;78 Uitzendbureaus en arbeidsbemiddeling;2016;9123.0;20698.7;3242.7;1269.2;6283.8;662.9;5620.9;2031.4;100.0;2255.6;3795.7;1720.5;7975.8;3.9;0.3;371.4;4779.9;6424.9;1142.5;26062.1;10935.8;205.2;13669.2;1252.0;55.3;225.9;16.5;861.5;207.2;654.2;-15.1;11.4;26.5;1944.3;271.0;-1.0;1672.3;775.6
990;78 Uitzendbureaus en arbeidsbemiddeling;2017;9611.0;23130.0;3526.2;1586.7;6652.2;706.2;5945.9;2264.0;108.5;2557.9;4396.4;2038.2;8274.5;9.4;0.1;370.1;5779.8;7261.5;1434.5;29978.8;13032.3;258.9;15098.5;1589.1;78.3;256.9;-5.0;852.4;266.6;585.8;1.1;13.6;12.4;2259.0;327.6;-3.3;1928.2;870.5
991;78 Uitzendbureaus en arbeidsbemiddeling;2018;10149.0;26228.3;2307.8;1640.0;9847.8;837.6;9010.2;2510.3;221.4;2873.8;4656.7;2170.4;10420.8;5.4;0.2;360.8;6231.8;7686.5;1522.7;32898.8;13801.8;297.7;17157.6;1641.8;44.8;248.3;3.5;1349.0;425.5;923.5;-26.1;13.0;39.0;2764.8;362.1;-0.2;2402.4;1044.9
992;78 Uitzendbureaus en arbeidsbemiddeling;2019;10724.0;28818.1;2715.0;1926.2;10732.4;1170.2;9562.2;2791.0;206.7;3255.1;4673.9;2517.8;11341.1;17.1;0.1;398.8;7460.5;7714.0;1886.5;36148.1;15155.4;440.6;18947.3;1604.7;57.3;273.6;0.3;1266.8;386.9;879.9;-38.0;11.3;49.3;2617.6;379.6;-4.8;2233.2;1294.1
993;78 Uitzendbureaus en arbeidsbemiddeling;2020;11131.0;29613.3;2714.4;2008.1;10892.2;1566.0;9326.2;2171.5;298.8;3785.0;4098.2;3645.1;12516.3;16.9;0.0;392.8;6220.2;8817.9;1649.3;34576.4;14600.9;311.6;18099.8;1564.2;78.5;358.7;12.5;769.2;438.9;330.3;18.9;35.0;16.1;2084.6;378.6;-4.3;1701.6;491.6
994;78 Uitzendbureaus en arbeidsbemiddeling;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;78 Uitzendbureaus en arbeidsbemiddeling;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;79 Reisbureaus, reisorganisatie en -info;2011;1016.0;4184.9;433.1;495.3;349.2;88.0;261.2;227.3;28.9;1457.1;319.3;874.8;2003.4;2.6;0.0;112.9;407.3;1106.1;552.5;7961.8;899.6;149.8;6280.5;631.8;46.0;69.7;0.2;44.9;11.2;33.7;-6.1;1.4;7.5;647.2;167.7;-2.0;477.5;39.7
997;79 Reisbureaus, reisorganisatie en -info;2012;1043.0;5461.9;444.2;480.8;422.9;82.0;340.9;256.4;39.8;2674.1;240.0;903.7;2940.5;0.6;0.0;121.6;489.6;1348.1;561.5;9221.0;872.1;127.2;7077.9;1143.9;26.6;49.4;4.9;49.4;-3.5;52.9;0.5;4.1;3.6;1175.8;206.9;-0.4;968.5;114.2
998;79 Reisbureaus, reisorganisatie en -info;2013;1045.0;6462.4;512.0;360.7;457.2;70.6;386.7;247.2;29.9;3796.5;222.5;836.4;4346.8;0.0;0.0;122.0;335.7;1223.2;434.7;7987.8;721.9;162.8;5554.8;1548.2;20.3;30.2;1.2;33.9;5.1;28.8;-4.1;1.6;5.8;1569.2;269.0;-0.1;1300.1;86.0
999;79 Reisbureaus, reisorganisatie en -info;2014;1097.0;6854.0;680.6;254.2;931.3;144.6;786.8;991.0;7.8;1619.1;578.2;1791.7;4146.8;0.0;0.0;128.3;561.4;1253.7;763.8;9551.0;790.7;101.5;6379.7;2279.1;20.6;29.4;-3.0;20.3;7.1;13.3;1.6;6.1;4.5;2289.2;392.5;0.0;1896.7;4068.7
1000;79 Reisbureaus, reisorganisatie en -info;2015;1104.0;7349.1;812.6;244.4;579.0;84.5;494.5;350.1;150.2;3318.2;689.5;1205.2;4486.3;0.0;0.0;126.3;476.9;1344.9;914.6;10534.2;730.7;124.3;7136.3;2542.8;19.0;28.1;-7.9;58.3;11.5;46.8;1.6;3.0;1.4;2585.7;410.5;0.0;2175.2;1455.4
1001;79 Reisbureaus, reisorganisatie en -info;2016;1143.0;9523.2;665.5;301.5;1327.0;276.6;1050.4;1228.3;9.7;3110.3;833.5;2047.3;6342.8;0.0;0.0;141.8;689.6;1303.5;1045.5;12634.2;945.0;133.9;8557.5;2997.8;23.7;35.1;5.1;57.7;-25.7;83.4;-3.2;1.9;5.0;3046.0;481.4;0.0;2564.5;2533.0
1002;79 Reisbureaus, reisorganisatie en -info;2017;1192.0;8666.8;648.6;317.5;817.8;113.8;704.0;292.7;6.7;4547.2;894.6;1141.7;5461.9;0.3;0.0;132.5;602.3;1192.0;1277.9;14223.7;1051.1;134.5;9497.3;3540.9;9.2;36.6;7.7;182.0;7.9;174.1;0.3;1.3;1.0;3703.4;555.8;-0.2;3147.5;2877.3
1003;79 Reisbureaus, reisorganisatie en -info;2018;1205.0;9414.4;678.8;456.7;873.2;123.6;749.5;274.9;11.7;4760.2;1205.3;1153.5;5553.6;0.7;0.1;146.7;547.8;1367.4;1798.1;15008.1;1224.4;166.9;9556.8;4060.0;14.2;34.2;-29.3;153.9;25.3;128.6;-5.4;1.5;6.9;4159.2;679.5;-0.1;3479.7;1536.9
1004;79 Reisbureaus, reisorganisatie en -info;2019;1218.0;8192.6;980.9;704.1;863.2;98.7;764.4;499.7;19.1;2431.5;1550.7;1143.5;3424.4;0.6;0.0;150.6;816.8;2457.2;1343.1;16056.3;1295.1;206.2;10384.2;4170.9;15.6;34.6;-4.2;100.6;41.3;59.3;-3.1;2.6;5.7;4245.2;672.9;0.0;3572.3;5326.5
1005;79 Reisbureaus, reisorganisatie en -info;2020;1193.0;10446.3;2024.1;682.4;1284.3;90.7;1193.5;831.1;7.9;3474.1;743.9;1398.7;3984.5;0.5;0.0;506.1;1388.8;3695.5;870.9;7287.5;1200.8;210.7;5423.8;452.2;35.9;71.8;15.4;-90.0;136.3;-226.3;25.6;28.7;3.1;367.3;149.5;-0.1;217.8;1091.4
1006;79 Reisbureaus, reisorganisatie en -info;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;79 Reisbureaus, reisorganisatie en -info;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;80 Beveiligings- en opsporingsdiensten;2011;785.0;979.2;25.9;177.4;67.4;76.4;-9.1;35.2;27.2;191.4;259.4;195.4;375.6;0.1;0.0;43.4;95.0;366.9;98.1;1909.2;1123.7;40.0;675.2;70.3;5.7;6.9;0.4;13.0;11.5;1.6;0.2;2.4;2.2;82.8;19.1;-0.3;63.4;30.6
1009;80 Beveiligings- en opsporingsdiensten;2012;838.0;1358.9;47.5;203.7;66.0;45.2;20.7;143.2;21.7;262.8;339.8;274.2;101.3;0.1;0.0;42.5;598.7;518.2;98.1;2346.0;1477.4;50.6;738.7;79.4;8.6;14.3;2.7;11.9;14.2;-2.4;0.6;1.8;1.2;88.8;20.4;0.0;68.4;22.2
1010;80 Beveiligings- en opsporingsdiensten;2013;859.0;1067.3;32.0;189.1;36.9;41.8;-4.9;45.4;31.5;181.6;350.0;200.8;378.0;-10.3;0.0;52.5;155.2;391.6;100.3;1886.5;1119.2;39.4;674.5;53.4;5.4;11.4;1.2;6.9;8.0;-1.1;-2.8;1.9;4.6;52.8;17.7;0.4;35.4;18.5
1011;80 Beveiligings- en opsporingsdiensten;2014;937.0;1460.1;48.4;218.0;161.6;49.0;112.7;50.0;27.8;329.6;323.9;300.8;379.7;-10.5;0.0;65.8;277.3;644.0;103.8;2280.4;1385.0;43.0;764.8;87.5;8.1;14.1;-1.0;10.4;7.1;3.3;-0.8;0.9;1.7;90.2;24.7;0.7;66.3;54.8
1012;80 Beveiligings- en opsporingsdiensten;2015;983.0;1398.6;61.7;229.8;97.4;53.8;43.6;87.7;29.1;329.9;331.4;231.6;414.3;-3.9;0.2;60.6;270.6;559.0;97.8;2322.2;1373.5;55.1;828.8;64.9;7.2;13.1;-1.9;8.8;5.0;3.8;-0.6;0.9;1.5;65.2;17.5;-5.6;42.1;79.3
1013;80 Beveiligings- en opsporingsdiensten;2016;1021.0;1664.9;59.5;291.0;123.8;61.8;62.0;99.4;22.8;408.7;371.8;288.1;476.9;16.1;0.5;53.4;300.6;695.9;121.5;2566.9;1406.5;59.3;1003.6;97.6;4.9;13.2;0.8;27.4;14.6;12.8;-0.4;0.5;0.9;117.1;22.1;-2.4;92.6;22.2
1014;80 Beveiligings- en opsporingsdiensten;2017;1049.0;1718.6;49.0;252.0;74.7;67.1;7.6;130.1;23.2;513.2;365.4;311.1;453.0;21.9;0.0;41.7;328.8;739.9;133.3;2697.6;1511.1;57.9;1033.8;94.8;3.6;10.4;0.3;84.3;16.9;67.4;-1.1;1.1;2.2;171.4;22.3;-7.5;141.6;106.1
1015;80 Beveiligings- en opsporingsdiensten;2018;1087.0;1668.8;60.2;262.1;92.2;54.8;37.4;129.8;31.3;355.4;414.3;323.5;500.9;5.2;0.0;43.1;150.1;817.0;152.6;3102.4;1789.4;62.4;1179.1;71.5;1.3;6.2;-0.2;23.9;17.9;6.0;-2.1;0.6;2.7;88.2;20.1;-0.7;67.3;26.0
1016;80 Beveiligings- en opsporingsdiensten;2019;1167.0;2167.4;117.3;325.0;68.7;82.6;-13.9;94.5;32.5;702.3;450.7;376.4;537.8;6.2;0.0;36.4;231.0;1170.9;185.0;3242.6;1934.9;75.4;1141.3;91.0;1.7;16.0;28.5;64.1;53.7;10.4;-1.4;0.4;1.8;168.0;24.4;-1.9;141.7;45.4
1017;80 Beveiligings- en opsporingsdiensten;2020;1184.0;2416.7;107.4;414.7;18.0;28.4;-10.4;91.2;42.7;884.3;407.4;450.9;767.4;9.7;0.0;67.5;242.6;1188.3;141.2;3083.5;1871.4;59.1;1057.6;95.4;3.8;14.2;0.6;134.6;12.9;121.7;5.0;5.8;0.8;225.3;25.1;-3.0;197.2;26.2
1018;80 Beveiligings- en opsporingsdiensten;2021;1392.0;2888.0;137.3;272.3;399.7;124.5;275.2;99.6;55.2;1051.3;374.6;497.9;763.6;10.2;0.0;50.6;560.5;1348.3;154.9;3198.8;1814.9;77.0;1157.7;149.3;4.5;23.6;-24.3;45.8;38.9;6.8;4.7;6.2;1.4;156.5;29.2;-2.9;124.3;39.2
1019;80 Beveiligings- en opsporingsdiensten;2022;1517.0;3680.1;386.0;329.1;366.8;157.4;209.4;162.8;136.0;1358.3;461.5;479.6;1230.5;10.8;0.0;72.1;521.7;1663.1;181.9;3859.1;2081.1;114.8;1500.4;162.8;7.8;18.8;4.3;92.6;95.6;-2.9;0.5;2.7;2.1;249.2;32.7;-1.0;215.5;120.4
1020;81 Schoonmaakbedrijven, hoveniers e.d.;2011;2937.0;3298.3;411.2;726.8;226.2;158.2;68.0;164.7;114.4;556.6;677.8;420.7;1004.6;2.3;0.0;264.2;731.9;1010.4;285.0;5027.9;2609.7;173.9;2081.9;162.5;7.8;54.7;3.9;47.2;35.0;12.2;-0.4;8.0;8.4;166.3;35.7;-1.1;129.4;60.2
1021;81 Schoonmaakbedrijven, hoveniers e.d.;2012;2983.0;3252.5;405.4;734.6;217.9;151.9;65.9;164.8;102.3;516.8;681.4;429.5;1015.4;2.5;0.0;264.9;691.3;991.8;286.7;4801.6;2542.8;137.2;1974.4;147.3;8.2;53.6;6.5;43.0;34.5;8.5;-2.0;5.0;7.0;149.5;32.3;-1.0;116.2;59.0
1022;81 Schoonmaakbedrijven, hoveniers e.d.;2013;3064.0;3859.6;383.5;826.4;369.8;199.0;170.8;197.8;136.7;594.7;806.9;543.8;1366.0;12.7;0.0;280.1;665.0;1188.4;347.4;5585.0;2796.6;147.5;2433.2;207.7;12.2;54.7;11.9;52.9;31.3;21.6;-0.9;4.7;5.6;229.1;52.2;0.1;177.0;70.9
1023;81 Schoonmaakbedrijven, hoveniers e.d.;2014;3252.0;3971.0;285.8;891.7;379.6;212.4;167.1;223.5;144.6;597.0;798.8;650.2;1323.5;10.9;0.0;275.7;667.5;1322.5;371.0;5663.8;2786.8;136.0;2578.2;162.9;7.9;56.0;3.2;82.5;55.9;26.6;0.1;5.9;5.8;200.4;57.1;-0.1;143.2;111.8
1024;81 Schoonmaakbedrijven, hoveniers e.d.;2015;3346.0;4677.1;492.9;1363.4;355.4;194.9;160.5;229.2;134.1;622.3;844.9;634.9;1558.1;8.9;0.0;329.1;1162.1;1159.7;459.2;6417.0;2892.9;178.9;3058.6;286.6;7.1;62.7;6.4;-268.0;47.2;-315.2;-2.0;3.1;5.2;-32.7;54.0;-0.8;-87.5;62.7
1025;81 Schoonmaakbedrijven, hoveniers e.d.;2016;3227.0;4212.5;276.3;1059.7;404.8;236.8;168.0;218.4;133.4;611.2;834.3;674.3;1720.1;8.5;0.0;278.0;637.5;1178.0;390.4;5951.2;2770.0;158.9;2739.4;282.8;4.1;37.8;13.7;103.3;99.8;3.5;0.8;7.3;6.4;366.9;55.9;-0.5;310.5;127.2
