ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2172;Vrouwen;Totaal;Overheid;603;2006;;;;;;;;;;;;;
2173;Vrouwen;Totaal;Overheid;603;2007;;;;;;;;;;;;;
2174;Vrouwen;Totaal;Overheid;603;2008;;;;;;;;;;;;;
2175;Vrouwen;Totaal;Overheid;603;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2176;Vrouwen;Totaal;Overheid;604;2006;3.0;2.0;3.07;336.0;336.0;4300.0;4030.0;270.0;10.0;29.0;29.0;1315.0;1695.0
2177;Vrouwen;Totaal;Overheid;604;2007;3.0;3.0;2.92;329.0;329.0;4150.0;3950.0;200.0;0.0;29.9;29.9;1349.0;1687.0
2178;Vrouwen;Totaal;Overheid;604;2008;2.0;2.0;2.15;244.0;244.0;3060.0;2930.0;130.0;0.0;30.2;30.2;1366.0;1675.0
2179;Vrouwen;Totaal;Overheid;604;2009;3.0;2.0;2.77;279.0;279.0;3450.0;3340.0;110.0;0.0;26.6;26.6;1206.0;1680.0
2180;Vrouwen;Totaal;Overheid;605;2006;1.0;0.0;11.31;1315.0;1315.0;17090.0;15780.0;1310.0;0.0;29.9;29.9;1394.0;1684.0
2181;Vrouwen;Totaal;Overheid;605;2007;1.0;0.0;11.67;1353.0;1351.0;17470.0;16230.0;1230.0;0.0;30.1;30.1;1389.0;1669.0
2182;Vrouwen;Totaal;Overheid;605;2008;1.0;0.0;11.95;1373.0;1372.0;17580.0;16470.0;1110.0;0.0;29.8;29.8;1378.0;1670.0
2183;Vrouwen;Totaal;Overheid;605;2009;1.0;0.0;12.29;1402.0;1400.0;17960.0;16820.0;1140.0;0.0;29.5;29.5;1368.0;1674.0
2184;Vrouwen;Totaal;Overheid;606;2006;483.0;361.0;19.82;2064.0;2059.0;28150.0;24770.0;3380.0;0.0;27.4;27.3;1247.0;1669.0
2185;Vrouwen;Totaal;Overheid;606;2007;496.0;372.0;20.65;2136.0;2131.0;29330.0;25640.0;3690.0;0.0;27.4;27.4;1238.0;1653.0
2186;Vrouwen;Totaal;Overheid;606;2008;507.0;383.0;21.32;2221.0;2215.0;30910.0;26650.0;4260.0;10.0;27.5;27.4;1247.0;1649.0
2187;Vrouwen;Totaal;Overheid;606;2009;519.0;391.0;21.96;2296.0;2290.0;32180.0;27550.0;4630.0;10.0;27.5;27.5;1251.0;1659.0
2188;Vrouwen;Totaal;Overheid;701;2006;85.0;59.0;15.62;1557.0;1554.0;20880.0;18680.0;2200.0;0.0;26.3;26.3;1194.0;1709.0
2189;Vrouwen;Totaal;Overheid;701;2007;95.0;67.0;16.35;1636.0;1632.0;22050.0;19630.0;2420.0;0.0;26.7;26.6;1198.0;1688.0
2190;Vrouwen;Totaal;Overheid;701;2008;99.0;71.0;17.23;1717.0;1713.0;23390.0;20600.0;2790.0;0.0;26.4;26.3;1193.0;1672.0
2191;Vrouwen;Totaal;Overheid;701;2009;104.0;74.0;17.65;1776.0;1773.0;24400.0;21310.0;3090.0;0.0;26.5;26.5;1205.0;1693.0
2192;Vrouwen;Totaal;Overheid;702;2006;405.0;305.0;20.51;2147.0;2141.0;29350.0;25760.0;3590.0;0.0;27.5;27.4;1253.0;1662.0
2193;Vrouwen;Totaal;Overheid;702;2007;409.0;308.0;21.43;2225.0;2218.0;30620.0;26690.0;3930.0;10.0;27.5;27.5;1242.0;1645.0
2194;Vrouwen;Totaal;Overheid;702;2008;420.0;319.0;21.94;2290.0;2283.0;31980.0;27480.0;4500.0;10.0;27.5;27.5;1249.0;1646.0
2195;Vrouwen;Totaal;Overheid;702;2009;427.0;324.0;22.65;2373.0;2366.0;33370.0;28470.0;4890.0;10.0;27.6;27.5;1254.0;1654.0
2196;Vrouwen;Totaal;Overheid;703;2006;;;;;;;;;;;;;
2197;Vrouwen;Totaal;Overheid;703;2007;;;;;;;;;;;;;
2198;Vrouwen;Totaal;Overheid;703;2008;;;;;;;;;;;;;
2199;Vrouwen;Totaal;Overheid;703;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2200;Vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2006;35.0;7.0;17.01;458.0;452.0;6400.0;5490.0;910.0;0.0;7.1;7.1;319.0;1640.0
2201;Vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2007;35.0;7.0;17.93;473.0;467.0;6650.0;5670.0;970.0;0.0;7.1;7.0;312.0;1622.0
2202;Vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2008;35.0;7.0;18.75;492.0;485.0;7040.0;5910.0;1130.0;0.0;7.0;6.9;310.0;1620.0
2203;Vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2009;35.0;7.0;19.42;503.0;497.0;7260.0;6040.0;1220.0;0.0;6.9;6.8;307.0;1630.0
2204;Vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2006;83.0;39.0;18.84;1216.0;1211.0;16680.0;14590.0;2080.0;0.0;17.0;17.0;771.0;1649.0
2205;Vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2007;83.0;39.0;19.64;1253.0;1247.0;17340.0;15040.0;2300.0;0.0;17.0;16.9;762.0;1629.0
2206;Vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2008;82.0;39.0;20.14;1288.0;1282.0;18100.0;15460.0;2650.0;0.0;17.0;16.9;764.0;1621.0
2207;Vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2009;82.0;38.0;20.83;1331.0;1326.0;18830.0;15980.0;2850.0;0.0;16.9;16.9;764.0;1629.0
2208;Vrouwen;Totaal;Overheid;803;2006;81.0;50.0;19.76;1698.0;1692.0;23170.0;20370.0;2800.0;0.0;22.6;22.6;1028.0;1652.0
2209;Vrouwen;Totaal;Overheid;803;2007;85.0;53.0;20.45;1742.0;1737.0;23980.0;20900.0;3080.0;0.0;22.6;22.6;1019.0;1636.0
2210;Vrouwen;Totaal;Overheid;803;2008;90.0;56.0;20.75;1777.0;1772.0;24860.0;21330.0;3530.0;0.0;22.6;22.5;1025.0;1636.0
2211;Vrouwen;Totaal;Overheid;803;2009;94.0;58.0;21.25;1823.0;1818.0;25680.0;21870.0;3800.0;0.0;22.6;22.6;1027.0;1647.0
2212;Vrouwen;Totaal;Overheid;804;2006;58.0;44.0;21.21;2209.0;2203.0;30040.0;26510.0;3530.0;0.0;27.7;27.6;1247.0;1635.0
2213;Vrouwen;Totaal;Overheid;804;2007;62.0;47.0;22.05;2271.0;2266.0;31150.0;27260.0;3900.0;0.0;27.7;27.6;1233.0;1615.0
2214;Vrouwen;Totaal;Overheid;804;2008;67.0;51.0;22.45;2331.0;2325.0;32430.0;27980.0;4450.0;0.0;27.6;27.6;1243.0;1615.0
2215;Vrouwen;Totaal;Overheid;804;2009;71.0;54.0;23.14;2402.0;2396.0;33780.0;28820.0;4960.0;0.0;27.6;27.6;1243.0;1622.0
2216;Vrouwen;Totaal;Overheid;805;2006;74.0;65.0;20.64;2521.0;2517.0;34300.0;30250.0;4050.0;0.0;32.1;32.0;1463.0;1654.0
2217;Vrouwen;Totaal;Overheid;805;2007;78.0;69.0;21.62;2614.0;2609.0;35810.0;31360.0;4450.0;0.0;32.1;32.0;1448.0;1633.0
2218;Vrouwen;Totaal;Overheid;805;2008;83.0;74.0;22.22;2698.0;2692.0;37440.0;32370.0;5070.0;0.0;32.1;32.0;1454.0;1623.0
2219;Vrouwen;Totaal;Overheid;805;2009;87.0;77.0;22.87;2780.0;2775.0;38850.0;33360.0;5480.0;0.0;32.1;32.0;1456.0;1633.0
2220;Vrouwen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2006;159.0;159.0;19.2;2720.0;2714.0;37070.0;32640.0;4430.0;10.0;37.1;37.0;1696.0;1697.0
2221;Vrouwen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2007;161.0;161.0;19.91;2802.0;2796.0;38350.0;33630.0;4720.0;10.0;37.1;37.1;1685.0;1685.0
2222;Vrouwen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2008;162.0;162.0;20.56;2897.0;2892.0;40170.0;34760.0;5410.0;10.0;37.0;36.9;1688.0;1688.0
2223;Vrouwen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2009;162.0;162.0;21.17;3009.0;3002.0;41950.0;36100.0;5850.0;10.0;37.2;37.1;1702.0;1702.0
2224;Vrouwen;Totaal;Overheid;901;2006;13.0;11.0;17.52;2212.0;2009.0;31350.0;26550.0;4800.0;10.0;31.7;29.7;1376.0;1688.0
2225;Vrouwen;Totaal;Overheid;901;2007;14.0;12.0;18.45;2323.0;2114.0;32840.0;27880.0;4960.0;10.0;32.0;30.0;1376.0;1675.0
2226;Vrouwen;Totaal;Overheid;901;2008;14.0;11.0;19.28;2420.0;2208.0;35280.0;29040.0;6250.0;0.0;32.1;29.9;1374.0;1675.0
2227;Vrouwen;Totaal;Overheid;901;2009;16.0;13.0;19.49;2461.0;2266.0;35700.0;29530.0;6170.0;0.0;32.2;30.2;1395.0;1691.0
2228;Vrouwen;Totaal;Overheid;902;2006;477.0;354.0;19.76;2040.0;2040.0;27790.0;24480.0;3310.0;0.0;27.2;27.2;1239.0;1669.0
2229;Vrouwen;Totaal;Overheid;902;2007;490.0;364.0;20.56;2108.0;2108.0;28900.0;25290.0;3610.0;0.0;27.2;27.2;1230.0;1652.0
2230;Vrouwen;Totaal;Overheid;902;2008;505.0;378.0;21.13;2174.0;2174.0;30210.0;26090.0;4120.0;10.0;27.2;27.2;1235.0;1650.0
2231;Vrouwen;Totaal;Overheid;902;2009;515.0;384.0;21.78;2250.0;2250.0;31490.0;27000.0;4490.0;10.0;27.2;27.2;1239.0;1660.0
2232;Vrouwen;Totaal;Overheid;951;2006;;;;;;;;;;;;;
2233;Vrouwen;Totaal;Overheid;951;2007;1.0;0.0;33.57;4479.0;4466.0;61360.0;53750.0;7610.0;4740.0;35.0;34.9;1596.0;1681.0
2234;Vrouwen;Totaal;Overheid;951;2008;1.0;0.0;35.64;4739.0;4726.0;65880.0;56870.0;9010.0;5760.0;34.9;34.8;1591.0;1672.0
2235;Vrouwen;Totaal;Overheid;951;2009;1.0;1.0;37.14;5003.0;4989.0;69390.0;60030.0;9360.0;5280.0;35.3;35.2;1612.0;1688.0
2236;Vrouwen;Totaal;Overheid;952;2006;489.0;364.0;19.68;2043.0;2037.0;27850.0;24510.0;3340.0;0.0;27.3;27.2;1242.0;1670.0
2237;Vrouwen;Totaal;Overheid;952;2007;503.0;375.0;20.48;2111.0;2105.0;28970.0;25330.0;3640.0;0.0;27.3;27.3;1234.0;1653.0
2238;Vrouwen;Totaal;Overheid;952;2008;518.0;389.0;21.05;2178.0;2172.0;30310.0;26130.0;4170.0;0.0;27.3;27.2;1238.0;1651.0
2239;Vrouwen;Totaal;Overheid;952;2009;530.0;397.0;21.69;2254.0;2248.0;31580.0;27040.0;4540.0;0.0;27.4;27.3;1244.0;1661.0
2240;Vrouwen;Voltijd;Totaal;Totaal;2006;883.0;883.0;16.16;2347.0;2336.0;32030.0;28170.0;3860.0;280.0;37.9;37.8;1734.0;1734.0
2241;Vrouwen;Voltijd;Totaal;Totaal;2007;922.0;922.0;16.7;2408.0;2396.0;32930.0;28900.0;4030.0;300.0;38.0;37.8;1721.0;1721.0
2242;Vrouwen;Voltijd;Totaal;Totaal;2008;975.0;975.0;17.32;2487.0;2475.0;34090.0;29840.0;4260.0;350.0;37.7;37.6;1715.0;1715.0
2243;Vrouwen;Voltijd;Totaal;Totaal;2009;931.0;931.0;18.02;2603.0;2591.0;35730.0;31240.0;4490.0;360.0;37.8;37.7;1726.0;1726.0
2244;Vrouwen;Voltijd;Totaal;601;2006;25.0;25.0;11.3;1785.0;1753.0;22880.0;21420.0;1450.0;10.0;40.7;40.3;1860.0;1860.0
2245;Vrouwen;Voltijd;Totaal;601;2007;29.0;29.0;11.55;1785.0;1750.0;22920.0;21420.0;1500.0;20.0;40.3;39.8;1817.0;1817.0
2246;Vrouwen;Voltijd;Totaal;601;2008;32.0;32.0;11.82;1826.0;1791.0;23550.0;21910.0;1650.0;80.0;40.4;39.7;1818.0;1818.0
2247;Vrouwen;Voltijd;Totaal;601;2009;29.0;29.0;12.25;1897.0;1866.0;24310.0;22770.0;1540.0;90.0;40.3;39.7;1829.0;1829.0
2248;Vrouwen;Voltijd;Totaal;602;2006;10.0;10.0;11.26;1713.0;1689.0;22570.0;20560.0;2010.0;50.0;39.6;39.3;1801.0;1801.0
2249;Vrouwen;Voltijd;Totaal;602;2007;11.0;11.0;11.45;1721.0;1691.0;22980.0;20650.0;2330.0;50.0;39.5;39.1;1772.0;1772.0
2250;Vrouwen;Voltijd;Totaal;602;2008;13.0;13.0;10.72;1596.0;1584.0;21210.0;19160.0;2060.0;50.0;38.8;38.5;1773.0;1773.0
2251;Vrouwen;Voltijd;Totaal;602;2009;11.0;11.0;11.33;1757.0;1745.0;23430.0;21080.0;2360.0;70.0;40.2;40.0;1848.0;1848.0
2252;Vrouwen;Voltijd;Totaal;603;2006;25.0;25.0;21.51;3264.0;3261.0;41770.0;39160.0;2610.0;2290.0;39.4;39.4;1819.0;1819.0
2253;Vrouwen;Voltijd;Totaal;603;2007;26.0;26.0;21.96;3304.0;3302.0;42160.0;39650.0;2510.0;2380.0;39.4;39.4;1804.0;1804.0
2254;Vrouwen;Voltijd;Totaal;603;2008;24.0;24.0;23.54;3546.0;3545.0;45100.0;42550.0;2550.0;2820.0;39.5;39.4;1807.0;1807.0
2255;Vrouwen;Voltijd;Totaal;603;2009;23.0;23.0;25.18;3798.0;3797.0;48230.0;45580.0;2650.0;2990.0;39.4;39.4;1810.0;1810.0
2256;Vrouwen;Voltijd;Totaal;604;2006;11.0;11.0;3.36;497.0;496.0;6300.0;5960.0;340.0;0.0;38.9;38.8;1769.0;1769.0
2257;Vrouwen;Voltijd;Totaal;604;2007;14.0;14.0;2.73;395.0;395.0;4910.0;4740.0;170.0;0.0;38.5;38.5;1737.0;1737.0
2258;Vrouwen;Voltijd;Totaal;604;2008;16.0;16.0;2.54;372.0;371.0;4600.0;4460.0;140.0;0.0;38.3;38.2;1753.0;1753.0
2259;Vrouwen;Voltijd;Totaal;604;2009;15.0;15.0;2.66;386.0;385.0;4720.0;4630.0;90.0;0.0;37.9;37.8;1740.0;1740.0
2260;Vrouwen;Voltijd;Totaal;605;2006;11.0;11.0;10.63;1499.0;1497.0;20000.0;17990.0;2020.0;0.0;36.6;36.5;1690.0;1690.0
2261;Vrouwen;Voltijd;Totaal;605;2007;11.0;11.0;10.89;1520.0;1518.0;20310.0;18250.0;2060.0;0.0;36.5;36.5;1674.0;1674.0
2262;Vrouwen;Voltijd;Totaal;605;2008;11.0;11.0;11.18;1559.0;1557.0;20850.0;18710.0;2150.0;0.0;36.5;36.4;1671.0;1671.0
2263;Vrouwen;Voltijd;Totaal;605;2009;11.0;11.0;11.29;1592.0;1591.0;21330.0;19110.0;2220.0;0.0;36.7;36.7;1690.0;1690.0
2264;Vrouwen;Voltijd;Totaal;606;2006;801.0;801.0;16.46;2380.0;2369.0;32640.0;28570.0;4080.0;230.0;37.8;37.6;1727.0;1727.0
2265;Vrouwen;Voltijd;Totaal;606;2007;831.0;831.0;17.11;2457.0;2445.0;33760.0;29480.0;4280.0;260.0;37.8;37.7;1715.0;1715.0
2266;Vrouwen;Voltijd;Totaal;606;2008;880.0;880.0;17.81;2545.0;2534.0;35070.0;30540.0;4530.0;310.0;37.6;37.4;1708.0;1708.0
2267;Vrouwen;Voltijd;Totaal;606;2009;841.0;841.0;18.49;2660.0;2648.0;36700.0;31920.0;4780.0;310.0;37.7;37.5;1718.0;1718.0
2268;Vrouwen;Voltijd;Totaal;701;2006;184.0;184.0;12.8;1909.0;1897.0;25220.0;22910.0;2320.0;120.0;38.9;38.7;1778.0;1778.0
2269;Vrouwen;Voltijd;Totaal;701;2007;234.0;234.0;13.13;1933.0;1921.0;25570.0;23200.0;2370.0;130.0;38.7;38.6;1755.0;1755.0
2270;Vrouwen;Voltijd;Totaal;701;2008;267.0;267.0;13.65;1994.0;1982.0;26490.0;23930.0;2560.0;160.0;38.3;38.1;1743.0;1743.0
2271;Vrouwen;Voltijd;Totaal;701;2009;258.0;258.0;14.17;2077.0;2065.0;27750.0;24930.0;2820.0;150.0;38.3;38.1;1749.0;1749.0
2272;Vrouwen;Voltijd;Totaal;702;2006;674.0;674.0;16.9;2433.0;2421.0;33530.0;29190.0;4330.0;250.0;37.6;37.4;1719.0;1719.0
2273;Vrouwen;Voltijd;Totaal;702;2007;662.0;662.0;17.78;2541.0;2528.0;35160.0;30490.0;4680.0;280.0;37.6;37.5;1706.0;1706.0
2274;Vrouwen;Voltijd;Totaal;702;2008;685.0;685.0;18.56;2641.0;2630.0;36670.0;31700.0;4970.0;340.0;37.5;37.3;1701.0;1701.0
2275;Vrouwen;Voltijd;Totaal;702;2009;650.0;650.0;19.31;2769.0;2757.0;38450.0;33230.0;5210.0;350.0;37.6;37.4;1713.0;1713.0
2276;Vrouwen;Voltijd;Totaal;703;2006;25.0;25.0;21.51;3264.0;3261.0;41770.0;39160.0;2610.0;2290.0;39.4;39.4;1819.0;1819.0
2277;Vrouwen;Voltijd;Totaal;703;2007;26.0;26.0;21.96;3304.0;3302.0;42160.0;39650.0;2510.0;2380.0;39.4;39.4;1804.0;1804.0
2278;Vrouwen;Voltijd;Totaal;703;2008;24.0;24.0;23.54;3546.0;3545.0;45100.0;42550.0;2550.0;2820.0;39.5;39.4;1807.0;1807.0
2279;Vrouwen;Voltijd;Totaal;703;2009;23.0;23.0;25.18;3798.0;3797.0;48230.0;45580.0;2650.0;2990.0;39.4;39.4;1810.0;1810.0
2280;Vrouwen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2281;Vrouwen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2282;Vrouwen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2283;Vrouwen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2284;Vrouwen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2285;Vrouwen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2286;Vrouwen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2287;Vrouwen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2288;Vrouwen;Voltijd;Totaal;803;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2289;Vrouwen;Voltijd;Totaal;803;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2290;Vrouwen;Voltijd;Totaal;803;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2291;Vrouwen;Voltijd;Totaal;803;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2292;Vrouwen;Voltijd;Totaal;804;2006;7.0;7.0;15.07;1635.0;1612.0;21500.0;19620.0;1880.0;80.0;29.3;29.0;1284.0;1284.0
2293;Vrouwen;Voltijd;Totaal;804;2007;8.0;8.0;15.65;1680.0;1657.0;21910.0;20160.0;1750.0;110.0;29.3;29.1;1271.0;1271.0
2294;Vrouwen;Voltijd;Totaal;804;2008;9.0;9.0;16.58;1821.0;1749.0;23960.0;21850.0;2110.0;130.0;29.7;28.9;1266.0;1266.0
2295;Vrouwen;Voltijd;Totaal;804;2009;10.0;10.0;16.92;1843.0;1805.0;25040.0;22110.0;2930.0;130.0;29.8;29.1;1280.0;1280.0
2296;Vrouwen;Voltijd;Totaal;805;2006;92.0;92.0;15.74;1947.0;1938.0;26090.0;23360.0;2730.0;80.0;32.8;32.7;1477.0;1477.0
2297;Vrouwen;Voltijd;Totaal;805;2007;99.0;99.0;16.22;1986.0;1977.0;26700.0;23830.0;2870.0;90.0;32.8;32.7;1462.0;1462.0
2298;Vrouwen;Voltijd;Totaal;805;2008;129.0;129.0;17.08;2091.0;2078.0;28030.0;25090.0;2950.0;100.0;32.8;32.6;1461.0;1461.0
2299;Vrouwen;Voltijd;Totaal;805;2009;124.0;124.0;17.56;2157.0;2145.0;29370.0;25880.0;3490.0;110.0;32.8;32.6;1466.0;1466.0
2300;Vrouwen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2006;784.0;784.0;16.21;2400.0;2389.0;32820.0;28800.0;4010.0;300.0;38.6;38.4;1768.0;1768.0
2301;Vrouwen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2007;816.0;816.0;16.76;2466.0;2453.0;33780.0;29590.0;4190.0;330.0;38.7;38.5;1757.0;1757.0
2302;Vrouwen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2008;837.0;837.0;17.36;2555.0;2544.0;35140.0;30660.0;4480.0;390.0;38.6;38.4;1759.0;1759.0
2303;Vrouwen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2009;797.0;797.0;18.09;2682.0;2671.0;36850.0;32180.0;4660.0;400.0;38.7;38.6;1771.0;1771.0
2304;Vrouwen;Voltijd;Totaal;901;2006;57.0;57.0;13.5;2181.0;2002.0;29580.0;26170.0;3410.0;50.0;40.8;38.6;1779.0;1779.0
2305;Vrouwen;Voltijd;Totaal;901;2007;61.0;61.0;13.91;2230.0;2045.0;30220.0;26750.0;3470.0;50.0;40.9;38.6;1764.0;1764.0
2306;Vrouwen;Voltijd;Totaal;901;2008;60.0;60.0;14.53;2312.0;2126.0;31400.0;27740.0;3660.0;60.0;41.0;38.4;1755.0;1755.0
2307;Vrouwen;Voltijd;Totaal;901;2009;54.0;54.0;14.96;2417.0;2215.0;32970.0;29010.0;3960.0;60.0;41.3;38.6;1777.0;1777.0
2308;Vrouwen;Voltijd;Totaal;902;2006;826.0;826.0;16.35;2359.0;2359.0;32200.0;28310.0;3900.0;290.0;37.7;37.7;1731.0;1731.0
2309;Vrouwen;Voltijd;Totaal;902;2007;861.0;861.0;16.91;2421.0;2421.0;33120.0;29050.0;4070.0;320.0;37.8;37.8;1718.0;1718.0
2310;Vrouwen;Voltijd;Totaal;902;2008;916.0;916.0;17.5;2498.0;2498.0;34270.0;29970.0;4290.0;370.0;37.5;37.5;1712.0;1712.0
2311;Vrouwen;Voltijd;Totaal;902;2009;877.0;877.0;18.22;2615.0;2615.0;35900.0;31380.0;4520.0;380.0;37.6;37.6;1722.0;1722.0
2312;Vrouwen;Voltijd;Totaal;951;2006;47.0;47.0;24.24;3648.0;3641.0;51720.0;43780.0;7950.0;5180.0;39.2;39.1;1802.0;1802.0
2313;Vrouwen;Voltijd;Totaal;951;2007;52.0;52.0;25.11;3756.0;3749.0;53630.0;45070.0;8550.0;5350.0;39.3;39.2;1791.0;1791.0
2314;Vrouwen;Voltijd;Totaal;951;2008;56.0;56.0;25.75;3853.0;3847.0;55020.0;46240.0;8780.0;6140.0;39.3;39.2;1793.0;1793.0
2315;Vrouwen;Voltijd;Totaal;951;2009;55.0;55.0;26.72;3999.0;3993.0;56310.0;47990.0;8310.0;6120.0;39.1;39.1;1793.0;1793.0
2316;Vrouwen;Voltijd;Totaal;952;2006;835.0;835.0;15.68;2273.0;2262.0;30910.0;27280.0;3630.0;0.0;37.8;37.7;1730.0;1730.0
2317;Vrouwen;Voltijd;Totaal;952;2007;871.0;871.0;16.18;2328.0;2316.0;31700.0;27940.0;3760.0;0.0;37.9;37.7;1717.0;1717.0
2318;Vrouwen;Voltijd;Totaal;952;2008;920.0;920.0;16.78;2403.0;2392.0;32820.0;28840.0;3980.0;0.0;37.6;37.5;1710.0;1710.0
2319;Vrouwen;Voltijd;Totaal;952;2009;876.0;876.0;17.45;2515.0;2503.0;34430.0;30190.0;4250.0;0.0;37.8;37.6;1721.0;1721.0
2320;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2006;544.0;544.0;15.19;2262.0;2248.0;31030.0;27140.0;3880.0;440.0;38.8;38.6;1776.0;1776.0
2321;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2007;572.0;572.0;15.73;2324.0;2310.0;31910.0;27890.0;4020.0;470.0;38.9;38.7;1762.0;1762.0
2322;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2008;595.0;595.0;16.32;2408.0;2395.0;33010.0;28900.0;4110.0;550.0;38.7;38.5;1761.0;1761.0
2323;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2009;552.0;552.0;17.13;2535.0;2522.0;34670.0;30420.0;4250.0;580.0;38.7;38.5;1767.0;1767.0
2324;Vrouwen;Voltijd;Particuliere bedrijven;601;2006;25.0;25.0;11.3;1785.0;1753.0;22880.0;21430.0;1450.0;10.0;40.7;40.3;1861.0;1861.0
2325;Vrouwen;Voltijd;Particuliere bedrijven;601;2007;29.0;29.0;11.53;1781.0;1746.0;22880.0;21380.0;1500.0;20.0;40.3;39.8;1817.0;1817.0
2326;Vrouwen;Voltijd;Particuliere bedrijven;601;2008;32.0;32.0;11.82;1825.0;1791.0;23550.0;21900.0;1650.0;80.0;40.4;39.7;1819.0;1819.0
2327;Vrouwen;Voltijd;Particuliere bedrijven;601;2009;29.0;29.0;12.24;1897.0;1866.0;24300.0;22760.0;1540.0;90.0;40.3;39.7;1829.0;1829.0
2328;Vrouwen;Voltijd;Particuliere bedrijven;602;2006;7.0;7.0;11.13;1701.0;1670.0;22530.0;20410.0;2120.0;70.0;39.7;39.3;1801.0;1801.0
2329;Vrouwen;Voltijd;Particuliere bedrijven;602;2007;8.0;8.0;11.47;1742.0;1704.0;23280.0;20910.0;2370.0;70.0;39.9;39.4;1783.0;1783.0
2330;Vrouwen;Voltijd;Particuliere bedrijven;602;2008;8.0;8.0;11.59;1743.0;1726.0;23200.0;20910.0;2280.0;80.0;39.3;39.0;1788.0;1788.0
2331;Vrouwen;Voltijd;Particuliere bedrijven;602;2009;7.0;7.0;12.38;1889.0;1874.0;25250.0;22670.0;2580.0;100.0;39.7;39.5;1816.0;1816.0
2332;Vrouwen;Voltijd;Particuliere bedrijven;603;2006;25.0;25.0;21.35;3241.0;3238.0;41480.0;38900.0;2580.0;2280.0;39.5;39.4;1820.0;1820.0
