ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
5782;Geslacht totaal;0;Utrecht (PV);Overijssel (PV);30 september 2004;3.0;;3.0;;3.0;;3.0;88.5
5783;Geslacht totaal;0;Utrecht (PV);Overijssel (PV);30 september 2005;3.4;;3.4;;3.4;;3.4;88.3
5784;Geslacht totaal;0;Utrecht (PV);Flevoland (PV);31 december 1998;2.6;;2.6;;2.6;;2.6;33.9
5785;Geslacht totaal;0;Utrecht (PV);Flevoland (PV);31 december 2000;2.7;;2.7;;2.7;;2.7;33.3
5786;Geslacht totaal;0;Utrecht (PV);Flevoland (PV);30 september 2004;3.9;;3.9;;3.9;;3.9;35.5
5787;Geslacht totaal;0;Utrecht (PV);Flevoland (PV);30 september 2005;4.2;;4.2;;4.2;;4.2;35.8
5788;Geslacht totaal;0;Utrecht (PV);Gelderland (PV);31 december 1998;23.4;;23.4;;23.4;;23.4;27.7
5789;Geslacht totaal;0;Utrecht (PV);Gelderland (PV);31 december 2000;24.0;;24.0;;24.0;;24.0;28.2
5790;Geslacht totaal;0;Utrecht (PV);Gelderland (PV);30 september 2004;26.7;;26.7;;26.7;;26.7;28.8
5791;Geslacht totaal;0;Utrecht (PV);Gelderland (PV);30 september 2005;27.0;;27.0;;27.0;;27.0;29.1
5792;Geslacht totaal;0;Utrecht (PV);Utrecht (PV);31 december 1998;371.1;194.1;177.0;371.1;;371.1;;5.5
5793;Geslacht totaal;0;Utrecht (PV);Utrecht (PV);31 december 2000;367.1;189.7;177.4;367.1;;367.1;;5.6
5794;Geslacht totaal;0;Utrecht (PV);Utrecht (PV);30 september 2004;394.2;216.1;178.1;394.2;;394.2;;5.2
5795;Geslacht totaal;0;Utrecht (PV);Utrecht (PV);30 september 2005;396.3;218.3;178.0;396.3;;396.3;;5.4
5796;Geslacht totaal;0;Utrecht (PV);Noord-Holland (PV);31 december 1998;53.4;;53.4;;53.4;;53.4;27.0
5797;Geslacht totaal;0;Utrecht (PV);Noord-Holland (PV);31 december 2000;57.9;;57.9;;57.9;;57.9;26.5
5798;Geslacht totaal;0;Utrecht (PV);Noord-Holland (PV);30 september 2004;58.5;;58.5;;58.5;;58.5;28.2
5799;Geslacht totaal;0;Utrecht (PV);Noord-Holland (PV);30 september 2005;58.6;;58.6;;58.6;;58.6;28.7
5800;Geslacht totaal;0;Utrecht (PV);Zuid-Holland (PV);31 december 1998;28.8;;28.8;;28.8;;28.8;40.3
5801;Geslacht totaal;0;Utrecht (PV);Zuid-Holland (PV);31 december 2000;28.7;;28.7;;28.7;;28.7;41.0
5802;Geslacht totaal;0;Utrecht (PV);Zuid-Holland (PV);30 september 2004;29.0;;29.0;;29.0;;29.0;42.4
5803;Geslacht totaal;0;Utrecht (PV);Zuid-Holland (PV);30 september 2005;29.3;;29.3;;29.3;;29.3;42.6
5804;Geslacht totaal;0;Utrecht (PV);Zeeland (PV);31 december 1998;0.2;;0.2;;0.2;;0.2;115.7
5805;Geslacht totaal;0;Utrecht (PV);Zeeland (PV);31 december 2000;0.2;;0.2;;0.2;;0.2;120.1
5806;Geslacht totaal;0;Utrecht (PV);Zeeland (PV);30 september 2004;0.3;;0.3;;0.3;;0.3;116.8
5807;Geslacht totaal;0;Utrecht (PV);Zeeland (PV);30 september 2005;0.3;;0.3;;0.3;;0.3;117.6
5808;Geslacht totaal;0;Utrecht (PV);Noord-Brabant (PV);31 december 1998;7.7;;7.7;;7.7;;7.7;58.8
5809;Geslacht totaal;0;Utrecht (PV);Noord-Brabant (PV);31 december 2000;7.9;;7.9;;7.9;;7.9;59.5
5810;Geslacht totaal;0;Utrecht (PV);Noord-Brabant (PV);30 september 2004;9.2;;9.2;;9.2;;9.2;58.2
5811;Geslacht totaal;0;Utrecht (PV);Noord-Brabant (PV);30 september 2005;10.1;;10.1;;10.1;;10.1;58.6
5812;Geslacht totaal;0;Utrecht (PV);Limburg (PV);31 december 1998;1.1;;1.1;;1.1;;1.1;128.3
5813;Geslacht totaal;0;Utrecht (PV);Limburg (PV);31 december 2000;1.3;;1.3;;1.3;;1.3;121.6
5814;Geslacht totaal;0;Utrecht (PV);Limburg (PV);30 september 2004;1.7;;1.7;;1.7;;1.7;123.8
5815;Geslacht totaal;0;Utrecht (PV);Limburg (PV);30 september 2005;1.4;;1.4;;1.4;;1.4;123.9
5816;Geslacht totaal;0;Utrecht (PV);Corop onbekend;31 december 1998;0.0;;;;;;;0.0
5817;Geslacht totaal;0;Utrecht (PV);Corop onbekend;31 december 2000;0.0;;;;;;;0.0
5818;Geslacht totaal;0;Utrecht (PV);Corop onbekend;30 september 2004;3.0;;3.0;;3.0;;3.0;0.0
5819;Geslacht totaal;0;Utrecht (PV);Corop onbekend;30 september 2005;3.1;;3.1;;3.1;;3.1;0.0
5820;Geslacht totaal;0;Utrecht (PV);Oost-Groningen (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;162.8
5821;Geslacht totaal;0;Utrecht (PV);Oost-Groningen (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;160.2
5822;Geslacht totaal;0;Utrecht (PV);Oost-Groningen (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;164.2
5823;Geslacht totaal;0;Utrecht (PV);Oost-Groningen (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;165.1
5824;Geslacht totaal;0;Utrecht (PV);Delfzijl en omgeving (CR);31 december 1998;;;;;;;;
5825;Geslacht totaal;0;Utrecht (PV);Delfzijl en omgeving (CR);31 december 2000;;;;;;;;
5826;Geslacht totaal;0;Utrecht (PV);Delfzijl en omgeving (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;182.1
5827;Geslacht totaal;0;Utrecht (PV);Delfzijl en omgeving (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;181.0
5828;Geslacht totaal;0;Utrecht (PV);Overig Groningen (CR);31 december 1998;0.5;;0.5;;0.5;;0.5;153.3
5829;Geslacht totaal;0;Utrecht (PV);Overig Groningen (CR);31 december 2000;0.5;;0.5;;0.5;;0.5;155.5
5830;Geslacht totaal;0;Utrecht (PV);Overig Groningen (CR);30 september 2004;0.4;;0.4;;0.4;;0.4;153.5
5831;Geslacht totaal;0;Utrecht (PV);Overig Groningen (CR);30 september 2005;0.4;;0.4;;0.4;;0.4;155.0
5832;Geslacht totaal;0;Utrecht (PV);Noord-Friesland (CR);31 december 1998;0.4;;0.4;;0.4;;0.4;129.5
5833;Geslacht totaal;0;Utrecht (PV);Noord-Friesland (CR);31 december 2000;0.3;;0.3;;0.3;;0.3;129.7
5834;Geslacht totaal;0;Utrecht (PV);Noord-Friesland (CR);30 september 2004;0.4;;0.4;;0.4;;0.4;130.8
5835;Geslacht totaal;0;Utrecht (PV);Noord-Friesland (CR);30 september 2005;0.5;;0.5;;0.5;;0.5;132.0
5836;Geslacht totaal;0;Utrecht (PV);Zuidwest-Friesland (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;102.9
5837;Geslacht totaal;0;Utrecht (PV);Zuidwest-Friesland (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;102.9
5838;Geslacht totaal;0;Utrecht (PV);Zuidwest-Friesland (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;101.9
5839;Geslacht totaal;0;Utrecht (PV);Zuidwest-Friesland (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;102.2
5840;Geslacht totaal;0;Utrecht (PV);Zuidoost-Friesland (CR);31 december 1998;0.3;;0.3;;0.3;;0.3;112.9
5841;Geslacht totaal;0;Utrecht (PV);Zuidoost-Friesland (CR);31 december 2000;0.2;;0.2;;0.2;;0.2;114.9
5842;Geslacht totaal;0;Utrecht (PV);Zuidoost-Friesland (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;115.4
5843;Geslacht totaal;0;Utrecht (PV);Zuidoost-Friesland (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;116.3
5844;Geslacht totaal;0;Utrecht (PV);Noord-Drenthe (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;134.1
5845;Geslacht totaal;0;Utrecht (PV);Noord-Drenthe (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;136.8
5846;Geslacht totaal;0;Utrecht (PV);Noord-Drenthe (CR);30 september 2004;0.2;;0.2;;0.2;;0.2;137.6
5847;Geslacht totaal;0;Utrecht (PV);Noord-Drenthe (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;138.6
5848;Geslacht totaal;0;Utrecht (PV);Zuidoost-Drenthe (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;132.7
5849;Geslacht totaal;0;Utrecht (PV);Zuidoost-Drenthe (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;131.9
5850;Geslacht totaal;0;Utrecht (PV);Zuidoost-Drenthe (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;134.6
5851;Geslacht totaal;0;Utrecht (PV);Zuidoost-Drenthe (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;133.0
5852;Geslacht totaal;0;Utrecht (PV);Zuidwest-Drenthe (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;103.7
5853;Geslacht totaal;0;Utrecht (PV);Zuidwest-Drenthe (CR);31 december 2000;0.2;;0.2;;0.2;;0.2;106.0
5854;Geslacht totaal;0;Utrecht (PV);Zuidwest-Drenthe (CR);30 september 2004;0.2;;0.2;;0.2;;0.2;102.2
5855;Geslacht totaal;0;Utrecht (PV);Zuidwest-Drenthe (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;102.4
5856;Geslacht totaal;0;Utrecht (PV);Noord-Overijssel (CR);31 december 1998;1.0;;1.0;;1.0;;1.0;72.3
5857;Geslacht totaal;0;Utrecht (PV);Noord-Overijssel (CR);31 december 2000;0.9;;0.9;;0.9;;0.9;72.3
5858;Geslacht totaal;0;Utrecht (PV);Noord-Overijssel (CR);30 september 2004;1.2;;1.2;;1.2;;1.2;76.7
5859;Geslacht totaal;0;Utrecht (PV);Noord-Overijssel (CR);30 september 2005;1.5;;1.5;;1.5;;1.5;75.5
5860;Geslacht totaal;0;Utrecht (PV);Zuidwest-Overijssel (CR);31 december 1998;0.6;;0.6;;0.6;;0.6;67.0
5861;Geslacht totaal;0;Utrecht (PV);Zuidwest-Overijssel (CR);31 december 2000;0.6;;0.6;;0.6;;0.6;67.0
5862;Geslacht totaal;0;Utrecht (PV);Zuidwest-Overijssel (CR);30 september 2004;0.6;;0.6;;0.6;;0.6;70.3
5863;Geslacht totaal;0;Utrecht (PV);Zuidwest-Overijssel (CR);30 september 2005;0.6;;0.6;;0.6;;0.6;72.1
5864;Geslacht totaal;0;Utrecht (PV);Twente (CR);31 december 1998;0.9;;0.9;;0.9;;0.9;106.4
5865;Geslacht totaal;0;Utrecht (PV);Twente (CR);31 december 2000;1.0;;1.0;;1.0;;1.0;106.0
5866;Geslacht totaal;0;Utrecht (PV);Twente (CR);30 september 2004;1.2;;1.2;;1.2;;1.2;108.9
5867;Geslacht totaal;0;Utrecht (PV);Twente (CR);30 september 2005;1.4;;1.4;;1.4;;1.4;109.2
5868;Geslacht totaal;0;Utrecht (PV);Veluwe (CR);31 december 1998;14.8;;14.8;;14.8;;14.8;22.8
5869;Geslacht totaal;0;Utrecht (PV);Veluwe (CR);31 december 2000;14.9;;14.9;;14.9;;14.9;23.1
5870;Geslacht totaal;0;Utrecht (PV);Veluwe (CR);30 september 2004;15.7;;15.7;;15.7;;15.7;23.6
5871;Geslacht totaal;0;Utrecht (PV);Veluwe (CR);30 september 2005;15.9;;15.9;;15.9;;15.9;23.5
5872;Geslacht totaal;0;Utrecht (PV);Achterhoek (CR);31 december 1998;0.7;;0.7;;0.7;;0.7;75.6
5873;Geslacht totaal;0;Utrecht (PV);Achterhoek (CR);31 december 2000;0.7;;0.7;;0.7;;0.7;79.1
5874;Geslacht totaal;0;Utrecht (PV);Achterhoek (CR);30 september 2004;1.0;;1.0;;1.0;;1.0;77.7
5875;Geslacht totaal;0;Utrecht (PV);Achterhoek (CR);30 september 2005;1.1;;1.1;;1.1;;1.1;78.3
5876;Geslacht totaal;0;Utrecht (PV);Arnhem/Nijmegen (CR);31 december 1998;4.2;;4.2;;4.2;;4.2;42.6
5877;Geslacht totaal;0;Utrecht (PV);Arnhem/Nijmegen (CR);31 december 2000;4.2;;4.2;;4.2;;4.2;44.1
5878;Geslacht totaal;0;Utrecht (PV);Arnhem/Nijmegen (CR);30 september 2004;5.1;;5.1;;5.1;;5.1;43.5
5879;Geslacht totaal;0;Utrecht (PV);Arnhem/Nijmegen (CR);30 september 2005;5.1;;5.1;;5.1;;5.1;44.3
5880;Geslacht totaal;0;Utrecht (PV);Zuidwest-Gelderland (CR);31 december 1998;3.7;;3.7;;3.7;;3.7;21.4
5881;Geslacht totaal;0;Utrecht (PV);Zuidwest-Gelderland (CR);31 december 2000;4.2;;4.2;;4.2;;4.2;22.0
5882;Geslacht totaal;0;Utrecht (PV);Zuidwest-Gelderland (CR);30 september 2004;5.0;;5.0;;5.0;;5.0;20.4
5883;Geslacht totaal;0;Utrecht (PV);Zuidwest-Gelderland (CR);30 september 2005;4.9;;4.9;;4.9;;4.9;21.1
5884;Geslacht totaal;0;Utrecht (PV);Utrecht (CR);31 december 1998;371.1;194.1;177.0;371.1;;371.1;;5.5
5885;Geslacht totaal;0;Utrecht (PV);Utrecht (CR);31 december 2000;367.1;189.7;177.4;367.1;;367.1;;5.6
5886;Geslacht totaal;0;Utrecht (PV);Utrecht (CR);30 september 2004;394.2;216.1;178.1;394.2;;394.2;;5.2
5887;Geslacht totaal;0;Utrecht (PV);Utrecht (CR);30 september 2005;396.3;218.3;178.0;396.3;;396.3;;5.4
5888;Geslacht totaal;0;Utrecht (PV);Kop van Noord-Holland (CR);31 december 1998;0.6;;0.6;;0.6;;0.6;84.0
5889;Geslacht totaal;0;Utrecht (PV);Kop van Noord-Holland (CR);31 december 2000;0.4;;0.4;;0.4;;0.4;77.8
5890;Geslacht totaal;0;Utrecht (PV);Kop van Noord-Holland (CR);30 september 2004;0.4;;0.4;;0.4;;0.4;78.6
5891;Geslacht totaal;0;Utrecht (PV);Kop van Noord-Holland (CR);30 september 2005;0.4;;0.4;;0.4;;0.4;78.6
5892;Geslacht totaal;0;Utrecht (PV);Alkmaar en omgeving (CR);31 december 1998;0.3;;0.3;;0.3;;0.3;65.9
5893;Geslacht totaal;0;Utrecht (PV);Alkmaar en omgeving (CR);31 december 2000;0.3;;0.3;;0.3;;0.3;64.3
5894;Geslacht totaal;0;Utrecht (PV);Alkmaar en omgeving (CR);30 september 2004;0.4;;0.4;;0.4;;0.4;66.3
5895;Geslacht totaal;0;Utrecht (PV);Alkmaar en omgeving (CR);30 september 2005;0.4;;0.4;;0.4;;0.4;66.7
5896;Geslacht totaal;0;Utrecht (PV);IJmond (CR);31 december 1998;0.3;;0.3;;0.3;;0.3;49.8
5897;Geslacht totaal;0;Utrecht (PV);IJmond (CR);31 december 2000;0.4;;0.4;;0.4;;0.4;52.7
5898;Geslacht totaal;0;Utrecht (PV);IJmond (CR);30 september 2004;0.3;;0.3;;0.3;;0.3;51.9
5899;Geslacht totaal;0;Utrecht (PV);IJmond (CR);30 september 2005;0.3;;0.3;;0.3;;0.3;52.2
5900;Geslacht totaal;0;Utrecht (PV);Agglomeratie Haarlem (CR);31 december 1998;1.2;;1.2;;1.2;;1.2;44.0
5901;Geslacht totaal;0;Utrecht (PV);Agglomeratie Haarlem (CR);31 december 2000;1.2;;1.2;;1.2;;1.2;45.2
5902;Geslacht totaal;0;Utrecht (PV);Agglomeratie Haarlem (CR);30 september 2004;1.2;;1.2;;1.2;;1.2;44.2
5903;Geslacht totaal;0;Utrecht (PV);Agglomeratie Haarlem (CR);30 september 2005;1.1;;1.1;;1.1;;1.1;45.2
5904;Geslacht totaal;0;Utrecht (PV);Zaanstreek (CR);31 december 1998;0.7;;0.7;;0.7;;0.7;48.7
5905;Geslacht totaal;0;Utrecht (PV);Zaanstreek (CR);31 december 2000;0.8;;0.8;;0.8;;0.8;48.5
5906;Geslacht totaal;0;Utrecht (PV);Zaanstreek (CR);30 september 2004;0.8;;0.8;;0.8;;0.8;46.7
5907;Geslacht totaal;0;Utrecht (PV);Zaanstreek (CR);30 september 2005;0.7;;0.7;;0.7;;0.7;47.3
5908;Geslacht totaal;0;Utrecht (PV);Groot-Amsterdam (CR);31 december 1998;34.5;;34.5;;34.5;;34.5;29.7
5909;Geslacht totaal;0;Utrecht (PV);Groot-Amsterdam (CR);31 december 2000;38.6;;38.6;;38.6;;38.6;29.3
5910;Geslacht totaal;0;Utrecht (PV);Groot-Amsterdam (CR);30 september 2004;39.6;;39.6;;39.6;;39.6;31.5
5911;Geslacht totaal;0;Utrecht (PV);Groot-Amsterdam (CR);30 september 2005;39.8;;39.8;;39.8;;39.8;32.0
5912;Geslacht totaal;0;Utrecht (PV);Het Gooi en Vechtstreek (CR);31 december 1998;15.7;;15.7;;15.7;;15.7;15.2
5913;Geslacht totaal;0;Utrecht (PV);Het Gooi en Vechtstreek (CR);31 december 2000;16.4;;16.4;;16.4;;16.4;15.2
5914;Geslacht totaal;0;Utrecht (PV);Het Gooi en Vechtstreek (CR);30 september 2004;15.9;;15.9;;15.9;;15.9;15.1
5915;Geslacht totaal;0;Utrecht (PV);Het Gooi en Vechtstreek (CR);30 september 2005;15.9;;15.9;;15.9;;15.9;15.8
5916;Geslacht totaal;0;Utrecht (PV);Aggl. Leiden en Bollenstreek (CR);31 december 1998;1.8;;1.8;;1.8;;1.8;42.9
5917;Geslacht totaal;0;Utrecht (PV);Aggl. Leiden en Bollenstreek (CR);31 december 2000;1.9;;1.9;;1.9;;1.9;42.7
5918;Geslacht totaal;0;Utrecht (PV);Aggl. Leiden en Bollenstreek (CR);30 september 2004;2.0;;2.0;;2.0;;2.0;41.9
5919;Geslacht totaal;0;Utrecht (PV);Aggl. Leiden en Bollenstreek (CR);30 september 2005;2.1;;2.1;;2.1;;2.1;42.7
5920;Geslacht totaal;0;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);31 december 1998;8.4;;8.4;;8.4;;8.4;55.2
5921;Geslacht totaal;0;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);31 december 2000;8.7;;8.7;;8.7;;8.7;55.8
5922;Geslacht totaal;0;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);30 september 2004;8.0;;8.0;;8.0;;8.0;54.5
5923;Geslacht totaal;0;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);30 september 2005;7.6;;7.6;;7.6;;7.6;54.9
5924;Geslacht totaal;0;Utrecht (PV);Delft en Westland (CR);31 december 1998;0.9;;0.9;;0.9;;0.9;55.9
5925;Geslacht totaal;0;Utrecht (PV);Delft en Westland (CR);31 december 2000;0.9;;0.9;;0.9;;0.9;55.7
5926;Geslacht totaal;0;Utrecht (PV);Delft en Westland (CR);30 september 2004;1.0;;1.0;;1.0;;1.0;55.7
5927;Geslacht totaal;0;Utrecht (PV);Delft en Westland (CR);30 september 2005;1.0;;1.0;;1.0;;1.0;56.2
5928;Geslacht totaal;0;Utrecht (PV);Oost-Zuid-Holland (CR);31 december 1998;6.6;;6.6;;6.6;;6.6;21.2
5929;Geslacht totaal;0;Utrecht (PV);Oost-Zuid-Holland (CR);31 december 2000;6.1;;6.1;;6.1;;6.1;21.5
5930;Geslacht totaal;0;Utrecht (PV);Oost-Zuid-Holland (CR);30 september 2004;7.0;;7.0;;7.0;;7.0;22.0
5931;Geslacht totaal;0;Utrecht (PV);Oost-Zuid-Holland (CR);30 september 2005;7.3;;7.3;;7.3;;7.3;23.0
5932;Geslacht totaal;0;Utrecht (PV);Groot-Rijnmond (CR);31 december 1998;6.5;;6.5;;6.5;;6.5;48.7
5933;Geslacht totaal;0;Utrecht (PV);Groot-Rijnmond (CR);31 december 2000;6.3;;6.3;;6.3;;6.3;48.5
5934;Geslacht totaal;0;Utrecht (PV);Groot-Rijnmond (CR);30 september 2004;7.4;;7.4;;7.4;;7.4;52.6
5935;Geslacht totaal;0;Utrecht (PV);Groot-Rijnmond (CR);30 september 2005;7.7;;7.7;;7.7;;7.7;52.6
5936;Geslacht totaal;0;Utrecht (PV);Zuidoost-Zuid-Holland (CR);31 december 1998;4.8;;4.8;;4.8;;4.8;25.5
5937;Geslacht totaal;0;Utrecht (PV);Zuidoost-Zuid-Holland (CR);31 december 2000;4.8;;4.8;;4.8;;4.8;25.8
5938;Geslacht totaal;0;Utrecht (PV);Zuidoost-Zuid-Holland (CR);30 september 2004;3.6;;3.6;;3.6;;3.6;30.8
5939;Geslacht totaal;0;Utrecht (PV);Zuidoost-Zuid-Holland (CR);30 september 2005;3.7;;3.7;;3.7;;3.7;31.1
5940;Geslacht totaal;0;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);31 december 1998;;;;;;;;
5941;Geslacht totaal;0;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);31 december 2000;;;;;;;;
5942;Geslacht totaal;0;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;124.0
5943;Geslacht totaal;0;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;127.7
5944;Geslacht totaal;0;Utrecht (PV);Overig Zeeland (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;113.0
5945;Geslacht totaal;0;Utrecht (PV);Overig Zeeland (CR);31 december 2000;0.2;;0.2;;0.2;;0.2;115.7
5946;Geslacht totaal;0;Utrecht (PV);Overig Zeeland (CR);30 september 2004;0.2;;0.2;;0.2;;0.2;114.2
5947;Geslacht totaal;0;Utrecht (PV);Overig Zeeland (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;115.0
5948;Geslacht totaal;0;Utrecht (PV);West-Noord-Brabant (CR);31 december 1998;1.7;;1.7;;1.7;;1.7;65.0
5949;Geslacht totaal;0;Utrecht (PV);West-Noord-Brabant (CR);31 december 2000;1.7;;1.7;;1.7;;1.7;66.1
5950;Geslacht totaal;0;Utrecht (PV);West-Noord-Brabant (CR);30 september 2004;1.7;;1.7;;1.7;;1.7;63.3
5951;Geslacht totaal;0;Utrecht (PV);West-Noord-Brabant (CR);30 september 2005;1.9;;1.9;;1.9;;1.9;63.5
5952;Geslacht totaal;0;Utrecht (PV);Midden-Noord-Brabant (CR);31 december 1998;1.4;;1.4;;1.4;;1.4;55.9
5953;Geslacht totaal;0;Utrecht (PV);Midden-Noord-Brabant (CR);31 december 2000;1.5;;1.5;;1.5;;1.5;55.0
5954;Geslacht totaal;0;Utrecht (PV);Midden-Noord-Brabant (CR);30 september 2004;2.1;;2.1;;2.1;;2.1;53.8
5955;Geslacht totaal;0;Utrecht (PV);Midden-Noord-Brabant (CR);30 september 2005;2.5;;2.5;;2.5;;2.5;56.4
5956;Geslacht totaal;0;Utrecht (PV);Noordoost-Noord-Brabant (CR);31 december 1998;2.8;;2.8;;2.8;;2.8;46.4
5957;Geslacht totaal;0;Utrecht (PV);Noordoost-Noord-Brabant (CR);31 december 2000;2.8;;2.8;;2.8;;2.8;46.6
5958;Geslacht totaal;0;Utrecht (PV);Noordoost-Noord-Brabant (CR);30 september 2004;3.2;;3.2;;3.2;;3.2;46.4
5959;Geslacht totaal;0;Utrecht (PV);Noordoost-Noord-Brabant (CR);30 september 2005;3.5;;3.5;;3.5;;3.5;46.5
5960;Geslacht totaal;0;Utrecht (PV);Zuidoost-Noord-Brabant (CR);31 december 1998;1.8;;1.8;;1.8;;1.8;74.6
5961;Geslacht totaal;0;Utrecht (PV);Zuidoost-Noord-Brabant (CR);31 december 2000;2.0;;2.0;;2.0;;2.0;75.6
5962;Geslacht totaal;0;Utrecht (PV);Zuidoost-Noord-Brabant (CR);30 september 2004;2.2;;2.2;;2.2;;2.2;75.2
5963;Geslacht totaal;0;Utrecht (PV);Zuidoost-Noord-Brabant (CR);30 september 2005;2.2;;2.2;;2.2;;2.2;76.0
5964;Geslacht totaal;0;Utrecht (PV);Noord-Limburg (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;94.6
5965;Geslacht totaal;0;Utrecht (PV);Noord-Limburg (CR);31 december 2000;0.4;;0.4;;0.4;;0.4;102.3
5966;Geslacht totaal;0;Utrecht (PV);Noord-Limburg (CR);30 september 2004;0.3;;0.3;;0.3;;0.3;94.4
5967;Geslacht totaal;0;Utrecht (PV);Noord-Limburg (CR);30 september 2005;0.3;;0.3;;0.3;;0.3;95.4
5968;Geslacht totaal;0;Utrecht (PV);Midden-Limburg (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;111.2
5969;Geslacht totaal;0;Utrecht (PV);Midden-Limburg (CR);31 december 2000;0.3;;0.3;;0.3;;0.3;108.1
5970;Geslacht totaal;0;Utrecht (PV);Midden-Limburg (CR);30 september 2004;0.5;;0.5;;0.5;;0.5;109.8
5971;Geslacht totaal;0;Utrecht (PV);Midden-Limburg (CR);30 september 2005;0.4;;0.4;;0.4;;0.4;110.0
5972;Geslacht totaal;0;Utrecht (PV);Zuid-Limburg (CR);31 december 1998;0.7;;0.7;;0.7;;0.7;142.8
5973;Geslacht totaal;0;Utrecht (PV);Zuid-Limburg (CR);31 december 2000;0.6;;0.6;;0.6;;0.6;141.4
5974;Geslacht totaal;0;Utrecht (PV);Zuid-Limburg (CR);30 september 2004;0.9;;0.9;;0.9;;0.9;143.1
5975;Geslacht totaal;0;Utrecht (PV);Zuid-Limburg (CR);30 september 2005;0.7;;0.7;;0.7;;0.7;142.3
5976;Geslacht totaal;0;Utrecht (PV);Flevoland (CR);31 december 1998;2.6;;2.6;;2.6;;2.6;33.9
5977;Geslacht totaal;0;Utrecht (PV);Flevoland (CR);31 december 2000;2.7;;2.7;;2.7;;2.7;33.3
5978;Geslacht totaal;0;Utrecht (PV);Flevoland (CR);30 september 2004;3.9;;3.9;;3.9;;3.9;35.5
5979;Geslacht totaal;0;Utrecht (PV);Flevoland (CR);30 september 2005;4.2;;4.2;;4.2;;4.2;35.8
5980;Geslacht totaal;0;Utrecht (PV);Almere;31 december 1998;1.7;;1.7;;1.7;;1.7;28.0
5981;Geslacht totaal;0;Utrecht (PV);Almere;31 december 2000;1.9;;1.9;;1.9;;1.9;28.4
5982;Geslacht totaal;0;Utrecht (PV);Almere;30 september 2004;2.7;;2.7;;2.7;;2.7;32.1
5983;Geslacht totaal;0;Utrecht (PV);Almere;30 september 2005;3.0;;3.0;;3.0;;3.0;33.0
5984;Geslacht totaal;0;Utrecht (PV);Amersfoort (GM);31 december 1998;42.4;28.2;14.2;42.4;;42.4;;4.1
5985;Geslacht totaal;0;Utrecht (PV);Amersfoort (GM);31 december 2000;42.3;27.9;14.3;42.3;;42.3;;4.3
5986;Geslacht totaal;0;Utrecht (PV);Amersfoort (GM);30 september 2004;45.9;30.6;15.4;45.9;;45.9;;4.2
5987;Geslacht totaal;0;Utrecht (PV);Amersfoort (GM);30 september 2005;47.0;31.5;15.5;47.0;;47.0;;4.3
5988;Geslacht totaal;0;Utrecht (PV);Amsterdam (GM);31 december 1998;22.0;;22.0;;22.0;;22.0;31.3
5989;Geslacht totaal;0;Utrecht (PV);Amsterdam (GM);31 december 2000;24.6;;24.6;;24.6;;24.6;30.2
5990;Geslacht totaal;0;Utrecht (PV);Amsterdam (GM);30 september 2004;26.5;;26.5;;26.5;;26.5;33.5
