ID;PositieInHetHuishouden;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;PersonenInHuishoudens_1
7104;Totaal personen in huishoudens;Totaal mannen en vrouwen;27 jaar;Gescheiden;2070;
7105;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2022;230067.0
7106;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2023;233874.0
7107;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2024;231071.0
7108;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2025;233137.0
7109;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2026;236977.0
7110;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2027;244726.0
7111;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2028;247331.0
7112;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2029;252062.0
7113;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2030;248445.0
7114;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2031;245462.0
7115;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2032;243262.0
7116;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2033;236819.0
7117;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2034;231491.0
7118;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2035;230141.0
7119;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2036;227399.0
7120;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2037;231421.0
7121;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2038;231784.0
7122;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2039;231638.0
7123;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2040;227715.0
7124;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2041;224595.0
7125;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2042;220696.0
7126;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2043;224485.0
7127;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2044;220634.0
7128;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2045;222323.0
7129;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2046;219999.0
7130;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2047;218997.0
7131;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2048;220517.0
7132;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2049;220044.0
7133;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2050;223608.0
7134;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2051;224453.0
7135;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2052;229778.0
7136;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2053;235094.0
7137;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2054;238729.0
7138;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2055;242253.0
7139;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2056;245182.0
7140;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2057;248151.0
7141;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2058;250614.0
7142;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2059;252353.0
7143;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2060;253766.0
7144;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2061;254257.0
7145;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2062;254653.0
7146;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2063;254693.0
7147;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2064;254374.0
7148;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2065;253660.0
7149;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2066;252574.0
7150;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2067;251472.0
7151;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2068;250477.0
7152;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2069;249428.0
7153;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Totaal burgerlijke staat;2070;248402.0
7154;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2022;
7155;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2023;
7156;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2024;
7157;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2025;
7158;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2026;
7159;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2027;
7160;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2028;
7161;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2029;
7162;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2030;
7163;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2031;
7164;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2032;
7165;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2033;
7166;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2034;
7167;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2035;
7168;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2036;
7169;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2037;
7170;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2038;
7171;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2039;
7172;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2040;
7173;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2041;
7174;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2042;
7175;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2043;
7176;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2044;
7177;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2045;
7178;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2046;
7179;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2047;
7180;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2048;
7181;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2049;
7182;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2050;
7183;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2051;
7184;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2052;
7185;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2053;
7186;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2054;
7187;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2055;
7188;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2056;
7189;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2057;
7190;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2058;
7191;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2059;
7192;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2060;
7193;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2061;
7194;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2062;
7195;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2063;
7196;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2064;
7197;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2065;
7198;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2066;
7199;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2067;
7200;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2068;
7201;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2069;
7202;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Ongehuwd;2070;
7203;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2022;
7204;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2023;
7205;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2024;
7206;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2025;
7207;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2026;
7208;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2027;
7209;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2028;
7210;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2029;
7211;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2030;
7212;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2031;
7213;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2032;
7214;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2033;
7215;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2034;
7216;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2035;
7217;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2036;
7218;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2037;
7219;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2038;
7220;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2039;
7221;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2040;
7222;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2041;
7223;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2042;
7224;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2043;
7225;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2044;
7226;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2045;
7227;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2046;
7228;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2047;
7229;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2048;
7230;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2049;
7231;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2050;
7232;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2051;
7233;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2052;
7234;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2053;
7235;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2054;
7236;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2055;
7237;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2056;
7238;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2057;
7239;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2058;
7240;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2059;
7241;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2060;
7242;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2061;
7243;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2062;
7244;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2063;
7245;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2064;
7246;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2065;
7247;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2066;
7248;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2067;
7249;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2068;
7250;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2069;
7251;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gehuwd;2070;
7252;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2022;
7253;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2023;
7254;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2024;
7255;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2025;
7256;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2026;
7257;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2027;
7258;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2028;
7259;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2029;
7260;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2030;
7261;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2031;
7262;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2032;
7263;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2033;
7264;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2034;
7265;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2035;
7266;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2036;
7267;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2037;
7268;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2038;
7269;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2039;
7270;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2040;
7271;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2041;
7272;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2042;
7273;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2043;
7274;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2044;
7275;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2045;
7276;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2046;
7277;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2047;
7278;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2048;
7279;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2049;
7280;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2050;
7281;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2051;
7282;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2052;
7283;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2053;
7284;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2054;
7285;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2055;
7286;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2056;
7287;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2057;
7288;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2058;
7289;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2059;
7290;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2060;
7291;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2061;
7292;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2062;
7293;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2063;
7294;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2064;
7295;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2065;
7296;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2066;
7297;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2067;
7298;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2068;
7299;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2069;
7300;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Verweduwd;2070;
7301;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2022;
7302;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2023;
7303;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2024;
7304;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2025;
7305;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2026;
7306;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2027;
7307;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2028;
7308;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2029;
7309;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2030;
7310;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2031;
7311;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2032;
7312;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2033;
7313;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2034;
7314;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2035;
7315;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2036;
7316;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2037;
7317;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2038;
7318;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2039;
7319;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2040;
7320;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2041;
7321;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2042;
7322;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2043;
7323;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2044;
7324;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2045;
7325;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2046;
7326;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2047;
7327;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2048;
7328;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2049;
7329;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2050;
7330;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2051;
7331;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2052;
7332;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2053;
7333;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2054;
7334;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2055;
7335;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2056;
7336;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2057;
7337;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2058;
7338;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2059;
7339;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2060;
7340;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2061;
7341;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2062;
7342;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2063;
7343;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2064;
7344;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2065;
7345;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2066;
7346;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2067;
7347;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2068;
7348;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2069;
7349;Totaal personen in huishoudens;Totaal mannen en vrouwen;28 jaar;Gescheiden;2070;
7350;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2022;232747.0
7351;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2023;233996.0
7352;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2024;237386.0
7353;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2025;233905.0
7354;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2026;235801.0
7355;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2027;239527.0
7356;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2028;247195.0
7357;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2029;249731.0
7358;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2030;254340.0
7359;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2031;250674.0
7360;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2032;247694.0
7361;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2033;245489.0
7362;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2034;239045.0
7363;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2035;233724.0
7364;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2036;232385.0
7365;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2037;229670.0
7366;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2038;233676.0
7367;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2039;234043.0
7368;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2040;233906.0
7369;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2041;230004.0
7370;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2042;226905.0
7371;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2043;223048.0
7372;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2044;226847.0
7373;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2045;223024.0
7374;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2046;224734.0
7375;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2047;222433.0
7376;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2048;221444.0
7377;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2049;222954.0
7378;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2050;222502.0
7379;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2051;225727.0
7380;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2052;226669.0
7381;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2053;232024.0
