ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
159;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2006;1712487;1081677;138533;248557;44322;170987;103075;187181;189022;630810;291015;173520;127811;38464
160;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2007;1754142;1110134;143832;261871;46182;173906;106089;187687;190567;644008;294877;184300;125563;39268
161;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2008;1794237;1137502;148973;275133;48020;176769;108408;188149;192050;656735;298710;194718;123283;40024
162;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2009;1832841;1163893;153945;288332;49843;179568;110151;188558;193496;668948;302477;204774;120976;40721
163;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2010;1870154;1189522;158773;301463;51648;182308;111519;188926;194885;680632;306157;214490;118621;41364
164;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2011;1906289;1214586;163454;314516;53421;184990;112744;189248;196213;691703;309728;223750;116255;41970
165;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2012;1941293;1239221;168016;327470;55191;187597;113951;189507;197489;702072;313195;232492;113851;42534
166;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2013;1975155;1263408;172426;340329;56946;190136;115149;189720;198702;711747;316533;240722;111427;43065
167;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2014;2007825;1287131;176705;353092;58669;192599;116326;189869;199871;720694;319726;248436;108976;43556
168;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2015;2039382;1310403;180872;365744;60387;194997;117476;189969;200958;728979;322796;255650;106511;44022
169;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2016;2069759;1333188;184916;378283;62072;197307;118609;190007;201994;736571;325713;262374;104027;44457
170;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2017;2099061;1355513;188852;390707;63751;199547;119714;189988;202954;743548;328481;268656;101544;44867
171;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2018;2127285;1377357;192680;403010;65413;201706;120793;189903;203852;749928;331107;274516;99039;45266
172;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2019;2154479;1398719;196398;415195;67053;203777;121855;189754;204687;755760;333585;280013;96538;45624
173;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2020;2180751;1419601;200013;427261;68677;205772;122886;189535;205457;761150;335929;285221;94034;45966
174;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2021;2206118;1440006;203534;439201;70283;207690;123887;189252;206159;766112;338135;290144;91531;46302
175;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2022;2230703;1459879;207009;450925;71848;209538;124864;188895;206800;770824;340220;294951;89052;46601
176;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2023;2254512;1479255;210442;462449;73384;211318;125806;188472;207384;775257;342185;299625;86581;46866
177;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2024;2277562;1498108;213828;473780;74881;213032;126720;187966;207901;779454;344033;304170;84134;47117
178;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2025;2299868;1516458;217165;484905;76348;214681;127604;187394;208361;783410;345764;308600;81710;47336
179;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2026;2321409;1534280;220444;495837;77783;216266;128456;186736;208758;787129;347384;312909;79307;47529
180;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2027;2342217;1551598;223669;506564;79176;217802;129281;185999;209107;790619;348890;317090;76925;47714
181;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2028;2362286;1568392;226845;517090;80547;219268;130064;185182;209396;793894;350310;321148;74565;47871
182;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2029;2381637;1584685;229968;527415;81875;220686;130815;184291;209635;796952;351622;325085;72223;48022
183;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2030;2400248;1600445;233019;537543;83178;222042;131539;183311;209813;799803;352843;328906;69910;48144
184;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2031;2418170;1615687;236009;547467;84443;223353;132216;182254;209945;802483;353985;332605;67634;48259
185;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2032;2435389;1630429;238941;557187;85682;224621;132865;181113;210020;804960;355042;336181;65378;48359
186;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2033;2451927;1644638;241809;566701;86873;225834;133468;179900;210053;807289;356040;339645;63153;48451
187;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2034;2467783;1658328;244598;576009;88042;227000;134043;178596;210040;809455;356974;342980;60972;48529
188;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2035;2482978;1671497;247312;585109;89179;228121;134580;177222;209974;811481;357860;346204;58824;48593
189;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2036;2497494;1684121;249954;593997;90281;229186;135076;175768;209859;813373;358691;349314;56714;48654
190;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2037;2511349;1696229;252518;602678;91350;230199;135549;174244;209691;815120;359474;352305;54644;48697
191;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2038;2524557;1707784;255001;611139;92390;231151;135984;172655;209464;816773;360228;355176;52629;48740
192;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2039;2537098;1718777;257403;619385;93392;232045;136377;170993;209182;818321;360945;357942;50658;48776
193;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2040;2549029;1729244;259706;627426;94368;232878;136748;169278;208840;819785;361632;360589;48764;48800
194;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2041;2560369;1739155;261936;635248;95312;233637;137083;167504;208435;821214;362283;363141;46963;48827
195;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2042;2571095;1748512;264072;642850;96227;234337;137389;165686;207951;822583;362901;365577;45265;48840
196;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2043;2581217;1757296;266115;650246;97101;234945;137662;163824;207403;823921;363496;367913;43657;48855
197;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2044;2590769;1765539;268062;657433;97955;235479;137915;161916;206779;825230;364051;370147;42166;48866
198;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2045;2599766;1773251;269921;664408;98777;235937;138143;159991;206074;826515;364580;372278;40782;48875
199;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2046;2608191;1780411;271682;671175;99583;236305;138339;158048;205279;827780;365070;374308;39524;48878
200;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2047;2616087;1787064;273366;677743;100345;236596;138515;156095;204404;829023;365539;376239;38368;48877
201;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2048;2623445;1793194;274948;684098;101087;236795;138671;154141;203454;830251;365966;378074;37338;48873
202;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2049;2630298;1798847;276444;690255;101803;236916;138806;152199;202424;831451;366365;379811;36408;48867
203;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2050;2636615;1804001;277853;696224;102489;236936;138914;150274;201311;832614;366729;381447;35575;48863
204;Totaal over alle leeftijden;1e Generatie;Mannen;2000;705295;460197;60212;91657;11876;84416;33776;85023;93237;245098;122309;43759;63378;15652
205;Totaal over alle leeftijden;1e Generatie;Mannen;2001;729411;476880;63881;97998;12777;85432;37244;85268;94280;252531;124702;49151;62319;16359
206;Totaal over alle leeftijden;1e Generatie;Mannen;2002;752717;492659;67224;104483;13656;86560;40537;85466;94733;260058;127073;54743;61226;17016
207;Totaal over alle leeftijden;1e Generatie;Mannen;2003;775503;508009;70402;110974;14524;87694;43539;85665;95211;267494;129480;60248;60143;17623
208;Totaal over alle leeftijden;1e Generatie;Mannen;2004;797619;522775;73410;117421;15375;88831;46180;85862;95696;274844;131889;65702;59076;18177
209;Totaal over alle leeftijden;1e Generatie;Mannen;2005;819143;537037;76329;123860;16212;89957;48449;86054;96176;282106;134288;71118;58007;18693
210;Totaal over alle leeftijden;1e Generatie;Mannen;2006;839777;550703;79154;130270;17041;91061;50316;86224;96637;289074;136643;76338;56934;19159
211;Totaal over alle leeftijden;1e Generatie;Mannen;2007;859603;563821;81884;136657;17853;92157;51804;86378;97088;295782;138957;81393;55846;19586
212;Totaal over alle leeftijden;1e Generatie;Mannen;2008;878586;576391;84520;143009;18655;93228;52948;86505;97526;302195;141192;86265;54753;19985
213;Totaal over alle leeftijden;1e Generatie;Mannen;2009;896824;588517;87075;149321;19448;94287;53817;86614;97955;308307;143334;90968;53651;20354
214;Totaal over alle leeftijden;1e Generatie;Mannen;2010;914418;600285;89553;155602;20229;95317;54509;86708;98367;314133;145375;95527;52540;20691
215;Totaal over alle leeftijden;1e Generatie;Mannen;2011;931551;611753;91948;161831;21005;96327;55119;86767;98756;319798;147316;100061;51416;21005
216;Totaal over alle leeftijden;1e Generatie;Mannen;2012;948172;623045;94277;168022;21767;97311;55734;86799;99135;325127;149143;104396;50289;21299
217;Totaal over alle leeftijden;1e Generatie;Mannen;2013;964262;634120;96523;174161;22522;98274;56334;86819;99487;330142;150870;108545;49158;21569
218;Totaal over alle leeftijden;1e Generatie;Mannen;2014;979799;644982;98703;180267;23261;99202;56921;86798;99830;334817;152487;112491;48016;21823
219;Totaal over alle leeftijden;1e Generatie;Mannen;2015;994834;655658;100820;186324;23992;100111;57497;86763;100151;339176;154000;116240;46877;22059
220;Totaal over alle leeftijden;1e Generatie;Mannen;2016;1009336;666113;102873;192330;24712;100996;58056;86690;100456;343223;155414;119806;45721;22282
221;Totaal over alle leeftijden;1e Generatie;Mannen;2017;1023319;676363;104870;198295;25418;101843;58608;86588;100741;346956;156728;123176;44566;22486
222;Totaal over alle leeftijden;1e Generatie;Mannen;2018;1036811;686395;106794;204219;26118;102667;59138;86451;101008;350416;157945;126373;43411;22687
223;Totaal over alle leeftijden;1e Generatie;Mannen;2019;1049823;696246;108674;210098;26804;103456;59664;86295;101255;353577;159052;129413;42249;22863
224;Totaal over alle leeftijden;1e Generatie;Mannen;2020;1062413;705890;110496;215927;27484;104228;60174;86098;101483;356523;160078;132310;41093;23042
225;Totaal over alle leeftijden;1e Generatie;Mannen;2021;1074571;715331;112265;221725;28149;104963;60661;85870;101698;359240;161028;135076;39932;23204
226;Totaal over alle leeftijden;1e Generatie;Mannen;2022;1086299;724494;114008;227407;28796;105666;61141;85605;101871;361805;161912;137767;38774;23352
227;Totaal over alle leeftijden;1e Generatie;Mannen;2023;1097590;733401;115720;232980;29425;106336;61606;85309;102025;364189;162712;140368;37626;23483
228;Totaal over alle leeftijden;1e Generatie;Mannen;2024;1108496;742064;117404;238459;30044;106976;62058;84975;102148;366432;163453;142894;36480;23605
229;Totaal over alle leeftijden;1e Generatie;Mannen;2025;1118971;750450;119043;243839;30643;107588;62489;84607;102241;368521;164130;145340;35340;23711
230;Totaal over alle leeftijden;1e Generatie;Mannen;2026;1129053;758570;120666;249105;31232;108157;62902;84200;102308;370483;164742;147714;34208;23819
231;Totaal over alle leeftijden;1e Generatie;Mannen;2027;1138759;766456;122248;254276;31805;108716;63299;83764;102348;372303;165297;150012;33092;23902
232;Totaal over alle leeftijden;1e Generatie;Mannen;2028;1148046;774055;123794;259336;32356;109239;63686;83279;102365;373991;165799;152231;31976;23985
233;Totaal over alle leeftijden;1e Generatie;Mannen;2029;1157009;781418;125304;264296;32900;109743;64047;82769;102359;375591;166262;154391;30882;24056
234;Totaal over alle leeftijden;1e Generatie;Mannen;2030;1165582;788536;126784;269152;33431;110226;64398;82214;102331;377046;166662;156471;29795;24118
235;Totaal over alle leeftijden;1e Generatie;Mannen;2031;1173813;795381;128222;273899;33944;110684;64723;81632;102277;378432;167030;158494;28725;24183
236;Totaal over alle leeftijden;1e Generatie;Mannen;2032;1181715;801992;129617;278547;34441;111122;65039;81016;102210;379723;167372;160442;27677;24232
237;Totaal over alle leeftijden;1e Generatie;Mannen;2033;1189283;808355;130977;283086;34925;111549;65333;80369;102116;380928;167679;162327;26651;24271
238;Totaal over alle leeftijden;1e Generatie;Mannen;2034;1196540;814458;132298;287511;35396;111946;65607;79693;102007;382082;167963;164154;25647;24318
239;Totaal over alle leeftijden;1e Generatie;Mannen;2035;1203464;820313;133567;291837;35854;112332;65866;78983;101874;383151;168228;165905;24668;24350
240;Totaal over alle leeftijden;1e Generatie;Mannen;2036;1210080;825901;134798;296053;36295;112698;66106;78238;101713;384179;168473;167605;23717;24384
241;Totaal over alle leeftijden;1e Generatie;Mannen;2037;1216382;831243;135990;300156;36729;113037;66333;77476;101522;385139;168705;169233;22795;24406
242;Totaal over alle leeftijden;1e Generatie;Mannen;2038;1222393;836329;137132;304150;37147;113356;66537;76688;101319;386064;168927;170803;21903;24431
243;Totaal over alle leeftijden;1e Generatie;Mannen;2039;1228112;841152;138237;308035;37550;113648;66730;75888;101064;386960;169141;172313;21055;24451
244;Totaal over alle leeftijden;1e Generatie;Mannen;2040;1233530;845702;139289;311809;37944;113903;66905;75068;100784;387828;169346;173769;20246;24467
245;Totaal over alle leeftijden;1e Generatie;Mannen;2041;1238645;849975;140298;315470;38320;114133;67058;74230;100466;388670;169541;175163;19486;24480
246;Totaal over alle leeftijden;1e Generatie;Mannen;2042;1243497;853998;141262;319021;38689;114322;67216;73381;100107;389499;169728;176501;18777;24493
247;Totaal over alle leeftijden;1e Generatie;Mannen;2043;1248057;857759;142182;322468;39045;114473;67348;72528;99715;390298;169899;177775;18128;24496
248;Totaal over alle leeftijden;1e Generatie;Mannen;2044;1252321;861230;143054;325797;39385;114588;67466;71670;99270;391091;170059;178992;17532;24508
249;Totaal over alle leeftijden;1e Generatie;Mannen;2045;1256316;864451;143887;329016;39725;114652;67569;70810;98792;391865;170210;180157;16991;24507
250;Totaal over alle leeftijden;1e Generatie;Mannen;2046;1260040;867404;144669;332137;40040;114673;67667;69957;98261;392636;170350;181266;16504;24516
251;Totaal over alle leeftijden;1e Generatie;Mannen;2047;1263518;870131;145418;335148;40353;114658;67755;69106;97693;393387;170482;182314;16072;24519
252;Totaal over alle leeftijden;1e Generatie;Mannen;2048;1266735;872621;146119;338062;40659;114586;67826;68278;97091;394114;170596;183315;15686;24517
253;Totaal over alle leeftijden;1e Generatie;Mannen;2049;1269692;874883;146790;340871;40950;114477;67882;67457;96456;394809;170705;184248;15342;24514
254;Totaal over alle leeftijden;1e Generatie;Mannen;2050;1272420;876927;147414;343580;41232;114320;67934;66656;95791;395493;170794;185138;15047;24514
255;Totaal over alle leeftijden;1e Generatie;Vrouwen;2000;725827;426053;41438;77395;20863;68124;35490;98226;84517;299774;146955;59149;77281;16389
256;Totaal over alle leeftijden;1e Generatie;Vrouwen;2001;752263;445586;44959;83801;21955;70270;39120;98950;86531;306677;147890;65537;76312;16938
257;Totaal over alle leeftijden;1e Generatie;Vrouwen;2002;777580;463736;48141;90604;23043;72265;42568;99368;87747;313844;148953;72130;75279;17482
258;Totaal over alle leeftijden;1e Generatie;Vrouwen;2003;802450;481404;51127;97488;24124;74229;45711;99785;88940;321046;150154;78686;74219;17987
259;Totaal over alle leeftijden;1e Generatie;Vrouwen;2004;826592;498501;53978;104401;25180;76164;48467;100196;90115;328091;151466;85049;73117;18459
260;Totaal over alle leeftijden;1e Generatie;Vrouwen;2005;850042;515034;56721;111337;26239;78061;50826;100581;91269;335008;152876;91227;72013;18892
261;Totaal over alle leeftijden;1e Generatie;Vrouwen;2006;872695;530974;59381;118284;27288;79920;52760;100951;92390;341721;154365;97175;70878;19303
262;Totaal over alle leeftijden;1e Generatie;Vrouwen;2007;894569;546319;61955;125213;28336;81746;54287;101307;93475;348250;155925;102922;69720;19683
263;Totaal over alle leeftijden;1e Generatie;Vrouwen;2008;915650;561109;64448;132135;29364;83539;55457;101638;94528;354541;157518;108454;68534;20035
264;Totaal over alle leeftijden;1e Generatie;Vrouwen;2009;936003;575365;66869;139011;30391;85284;56329;101936;95545;360638;159139;113804;67323;20372
265;Totaal over alle leeftijden;1e Generatie;Vrouwen;2010;955738;589224;69222;145868;31401;86987;57011;102212;96523;366514;160783;118972;66084;20675
