ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
6804;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2007;;;;;;;;
6805;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2008 1e kwartaal;;;;;;;;
6806;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2008 2e kwartaal;;;;;;;;
6807;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2008 3e kwartaal;;;;;;;;
6808;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2008 4e kwartaal;;;;;;;;
6809;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2008;;;;;;;;
6810;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2009 1e kwartaal;;;;;;;;
6811;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2009 2e kwartaal;;;;;;;;
6812;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2009 3e kwartaal;;;;;;;;
6813;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2009 4e kwartaal;;;;;;;;
6814;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2009;;;;;;;;
6815;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2010 1e kwartaal;;;;;;;;
6816;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2010 2e kwartaal;;;;;;;;
6817;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2010 3e kwartaal;;;;;;;;
6818;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2010 4e kwartaal;;;;;;;;
6819;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2010;;;;;;;;
6820;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2011 1e kwartaal;;;;;;;;
6821;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2011 2e kwartaal;;;;;;;;
6822;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2011 3e kwartaal;;;;;;;;
6823;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2011 4e kwartaal;;;;;;;;
6824;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2011;;;;;;;;
6825;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2012 1e kwartaal;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0
6826;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2012 2e kwartaal;0.0;0.0;0.0;-9.0;-1.0;0.0;0.0;0.0
6827;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2012 3e kwartaal;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0
6828;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2012 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6829;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2012;0.0;0.0;0.0;-10.0;41.0;0.0;0.0;0.0
6830;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2013 1e kwartaal;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
6831;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2013 2e kwartaal;0.0;0.0;-2.0;0.0;10.0;0.0;0.0;0.0
6832;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2013 3e kwartaal;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0
6833;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2013 4e kwartaal;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
6834;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2013;0.0;0.0;-2.0;0.0;41.0;0.0;0.0;0.0
6835;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2014 1e kwartaal;0.0;0.0;0.0;-9.0;-2.0;0.0;289.0;0.0
6836;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2014 2e kwartaal;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0
6837;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2014 3e kwartaal;0.0;0.0;0.0;533.0;38.0;0.0;0.0;0.0
6838;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2014 4e kwartaal;0.0;0.0;379.0;22350.0;-92756.0;0.0;-130.0;0.0
6839;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2014;0.0;0.0;379.0;22874.0;-92676.0;0.0;159.0;0.0
6840;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2015 1e kwartaal;0.0;0.0;234.0;-1041.0;302.0;0.0;0.0;0.0
6841;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2015 2e kwartaal;0.0;0.0;0.0;2.0;-14.0;0.0;0.0;0.0
6842;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2015 3e kwartaal;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0
6843;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2015 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6844;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2015;0.0;0.0;234.0;-1005.0;288.0;0.0;0.0;0.0
6845;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2016 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6846;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2016 2e kwartaal;0.0;-290.0;0.0;0.0;0.0;0.0;0.0;0.0
6847;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2016 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6848;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2016 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6849;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2016;0.0;-290.0;0.0;0.0;0.0;0.0;0.0;0.0
6850;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2017 1e kwartaal;0.0;0.0;0.0;0.0;-15.0;0.0;0.0;0.0
6851;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2017 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6852;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2017 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6853;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2017 4e kwartaal;0.0;0.0;0.0;0.0;-11.0;0.0;0.0;0.0
6854;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2017;0.0;0.0;0.0;0.0;-26.0;0.0;0.0;0.0
6855;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2018 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0
6856;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2018 2e kwartaal;0.0;0.0;0.0;-1.0;0.0;0.0;73.0;0.0
6857;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2018 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;-73.0;0.0
6858;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2018 4e kwartaal;0.0;0.0;-103.0;-2799.0;370.0;0.0;-856.0;0.0
6859;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2018;0.0;0.0;-103.0;-2800.0;370.0;0.0;-799.0;0.0
6860;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2019 1e kwartaal;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0
6861;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2019 2e kwartaal;0.0;0.0;0.0;-2.0;-3.0;0.0;-1949.0;0.0
6862;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2019 3e kwartaal;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0
6863;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2019 4e kwartaal;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0
6864;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2019;0.0;0.0;0.0;-4.0;-7.0;0.0;-1949.0;0.0
6865;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2020 1e kwartaal;0.0;0.0;0.0;-3.0;-1.0;0.0;0.0;0.0
6866;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2020 2e kwartaal;0.0;0.0;0.0;-1.0;-18.0;0.0;0.0;0.0
6867;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2020 3e kwartaal;0.0;0.0;0.0;0.0;-26.0;0.0;0.0;0.0
6868;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2020 4e kwartaal;0.0;0.0;0.0;-1172.0;-2823.0;0.0;0.0;0.0
6869;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2020;0.0;0.0;0.0;-1176.0;-2868.0;0.0;0.0;0.0
6870;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2021 1e kwartaal;0.0;0.0;0.0;7165.0;9206.0;0.0;0.0;0.0
6871;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2021 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6872;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2021 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6873;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2021 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;-4999.0;0.0
6874;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2021;0.0;0.0;0.0;7165.0;9206.0;0.0;-4999.0;0.0
6875;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2022 1e kwartaal;0.0;0.0;-5.0;1.0;2.0;0.0;81.0;0.0
6876;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2022 2e kwartaal;0.0;0.0;-1.0;0.0;0.0;0.0;9.0;0.0
6877;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2022 3e kwartaal;0.0;1.0;-1.0;0.0;0.0;0.0;33.0;0.0
6878;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2022 4e kwartaal;0.0;0.0;-4.0;0.0;0.0;0.0;-4.0;0.0
6879;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2022;0.0;1.0;-11.0;1.0;2.0;0.0;119.0;0.0
6880;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2023 1e kwartaal;0.0;0.0;-1.0;0.0;56046.0;0.0;-65.0;0.0
6881;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2023 2e kwartaal;0.0;0.0;4.0;0.0;0.0;0.0;34.0;0.0
6882;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2023 3e kwartaal;0.0;-3.0;3.0;3000.0;0.0;0.0;109.0;0.0
6883;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2023 4e kwartaal;0.0;-1.0;-3.0;0.0;0.0;0.0;-46.0;0.0
6884;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2023;0.0;-4.0;3.0;3000.0;56046.0;0.0;32.0;0.0
6885;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2024 1e kwartaal;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
6886;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2024 2e kwartaal;0.0;0.0;226.0;0.0;186.0;0.0;-5168.0;0.0
6887;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2024 3e kwartaal;0.0;-4.0;0.0;0.0;0.0;0.0;13.0;0.0
6888;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2024 4e kwartaal;0.0;-1.0;-1.0;0.0;0.0;0.0;-6.0;0.0
6889;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Overige volumemutaties;2024;0.0;-5.0;227.0;0.0;186.0;0.0;-5161.0;0.0
6890;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;1999 1e kwartaal;0.0;;;45766.0;142500.0;;;
6891;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;1999 2e kwartaal;0.0;;;46922.0;144608.0;;;
6892;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;1999 3e kwartaal;0.0;;;47902.0;146467.0;;;
6893;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;1999 4e kwartaal;0.0;;;46085.0;148190.0;;;
6894;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;1999;0.0;;;46085.0;148190.0;;;
6895;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2000 1e kwartaal;0.0;;;49138.0;143444.0;;;
6896;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2000 2e kwartaal;0.0;;;52273.0;136592.0;;;
6897;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2000 3e kwartaal;0.0;;;55881.0;131646.0;;;
6898;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2000 4e kwartaal;0.0;;;58999.0;123642.0;;;
6899;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2000;0.0;;;58999.0;123642.0;;;
6900;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2001 1e kwartaal;0.0;;;57003.0;123918.0;;;
6901;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2001 2e kwartaal;0.0;;;57506.0;126373.0;;;
6902;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2001 3e kwartaal;0.0;;;60984.0;131622.0;;;
6903;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2001 4e kwartaal;0.0;;;61473.0;132048.0;;;
6904;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2001;0.0;;;61473.0;132048.0;;;
6905;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2002 1e kwartaal;0.0;;;64355.0;134353.0;;;
6906;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2002 2e kwartaal;0.0;;;65194.0;132689.0;;;
6907;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2002 3e kwartaal;0.0;;;71932.0;136017.0;;;
6908;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2002 4e kwartaal;0.0;;;68749.0;137374.0;;;
6909;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2002;0.0;;;68749.0;137374.0;;;
6910;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2003 1e kwartaal;0.0;;;64932.0;137209.0;;;
6911;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2003 2e kwartaal;0.0;;;61132.0;141668.0;;;
6912;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2003 3e kwartaal;0.0;;;57205.0;143066.0;;;
6913;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2003 4e kwartaal;0.0;;;53307.0;145024.0;;;
6914;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2003;0.0;;;53307.0;145024.0;;;
6915;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2004 1e kwartaal;0.0;;;55920.0;148255.0;;;
6916;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2004 2e kwartaal;0.0;;;58527.0;146983.0;;;
6917;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2004 3e kwartaal;0.0;;;61122.0;153084.0;;;
6918;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2004 4e kwartaal;0.0;;;63769.0;156795.0;;;
6919;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2004;0.0;;;63769.0;156795.0;;;
6920;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2005 1e kwartaal;0.0;;;72075.0;157047.0;;;
6921;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2005 2e kwartaal;0.0;;;76274.0;156724.0;;;
6922;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2005 3e kwartaal;0.0;;;80225.0;160584.0;;;
6923;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2005 4e kwartaal;0.0;;;76607.0;168017.0;;;
6924;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2005;0.0;;;76607.0;168017.0;;;
6925;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2006 1e kwartaal;0.0;;;73701.0;167101.0;;;
6926;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2006 2e kwartaal;0.0;;;74884.0;167698.0;;;
6927;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2006 3e kwartaal;0.0;;;74692.0;168404.0;;;
6928;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2006 4e kwartaal;0.0;;;67872.0;170992.0;;;
6929;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2006;0.0;;;67872.0;170992.0;;;
6930;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2007 1e kwartaal;0.0;;;78775.0;170338.0;;;
6931;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2007 2e kwartaal;0.0;;;84981.0;171899.0;;;
6932;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2007 3e kwartaal;0.0;;;80469.0;174641.0;;;
6933;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2007 4e kwartaal;0.0;;;64632.0;169450.0;;;
6934;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2007;0.0;;;64632.0;169450.0;;;
6935;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2008 1e kwartaal;0.0;;;77316.0;173315.0;;;
6936;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2008 2e kwartaal;0.0;;;87924.0;180112.0;;;
6937;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2008 3e kwartaal;0.0;;;86863.0;191845.0;;;
6938;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2008 4e kwartaal;0.0;;;78618.0;190690.0;;;
6939;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2008;0.0;;;78618.0;190690.0;;;
6940;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2009 1e kwartaal;0.0;;;75912.0;205998.0;;;
6941;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2009 2e kwartaal;0.0;;;73445.0;203336.0;;;
6942;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2009 3e kwartaal;0.0;;;67452.0;201987.0;;;
6943;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2009 4e kwartaal;0.0;;;71834.0;220584.0;;;
6944;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2009;0.0;;;71834.0;220584.0;;;
6945;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2010 1e kwartaal;0.0;403.0;252943.0;77836.0;218748.0;0.0;17165.0;0.0
6946;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2010 2e kwartaal;0.0;296.0;247520.0;89708.0;219730.0;0.0;15574.0;0.0
6947;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2010 3e kwartaal;0.0;250.0;250843.0;86172.0;200538.0;0.0;16325.0;0.0
6948;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2010 4e kwartaal;0.0;284.0;257538.0;105167.0;197977.0;0.0;17556.0;0.0
6949;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2010;0.0;284.0;257538.0;105167.0;197977.0;0.0;17556.0;0.0
6950;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2011 1e kwartaal;0.0;356.0;224044.0;118744.0;201083.0;0.0;18552.0;0.0
6951;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2011 2e kwartaal;0.0;1097.0;218756.0;119785.0;201784.0;0.0;17602.0;0.0
6952;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2011 3e kwartaal;0.0;1063.0;225956.0;126778.0;207673.0;0.0;15424.0;0.0
6953;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2011 4e kwartaal;0.0;244.0;243013.0;132402.0;200855.0;0.0;15776.0;0.0
6954;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2011;0.0;244.0;243013.0;132402.0;200855.0;0.0;15776.0;0.0
6955;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2012 1e kwartaal;0.0;195.0;236654.0;129449.0;201836.0;0.0;17181.0;0.0
6956;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2012 2e kwartaal;0.0;241.0;228291.0;126028.0;209952.0;0.0;16044.0;0.0
6957;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2012 3e kwartaal;0.0;233.0;223114.0;135921.0;210311.0;0.0;16461.0;0.0
6958;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2012 4e kwartaal;0.0;209.0;224335.0;136581.0;220237.0;0.0;17162.0;0.0
6959;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2012;0.0;209.0;224335.0;136581.0;220237.0;0.0;17162.0;0.0
6960;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2013 1e kwartaal;0.0;1045.0;214115.0;143805.0;219796.0;0.0;17446.0;0.0
6961;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2013 2e kwartaal;0.0;1039.0;220710.0;144644.0;219087.0;0.0;19016.0;0.0
6962;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2013 3e kwartaal;0.0;1040.0;222571.0;149074.0;222745.0;0.0;20218.0;0.0
6963;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2013 4e kwartaal;0.0;868.0;208232.0;124922.0;221164.0;0.0;20412.0;0.0
6964;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2013;0.0;868.0;208232.0;124922.0;221164.0;0.0;20412.0;0.0
6965;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2014 1e kwartaal;0.0;1029.0;210463.0;128064.0;221428.0;0.0;21370.0;0.0
6966;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2014 2e kwartaal;0.0;780.0;213120.0;123394.0;241834.0;0.0;21824.0;0.0
6967;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2014 3e kwartaal;0.0;828.0;209961.0;130380.0;244238.0;0.0;26931.0;0.0
6968;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2014 4e kwartaal;0.0;882.0;206853.0;142526.0;154451.0;0.0;25639.0;0.0
