ID;Regio;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;TotaalGereedgekomen_4;WoningenMetMinderDan3Kamers_5;WoningenMet3Kamers_6;WoningenMet4Kamers_7;WoningenMetMeerDan4Kamers_8;Huurwoningen_9;Koopwoningen_10;Eengezinswoningen_11;Meergezinswoningen_12
1234;Zuid-Holland;1994 oktober;2110;2250.0;19104.0;2282;84;632;1273;293;817;1465;1179;1103
1235;Zuid-Holland;1994 november;1221;2102.0;18911.0;1859;159;454;1112;134;670;1189;971;888
1236;Zuid-Holland;1994 december;1422;1860.0;18251.0;2564;137;728;1336;363;972;1592;1439;1125
1237;Zuid-Holland;1994 1e kwartaal;5833;4012.0;17670.0;3354;199;706;2108;341;1417;1937;1902;1452
1238;Zuid-Holland;1994 2e kwartaal;3935;5241.0;17953.0;4745;324;1115;2710;596;1997;2748;2828;1917
1239;Zuid-Holland;1994 3e kwartaal;6998;5297.0;19229.0;3511;100;834;2256;321;1349;2162;2123;1388
1240;Zuid-Holland;1994 4e kwartaal;4753;6212.0;18251.0;6705;380;1814;3721;790;2459;4246;3589;3116
1241;Zuid-Holland;1995;22152;21352.0;21487.0;18077;757;4593;10544;2183;6855;11222;10680;7397
1242;Zuid-Holland;1995 januari;1845;1325.0;18673.0;821;35;242;447;97;274;547;519;302
1243;Zuid-Holland;1995 februari;2197;1270.0;18924.0;978;152;300;422;104;384;594;538;440
1244;Zuid-Holland;1995 maart;2323;1739.0;19460.0;1211;142;279;644;146;396;815;816;395
1245;Zuid-Holland;1995 april;1169;1425.0;20016.0;952;3;251;507;191;278;674;752;200
1246;Zuid-Holland;1995 mei;2181;2974.0;21757.0;1181;16;234;813;118;340;841;786;395
1247;Zuid-Holland;1995 juni;1310;1248.0;21070.0;1945;32;502;1162;249;889;1056;1085;860
1248;Zuid-Holland;1995 juli;1048;985.0;20390.0;1656;160;421;969;106;805;851;816;840
1249;Zuid-Holland;1995 augustus;1795;1407.0;20918.0;880;44;185;516;135;352;528;457;423
1250;Zuid-Holland;1995 september;2029;1847.0;21454.0;1463;15;395;913;140;603;860;759;704
1251;Zuid-Holland;1995 oktober;1820;1790.0;21374.0;1859;41;442;1137;239;658;1201;1281;578
1252;Zuid-Holland;1995 november;1548;2459.0;21746.0;2019;43;524;1144;308;793;1226;1128;891
1253;Zuid-Holland;1995 december;2887;2883.0;21487.0;3112;74;818;1870;350;1083;2029;1743;1369
1254;Zuid-Holland;1995 1e kwartaal;6365;4334.0;19460.0;3010;329;821;1513;347;1054;1956;1873;1137
1255;Zuid-Holland;1995 2e kwartaal;4660;5647.0;21070.0;4078;51;987;2482;558;1507;2571;2623;1455
1256;Zuid-Holland;1995 3e kwartaal;4872;4239.0;21454.0;3999;219;1001;2398;381;1760;2239;2032;1967
1257;Zuid-Holland;1995 4e kwartaal;6255;7132.0;21487.0;6990;158;1784;4151;897;2534;4456;4152;2838
1258;Zuid-Holland;1996;19224;16304.0;18218.0;19072;1122;4947;10905;2098;8046;11026;9756;9316
1259;Zuid-Holland;1996 januari;897;901.0;21231.0;963;51;85;666;161;341;622;434;529
1260;Zuid-Holland;1996 februari;1767;904.0;21410.0;736;4;248;418;66;271;465;348;388
1261;Zuid-Holland;1996 maart;1502;1499.0;21791.0;1079;28;393;532;126;443;636;523;556
1262;Zuid-Holland;1996 april;1238;1068.0;21671.0;1247;40;345;707;155;401;846;931;316
1263;Zuid-Holland;1996 mei;1680;1468.0;21477.0;1673;124;321;1104;124;793;880;1030;643
1264;Zuid-Holland;1996 juni;1013;1409.0;20849.0;2057;164;510;1109;274;785;1272;1143;914
1265;Zuid-Holland;1996 juli;1824;1792.0;20891.0;1748;49;388;1199;112;720;1028;719;1029
1266;Zuid-Holland;1996 augustus;1098;994.0;20642.0;1094;266;286;389;153;662;432;399;695
1267;Zuid-Holland;1996 september;1324;1539.0;20235.0;2022;145;512;1000;365;896;1126;1158;864
1268;Zuid-Holland;1996 oktober;2280;1570.0;19616.0;1791;94;357;1074;266;590;1201;913;878
1269;Zuid-Holland;1996 november;2383;2091.0;19576.0;2141;81;667;1262;131;947;1194;1016;1125
1270;Zuid-Holland;1996 december;2218;1069.0;18218.0;2521;76;835;1445;165;1197;1324;1142;1379
1271;Zuid-Holland;1996 1e kwartaal;4166;3304.0;21791.0;2778;83;726;1616;353;1055;1723;1305;1473
1272;Zuid-Holland;1996 2e kwartaal;3931;3945.0;20849.0;4977;328;1176;2920;553;1979;2998;3104;1873
1273;Zuid-Holland;1996 3e kwartaal;4246;4325.0;20235.0;4864;460;1186;2588;630;2278;2586;2276;2588
1274;Zuid-Holland;1996 4e kwartaal;6881;4730.0;18218.0;6453;251;1859;3781;562;2734;3719;3071;3382
1275;Zuid-Holland;1997;22677;22766.0;23549.0;17121;769;4277;9934;2141;5933;11188;9320;7801
1276;Zuid-Holland;1997 januari;1555;1010.0;18781.0;448;4;131;239;74;154;294;216;232
1277;Zuid-Holland;1997 februari;1208;1670.0;19504.0;963;89;227;589;58;457;506;467;496
1278;Zuid-Holland;1997 maart;1524;1905.0;20373.0;1039;42;224;670;103;401;638;514;525
1279;Zuid-Holland;1997 april;1831;2498.0;21391.0;1426;92;210;922;202;493;933;910;516
1280;Zuid-Holland;1997 mei;1171;1700.0;21136.0;1809;83;451;1147;128;850;959;765;1044
1281;Zuid-Holland;1997 juni;2254;3476.0;22780.0;1840;34;304;1369;133;607;1233;1120;720
1282;Zuid-Holland;1997 juli;1307;1227.0;22499.0;1474;168;276;915;115;621;853;730;744
1283;Zuid-Holland;1997 augustus;1238;976.0;22568.0;888;3;250;551;84;402;486;368;520
1284;Zuid-Holland;1997 september;3329;2648.0;23596.0;1652;90;304;912;346;423;1229;1113;539
1285;Zuid-Holland;1997 oktober;2617;1248.0;23863.0;981;16;359;508;98;260;721;562;419
1286;Zuid-Holland;1997 november;2687;2653.0;24484.0;2011;2;687;968;354;473;1538;1168;843
1287;Zuid-Holland;1997 december;1956;1755.0;23549.0;2590;146;854;1144;446;792;1798;1387;1203
1288;Zuid-Holland;1997 1e kwartaal;4287;4585.0;20373.0;2450;135;582;1498;235;1012;1438;1197;1253
1289;Zuid-Holland;1997 2e kwartaal;5256;7674.0;22780.0;5075;209;965;3438;463;1950;3125;2795;2280
1290;Zuid-Holland;1997 3e kwartaal;5874;4851.0;23596.0;4014;261;830;2378;545;1446;2568;2211;1803
1291;Zuid-Holland;1997 4e kwartaal;7260;5656.0;23549.0;5582;164;1900;2620;898;1525;4057;3117;2465
1292;Zuid-Holland;1998;19283;18938.0;22058.0;19424;520;4026;11561;3317;4802;14622;13173;6251
1293;Zuid-Holland;1998 januari;1582;1183.0;23596.0;1138;34;258;707;139;468;670;446;692
1294;Zuid-Holland;1998 februari;1815;1752.0;24076.0;973;33;197;597;146;240;733;606;367
1295;Zuid-Holland;1998 maart;1470;2226.0;24710.0;1677;15;516;904;242;637;1040;893;784
1296;Zuid-Holland;1998 april;1468;1341.0;24667.0;1357;17;432;642;266;279;1078;754;603
1297;Zuid-Holland;1998 mei;1193;1642.0;24914.0;1350;37;246;938;1350;377;973;919;431
1298;Zuid-Holland;1998 juni;1506;1473.0;24146.0;2300;60;350;1432;458;570;1730;1809;491
1299;Zuid-Holland;1998 juli;1138;1279.0;22529.0;1945;48;172;1391;334;513;1432;1508;437
1300;Zuid-Holland;1998 augustus;979;943.0;22249.0;1127;15;169;602;341;190;937;916;211
1301;Zuid-Holland;1998 september;1631;1821.0;22943.0;1132;31;314;660;127;238;894;761;371
1302;Zuid-Holland;1998 oktober;2516;1741.0;23301.0;1510;54;334;862;260;301;1209;890;620
1303;Zuid-Holland;1998 november;1977;604.0;22163.0;1787;67;376;973;371;414;1373;1223;564
1304;Zuid-Holland;1998 december;2008;2933.0;22058.0;3128;109;662;1853;504;584;2544;2448;680
1305;Zuid-Holland;1998 1e kwartaal;4867;5161.0;24710.0;3788;82;971;2208;527;1345;2443;1945;1843
1306;Zuid-Holland;1998 2e kwartaal;4167;4456.0;24146.0;5007;114;1028;3012;853;1226;3781;3482;1525
1307;Zuid-Holland;1998 3e kwartaal;3748;4043.0;22943.0;4204;94;655;2653;802;941;3263;3185;1019
1308;Zuid-Holland;1998 4e kwartaal;6501;5278.0;22058.0;6425;230;1372;3688;1135;1290;5135;4561;1864
1309;Zuid-Holland;1999;18911;18000.0;24083.0;16268;513;4098;9695;1962;4767;11501;10235;6033
1310;Zuid-Holland;1999 januari;1330;1371.0;22681.0;759;8;191;487;73;162;597;488;271
1311;Zuid-Holland;1999 februari;897;1386.0;23056.0;995;71;335;477;112;359;636;573;422
1312;Zuid-Holland;1999 maart;1898;1560.0;23366.0;1271;19;406;665;181;245;1026;857;414
1313;Zuid-Holland;1999 april;1262;1693.0;23871.0;1263;94;288;767;114;404;859;841;422
1314;Zuid-Holland;1999 mei;872;1433.0;23843.0;1549;102;329;983;135;398;1151;1153;396
1315;Zuid-Holland;1999 juni;2009;1096.0;23478.0;1488;9;248;1089;142;397;1091;1116;372
1316;Zuid-Holland;1999 juli;2383;1348.0;23743.0;1096;16;270;730;80;435;661;556;540
1317;Zuid-Holland;1999 augustus;1118;666.0;23719.0;734;18;284;353;79;261;473;404;330
1318;Zuid-Holland;1999 september;1824;975.0;23632.0;1061;47;267;633;114;401;660;618;443
1319;Zuid-Holland;1999 oktober;1506;1954.0;24449.0;1164;19;320;647;178;182;982;891;273
1320;Zuid-Holland;1999 november;2261;2763.0;25437.0;1744;9;499;1025;211;474;1270;1009;735
1321;Zuid-Holland;1999 december;1551;1755.0;24083.0;3144;101;661;1839;543;1049;2095;1729;1415
1322;Zuid-Holland;1999 1e kwartaal;4125;4317.0;23366.0;3025;98;932;1629;366;766;2259;1918;1107
1323;Zuid-Holland;1999 2e kwartaal;4143;4222.0;23478.0;4300;205;865;2839;391;1199;3101;3110;1190
1324;Zuid-Holland;1999 3e kwartaal;5325;2989.0;23632.0;2891;81;821;1716;273;1097;1794;1578;1313
1325;Zuid-Holland;1999 4e kwartaal;5318;6472.0;24083.0;6052;129;1480;3511;932;1705;4347;3629;2423
1326;Zuid-Holland;2000;18334;;;14584;769;3509;8275;2031;3946;10638;9148;5436
1327;Zuid-Holland;2000 januari;625;;;601;84;52;353;112;307;294;343;258
1328;Zuid-Holland;2000 februari;2214;;;929;4;106;749;70;184;745;782;147
1329;Zuid-Holland;2000 maart;2046;;;1222;39;222;843;118;286;936;976;246
1330;Zuid-Holland;2000 april;1674;;;1015;2;164;651;198;247;768;565;450
1331;Zuid-Holland;2000 mei;3491;;;1351;0;364;877;110;457;894;814;537
1332;Zuid-Holland;2000 juni;886;;;1663;128;546;823;166;417;1246;1221;442
1333;Zuid-Holland;2000 juli;1561;;;987;4;184;536;263;275;712;649;338
1334;Zuid-Holland;2000 augustus;785;;;1016;7;410;451;148;166;850;599;417
1335;Zuid-Holland;2000 september;773;;;1102;121;263;555;163;208;894;665;437
1336;Zuid-Holland;2000 oktober;1187;;;1145;61;304;569;211;460;685;592;553
1337;Zuid-Holland;2000 november;789;;;1259;95;337;674;153;352;907;735;524
1338;Zuid-Holland;2000 december;2303;;;2294;224;557;1194;319;587;1707;1207;1087
1339;Zuid-Holland;2000 1e kwartaal;4885;;;2752;127;380;1945;300;777;1975;2101;651
1340;Zuid-Holland;2000 2e kwartaal;6051;;;4029;130;1074;2351;474;1121;2908;2600;1429
1341;Zuid-Holland;2000 3e kwartaal;3119;;;3105;132;857;1542;574;649;2456;1913;1192
1342;Zuid-Holland;2000 4e kwartaal;4279;;;4698;380;1198;2437;683;1399;3299;2534;2164
1343;Zuid-Holland;2001 januari;781;;;564;1;150;245;168;100;464;467;97
1344;Zuid-Holland;2001 februari;1019;;;1063;20;414;483;146;393;670;436;627
1345;Zuid-Holland;2001 maart;1037;;;821;20;195;500;106;235;586;448;373
1346;Zuid-Holland;2001 1e kwartaal;2837;;;2448;41;759;1228;420;728;1720;1351;1097
1347;Zuid-Holland;2001 april;213;;;1308;75;326;627;280;481;827;698;610
1348;Zuid-Holland;2001 mei;917;;;1675;14;120;1453;88;724;951;994;681
1349;Zuid-Holland;2001 juni;1149;;;1801;23;605;888;285;305;1496;1035;766
1350;Zuid-Holland;2001 2e kwartaal;2279;;;4784;112;1051;2968;653;1510;3274;2727;2057
1351;Zuid-Holland;2001 juli;1140;;;1458;18;315;956;169;234;1224;870;588
1352;Zuid-Holland;2001 augustus;1326;;;1268;1;412;469;386;225;1043;702;566
1353;Zuid-Holland;2001 september;2167;;;1055;8;369;460;218;240;815;660;395
1354;Zuid-Holland;2001 3e kwartaal;4633;;;3781;27;1096;1885;773;699;3082;2232;1549
1355;Zuid-Holland;2001 oktober;1360;;;2017;29;354;1148;486;224;1793;1469;548
1356;Zuid-Holland;2001 november;945;;;1601;7;606;649;339;462;1139;1000;601
1357;Zuid-Holland;2001 december;1235;;;2334;93;852;1027;362;498;1836;1480;854
1358;Zuid-Holland;2001 4e kwartaal;3540;;;5952;129;1812;2824;1187;1184;4768;3949;2003
1359;Zuid-Holland;2001;13289;;;16965;309;4718;8905;3033;4121;12844;10259;6706
1360;Zeeland;1994;2412;2408.0;1862.0;2198;119;257;1375;447;310;1888;1960;238
1361;Zeeland;1994 januari;211;207.0;1661.0;140;0;1;86;53;0;140;140;0
1362;Zeeland;1994 februari;136;268.0;1824.0;105;21;4;60;20;21;84;84;21
1363;Zeeland;1994 maart;150;160.0;1894.0;71;0;9;53;9;0;71;71;0
1364;Zeeland;1994 april;309;138.0;1855.0;168;0;8;141;19;0;168;138;30
1365;Zeeland;1994 mei;192;297.0;2021.0;131;0;5;87;39;11;120;131;0
1366;Zeeland;1994 juni;214;249.0;2023.0;252;4;11;177;60;0;252;227;25
1367;Zeeland;1994 juli;253;139.0;1961.0;187;0;65;108;14;62;125;129;58
1368;Zeeland;1994 augustus;225;141.0;1931.0;210;41;48;95;26;41;169;171;39
1369;Zeeland;1994 september;176;264.0;2016.0;182;1;8;132;41;5;177;182;0
1370;Zeeland;1994 oktober;214;251.0;2105.0;162;1;15;82;64;12;150;162;0
1371;Zeeland;1994 november;182;223.0;2188.0;192;50;18;92;32;65;127;127;65
1372;Zeeland;1994 december;150;71.0;1862.0;398;1;65;262;70;93;305;398;0
1373;Zeeland;1994 1e kwartaal;497;635.0;1894.0;316;21;14;199;82;21;295;295;21
1374;Zeeland;1994 2e kwartaal;715;684.0;2023.0;551;4;24;405;118;11;540;496;55
1375;Zeeland;1994 3e kwartaal;654;544.0;2016.0;579;42;121;335;81;108;471;482;97
1376;Zeeland;1994 4e kwartaal;546;545.0;1862.0;752;52;98;436;166;170;582;687;65
1377;Zeeland;1995;2069;2099.0;1709.0;2253;211;412;1184;446;449;1804;1886;367
1378;Zeeland;1995 januari;385;186.0;1915.0;133;1;5;89;38;14;119;133;0
1379;Zeeland;1995 februari;132;320.0;2084.0;149;39;21;63;26;42;107;108;41
1380;Zeeland;1995 maart;110;245.0;2145.0;183;23;9;124;27;28;155;160;23
1381;Zeeland;1995 april;191;196.0;2194.0;145;1;49;62;33;38;107;107;38
1382;Zeeland;1995 mei;185;106.0;2165.0;136;16;34;48;38;38;98;98;38
1383;Zeeland;1995 juni;180;152.0;2088.0;238;0;54;154;30;86;152;202;36
1384;Zeeland;1995 juli;237;78.0;2007.0;159;13;3;112;31;13;146;159;0
1385;Zeeland;1995 augustus;96;137.0;1921.0;224;2;73;108;41;63;161;224;0
1386;Zeeland;1995 september;74;109.0;1946.0;84;0;9;50;25;0;84;84;0
1387;Zeeland;1995 oktober;117;167.0;2014.0;92;0;6;56;30;1;91;92;0
1388;Zeeland;1995 november;259;140.0;1922.0;232;0;67;103;62;2;230;160;72
1389;Zeeland;1995 december;103;263.0;1709.0;478;116;82;215;65;124;354;359;119
1390;Zeeland;1995 1e kwartaal;627;751.0;2145.0;465;63;35;276;91;84;381;401;64
1391;Zeeland;1995 2e kwartaal;556;454.0;2088.0;519;17;137;264;101;162;357;407;112
1392;Zeeland;1995 3e kwartaal;407;324.0;1946.0;467;15;85;270;97;76;391;467;0
1393;Zeeland;1995 4e kwartaal;479;570.0;1709.0;802;116;155;374;157;127;675;611;191
1394;Zeeland;1996;2512;2142.0;2087.0;1784;128;294;962;400;190;1594;1407;377
1395;Zeeland;1996 januari;206;112.0;1753.0;58;21;6;21;10;0;58;37;21
1396;Zeeland;1996 februari;347;260.0;1874.0;140;37;18;63;22;31;109;89;51
1397;Zeeland;1996 maart;295;99.0;1909.0;64;2;5;30;27;0;64;64;0
1398;Zeeland;1996 april;101;163.0;1954.0;74;0;5;49;20;0;74;74;0
1399;Zeeland;1996 mei;118;156.0;1941.0;170;47;14;64;45;52;118;122;48
1400;Zeeland;1996 juni;128;271.0;1995.0;214;1;32;138;43;32;182;184;30
1401;Zeeland;1996 juli;352;108.0;2010.0;93;1;6;76;10;2;91;71;22
1402;Zeeland;1996 augustus;100;208.0;2142.0;79;0;5;52;22;0;79;79;0
1403;Zeeland;1996 september;253;190.0;2167.0;183;0;12;121;50;1;182;183;0
1404;Zeeland;1996 oktober;106;198.0;2215.0;147;10;52;54;31;2;145;80;67
1405;Zeeland;1996 november;298;217.0;2229.0;198;1;10;152;35;42;156;150;48
1406;Zeeland;1996 december;208;160.0;2087.0;364;8;129;142;85;28;336;274;90
1407;Zeeland;1996 1e kwartaal;848;471.0;1909.0;262;60;29;114;59;31;231;190;72
1408;Zeeland;1996 2e kwartaal;347;590.0;1995.0;458;48;51;251;108;84;374;380;78
1409;Zeeland;1996 3e kwartaal;705;506.0;2167.0;355;1;23;249;82;3;352;333;22
1410;Zeeland;1996 4e kwartaal;612;575.0;2087.0;709;19;191;348;151;72;637;504;205
1411;Zeeland;1997;2282;2156.0;2379.0;1855;79;251;1085;440;294;1561;1747;108
1412;Zeeland;1997 januari;140;104.0;2159.0;33;1;0;15;17;0;33;33;0
1413;Zeeland;1997 februari;388;197.0;2146.0;210;1;49;87;73;27;183;210;0
1414;Zeeland;1997 maart;305;255.0;2349.0;52;0;6;32;14;0;52;52;0
1415;Zeeland;1997 april;103;164.0;2300.0;213;47;24;113;29;51;162;170;43
1416;Zeeland;1997 mei;77;101.0;2309.0;95;0;33;43;19;24;71;71;24
1417;Zeeland;1997 juni;206;253.0;2288.0;280;2;4;228;46;56;224;280;0
1418;Zeeland;1997 juli;261;104.0;2250.0;142;12;5;93;32;15;127;139;3
1419;Zeeland;1997 augustus;91;168.0;2335.0;85;0;6;48;31;2;83;85;0
1420;Zeeland;1997 september;244;185.0;2305.0;186;2;71;73;40;61;125;186;0
1421;Zeeland;1997 oktober;218;308.0;2467.0;149;3;25;96;25;44;105;124;25
1422;Zeeland;1997 november;123;116.0;2444.0;141;11;6;87;37;0;141;128;13
1423;Zeeland;1997 december;126;201.0;2379.0;269;0;22;170;77;14;255;269;0
1424;Zeeland;1997 1e kwartaal;833;556.0;2349.0;295;2;55;134;104;27;268;295;0
1425;Zeeland;1997 2e kwartaal;386;518.0;2288.0;588;49;61;384;94;131;457;521;67
1426;Zeeland;1997 3e kwartaal;596;457.0;2305.0;413;14;82;214;103;78;335;410;3
1427;Zeeland;1997 4e kwartaal;467;625.0;2379.0;559;14;53;353;139;58;501;521;38
1428;Zeeland;1998;2141;2197.0;2413.0;2044;73;270;1191;510;361;1683;1729;315
1429;Zeeland;1998 januari;168;145.0;2393.0;132;1;19;80;32;0;132;119;13
1430;Zeeland;1998 februari;212;324.0;2476.0;42;0;0;24;18;0;42;42;0
1431;Zeeland;1998 maart;104;225.0;2566.0;135;2;38;72;23;2;133;99;36
1432;Zeeland;1998 april;182;117.0;2613.0;94;2;5;40;47;0;94;94;0
1433;Zeeland;1998 mei;112;286.0;2810.0;92;0;14;56;92;0;92;79;13
1434;Zeeland;1998 juni;247;68.0;2492.0;451;61;25;274;91;79;372;346;105
1435;Zeeland;1998 juli;79;172.0;2578.0;71;0;0;52;19;20;51;71;0
1436;Zeeland;1998 augustus;133;99.0;2557.0;120;0;4;51;65;0;120;100;20
1437;Zeeland;1998 september;327;87.0;2539.0;103;6;13;45;39;18;85;103;0
1438;Zeeland;1998 oktober;68;204.0;2624.0;126;0;2;89;35;1;125;126;0
1439;Zeeland;1998 november;123;109.0;2424.0;305;0;73;169;63;104;201;236;69
1440;Zeeland;1998 december;386;361.0;2413.0;373;1;77;239;56;137;236;314;59
1441;Zeeland;1998 1e kwartaal;484;694.0;2566.0;309;3;57;176;73;2;307;260;49
1442;Zeeland;1998 2e kwartaal;541;471.0;2492.0;637;63;44;370;160;79;558;519;118
1443;Zeeland;1998 3e kwartaal;539;358.0;2539.0;294;6;17;148;123;38;256;274;20
1444;Zeeland;1998 4e kwartaal;577;674.0;2413.0;804;1;152;497;154;242;562;676;128
1445;Zeeland;1999;1871;2091.0;2910.0;1635;106;289;930;310;286;1349;1363;272
1446;Zeeland;1999 januari;214;210.0;2598.0;25;0;1;9;15;0;25;25;0
1447;Zeeland;1999 februari;261;122.0;2679.0;41;0;0;23;18;0;41;41;0
1448;Zeeland;1999 maart;198;193.0;2700.0;204;0;9;143;52;32;172;198;6
1449;Zeeland;1999 april;103;155.0;2723.0;138;30;55;34;19;31;107;89;49
1450;Zeeland;1999 mei;102;90.0;2666.0;136;0;2;110;24;5;131;79;57
1451;Zeeland;1999 juni;87;221.0;2839.0;52;0;1;27;24;0;52;52;0
1452;Zeeland;1999 juli;151;161.0;2858.0;135;16;34;63;22;14;121;135;0
1453;Zeeland;1999 augustus;126;252.0;2916.0;195;2;97;67;29;44;151;158;37
1454;Zeeland;1999 september;131;158.0;2967.0;109;27;1;66;15;27;82;82;27
1455;Zeeland;1999 oktober;165;193.0;3065.0;94;0;2;76;16;8;86;94;0
1456;Zeeland;1999 november;176;188.0;2990.0;261;0;78;159;24;81;180;165;96
1457;Zeeland;1999 december;157;147.0;2910.0;245;31;9;153;52;44;201;245;0
1458;Zeeland;1999 1e kwartaal;673;526.0;2700.0;270;0;10;175;85;32;238;264;6
1459;Zeeland;1999 2e kwartaal;292;466.0;2839.0;326;30;58;171;67;36;290;220;106
1460;Zeeland;1999 3e kwartaal;408;571.0;2967.0;439;45;132;196;66;85;354;375;64
1461;Zeeland;1999 4e kwartaal;498;528.0;2910.0;600;31;89;388;92;133;467;504;96
1462;Zeeland;2000;1360;;;1845;42;397;1023;383;184;1661;1703;142
1463;Zeeland;2000 januari;117;;;341;0;99;238;4;30;311;341;0
1464;Zeeland;2000 februari;147;;;84;0;0;66;18;0;84;60;24
1465;Zeeland;2000 maart;215;;;67;0;0;57;10;13;54;67;0
1466;Zeeland;2000 april;95;;;48;1;4;33;10;0;48;48;0
1467;Zeeland;2000 mei;80;;;95;0;2;78;15;0;95;95;0
1468;Zeeland;2000 juni;120;;;83;0;12;49;22;12;71;83;0
1469;Zeeland;2000 juli;112;;;109;0;64;33;12;41;68;101;8
1470;Zeeland;2000 augustus;87;;;152;0;19;68;65;0;152;152;0
1471;Zeeland;2000 september;146;;;220;30;31;109;50;30;190;163;57
1472;Zeeland;2000 oktober;32;;;262;0;134;87;41;22;240;240;22
1473;Zeeland;2000 november;60;;;239;9;3;143;84;6;233;237;2
1474;Zeeland;2000 december;149;;;145;2;29;62;52;30;115;116;29
1475;Zeeland;2000 1e kwartaal;479;;;492;0;99;361;32;43;449;468;24
1476;Zeeland;2000 2e kwartaal;295;;;226;1;18;160;47;12;214;226;0
1477;Zeeland;2000 3e kwartaal;345;;;481;30;114;210;127;71;410;416;65
1478;Zeeland;2000 4e kwartaal;241;;;646;11;166;292;177;58;588;593;53
1479;Zeeland;2001 januari;187;;;200;0;82;108;10;46;154;187;13
1480;Zeeland;2001 februari;70;;;79;0;13;54;12;0;79;47;32
1481;Zeeland;2001 maart;80;;;84;0;2;41;41;1;83;69;15
1482;Zeeland;2001 1e kwartaal;337;;;363;0;97;203;63;47;316;303;60
1483;Zeeland;2001 april;45;;;87;0;0;53;34;0;87;87;0
1484;Zeeland;2001 mei;98;;;110;0;4;22;84;0;110;110;0
1485;Zeeland;2001 juni;142;;;83;0;0;68;15;0;83;57;26
1486;Zeeland;2001 2e kwartaal;285;;;280;0;4;143;133;0;280;254;26
1487;Zeeland;2001 juli;116;;;68;0;1;59;8;0;68;68;0
1488;Zeeland;2001 augustus;127;;;122;1;4;83;34;12;110;122;0
1489;Zeeland;2001 september;70;;;149;0;64;44;41;49;100;135;14
1490;Zeeland;2001 3e kwartaal;313;;;339;1;69;186;83;61;278;325;14
1491;Zeeland;2001 oktober;142;;;128;0;11;65;52;0;128;120;8
1492;Zeeland;2001 november;48;;;90;0;15;48;27;0;90;90;0
1493;Zeeland;2001 december;30;;;143;10;25;86;22;0;143;143;0
1494;Zeeland;2001 4e kwartaal;220;;;361;10;51;199;101;0;361;353;8
1495;Zeeland;2001;1155;;;1343;11;221;731;380;108;1235;1235;108
1496;Noord-Brabant;1994;16509;16786.0;13939.0;13114;712;3179;6682;2541;3862;9252;10608;2506
1497;Noord-Brabant;1994 januari;1211;1770.0;12197.0;391;43;35;231;82;62;329;308;83
1498;Noord-Brabant;1994 februari;1432;763.0;12238.0;447;38;127;182;100;171;276;339;108
1499;Noord-Brabant;1994 maart;1567;1486.0;13096.0;543;65;71;349;58;108;435;472;71
1500;Noord-Brabant;1994 april;1011;1614.0;14004.0;662;6;251;264;141;177;485;459;203
1501;Noord-Brabant;1994 mei;1325;1367.0;14334.0;1009;56;213;519;221;290;719;798;211
1502;Noord-Brabant;1994 juni;1495;1327.0;14514.0;1108;8;261;664;175;261;847;885;223
1503;Noord-Brabant;1994 juli;1325;1313.0;14934.0;865;44;140;475;206;168;697;783;82
1504;Noord-Brabant;1994 augustus;1104;894.0;14880.0;953;46;345;344;218;411;542;683;270
1505;Noord-Brabant;1994 september;1370;1723.0;15641.0;911;22;204;520;165;204;707;777;134
1506;Noord-Brabant;1994 oktober;1861;1419.0;15406.0;1633;60;472;781;320;526;1107;1320;313
1507;Noord-Brabant;1994 november;1273;1726.0;15017.0;2121;161;461;1155;344;611;1510;1894;227
1508;Noord-Brabant;1994 december;1535;1384.0;13939.0;2471;163;599;1198;511;873;1598;1890;581
1509;Noord-Brabant;1994 1e kwartaal;4210;4019.0;13096.0;1381;146;233;762;240;341;1040;1119;262
1510;Noord-Brabant;1994 2e kwartaal;3831;4308.0;14514.0;2779;70;725;1447;537;728;2051;2142;637
1511;Noord-Brabant;1994 3e kwartaal;3799;3930.0;15641.0;2729;112;689;1339;589;783;1946;2243;486
1512;Noord-Brabant;1994 4e kwartaal;4669;4529.0;13939.0;6225;384;1532;3134;1175;2010;4215;5104;1121
1513;Noord-Brabant;1995;13705;14274.0;12868.0;15274;870;4289;7505;2610;4699;10575;12055;3219
1514;Noord-Brabant;1995 januari;1096;1139.0;14338.0;734;82;162;296;194;243;491;569;165
1515;Noord-Brabant;1995 februari;1147;1023.0;14807.0;563;28;145;309;81;131;432;458;105
1516;Noord-Brabant;1995 maart;1018;903.0;14595.0;1127;35;293;660;139;233;894;935;192
1517;Noord-Brabant;1995 april;1197;944.0;14666.0;865;4;277;402;182;282;583;674;191
1518;Noord-Brabant;1995 mei;1509;1696.0;14954.0;1391;72;372;717;230;319;1072;1105;286
1519;Noord-Brabant;1995 juni;1232;1044.0;14999.0;995;21;328;539;107;400;595;705;290
1520;Noord-Brabant;1995 juli;968;1117.0;15028.0;1040;77;202;546;215;265;775;936;104
1521;Noord-Brabant;1995 augustus;979;1071.0;14735.0;1368;123;381;610;254;490;878;1040;328
1522;Noord-Brabant;1995 september;913;1239.0;14585.0;1393;143;364;655;231;422;971;1113;280
1523;Noord-Brabant;1995 oktober;1264;1251.0;14638.0;1174;53;263;633;225;331;843;1053;121
