ID;Geslacht;UitstromersMboMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenMbo_1
9360;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2007/'08;
9361;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2008/'09;
9362;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2009/'10;
9363;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2010/'11;
9364;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2011/'12;
9365;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2012/'13;
9366;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2013/'14;
9367;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2014/'15;
9368;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2015/'16;
9369;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2016/'17;
9370;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2017/'18;
9371;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2018/'19;
9372;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2019/'20;
9373;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2020/'21;
9374;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2021/'22;
9375;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2007/'08;
9376;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2008/'09;
9377;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2009/'10;
9378;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2010/'11;
9379;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2011/'12;
9380;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2012/'13;
9381;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2013/'14;
9382;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2014/'15;
9383;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2015/'16;
9384;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2016/'17;
9385;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2017/'18;
9386;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2018/'19;
9387;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2019/'20;
9388;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2020/'21;
9389;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2021/'22;
9390;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2007/'08;
9391;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2008/'09;
9392;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2009/'10;
9393;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2010/'11;
9394;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2011/'12;
9395;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2012/'13;
9396;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2013/'14;
9397;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2014/'15;
9398;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2015/'16;
9399;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2016/'17;
9400;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2017/'18;
9401;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2018/'19;
9402;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2019/'20;
9403;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2020/'21;
9404;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2021/'22;
9405;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2007/'08;
9406;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2008/'09;
9407;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2009/'10;
9408;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2010/'11;
9409;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2011/'12;
9410;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2012/'13;
9411;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2013/'14;
9412;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2014/'15;
9413;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2015/'16;
9414;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2016/'17;
9415;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2017/'18;
9416;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2018/'19;
9417;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2019/'20;
9418;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2020/'21;
9419;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2021/'22;
9420;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2007/'08;
9421;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2008/'09;
9422;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2009/'10;
9423;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2010/'11;
9424;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2011/'12;
9425;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2012/'13;
9426;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2013/'14;
9427;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2014/'15;
9428;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2015/'16;
9429;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2016/'17;
9430;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2017/'18;
9431;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2018/'19;
9432;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2019/'20;
9433;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2020/'21;
9434;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2021/'22;
9435;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2007/'08;
9436;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2008/'09;
9437;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2009/'10;
9438;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2010/'11;
9439;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2011/'12;
9440;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2012/'13;
9441;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2013/'14;
9442;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2014/'15;
9443;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2015/'16;
9444;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2016/'17;
9445;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2017/'18;
9446;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2018/'19;
9447;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2019/'20;
9448;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2020/'21;
9449;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2021/'22;
9450;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2007/'08;9.58
9451;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2008/'09;8.78
9452;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2009/'10;8.24
9453;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2010/'11;9.34
9454;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2011/'12;9.58
9455;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2012/'13;9.27
9456;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2013/'14;10.05
9457;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2014/'15;9.67
9458;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2015/'16;10.71
9459;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2016/'17;10.74
9460;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2017/'18;10.62
9461;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2018/'19;11.59
9462;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2019/'20;12.23
9463;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2020/'21;12.07
9464;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;Direct na verlaten onderwijs;2021/'22;13.01
9465;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2007/'08;10.23
9466;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2008/'09;10.2
9467;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2009/'10;9.8
9468;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2010/'11;11.04
9469;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2011/'12;10.6
9470;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2012/'13;10.47
9471;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2013/'14;10.19
9472;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2014/'15;11.72
9473;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2015/'16;12.17
9474;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2016/'17;11.63
9475;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2017/'18;11.63
9476;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2018/'19;13.3
9477;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2019/'20;13.45
9478;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2020/'21;12.43
9479;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;1 jaar na verlaten onderwijs;2021/'22;
9480;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2007/'08;11.67
9481;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2008/'09;11.79
9482;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2009/'10;10.67
9483;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2010/'11;11.38
9484;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2011/'12;10.6
9485;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2012/'13;12.39
9486;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2013/'14;11.95
9487;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2014/'15;12.28
9488;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2015/'16;12.68
9489;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2016/'17;12.99
9490;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2017/'18;13.11
9491;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2018/'19;15.75
9492;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2019/'20;16.84
9493;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2020/'21;
9494;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;2 jaar na verlaten onderwijs;2021/'22;
9495;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2007/'08;12.29
9496;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2008/'09;11.65
9497;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2009/'10;11.42
9498;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2010/'11;11.92
9499;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2011/'12;12.12
9500;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2012/'13;11.93
9501;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2013/'14;12.24
9502;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2014/'15;12.93
9503;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2015/'16;13.33
9504;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2016/'17;13.79
9505;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2017/'18;13.44
9506;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2018/'19;16.26
9507;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2019/'20;
9508;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2020/'21;
9509;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;3 jaar na verlaten onderwijs;2021/'22;
9510;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2007/'08;14.02
9511;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2008/'09;13.84
9512;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2009/'10;11.64
9513;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2010/'11;14.1
9514;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2011/'12;12.55
9515;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2012/'13;13.59
9516;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2013/'14;12.7
9517;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2014/'15;13.38
9518;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2015/'16;15.11
9519;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2016/'17;14.84
9520;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2017/'18;14.64
9521;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2018/'19;
9522;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2019/'20;
9523;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2020/'21;
9524;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;4 jaar na verlaten onderwijs;2021/'22;
9525;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2007/'08;13.16
9526;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2008/'09;14.28
9527;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2009/'10;12.07
9528;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2010/'11;15.25
9529;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2011/'12;12.83
9530;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2012/'13;13.32
9531;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2013/'14;14.11
9532;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2014/'15;15.11
9533;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2015/'16;15.7
9534;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2016/'17;16.1
