ID;Sterklassen;RegioS;Perioden;Accommodaties_1;Kamers_2;Slaapplaatsen_3;Accommodaties_4;Kamers_5;Slaapplaatsen_6
1308;Accommodaties met 5 sterren;Amsterdam;2019 november;27;4361;8716;27;4361;8716
1309;Accommodaties met 5 sterren;Amsterdam;2019 december;27;4361;8716;27;4361;8716
1310;Accommodaties met 5 sterren;Amsterdam;2020 januari;25;4144;8447;24;4140;8439
1311;Accommodaties met 5 sterren;Amsterdam;2020 februari;25;4144;8447;25;4144;8447
1312;Accommodaties met 5 sterren;Amsterdam;2020 maart;25;4144;8447;25;4144;8447
1313;Accommodaties met 5 sterren;Amsterdam;2020 april;25;4144;8447;11;1728;3545
1314;Accommodaties met 5 sterren;Amsterdam;2020 mei;25;4144;8447;10;1604;3293
1315;Accommodaties met 5 sterren;Amsterdam;2020 juni;25;4144;8447;19;3408;6837
1316;Accommodaties met 5 sterren;Amsterdam;2020 juli;25;4144;8447;23;3995;8139
1317;Accommodaties met 5 sterren;Amsterdam;2020 augustus;25;4144;8447;25;4144;8447
1318;Accommodaties met 5 sterren;Amsterdam;2020 september;25;4144;8447;25;4144;8447
1319;Accommodaties met 5 sterren;Amsterdam;2020 oktober;25;4144;8447;25;4144;8447
1320;Accommodaties met 5 sterren;Amsterdam;2020 november;25;4144;8447;25;4144;8447
1321;Accommodaties met 5 sterren;Amsterdam;2020 december;25;4144;8447;25;4144;8447
1322;Accommodaties met 5 sterren;Amsterdam;2021 januari;24;4202;7906;24;4202;7906
1323;Accommodaties met 5 sterren;Amsterdam;2021 februari;24;4202;7906;24;4202;7906
1324;Accommodaties met 5 sterren;Amsterdam;2021 maart;24;4202;7906;24;4202;7906
1325;Accommodaties met 5 sterren;Amsterdam;2021 april;24;4202;7906;24;4202;7906
1326;Accommodaties met 5 sterren;Amsterdam;2021 mei;24;4202;7906;24;4202;7906
1327;Accommodaties met 5 sterren;Amsterdam;2021 juni;24;4202;7906;24;4202;7906
1328;Accommodaties met 5 sterren;Amsterdam;2021 juli;24;4202;7906;24;4202;7906
1329;Accommodaties met 5 sterren;Amsterdam;2021 augustus;24;4202;7906;24;4202;7906
1330;Accommodaties met 5 sterren;Amsterdam;2021 september;24;4202;7906;24;4202;7906
1331;Accommodaties met 5 sterren;Amsterdam;2021 oktober;24;4202;7906;24;4202;7906
1332;Accommodaties met 5 sterren;Amsterdam;2021 november;24;4202;7906;23;4198;7898
1333;Accommodaties met 5 sterren;Amsterdam;2021 december;24;4202;7906;24;4202;7906
1334;Accommodaties met 5 sterren;Amsterdam;2022 januari;28;4102;7660;27;4099;7650
1335;Accommodaties met 5 sterren;Amsterdam;2022 februari;28;4102;7660;26;4094;7630
1336;Accommodaties met 5 sterren;Amsterdam;2022 maart;28;4102;7660;27;4099;7650
1337;Accommodaties met 5 sterren;Amsterdam;2022 april;28;4102;7660;27;4099;7650
1338;Accommodaties met 5 sterren;Amsterdam;2022 mei;28;4102;7660;28;4102;7660
1339;Accommodaties met 5 sterren;Amsterdam;2022 juni;28;4102;7660;28;4102;7660
1340;Accommodaties met 5 sterren;Amsterdam;2022 juli;28;4102;7660;28;4102;7660
1341;Accommodaties met 5 sterren;Amsterdam;2022 augustus;28;4102;7660;28;4102;7660
1342;Accommodaties met 5 sterren;Amsterdam;2022 september;28;4102;7660;28;4102;7660
1343;Accommodaties met 5 sterren;Amsterdam;2022 oktober;28;4102;7660;28;4102;7660
1344;Accommodaties met 5 sterren;Amsterdam;2022 november;28;4102;7660;28;4102;7660
1345;Accommodaties met 5 sterren;Amsterdam;2022 december;28;4102;7660;28;4102;7660
1346;Accommodaties met 5 sterren;Amsterdam;2023 januari;29;4633;9043;29;4633;9043
1347;Accommodaties met 5 sterren;Amsterdam;2023 februari;29;4633;9043;29;4633;9043
1348;Accommodaties met 5 sterren;Amsterdam;2023 maart;29;4633;9043;29;4633;9043
1349;Accommodaties met 5 sterren;Amsterdam;2023 april;29;4633;9043;29;4633;9043
1350;Accommodaties met 5 sterren;Amsterdam;2023 mei;29;4633;9043;29;4633;9043
1351;Accommodaties met 5 sterren;Amsterdam;2023 juni;29;4633;9043;29;4633;9043
1352;Accommodaties met 5 sterren;Amsterdam;2023 juli;29;4633;9043;29;4633;9043
1353;Accommodaties met 5 sterren;Amsterdam;2023 augustus;29;4633;9043;29;4633;9043
1354;Accommodaties met 5 sterren;Amsterdam;2023 september;29;4633;9043;29;4633;9043
1355;Accommodaties met 5 sterren;Amsterdam;2023 oktober;29;4633;9043;29;4633;9043
1356;Accommodaties met 5 sterren;Amsterdam;2023 november;29;4633;9043;29;4633;9043
1357;Accommodaties met 5 sterren;Amsterdam;2023 december;29;4633;9043;29;4633;9043
1358;Accommodaties met 5 sterren;Amsterdam;2024 januari;32;4709;9363;31;4576;9203
1359;Accommodaties met 5 sterren;Amsterdam;2024 februari;32;4709;9363;31;4576;9203
1360;Accommodaties met 5 sterren;Amsterdam;2024 maart;32;4709;9363;31;4576;9203
1361;Accommodaties met 5 sterren;Amsterdam;2024 april;32;4709;9363;31;4576;9203
1362;Accommodaties met 5 sterren;Amsterdam;2024 mei;32;4709;9363;31;4576;9203
1363;Accommodaties met 5 sterren;Amsterdam;2024 juni;32;4709;9363;31;4576;9203
1364;Accommodaties met 5 sterren;Amsterdam;2024 juli;32;4709;9363;31;4576;9203
1365;Accommodaties met 5 sterren;Amsterdam;2024 augustus;32;4709;9363;31;4576;9203
1366;Accommodaties met 5 sterren;Amsterdam;2024 september;32;4709;9363;32;4709;9363
1367;Accommodaties met 5 sterren;Amsterdam;2024 oktober;32;4709;9363;32;4709;9363
1368;Accommodaties met 5 sterren;Amsterdam;2024 november;32;4709;9363;32;4709;9363
1369;Accommodaties met 5 sterren;Amsterdam;2024 december;32;4709;9363;32;4709;9363
1370;Accommodaties met 5 sterren;Amsterdam;2025 januari;31;4536;9635;30;4403;9475
1371;Accommodaties met 5 sterren;Amsterdam;2025 februari;31;4536;9635;30;4403;9475
