ID;AfzetEnVerbruik;SBI93;Perioden;Prijsindexcijfer_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Wegingscoefficient_4
283;Totale afzet;CB Winning v niet-energiehoudende delfs;1998 november;96.0;-1.65;-8.24;4962
284;Totale afzet;CB Winning v niet-energiehoudende delfs;1998 december;95.0;-1.05;-9.1;4962
285;Totale afzet;CB Winning v niet-energiehoudende delfs;1998;103.0;;-1.26;4962
286;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 januari;96.0;0.89;-10.42;4962
287;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 februari;96.0;0.18;-10.24;4962
288;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 maart;95.0;-1.01;-11.38;4962
289;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 april;96.0;0.24;-10.47;4962
290;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 mei;96.0;0.17;-10.29;4962
291;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 juni;96.0;0.52;-9.76;4962
292;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 juli;96.0;-0.78;-9.21;4962
293;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 augustus;94.0;-1.68;-8.57;4962
294;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 september;94.0;0.09;-6.25;4962
295;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 oktober;94.0;-0.03;-4.08;4962
296;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 november;94.0;0.06;-2.41;4962
297;Totale afzet;CB Winning v niet-energiehoudende delfs;1999 december;94.0;-0.02;-1.39;4962
298;Totale afzet;CB Winning v niet-energiehoudende delfs;1999;95.0;;-8.02;4962
299;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 januari;96.0;2.2;-0.11;4962
300;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 februari;97.0;0.56;0.27;4962
301;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 maart;97.0;0.04;1.33;4962
302;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 april;97.0;0.76;1.86;4962
303;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 mei;98.0;0.12;1.81;4962
304;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 juni;97.0;-0.14;1.15;4962
305;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 juli;98.0;0.2;2.15;4962
306;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 augustus;96.0;-1.19;2.65;4962
307;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 september;97.0;0.2;2.77;4962
308;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 oktober;97.0;0.07;2.87;4962
309;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 november;100.0;3.05;5.95;4962
310;Totale afzet;CB Winning v niet-energiehoudende delfs;2000 december;100.0;0.04;6.0;4962
311;Totale afzet;CB Winning v niet-energiehoudende delfs;2000;97.0;;2.38;4962
312;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 januari;103.0;3.3;7.14;4962
313;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 februari;107.0;3.64;10.42;4962
314;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 maart;107.0;0.0;10.37;4962
315;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 april;108.0;1.07;10.71;4962
316;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 mei;120.0;11.4;23.17;4962
317;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 juni;120.0;-0.08;23.24;4962
318;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 juli;120.0;0.36;23.44;4962
319;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 augustus;114.0;-5.1;18.57;4962
320;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 september;114.0;-0.01;18.32;4962
321;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 oktober;114.0;0.13;18.4;4962
322;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 november;123.0;7.67;23.7;4962
323;Totale afzet;CB Winning v niet-energiehoudende delfs;2001 december;123.0;0.0;23.66;4962
324;Totale afzet;CB Winning v niet-energiehoudende delfs;2001;115.0;;17.64;4962
325;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 januari;125.0;1.12;21.05;4962
326;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 februari;137.0;9.89;28.36;4962
327;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 maart;137.0;0.02;28.39;4962
328;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 april;138.0;1.04;28.35;4962
329;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 mei;125.0;-9.77;3.96;4962
330;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 juni;125.0;-0.06;3.99;4962
331;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 juli;125.0;0.02;3.63;4962
332;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 augustus;124.0;-0.55;8.6;4962
333;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 september;124.0;-0.04;8.56;4962
334;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 oktober;124.0;-0.08;8.33;4962
335;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 november;173.0;39.27;40.12;4962
336;Totale afzet;CB Winning v niet-energiehoudende delfs;2002 december;173.0;-0.03;40.08;4962
337;Totale afzet;CB Winning v niet-energiehoudende delfs;2002;136.0;;18.53;4962
338;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 januari;174.0;0.83;39.69;4962
339;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 februari;164.0;-5.69;19.88;4962
340;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 maart;164.0;0.01;19.87;4962
341;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 april;164.0;0.14;18.8;4962
342;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 mei;155.0;-5.53;24.39;4962
343;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 juni;155.0;-0.01;24.44;4962
344;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 juli;156.0;0.15;24.61;4962
345;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 augustus;145.0;-6.62;17.0;4962
346;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 september;145.0;0.0;17.04;4962
347;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 oktober;145.0;-0.1;17.01;4962
348;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 november;145.0;0.02;-15.96;4962
349;Totale afzet;CB Winning v niet-energiehoudende delfs;2003 december;145.0;0.06;-15.89;4962
350;Totale afzet;CB Winning v niet-energiehoudende delfs;2003;155.0;;14.11;4962
351;Totale afzet;D Industrie;1995 januari;100.7;0.0;0.0;100000
352;Totale afzet;D Industrie;1995 februari;100.9;0.2;0.0;100000
353;Totale afzet;D Industrie;1995 maart;100.4;-0.49;0.0;100000
354;Totale afzet;D Industrie;1995 april;100.2;-0.25;0.0;100000
355;Totale afzet;D Industrie;1995 mei;100.3;0.11;0.0;100000
356;Totale afzet;D Industrie;1995 juni;100.1;-0.14;0.0;100000
357;Totale afzet;D Industrie;1995 juli;99.3;-0.88;0.0;100000
358;Totale afzet;D Industrie;1995 augustus;99.8;0.57;0.0;100000
359;Totale afzet;D Industrie;1995 september;100.1;0.23;0.0;100000
360;Totale afzet;D Industrie;1995 oktober;99.3;-0.78;0.0;100000
361;Totale afzet;D Industrie;1995 november;99.2;-0.09;0.0;100000
362;Totale afzet;D Industrie;1995 december;99.5;0.33;0.0;100000
363;Totale afzet;D Industrie;1995;100.0;;0.0;100000
364;Totale afzet;D Industrie;1996 januari;100.1;0.55;-0.66;100000
365;Totale afzet;D Industrie;1996 februari;100.3;0.22;-0.63;100000
366;Totale afzet;D Industrie;1996 maart;100.8;0.52;0.38;100000
367;Totale afzet;D Industrie;1996 april;101.6;0.76;1.41;100000
368;Totale afzet;D Industrie;1996 mei;101.7;0.17;1.46;100000
369;Totale afzet;D Industrie;1996 juni;101.1;-0.6;0.99;100000
370;Totale afzet;D Industrie;1996 juli;101.1;-0.05;1.84;100000
371;Totale afzet;D Industrie;1996 augustus;101.1;-0.01;1.26;100000
372;Totale afzet;D Industrie;1996 september;102.1;1.03;2.07;100000
373;Totale afzet;D Industrie;1996 oktober;102.7;0.53;3.42;100000
374;Totale afzet;D Industrie;1996 november;102.0;-0.62;2.87;100000
375;Totale afzet;D Industrie;1996 december;102.4;0.38;2.91;100000
376;Totale afzet;D Industrie;1996;101.4;;1.44;100000
377;Totale afzet;D Industrie;1997 januari;103.1;0.64;3.02;100000
378;Totale afzet;D Industrie;1997 februari;102.9;-0.18;2.6;100000
379;Totale afzet;D Industrie;1997 maart;103.0;0.13;2.2;100000
380;Totale afzet;D Industrie;1997 april;103.7;0.69;2.13;100000
381;Totale afzet;D Industrie;1997 mei;104.5;0.72;2.69;100000
382;Totale afzet;D Industrie;1997 juni;104.0;-0.5;2.79;100000
383;Totale afzet;D Industrie;1997 juli;104.7;0.66;3.52;100000
384;Totale afzet;D Industrie;1997 augustus;106.0;1.31;4.89;100000
385;Totale afzet;D Industrie;1997 september;105.8;-0.25;3.56;100000
386;Totale afzet;D Industrie;1997 oktober;105.8;0.06;3.08;100000
387;Totale afzet;D Industrie;1997 november;105.6;-0.26;3.45;100000
388;Totale afzet;D Industrie;1997 december;104.8;-0.68;2.36;100000
389;Totale afzet;D Industrie;1997;104.5;;3.02;100000
390;Totale afzet;D Industrie;1998 januari;104.7;-0.14;1.56;100000
391;Totale afzet;D Industrie;1998 februari;104.2;-0.49;1.24;100000
392;Totale afzet;D Industrie;1998 maart;103.8;-0.41;0.7;100000
393;Totale afzet;D Industrie;1998 april;103.3;-0.42;-0.4;100000
394;Totale afzet;D Industrie;1998 mei;102.7;-0.6;-1.71;100000
395;Totale afzet;D Industrie;1998 juni;102.2;-0.49;-1.69;100000
396;Totale afzet;D Industrie;1998 juli;102.0;-0.22;-2.56;100000
397;Totale afzet;D Industrie;1998 augustus;101.3;-0.68;-4.48;100000
398;Totale afzet;D Industrie;1998 september;100.9;-0.33;-4.55;100000
399;Totale afzet;D Industrie;1998 oktober;100.0;-0.93;-5.5;100000
400;Totale afzet;D Industrie;1998 november;99.8;-0.25;-5.49;100000
401;Totale afzet;D Industrie;1998 december;99.2;-0.58;-5.4;100000
402;Totale afzet;D Industrie;1998;102.0;;-2.38;100000
403;Totale afzet;D Industrie;1999 januari;98.9;-0.29;-5.55;100000
404;Totale afzet;D Industrie;1999 februari;98.5;-0.34;-5.41;100000
405;Totale afzet;D Industrie;1999 maart;99.5;0.95;-4.12;100000
406;Totale afzet;D Industrie;1999 april;100.1;0.66;-3.08;100000
407;Totale afzet;D Industrie;1999 mei;100.4;0.24;-2.26;100000
408;Totale afzet;D Industrie;1999 juni;101.0;0.64;-1.16;100000
409;Totale afzet;D Industrie;1999 juli;102.6;1.6;0.65;100000
410;Totale afzet;D Industrie;1999 augustus;103.3;0.67;2.02;100000
411;Totale afzet;D Industrie;1999 september;104.3;0.97;3.34;100000
412;Totale afzet;D Industrie;1999 oktober;104.8;0.44;4.78;100000
413;Totale afzet;D Industrie;1999 november;106.1;1.22;6.33;100000
414;Totale afzet;D Industrie;1999 december;107.2;1.08;8.11;100000
415;Totale afzet;D Industrie;1999;102.2;;0.23;100000
416;Totale afzet;D Industrie;2000 januari;108.0;0.77;9.27;100000
417;Totale afzet;D Industrie;2000 februari;109.7;1.54;11.33;100000
418;Totale afzet;D Industrie;2000 maart;111.1;1.3;11.72;100000
419;Totale afzet;D Industrie;2000 april;111.2;0.03;11.03;100000
420;Totale afzet;D Industrie;2000 mei;113.4;1.97;12.95;100000
421;Totale afzet;D Industrie;2000 juni;114.1;0.6;12.91;100000
422;Totale afzet;D Industrie;2000 juli;114.4;0.29;11.45;100000
423;Totale afzet;D Industrie;2000 augustus;115.3;0.83;11.63;100000
424;Totale afzet;D Industrie;2000 september;117.9;2.25;13.05;100000
425;Totale afzet;D Industrie;2000 oktober;119.0;0.91;13.58;100000
426;Totale afzet;D Industrie;2000 november;118.9;-0.11;12.08;100000
427;Totale afzet;D Industrie;2000 december;116.4;-2.05;8.6;100000
428;Totale afzet;D Industrie;2000;114.1;;11.63;100000
429;Totale afzet;D Industrie;2001 januari;115.9;-0.45;7.28;100000
430;Totale afzet;D Industrie;2001 februari;117.0;0.9;6.6;100000
431;Totale afzet;D Industrie;2001 maart;117.0;0.04;5.27;100000
432;Totale afzet;D Industrie;2001 april;117.9;0.75;6.02;100000
433;Totale afzet;D Industrie;2001 mei;118.9;0.87;4.87;100000
434;Totale afzet;D Industrie;2001 juni;118.1;-0.69;3.53;100000
435;Totale afzet;D Industrie;2001 juli;115.8;-1.96;1.21;100000
436;Totale afzet;D Industrie;2001 augustus;115.0;-0.63;-0.26;100000
437;Totale afzet;D Industrie;2001 september;115.5;0.42;-2.05;100000
438;Totale afzet;D Industrie;2001 oktober;113.3;-1.97;-4.84;100000
439;Totale afzet;D Industrie;2001 november;112.2;-0.97;-5.66;100000
440;Totale afzet;D Industrie;2001 december;111.5;-0.62;-4.28;100000
441;Totale afzet;D Industrie;2001;115.7;;1.34;100000
442;Totale afzet;D Industrie;2002 januari;111.8;0.29;-3.56;100000
443;Totale afzet;D Industrie;2002 februari;112.0;0.2;-4.23;100000
444;Totale afzet;D Industrie;2002 maart;113.3;1.14;-3.18;100000
445;Totale afzet;D Industrie;2002 april;114.7;1.22;-2.73;100000
446;Totale afzet;D Industrie;2002 mei;114.2;-0.44;-3.99;100000
447;Totale afzet;D Industrie;2002 juni;113.5;-0.59;-3.89;100000
448;Totale afzet;D Industrie;2002 juli;114.5;0.92;-1.08;100000
449;Totale afzet;D Industrie;2002 augustus;115.3;0.7;0.25;100000
450;Totale afzet;D Industrie;2002 september;117.0;1.42;1.25;100000
451;Totale afzet;D Industrie;2002 oktober;116.8;-0.11;3.16;100000
452;Totale afzet;D Industrie;2002 november;114.9;-1.65;2.45;100000
453;Totale afzet;D Industrie;2002 december;116.5;1.41;4.54;100000
454;Totale afzet;D Industrie;2002;114.5;;-0.97;100000
455;Totale afzet;D Industrie;2003 januari;118.3;1.56;5.86;100000
456;Totale afzet;D Industrie;2003 februari;120.1;1.46;7.19;100000
457;Totale afzet;D Industrie;2003 maart;119.0;-0.87;5.07;100000
458;Totale afzet;D Industrie;2003 april;116.0;-2.57;1.14;100000
459;Totale afzet;D Industrie;2003 mei;114.2;-1.48;0.08;100000
460;Totale afzet;D Industrie;2003 juni;114.2;-0.05;0.62;100000
461;Totale afzet;D Industrie;2003 juli;114.4;0.21;-0.08;100000
462;Totale afzet;D Industrie;2003 augustus;115.8;1.18;0.39;100000
463;Totale afzet;D Industrie;2003 september;115.8;0.05;-0.96;100000
464;Totale afzet;D Industrie;2003 oktober;115.9;0.07;-0.78;100000
465;Totale afzet;D Industrie;2003 november;116.4;0.43;1.32;100000
466;Totale afzet;D Industrie;2003 december;115.5;-0.77;-0.85;100000
467;Totale afzet;D Industrie;2003;116.3;;1.55;100000
468;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 januari;101.0;0.0;0.0;29192
469;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 februari;101.0;0.31;0.0;29192
470;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 maart;100.0;-0.72;0.0;29192
471;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 april;99.0;-0.81;0.0;29192
472;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 mei;99.0;-0.25;0.0;29192
473;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 juni;100.0;0.26;0.0;29192
474;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 juli;99.0;-0.55;0.0;29192
475;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 augustus;100.0;0.83;0.0;29192
476;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 september;100.0;0.3;0.0;29192
477;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 oktober;100.0;-0.22;0.0;29192
478;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 november;100.0;0.22;0.0;29192
479;Totale afzet;DA Voedings- en genotmiddelen industrie;1995 december;100.0;0.23;0.0;29192
480;Totale afzet;DA Voedings- en genotmiddelen industrie;1995;100.0;;0.0;29192
481;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 januari;101.0;0.42;0.01;29192
482;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 februari;101.0;0.15;-0.16;29192
483;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 maart;101.0;0.16;0.74;29192
484;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 april;102.0;0.8;2.37;29192
485;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 mei;103.0;0.97;3.62;29192
486;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 juni;103.0;0.22;3.58;29192
487;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 juli;103.0;-0.01;4.15;29192
488;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 augustus;103.0;0.14;3.43;29192
489;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 september;103.0;0.06;3.18;29192
490;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 oktober;102.0;-0.8;2.58;29192
491;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 november;101.0;-1.0;1.33;29192
492;Totale afzet;DA Voedings- en genotmiddelen industrie;1996 december;102.0;0.47;1.58;29192
493;Totale afzet;DA Voedings- en genotmiddelen industrie;1996;102.0;;2.19;29192
494;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 januari;102.0;0.1;1.26;29192
495;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 februari;103.0;0.55;1.67;29192
496;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 maart;104.0;1.21;2.73;29192
497;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 april;106.0;2.14;4.1;29192
498;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 mei;108.0;1.78;4.93;29192
499;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 juni;106.0;-1.34;3.3;29192
500;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 juli;107.0;0.15;3.46;29192
501;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 augustus;109.0;1.76;5.14;29192
502;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 september;109.0;0.43;5.52;29192
503;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 oktober;108.0;-0.55;5.78;29192
504;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 november;108.0;-0.35;6.48;29192
505;Totale afzet;DA Voedings- en genotmiddelen industrie;1997 december;108.0;-0.42;5.54;29192
506;Totale afzet;DA Voedings- en genotmiddelen industrie;1997;106.0;;4.17;29192
507;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 januari;107.0;-0.07;5.36;29192
508;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 februari;107.0;-0.39;4.37;29192
509;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 maart;107.0;-0.19;2.93;29192
510;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 april;106.0;-0.49;0.28;29192
511;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 mei;105.0;-0.81;-2.27;29192
512;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 juni;105.0;-0.31;-1.25;29192
513;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 juli;105.0;-0.5;-1.89;29192
514;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 augustus;104.0;-0.6;-4.17;29192
515;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 september;104.0;-0.43;-5.0;29192
516;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 oktober;103.0;-0.84;-5.27;29192
517;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 november;102.0;-0.23;-5.15;29192
518;Totale afzet;DA Voedings- en genotmiddelen industrie;1998 december;103.0;0.77;-4.02;29192
519;Totale afzet;DA Voedings- en genotmiddelen industrie;1998;105.0;;-1.42;29192
520;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 januari;103.0;-0.58;-4.52;29192
521;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 februari;102.0;-0.39;-4.52;29192
522;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 maart;102.0;0.04;-4.29;29192
523;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 april;101.0;-1.3;-5.07;29192
524;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 mei;101.0;-0.02;-4.32;29192
525;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 juni;102.0;0.64;-3.4;29192
526;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 juli;101.0;-0.37;-3.28;29192
527;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 augustus;101.0;0.12;-2.57;29192
528;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 september;102.0;0.47;-1.69;29192
529;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 oktober;101.0;-0.5;-1.35;29192
530;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 november;101.0;0.1;-1.03;29192
531;Totale afzet;DA Voedings- en genotmiddelen industrie;1999 december;102.0;0.6;-1.2;29192
532;Totale afzet;DA Voedings- en genotmiddelen industrie;1999;102.0;;-3.12;29192
533;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 januari;102.0;-0.29;-0.9;29192
534;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 februari;103.0;0.97;0.44;29192
535;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 maart;103.0;0.59;0.99;29192
536;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 april;104.0;0.47;2.8;29192
537;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 mei;105.0;0.96;3.81;29192
538;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 juni;105.0;0.41;3.58;29192
539;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 juli;106.0;0.43;4.41;29192
540;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 augustus;106.0;0.59;4.89;29192
541;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 september;107.0;0.56;4.99;29192
542;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 oktober;108.0;1.29;6.87;29192
543;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 november;109.0;0.4;7.19;29192
544;Totale afzet;DA Voedings- en genotmiddelen industrie;2000 december;109.0;0.4;6.98;29192
545;Totale afzet;DA Voedings- en genotmiddelen industrie;2000;106.0;;3.83;29192
546;Totale afzet;DA Voedings- en genotmiddelen industrie;2001 januari;109.0;0.05;7.34;29192
547;Totale afzet;DA Voedings- en genotmiddelen industrie;2001 februari;110.0;1.15;7.53;29192
548;Totale afzet;DA Voedings- en genotmiddelen industrie;2001 maart;112.0;1.53;8.54;29192
549;Totale afzet;DA Voedings- en genotmiddelen industrie;2001 april;113.0;0.67;8.75;29192
