ID;Geslacht;Leeftijd;Postcode;Perioden;Bevolking_1
7215;Totaal mannen en vrouwen;Totaal leeftijd;1546;2004;760.0
7216;Totaal mannen en vrouwen;Totaal leeftijd;1546;2005;765.0
7217;Totaal mannen en vrouwen;Totaal leeftijd;1546;2006;765.0
7218;Totaal mannen en vrouwen;Totaal leeftijd;1546;2007;755.0
7219;Totaal mannen en vrouwen;Totaal leeftijd;1546;2008;765.0
7220;Totaal mannen en vrouwen;Totaal leeftijd;1546;2009;770.0
7221;Totaal mannen en vrouwen;Totaal leeftijd;1546;2010;765.0
7222;Totaal mannen en vrouwen;Totaal leeftijd;1546;2011;760.0
7223;Totaal mannen en vrouwen;Totaal leeftijd;1546;2012;745.0
7224;Totaal mannen en vrouwen;Totaal leeftijd;1546;2013;755.0
7225;Totaal mannen en vrouwen;Totaal leeftijd;1546;2014;755.0
7226;Totaal mannen en vrouwen;Totaal leeftijd;1546;2015;745.0
7227;Totaal mannen en vrouwen;Totaal leeftijd;1546;2016;745.0
7228;Totaal mannen en vrouwen;Totaal leeftijd;1546;2017;715.0
7229;Totaal mannen en vrouwen;Totaal leeftijd;1546;2018;720.0
7230;Totaal mannen en vrouwen;Totaal leeftijd;1546;2019;710.0
7231;Totaal mannen en vrouwen;Totaal leeftijd;1546;2020;710.0
7232;Totaal mannen en vrouwen;Totaal leeftijd;1546;2021;710.0
7233;Totaal mannen en vrouwen;Totaal leeftijd;1546;2022;705.0
7234;Totaal mannen en vrouwen;Totaal leeftijd;1546;2023;705.0
7235;Totaal mannen en vrouwen;Totaal leeftijd;1546;2024;685.0
7236;Totaal mannen en vrouwen;Totaal leeftijd;1551;1998;4635.0
7237;Totaal mannen en vrouwen;Totaal leeftijd;1551;1999;4595.0
7238;Totaal mannen en vrouwen;Totaal leeftijd;1551;2000;4540.0
7239;Totaal mannen en vrouwen;Totaal leeftijd;1551;2001;4600.0
7240;Totaal mannen en vrouwen;Totaal leeftijd;1551;2002;4580.0
7241;Totaal mannen en vrouwen;Totaal leeftijd;1551;2003;4570.0
7242;Totaal mannen en vrouwen;Totaal leeftijd;1551;2004;4530.0
7243;Totaal mannen en vrouwen;Totaal leeftijd;1551;2005;4520.0
7244;Totaal mannen en vrouwen;Totaal leeftijd;1551;2006;4485.0
7245;Totaal mannen en vrouwen;Totaal leeftijd;1551;2007;4445.0
7246;Totaal mannen en vrouwen;Totaal leeftijd;1551;2008;4390.0
7247;Totaal mannen en vrouwen;Totaal leeftijd;1551;2009;4410.0
7248;Totaal mannen en vrouwen;Totaal leeftijd;1551;2010;4365.0
7249;Totaal mannen en vrouwen;Totaal leeftijd;1551;2011;4420.0
7250;Totaal mannen en vrouwen;Totaal leeftijd;1551;2012;4420.0
7251;Totaal mannen en vrouwen;Totaal leeftijd;1551;2013;4445.0
7252;Totaal mannen en vrouwen;Totaal leeftijd;1551;2014;4470.0
7253;Totaal mannen en vrouwen;Totaal leeftijd;1551;2015;4505.0
7254;Totaal mannen en vrouwen;Totaal leeftijd;1551;2016;4550.0
7255;Totaal mannen en vrouwen;Totaal leeftijd;1551;2017;4605.0
7256;Totaal mannen en vrouwen;Totaal leeftijd;1551;2018;4630.0
7257;Totaal mannen en vrouwen;Totaal leeftijd;1551;2019;4685.0
7258;Totaal mannen en vrouwen;Totaal leeftijd;1551;2020;4865.0
7259;Totaal mannen en vrouwen;Totaal leeftijd;1551;2021;4955.0
7260;Totaal mannen en vrouwen;Totaal leeftijd;1551;2022;4985.0
7261;Totaal mannen en vrouwen;Totaal leeftijd;1551;2023;5080.0
7262;Totaal mannen en vrouwen;Totaal leeftijd;1551;2024;5090.0
7263;Totaal mannen en vrouwen;Totaal leeftijd;1561;1998;8155.0
7264;Totaal mannen en vrouwen;Totaal leeftijd;1561;1999;8010.0
7265;Totaal mannen en vrouwen;Totaal leeftijd;1561;2000;7915.0
7266;Totaal mannen en vrouwen;Totaal leeftijd;1561;2001;7925.0
7267;Totaal mannen en vrouwen;Totaal leeftijd;1561;2002;7935.0
7268;Totaal mannen en vrouwen;Totaal leeftijd;1561;2003;7885.0
7269;Totaal mannen en vrouwen;Totaal leeftijd;1561;2004;7925.0
7270;Totaal mannen en vrouwen;Totaal leeftijd;1561;2005;7950.0
7271;Totaal mannen en vrouwen;Totaal leeftijd;1561;2006;7910.0
7272;Totaal mannen en vrouwen;Totaal leeftijd;1561;2007;7790.0
7273;Totaal mannen en vrouwen;Totaal leeftijd;1561;2008;7780.0
7274;Totaal mannen en vrouwen;Totaal leeftijd;1561;2009;7720.0
7275;Totaal mannen en vrouwen;Totaal leeftijd;1561;2010;7695.0
7276;Totaal mannen en vrouwen;Totaal leeftijd;1561;2011;7805.0
7277;Totaal mannen en vrouwen;Totaal leeftijd;1561;2012;7815.0
7278;Totaal mannen en vrouwen;Totaal leeftijd;1561;2013;7825.0
7279;Totaal mannen en vrouwen;Totaal leeftijd;1561;2014;7950.0
7280;Totaal mannen en vrouwen;Totaal leeftijd;1561;2015;7985.0
7281;Totaal mannen en vrouwen;Totaal leeftijd;1561;2016;7935.0
7282;Totaal mannen en vrouwen;Totaal leeftijd;1561;2017;7985.0
7283;Totaal mannen en vrouwen;Totaal leeftijd;1561;2018;8020.0
7284;Totaal mannen en vrouwen;Totaal leeftijd;1561;2019;7985.0
7285;Totaal mannen en vrouwen;Totaal leeftijd;1561;2020;8115.0
7286;Totaal mannen en vrouwen;Totaal leeftijd;1561;2021;8035.0
7287;Totaal mannen en vrouwen;Totaal leeftijd;1561;2022;8010.0
7288;Totaal mannen en vrouwen;Totaal leeftijd;1561;2023;8020.0
7289;Totaal mannen en vrouwen;Totaal leeftijd;1561;2024;8325.0
7290;Totaal mannen en vrouwen;Totaal leeftijd;1562;1998;7595.0
7291;Totaal mannen en vrouwen;Totaal leeftijd;1562;1999;7820.0
7292;Totaal mannen en vrouwen;Totaal leeftijd;1562;2000;8090.0
7293;Totaal mannen en vrouwen;Totaal leeftijd;1562;2001;8285.0
7294;Totaal mannen en vrouwen;Totaal leeftijd;1562;2002;8565.0
7295;Totaal mannen en vrouwen;Totaal leeftijd;1562;2003;9035.0
7296;Totaal mannen en vrouwen;Totaal leeftijd;1562;2004;9100.0
7297;Totaal mannen en vrouwen;Totaal leeftijd;1562;2005;9365.0
7298;Totaal mannen en vrouwen;Totaal leeftijd;1562;2006;9495.0
7299;Totaal mannen en vrouwen;Totaal leeftijd;1562;2007;9440.0
7300;Totaal mannen en vrouwen;Totaal leeftijd;1562;2008;9400.0
7301;Totaal mannen en vrouwen;Totaal leeftijd;1562;2009;9360.0
7302;Totaal mannen en vrouwen;Totaal leeftijd;1562;2010;9295.0
7303;Totaal mannen en vrouwen;Totaal leeftijd;1562;2011;9250.0
7304;Totaal mannen en vrouwen;Totaal leeftijd;1562;2012;9245.0
7305;Totaal mannen en vrouwen;Totaal leeftijd;1562;2013;9210.0
7306;Totaal mannen en vrouwen;Totaal leeftijd;1562;2014;9170.0
7307;Totaal mannen en vrouwen;Totaal leeftijd;1562;2015;9210.0
7308;Totaal mannen en vrouwen;Totaal leeftijd;1562;2016;9205.0
7309;Totaal mannen en vrouwen;Totaal leeftijd;1562;2017;9240.0
7310;Totaal mannen en vrouwen;Totaal leeftijd;1562;2018;9220.0
7311;Totaal mannen en vrouwen;Totaal leeftijd;1562;2019;9210.0
7312;Totaal mannen en vrouwen;Totaal leeftijd;1562;2020;9185.0
7313;Totaal mannen en vrouwen;Totaal leeftijd;1562;2021;9125.0
7314;Totaal mannen en vrouwen;Totaal leeftijd;1562;2022;9030.0
7315;Totaal mannen en vrouwen;Totaal leeftijd;1562;2023;8995.0
7316;Totaal mannen en vrouwen;Totaal leeftijd;1562;2024;9000.0
7317;Totaal mannen en vrouwen;Totaal leeftijd;1566;1998;9965.0
7318;Totaal mannen en vrouwen;Totaal leeftijd;1566;1999;10235.0
7319;Totaal mannen en vrouwen;Totaal leeftijd;1566;2000;10255.0
7320;Totaal mannen en vrouwen;Totaal leeftijd;1566;2001;10465.0
7321;Totaal mannen en vrouwen;Totaal leeftijd;1566;2002;11525.0
7322;Totaal mannen en vrouwen;Totaal leeftijd;1566;2003;13420.0
7323;Totaal mannen en vrouwen;Totaal leeftijd;1566;2004;13445.0
7324;Totaal mannen en vrouwen;Totaal leeftijd;1566;2005;13295.0
7325;Totaal mannen en vrouwen;Totaal leeftijd;1566;2006;13310.0
7326;Totaal mannen en vrouwen;Totaal leeftijd;1566;2007;13240.0
7327;Totaal mannen en vrouwen;Totaal leeftijd;1566;2008;13280.0
7328;Totaal mannen en vrouwen;Totaal leeftijd;1566;2009;13190.0
7329;Totaal mannen en vrouwen;Totaal leeftijd;1566;2010;13150.0
7330;Totaal mannen en vrouwen;Totaal leeftijd;1566;2011;13115.0
7331;Totaal mannen en vrouwen;Totaal leeftijd;1566;2012;13035.0
7332;Totaal mannen en vrouwen;Totaal leeftijd;1566;2013;12995.0
7333;Totaal mannen en vrouwen;Totaal leeftijd;1566;2014;12985.0
7334;Totaal mannen en vrouwen;Totaal leeftijd;1566;2015;13010.0
7335;Totaal mannen en vrouwen;Totaal leeftijd;1566;2016;13030.0
7336;Totaal mannen en vrouwen;Totaal leeftijd;1566;2017;13025.0
7337;Totaal mannen en vrouwen;Totaal leeftijd;1566;2018;13100.0
7338;Totaal mannen en vrouwen;Totaal leeftijd;1566;2019;13090.0
7339;Totaal mannen en vrouwen;Totaal leeftijd;1566;2020;12995.0
7340;Totaal mannen en vrouwen;Totaal leeftijd;1566;2021;12980.0
7341;Totaal mannen en vrouwen;Totaal leeftijd;1566;2022;13110.0
7342;Totaal mannen en vrouwen;Totaal leeftijd;1566;2023;13185.0
7343;Totaal mannen en vrouwen;Totaal leeftijd;1566;2024;13255.0
7344;Totaal mannen en vrouwen;Totaal leeftijd;1567;1998;
7345;Totaal mannen en vrouwen;Totaal leeftijd;1567;1999;
7346;Totaal mannen en vrouwen;Totaal leeftijd;1567;2000;
7347;Totaal mannen en vrouwen;Totaal leeftijd;1567;2001;
7348;Totaal mannen en vrouwen;Totaal leeftijd;1567;2002;
7349;Totaal mannen en vrouwen;Totaal leeftijd;1567;2003;
7350;Totaal mannen en vrouwen;Totaal leeftijd;1567;2004;
7351;Totaal mannen en vrouwen;Totaal leeftijd;1567;2005;420.0
7352;Totaal mannen en vrouwen;Totaal leeftijd;1567;2006;1330.0
7353;Totaal mannen en vrouwen;Totaal leeftijd;1567;2007;2780.0
7354;Totaal mannen en vrouwen;Totaal leeftijd;1567;2008;4045.0
7355;Totaal mannen en vrouwen;Totaal leeftijd;1567;2009;5340.0
7356;Totaal mannen en vrouwen;Totaal leeftijd;1567;2010;6770.0
7357;Totaal mannen en vrouwen;Totaal leeftijd;1567;2011;8115.0
7358;Totaal mannen en vrouwen;Totaal leeftijd;1567;2012;8825.0
7359;Totaal mannen en vrouwen;Totaal leeftijd;1567;2013;9345.0
7360;Totaal mannen en vrouwen;Totaal leeftijd;1567;2014;9555.0
7361;Totaal mannen en vrouwen;Totaal leeftijd;1567;2015;9830.0
7362;Totaal mannen en vrouwen;Totaal leeftijd;1567;2016;10180.0
7363;Totaal mannen en vrouwen;Totaal leeftijd;1567;2017;10435.0
7364;Totaal mannen en vrouwen;Totaal leeftijd;1567;2018;10615.0
7365;Totaal mannen en vrouwen;Totaal leeftijd;1567;2019;10830.0
7366;Totaal mannen en vrouwen;Totaal leeftijd;1567;2020;10970.0
7367;Totaal mannen en vrouwen;Totaal leeftijd;1567;2021;11250.0
7368;Totaal mannen en vrouwen;Totaal leeftijd;1567;2022;11195.0
7369;Totaal mannen en vrouwen;Totaal leeftijd;1567;2023;11320.0
7370;Totaal mannen en vrouwen;Totaal leeftijd;1567;2024;11620.0
7371;Totaal mannen en vrouwen;Totaal leeftijd;1601;1998;7005.0
7372;Totaal mannen en vrouwen;Totaal leeftijd;1601;1999;6980.0
7373;Totaal mannen en vrouwen;Totaal leeftijd;1601;2000;6935.0
7374;Totaal mannen en vrouwen;Totaal leeftijd;1601;2001;6940.0
7375;Totaal mannen en vrouwen;Totaal leeftijd;1601;2002;6875.0
7376;Totaal mannen en vrouwen;Totaal leeftijd;1601;2003;6980.0
7377;Totaal mannen en vrouwen;Totaal leeftijd;1601;2004;7060.0
7378;Totaal mannen en vrouwen;Totaal leeftijd;1601;2005;7065.0
7379;Totaal mannen en vrouwen;Totaal leeftijd;1601;2006;7175.0
7380;Totaal mannen en vrouwen;Totaal leeftijd;1601;2007;7215.0
7381;Totaal mannen en vrouwen;Totaal leeftijd;1601;2008;7170.0
7382;Totaal mannen en vrouwen;Totaal leeftijd;1601;2009;7250.0
7383;Totaal mannen en vrouwen;Totaal leeftijd;1601;2010;7295.0
7384;Totaal mannen en vrouwen;Totaal leeftijd;1601;2011;7320.0
7385;Totaal mannen en vrouwen;Totaal leeftijd;1601;2012;7330.0
7386;Totaal mannen en vrouwen;Totaal leeftijd;1601;2013;7300.0
7387;Totaal mannen en vrouwen;Totaal leeftijd;1601;2014;7370.0
7388;Totaal mannen en vrouwen;Totaal leeftijd;1601;2015;7345.0
7389;Totaal mannen en vrouwen;Totaal leeftijd;1601;2016;7450.0
7390;Totaal mannen en vrouwen;Totaal leeftijd;1601;2017;7420.0
7391;Totaal mannen en vrouwen;Totaal leeftijd;1601;2018;7395.0
7392;Totaal mannen en vrouwen;Totaal leeftijd;1601;2019;7400.0
7393;Totaal mannen en vrouwen;Totaal leeftijd;1601;2020;7435.0
7394;Totaal mannen en vrouwen;Totaal leeftijd;1601;2021;7505.0
7395;Totaal mannen en vrouwen;Totaal leeftijd;1601;2022;7535.0
7396;Totaal mannen en vrouwen;Totaal leeftijd;1601;2023;7640.0
7397;Totaal mannen en vrouwen;Totaal leeftijd;1601;2024;7610.0
7398;Totaal mannen en vrouwen;Totaal leeftijd;1602;1998;9560.0
7399;Totaal mannen en vrouwen;Totaal leeftijd;1602;1999;9735.0
7400;Totaal mannen en vrouwen;Totaal leeftijd;1602;2000;10010.0
7401;Totaal mannen en vrouwen;Totaal leeftijd;1602;2001;10095.0
7402;Totaal mannen en vrouwen;Totaal leeftijd;1602;2002;10205.0
7403;Totaal mannen en vrouwen;Totaal leeftijd;1602;2003;10135.0
7404;Totaal mannen en vrouwen;Totaal leeftijd;1602;2004;10175.0
7405;Totaal mannen en vrouwen;Totaal leeftijd;1602;2005;10245.0
7406;Totaal mannen en vrouwen;Totaal leeftijd;1602;2006;10540.0
7407;Totaal mannen en vrouwen;Totaal leeftijd;1602;2007;10610.0
7408;Totaal mannen en vrouwen;Totaal leeftijd;1602;2008;10635.0
7409;Totaal mannen en vrouwen;Totaal leeftijd;1602;2009;10855.0
7410;Totaal mannen en vrouwen;Totaal leeftijd;1602;2010;10850.0
7411;Totaal mannen en vrouwen;Totaal leeftijd;1602;2011;10850.0
7412;Totaal mannen en vrouwen;Totaal leeftijd;1602;2012;10935.0
7413;Totaal mannen en vrouwen;Totaal leeftijd;1602;2013;11010.0
7414;Totaal mannen en vrouwen;Totaal leeftijd;1602;2014;11010.0
7415;Totaal mannen en vrouwen;Totaal leeftijd;1602;2015;11000.0
7416;Totaal mannen en vrouwen;Totaal leeftijd;1602;2016;11005.0
7417;Totaal mannen en vrouwen;Totaal leeftijd;1602;2017;11060.0
7418;Totaal mannen en vrouwen;Totaal leeftijd;1602;2018;11080.0
7419;Totaal mannen en vrouwen;Totaal leeftijd;1602;2019;11105.0
7420;Totaal mannen en vrouwen;Totaal leeftijd;1602;2020;11155.0
7421;Totaal mannen en vrouwen;Totaal leeftijd;1602;2021;11135.0
7422;Totaal mannen en vrouwen;Totaal leeftijd;1602;2022;11080.0
7423;Totaal mannen en vrouwen;Totaal leeftijd;1602;2023;11245.0
7424;Totaal mannen en vrouwen;Totaal leeftijd;1602;2024;11285.0
7425;Totaal mannen en vrouwen;Totaal leeftijd;1606;1998;3605.0
7426;Totaal mannen en vrouwen;Totaal leeftijd;1606;1999;3720.0
7427;Totaal mannen en vrouwen;Totaal leeftijd;1606;2000;3740.0
7428;Totaal mannen en vrouwen;Totaal leeftijd;1606;2001;3885.0
7429;Totaal mannen en vrouwen;Totaal leeftijd;1606;2002;3900.0
7430;Totaal mannen en vrouwen;Totaal leeftijd;1606;2003;3945.0
7431;Totaal mannen en vrouwen;Totaal leeftijd;1606;2004;3935.0
7432;Totaal mannen en vrouwen;Totaal leeftijd;1606;2005;3955.0
7433;Totaal mannen en vrouwen;Totaal leeftijd;1606;2006;3950.0
7434;Totaal mannen en vrouwen;Totaal leeftijd;1606;2007;3930.0
7435;Totaal mannen en vrouwen;Totaal leeftijd;1606;2008;4105.0
7436;Totaal mannen en vrouwen;Totaal leeftijd;1606;2009;4265.0
7437;Totaal mannen en vrouwen;Totaal leeftijd;1606;2010;4260.0
7438;Totaal mannen en vrouwen;Totaal leeftijd;1606;2011;4265.0
7439;Totaal mannen en vrouwen;Totaal leeftijd;1606;2012;4315.0
7440;Totaal mannen en vrouwen;Totaal leeftijd;1606;2013;4365.0
7441;Totaal mannen en vrouwen;Totaal leeftijd;1606;2014;4385.0
7442;Totaal mannen en vrouwen;Totaal leeftijd;1606;2015;4360.0
7443;Totaal mannen en vrouwen;Totaal leeftijd;1606;2016;4385.0
7444;Totaal mannen en vrouwen;Totaal leeftijd;1606;2017;4345.0
7445;Totaal mannen en vrouwen;Totaal leeftijd;1606;2018;4370.0
7446;Totaal mannen en vrouwen;Totaal leeftijd;1606;2019;4325.0
7447;Totaal mannen en vrouwen;Totaal leeftijd;1606;2020;4320.0
7448;Totaal mannen en vrouwen;Totaal leeftijd;1606;2021;4335.0
7449;Totaal mannen en vrouwen;Totaal leeftijd;1606;2022;4330.0
7450;Totaal mannen en vrouwen;Totaal leeftijd;1606;2023;4335.0
7451;Totaal mannen en vrouwen;Totaal leeftijd;1606;2024;4295.0
7452;Totaal mannen en vrouwen;Totaal leeftijd;1607;1998;1580.0
7453;Totaal mannen en vrouwen;Totaal leeftijd;1607;1999;1655.0
7454;Totaal mannen en vrouwen;Totaal leeftijd;1607;2000;1730.0
7455;Totaal mannen en vrouwen;Totaal leeftijd;1607;2001;1760.0
7456;Totaal mannen en vrouwen;Totaal leeftijd;1607;2002;1700.0
7457;Totaal mannen en vrouwen;Totaal leeftijd;1607;2003;1685.0
7458;Totaal mannen en vrouwen;Totaal leeftijd;1607;2004;1660.0
7459;Totaal mannen en vrouwen;Totaal leeftijd;1607;2005;1615.0
7460;Totaal mannen en vrouwen;Totaal leeftijd;1607;2006;1610.0
7461;Totaal mannen en vrouwen;Totaal leeftijd;1607;2007;1525.0
7462;Totaal mannen en vrouwen;Totaal leeftijd;1607;2008;1455.0
7463;Totaal mannen en vrouwen;Totaal leeftijd;1607;2009;1480.0
7464;Totaal mannen en vrouwen;Totaal leeftijd;1607;2010;1505.0
7465;Totaal mannen en vrouwen;Totaal leeftijd;1607;2011;1545.0
7466;Totaal mannen en vrouwen;Totaal leeftijd;1607;2012;1495.0
7467;Totaal mannen en vrouwen;Totaal leeftijd;1607;2013;1495.0
7468;Totaal mannen en vrouwen;Totaal leeftijd;1607;2014;1485.0
7469;Totaal mannen en vrouwen;Totaal leeftijd;1607;2015;1500.0
7470;Totaal mannen en vrouwen;Totaal leeftijd;1607;2016;1500.0
7471;Totaal mannen en vrouwen;Totaal leeftijd;1607;2017;1480.0
7472;Totaal mannen en vrouwen;Totaal leeftijd;1607;2018;1500.0
7473;Totaal mannen en vrouwen;Totaal leeftijd;1607;2019;1500.0
7474;Totaal mannen en vrouwen;Totaal leeftijd;1607;2020;1510.0
7475;Totaal mannen en vrouwen;Totaal leeftijd;1607;2021;1555.0
7476;Totaal mannen en vrouwen;Totaal leeftijd;1607;2022;1570.0
7477;Totaal mannen en vrouwen;Totaal leeftijd;1607;2023;1585.0
7478;Totaal mannen en vrouwen;Totaal leeftijd;1607;2024;1650.0
7479;Totaal mannen en vrouwen;Totaal leeftijd;1608;1998;1295.0
7480;Totaal mannen en vrouwen;Totaal leeftijd;1608;1999;1300.0
7481;Totaal mannen en vrouwen;Totaal leeftijd;1608;2000;1300.0
7482;Totaal mannen en vrouwen;Totaal leeftijd;1608;2001;1300.0
7483;Totaal mannen en vrouwen;Totaal leeftijd;1608;2002;1310.0
7484;Totaal mannen en vrouwen;Totaal leeftijd;1608;2003;1315.0
7485;Totaal mannen en vrouwen;Totaal leeftijd;1608;2004;1300.0
7486;Totaal mannen en vrouwen;Totaal leeftijd;1608;2005;1285.0
7487;Totaal mannen en vrouwen;Totaal leeftijd;1608;2006;1295.0
7488;Totaal mannen en vrouwen;Totaal leeftijd;1608;2007;1290.0
7489;Totaal mannen en vrouwen;Totaal leeftijd;1608;2008;1340.0
7490;Totaal mannen en vrouwen;Totaal leeftijd;1608;2009;1345.0
7491;Totaal mannen en vrouwen;Totaal leeftijd;1608;2010;1380.0
7492;Totaal mannen en vrouwen;Totaal leeftijd;1608;2011;1395.0
7493;Totaal mannen en vrouwen;Totaal leeftijd;1608;2012;1375.0
7494;Totaal mannen en vrouwen;Totaal leeftijd;1608;2013;1375.0
7495;Totaal mannen en vrouwen;Totaal leeftijd;1608;2014;1365.0
7496;Totaal mannen en vrouwen;Totaal leeftijd;1608;2015;1380.0
7497;Totaal mannen en vrouwen;Totaal leeftijd;1608;2016;1340.0
7498;Totaal mannen en vrouwen;Totaal leeftijd;1608;2017;1370.0
7499;Totaal mannen en vrouwen;Totaal leeftijd;1608;2018;1355.0
7500;Totaal mannen en vrouwen;Totaal leeftijd;1608;2019;1350.0
7501;Totaal mannen en vrouwen;Totaal leeftijd;1608;2020;1375.0
7502;Totaal mannen en vrouwen;Totaal leeftijd;1608;2021;1390.0
7503;Totaal mannen en vrouwen;Totaal leeftijd;1608;2022;1400.0
7504;Totaal mannen en vrouwen;Totaal leeftijd;1608;2023;1515.0
7505;Totaal mannen en vrouwen;Totaal leeftijd;1608;2024;1535.0
7506;Totaal mannen en vrouwen;Totaal leeftijd;1609;1998;100.0
7507;Totaal mannen en vrouwen;Totaal leeftijd;1609;1999;100.0
7508;Totaal mannen en vrouwen;Totaal leeftijd;1609;2000;100.0
7509;Totaal mannen en vrouwen;Totaal leeftijd;1609;2001;95.0
7510;Totaal mannen en vrouwen;Totaal leeftijd;1609;2002;95.0
7511;Totaal mannen en vrouwen;Totaal leeftijd;1609;2003;100.0
7512;Totaal mannen en vrouwen;Totaal leeftijd;1609;2004;100.0
7513;Totaal mannen en vrouwen;Totaal leeftijd;1609;2005;100.0
7514;Totaal mannen en vrouwen;Totaal leeftijd;1609;2006;100.0
7515;Totaal mannen en vrouwen;Totaal leeftijd;1609;2007;110.0
7516;Totaal mannen en vrouwen;Totaal leeftijd;1609;2008;110.0
7517;Totaal mannen en vrouwen;Totaal leeftijd;1609;2009;110.0
7518;Totaal mannen en vrouwen;Totaal leeftijd;1609;2010;110.0
7519;Totaal mannen en vrouwen;Totaal leeftijd;1609;2011;110.0
7520;Totaal mannen en vrouwen;Totaal leeftijd;1609;2012;110.0
7521;Totaal mannen en vrouwen;Totaal leeftijd;1609;2013;105.0
7522;Totaal mannen en vrouwen;Totaal leeftijd;1609;2014;105.0
7523;Totaal mannen en vrouwen;Totaal leeftijd;1609;2015;100.0
7524;Totaal mannen en vrouwen;Totaal leeftijd;1609;2016;105.0
7525;Totaal mannen en vrouwen;Totaal leeftijd;1609;2017;105.0
7526;Totaal mannen en vrouwen;Totaal leeftijd;1609;2018;105.0
7527;Totaal mannen en vrouwen;Totaal leeftijd;1609;2019;105.0
7528;Totaal mannen en vrouwen;Totaal leeftijd;1609;2020;105.0
7529;Totaal mannen en vrouwen;Totaal leeftijd;1609;2021;105.0
7530;Totaal mannen en vrouwen;Totaal leeftijd;1609;2022;105.0
7531;Totaal mannen en vrouwen;Totaal leeftijd;1609;2023;100.0
7532;Totaal mannen en vrouwen;Totaal leeftijd;1609;2024;105.0
7533;Totaal mannen en vrouwen;Totaal leeftijd;1611;1998;10065.0
7534;Totaal mannen en vrouwen;Totaal leeftijd;1611;1999;10595.0
7535;Totaal mannen en vrouwen;Totaal leeftijd;1611;2000;10670.0
7536;Totaal mannen en vrouwen;Totaal leeftijd;1611;2001;10600.0
7537;Totaal mannen en vrouwen;Totaal leeftijd;1611;2002;10615.0
7538;Totaal mannen en vrouwen;Totaal leeftijd;1611;2003;10635.0
7539;Totaal mannen en vrouwen;Totaal leeftijd;1611;2004;10690.0
7540;Totaal mannen en vrouwen;Totaal leeftijd;1611;2005;10695.0
7541;Totaal mannen en vrouwen;Totaal leeftijd;1611;2006;10715.0
7542;Totaal mannen en vrouwen;Totaal leeftijd;1611;2007;10670.0
7543;Totaal mannen en vrouwen;Totaal leeftijd;1611;2008;10720.0
7544;Totaal mannen en vrouwen;Totaal leeftijd;1611;2009;10690.0
7545;Totaal mannen en vrouwen;Totaal leeftijd;1611;2010;10645.0
7546;Totaal mannen en vrouwen;Totaal leeftijd;1611;2011;10635.0
7547;Totaal mannen en vrouwen;Totaal leeftijd;1611;2012;10515.0
7548;Totaal mannen en vrouwen;Totaal leeftijd;1611;2013;10460.0
7549;Totaal mannen en vrouwen;Totaal leeftijd;1611;2014;10395.0
7550;Totaal mannen en vrouwen;Totaal leeftijd;1611;2015;10355.0
7551;Totaal mannen en vrouwen;Totaal leeftijd;1611;2016;10305.0
7552;Totaal mannen en vrouwen;Totaal leeftijd;1611;2017;10275.0
7553;Totaal mannen en vrouwen;Totaal leeftijd;1611;2018;10260.0
7554;Totaal mannen en vrouwen;Totaal leeftijd;1611;2019;10255.0
7555;Totaal mannen en vrouwen;Totaal leeftijd;1611;2020;10210.0
7556;Totaal mannen en vrouwen;Totaal leeftijd;1611;2021;10145.0
7557;Totaal mannen en vrouwen;Totaal leeftijd;1611;2022;10160.0
7558;Totaal mannen en vrouwen;Totaal leeftijd;1611;2023;10210.0
7559;Totaal mannen en vrouwen;Totaal leeftijd;1611;2024;10160.0
7560;Totaal mannen en vrouwen;Totaal leeftijd;1613;1998;8315.0
7561;Totaal mannen en vrouwen;Totaal leeftijd;1613;1999;8225.0
7562;Totaal mannen en vrouwen;Totaal leeftijd;1613;2000;8190.0
7563;Totaal mannen en vrouwen;Totaal leeftijd;1613;2001;8135.0
7564;Totaal mannen en vrouwen;Totaal leeftijd;1613;2002;8105.0
7565;Totaal mannen en vrouwen;Totaal leeftijd;1613;2003;8155.0
7566;Totaal mannen en vrouwen;Totaal leeftijd;1613;2004;8330.0
7567;Totaal mannen en vrouwen;Totaal leeftijd;1613;2005;8445.0
7568;Totaal mannen en vrouwen;Totaal leeftijd;1613;2006;8415.0
7569;Totaal mannen en vrouwen;Totaal leeftijd;1613;2007;8395.0
7570;Totaal mannen en vrouwen;Totaal leeftijd;1613;2008;8375.0
7571;Totaal mannen en vrouwen;Totaal leeftijd;1613;2009;8380.0
7572;Totaal mannen en vrouwen;Totaal leeftijd;1613;2010;8470.0
7573;Totaal mannen en vrouwen;Totaal leeftijd;1613;2011;8655.0
7574;Totaal mannen en vrouwen;Totaal leeftijd;1613;2012;8805.0
7575;Totaal mannen en vrouwen;Totaal leeftijd;1613;2013;8825.0
7576;Totaal mannen en vrouwen;Totaal leeftijd;1613;2014;8915.0
7577;Totaal mannen en vrouwen;Totaal leeftijd;1613;2015;8985.0
7578;Totaal mannen en vrouwen;Totaal leeftijd;1613;2016;9000.0
7579;Totaal mannen en vrouwen;Totaal leeftijd;1613;2017;9080.0
7580;Totaal mannen en vrouwen;Totaal leeftijd;1613;2018;9225.0
7581;Totaal mannen en vrouwen;Totaal leeftijd;1613;2019;9280.0
7582;Totaal mannen en vrouwen;Totaal leeftijd;1613;2020;9315.0
7583;Totaal mannen en vrouwen;Totaal leeftijd;1613;2021;9355.0
