ID;TypeNietFinancieleActiva;Sectoren;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2021100_7
2152;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2001;2836.0;-87.0;1.0;0.0;-1.0;2749;161.2
2153;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2002;2749.0;173.0;-18.0;-1.0;1.0;2904;160.2
2154;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2003;2904.0;67.0;-25.0;-99.0;-1.0;2846;153.4
2155;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2004;2846.0;-56.0;-23.0;-1.0;1.0;2767;152.2
2156;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2005;2767.0;54.0;1.0;-97.0;0.0;2725;147.0
2157;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2006;2725.0;20.0;-5.0;-94.0;0.0;2646;141.7
2158;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2007;2646.0;-3.0;58.0;-92.0;-1.0;2608;139.8
2159;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2008;2608.0;48.0;71.0;-93.0;0.0;2634;138.6
2160;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2009;2634.0;61.0;-31.0;-88.0;1.0;2577;132.6
2161;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2010;2577.0;42.0;-40.0;-82.0;-1.0;2496;126.3
2162;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2011;2496.0;-39.0;-14.0;0.0;0.0;2443;125.6
2163;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2012;2443.0;-15.0;-29.0;0.0;-1.0;2398;124.1
2164;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2013;2398.0;32.0;-18.0;-31.0;0.0;2381;121.6
2165;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2014;2381.0;47.0;-60.0;-48.0;0.0;2320;116.2
2166;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2015;2320.0;26.0;-50.0;0.0;1.0;2297;113.7
2167;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2016;2297.0;-26.0;-49.0;0.0;-1.0;2221;111.2
2168;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2017;2221.0;-51.0;-32.0;0.0;0.0;2138;109.6
2169;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2018;2138.0;-40.0;-35.0;0.0;1.0;2064;107.8
2170;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2019;2064.0;24.0;-36.0;0.0;0.0;2052;106.0
2171;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2020;2052.0;-4.0;-62.0;0.0;-1.0;1985;102.7
2172;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2021;1985.0;68.0;-54.0;0.0;0.0;1999;100.0
2173;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2022;1999.0;59.0;-8.0;0.0;1.0;2051;99.7
2174;AN1131D Schepen;Huishoudens incl. IZW's t.b.v. huish.;2023;2051.0;70.0;-15.0;0.0;0.0;2106;99.0
2175;AN1131D Schepen;Huishoudens;1995;2574.0;47.0;-32.0;-22.0;-1.0;2566;154.7
2176;AN1131D Schepen;Huishoudens;1996;2566.0;-19.0;-11.0;0.0;-1.0;2535;154.0
2177;AN1131D Schepen;Huishoudens;1997;2535.0;-9.0;-33.0;0.0;1.0;2494;152.1
2178;AN1131D Schepen;Huishoudens;1998;2494.0;134.0;78.0;0.0;0.0;2706;156.6
2179;AN1131D Schepen;Huishoudens;1999;2706.0;31.0;34.0;0.0;0.0;2771;158.5
2180;AN1131D Schepen;Huishoudens;2000;2771.0;17.0;48.0;0.0;0.0;2836;161.2
2181;AN1131D Schepen;Huishoudens;2001;2836.0;-87.0;1.0;0.0;-1.0;2749;161.2
2182;AN1131D Schepen;Huishoudens;2002;2749.0;173.0;-18.0;-1.0;1.0;2904;160.2
2183;AN1131D Schepen;Huishoudens;2003;2904.0;67.0;-25.0;-99.0;-1.0;2846;153.5
2184;AN1131D Schepen;Huishoudens;2004;2846.0;-56.0;-23.0;-1.0;1.0;2767;152.2
2185;AN1131D Schepen;Huishoudens;2005;2767.0;54.0;1.0;-97.0;0.0;2725;147.1
2186;AN1131D Schepen;Huishoudens;2006;2725.0;20.0;-5.0;-94.0;0.0;2646;141.8
2187;AN1131D Schepen;Huishoudens;2007;2646.0;-3.0;58.0;-92.0;-1.0;2608;139.9
2188;AN1131D Schepen;Huishoudens;2008;2608.0;48.0;71.0;-93.0;0.0;2634;138.7
2189;AN1131D Schepen;Huishoudens;2009;2634.0;61.0;-31.0;-88.0;1.0;2577;132.6
2190;AN1131D Schepen;Huishoudens;2010;2577.0;42.0;-40.0;-82.0;-1.0;2496;126.4
2191;AN1131D Schepen;Huishoudens;2011;2496.0;-39.0;-14.0;0.0;0.0;2443;125.7
2192;AN1131D Schepen;Huishoudens;2012;2443.0;-15.0;-29.0;0.0;-1.0;2398;124.1
2193;AN1131D Schepen;Huishoudens;2013;2398.0;32.0;-18.0;-31.0;0.0;2381;121.6
2194;AN1131D Schepen;Huishoudens;2014;2381.0;47.0;-60.0;-48.0;0.0;2320;116.2
2195;AN1131D Schepen;Huishoudens;2015;2320.0;26.0;-50.0;0.0;1.0;2297;113.8
2196;AN1131D Schepen;Huishoudens;2016;2297.0;-26.0;-49.0;0.0;-1.0;2221;111.3
2197;AN1131D Schepen;Huishoudens;2017;2221.0;-51.0;-32.0;0.0;0.0;2138;109.7
2198;AN1131D Schepen;Huishoudens;2018;2138.0;-40.0;-35.0;0.0;1.0;2064;107.9
2199;AN1131D Schepen;Huishoudens;2019;2064.0;24.0;-36.0;0.0;-1.0;2051;106.0
2200;AN1131D Schepen;Huishoudens;2020;2051.0;-4.0;-63.0;0.0;0.0;1984;102.7
2201;AN1131D Schepen;Huishoudens;2021;1984.0;68.0;-54.0;0.0;0.0;1998;100.0
2202;AN1131D Schepen;Huishoudens;2022;1998.0;59.0;-8.0;0.0;0.0;2049;99.6
2203;AN1131D Schepen;Huishoudens;2023;2049.0;70.0;-16.0;0.0;1.0;2104;98.9
2204;AN1131D Schepen;IZW's t.b.v. huishoudens;1995;0.0;0.0;0.0;0.0;0.0;0;0.0
2205;AN1131D Schepen;IZW's t.b.v. huishoudens;1996;0.0;0.0;0.0;0.0;0.0;0;0.0
2206;AN1131D Schepen;IZW's t.b.v. huishoudens;1997;0.0;0.0;0.0;0.0;0.0;0;0.0
2207;AN1131D Schepen;IZW's t.b.v. huishoudens;1998;0.0;0.0;0.0;0.0;0.0;0;0.0
2208;AN1131D Schepen;IZW's t.b.v. huishoudens;1999;0.0;0.0;0.0;0.0;0.0;0;0.0
2209;AN1131D Schepen;IZW's t.b.v. huishoudens;2000;0.0;0.0;0.0;0.0;0.0;0;0.0
2210;AN1131D Schepen;IZW's t.b.v. huishoudens;2001;0.0;0.0;0.0;0.0;0.0;0;0.0
2211;AN1131D Schepen;IZW's t.b.v. huishoudens;2002;0.0;0.0;0.0;0.0;0.0;0;0.0
2212;AN1131D Schepen;IZW's t.b.v. huishoudens;2003;0.0;0.0;0.0;0.0;0.0;0;0.0
2213;AN1131D Schepen;IZW's t.b.v. huishoudens;2004;0.0;0.0;0.0;0.0;0.0;0;0.0
2214;AN1131D Schepen;IZW's t.b.v. huishoudens;2005;0.0;0.0;0.0;0.0;0.0;0;0.0
2215;AN1131D Schepen;IZW's t.b.v. huishoudens;2006;0.0;0.0;0.0;0.0;0.0;0;0.0
2216;AN1131D Schepen;IZW's t.b.v. huishoudens;2007;0.0;0.0;0.0;0.0;0.0;0;0.0
2217;AN1131D Schepen;IZW's t.b.v. huishoudens;2008;0.0;0.0;0.0;0.0;0.0;0;0.0
2218;AN1131D Schepen;IZW's t.b.v. huishoudens;2009;0.0;0.0;0.0;0.0;0.0;0;0.0
2219;AN1131D Schepen;IZW's t.b.v. huishoudens;2010;0.0;0.0;0.0;0.0;0.0;0;0.0
2220;AN1131D Schepen;IZW's t.b.v. huishoudens;2011;0.0;0.0;0.0;0.0;0.0;0;0.0
2221;AN1131D Schepen;IZW's t.b.v. huishoudens;2012;0.0;0.0;0.0;0.0;0.0;0;0.0
2222;AN1131D Schepen;IZW's t.b.v. huishoudens;2013;0.0;0.0;0.0;0.0;0.0;0;0.0
2223;AN1131D Schepen;IZW's t.b.v. huishoudens;2014;0.0;0.0;0.0;0.0;0.0;0;0.0
2224;AN1131D Schepen;IZW's t.b.v. huishoudens;2015;0.0;0.0;0.0;0.0;0.0;0;0.0
2225;AN1131D Schepen;IZW's t.b.v. huishoudens;2016;0.0;0.0;0.0;0.0;0.0;0;0.0
2226;AN1131D Schepen;IZW's t.b.v. huishoudens;2017;0.0;0.0;0.0;0.0;0.0;0;0.0
2227;AN1131D Schepen;IZW's t.b.v. huishoudens;2018;0.0;0.0;0.0;0.0;0.0;0;0.0
2228;AN1131D Schepen;IZW's t.b.v. huishoudens;2019;0.0;0.0;0.0;0.0;1.0;1;0.0
2229;AN1131D Schepen;IZW's t.b.v. huishoudens;2020;1.0;0.0;0.0;0.0;0.0;1;100.0
2230;AN1131D Schepen;IZW's t.b.v. huishoudens;2021;1.0;0.0;0.0;0.0;0.0;1;100.0
2231;AN1131D Schepen;IZW's t.b.v. huishoudens;2022;1.0;0.0;1.0;0.0;0.0;2;200.0
2232;AN1131D Schepen;IZW's t.b.v. huishoudens;2023;2.0;0.0;1.0;0.0;-1.0;2;200.0
2233;AN1131E Vliegtuigen;Totaal alle sectoren;1995;6256.0;-21.0;475.0;0.0;0.0;6710;103.8
2234;AN1131E Vliegtuigen;Totaal alle sectoren;1996;6710.0;-23.0;-16.0;-223.0;-1.0;6447;100.1
2235;AN1131E Vliegtuigen;Totaal alle sectoren;1997;6447.0;96.0;-120.0;0.0;0.0;6423;98.3
2236;AN1131E Vliegtuigen;Totaal alle sectoren;1998;6423.0;65.0;-56.0;0.0;0.0;6432;97.4
2237;AN1131E Vliegtuigen;Totaal alle sectoren;1999;6432.0;91.0;-453.0;0.0;1.0;6071;90.7
2238;AN1131E Vliegtuigen;Totaal alle sectoren;2000;6071.0;99.0;273.0;0.0;-1.0;6442;94.7
2239;AN1131E Vliegtuigen;Totaal alle sectoren;2001;6442.0;-37.0;-192.0;0.0;1.0;6214;91.8
2240;AN1131E Vliegtuigen;Totaal alle sectoren;2002;6214.0;56.0;-362.0;0.0;-1.0;5907;86.5
2241;AN1131E Vliegtuigen;Totaal alle sectoren;2003;5907.0;-94.0;426.0;0.0;0.0;6239;92.9
2242;AN1131E Vliegtuigen;Totaal alle sectoren;2004;6239.0;35.0;-276.0;0.0;0.0;5998;88.8
2243;AN1131E Vliegtuigen;Totaal alle sectoren;2005;5998.0;253.0;-334.0;0.0;1.0;5918;84.1
2244;AN1131E Vliegtuigen;Totaal alle sectoren;2006;5918.0;93.0;-155.0;0.0;1.0;5857;81.9
2245;AN1131E Vliegtuigen;Totaal alle sectoren;2007;5857.0;127.0;-637.0;0.0;-1.0;5346;73.2
2246;AN1131E Vliegtuigen;Totaal alle sectoren;2008;5346.0;272.0;-285.0;0.0;0.0;5333;69.5
2247;AN1131E Vliegtuigen;Totaal alle sectoren;2009;5333.0;195.0;247.0;0.0;-1.0;5774;72.5
2248;AN1131E Vliegtuigen;Totaal alle sectoren;2010;5774.0;136.0;-325.0;0.0;1.0;5586;68.6
2249;AN1131E Vliegtuigen;Totaal alle sectoren;2011;5586.0;22.0;-51.0;0.0;1.0;5558;68.0
2250;AN1131E Vliegtuigen;Totaal alle sectoren;2012;5558.0;431.0;33.0;0.0;-1.0;6021;68.3
2251;AN1131E Vliegtuigen;Totaal alle sectoren;2013;6021.0;-57.0;-130.0;0.0;1.0;5835;66.8
2252;AN1131E Vliegtuigen;Totaal alle sectoren;2014;5835.0;172.0;-286.0;0.0;0.0;5721;63.7
2253;AN1131E Vliegtuigen;Totaal alle sectoren;2015;5721.0;1312.0;718.0;0.0;0.0;7751;70.2
2254;AN1131E Vliegtuigen;Totaal alle sectoren;2016;7751.0;136.0;1622.0;0.0;1.0;9510;84.6
2255;AN1131E Vliegtuigen;Totaal alle sectoren;2017;9510.0;296.0;921.0;0.0;0.0;10727;92.5
2256;AN1131E Vliegtuigen;Totaal alle sectoren;2018;10727.0;-289.0;221.0;0.0;0.0;10659;94.5
2257;AN1131E Vliegtuigen;Totaal alle sectoren;2019;10659.0;727.0;809.0;0.0;0.0;12195;101.2
2258;AN1131E Vliegtuigen;Totaal alle sectoren;2020;12195.0;-94.0;-221.0;0.0;0.0;11880;99.4
2259;AN1131E Vliegtuigen;Totaal alle sectoren;2021;11880.0;-101.0;75.0;0.0;0.0;11854;100.0
2260;AN1131E Vliegtuigen;Totaal alle sectoren;2022;11854.0;1891.0;-31.0;0.0;-1.0;13713;99.8
2261;AN1131E Vliegtuigen;Totaal alle sectoren;2023;13713.0;924.0;415.0;0.0;0.0;15052;102.6
2262;AN1131E Vliegtuigen;Niet-financiële vennootschappen;1995;5034.0;-16.0;413.0;0.0;1.0;5432;88.2
2263;AN1131E Vliegtuigen;Niet-financiële vennootschappen;1996;5432.0;-18.0;-208.0;-223.0;0.0;4983;81.2
2264;AN1131E Vliegtuigen;Niet-financiële vennootschappen;1997;4983.0;76.0;-144.0;0.0;0.0;4915;78.9
2265;AN1131E Vliegtuigen;Niet-financiële vennootschappen;1998;4915.0;50.0;-71.0;0.0;0.0;4894;77.7
2266;AN1131E Vliegtuigen;Niet-financiële vennootschappen;1999;4894.0;69.0;-378.0;0.0;0.0;4585;71.8
2267;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2000;4585.0;74.0;386.0;0.0;0.0;5045;77.8
2268;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2001;5045.0;-28.0;-113.0;0.0;0.0;4904;76.0
2269;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2002;4904.0;44.0;-271.0;0.0;-1.0;4676;71.8
2270;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2003;4676.0;-74.0;527.0;0.0;0.0;5129;80.1
2271;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2004;5129.0;29.0;-187.0;0.0;0.0;4971;77.2
2272;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2005;4971.0;210.0;-269.0;0.0;0.0;4912;73.2
2273;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2006;4912.0;77.0;-66.0;0.0;0.0;4923;72.2
2274;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2007;4923.0;108.0;-554.0;0.0;-1.0;4476;64.2
2275;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2008;4476.0;227.0;-206.0;0.0;0.0;4497;61.4
2276;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2009;4497.0;164.0;263.0;0.0;1.0;4925;64.9
2277;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2010;4925.0;116.0;-269.0;0.0;0.0;4772;61.4
2278;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2011;4772.0;20.0;5.0;0.0;0.0;4797;61.5
2279;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2012;4797.0;371.0;82.0;0.0;0.0;5250;62.5
2280;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2013;5250.0;-48.0;-68.0;0.0;1.0;5135;61.7
2281;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2014;5135.0;152.0;-227.0;0.0;0.0;5060;59.0
2282;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2015;5060.0;1160.0;785.0;0.0;0.0;7005;66.5
2283;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2016;7005.0;123.0;1685.0;0.0;0.0;8813;82.2
2284;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2017;8813.0;275.0;987.0;0.0;0.0;10075;91.1
2285;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2018;10075.0;-271.0;280.0;0.0;-1.0;10083;93.7
2286;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2019;10083.0;688.0;777.0;0.0;0.0;11548;100.5
2287;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2020;11548.0;-89.0;-180.0;0.0;0.0;11279;98.9
2288;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2021;11279.0;-96.0;126.0;0.0;1.0;11310;100.0
2289;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2022;11310.0;1804.0;22.0;0.0;0.0;13136;100.2
2290;AN1131E Vliegtuigen;Niet-financiële vennootschappen;2023;13136.0;885.0;401.0;0.0;0.0;14422;103.0
2291;AN1131E Vliegtuigen;Financiële instellingen;1995;0.0;0.0;0.0;0.0;0.0;0;0.0
2292;AN1131E Vliegtuigen;Financiële instellingen;1996;0.0;0.0;0.0;0.0;0.0;0;0.0
2293;AN1131E Vliegtuigen;Financiële instellingen;1997;0.0;0.0;0.0;0.0;0.0;0;0.0
2294;AN1131E Vliegtuigen;Financiële instellingen;1998;0.0;0.0;0.0;0.0;0.0;0;0.0
2295;AN1131E Vliegtuigen;Financiële instellingen;1999;0.0;0.0;0.0;0.0;0.0;0;0.0
2296;AN1131E Vliegtuigen;Financiële instellingen;2000;0.0;0.0;0.0;0.0;0.0;0;0.0
2297;AN1131E Vliegtuigen;Financiële instellingen;2001;0.0;0.0;0.0;0.0;0.0;0;0.0
2298;AN1131E Vliegtuigen;Financiële instellingen;2002;0.0;0.0;0.0;0.0;0.0;0;0.0
2299;AN1131E Vliegtuigen;Financiële instellingen;2003;0.0;0.0;0.0;0.0;0.0;0;0.0
2300;AN1131E Vliegtuigen;Financiële instellingen;2004;0.0;0.0;0.0;0.0;0.0;0;0.0
2301;AN1131E Vliegtuigen;Financiële instellingen;2005;0.0;0.0;0.0;0.0;0.0;0;0.0
2302;AN1131E Vliegtuigen;Financiële instellingen;2006;0.0;0.0;0.0;0.0;0.0;0;0.0
2303;AN1131E Vliegtuigen;Financiële instellingen;2007;0.0;0.0;0.0;0.0;0.0;0;0.0
2304;AN1131E Vliegtuigen;Financiële instellingen;2008;0.0;0.0;0.0;0.0;0.0;0;0.0
2305;AN1131E Vliegtuigen;Financiële instellingen;2009;0.0;0.0;0.0;0.0;0.0;0;0.0
2306;AN1131E Vliegtuigen;Financiële instellingen;2010;0.0;0.0;0.0;0.0;0.0;0;0.0
2307;AN1131E Vliegtuigen;Financiële instellingen;2011;0.0;0.0;0.0;0.0;0.0;0;0.0
2308;AN1131E Vliegtuigen;Financiële instellingen;2012;0.0;0.0;0.0;0.0;0.0;0;0.0
2309;AN1131E Vliegtuigen;Financiële instellingen;2013;0.0;0.0;0.0;0.0;0.0;0;0.0
2310;AN1131E Vliegtuigen;Financiële instellingen;2014;0.0;0.0;0.0;0.0;0.0;0;0.0
2311;AN1131E Vliegtuigen;Financiële instellingen;2015;0.0;0.0;0.0;0.0;0.0;0;0.0
2312;AN1131E Vliegtuigen;Financiële instellingen;2016;0.0;0.0;0.0;0.0;0.0;0;0.0
2313;AN1131E Vliegtuigen;Financiële instellingen;2017;0.0;0.0;0.0;0.0;0.0;0;0.0
2314;AN1131E Vliegtuigen;Financiële instellingen;2018;0.0;0.0;0.0;0.0;0.0;0;0.0
2315;AN1131E Vliegtuigen;Financiële instellingen;2019;0.0;0.0;0.0;0.0;0.0;0;0.0
2316;AN1131E Vliegtuigen;Financiële instellingen;2020;0.0;0.0;0.0;0.0;0.0;0;0.0
2317;AN1131E Vliegtuigen;Financiële instellingen;2021;0.0;0.0;0.0;0.0;0.0;0;0.0
2318;AN1131E Vliegtuigen;Financiële instellingen;2022;0.0;0.0;0.0;0.0;0.0;0;0.0
2319;AN1131E Vliegtuigen;Financiële instellingen;2023;0.0;0.0;0.0;0.0;0.0;0;0.0
2320;AN1131E Vliegtuigen;Overheid;1995;1213.0;-6.0;63.0;0.0;-1.0;1269;426.4
2321;AN1131E Vliegtuigen;Overheid;1996;1269.0;-5.0;193.0;0.0;0.0;1457;491.5
2322;AN1131E Vliegtuigen;Overheid;1997;1457.0;20.0;25.0;0.0;-1.0;1501;499.5
2323;AN1131E Vliegtuigen;Overheid;1998;1501.0;15.0;16.0;0.0;0.0;1532;504.7
2324;AN1131E Vliegtuigen;Overheid;1999;1532.0;22.0;-74.0;0.0;0.0;1480;480.7
2325;AN1131E Vliegtuigen;Overheid;2000;1480.0;24.0;-113.0;0.0;0.0;1391;444.6
2326;AN1131E Vliegtuigen;Overheid;2001;1391.0;-8.0;-78.0;0.0;0.0;1305;419.5
2327;AN1131E Vliegtuigen;Overheid;2002;1305.0;12.0;-90.0;0.0;0.0;1227;390.8
2328;AN1131E Vliegtuigen;Overheid;2003;1227.0;-20.0;-101.0;0.0;0.0;1106;358.1
2329;AN1131E Vliegtuigen;Overheid;2004;1106.0;6.0;-88.0;0.0;0.0;1024;329.8
2330;AN1131E Vliegtuigen;Overheid;2005;1024.0;43.0;-64.0;0.0;0.0;1003;310.0
2331;AN1131E Vliegtuigen;Overheid;2006;1003.0;16.0;-88.0;0.0;0.0;931;283.2
2332;AN1131E Vliegtuigen;Overheid;2007;931.0;19.0;-83.0;0.0;0.0;867;258.5
2333;AN1131E Vliegtuigen;Overheid;2008;867.0;45.0;-79.0;0.0;0.0;833;236.1
2334;AN1131E Vliegtuigen;Overheid;2009;833.0;31.0;-16.0;0.0;-1.0;847;231.5
2335;AN1131E Vliegtuigen;Overheid;2010;847.0;20.0;-56.0;0.0;1.0;812;216.8
2336;AN1131E Vliegtuigen;Overheid;2011;812.0;2.0;-55.0;0.0;0.0;759;202.1
2337;AN1131E Vliegtuigen;Overheid;2012;759.0;59.0;-49.0;0.0;0.0;769;190.0
2338;AN1131E Vliegtuigen;Overheid;2013;769.0;-9.0;-62.0;0.0;0.0;698;174.5
2339;AN1131E Vliegtuigen;Overheid;2014;698.0;20.0;-59.0;0.0;0.0;659;160.2
2340;AN1131E Vliegtuigen;Overheid;2015;659.0;152.0;-67.0;0.0;0.0;744;146.9
2341;AN1131E Vliegtuigen;Overheid;2016;744.0;13.0;-62.0;0.0;0.0;695;134.9
2342;AN1131E Vliegtuigen;Overheid;2017;695.0;22.0;-66.0;0.0;0.0;651;122.5
2343;AN1131E Vliegtuigen;Overheid;2018;651.0;-18.0;-58.0;0.0;0.0;575;111.3
2344;AN1131E Vliegtuigen;Overheid;2019;575.0;39.0;32.0;0.0;0.0;646;117.1
2345;AN1131E Vliegtuigen;Overheid;2020;646.0;-5.0;-41.0;0.0;0.0;600;109.6
2346;AN1131E Vliegtuigen;Overheid;2021;600.0;-5.0;-51.0;0.0;-1.0;543;100.0
2347;AN1131E Vliegtuigen;Overheid;2022;543.0;87.0;-54.0;0.0;0.0;576;91.4
2348;AN1131E Vliegtuigen;Overheid;2023;576.0;39.0;14.0;0.0;0.0;629;93.5
2349;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;1995;10.0;0.0;-1.0;0.0;-1.0;8;800.0
2350;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;1996;8.0;0.0;-1.0;0.0;1.0;8;800.0
2351;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;1997;8.0;0.0;-1.0;0.0;0.0;7;700.0
2352;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;1998;7.0;0.0;-1.0;0.0;0.0;6;600.0
2353;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;1999;6.0;0.0;-1.0;0.0;1.0;6;600.0
2354;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2000;6.0;0.0;-1.0;0.0;0.0;5;500.0
2355;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2001;5.0;0.0;-1.0;0.0;1.0;5;500.0
2356;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2002;5.0;0.0;0.0;0.0;-1.0;4;400.0
2357;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2003;4.0;0.0;0.0;0.0;0.0;4;400.0
2358;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2004;4.0;0.0;0.0;0.0;0.0;4;400.0
2359;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2005;4.0;0.0;0.0;0.0;-1.0;3;300.0
2360;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2006;3.0;0.0;0.0;0.0;0.0;3;300.0
2361;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2007;3.0;0.0;0.0;0.0;0.0;3;300.0
2362;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2008;3.0;0.0;0.0;0.0;0.0;3;300.0
2363;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2009;3.0;0.0;0.0;0.0;0.0;3;300.0
2364;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2010;3.0;0.0;0.0;0.0;-1.0;2;200.0
2365;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2011;2.0;0.0;0.0;0.0;0.0;2;200.0
2366;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2012;2.0;0.0;0.0;0.0;0.0;2;200.0
2367;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2013;2.0;0.0;0.0;0.0;0.0;2;200.0
2368;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2014;2.0;0.0;0.0;0.0;0.0;2;200.0
2369;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2015;2.0;0.0;0.0;0.0;0.0;2;200.0
2370;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2016;2.0;0.0;0.0;0.0;0.0;2;200.0
2371;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2017;2.0;0.0;0.0;0.0;0.0;2;200.0
2372;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2018;2.0;0.0;0.0;0.0;0.0;2;200.0
2373;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2019;2.0;0.0;0.0;0.0;-1.0;1;100.0
2374;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2020;1.0;0.0;0.0;0.0;0.0;1;100.0
2375;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2021;1.0;0.0;0.0;0.0;0.0;1;100.0
2376;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2022;1.0;0.0;0.0;0.0;0.0;1;100.0
2377;AN1131E Vliegtuigen;Huishoudens incl. IZW's t.b.v. huish.;2023;1.0;0.0;0.0;0.0;0.0;1;100.0
2378;AN1131E Vliegtuigen;Huishoudens;1995;10.0;0.0;-1.0;0.0;-1.0;8;800.0
2379;AN1131E Vliegtuigen;Huishoudens;1996;8.0;0.0;-1.0;0.0;1.0;8;800.0
2380;AN1131E Vliegtuigen;Huishoudens;1997;8.0;0.0;-1.0;0.0;0.0;7;700.0
2381;AN1131E Vliegtuigen;Huishoudens;1998;7.0;0.0;-1.0;0.0;0.0;6;600.0
2382;AN1131E Vliegtuigen;Huishoudens;1999;6.0;0.0;-1.0;0.0;1.0;6;600.0
2383;AN1131E Vliegtuigen;Huishoudens;2000;6.0;0.0;-1.0;0.0;0.0;5;500.0
