ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
5321;Aeratietanks;Lozing op regionale wateren, totaal;2005;39;4587.0;4128.0
5322;Aeratietanks;Lozing op regionale wateren, totaal;2006;43;4414.0;3972.0
5323;Aeratietanks;Lozing op regionale wateren, totaal;2007;43;4361.0;3925.0
5324;Aeratietanks;Lozing op regionale wateren, totaal;2008;43;4409.0;3968.0
5325;Aeratietanks;Lozing op regionale wateren, totaal;2009;44;4314.0;3882.0
5326;Aeratietanks;Lozing op regionale wateren, totaal;2010;42;4107.0;3696.0
5327;Aeratietanks;Lozing op regionale wateren, totaal;2011;42;4176.0;3758.0
5328;Aeratietanks;Lozing op regionale wateren, totaal;2012;42;4223.0;3801.0
5329;Aeratietanks;Lozing op regionale wateren, totaal;2013;42;4223.0;3801.0
5330;Aeratietanks;Lozing op reg. polder- en boezemwater;1981;10;778.0;700.0
5331;Aeratietanks;Lozing op reg. polder- en boezemwater;1985;9;708.0;637.0
5332;Aeratietanks;Lozing op reg. polder- en boezemwater;1990;9;836.0;753.0
5333;Aeratietanks;Lozing op reg. polder- en boezemwater;1991;9;836.0;753.0
5334;Aeratietanks;Lozing op reg. polder- en boezemwater;1992;9;836.0;753.0
5335;Aeratietanks;Lozing op reg. polder- en boezemwater;1993;7;586.0;528.0
5336;Aeratietanks;Lozing op reg. polder- en boezemwater;1994;7;586.0;528.0
5337;Aeratietanks;Lozing op reg. polder- en boezemwater;1995;7;586.0;528.0
5338;Aeratietanks;Lozing op reg. polder- en boezemwater;1996;7;586.0;528.0
5339;Aeratietanks;Lozing op reg. polder- en boezemwater;1997;7;586.0;528.0
5340;Aeratietanks;Lozing op reg. polder- en boezemwater;1998;5;413.0;372.0
5341;Aeratietanks;Lozing op reg. polder- en boezemwater;1999;4;467.0;420.0
5342;Aeratietanks;Lozing op reg. polder- en boezemwater;2000;3;219.0;197.0
5343;Aeratietanks;Lozing op reg. polder- en boezemwater;2001;2;131.0;118.0
5344;Aeratietanks;Lozing op reg. polder- en boezemwater;2002;6;204.0;184.0
5345;Aeratietanks;Lozing op reg. polder- en boezemwater;2003;4;175.0;157.0
5346;Aeratietanks;Lozing op reg. polder- en boezemwater;2004;4;175.0;157.0
5347;Aeratietanks;Lozing op reg. polder- en boezemwater;2005;8;577.0;520.0
5348;Aeratietanks;Lozing op reg. polder- en boezemwater;2006;9;610.0;549.0
5349;Aeratietanks;Lozing op reg. polder- en boezemwater;2007;8;530.0;477.0
5350;Aeratietanks;Lozing op reg. polder- en boezemwater;2008;8;530.0;477.0
5351;Aeratietanks;Lozing op reg. polder- en boezemwater;2009;7;393.0;354.0
5352;Aeratietanks;Lozing op reg. polder- en boezemwater;2010;7;393.0;354.0
5353;Aeratietanks;Lozing op reg. polder- en boezemwater;2011;7;383.0;345.0
5354;Aeratietanks;Lozing op reg. polder- en boezemwater;2012;7;430.0;387.0
5355;Aeratietanks;Lozing op reg. polder- en boezemwater;2013;7;430.0;387.0
5356;Aeratietanks;Lozing op regionaal stromend water;1981;22;2949.0;2654.0
5357;Aeratietanks;Lozing op regionaal stromend water;1985;24;3411.0;3070.0
5358;Aeratietanks;Lozing op regionaal stromend water;1990;23;3283.0;2955.0
5359;Aeratietanks;Lozing op regionaal stromend water;1991;23;3283.0;2955.0
5360;Aeratietanks;Lozing op regionaal stromend water;1992;24;3381.0;3042.0
5361;Aeratietanks;Lozing op regionaal stromend water;1993;23;3314.0;2982.0
5362;Aeratietanks;Lozing op regionaal stromend water;1994;22;3174.0;2856.0
5363;Aeratietanks;Lozing op regionaal stromend water;1995;22;3473.0;3125.0
5364;Aeratietanks;Lozing op regionaal stromend water;1996;22;3473.0;3125.0
5365;Aeratietanks;Lozing op regionaal stromend water;1997;22;3540.0;3186.0
5366;Aeratietanks;Lozing op regionaal stromend water;1998;20;3288.0;2959.0
5367;Aeratietanks;Lozing op regionaal stromend water;1999;19;3209.0;2888.0
5368;Aeratietanks;Lozing op regionaal stromend water;2000;20;3367.0;3030.0
5369;Aeratietanks;Lozing op regionaal stromend water;2001;21;3447.0;3102.0
5370;Aeratietanks;Lozing op regionaal stromend water;2002;22;3650.0;3285.0
5371;Aeratietanks;Lozing op regionaal stromend water;2003;21;3287.0;2958.0
5372;Aeratietanks;Lozing op regionaal stromend water;2004;21;3323.0;2991.0
5373;Aeratietanks;Lozing op regionaal stromend water;2005;22;2899.0;2609.0
5374;Aeratietanks;Lozing op regionaal stromend water;2006;22;2851.0;2566.0
5375;Aeratietanks;Lozing op regionaal stromend water;2007;22;2829.0;2546.0
5376;Aeratietanks;Lozing op regionaal stromend water;2008;22;2877.0;2590.0
5377;Aeratietanks;Lozing op regionaal stromend water;2009;23;2911.0;2620.0
5378;Aeratietanks;Lozing op regionaal stromend water;2010;22;2783.0;2505.0
5379;Aeratietanks;Lozing op regionaal stromend water;2011;24;2908.0;2618.0
5380;Aeratietanks;Lozing op regionaal stromend water;2012;24;2908.0;2618.0
5381;Aeratietanks;Lozing op regionaal stromend water;2013;24;2908.0;2618.0
5382;Aeratietanks;Lozing op regionaal beheerde kanalen;1981;7;792.0;713.0
5383;Aeratietanks;Lozing op regionaal beheerde kanalen;1985;9;894.0;805.0
5384;Aeratietanks;Lozing op regionaal beheerde kanalen;1990;9;1029.0;926.0
5385;Aeratietanks;Lozing op regionaal beheerde kanalen;1991;9;1029.0;926.0
5386;Aeratietanks;Lozing op regionaal beheerde kanalen;1992;9;1029.0;926.0
5387;Aeratietanks;Lozing op regionaal beheerde kanalen;1993;9;1029.0;926.0
5388;Aeratietanks;Lozing op regionaal beheerde kanalen;1994;8;979.0;881.0
5389;Aeratietanks;Lozing op regionaal beheerde kanalen;1995;8;979.0;881.0
5390;Aeratietanks;Lozing op regionaal beheerde kanalen;1996;8;979.0;881.0
5391;Aeratietanks;Lozing op regionaal beheerde kanalen;1997;8;943.0;849.0
5392;Aeratietanks;Lozing op regionaal beheerde kanalen;1998;8;938.0;844.0
5393;Aeratietanks;Lozing op regionaal beheerde kanalen;1999;7;905.0;814.0
5394;Aeratietanks;Lozing op regionaal beheerde kanalen;2000;7;912.0;821.0
5395;Aeratietanks;Lozing op regionaal beheerde kanalen;2001;7;912.0;821.0
5396;Aeratietanks;Lozing op regionaal beheerde kanalen;2002;8;920.0;828.0
5397;Aeratietanks;Lozing op regionaal beheerde kanalen;2003;8;920.0;828.0
5398;Aeratietanks;Lozing op regionaal beheerde kanalen;2004;8;920.0;828.0
5399;Aeratietanks;Lozing op regionaal beheerde kanalen;2005;9;1110.0;999.0
5400;Aeratietanks;Lozing op regionaal beheerde kanalen;2006;12;952.0;857.0
5401;Aeratietanks;Lozing op regionaal beheerde kanalen;2007;13;1001.0;901.0
5402;Aeratietanks;Lozing op regionaal beheerde kanalen;2008;13;1001.0;901.0
5403;Aeratietanks;Lozing op regionaal beheerde kanalen;2009;14;1009.0;909.0
5404;Aeratietanks;Lozing op regionaal beheerde kanalen;2010;13;930.0;837.0
5405;Aeratietanks;Lozing op regionaal beheerde kanalen;2011;11;884.0;796.0
5406;Aeratietanks;Lozing op regionaal beheerde kanalen;2012;11;884.0;796.0
5407;Aeratietanks;Lozing op regionaal beheerde kanalen;2013;11;884.0;796.0
5408;Aeratietanks;Lozing op regionaal beheerde meren;1981;0;0.0;0.0
5409;Aeratietanks;Lozing op regionaal beheerde meren;1985;0;0.0;0.0
5410;Aeratietanks;Lozing op regionaal beheerde meren;1990;0;0.0;0.0
5411;Aeratietanks;Lozing op regionaal beheerde meren;1991;0;0.0;0.0
5412;Aeratietanks;Lozing op regionaal beheerde meren;1992;0;0.0;0.0
5413;Aeratietanks;Lozing op regionaal beheerde meren;1993;0;0.0;0.0
5414;Aeratietanks;Lozing op regionaal beheerde meren;1994;0;0.0;0.0
5415;Aeratietanks;Lozing op regionaal beheerde meren;1995;0;0.0;0.0
5416;Aeratietanks;Lozing op regionaal beheerde meren;1996;0;0.0;0.0
5417;Aeratietanks;Lozing op regionaal beheerde meren;1997;0;0.0;0.0
5418;Aeratietanks;Lozing op regionaal beheerde meren;1998;0;0.0;0.0
5419;Aeratietanks;Lozing op regionaal beheerde meren;1999;0;0.0;0.0
5420;Aeratietanks;Lozing op regionaal beheerde meren;2000;0;0.0;0.0
5421;Aeratietanks;Lozing op regionaal beheerde meren;2001;0;0.0;0.0
5422;Aeratietanks;Lozing op regionaal beheerde meren;2002;0;0.0;0.0
5423;Aeratietanks;Lozing op regionaal beheerde meren;2003;0;0.0;0.0
5424;Aeratietanks;Lozing op regionaal beheerde meren;2004;0;0.0;0.0
5425;Aeratietanks;Lozing op regionaal beheerde meren;2005;0;0.0;0.0
5426;Aeratietanks;Lozing op regionaal beheerde meren;2006;0;0.0;0.0
5427;Aeratietanks;Lozing op regionaal beheerde meren;2007;0;0.0;0.0
5428;Aeratietanks;Lozing op regionaal beheerde meren;2008;0;0.0;0.0
5429;Aeratietanks;Lozing op regionaal beheerde meren;2009;0;0.0;0.0
5430;Aeratietanks;Lozing op regionaal beheerde meren;2010;0;0.0;0.0
5431;Aeratietanks;Lozing op regionaal beheerde meren;2011;0;0.0;0.0
5432;Aeratietanks;Lozing op regionaal beheerde meren;2012;0;0.0;0.0
5433;Aeratietanks;Lozing op regionaal beheerde meren;2013;0;0.0;0.0
5434;Aeratietanks;Lozing op Rijkswateren, totaal;1981;18;2806.0;2525.0
5435;Aeratietanks;Lozing op Rijkswateren, totaal;1985;21;3742.0;3368.0
5436;Aeratietanks;Lozing op Rijkswateren, totaal;1990;24;5071.0;4564.0
5437;Aeratietanks;Lozing op Rijkswateren, totaal;1991;23;4821.0;4339.0
5438;Aeratietanks;Lozing op Rijkswateren, totaal;1992;23;4811.0;4330.0
5439;Aeratietanks;Lozing op Rijkswateren, totaal;1993;23;4811.0;4330.0
5440;Aeratietanks;Lozing op Rijkswateren, totaal;1994;22;4711.0;4240.0
5441;Aeratietanks;Lozing op Rijkswateren, totaal;1995;22;4804.0;4324.0
5442;Aeratietanks;Lozing op Rijkswateren, totaal;1996;21;4751.0;4276.0
5443;Aeratietanks;Lozing op Rijkswateren, totaal;1997;22;4763.0;4287.0
5444;Aeratietanks;Lozing op Rijkswateren, totaal;1998;22;4763.0;4287.0
5445;Aeratietanks;Lozing op Rijkswateren, totaal;1999;22;4763.0;4287.0
5446;Aeratietanks;Lozing op Rijkswateren, totaal;2000;21;4421.0;3979.0
5447;Aeratietanks;Lozing op Rijkswateren, totaal;2001;20;4388.0;3949.0
5448;Aeratietanks;Lozing op Rijkswateren, totaal;2002;20;4329.0;3896.0
5449;Aeratietanks;Lozing op Rijkswateren, totaal;2003;18;3970.0;3573.0
5450;Aeratietanks;Lozing op Rijkswateren, totaal;2004;18;3970.0;3573.0
5451;Aeratietanks;Lozing op Rijkswateren, totaal;2005;18;5011.0;4510.0
5452;Aeratietanks;Lozing op Rijkswateren, totaal;2006;19;5338.0;4805.0
5453;Aeratietanks;Lozing op Rijkswateren, totaal;2007;17;4258.0;3833.0
5454;Aeratietanks;Lozing op Rijkswateren, totaal;2008;17;4258.0;3833.0
5455;Aeratietanks;Lozing op Rijkswateren, totaal;2009;19;4639.0;4175.0
5456;Aeratietanks;Lozing op Rijkswateren, totaal;2010;19;4544.0;4090.0
5457;Aeratietanks;Lozing op Rijkswateren, totaal;2011;18;4454.0;4008.0
5458;Aeratietanks;Lozing op Rijkswateren, totaal;2012;18;4467.0;4020.0
5459;Aeratietanks;Lozing op Rijkswateren, totaal;2013;18;4467.0;4020.0
5460;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1981;10;1199.0;1079.0
5461;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1985;10;1600.0;1440.0
5462;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1990;11;1702.0;1532.0
5463;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1991;10;1452.0;1307.0
5464;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1992;10;1452.0;1307.0
5465;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1993;10;1452.0;1307.0
5466;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1994;10;1452.0;1307.0
5467;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1995;10;1545.0;1391.0
5468;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1996;10;1545.0;1391.0
5469;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1997;11;1557.0;1401.0
5470;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1998;11;1557.0;1401.0
5471;Aeratietanks;Lozing op Rijkswateren: grote rivieren;1999;11;1557.0;1401.0
5472;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2000;11;1597.0;1437.0
5473;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2001;11;1597.0;1437.0
5474;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2002;11;1597.0;1437.0
5475;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2003;9;1253.0;1128.0
5476;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2004;9;1253.0;1128.0
5477;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2005;8;1275.0;1147.0
5478;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2006;8;1275.0;1147.0
5479;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2007;7;1075.0;967.0
5480;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2008;7;1075.0;967.0
5481;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2009;8;1271.0;1144.0
5482;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2010;9;1403.0;1263.0
5483;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2011;9;1403.0;1263.0
5484;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2012;9;1403.0;1263.0
5485;Aeratietanks;Lozing op Rijkswateren: grote rivieren;2013;9;1403.0;1263.0
5486;Aeratietanks;Lozing op Rijkswateren: kanalen;1981;6;1488.0;1339.0
5487;Aeratietanks;Lozing op Rijkswateren: kanalen;1985;8;1618.0;1456.0
5488;Aeratietanks;Lozing op Rijkswateren: kanalen;1990;9;1718.0;1546.0
5489;Aeratietanks;Lozing op Rijkswateren: kanalen;1991;9;1718.0;1546.0
5490;Aeratietanks;Lozing op Rijkswateren: kanalen;1992;9;1708.0;1537.0
5491;Aeratietanks;Lozing op Rijkswateren: kanalen;1993;9;1708.0;1537.0
5492;Aeratietanks;Lozing op Rijkswateren: kanalen;1994;8;1608.0;1447.0
5493;Aeratietanks;Lozing op Rijkswateren: kanalen;1995;8;1608.0;1447.0
5494;Aeratietanks;Lozing op Rijkswateren: kanalen;1996;7;1555.0;1400.0
5495;Aeratietanks;Lozing op Rijkswateren: kanalen;1997;7;1555.0;1400.0
5496;Aeratietanks;Lozing op Rijkswateren: kanalen;1998;7;1555.0;1400.0
5497;Aeratietanks;Lozing op Rijkswateren: kanalen;1999;7;1555.0;1400.0
5498;Aeratietanks;Lozing op Rijkswateren: kanalen;2000;6;1173.0;1056.0
5499;Aeratietanks;Lozing op Rijkswateren: kanalen;2001;5;1140.0;1026.0
5500;Aeratietanks;Lozing op Rijkswateren: kanalen;2002;4;988.0;889.0
5501;Aeratietanks;Lozing op Rijkswateren: kanalen;2003;4;988.0;889.0
5502;Aeratietanks;Lozing op Rijkswateren: kanalen;2004;4;988.0;889.0
5503;Aeratietanks;Lozing op Rijkswateren: kanalen;2005;5;2008.0;1807.0
5504;Aeratietanks;Lozing op Rijkswateren: kanalen;2006;5;1485.0;1337.0
5505;Aeratietanks;Lozing op Rijkswateren: kanalen;2007;4;1400.0;1260.0
5506;Aeratietanks;Lozing op Rijkswateren: kanalen;2008;4;1400.0;1260.0
5507;Aeratietanks;Lozing op Rijkswateren: kanalen;2009;5;1617.0;1455.0
5508;Aeratietanks;Lozing op Rijkswateren: kanalen;2010;4;1390.0;1251.0
5509;Aeratietanks;Lozing op Rijkswateren: kanalen;2011;4;1390.0;1251.0
5510;Aeratietanks;Lozing op Rijkswateren: kanalen;2012;4;1390.0;1251.0
5511;Aeratietanks;Lozing op Rijkswateren: kanalen;2013;4;1390.0;1251.0
5512;Aeratietanks;Lozing op Rijkswateren: meren;1981;1;80.0;72.0
5513;Aeratietanks;Lozing op Rijkswateren: meren;1985;1;80.0;72.0
5514;Aeratietanks;Lozing op Rijkswateren: meren;1990;1;80.0;72.0
5515;Aeratietanks;Lozing op Rijkswateren: meren;1991;1;80.0;72.0
5516;Aeratietanks;Lozing op Rijkswateren: meren;1992;1;80.0;72.0
5517;Aeratietanks;Lozing op Rijkswateren: meren;1993;1;80.0;72.0
5518;Aeratietanks;Lozing op Rijkswateren: meren;1994;1;80.0;72.0
5519;Aeratietanks;Lozing op Rijkswateren: meren;1995;1;80.0;72.0
5520;Aeratietanks;Lozing op Rijkswateren: meren;1996;1;80.0;72.0
5521;Aeratietanks;Lozing op Rijkswateren: meren;1997;1;80.0;72.0
5522;Aeratietanks;Lozing op Rijkswateren: meren;1998;1;80.0;72.0
5523;Aeratietanks;Lozing op Rijkswateren: meren;1999;1;80.0;72.0
5524;Aeratietanks;Lozing op Rijkswateren: meren;2000;1;80.0;72.0
5525;Aeratietanks;Lozing op Rijkswateren: meren;2001;1;80.0;72.0
5526;Aeratietanks;Lozing op Rijkswateren: meren;2002;1;80.0;72.0
5527;Aeratietanks;Lozing op Rijkswateren: meren;2003;1;80.0;72.0
5528;Aeratietanks;Lozing op Rijkswateren: meren;2004;1;80.0;72.0
5529;Aeratietanks;Lozing op Rijkswateren: meren;2005;1;80.0;72.0
5530;Aeratietanks;Lozing op Rijkswateren: meren;2006;1;80.0;72.0
5531;Aeratietanks;Lozing op Rijkswateren: meren;2007;1;80.0;72.0
5532;Aeratietanks;Lozing op Rijkswateren: meren;2008;1;80.0;72.0
5533;Aeratietanks;Lozing op Rijkswateren: meren;2009;1;48.0;43.0
5534;Aeratietanks;Lozing op Rijkswateren: meren;2010;1;48.0;43.0
5535;Aeratietanks;Lozing op Rijkswateren: meren;2011;1;48.0;43.0
5536;Aeratietanks;Lozing op Rijkswateren: meren;2012;1;48.0;43.0
5537;Aeratietanks;Lozing op Rijkswateren: meren;2013;1;48.0;43.0
5538;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1981;1;39.0;35.0
5539;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1985;2;444.0;400.0
5540;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1990;3;1571.0;1414.0
5541;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1991;3;1571.0;1414.0
5542;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1992;3;1571.0;1414.0
5543;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1993;3;1571.0;1414.0
5544;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1994;3;1571.0;1414.0
5545;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1995;3;1571.0;1414.0
5546;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1996;3;1571.0;1414.0
5547;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1997;3;1571.0;1414.0
5548;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1998;3;1571.0;1414.0
5549;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;1999;3;1571.0;1414.0
5550;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2000;3;1571.0;1414.0
5551;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2001;3;1571.0;1414.0
5552;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2002;4;1664.0;1498.0
5553;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2003;4;1649.0;1484.0
5554;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2004;4;1649.0;1484.0
5555;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2005;4;1649.0;1484.0
5556;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2006;5;2499.0;2249.0
5557;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2007;5;1704.0;1533.0
5558;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2008;5;1704.0;1533.0
5559;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2009;5;1704.0;1533.0
5560;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2010;5;1704.0;1533.0
5561;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2011;4;1613.0;1452.0
5562;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2012;4;1626.0;1463.0
5563;Aeratietanks;Lozing op Rijkswateren: zee/estuaria;2013;4;1626.0;1463.0
5564;Aeratietanks;Lozing via andere rwzi;1981;0;0.0;0.0
5565;Aeratietanks;Lozing via andere rwzi;1985;0;0.0;0.0
5566;Aeratietanks;Lozing via andere rwzi;1990;0;0.0;0.0
5567;Aeratietanks;Lozing via andere rwzi;1991;0;0.0;0.0
5568;Aeratietanks;Lozing via andere rwzi;1992;0;0.0;0.0
5569;Aeratietanks;Lozing via andere rwzi;1993;0;0.0;0.0
5570;Aeratietanks;Lozing via andere rwzi;1994;0;0.0;0.0
5571;Aeratietanks;Lozing via andere rwzi;1995;0;0.0;0.0
5572;Aeratietanks;Lozing via andere rwzi;1996;0;0.0;0.0
5573;Aeratietanks;Lozing via andere rwzi;1997;0;0.0;0.0
5574;Aeratietanks;Lozing via andere rwzi;1998;0;0.0;0.0
5575;Aeratietanks;Lozing via andere rwzi;1999;0;0.0;0.0
5576;Aeratietanks;Lozing via andere rwzi;2000;1;30.0;27.0
5577;Aeratietanks;Lozing via andere rwzi;2001;1;30.0;27.0
5578;Aeratietanks;Lozing via andere rwzi;2002;1;30.0;27.0
5579;Aeratietanks;Lozing via andere rwzi;2003;1;30.0;27.0
5580;Aeratietanks;Lozing via andere rwzi;2004;1;30.0;27.0
5581;Aeratietanks;Lozing via andere rwzi;2005;1;30.0;27.0
5582;Aeratietanks;Lozing via andere rwzi;2006;1;30.0;27.0
5583;Aeratietanks;Lozing via andere rwzi;2007;1;30.0;27.0
5584;Aeratietanks;Lozing via andere rwzi;2008;0;0.0;0.0
5585;Aeratietanks;Lozing via andere rwzi;2009;0;0.0;0.0
5586;Aeratietanks;Lozing via andere rwzi;2010;0;0.0;0.0
5587;Aeratietanks;Lozing via andere rwzi;2011;0;0.0;0.0
5588;Aeratietanks;Lozing via andere rwzi;2012;0;0.0;0.0
5589;Aeratietanks;Lozing via andere rwzi;2013;0;0.0;0.0
5590;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1981;0;0.0;0.0
5591;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1985;0;0.0;0.0
5592;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1990;0;0.0;0.0
5593;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1991;0;0.0;0.0
5594;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1992;0;0.0;0.0
5595;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1993;0;0.0;0.0
5596;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1994;0;0.0;0.0
5597;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1995;0;0.0;0.0
5598;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1996;0;0.0;0.0
5599;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1997;0;0.0;0.0
5600;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1998;0;0.0;0.0
5601;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;1999;0;0.0;0.0
5602;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2000;0;0.0;0.0
5603;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2001;0;0.0;0.0
5604;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2002;0;0.0;0.0
5605;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2003;0;0.0;0.0
5606;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2004;0;0.0;0.0
5607;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2005;0;0.0;0.0
5608;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2006;0;0.0;0.0
5609;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2007;0;0.0;0.0
5610;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2008;0;0.0;0.0
5611;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2009;0;0.0;0.0
5612;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2010;0;0.0;0.0
5613;Aeratietanks;Lozing op de bodem ofwel bodemverzinking;2011;0;0.0;0.0
