ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
258;Overig Groningen (CR);2015;217.0;120.0;23.0;80.0;1.0;2.0;0.0;0.0;0.0;14.0;1.0;0.0;97.0;34.0;;;41.0;3.0;11.0;7.0;1.0;561.0;311.0;59.0;207.0;3.0;4.0;0.0;0.0;1.0;36.0;1.0;0.0;251.0;88.0;;;106.0;7.0;30.0;18.0;2.0
259;Overig Groningen (CR);2016;226.0;126.0;24.0;84.0;1.0;2.0;0.0;0.0;0.0;14.0;1.0;0.0;100.0;35.0;;;42.0;3.0;12.0;7.0;1.0;582.0;325.0;62.0;217.0;3.0;5.0;0.0;0.0;1.0;35.0;2.0;0.0;257.0;91.0;;;107.0;7.0;31.0;19.0;2.0
260;Noord-Friesland (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;Noord-Friesland (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;Noord-Friesland (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;Noord-Friesland (CR);2007;137.0;62.0;10.0;41.0;1.0;5.0;0.0;0.0;1.0;4.0;0.0;0.0;75.0;23.0;;;38.0;;9.0;5.0;;415.0;187.0;29.0;124.0;2.0;15.0;0.0;0.0;3.0;13.0;1.0;0.0;228.0;71.0;;;115.0;;27.0;16.0;
264;Noord-Friesland (CR);2008;144.0;66.0;9.0;43.0;1.0;6.0;0.0;0.0;1.0;5.0;0.0;0.0;78.0;25.0;0.0;0.0;36.0;2.0;10.0;5.0;0.0;436.0;200.0;28.0;131.0;2.0;18.0;0.0;0.0;4.0;14.0;1.0;0.0;236.0;75.0;0.0;0.0;110.0;5.0;29.0;16.0;1.0
265;Noord-Friesland (CR);2009;149.0;71.0;11.0;46.0;1.0;6.0;0.0;0.0;1.0;5.0;0.0;0.0;78.0;27.0;0.0;0.0;37.0;2.0;7.0;6.0;0.0;449.0;213.0;33.0;140.0;2.0;19.0;0.0;0.0;4.0;15.0;1.0;0.0;235.0;80.0;0.0;0.0;113.0;5.0;20.0;17.0;1.0
266;Noord-Friesland (CR);2010;150.0;73.0;11.0;48.0;1.0;6.0;0.0;0.0;2.0;5.0;0.0;0.0;78.0;28.0;0.0;0.0;37.0;2.0;6.0;6.0;0.0;453.0;218.0;33.0;144.0;2.0;19.0;0.0;0.0;5.0;14.0;1.0;0.0;234.0;83.0;0.0;0.0;111.0;5.0;17.0;17.0;1.0
267;Noord-Friesland (CR);2011;153.0;74.0;11.0;50.0;1.0;6.0;0.0;0.0;2.0;5.0;0.0;0.0;78.0;30.0;0.0;0.0;35.0;2.0;6.0;5.0;0.0;458.0;224.0;33.0;150.0;2.0;19.0;0.0;0.0;5.0;14.0;1.0;0.0;235.0;90.0;0.0;0.0;105.0;5.0;18.0;16.0;1.0
268;Noord-Friesland (CR);2012;157.0;78.0;11.0;52.0;1.0;6.0;0.0;0.0;2.0;5.0;1.0;0.0;79.0;31.0;0.0;0.0;34.0;2.0;6.0;5.0;0.0;473.0;235.0;34.0;157.0;2.0;19.0;1.0;0.0;6.0;14.0;2.0;0.0;238.0;94.0;0.0;0.0;103.0;6.0;19.0;15.0;1.0
269;Noord-Friesland (CR);2013;156.0;80.0;11.0;54.0;1.0;7.0;0.0;0.0;2.0;5.0;1.0;0.0;76.0;32.0;0.0;0.0;33.0;2.0;5.0;5.0;0.0;470.0;241.0;34.0;161.0;2.0;21.0;1.0;0.0;6.0;14.0;2.0;0.0;229.0;96.0;0.0;0.0;99.0;5.0;14.0;14.0;1.0
270;Noord-Friesland (CR);2014;157.0;81.0;12.0;54.0;1.0;7.0;0.0;0.0;2.0;4.0;1.0;0.0;76.0;31.0;0.0;0.0;31.0;2.0;6.0;5.0;0.0;483.0;249.0;35.0;166.0;2.0;23.0;1.0;0.0;6.0;14.0;2.0;0.0;234.0;96.0;0.0;0.0;96.0;6.0;19.0;16.0;1.0
271;Noord-Friesland (CR);2015;164.0;86.0;12.0;56.0;1.0;9.0;0.0;0.0;2.0;4.0;2.0;0.0;78.0;31.0;;;32.0;2.0;7.0;6.0;0.0;506.0;266.0;37.0;172.0;2.0;27.0;1.0;0.0;7.0;13.0;7.0;0.0;240.0;96.0;;;98.0;5.0;22.0;17.0;1.0
272;Noord-Friesland (CR);2016;175.0;97.0;11.0;57.0;1.0;9.0;0.0;0.0;2.0;5.0;12.0;0.0;78.0;32.0;;;32.0;2.0;6.0;6.0;0.0;539.0;298.0;34.0;175.0;2.0;27.0;1.0;0.0;7.0;15.0;36.0;0.0;241.0;98.0;;;100.0;5.0;19.0;18.0;1.0
273;Zuidwest-Friesland (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;Zuidwest-Friesland (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;Zuidwest-Friesland (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;Zuidwest-Friesland (CR);2007;43.0;20.0;3.0;12.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;23.0;7.0;;;12.0;;2.0;1.0;;407.0;191.0;25.0;114.0;1.0;23.0;0.0;0.0;10.0;17.0;1.0;0.0;216.0;69.0;;;110.0;;22.0;14.0;
277;Zuidwest-Friesland (CR);2008;46.0;21.0;3.0;13.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;25.0;8.0;0.0;0.0;11.0;1.0;3.0;2.0;0.0;435.0;202.0;26.0;120.0;1.0;23.0;0.0;0.0;10.0;20.0;1.0;0.0;233.0;74.0;0.0;0.0;107.0;6.0;31.0;14.0;0.0
278;Zuidwest-Friesland (CR);2009;46.0;23.0;3.0;13.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;24.0;8.0;0.0;0.0;11.0;0.0;2.0;2.0;0.0;438.0;213.0;28.0;127.0;2.0;23.0;0.0;0.0;10.0;22.0;1.0;0.0;225.0;76.0;0.0;0.0;106.0;5.0;23.0;15.0;1.0
279;Zuidwest-Friesland (CR);2010;47.0;23.0;3.0;14.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;23.0;8.0;0.0;0.0;11.0;1.0;2.0;2.0;0.0;438.0;219.0;29.0;132.0;2.0;23.0;0.0;0.0;10.0;23.0;1.0;0.0;219.0;79.0;0.0;0.0;100.0;5.0;20.0;15.0;1.0
280;Zuidwest-Friesland (CR);2011;47.0;24.0;3.0;14.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;23.0;9.0;0.0;0.0;10.0;1.0;2.0;1.0;0.0;440.0;228.0;28.0;136.0;0.0;27.0;0.0;0.0;12.0;23.0;1.0;0.0;212.0;84.0;0.0;0.0;94.0;5.0;15.0;14.0;0.0
281;Zuidwest-Friesland (CR);2012;48.0;25.0;3.0;15.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;23.0;9.0;0.0;0.0;11.0;1.0;1.0;2.0;0.0;449.0;231.0;29.0;141.0;0.0;24.0;0.0;0.0;11.0;24.0;1.0;0.0;218.0;86.0;0.0;0.0;99.0;6.0;12.0;14.0;0.0
282;Zuidwest-Friesland (CR);2013;49.0;26.0;3.0;16.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0;23.0;10.0;0.0;0.0;11.0;1.0;1.0;1.0;0.0;461.0;240.0;27.0;152.0;0.0;23.0;0.0;0.0;12.0;25.0;2.0;0.0;220.0;90.0;0.0;0.0;99.0;6.0;11.0;13.0;1.0
283;Zuidwest-Friesland (CR);2014;64.0;32.0;4.0;21.0;0.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;31.0;13.0;0.0;0.0;13.0;1.0;2.0;2.0;0.0;469.0;238.0;29.0;152.0;0.0;16.0;0.0;0.0;16.0;18.0;7.0;0.0;231.0;95.0;0.0;0.0;96.0;7.0;16.0;16.0;1.0
284;Zuidwest-Friesland (CR);2015;66.0;35.0;4.0;22.0;0.0;2.0;0.0;0.0;2.0;2.0;3.0;0.0;30.0;12.0;;;13.0;1.0;2.0;2.0;0.0;485.0;261.0;33.0;159.0;0.0;17.0;0.0;0.0;15.0;17.0;19.0;0.0;224.0;88.0;;;98.0;7.0;14.0;17.0;1.0
285;Zuidwest-Friesland (CR);2016;69.0;37.0;5.0;23.0;0.0;2.0;0.0;0.0;2.0;2.0;3.0;0.0;32.0;12.0;;;13.0;1.0;4.0;2.0;0.0;507.0;272.0;34.0;170.0;0.0;17.0;0.0;0.0;15.0;17.0;19.0;0.0;235.0;90.0;;;93.0;7.0;26.0;18.0;1.0
286;Zuidoost-Friesland (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;Zuidoost-Friesland (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;Zuidoost-Friesland (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;Zuidoost-Friesland (CR);2007;77.0;35.0;5.0;24.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;42.0;13.0;;;21.0;;5.0;3.0;;373.0;168.0;24.0;115.0;3.0;1.0;0.0;6.0;2.0;16.0;0.0;0.0;205.0;64.0;;;100.0;;26.0;14.0;
290;Zuidoost-Friesland (CR);2008;81.0;35.0;5.0;26.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;46.0;15.0;0.0;0.0;20.0;1.0;7.0;3.0;0.0;391.0;169.0;23.0;123.0;3.0;1.0;0.0;1.0;2.0;16.0;0.0;0.0;222.0;72.0;0.0;0.0;95.0;4.0;36.0;15.0;1.0
291;Zuidoost-Friesland (CR);2009;80.0;36.0;5.0;26.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;44.0;16.0;0.0;0.0;19.0;1.0;4.0;3.0;0.0;385.0;175.0;25.0;128.0;3.0;1.0;0.0;1.0;2.0;15.0;0.0;0.0;210.0;77.0;0.0;0.0;93.0;3.0;20.0;16.0;1.0
292;Zuidoost-Friesland (CR);2010;83.0;39.0;6.0;27.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;44.0;15.0;1.0;0.0;19.0;1.0;4.0;3.0;0.0;399.0;186.0;27.0;131.0;3.0;2.0;1.0;1.0;3.0;19.0;0.0;0.0;213.0;72.0;5.0;2.0;93.0;4.0;20.0;16.0;1.0
293;Zuidoost-Friesland (CR);2011;88.0;42.0;6.0;28.0;1.0;0.0;0.0;0.0;1.0;4.0;3.0;0.0;46.0;16.0;1.0;1.0;20.0;1.0;4.0;3.0;0.0;424.0;203.0;28.0;135.0;3.0;2.0;1.0;1.0;3.0;18.0;14.0;0.0;221.0;79.0;6.0;3.0;94.0;3.0;19.0;16.0;1.0
294;Zuidoost-Friesland (CR);2012;92.0;45.0;6.0;29.0;1.0;0.0;0.0;0.0;1.0;4.0;4.0;0.0;47.0;18.0;1.0;1.0;19.0;1.0;4.0;3.0;0.0;442.0;217.0;30.0;141.0;3.0;2.0;1.0;1.0;3.0;19.0;18.0;0.0;225.0;86.0;6.0;2.0;91.0;4.0;20.0;15.0;1.0
295;Zuidoost-Friesland (CR);2013;95.0;49.0;6.0;31.0;1.0;0.0;0.0;0.0;1.0;4.0;6.0;0.0;46.0;19.0;1.0;1.0;19.0;1.0;3.0;3.0;0.0;459.0;238.0;30.0;148.0;3.0;2.0;1.0;1.0;3.0;19.0;30.0;0.0;221.0;89.0;6.0;2.0;90.0;5.0;14.0;14.0;1.0
296;Zuidoost-Friesland (CR);2014;91.0;49.0;6.0;29.0;0.0;1.0;0.0;0.0;0.0;4.0;8.0;0.0;42.0;17.0;1.0;1.0;16.0;1.0;3.0;3.0;0.0;488.0;264.0;34.0;158.0;3.0;3.0;1.0;1.0;1.0;21.0;42.0;0.0;224.0;90.0;6.0;3.0;86.0;5.0;18.0;16.0;1.0
297;Zuidoost-Friesland (CR);2015;95.0;51.0;7.0;31.0;1.0;1.0;0.0;0.0;0.0;4.0;7.0;0.0;44.0;19.0;;;17.0;1.0;3.0;3.0;0.0;506.0;270.0;37.0;164.0;3.0;3.0;1.0;1.0;1.0;23.0;37.0;0.0;236.0;102.0;;;94.0;6.0;18.0;16.0;1.0
298;Zuidoost-Friesland (CR);2016;97.0;52.0;7.0;32.0;1.0;1.0;0.0;0.0;0.0;4.0;7.0;0.0;45.0;19.0;;;17.0;1.0;3.0;3.0;0.0;518.0;278.0;38.0;169.0;3.0;4.0;2.0;0.0;1.0;24.0;38.0;0.0;240.0;104.0;;;94.0;5.0;19.0;18.0;0.0
299;Noord-Drenthe (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;Noord-Drenthe (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;Noord-Drenthe (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;Noord-Drenthe (CR);2007;72.0;28.0;4.0;21.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;44.0;16.0;;;20.0;;5.0;3.0;;385.0;149.0;22.0;111.0;0.0;7.0;0.0;0.0;2.0;6.0;0.0;0.0;236.0;86.0;;;105.0;;29.0;16.0;
303;Noord-Drenthe (CR);2008;75.0;29.0;4.0;21.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;46.0;16.0;0.0;0.0;19.0;1.0;6.0;3.0;0.0;401.0;154.0;21.0;114.0;0.0;8.0;0.0;0.0;3.0;7.0;0.0;0.0;247.0;87.0;0.0;0.0;104.0;8.0;30.0;16.0;2.0
304;Noord-Drenthe (CR);2009;76.0;30.0;4.0;22.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;45.0;17.0;0.0;0.0;19.0;2.0;4.0;3.0;0.0;400.0;161.0;22.0;118.0;0.0;10.0;0.0;0.0;2.0;7.0;0.0;0.0;239.0;91.0;0.0;0.0;99.0;8.0;22.0;17.0;2.0
305;Noord-Drenthe (CR);2010;77.0;31.0;4.0;23.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;46.0;18.0;0.0;0.0;19.0;2.0;4.0;3.0;0.0;408.0;165.0;23.0;121.0;0.0;11.0;0.0;0.0;2.0;7.0;0.0;0.0;243.0;94.0;0.0;0.0;102.0;8.0;20.0;16.0;3.0
306;Noord-Drenthe (CR);2011;80.0;34.0;5.0;25.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;46.0;19.0;0.0;0.0;18.0;2.0;4.0;3.0;0.0;424.0;181.0;26.0;131.0;0.0;13.0;0.0;0.0;3.0;7.0;0.0;0.0;243.0;100.0;0.0;0.0;96.0;10.0;21.0;15.0;2.0
307;Noord-Drenthe (CR);2012;80.0;35.0;5.0;26.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;45.0;19.0;0.0;0.0;18.0;2.0;3.0;3.0;0.0;423.0;185.0;27.0;135.0;0.0;13.0;0.0;0.0;3.0;7.0;0.0;0.0;238.0;101.0;0.0;0.0;93.0;9.0;17.0;16.0;2.0
308;Noord-Drenthe (CR);2013;81.0;37.0;5.0;27.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;44.0;19.0;0.0;0.0;18.0;2.0;3.0;3.0;0.0;429.0;194.0;27.0;142.0;0.0;15.0;0.0;0.0;3.0;7.0;0.0;0.0;234.0;100.0;0.0;0.0;93.0;9.0;16.0;14.0;2.0
309;Noord-Drenthe (CR);2014;82.0;39.0;5.0;29.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;43.0;19.0;0.0;0.0;16.0;2.0;3.0;3.0;0.0;435.0;208.0;28.0;154.0;0.0;15.0;0.0;0.0;3.0;7.0;1.0;0.0;227.0;98.0;0.0;0.0;86.0;8.0;16.0;16.0;2.0
310;Noord-Drenthe (CR);2015;86.0;41.0;6.0;30.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;45.0;19.0;;;17.0;2.0;4.0;3.0;0.0;454.0;216.0;29.0;159.0;0.0;15.0;0.0;0.0;3.0;9.0;1.0;0.0;238.0;100.0;;;91.0;9.0;19.0;17.0;2.0
311;Noord-Drenthe (CR);2016;88.0;42.0;6.0;31.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;46.0;20.0;;;17.0;2.0;4.0;4.0;0.0;463.0;220.0;29.0;162.0;0.0;17.0;0.0;0.0;3.0;9.0;0.0;0.0;242.0;103.0;;;89.0;9.0;21.0;18.0;2.0
312;Zuidoost-Drenthe (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;Zuidoost-Drenthe (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;Zuidoost-Drenthe (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;Zuidoost-Drenthe (CR);2007;66.0;33.0;4.0;24.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;34.0;8.0;;;18.0;;5.0;3.0;;388.0;192.0;23.0;142.0;0.0;10.0;1.0;0.0;1.0;14.0;1.0;0.0;196.0;49.0;;;103.0;;28.0;15.0;
316;Zuidoost-Drenthe (CR);2008;70.0;34.0;4.0;25.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;36.0;9.0;0.0;0.0;18.0;1.0;5.0;3.0;0.0;407.0;197.0;24.0;144.0;0.0;11.0;0.0;0.0;1.0;15.0;1.0;0.0;210.0;55.0;0.0;0.0;104.0;6.0;29.0;15.0;1.0
317;Zuidoost-Drenthe (CR);2009;73.0;36.0;4.0;27.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;37.0;10.0;0.0;0.0;18.0;1.0;5.0;3.0;0.0;427.0;212.0;25.0;157.0;0.0;14.0;0.0;0.0;1.0;13.0;1.0;0.0;215.0;59.0;0.0;0.0;104.0;6.0;29.0;16.0;1.0
318;Zuidoost-Drenthe (CR);2010;76.0;38.0;4.0;28.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;39.0;9.0;1.0;1.0;18.0;1.0;5.0;3.0;0.0;445.0;220.0;26.0;161.0;0.0;15.0;2.0;0.0;1.0;13.0;1.0;0.0;225.0;50.0;8.0;6.0;107.0;7.0;30.0;16.0;1.0
319;Zuidoost-Drenthe (CR);2011;80.0;40.0;5.0;29.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;39.0;10.0;2.0;1.0;19.0;1.0;3.0;3.0;0.0;465.0;234.0;29.0;168.0;0.0;16.0;2.0;0.0;1.0;17.0;1.0;0.0;230.0;59.0;9.0;8.0;110.0;6.0;20.0;16.0;1.0
320;Zuidoost-Drenthe (CR);2012;84.0;43.0;6.0;30.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;42.0;12.0;2.0;1.0;20.0;1.0;3.0;3.0;0.0;495.0;251.0;33.0;178.0;0.0;16.0;2.0;1.0;1.0;19.0;1.0;0.0;244.0;69.0;9.0;8.0;115.0;7.0;19.0;15.0;1.0
321;Zuidoost-Drenthe (CR);2013;84.0;43.0;5.0;31.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;41.0;12.0;2.0;1.0;20.0;1.0;2.0;2.0;0.0;493.0;251.0;32.0;183.0;0.0;16.0;2.0;0.0;1.0;16.0;1.0;0.0;241.0;71.0;9.0;8.0;116.0;8.0;14.0;13.0;1.0
322;Zuidoost-Drenthe (CR);2014;84.0;44.0;6.0;32.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;40.0;12.0;2.0;1.0;19.0;1.0;2.0;3.0;0.0;496.0;258.0;34.0;186.0;0.0;19.0;2.0;0.0;1.0;16.0;0.0;0.0;238.0;72.0;10.0;9.0;110.0;7.0;13.0;16.0;1.0
323;Zuidoost-Drenthe (CR);2015;85.0;44.0;5.0;32.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;41.0;16.0;;;19.0;1.0;2.0;3.0;0.0;503.0;261.0;32.0;188.0;0.0;20.0;2.0;0.0;1.0;18.0;0.0;0.0;243.0;93.0;;;111.0;7.0;14.0;16.0;1.0
324;Zuidoost-Drenthe (CR);2016;87.0;46.0;6.0;33.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;41.0;16.0;;;18.0;1.0;2.0;3.0;0.0;517.0;272.0;34.0;194.0;0.0;19.0;2.0;0.0;1.0;21.0;0.0;0.0;245.0;95.0;;;109.0;8.0;14.0;18.0;1.0
325;Zuidwest-Drenthe (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;Zuidwest-Drenthe (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;Zuidwest-Drenthe (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;Zuidwest-Drenthe (CR);2007;53.0;23.0;3.0;14.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;30.0;10.0;;;13.0;;4.0;2.0;;411.0;177.0;19.0;113.0;0.0;9.0;0.0;0.0;5.0;30.0;1.0;0.0;234.0;81.0;;;103.0;;33.0;17.0;
329;Zuidwest-Drenthe (CR);2008;55.0;23.0;3.0;15.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;32.0;11.0;0.0;0.0;14.0;1.0;4.0;2.0;0.0;430.0;182.0;20.0;116.0;0.0;9.0;0.0;0.0;5.0;31.0;1.0;0.0;249.0;83.0;0.0;0.0;110.0;9.0;31.0;16.0;1.0
330;Zuidwest-Drenthe (CR);2009;56.0;24.0;3.0;16.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;32.0;11.0;0.0;0.0;14.0;1.0;3.0;2.0;0.0;434.0;185.0;20.0;120.0;0.0;9.0;0.0;0.0;5.0;31.0;0.0;0.0;248.0;85.0;0.0;0.0;111.0;10.0;25.0;16.0;1.0
331;Zuidwest-Drenthe (CR);2010;57.0;25.0;3.0;16.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;32.0;11.0;0.0;0.0;14.0;1.0;3.0;2.0;0.0;441.0;193.0;22.0;124.0;0.0;9.0;0.0;0.0;5.0;32.0;1.0;0.0;248.0;87.0;0.0;0.0;109.0;10.0;24.0;17.0;1.0
332;Zuidwest-Drenthe (CR);2011;58.0;26.0;3.0;17.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;32.0;12.0;0.0;0.0;14.0;1.0;3.0;2.0;0.0;448.0;201.0;23.0;129.0;0.0;9.0;0.0;0.0;5.0;34.0;1.0;0.0;247.0;90.0;0.0;0.0;108.0;11.0;20.0;17.0;1.0
333;Zuidwest-Drenthe (CR);2012;59.0;27.0;3.0;18.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;32.0;12.0;0.0;0.0;14.0;1.0;2.0;2.0;0.0;453.0;211.0;24.0;136.0;0.0;9.0;0.0;0.0;5.0;35.0;1.0;0.0;242.0;92.0;0.0;0.0;105.0;11.0;18.0;16.0;1.0
334;Zuidwest-Drenthe (CR);2013;60.0;28.0;3.0;19.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;32.0;12.0;0.0;0.0;14.0;2.0;3.0;2.0;0.0;462.0;217.0;25.0;142.0;0.0;9.0;0.0;0.0;6.0;34.0;1.0;0.0;245.0;92.0;0.0;0.0;104.0;13.0;20.0;14.0;1.0
335;Zuidwest-Drenthe (CR);2014;60.0;29.0;3.0;19.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;31.0;12.0;0.0;0.0;13.0;2.0;2.0;2.0;0.0;460.0;222.0;27.0;149.0;0.0;8.0;0.0;0.0;5.0;32.0;1.0;0.0;238.0;89.0;0.0;0.0;102.0;12.0;18.0;16.0;1.0
336;Zuidwest-Drenthe (CR);2015;62.0;30.0;4.0;20.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;31.0;12.0;;;13.0;1.0;3.0;2.0;0.0;474.0;233.0;29.0;157.0;0.0;9.0;0.0;0.0;6.0;32.0;1.0;0.0;241.0;91.0;;;100.0;11.0;20.0;17.0;1.0
337;Zuidwest-Drenthe (CR);2016;61.0;31.0;4.0;21.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;30.0;12.0;;;12.0;2.0;2.0;2.0;0.0;467.0;234.0;28.0;159.0;0.0;10.0;0.0;0.0;6.0;31.0;1.0;0.0;233.0;91.0;;;94.0;13.0;15.0;19.0;1.0
338;Noord-Overijssel (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;Noord-Overijssel (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;Noord-Overijssel (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Noord-Overijssel (CR);2007;138.0;66.0;10.0;42.0;1.0;2.0;0.0;0.0;1.0;9.0;1.0;0.0;73.0;22.0;;;32.0;;12.0;6.0;;399.0;189.0;29.0;121.0;3.0;4.0;0.0;0.0;3.0;27.0;2.0;0.0;210.0;64.0;;;93.0;;36.0;17.0;
342;Noord-Overijssel (CR);2008;152.0;69.0;10.0;43.0;1.0;1.0;0.0;0.0;2.0;11.0;0.0;0.0;83.0;24.0;0.0;0.0;33.0;3.0;16.0;6.0;1.0;434.0;198.0;29.0;124.0;3.0;4.0;0.0;0.0;4.0;32.0;1.0;0.0;236.0;68.0;0.0;0.0;94.0;10.0;46.0;18.0;2.0
343;Noord-Overijssel (CR);2009;152.0;73.0;11.0;46.0;1.0;1.0;0.0;0.0;2.0;11.0;1.0;0.0;79.0;25.0;0.0;0.0;33.0;3.0;11.0;6.0;1.0;432.0;207.0;32.0;130.0;3.0;4.0;0.0;0.0;4.0;32.0;1.0;0.0;225.0;72.0;0.0;0.0;93.0;10.0;31.0;18.0;2.0
344;Noord-Overijssel (CR);2010;156.0;77.0;13.0;48.0;1.0;1.0;0.0;0.0;2.0;11.0;1.0;0.0;79.0;26.0;0.0;0.0;33.0;3.0;11.0;6.0;1.0;440.0;217.0;35.0;137.0;3.0;4.0;0.0;0.0;4.0;32.0;2.0;0.0;223.0;73.0;0.0;0.0;92.0;10.0;30.0;17.0;2.0
